"","date","FC"
"2846","2018-04-23",25.450001
"2847","2018-04-24",24.9
"2848","2018-04-25",25.25
"2849","2018-04-26",24.9
"2850","2018-04-27",24.549999
"2851","2018-04-30",24.4
"2852","2018-05-01",24.65
"2853","2018-05-02",25.25
"2854","2018-05-03",25.35
"2855","2018-05-04",25.450001
"2856","2018-05-07",26.15
"2857","2018-05-08",26.200001
"2858","2018-05-09",26.4
"2859","2018-05-10",26.450001
"2860","2018-05-11",26.4
"2861","2018-05-14",26
"2862","2018-05-15",25.9
"2863","2018-05-16",26.15
"2864","2018-05-17",26.4
"2865","2018-05-18",25.85
"2866","2018-05-21",26.15
"2867","2018-05-22",25.950001
"2868","2018-05-23",26.299999
"2869","2018-05-24",27.049999
"2870","2018-05-25",27.4
"2871","2018-05-29",27.950001
"2872","2018-05-30",28.450001
"2873","2018-05-31",28.049999
"2874","2018-06-01",28.15
"2875","2018-06-04",28.25
"2876","2018-06-05",28.25
"2877","2018-06-06",28.9
"2878","2018-06-07",28.9
"2879","2018-06-08",29.25
"2880","2018-06-11",29.4
"2881","2018-06-12",29.049999
"2882","2018-06-13",28.9
"2883","2018-06-14",29.35
"2884","2018-06-15",29.299999
"2885","2018-06-18",28.9
"2886","2018-06-19",28.950001
"2887","2018-06-20",28.6
"2888","2018-06-21",28.799999
"2889","2018-06-22",28.549999
"2890","2018-06-25",27.799999
"2891","2018-06-26",28.1
"2892","2018-06-27",27.549999
"2893","2018-06-28",26.200001
"2894","2018-06-29",24.549999
"2895","2018-07-02",25.6
"2896","2018-07-03",26.9
"2897","2018-07-05",26.950001
"2898","2018-07-06",26.35
"2899","2018-07-09",26.049999
"2900","2018-07-10",26
"2901","2018-07-11",25.950001
"2902","2018-07-12",25.799999
"2903","2018-07-13",25.549999
"2904","2018-07-16",24.549999
"2905","2018-07-17",24.35
"2906","2018-07-18",24.6
"2907","2018-07-19",24.950001
"2908","2018-07-20",24.4
"2909","2018-07-23",24.85
"2910","2018-07-24",25.049999
"2911","2018-07-25",25.25
"2912","2018-07-26",25.450001
"2913","2018-07-27",24.9
"2914","2018-07-30",25.15
"2915","2018-07-31",25.549999
"2916","2018-08-01",25.25
"2917","2018-08-02",25.15
"2918","2018-08-03",24.9
"2919","2018-08-06",25.1
"2920","2018-08-07",25.299999
"2921","2018-08-08",25.299999
"2922","2018-08-09",25.9
"2923","2018-08-10",26
"2924","2018-08-13",25
"2925","2018-08-14",25.450001
"2926","2018-08-15",25.450001
"2927","2018-08-16",25.25
"2928","2018-08-17",25.5
"2929","2018-08-20",25.299999
"2930","2018-08-21",25.6
"2931","2018-08-22",25.75
"2932","2018-08-23",25.549999
"2933","2018-08-24",25.65
"2934","2018-08-27",25.549999
"2935","2018-08-28",25.5
"2936","2018-08-29",25.6
"2937","2018-08-30",25.75
"2938","2018-08-31",25.6
"2939","2018-09-04",25.299999
"2940","2018-09-05",24.85
"2941","2018-09-06",24.9
"2942","2018-09-07",24.950001
"2943","2018-09-10",24.700001
"2944","2018-09-11",23.4
"2945","2018-09-12",22.75
"2946","2018-09-13",22.75
"2947","2018-09-14",23.299999
"2948","2018-09-17",23.049999
"2949","2018-09-18",23
"2950","2018-09-19",23.4
"2951","2018-09-20",23.450001
"2952","2018-09-21",23.700001
"2953","2018-09-24",23.549999
"2954","2018-09-25",23.5
"2955","2018-09-26",23.450001
"2956","2018-09-27",23.549999
"2957","2018-09-28",23.65
"2958","2018-10-01",23.41
"2959","2018-10-02",23.01
"2960","2018-10-03",22.889999
"2961","2018-10-04",22.42
"2962","2018-10-05",22.27
"2963","2018-10-08",22.26
"2964","2018-10-09",22.200001
"2965","2018-10-10",21.200001
"2966","2018-10-11",21.35
"2967","2018-10-12",20.98
"2968","2018-10-15",21.540001
"2969","2018-10-16",22.52
"2970","2018-10-17",22.35
"2971","2018-10-18",21.969999
"2972","2018-10-19",22.200001
"2973","2018-10-22",22.1
"2974","2018-10-23",21.690001
"2975","2018-10-24",21.030001
"2976","2018-10-25",21.440001
"2977","2018-10-26",21.35
"2978","2018-10-29",21.280001
"2979","2018-10-30",22.129999
"2980","2018-10-31",22.34
"2981","2018-11-01",23
"2982","2018-11-02",23.030001
"2983","2018-11-05",22.700001
"2984","2018-11-06",22.309999
"2985","2018-11-07",22.66
"2986","2018-11-08",22.620001
"2987","2018-11-09",23.459999
"2988","2018-11-12",22.889999
"2989","2018-11-13",22.799999
"2990","2018-11-14",22.75
"2991","2018-11-15",22.209999
"2992","2018-11-16",22.4
"2993","2018-11-19",21.75
"2994","2018-11-20",21.74
"2995","2018-11-21",22.040001
"2996","2018-11-23",22.110001
"2997","2018-11-26",22.389999
"2998","2018-11-27",22.51
"2999","2018-11-28",24.49
"3000","2018-11-29",23.49
"3001","2018-11-30",23.690001
"3002","2018-12-03",24.35
"3003","2018-12-04",23.780001
"3004","2018-12-06",23.67
"3005","2018-12-07",23.34
"3006","2018-12-10",23.25
"3007","2018-12-11",22.98
"3008","2018-12-12",23.49
"3009","2018-12-13",22.99
"3010","2018-12-14",22.440001
"3011","2018-12-17",21.9
"3012","2018-12-18",22.07
"3013","2018-12-19",21.129999
"3014","2018-12-20",21.27
"3015","2018-12-21",20.690001
"3016","2018-12-24",20.610001
"3017","2018-12-26",21.4
"3018","2018-12-27",21.059999
"3019","2018-12-28",21.450001
"3020","2018-12-31",22.33
"3021","2019-01-02",21.74
"3022","2019-01-03",21.709999
"3023","2019-01-04",22.35
"3024","2019-01-07",22.690001
"3025","2019-01-08",22.99
"3026","2019-01-09",22.68
"3027","2019-01-10",23.85
"3028","2019-01-11",23.950001
"3029","2019-01-14",23.969999
"3030","2019-01-15",23.709999
"3031","2019-01-16",24.66
"3032","2019-01-17",24.950001
"3033","2019-01-18",24.83
"3034","2019-01-22",24.52
"3035","2019-01-23",24.790001
"3036","2019-01-24",24.58
"3037","2019-01-25",24.540001
"3038","2019-01-28",24.26
"3039","2019-01-29",24.120001
"3040","2019-01-30",24.51
"3041","2019-01-31",24.360001
"3042","2019-02-01",24.98
"3043","2019-02-04",24.57
"3044","2019-02-05",24.6
"3045","2019-02-06",24.379999
"3046","2019-02-07",24.309999
"3047","2019-02-08",24.23
"3048","2019-02-11",24.389999
"3049","2019-02-12",24.860001
"3050","2019-02-13",25.709999
"3051","2019-02-14",25.65
"3052","2019-02-15",26.02
"3053","2019-02-19",25.93
"3054","2019-02-20",25.83
"3055","2019-02-21",26.15
"3056","2019-02-22",26.65
"3057","2019-02-25",26.58
"3058","2019-02-26",26.299999
"3059","2019-02-27",26.23
"3060","2019-02-28",26.02
"3061","2019-03-01",26.59
"3062","2019-03-04",26.42
"3063","2019-03-05",26.190001
"3064","2019-03-06",25.51
"3065","2019-03-07",25.309999
"3066","2019-03-08",25.24
"3067","2019-03-11",25.610001
"3068","2019-03-12",25.790001
"3069","2019-03-13",25.77
"3070","2019-03-14",25.860001
"3071","2019-03-15",25.84
"3072","2019-03-18",26.17
"3073","2019-03-19",26.139999
"3074","2019-03-20",25.82
"3075","2019-03-21",26.120001
"3076","2019-03-22",24.450001
"3077","2019-03-25",24.76
"3078","2019-03-26",25.459999
"3079","2019-03-27",25.610001
"3080","2019-03-28",25.43
"3081","2019-03-29",25.299999
"3082","2019-04-01",26.34
"3083","2019-04-02",25.629999
"3084","2019-04-03",26.290001
"3085","2019-04-04",26.34
"3086","2019-04-05",28.51
"3087","2019-04-08",27.84
"3088","2019-04-09",27.610001
"3089","2019-04-10",28.450001
"3090","2019-04-11",28.469999
"3091","2019-04-12",28.73
"3092","2019-04-15",28.559999
"3093","2019-04-16",28.440001
"3094","2019-04-17",28.280001
"3095","2019-04-18",28.860001
"3096","2019-04-22",28.290001
"3097","2019-04-23",28.65
"3098","2019-04-24",28.58
"3099","2019-04-25",28.5
"3100","2019-04-26",28.950001
"3101","2019-04-29",28.950001
"3102","2019-04-30",28.51
"3103","2019-05-01",28.940001
"3104","2019-05-02",29.209999
"3105","2019-05-03",29.700001
"3106","2019-05-06",28.959999
"3107","2019-05-07",28.02
"3108","2019-05-08",28.17
"3109","2019-05-09",27.99
"3110","2019-05-10",28.5
"3111","2019-05-13",28.35
"3112","2019-05-14",29.030001
"3113","2019-05-15",29.01
"3114","2019-05-16",30.030001
"3115","2019-05-17",29.93
"3116","2019-05-20",29.57
"3117","2019-05-21",30.33
"3118","2019-05-22",30.25
"3119","2019-05-23",30
"3120","2019-05-24",30.34
"3121","2019-05-28",30.799999
"3122","2019-05-29",31.07
"3123","2019-05-30",31.690001
"3124","2019-05-31",31.1
"3125","2019-06-03",31.07
"3126","2019-06-04",31.77
"3127","2019-06-05",32.330002
"3128","2019-06-06",31.65
"3129","2019-06-07",31.74
"3130","2019-06-10",31.870001
"3131","2019-06-11",31.08
"3132","2019-06-12",30.43
"3133","2019-06-13",31.24
"3134","2019-06-14",30.959999
"3135","2019-06-17",31.01
"3136","2019-06-18",31.33
"3137","2019-06-19",31.35
"3138","2019-06-20",31.200001
"3139","2019-06-21",30.870001
"3140","2019-06-24",30.24
"3141","2019-06-25",30.52
"3142","2019-06-26",31.42
"3143","2019-06-27",33
"3144","2019-06-28",34
"3145","2019-07-01",34.720001
"3146","2019-07-02",34.189999
"3147","2019-07-03",33.93
"3148","2019-07-05",34.029999
"3149","2019-07-08",34.43
"3150","2019-07-09",33.990002
"3151","2019-07-10",34.709999
"3152","2019-07-11",34.75
"3153","2019-07-12",34.990002
"3154","2019-07-15",34.740002
"3155","2019-07-16",35.27
"3156","2019-07-17",35.25
"3157","2019-07-18",35.630001
"3158","2019-07-19",35.09
"3159","2019-07-22",35.650002
"3160","2019-07-23",35.459999
"3161","2019-07-24",36.150002
"3162","2019-07-25",36
"3163","2019-07-26",36.77
"3164","2019-07-29",36.849998
"3165","2019-07-30",37.849998
"3166","2019-07-31",36.5
"3167","2019-08-01",36.889999
"3168","2019-08-02",36.41
"3169","2019-08-05",34.84
"3170","2019-08-06",35.639999
"3171","2019-08-07",35.830002
"3172","2019-08-08",36.540001
"3173","2019-08-09",36.66
"3174","2019-08-12",37.209999
"3175","2019-08-13",37.380001
"3176","2019-08-14",36.450001
"3177","2019-08-15",36.98
"3178","2019-08-16",37.950001
"3179","2019-08-19",38.310001
"3180","2019-08-20",38.400002
"3181","2019-08-21",38.259998
"3182","2019-08-22",38.150002
"3183","2019-08-23",36.580002
"3184","2019-08-26",37.299999
"3185","2019-08-27",36.73
"3186","2019-08-28",36.790001
"3187","2019-08-29",36.82
"3188","2019-08-30",36.790001
"3189","2019-09-03",36.25
"3190","2019-09-04",36.189999
"3191","2019-09-05",37.150002
"3192","2019-09-06",36.290001
"3193","2019-09-09",35.07
"3194","2019-09-10",35.23
"3195","2019-09-11",35.709999
"3196","2019-09-12",36.18
"3197","2019-09-13",35.869999
"3198","2019-09-16",35.209999
"3199","2019-09-17",35.93
"3200","2019-09-18",35.990002
"3201","2019-09-19",36.330002
"3202","2019-09-20",36.5
"3203","2019-09-23",36.720001
"3204","2019-09-24",36.220001
"3205","2019-09-25",35.970001
"3206","2019-09-26",35.790001
"3207","2019-09-27",35.049999
"3208","2019-09-30",35
"3209","2019-10-01",34.75
"3210","2019-10-02",34.349998
"3211","2019-10-03",34.380001
"3212","2019-10-04",34.5
"3213","2019-10-07",34.259998
"3214","2019-10-08",33.98
"3215","2019-10-09",34.200001
"3216","2019-10-10",34.130001
"3217","2019-10-11",34.82
"3218","2019-10-14",34.990002
"3219","2019-10-15",35.82
"3220","2019-10-16",35.889999
"3221","2019-10-17",36.209999
"3222","2019-10-18",35.720001
"3223","2019-10-21",36.400002
"3224","2019-10-22",36.529999
"3225","2019-10-23",36.23
"3226","2019-10-24",37.18
"3227","2019-10-25",37.27
"3228","2019-10-28",37.790001
"3229","2019-10-29",37.439999
"3230","2019-10-30",38.09
"3231","2019-10-31",38.200001
"3232","2019-11-01",38.360001
"3233","2019-11-04",38.939999
"3234","2019-11-05",38.509998
"3235","2019-11-06",38.330002
"3236","2019-11-07",37.880001
"3237","2019-11-08",39.68
"3238","2019-11-11",39.5
"3239","2019-11-12",38.700001
"3240","2019-11-13",38.09
"3241","2019-11-14",37.5
"3242","2019-11-15",37.459999
"3243","2019-11-18",37.32
"3244","2019-11-19",37.470001
"3245","2019-11-20",37.66
"3246","2019-11-21",37.119999
"3247","2019-11-22",37
"3248","2019-11-25",37.709999
"3249","2019-11-26",36.73
"3250","2019-11-27",37.040001
"3251","2019-11-29",36.91
"3252","2019-12-02",36.740002
"3253","2019-12-03",37.150002
"3254","2019-12-04",36.959999
"3255","2019-12-05",36.75
"3256","2019-12-06",37.27
"3257","2019-12-09",35.68
"3258","2019-12-10",35.73
"3259","2019-12-11",35.959999
"3260","2019-12-12",35.759998
"3261","2019-12-13",35.240002
"3262","2019-12-16",34.720001
"3263","2019-12-17",34.950001
"3264","2019-12-18",35.119999
"3265","2019-12-19",34.720001
"3266","2019-12-20",34.889999
"3267","2019-12-23",34.130001
"3268","2019-12-24",34.07
"3269","2019-12-26",33.740002
"3270","2019-12-27",33.709999
"3271","2019-12-30",32.950001
"3272","2019-12-31",32.23
"3273","2020-01-02",31.84
"3274","2020-01-03",32.939999
"3275","2020-01-06",33.349998
"3276","2020-01-07",33.52
"3277","2020-01-08",33.279999
"3278","2020-01-09",33.580002
"3279","2020-01-10",32.09
"3280","2020-01-13",32.380001
"3281","2020-01-14",32.509998
"3282","2020-01-15",32.720001
"3283","2020-01-16",33.23
"3284","2020-01-17",33.619999
"3285","2020-01-21",32.790001
"3286","2020-01-22",32.91
"3287","2020-01-23",32.790001
"3288","2020-01-24",32.68
"3289","2020-01-27",32.650002
"3290","2020-01-28",32.110001
"3291","2020-01-29",31.440001
"3292","2020-01-30",31.639999
"3293","2020-01-31",31.799999
"3294","2020-02-03",32.07
"3295","2020-02-04",32.360001
"3296","2020-02-05",32.68
"3297","2020-02-06",33.009998
"3298","2020-02-07",32.23
"3299","2020-02-10",32.389999
"3300","2020-02-11",32.450001
"3301","2020-02-12",33.009998
"3302","2020-02-13",33.029999
"3303","2020-02-14",33.099998
"3304","2020-02-18",33.400002
"3305","2020-02-19",34.189999
"3306","2020-02-20",35.389999
"3307","2020-02-21",35.52
"3308","2020-02-24",33.939999
"3309","2020-02-25",33.07
"3310","2020-02-26",33.060001
"3311","2020-02-27",33.029999
"3312","2020-02-28",31.450001
"3313","2020-03-02",31.49
"3314","2020-03-03",30.879999
"3315","2020-03-04",31.27
"3316","2020-03-05",29.91
"3317","2020-03-06",27.950001
"3318","2020-03-09",25.51
"3319","2020-03-10",26.74
"3320","2020-03-11",24.950001
"3321","2020-03-12",21.870001
"3322","2020-03-13",23.07
"3323","2020-03-16",17.790001
"3324","2020-03-17",16.469999
"3325","2020-03-18",13.4
"3326","2020-03-19",15.43
"3327","2020-03-20",15.42
"3328","2020-03-23",13.15
"3329","2020-03-24",14.88
"3330","2020-03-25",15.41
"3331","2020-03-26",17.440001
"3332","2020-03-27",15.01
"3333","2020-03-30",15.4
"3334","2020-03-31",15.54
"3335","2020-04-01",14.51
"3336","2020-04-02",15.37
"3337","2020-04-03",16.75
"3338","2020-04-06",17.959999
"3339","2020-04-07",18.799999
"3340","2020-04-08",19.51
"3341","2020-04-09",19.719999
"3342","2020-04-13",18.1
"3343","2020-04-14",18.639999
"3344","2020-04-15",17.879999
"3345","2020-04-16",17.969999
"3346","2020-04-17",18.299999
"3347","2020-04-20",17.860001
"3348","2020-04-21",16.98
"3349","2020-04-22",17.92
"3350","2020-04-23",17.99
"3351","2020-04-24",18.74
"3352","2020-04-27",19.860001
"3353","2020-04-28",19.43
"3354","2020-04-29",21.35
"3355","2020-04-30",20.75
"3356","2020-05-01",19.709999
"3357","2020-05-04",20.16
"3358","2020-05-05",20.290001
"3359","2020-05-06",19.799999
"3360","2020-05-07",19.870001
"3361","2020-05-08",20.719999
"3362","2020-05-11",20.58
"3363","2020-05-12",19.91
"3364","2020-05-13",19.139999
"3365","2020-05-14",19.110001
"3366","2020-05-15",18.889999
"3367","2020-05-18",19.700001
"3368","2020-05-19",18.969999
"3369","2020-05-20",19.83
"3370","2020-05-21",20.299999
"3371","2020-05-22",20.34
"3372","2020-05-26",20.15
"3373","2020-05-27",22.040001
"3374","2020-05-28",20.860001
"3375","2020-05-29",21.299999
"3376","2020-06-01",20.75
"3377","2020-06-02",20.32
"3378","2020-06-03",21.75
"3379","2020-06-04",22.23
"3380","2020-06-05",24.469999
"3381","2020-06-08",25.6
"3382","2020-06-09",24.280001
"3383","2020-06-10",23.85
"3384","2020-06-11",21.469999
"3385","2020-06-12",22.459999
"3386","2020-06-15",22.190001
"3387","2020-06-16",22.860001
"3388","2020-06-17",23.299999
"3389","2020-06-18",23.440001
"3390","2020-06-19",22.25
"3391","2020-06-22",22.26
"3392","2020-06-23",21.870001
"3393","2020-06-24",21.17
"3394","2020-06-25",21.389999
"3395","2020-06-26",20.700001
"3396","2020-06-29",21
"3397","2020-06-30",21.4
"3398","2020-07-01",21.4
"3399","2020-07-02",21.77
"3400","2020-07-06",21.290001
"3401","2020-07-07",20.16
"3402","2020-07-08",20.280001
"3403","2020-07-09",19.18
"3404","2020-07-10",18.6
"3405","2020-07-13",17.76
"3406","2020-07-14",18.85
"3407","2020-07-15",19.16
"3408","2020-07-16",18.51
"3409","2020-07-17",17.959999
"3410","2020-07-20",17.77
"3411","2020-07-21",18.34
"3412","2020-07-22",18.389999
"3413","2020-07-23",18.57
"3414","2020-07-24",18.33
"3415","2020-07-27",18.23
"3416","2020-07-28",18.200001
"3417","2020-07-29",18.870001
"3418","2020-07-30",18.34
"3419","2020-07-31",18.09
"3420","2020-08-03",18.16
"3421","2020-08-04",18.91
"3422","2020-08-05",19.389999
"3423","2020-08-06",19.790001
"3424","2020-08-07",20.23
"3425","2020-08-10",20.719999
"3426","2020-08-11",21.18
"3427","2020-08-12",21.219999
"3428","2020-08-13",20.950001
"3429","2020-08-14",20.93
"3430","2020-08-17",20.549999
"3431","2020-08-18",20.1
"3432","2020-08-19",20.139999
"3433","2020-08-20",20.07
"3434","2020-08-21",19.74
"3435","2020-08-24",19.889999
"3436","2020-08-25",20.209999
"3437","2020-08-26",20.1
"3438","2020-08-27",20.52
"3439","2020-08-28",20.42
"3440","2020-08-31",19.74
"3441","2020-09-01",19.68
"3442","2020-09-02",20.01
"3443","2020-09-03",19.450001
"3444","2020-09-04",19.209999
"3445","2020-09-08",19.360001
"3446","2020-09-09",19.129999
"3447","2020-09-10",18.58
"3448","2020-09-11",18.530001
"3449","2020-09-14",18.450001
"3450","2020-09-15",18.709999
"3451","2020-09-16",18.950001
"3452","2020-09-17",18.360001
"3453","2020-09-18",18.26
"3454","2020-09-21",17.559999
"3455","2020-09-22",17.58
"3456","2020-09-23",17.139999
"3457","2020-09-24",17.32
"3458","2020-09-25",17.49
"3459","2020-09-28",18.049999
"3460","2020-09-29",17.959999
"3461","2020-09-30",17.74
"3462","2020-10-01",17.4
"3463","2020-10-02",17.25
"3464","2020-10-05",17.51
"3465","2020-10-06",17.860001
"3466","2020-10-07",18.33
"3467","2020-10-08",18.17
"3468","2020-10-09",18.58
"3469","2020-10-12",18.51
"3470","2020-10-13",18.58
"3471","2020-10-14",18.389999
"3472","2020-10-15",18.32
"3473","2020-10-16",18.59
"3474","2020-10-19",17.99
"3475","2020-10-20",17.91
"3476","2020-10-21",17.92
"3477","2020-10-22",18.41
"3478","2020-10-23",18.32
"3479","2020-10-26",17.65
"3480","2020-10-27",17.200001
"3481","2020-10-28",16.559999
"3482","2020-10-29",17.18
"3483","2020-10-30",16.92
"3484","2020-11-02",16.75
"3485","2020-11-03",17.700001
"3486","2020-11-04",17.950001
"3487","2020-11-05",18.85
"3488","2020-11-06",20.889999
"3489","2020-11-09",23.889999
"3490","2020-11-10",24.540001
"3491","2020-11-11",23.540001
"3492","2020-11-12",23.370001
"3493","2020-11-13",22.82
"3494","2020-11-16",23.48
"3495","2020-11-17",22.57
"3496","2020-11-18",22.440001
"3497","2020-11-19",22.049999
"3498","2020-11-20",21.940001
"3499","2020-11-23",21.98
"3500","2020-11-24",22.73
"3501","2020-11-25",22.68
"3502","2020-11-27",22.469999
