"","date","MU"
"1927","2014-08-27",32.990002
"1928","2014-08-28",32.810001
"1929","2014-08-29",32.599998
"1930","2014-09-02",31.51
"1931","2014-09-03",31.68
"1932","2014-09-04",32.119999
"1933","2014-09-05",32.939999
"1934","2014-09-08",33.139999
"1935","2014-09-09",31.98
"1936","2014-09-10",32.09
"1937","2014-09-11",32.040001
"1938","2014-09-12",31.530001
"1939","2014-09-15",30.02
"1940","2014-09-16",31.450001
"1941","2014-09-17",31.98
"1942","2014-09-18",32.48
"1943","2014-09-19",31.629999
"1944","2014-09-22",30.6
"1945","2014-09-23",31.200001
"1946","2014-09-24",32.220001
"1947","2014-09-25",31.700001
"1948","2014-09-26",33.830002
"1949","2014-09-29",34.5
"1950","2014-09-30",34.259998
"1951","2014-10-01",33.5
"1952","2014-10-02",33.810001
"1953","2014-10-03",33.939999
"1954","2014-10-06",32.57
"1955","2014-10-07",31.870001
"1956","2014-10-08",32.32
"1957","2014-10-09",30.639999
"1958","2014-10-10",27.790001
"1959","2014-10-13",27.030001
"1960","2014-10-14",27.389999
"1961","2014-10-15",27.540001
"1962","2014-10-16",28.299999
"1963","2014-10-17",28.77
"1964","2014-10-20",29.690001
"1965","2014-10-21",31.190001
"1966","2014-10-22",30.57
"1967","2014-10-23",30.889999
"1968","2014-10-24",31.059999
"1969","2014-10-27",32.299999
"1970","2014-10-28",32.610001
"1971","2014-10-29",32.279999
"1972","2014-10-30",31.82
"1973","2014-10-31",33.09
"1974","2014-11-03",33.509998
"1975","2014-11-04",33.369999
"1976","2014-11-05",33.709999
"1977","2014-11-06",33.349998
"1978","2014-11-07",33.009998
"1979","2014-11-10",33.09
"1980","2014-11-11",33.200001
"1981","2014-11-12",32.91
"1982","2014-11-13",32.939999
"1983","2014-11-14",32.619999
"1984","2014-11-17",32.290001
"1985","2014-11-18",32.869999
"1986","2014-11-19",32.959999
"1987","2014-11-20",33.209999
"1988","2014-11-21",34.299999
"1989","2014-11-24",34.73
"1990","2014-11-25",34.799999
"1991","2014-11-26",35.619999
"1992","2014-11-28",35.950001
"1993","2014-12-01",34.990002
"1994","2014-12-02",35.599998
"1995","2014-12-03",36.099998
"1996","2014-12-04",36.07
"1997","2014-12-05",36.490002
"1998","2014-12-08",36.02
"1999","2014-12-09",35.66
"2000","2014-12-10",34.860001
"2001","2014-12-11",35.189999
"2002","2014-12-12",34
"2003","2014-12-15",33.349998
"2004","2014-12-16",32.919998
"2005","2014-12-17",33.830002
"2006","2014-12-18",34.450001
"2007","2014-12-19",34.490002
"2008","2014-12-22",34.639999
"2009","2014-12-23",34.970001
"2010","2014-12-24",34.91
"2011","2014-12-26",35
"2012","2014-12-29",35.529999
"2013","2014-12-30",35.400002
"2014","2014-12-31",35.009998
"2015","2015-01-02",34.75
"2016","2015-01-05",33.779999
"2017","2015-01-06",32.869999
"2018","2015-01-07",32.099998
"2019","2015-01-08",33.669998
"2020","2015-01-09",33.529999
"2021","2015-01-12",31.66
"2022","2015-01-13",30.84
"2023","2015-01-14",30.049999
"2024","2015-01-15",29.299999
"2025","2015-01-16",28.99
"2026","2015-01-20",29.67
"2027","2015-01-21",30.49
"2028","2015-01-22",30.889999
"2029","2015-01-23",30.950001
"2030","2015-01-26",31.02
"2031","2015-01-27",29.65
"2032","2015-01-28",29.1
"2033","2015-01-29",29.709999
"2034","2015-01-30",29.27
"2035","2015-02-02",28.440001
"2036","2015-02-03",28.950001
"2037","2015-02-04",29.030001
"2038","2015-02-05",29.49
"2039","2015-02-06",28.91
"2040","2015-02-09",28.35
"2041","2015-02-10",31.09
"2042","2015-02-11",31.02
"2043","2015-02-12",31.940001
"2044","2015-02-13",31.85
"2045","2015-02-17",32.330002
"2046","2015-02-18",32.169998
"2047","2015-02-19",31.809999
"2048","2015-02-20",32.029999
"2049","2015-02-23",31.4
"2050","2015-02-24",30.77
"2051","2015-02-25",30.48
"2052","2015-02-26",30.620001
"2053","2015-02-27",30.67
"2054","2015-03-02",31.24
"2055","2015-03-03",29.66
"2056","2015-03-04",29.27
"2057","2015-03-05",29.280001
"2058","2015-03-06",28.5
"2059","2015-03-09",28.66
"2060","2015-03-10",27.610001
"2061","2015-03-11",27.879999
"2062","2015-03-12",28.02
"2063","2015-03-13",28.719999
"2064","2015-03-16",28.51
"2065","2015-03-17",27.66
"2066","2015-03-18",28.16
"2067","2015-03-19",28.049999
"2068","2015-03-20",28.68
"2069","2015-03-23",28.02
"2070","2015-03-24",27.959999
"2071","2015-03-25",26.57
"2072","2015-03-26",26.66
"2073","2015-03-27",26.68
"2074","2015-03-30",26.68
"2075","2015-03-31",27.129999
"2076","2015-04-01",27.129999
"2077","2015-04-02",26.73
"2078","2015-04-06",27.43
"2079","2015-04-07",26.870001
"2080","2015-04-08",27.129999
"2081","2015-04-09",27.82
"2082","2015-04-10",28.02
"2083","2015-04-13",27.879999
"2084","2015-04-14",27.719999
"2085","2015-04-15",28.17
"2086","2015-04-16",28.01
"2087","2015-04-17",28.02
"2088","2015-04-20",28.26
"2089","2015-04-21",28.549999
"2090","2015-04-22",29.5
"2091","2015-04-23",29.52
"2092","2015-04-24",29.200001
"2093","2015-04-27",29.27
"2094","2015-04-28",28.99
"2095","2015-04-29",28.870001
"2096","2015-04-30",28.129999
"2097","2015-05-01",28.99
"2098","2015-05-04",28.67
"2099","2015-05-05",28.040001
"2100","2015-05-06",27.99
"2101","2015-05-07",27.27
"2102","2015-05-08",27.18
"2103","2015-05-11",27.75
"2104","2015-05-12",26.870001
"2105","2015-05-13",27.190001
"2106","2015-05-14",26.690001
"2107","2015-05-15",26.33
"2108","2015-05-18",26.76
"2109","2015-05-19",26.309999
"2110","2015-05-20",26.59
"2111","2015-05-21",26.9
"2112","2015-05-22",27.33
"2113","2015-05-26",27.32
"2114","2015-05-27",28.129999
"2115","2015-05-28",28.280001
"2116","2015-05-29",27.93
"2117","2015-06-01",28.42
"2118","2015-06-02",27.790001
"2119","2015-06-03",27.08
"2120","2015-06-04",26.99
"2121","2015-06-05",26.59
"2122","2015-06-08",25.92
"2123","2015-06-09",25.190001
"2124","2015-06-10",25.190001
"2125","2015-06-11",25.02
"2126","2015-06-12",25.129999
"2127","2015-06-15",24.24
"2128","2015-06-16",24.24
"2129","2015-06-17",24.48
"2130","2015-06-18",24.469999
"2131","2015-06-19",24.469999
"2132","2015-06-22",24.629999
"2133","2015-06-23",24.49
"2134","2015-06-24",24.059999
"2135","2015-06-25",24.02
"2136","2015-06-26",19.66
"2137","2015-06-29",18.73
"2138","2015-06-30",18.84
"2139","2015-07-01",18.780001
"2140","2015-07-02",19.07
"2141","2015-07-06",18.32
"2142","2015-07-07",18.200001
"2143","2015-07-08",17.629999
"2144","2015-07-09",17.15
"2145","2015-07-10",17.57
"2146","2015-07-13",17.610001
"2147","2015-07-14",19.610001
"2148","2015-07-15",18.889999
"2149","2015-07-16",19.610001
"2150","2015-07-17",20.120001
"2151","2015-07-20",18.889999
"2152","2015-07-21",18.879999
"2153","2015-07-22",18
"2154","2015-07-23",18.700001
"2155","2015-07-24",18.34
"2156","2015-07-27",18.120001
"2157","2015-07-28",19.75
"2158","2015-07-29",19.870001
"2159","2015-07-30",19.9
"2160","2015-07-31",18.51
"2161","2015-08-03",19
"2162","2015-08-04",19.01
"2163","2015-08-05",18.91
"2164","2015-08-06",18.719999
"2165","2015-08-07",18.440001
"2166","2015-08-10",18.82
"2167","2015-08-11",17.879999
"2168","2015-08-12",18.190001
"2169","2015-08-13",17.700001
"2170","2015-08-14",16.950001
"2171","2015-08-17",17.219999
"2172","2015-08-18",16.379999
"2173","2015-08-19",15.9
"2174","2015-08-20",14.74
"2175","2015-08-21",14.53
"2176","2015-08-24",14.44
"2177","2015-08-25",14.27
"2178","2015-08-26",14.42
"2179","2015-08-27",15.67
"2180","2015-08-28",15.96
"2181","2015-08-31",16.41
"2182","2015-09-01",15.82
"2183","2015-09-02",16.290001
"2184","2015-09-03",16.59
"2185","2015-09-04",16.82
"2186","2015-09-08",17.530001
"2187","2015-09-09",16.959999
"2188","2015-09-10",17.200001
"2189","2015-09-11",16.799999
"2190","2015-09-14",16.700001
"2191","2015-09-15",16.52
"2192","2015-09-16",16.68
"2193","2015-09-17",16.41
"2194","2015-09-18",15.5
"2195","2015-09-21",15.75
"2196","2015-09-22",15.41
"2197","2015-09-23",14.81
"2198","2015-09-24",15.34
"2199","2015-09-25",14.91
"2200","2015-09-28",14.06
"2201","2015-09-29",14.38
"2202","2015-09-30",14.98
"2203","2015-10-01",14.77
"2204","2015-10-02",15.91
"2205","2015-10-05",17.57
"2206","2015-10-06",18.219999
"2207","2015-10-07",18.620001
"2208","2015-10-08",18.719999
"2209","2015-10-09",18.16
"2210","2015-10-12",18.030001
"2211","2015-10-13",18.18
"2212","2015-10-14",18.82
"2213","2015-10-15",18.66
"2214","2015-10-16",18.5
"2215","2015-10-19",19.16
"2216","2015-10-20",17.09
"2217","2015-10-21",16.43
"2218","2015-10-22",16.719999
"2219","2015-10-23",17.24
"2220","2015-10-26",16.58
"2221","2015-10-27",16.68
"2222","2015-10-28",16.92
"2223","2015-10-29",16.209999
"2224","2015-10-30",16.559999
"2225","2015-11-02",17.09
"2226","2015-11-03",17.84
"2227","2015-11-04",17.440001
"2228","2015-11-05",16.51
"2229","2015-11-06",16.450001
"2230","2015-11-09",15.84
"2231","2015-11-10",15.55
"2232","2015-11-11",15.5
"2233","2015-11-12",15.35
"2234","2015-11-13",15
"2235","2015-11-16",14.89
"2236","2015-11-17",15.28
"2237","2015-11-18",15.61
"2238","2015-11-19",15.87
"2239","2015-11-20",15.43
"2240","2015-11-23",15.32
"2241","2015-11-24",15.63
"2242","2015-11-25",15.58
"2243","2015-11-27",15.56
"2244","2015-11-30",15.93
"2245","2015-12-01",16.549999
"2246","2015-12-02",15.82
"2247","2015-12-03",15.61
"2248","2015-12-04",15.5
"2249","2015-12-07",14.85
"2250","2015-12-08",14.6
"2251","2015-12-09",14.32
"2252","2015-12-10",14.66
"2253","2015-12-11",14.04
"2254","2015-12-14",13.66
"2255","2015-12-15",14.18
"2256","2015-12-16",14.07
"2257","2015-12-17",14.32
"2258","2015-12-18",14.36
"2259","2015-12-21",14.77
"2260","2015-12-22",14.61
"2261","2015-12-23",14.3
"2262","2015-12-24",14.48
"2263","2015-12-28",14.19
"2264","2015-12-29",14.34
"2265","2015-12-30",14.16
"2266","2015-12-31",14.16
"2267","2016-01-04",14.33
"2268","2016-01-05",14.82
"2269","2016-01-06",14.22
"2270","2016-01-07",13.66
"2271","2016-01-08",13.33
"2272","2016-01-11",12.53
"2273","2016-01-12",12.72
"2274","2016-01-13",12.06
"2275","2016-01-14",12.02
"2276","2016-01-15",11.08
"2277","2016-01-19",10.8
"2278","2016-01-20",10.05
"2279","2016-01-21",10.85
"2280","2016-01-22",11.07
"2281","2016-01-25",10.48
"2282","2016-01-26",10.55
"2283","2016-01-27",10.39
"2284","2016-01-28",9.89
"2285","2016-01-29",11.03
"2286","2016-02-01",10.96
"2287","2016-02-02",10.59
"2288","2016-02-03",10.76
"2289","2016-02-04",11.23
"2290","2016-02-05",11
"2291","2016-02-08",10.17
"2292","2016-02-09",9.98
"2293","2016-02-10",9.9
"2294","2016-02-11",9.69
"2295","2016-02-12",10.02
"2296","2016-02-16",10.81
"2297","2016-02-17",11.43
"2298","2016-02-18",11.49
"2299","2016-02-19",11.16
"2300","2016-02-22",11.05
"2301","2016-02-23",10.49
"2302","2016-02-24",10.64
"2303","2016-02-25",10.72
"2304","2016-02-26",10.7
"2305","2016-02-29",10.63
"2306","2016-03-01",11.07
"2307","2016-03-02",11.68
"2308","2016-03-03",11.79
"2309","2016-03-04",11.88
"2310","2016-03-07",11.58
"2311","2016-03-08",10.66
"2312","2016-03-09",10.81
"2313","2016-03-10",10.88
"2314","2016-03-11",11.39
"2315","2016-03-14",11.15
"2316","2016-03-15",10.85
"2317","2016-03-16",10.72
"2318","2016-03-17",10.87
"2319","2016-03-18",11.14
"2320","2016-03-21",11.53
"2321","2016-03-22",11.44
"2322","2016-03-23",10.65
"2323","2016-03-24",10.5
"2324","2016-03-28",10.38
"2325","2016-03-29",10.45
"2326","2016-03-30",10.48
"2327","2016-03-31",10.47
"2328","2016-04-01",11.03
"2329","2016-04-04",10.8
"2330","2016-04-05",10.4
"2331","2016-04-06",10.47
"2332","2016-04-07",10.51
"2333","2016-04-08",10.72
"2334","2016-04-11",10.45
"2335","2016-04-12",10.17
"2336","2016-04-13",10.88
"2337","2016-04-14",10.4
"2338","2016-04-15",10.69
"2339","2016-04-18",10.89
"2340","2016-04-19",10.72
"2341","2016-04-20",10.75
"2342","2016-04-21",10.65
"2343","2016-04-22",10.66
"2344","2016-04-25",10.55
"2345","2016-04-26",11.51
"2346","2016-04-27",11.56
"2347","2016-04-28",11.62
"2348","2016-04-29",10.75
"2349","2016-05-02",10.62
"2350","2016-05-03",10.36
"2351","2016-05-04",10
"2352","2016-05-05",10.06
"2353","2016-05-06",9.99
"2354","2016-05-09",9.87
"2355","2016-05-10",10.09
"2356","2016-05-11",10.1
"2357","2016-05-12",9.63
"2358","2016-05-13",9.56
"2359","2016-05-16",9.68
"2360","2016-05-17",9.67
"2361","2016-05-18",10.05
"2362","2016-05-19",10.07
"2363","2016-05-20",10.8
"2364","2016-05-23",11.14
"2365","2016-05-24",11.49
"2366","2016-05-25",11.6
"2367","2016-05-26",11.95
"2368","2016-05-27",12.31
"2369","2016-05-31",12.72
"2370","2016-06-01",13.09
"2371","2016-06-02",13.11
"2372","2016-06-03",12.86
"2373","2016-06-06",12.77
"2374","2016-06-07",13
"2375","2016-06-08",12.58
"2376","2016-06-09",12.51
"2377","2016-06-10",12.14
"2378","2016-06-13",12.05
"2379","2016-06-14",11.92
"2380","2016-06-15",12.02
"2381","2016-06-16",11.95
"2382","2016-06-17",12.2
"2383","2016-06-20",12.32
"2384","2016-06-21",12.75
"2385","2016-06-22",12.72
"2386","2016-06-23",14.05
"2387","2016-06-24",13.21
"2388","2016-06-27",12.23
"2389","2016-06-28",12.99
"2390","2016-06-29",13.19
"2391","2016-06-30",13.76
"2392","2016-07-01",12.5
"2393","2016-07-05",11.91
"2394","2016-07-06",11.73
"2395","2016-07-07",12.2
"2396","2016-07-08",12.62
"2397","2016-07-11",12.64
"2398","2016-07-12",13.23
"2399","2016-07-13",13.29
"2400","2016-07-14",13.29
"2401","2016-07-15",13.13
"2402","2016-07-18",13.34
"2403","2016-07-19",13.22
"2404","2016-07-20",13.59
"2405","2016-07-21",13.18
"2406","2016-07-22",13.13
"2407","2016-07-25",13.92
"2408","2016-07-26",14.67
"2409","2016-07-27",14.19
"2410","2016-07-28",13.81
"2411","2016-07-29",13.74
"2412","2016-08-01",13.56
"2413","2016-08-02",13.4
"2414","2016-08-03",13.51
"2415","2016-08-04",14.03
"2416","2016-08-05",14.52
"2417","2016-08-08",14.42
"2418","2016-08-09",14.48
"2419","2016-08-10",14.2
"2420","2016-08-11",14.43
"2421","2016-08-12",14.93
"2422","2016-08-15",15.53
"2423","2016-08-16",15.49
"2424","2016-08-17",15.52
"2425","2016-08-18",15.77
"2426","2016-08-19",16.25
"2427","2016-08-22",16.190001
"2428","2016-08-23",16.18
"2429","2016-08-24",15.51
"2430","2016-08-25",16.200001
"2431","2016-08-26",16.51
"2432","2016-08-29",16.91
"2433","2016-08-30",16.74
"2434","2016-08-31",16.49
"2435","2016-09-01",16.639999
"2436","2016-09-02",16.700001
"2437","2016-09-06",17.01
"2438","2016-09-07",17.16
"2439","2016-09-08",17.450001
"2440","2016-09-09",16.809999
"2441","2016-09-12",17.15
"2442","2016-09-13",16.75
"2443","2016-09-14",16.93
"2444","2016-09-15",17.450001
"2445","2016-09-16",17.48
"2446","2016-09-19",16.950001
"2447","2016-09-20",16.92
"2448","2016-09-21",17.66
"2449","2016-09-22",17.59
"2450","2016-09-23",17.48
"2451","2016-09-26",17.360001
"2452","2016-09-27",18
"2453","2016-09-28",17.440001
"2454","2016-09-29",17.540001
"2455","2016-09-30",17.780001
"2456","2016-10-03",17.73
"2457","2016-10-04",17.799999
"2458","2016-10-05",17.700001
"2459","2016-10-06",17.73
"2460","2016-10-07",17.610001
"2461","2016-10-10",17.5
"2462","2016-10-11",16.860001
"2463","2016-10-12",16.780001
"2464","2016-10-13",16.85
"2465","2016-10-14",17.129999
"2466","2016-10-17",16.99
"2467","2016-10-18",17.41
"2468","2016-10-19",17.219999
"2469","2016-10-20",17.200001
"2470","2016-10-21",16.940001
"2471","2016-10-24",17.059999
"2472","2016-10-25",17.540001
"2473","2016-10-26",17.639999
"2474","2016-10-27",17.530001
"2475","2016-10-28",17.200001
"2476","2016-10-31",17.16
"2477","2016-11-01",16.98
"2478","2016-11-02",16.68
"2479","2016-11-03",16.620001
"2480","2016-11-04",16.68
"2481","2016-11-07",17.379999
"2482","2016-11-08",17.41
"2483","2016-11-09",17.200001
"2484","2016-11-10",16.99
"2485","2016-11-11",17.67
"2486","2016-11-14",17.709999
"2487","2016-11-15",18.1
"2488","2016-11-16",18.24
"2489","2016-11-17",19.18
"2490","2016-11-18",19.209999
"2491","2016-11-21",19.49
"2492","2016-11-22",19.74
"2493","2016-11-23",19.91
"2494","2016-11-25",20.129999
"2495","2016-11-28",19.99
"2496","2016-11-29",19.42
"2497","2016-11-30",19.530001
"2498","2016-12-01",18.48
"2499","2016-12-02",18.790001
"2500","2016-12-05",18.610001
"2501","2016-12-06",19.059999
"2502","2016-12-07",20.440001
"2503","2016-12-08",20.66
"2504","2016-12-09",20.5
"2505","2016-12-12",20.02
"2506","2016-12-13",20.129999
"2507","2016-12-14",20.02
"2508","2016-12-15",20.290001
"2509","2016-12-16",20.27
"2510","2016-12-19",20.35
"2511","2016-12-20",20.65
"2512","2016-12-21",20.58
"2513","2016-12-22",23.190001
"2514","2016-12-23",23.26
"2515","2016-12-27",23.299999
"2516","2016-12-28",22.780001
"2517","2016-12-29",22.27
"2518","2016-12-30",21.92
"2519","2017-01-03",22.549999
"2520","2017-01-04",22.360001
"2521","2017-01-05",22.110001
"2522","2017-01-06",22.040001
"2523","2017-01-09",22.34
"2524","2017-01-10",22.48
"2525","2017-01-11",22.790001
"2526","2017-01-12",22.309999
"2527","2017-01-13",22.18
"2528","2017-01-17",21.74
"2529","2017-01-18",22.32
"2530","2017-01-19",21.709999
"2531","2017-01-20",21.959999
"2532","2017-01-23",21.889999
"2533","2017-01-24",22.85
"2534","2017-01-25",23.559999
"2535","2017-01-26",23.52
"2536","2017-01-27",23.969999
"2537","2017-01-30",24.18
"2538","2017-01-31",24.110001
"2539","2017-02-01",24.75
"2540","2017-02-02",24.790001
"2541","2017-02-03",24.6
"2542","2017-02-06",24.34
"2543","2017-02-07",24.6
"2544","2017-02-08",24.209999
"2545","2017-02-09",24.450001
"2546","2017-02-10",24.049999
"2547","2017-02-13",23.9
"2548","2017-02-14",23.120001
"2549","2017-02-15",23.02
"2550","2017-02-16",22.98
"2551","2017-02-17",23.35
"2552","2017-02-21",23.77
"2553","2017-02-22",23.75
"2554","2017-02-23",23.48
"2555","2017-02-24",23.24
"2556","2017-02-27",23.76
"2557","2017-02-28",23.440001
"2558","2017-03-01",24.549999
"2559","2017-03-02",24.700001
"2560","2017-03-03",25.57
"2561","2017-03-06",25.709999
"2562","2017-03-07",25.639999
"2563","2017-03-08",25.379999
"2564","2017-03-09",25.15
"2565","2017-03-10",25.18
"2566","2017-03-13",25.700001
"2567","2017-03-14",25.58
"2568","2017-03-15",26.120001
"2569","2017-03-16",26.040001
"2570","2017-03-17",25.799999
"2571","2017-03-20",26.209999
"2572","2017-03-21",25.52
"2573","2017-03-22",26.059999
"2574","2017-03-23",26.469999
"2575","2017-03-24",28.43
"2576","2017-03-27",28.76
"2577","2017-03-28",28.690001
"2578","2017-03-29",28.5
"2579","2017-03-30",28.969999
"2580","2017-03-31",28.9
"2581","2017-04-03",28.639999
"2582","2017-04-04",28.59
"2583","2017-04-05",28.26
"2584","2017-04-06",28.620001
"2585","2017-04-07",28.52
"2586","2017-04-10",27.639999
"2587","2017-04-11",27.18
"2588","2017-04-12",26.690001
"2589","2017-04-13",26.74
"2590","2017-04-17",27.129999
"2591","2017-04-18",27.139999
"2592","2017-04-19",27.26
"2593","2017-04-20",27.959999
"2594","2017-04-21",27.32
"2595","2017-04-24",26.57
"2596","2017-04-25",26.99
"2597","2017-04-26",26.790001
"2598","2017-04-27",27.629999
"2599","2017-04-28",27.67
"2600","2017-05-01",28.290001
"2601","2017-05-02",27.77
"2602","2017-05-03",28
"2603","2017-05-04",27.790001
"2604","2017-05-05",28.200001
"2605","2017-05-08",28.059999
"2606","2017-05-09",28.809999
"2607","2017-05-10",29.32
"2608","2017-05-11",29.030001
"2609","2017-05-12",28.93
"2610","2017-05-15",28.83
"2611","2017-05-16",29.02
"2612","2017-05-17",27
"2613","2017-05-18",27.48
"2614","2017-05-19",27.82
"2615","2017-05-22",28.059999
"2616","2017-05-23",28.290001
"2617","2017-05-24",28.99
"2618","2017-05-25",29.43
"2619","2017-05-26",29.76
"2620","2017-05-30",30.700001
"2621","2017-05-31",30.77
"2622","2017-06-01",30.76
"2623","2017-06-02",31.209999
"2624","2017-06-05",31.209999
"2625","2017-06-06",31.57
"2626","2017-06-07",32.5
"2627","2017-06-08",32.450001
"2628","2017-06-09",30.6
"2629","2017-06-12",31.200001
"2630","2017-06-13",31.540001
"2631","2017-06-14",31.059999
"2632","2017-06-15",30.559999
"2633","2017-06-16",29.860001
"2634","2017-06-19",31.200001
"2635","2017-06-20",30.83
"2636","2017-06-21",32.009998
"2637","2017-06-22",31.889999
"2638","2017-06-23",31.73
"2639","2017-06-26",32.5
"2640","2017-06-27",31.66
"2641","2017-06-28",32.240002
"2642","2017-06-29",31.469999
"2643","2017-06-30",29.860001
"2644","2017-07-03",29.139999
"2645","2017-07-05",30.51
"2646","2017-07-06",30.1
"2647","2017-07-07",30.200001
"2648","2017-07-10",30.5
"2649","2017-07-11",31.370001
"2650","2017-07-12",31.450001
"2651","2017-07-13",31.129999
"2652","2017-07-14",31.790001
"2653","2017-07-17",31.719999
"2654","2017-07-18",31.9
"2655","2017-07-19",31.82
"2656","2017-07-20",32
"2657","2017-07-21",32.009998
"2658","2017-07-24",31.67
"2659","2017-07-25",29.9
"2660","2017-07-26",29.809999
"2661","2017-07-27",30.24
"2662","2017-07-28",29.280001
"2663","2017-07-31",28.120001
"2664","2017-08-01",28.34
"2665","2017-08-02",28.629999
"2666","2017-08-03",27.83
"2667","2017-08-04",27.92
"2668","2017-08-07",28.59
"2669","2017-08-08",28.84
"2670","2017-08-09",28.58
"2671","2017-08-10",27.49
"2672","2017-08-11",28.01
"2673","2017-08-14",29.24
"2674","2017-08-15",29.68
"2675","2017-08-16",30.690001
"2676","2017-08-17",29.620001
"2677","2017-08-18",30.379999
"2678","2017-08-21",29.559999
"2679","2017-08-22",30.450001
"2680","2017-08-23",30.450001
"2681","2017-08-24",30.219999
"2682","2017-08-25",30.290001
"2683","2017-08-28",31.08
"2684","2017-08-29",31.48
"2685","2017-08-30",31.610001
"2686","2017-08-31",31.969999
"2687","2017-09-01",32.599998
"2688","2017-09-05",32.07
"2689","2017-09-06",32.25
"2690","2017-09-07",32.790001
"2691","2017-09-08",32.450001
"2692","2017-09-11",33.439999
"2693","2017-09-12",34.290001
"2694","2017-09-13",34.59
"2695","2017-09-14",34.580002
"2696","2017-09-15",34.650002
"2697","2017-09-18",35.43
"2698","2017-09-19",35.950001
"2699","2017-09-20",35.970001
"2700","2017-09-21",35.91
"2701","2017-09-22",36.07
"2702","2017-09-25",34.869999
"2703","2017-09-26",34.18
"2704","2017-09-27",37.09
"2705","2017-09-28",37.959999
"2706","2017-09-29",39.330002
"2707","2017-10-02",40.009998
"2708","2017-10-03",40.369999
"2709","2017-10-04",39.560001
"2710","2017-10-05",39.369999
"2711","2017-10-06",39.669998
"2712","2017-10-09",40.959999
"2713","2017-10-10",41.98
"2714","2017-10-11",41.610001
"2715","2017-10-12",40.580002
"2716","2017-10-13",40.400002
"2717","2017-10-16",41.490002
"2718","2017-10-17",40.389999
"2719","2017-10-18",41.650002
"2720","2017-10-19",41.310001
"2721","2017-10-20",41.5
"2722","2017-10-23",41.560001
"2723","2017-10-24",41.599998
"2724","2017-10-25",41.060001
"2725","2017-10-26",40.599998
"2726","2017-10-27",40.849998
"2727","2017-10-30",41.650002
"2728","2017-10-31",44.310001
"2729","2017-11-01",44.380001
"2730","2017-11-02",44.34
"2731","2017-11-03",43.709999
"2732","2017-11-06",43.25
"2733","2017-11-07",43.950001
"2734","2017-11-08",44.09
"2735","2017-11-09",43.5
"2736","2017-11-10",44.779999
"2737","2017-11-13",45.599998
"2738","2017-11-14",45.799999
"2739","2017-11-15",45.360001
"2740","2017-11-16",46.18
"2741","2017-11-17",46.16
"2742","2017-11-20",47.639999
"2743","2017-11-21",49.400002
"2744","2017-11-22",49.139999
"2745","2017-11-24",49.68
"2746","2017-11-27",48.049999
"2747","2017-11-28",47.93
"2748","2017-11-29",43.740002
"2749","2017-11-30",42.389999
"2750","2017-12-01",41.990002
"2751","2017-12-04",39.900002
"2752","2017-12-05",41.209999
"2753","2017-12-06",41.580002
"2754","2017-12-07",43.200001
"2755","2017-12-08",43.209999
"2756","2017-12-11",43.009998
"2757","2017-12-12",41.860001
"2758","2017-12-13",42.049999
"2759","2017-12-14",42.240002
"2760","2017-12-15",42.400002
"2761","2017-12-18",43.709999
"2762","2017-12-19",43.98
"2763","2017-12-20",45.75
"2764","2017-12-21",44.419998
"2765","2017-12-22",44.119999
"2766","2017-12-26",42.25
"2767","2017-12-27",42.48
"2768","2017-12-28",41.810001
"2769","2017-12-29",41.119999
"2770","2018-01-02",43.669998
"2771","2018-01-03",44.98
"2772","2018-01-04",46.880001
"2773","2018-01-05",45.799999
"2774","2018-01-08",45.549999
"2775","2018-01-09",42.970001
"2776","2018-01-10",43.310001
"2777","2018-01-11",42.82
"2778","2018-01-12",42.810001
"2779","2018-01-16",42.919998
"2780","2018-01-17",44.259998
"2781","2018-01-18",43.990002
"2782","2018-01-19",42.75
"2783","2018-01-22",42.880001
"2784","2018-01-23",43.950001
"2785","2018-01-24",43.080002
"2786","2018-01-25",43.009998
"2787","2018-01-26",43.669998
"2788","2018-01-29",43.290001
"2789","2018-01-30",41.669998
"2790","2018-01-31",43.720001
"2791","2018-02-01",42.490002
"2792","2018-02-02",40.82
"2793","2018-02-05",39.400002
"2794","2018-02-06",43.880001
"2795","2018-02-07",42.009998
"2796","2018-02-08",40
"2797","2018-02-09",40.41
"2798","2018-02-12",42.189999
"2799","2018-02-13",42.630001
"2800","2018-02-14",43.450001
"2801","2018-02-15",43.5
"2802","2018-02-16",44.209999
"2803","2018-02-20",44.900002
"2804","2018-02-21",44.540001
"2805","2018-02-22",44.25
"2806","2018-02-23",46.529999
"2807","2018-02-26",47.98
"2808","2018-02-27",48.580002
"2809","2018-02-28",48.810001
"2810","2018-03-01",47.619999
"2811","2018-03-02",49.110001
"2812","2018-03-05",52.029999
"2813","2018-03-06",53.740002
"2814","2018-03-07",53.970001
"2815","2018-03-08",55.220001
"2816","2018-03-09",54.59
"2817","2018-03-12",59.369999
"2818","2018-03-13",59.43
"2819","2018-03-14",59.779999
"2820","2018-03-15",58.84
"2821","2018-03-16",60.580002
"2822","2018-03-19",60.139999
"2823","2018-03-20",61.150002
"2824","2018-03-21",61.07
"2825","2018-03-22",58.919998
"2826","2018-03-23",54.209999
"2827","2018-03-26",55.560001
"2828","2018-03-27",52.400002
"2829","2018-03-28",51.490002
"2830","2018-03-29",52.139999
"2831","2018-04-02",50.060001
"2832","2018-04-03",51.549999
"2833","2018-04-04",53.389999
"2834","2018-04-05",49.84
