"","date","BSQR"
"1935","2014-09-09",4.13
"1936","2014-09-10",4.07
"1937","2014-09-11",3.89
"1938","2014-09-12",3.94
"1939","2014-09-15",3.95
"1940","2014-09-16",4.02
"1941","2014-09-17",3.98
"1942","2014-09-18",4.05
"1943","2014-09-19",4.03
"1944","2014-09-22",4.01
"1945","2014-09-23",3.99
"1946","2014-09-24",3.93
"1947","2014-09-25",3.81
"1948","2014-09-26",3.93
"1949","2014-09-29",3.84
"1950","2014-09-30",3.91
"1951","2014-10-01",3.75
"1952","2014-10-02",3.74
"1953","2014-10-03",3.77
"1954","2014-10-06",3.75
"1955","2014-10-07",3.85
"1956","2014-10-08",3.86
"1957","2014-10-09",3.73
"1958","2014-10-10",3.68
"1959","2014-10-13",3.5
"1960","2014-10-14",3.59
"1961","2014-10-15",3.53
"1962","2014-10-16",3.6
"1963","2014-10-17",3.73
"1964","2014-10-20",3.83
"1965","2014-10-21",3.93
"1966","2014-10-22",3.66
"1967","2014-10-23",3.62
"1968","2014-10-24",3.74
"1969","2014-10-27",3.8
"1970","2014-10-28",3.85
"1971","2014-10-29",3.85
"1972","2014-10-30",3.89
"1973","2014-10-31",3.91
"1974","2014-11-03",3.83
"1975","2014-11-04",3.72
"1976","2014-11-05",3.87
"1977","2014-11-06",3.74
"1978","2014-11-07",3.87
"1979","2014-11-10",3.9
"1980","2014-11-11",3.9
"1981","2014-11-12",3.9
"1982","2014-11-13",3.89
"1983","2014-11-14",4.23
"1984","2014-11-17",4.3
"1985","2014-11-18",4.32
"1986","2014-11-19",4.22
"1987","2014-11-20",4.18
"1988","2014-11-21",4.17
"1989","2014-11-24",4.16
"1990","2014-11-25",4.17
"1991","2014-11-26",4.12
"1992","2014-11-28",4.15
"1993","2014-12-01",4.18
"1994","2014-12-02",4.14
"1995","2014-12-03",4.18
"1996","2014-12-04",4.35
"1997","2014-12-05",4.52
"1998","2014-12-08",4.47
"1999","2014-12-09",4.51
"2000","2014-12-10",4.47
"2001","2014-12-11",4.42
"2002","2014-12-12",4.47
"2003","2014-12-15",4.41
"2004","2014-12-16",4.34
"2005","2014-12-17",4.36
"2006","2014-12-18",4.4
"2007","2014-12-19",4.41
"2008","2014-12-22",4.42
"2009","2014-12-23",4.47
"2010","2014-12-24",4.49
"2011","2014-12-26",4.43
"2012","2014-12-29",4.5
"2013","2014-12-30",4.54
"2014","2014-12-31",4.55
"2015","2015-01-02",4.52
"2016","2015-01-05",4.57
"2017","2015-01-06",4.44
"2018","2015-01-07",4.42
"2019","2015-01-08",4.48
"2020","2015-01-09",4.41
"2021","2015-01-12",4.27
"2022","2015-01-13",4.28
"2023","2015-01-14",4.5
"2024","2015-01-15",4.48
"2025","2015-01-16",4.52
"2026","2015-01-20",4.53
"2027","2015-01-21",4.41
"2028","2015-01-22",4.48
"2029","2015-01-23",4.4
"2030","2015-01-26",4.49
"2031","2015-01-27",4.39
"2032","2015-01-28",4.38
"2033","2015-01-29",4.35
"2034","2015-01-30",4.43
"2035","2015-02-02",4.27
"2036","2015-02-03",4.37
"2037","2015-02-04",4.31
"2038","2015-02-05",4.31
"2039","2015-02-06",4.4
"2040","2015-02-09",4.31
"2041","2015-02-10",4.51
"2042","2015-02-11",4.46
"2043","2015-02-12",4.48
"2044","2015-02-13",4.53
"2045","2015-02-17",4.62
"2046","2015-02-18",4.58
"2047","2015-02-19",4.59
"2048","2015-02-20",4.71
"2049","2015-02-23",4.77
"2050","2015-02-24",4.71
"2051","2015-02-25",4.64
"2052","2015-02-26",4.76
"2053","2015-02-27",4.87
"2054","2015-03-02",4.83
"2055","2015-03-03",4.81
"2056","2015-03-04",4.94
"2057","2015-03-05",4.93
"2058","2015-03-06",4.95
"2059","2015-03-09",4.9
"2060","2015-03-10",4.86
"2061","2015-03-11",4.85
"2062","2015-03-12",4.84
"2063","2015-03-13",4.83
"2064","2015-03-16",4.75
"2065","2015-03-17",4.74
"2066","2015-03-18",4.64
"2067","2015-03-19",4.6
"2068","2015-03-20",4.56
"2069","2015-03-23",4.5
"2070","2015-03-24",4.74
"2071","2015-03-25",4.65
"2072","2015-03-26",4.61
"2073","2015-03-27",4.68
"2074","2015-03-30",4.7
"2075","2015-03-31",4.69
"2076","2015-04-01",4.69
"2077","2015-04-02",4.66
"2078","2015-04-06",4.65
"2079","2015-04-07",4.56
"2080","2015-04-08",4.57
"2081","2015-04-09",4.58
"2082","2015-04-10",4.61
"2083","2015-04-13",4.45
"2084","2015-04-14",4.42
"2085","2015-04-15",4.46
"2086","2015-04-16",4.43
"2087","2015-04-17",4.41
"2088","2015-04-20",4.41
"2089","2015-04-21",4.39
"2090","2015-04-22",4.47
"2091","2015-04-23",4.49
"2092","2015-04-24",4.5
"2093","2015-04-27",4.26
"2094","2015-04-28",4.27
"2095","2015-04-29",4.28
"2096","2015-04-30",4.23
"2097","2015-05-01",4.21
"2098","2015-05-04",4.36
"2099","2015-05-05",4.23
"2100","2015-05-06",4.18
"2101","2015-05-07",4.18
"2102","2015-05-08",4.16
"2103","2015-05-11",4.22
"2104","2015-05-12",4.16
"2105","2015-05-13",4.15
"2106","2015-05-14",4.09
"2107","2015-05-15",5.5
"2108","2015-05-18",5.52
"2109","2015-05-19",5.9
"2110","2015-05-20",6.19
"2111","2015-05-21",6.36
"2112","2015-05-22",6.27
"2113","2015-05-26",6.79
"2114","2015-05-27",6.84
"2115","2015-05-28",7.04
"2116","2015-05-29",6.89
"2117","2015-06-01",6.91
"2118","2015-06-02",6.88
"2119","2015-06-03",6.95
"2120","2015-06-04",6.87
"2121","2015-06-05",6.9
"2122","2015-06-08",7.13
"2123","2015-06-09",7.51
"2124","2015-06-10",7.66
"2125","2015-06-11",7.96
"2126","2015-06-12",7.9
"2127","2015-06-15",7.73
"2128","2015-06-16",7.53
"2129","2015-06-17",7.59
"2130","2015-06-18",7.86
"2131","2015-06-19",7.84
"2132","2015-06-22",7.31
"2133","2015-06-23",7.6
"2134","2015-06-24",7.47
"2135","2015-06-25",7.47
"2136","2015-06-26",7.34
"2137","2015-06-29",6.8
"2138","2015-06-30",6.78
"2139","2015-07-01",6.94
"2140","2015-07-02",6.94
"2141","2015-07-06",6.88
"2142","2015-07-07",6.87
"2143","2015-07-08",6.94
"2144","2015-07-09",6.94
"2145","2015-07-10",6.85
"2146","2015-07-13",6.94
"2147","2015-07-14",6.98
"2148","2015-07-15",6.97
"2149","2015-07-16",7.02
"2150","2015-07-17",6.98
"2151","2015-07-20",6.55
"2152","2015-07-21",6.31
"2153","2015-07-22",6.38
"2154","2015-07-23",6.33
"2155","2015-07-24",6.31
"2156","2015-07-27",6.04
"2157","2015-07-28",6.13
"2158","2015-07-29",6.25
"2159","2015-07-30",6.41
"2160","2015-07-31",6.44
"2161","2015-08-03",6.2
"2162","2015-08-04",6.2
"2163","2015-08-05",6.46
"2164","2015-08-06",6.16
"2165","2015-08-07",6.12
"2166","2015-08-10",6.26
"2167","2015-08-11",6.18
"2168","2015-08-12",6.18
"2169","2015-08-13",6.16
"2170","2015-08-14",7.22
"2171","2015-08-17",7.24
"2172","2015-08-18",6.86
"2173","2015-08-19",6.92
"2174","2015-08-20",6.37
"2175","2015-08-21",6.03
"2176","2015-08-24",5.77
"2177","2015-08-25",5.79
"2178","2015-08-26",5.93
"2179","2015-08-27",6.12
"2180","2015-08-28",6.15
"2181","2015-08-31",6.07
"2182","2015-09-01",6.03
"2183","2015-09-02",6.08
"2184","2015-09-03",6.16
"2185","2015-09-04",6.07
"2186","2015-09-08",6.39
"2187","2015-09-09",6.35
"2188","2015-09-10",6.65
"2189","2015-09-11",6.95
"2190","2015-09-14",6.83
"2191","2015-09-15",7.03
"2192","2015-09-16",6.97
"2193","2015-09-17",6.92
"2194","2015-09-18",6.91
"2195","2015-09-21",7.06
"2196","2015-09-22",7.12
"2197","2015-09-23",7.15
"2198","2015-09-24",7.56
"2199","2015-09-25",7
"2200","2015-09-28",6.36
"2201","2015-09-29",6.49
"2202","2015-09-30",6.61
"2203","2015-10-01",6.71
"2204","2015-10-02",6.71
"2205","2015-10-05",6.67
"2206","2015-10-06",6.81
"2207","2015-10-07",6.81
"2208","2015-10-08",7.33
"2209","2015-10-09",7.61
"2210","2015-10-12",7.49
"2211","2015-10-13",7.3
"2212","2015-10-14",7.59
"2213","2015-10-15",8.2
"2214","2015-10-16",8.47
"2215","2015-10-19",8.99
"2216","2015-10-20",9.5
"2217","2015-10-21",9.32
"2218","2015-10-22",9.03
"2219","2015-10-23",10.24
"2220","2015-10-26",10.45
"2221","2015-10-27",10.31
"2222","2015-10-28",10.99
"2223","2015-10-29",11.23
"2224","2015-10-30",10.88
"2225","2015-11-02",11.55
"2226","2015-11-03",12.15
"2227","2015-11-04",11.36
"2228","2015-11-05",11.35
"2229","2015-11-06",11.25
"2230","2015-11-09",10.91
"2231","2015-11-10",11.02
"2232","2015-11-11",10.85
"2233","2015-11-12",10.28
"2234","2015-11-13",7.21
"2235","2015-11-16",7.22
"2236","2015-11-17",7.12
"2237","2015-11-18",7.33
"2238","2015-11-19",7.5
"2239","2015-11-20",7.2
"2240","2015-11-23",7.49
"2241","2015-11-24",7.62
"2242","2015-11-25",7.67
"2243","2015-11-27",7.37
"2244","2015-11-30",7.42
"2245","2015-12-01",7.52
"2246","2015-12-02",7.33
"2247","2015-12-03",7.07
"2248","2015-12-04",6.61
"2249","2015-12-07",5.87
"2250","2015-12-08",6.11
"2251","2015-12-09",6.06
"2252","2015-12-10",5.73
"2253","2015-12-11",5.6
"2254","2015-12-14",5.62
"2255","2015-12-15",5.86
"2256","2015-12-16",5.86
"2257","2015-12-17",5.81
"2258","2015-12-18",5.89
"2259","2015-12-21",6.04
"2260","2015-12-22",5.91
"2261","2015-12-23",6.34
"2262","2015-12-24",6.39
"2263","2015-12-28",6.23
"2264","2015-12-29",6.37
"2265","2015-12-30",6.2
"2266","2015-12-31",6.09
"2267","2016-01-04",5.99
"2268","2016-01-05",6.18
"2269","2016-01-06",6.16
"2270","2016-01-07",5.81
"2271","2016-01-08",5.61
"2272","2016-01-11",5.36
"2273","2016-01-12",5.49
"2274","2016-01-13",5.24
"2275","2016-01-14",5.57
"2276","2016-01-15",5.51
"2277","2016-01-19",5.11
"2278","2016-01-20",5.18
"2279","2016-01-21",5.21
"2280","2016-01-22",5.51
"2281","2016-01-25",5.38
"2282","2016-01-26",5.54
"2283","2016-01-27",5.4
"2284","2016-01-28",5.4
"2285","2016-01-29",6.15
"2286","2016-02-01",6.23
"2287","2016-02-02",5.85
"2288","2016-02-03",5.69
"2289","2016-02-04",5.72
"2290","2016-02-05",5.51
"2291","2016-02-08",5.24
"2292","2016-02-09",5.06
"2293","2016-02-10",5.14
"2294","2016-02-11",4.95
"2295","2016-02-12",5.2
"2296","2016-02-16",5.1
"2297","2016-02-17",4.94
"2298","2016-02-18",4.97
"2299","2016-02-19",4.89
"2300","2016-02-22",4.86
"2301","2016-02-23",4.74
"2302","2016-02-24",4.7
"2303","2016-02-25",4.87
"2304","2016-02-26",5.29
"2305","2016-02-29",5.7
"2306","2016-03-01",5.71
"2307","2016-03-02",5.72
"2308","2016-03-03",5.72
"2309","2016-03-04",5.73
"2310","2016-03-07",5.7
"2311","2016-03-08",5.87
"2312","2016-03-09",6
"2313","2016-03-10",6.14
"2314","2016-03-11",6.19
"2315","2016-03-14",6.04
"2316","2016-03-15",5.65
"2317","2016-03-16",5.79
"2318","2016-03-17",5.83
"2319","2016-03-18",5.83
"2320","2016-03-21",5.73
"2321","2016-03-22",5.74
"2322","2016-03-23",5.63
"2323","2016-03-24",5.72
"2324","2016-03-28",5.69
"2325","2016-03-29",5.9
"2326","2016-03-30",5.74
"2327","2016-03-31",5.92
"2328","2016-04-01",6.08
"2329","2016-04-04",6.31
"2330","2016-04-05",5.86
"2331","2016-04-06",5.95
"2332","2016-04-07",5.89
"2333","2016-04-08",5.81
"2334","2016-04-11",5.8
"2335","2016-04-12",5.72
"2336","2016-04-13",5.87
"2337","2016-04-14",5.87
"2338","2016-04-15",5.77
"2339","2016-04-18",5.71
"2340","2016-04-19",5.54
"2341","2016-04-20",5.78
"2342","2016-04-21",5.76
"2343","2016-04-22",6.12
"2344","2016-04-25",6.31
"2345","2016-04-26",6.23
"2346","2016-04-27",6.26
"2347","2016-04-28",6.08
"2348","2016-04-29",6.21
"2349","2016-05-02",6.12
"2350","2016-05-03",6.06
"2351","2016-05-04",5.91
"2352","2016-05-05",5.88
"2353","2016-05-06",5.19
"2354","2016-05-09",5.35
"2355","2016-05-10",5.38
"2356","2016-05-11",5.47
"2357","2016-05-12",5.43
"2358","2016-05-13",5.36
"2359","2016-05-16",5.21
"2360","2016-05-17",5.07
"2361","2016-05-18",5.13
"2362","2016-05-19",4.99
"2363","2016-05-20",5.18
"2364","2016-05-23",5.37
"2365","2016-05-24",5.47
"2366","2016-05-25",5.42
"2367","2016-05-26",5.4
"2368","2016-05-27",5.36
"2369","2016-05-31",5.3
"2370","2016-06-01",6.17
"2371","2016-06-02",6.15
"2372","2016-06-03",5.92
"2373","2016-06-06",6.06
"2374","2016-06-07",6.04
"2375","2016-06-08",6.02
"2376","2016-06-09",6.03
"2377","2016-06-10",5.99
"2378","2016-06-13",5.77
"2379","2016-06-14",5.78
"2380","2016-06-15",5.78
"2381","2016-06-16",5.81
"2382","2016-06-17",5.72
"2383","2016-06-20",5.63
"2384","2016-06-21",5.61
"2385","2016-06-22",5.64
"2386","2016-06-23",5.67
"2387","2016-06-24",5.47
"2388","2016-06-27",5.31
"2389","2016-06-28",5.28
"2390","2016-06-29",5.35
"2391","2016-06-30",5.58
"2392","2016-07-01",5.69
"2393","2016-07-05",5.6
"2394","2016-07-06",5.44
"2395","2016-07-07",5.38
"2396","2016-07-08",5.47
"2397","2016-07-11",5.47
"2398","2016-07-12",5.52
"2399","2016-07-13",5.5
"2400","2016-07-14",5.49
"2401","2016-07-15",5.4
"2402","2016-07-18",5.4
"2403","2016-07-19",5.64
"2404","2016-07-20",5.64
"2405","2016-07-21",5.59
"2406","2016-07-22",5.62
"2407","2016-07-25",5.43
"2408","2016-07-26",5.41
"2409","2016-07-27",5.39
"2410","2016-07-28",5.21
"2411","2016-07-29",5.24
"2412","2016-08-01",5.43
"2413","2016-08-02",5.56
"2414","2016-08-03",5.47
"2415","2016-08-04",4.39
"2416","2016-08-05",4.62
"2417","2016-08-08",4.6
"2418","2016-08-09",4.42
"2419","2016-08-10",4.51
"2420","2016-08-11",4.51
"2421","2016-08-12",4.37
"2422","2016-08-15",4.3
"2423","2016-08-16",4.47
"2424","2016-08-17",4.4
"2425","2016-08-18",4.4
"2426","2016-08-19",4.58
"2427","2016-08-22",4.5
"2428","2016-08-23",4.72
"2429","2016-08-24",4.68
"2430","2016-08-25",4.79
"2431","2016-08-26",4.86
"2432","2016-08-29",5.07
"2433","2016-08-30",5.05
"2434","2016-08-31",5
"2435","2016-09-01",5.11
"2436","2016-09-02",5.21
"2437","2016-09-06",5
"2438","2016-09-07",5.08
"2439","2016-09-08",5.07
"2440","2016-09-09",4.89
"2441","2016-09-12",5
"2442","2016-09-13",5.01
"2443","2016-09-14",4.92
"2444","2016-09-15",4.63
"2445","2016-09-16",4.72
"2446","2016-09-19",4.6
"2447","2016-09-20",4.78
"2448","2016-09-21",4.61
"2449","2016-09-22",4.67
"2450","2016-09-23",4.84
"2451","2016-09-26",4.71
"2452","2016-09-27",4.95
"2453","2016-09-28",4.79
"2454","2016-09-29",4.77
"2455","2016-09-30",4.92
"2456","2016-10-03",4.88
"2457","2016-10-04",4.85
"2458","2016-10-05",4.74
"2459","2016-10-06",4.73
"2460","2016-10-07",4.71
"2461","2016-10-10",4.57
"2462","2016-10-11",4.44
"2463","2016-10-12",4.17
"2464","2016-10-13",4.35
"2465","2016-10-14",4.4
"2466","2016-10-17",4.28
"2467","2016-10-18",4.45
"2468","2016-10-19",4.5
"2469","2016-10-20",4.45
"2470","2016-10-21",4.35
"2471","2016-10-24",4.45
"2472","2016-10-25",4.5
"2473","2016-10-26",4.4
"2474","2016-10-27",4.2
"2475","2016-10-28",4.25
"2476","2016-10-31",4.15
"2477","2016-11-01",4.25
"2478","2016-11-02",4.25
"2479","2016-11-03",4.2
"2480","2016-11-04",4.15
"2481","2016-11-07",4.1
"2482","2016-11-08",4
"2483","2016-11-09",3.85
"2484","2016-11-10",3.85
"2485","2016-11-11",4.6
"2486","2016-11-14",4.75
"2487","2016-11-15",5.05
"2488","2016-11-16",5.3
"2489","2016-11-17",5.35
"2490","2016-11-18",5.5
"2491","2016-11-21",5.7
"2492","2016-11-22",5.8
"2493","2016-11-23",5.7
"2494","2016-11-25",5.75
"2495","2016-11-28",5.85
"2496","2016-11-29",5.8
"2497","2016-11-30",5.8
"2498","2016-12-01",5.7
"2499","2016-12-02",5.6
"2500","2016-12-05",5.6
"2501","2016-12-06",5.9
"2502","2016-12-07",5.95
"2503","2016-12-08",5.85
"2504","2016-12-09",6.05
"2505","2016-12-12",6.1
"2506","2016-12-13",6.1
"2507","2016-12-14",6.1
"2508","2016-12-15",6.05
"2509","2016-12-16",6.1
"2510","2016-12-19",6.1
"2511","2016-12-20",5.95
"2512","2016-12-21",5.85
"2513","2016-12-22",5.85
"2514","2016-12-23",5.85
"2515","2016-12-27",5.85
"2516","2016-12-28",5.9
"2517","2016-12-29",5.8
"2518","2016-12-30",5.85
"2519","2017-01-03",5.95
"2520","2017-01-04",5.95
"2521","2017-01-05",5.85
"2522","2017-01-06",5.95
"2523","2017-01-09",5.9
"2524","2017-01-10",6.05
"2525","2017-01-11",6.1
"2526","2017-01-12",5.98
"2527","2017-01-13",6.05
"2528","2017-01-17",6
"2529","2017-01-18",5.85
"2530","2017-01-19",5.8
"2531","2017-01-20",5.85
"2532","2017-01-23",5.8
"2533","2017-01-24",6.23
"2534","2017-01-25",5.85
"2535","2017-01-26",5.8
"2536","2017-01-27",5.9
"2537","2017-01-30",5.9
"2538","2017-01-31",5.9
"2539","2017-02-01",5.95
"2540","2017-02-02",5.9
"2541","2017-02-03",5.8
"2542","2017-02-06",5.7
"2543","2017-02-07",5.7
"2544","2017-02-08",5.65
"2545","2017-02-09",5.85
"2546","2017-02-10",5.95
"2547","2017-02-13",5.95
"2548","2017-02-14",5.9
"2549","2017-02-15",5.9
"2550","2017-02-16",5.9
"2551","2017-02-17",5.85
"2552","2017-02-21",5.73
"2553","2017-02-22",5
"2554","2017-02-23",5.4
"2555","2017-02-24",5.2
"2556","2017-02-27",5.25
"2557","2017-02-28",5.15
"2558","2017-03-01",5.15
"2559","2017-03-02",5.1
"2560","2017-03-03",5.1
"2561","2017-03-06",5
"2562","2017-03-07",5
"2563","2017-03-08",5
"2564","2017-03-09",5
"2565","2017-03-10",5.1
"2566","2017-03-13",5.25
"2567","2017-03-14",5.1
"2568","2017-03-15",5.2
"2569","2017-03-16",5.3
"2570","2017-03-17",5.15
"2571","2017-03-20",5
"2572","2017-03-21",5
"2573","2017-03-22",4.85
"2574","2017-03-23",4.89
"2575","2017-03-24",4.8
"2576","2017-03-27",4.75
"2577","2017-03-28",5.25
"2578","2017-03-29",5.35
"2579","2017-03-30",5.5
"2580","2017-03-31",5.4
"2581","2017-04-03",5.45
"2582","2017-04-04",5.35
"2583","2017-04-05",5.2
"2584","2017-04-06",5.25
"2585","2017-04-07",5.3
"2586","2017-04-10",5.25
"2587","2017-04-11",5.2
"2588","2017-04-12",5.15
"2589","2017-04-13",5.1
"2590","2017-04-17",5.05
"2591","2017-04-18",5.1
"2592","2017-04-19",5.15
"2593","2017-04-20",5.25
"2594","2017-04-21",5.25
"2595","2017-04-24",5.25
"2596","2017-04-25",5.22
"2597","2017-04-26",5.25
"2598","2017-04-27",5.2
"2599","2017-04-28",5.2
"2600","2017-05-01",5.2
"2601","2017-05-02",5.15
"2602","2017-05-03",5.05
"2603","2017-05-04",5.1
"2604","2017-05-05",5.05
"2605","2017-05-08",4.95
"2606","2017-05-09",4.85
"2607","2017-05-10",5.05
"2608","2017-05-11",5.1
"2609","2017-05-12",5.05
"2610","2017-05-15",5.05
"2611","2017-05-16",4.9
"2612","2017-05-17",4.8
"2613","2017-05-18",4.8
"2614","2017-05-19",4.8
"2615","2017-05-22",4.85
"2616","2017-05-23",4.9
"2617","2017-05-24",4.85
"2618","2017-05-25",4.9
"2619","2017-05-26",4.95
"2620","2017-05-30",5
"2621","2017-05-31",5.05
"2622","2017-06-01",5
"2623","2017-06-02",5.05
"2624","2017-06-05",5.05
"2625","2017-06-06",5.1
"2626","2017-06-07",4.9
"2627","2017-06-08",4.85
"2628","2017-06-09",4.85
"2629","2017-06-12",4.85
"2630","2017-06-13",4.88
"2631","2017-06-14",4.85
"2632","2017-06-15",5.1
"2633","2017-06-16",5
"2634","2017-06-19",5.1
"2635","2017-06-20",5.05
"2636","2017-06-21",5.05
"2637","2017-06-22",5.05
"2638","2017-06-23",5.4
"2639","2017-06-26",5.35
"2640","2017-06-27",5.55
"2641","2017-06-28",5.65
"2642","2017-06-29",5.6
"2643","2017-06-30",5.6
"2644","2017-07-03",5.6
"2645","2017-07-05",5.65
"2646","2017-07-06",5.7
"2647","2017-07-07",5.6
"2648","2017-07-10",5.6
"2649","2017-07-11",5.6
"2650","2017-07-12",5.55
"2651","2017-07-13",5.55
"2652","2017-07-14",5.55
"2653","2017-07-17",5.55
"2654","2017-07-18",5.55
"2655","2017-07-19",5.55
"2656","2017-07-20",5.5
"2657","2017-07-21",5.5
"2658","2017-07-24",5.6
"2659","2017-07-25",5.65
"2660","2017-07-26",5.75
"2661","2017-07-27",5.75
"2662","2017-07-28",5.75
"2663","2017-07-31",5.7
"2664","2017-08-01",5.64
"2665","2017-08-02",5.5
"2666","2017-08-03",5.5
"2667","2017-08-04",5.45
"2668","2017-08-07",5.35
"2669","2017-08-08",5.3
"2670","2017-08-09",5.05
"2671","2017-08-10",4.8
"2672","2017-08-11",4.95
"2673","2017-08-14",5.15
"2674","2017-08-15",4.9
"2675","2017-08-16",4.85
"2676","2017-08-17",5
"2677","2017-08-18",5
"2678","2017-08-21",4.95
"2679","2017-08-22",4.8
"2680","2017-08-23",4.85
"2681","2017-08-24",4.85
"2682","2017-08-25",4.85
"2683","2017-08-28",4.85
"2684","2017-08-29",4.9
"2685","2017-08-30",4.95
"2686","2017-08-31",5
"2687","2017-09-01",5.05
"2688","2017-09-05",5.2
"2689","2017-09-06",4.85
"2690","2017-09-07",4.75
"2691","2017-09-08",4.8
"2692","2017-09-11",4.8
"2693","2017-09-12",4.95
"2694","2017-09-13",5
"2695","2017-09-14",4.95
"2696","2017-09-15",5.05
"2697","2017-09-18",5.05
"2698","2017-09-19",4.95
"2699","2017-09-20",4.85
"2700","2017-09-21",4.5
"2701","2017-09-22",4.92
"2702","2017-09-25",4.8
"2703","2017-09-26",4.88
"2704","2017-09-27",5
"2705","2017-09-28",5.05
"2706","2017-09-29",5.2
"2707","2017-10-02",4.75
"2708","2017-10-03",4.8
"2709","2017-10-04",4.8
"2710","2017-10-05",5.05
"2711","2017-10-06",5.05
"2712","2017-10-09",5
"2713","2017-10-10",4.9
"2714","2017-10-11",5.05
"2715","2017-10-12",5.05
"2716","2017-10-13",5.1
"2717","2017-10-16",5.11
"2718","2017-10-17",5
"2719","2017-10-18",5.15
"2720","2017-10-19",5.05
"2721","2017-10-20",5.05
"2722","2017-10-23",5.15
"2723","2017-10-24",5.1
"2724","2017-10-25",5.2
"2725","2017-10-26",5.25
"2726","2017-10-27",5.35
"2727","2017-10-30",5.35
"2728","2017-10-31",5.35
"2729","2017-11-01",4.8
"2730","2017-11-02",4.85
"2731","2017-11-03",4.97
"2732","2017-11-06",4.45
"2733","2017-11-07",4.45
"2734","2017-11-08",4.9
"2735","2017-11-09",5.28
"2736","2017-11-10",5.15
"2737","2017-11-13",5.17
"2738","2017-11-14",5.1
"2739","2017-11-15",4.95
"2740","2017-11-16",5.25
"2741","2017-11-17",5.28
"2742","2017-11-20",5.25
"2743","2017-11-21",5.25
"2744","2017-11-22",5.2
"2745","2017-11-24",5.1
"2746","2017-11-27",5.05
"2747","2017-11-28",5.08
"2748","2017-11-29",4.95
"2749","2017-11-30",5
"2750","2017-12-01",4.85
"2751","2017-12-04",4.55
"2752","2017-12-05",4.85
"2753","2017-12-06",4.53
"2754","2017-12-07",4.4
"2755","2017-12-08",4.4
"2756","2017-12-11",4.5
"2757","2017-12-12",5.1
"2758","2017-12-13",4.7
"2759","2017-12-14",4.6
"2760","2017-12-15",4.55
"2761","2017-12-18",4.45
"2762","2017-12-19",4.4
"2763","2017-12-20",4.45
"2764","2017-12-21",4.45
"2765","2017-12-22",4.5
"2766","2017-12-26",4.4
"2767","2017-12-27",4.7
"2768","2017-12-28",4.7
"2769","2017-12-29",4.65
"2770","2018-01-02",4.5
"2771","2018-01-03",4.5
"2772","2018-01-04",4.55
"2773","2018-01-05",4.4
"2774","2018-01-08",4.45
"2775","2018-01-09",4.43
"2776","2018-01-10",4.45
"2777","2018-01-11",4.5
"2778","2018-01-12",4.53
"2779","2018-01-16",4.4
"2780","2018-01-17",4.38
"2781","2018-01-18",4.38
"2782","2018-01-19",4.3
"2783","2018-01-22",4.55
"2784","2018-01-23",4.5
"2785","2018-01-24",4.4
"2786","2018-01-25",4.5
"2787","2018-01-26",4.4
"2788","2018-01-29",4.3
"2789","2018-01-30",4.2
"2790","2018-01-31",4.3
"2791","2018-02-01",4.3
"2792","2018-02-02",4.3
"2793","2018-02-05",4.2
"2794","2018-02-06",4.2
"2795","2018-02-07",4.2
"2796","2018-02-08",4.2
"2797","2018-02-09",4.2
"2798","2018-02-12",4.15
"2799","2018-02-13",4.1
"2800","2018-02-14",4.05
"2801","2018-02-15",4.05
"2802","2018-02-16",4.1
"2803","2018-02-20",4.1
"2804","2018-02-21",3.75
"2805","2018-02-22",3.55
"2806","2018-02-23",3.75
"2807","2018-02-26",3.7
"2808","2018-02-27",3.75
"2809","2018-02-28",3.65
"2810","2018-03-01",3.8
"2811","2018-03-02",3.7
"2812","2018-03-05",3.8
"2813","2018-03-06",3.7
"2814","2018-03-07",3.75
"2815","2018-03-08",3.85
"2816","2018-03-09",3.8
"2817","2018-03-12",3.9
"2818","2018-03-13",3.85
"2819","2018-03-14",3.8
"2820","2018-03-15",3.85
"2821","2018-03-16",3.85
"2822","2018-03-19",4.03
"2823","2018-03-20",4.05
"2824","2018-03-21",4.05
"2825","2018-03-22",3.95
"2826","2018-03-23",4.05
"2827","2018-03-26",4.2
"2828","2018-03-27",4.15
"2829","2018-03-28",4.06
"2830","2018-03-29",4.25
"2831","2018-04-02",4.2
"2832","2018-04-03",4.2
"2833","2018-04-04",4.1
"2834","2018-04-05",4.3
"2835","2018-04-06",4.3
"2836","2018-04-09",4.2
"2837","2018-04-10",4.45
"2838","2018-04-11",4.3
"2839","2018-04-12",4.45
"2840","2018-04-13",4.25
"2841","2018-04-16",4.15
"2842","2018-04-17",4.44
"2843","2018-04-18",4.35
"2844","2018-04-19",4.35
"2845","2018-04-20",4.3
"2846","2018-04-23",4.34
"2847","2018-04-24",4.5
"2848","2018-04-25",4.4
"2849","2018-04-26",4.45
"2850","2018-04-27",4.4
"2851","2018-04-30",4.5
"2852","2018-05-01",4.45
"2853","2018-05-02",4.3
"2854","2018-05-03",4.5
"2855","2018-05-04",4.45
"2856","2018-05-07",4.4
"2857","2018-05-08",4.38
"2858","2018-05-09",4.5
"2859","2018-05-10",3.96
"2860","2018-05-11",4.1
"2861","2018-05-14",3.8
"2862","2018-05-15",3.8
"2863","2018-05-16",3.35
"2864","2018-05-17",3.2
"2865","2018-05-18",3.35
"2866","2018-05-21",3.35
"2867","2018-05-22",3.3
"2868","2018-05-23",3.25
"2869","2018-05-24",3.35
"2870","2018-05-25",3.45
