"","date","BLMN"
"1881","2020-01-30",20.379999
"1882","2020-01-31",20.77
"1883","2020-02-03",20.4
"1884","2020-02-04",20.57
"1885","2020-02-05",20.93
"1886","2020-02-06",20.879999
"1887","2020-02-07",20.33
"1888","2020-02-10",20.41
"1889","2020-02-11",21
"1890","2020-02-12",21.1
"1891","2020-02-13",21.23
"1892","2020-02-14",21.540001
"1893","2020-02-18",22.309999
"1894","2020-02-19",23.049999
"1895","2020-02-20",22.950001
"1896","2020-02-21",23.459999
"1897","2020-02-24",22.93
"1898","2020-02-25",21.5
"1899","2020-02-26",19.389999
"1900","2020-02-27",18.43
"1901","2020-02-28",17.99
"1902","2020-03-02",18.450001
"1903","2020-03-03",17.879999
"1904","2020-03-04",18.059999
"1905","2020-03-05",16.67
"1906","2020-03-06",15.87
"1907","2020-03-09",13.49
"1908","2020-03-10",13.82
"1909","2020-03-11",11.75
"1910","2020-03-12",9.81
"1911","2020-03-13",10.79
"1912","2020-03-16",7.49
"1913","2020-03-17",6.24
"1914","2020-03-18",5.54
"1915","2020-03-19",5.9
"1916","2020-03-20",4.83
"1917","2020-03-23",5.5
"1918","2020-03-24",7.13
"1919","2020-03-25",7.72
"1920","2020-03-26",7.84
"1921","2020-03-27",6.66
"1922","2020-03-30",6.78
"1923","2020-03-31",7.14
"1924","2020-04-01",6.13
"1925","2020-04-02",6.01
"1926","2020-04-03",5.83
"1927","2020-04-06",6.92
"1928","2020-04-07",6.77
"1929","2020-04-08",7.68
"1930","2020-04-09",9.12
"1931","2020-04-13",8.51
"1932","2020-04-14",9.01
"1933","2020-04-15",8.06
"1934","2020-04-16",8.33
"1935","2020-04-17",9.28
"1936","2020-04-20",8.93
"1937","2020-04-21",8.7
"1938","2020-04-22",9.23
"1939","2020-04-23",9.39
"1940","2020-04-24",9.39
"1941","2020-04-27",10.46
"1942","2020-04-28",11.32
"1943","2020-04-29",13.53
"1944","2020-04-30",12.05
"1945","2020-05-01",10.56
"1946","2020-05-04",10.42
"1947","2020-05-05",9.51
"1948","2020-05-06",9.59
"1949","2020-05-07",9.88
"1950","2020-05-08",11.2
"1951","2020-05-11",11.41
"1952","2020-05-12",10.26
"1953","2020-05-13",9.17
"1954","2020-05-14",9.35
"1955","2020-05-15",9.99
"1956","2020-05-18",10.65
"1957","2020-05-19",10.91
"1958","2020-05-20",11.07
"1959","2020-05-21",11.35
"1960","2020-05-22",10.83
"1961","2020-05-26",11.06
"1962","2020-05-27",12.12
"1963","2020-05-28",11.4
"1964","2020-05-29",11.41
"1965","2020-06-01",11.52
"1966","2020-06-02",11.47
"1967","2020-06-03",12.33
"1968","2020-06-04",13.27
"1969","2020-06-05",13.72
"1970","2020-06-08",14.3
"1971","2020-06-09",13
"1972","2020-06-10",12.17
"1973","2020-06-11",10.74
"1974","2020-06-12",11.7
"1975","2020-06-15",12.12
"1976","2020-06-16",12.07
"1977","2020-06-17",11.48
"1978","2020-06-18",11.72
"1979","2020-06-19",11
"1980","2020-06-22",10.26
"1981","2020-06-23",11
"1982","2020-06-24",10.32
"1983","2020-06-25",10.09
"1984","2020-06-26",9.52
"1985","2020-06-29",10.6
"1986","2020-06-30",10.66
"1987","2020-07-01",10.7
"1988","2020-07-02",10.18
"1989","2020-07-06",10.43
"1990","2020-07-07",10.14
"1991","2020-07-08",10.19
"1992","2020-07-09",9.69
"1993","2020-07-10",10.09
"1994","2020-07-13",9.72
"1995","2020-07-14",9.7
"1996","2020-07-15",10.9
"1997","2020-07-16",10.51
"1998","2020-07-17",10.46
"1999","2020-07-20",10.22
"2000","2020-07-21",10.42
"2001","2020-07-22",10.67
"2002","2020-07-23",10.76
"2003","2020-07-24",11.56
"2004","2020-07-27",11.57
"2005","2020-07-28",11.62
"2006","2020-07-29",11.92
"2007","2020-07-30",11.77
"2008","2020-07-31",11.52
"2009","2020-08-03",10.91
"2010","2020-08-04",11.34
"2011","2020-08-05",11.45
"2012","2020-08-06",11.57
"2013","2020-08-07",11.99
"2014","2020-08-10",12.25
"2015","2020-08-11",12.39
"2016","2020-08-12",12.42
"2017","2020-08-13",12.81
"2018","2020-08-14",12.97
"2019","2020-08-17",12.53
"2020","2020-08-18",12.43
"2021","2020-08-19",12.27
"2022","2020-08-20",12.34
"2023","2020-08-21",12.24
"2024","2020-08-24",12.43
"2025","2020-08-25",12.65
"2026","2020-08-26",12.6
"2027","2020-08-27",12.98
"2028","2020-08-28",14.12
"2029","2020-08-31",14.34
"2030","2020-09-01",16.1
"2031","2020-09-02",16.32
"2032","2020-09-03",16.299999
"2033","2020-09-04",16.9
"2034","2020-09-08",16.66
"2035","2020-09-09",16.709999
"2036","2020-09-10",16.58
"2037","2020-09-11",16.290001
"2038","2020-09-14",16.860001
"2039","2020-09-15",16.76
"2040","2020-09-16",16.42
"2041","2020-09-17",15.68
"2042","2020-09-18",15.09
"2043","2020-09-21",14.56
"2044","2020-09-22",14.73
"2045","2020-09-23",14.18
"2046","2020-09-24",14.82
"2047","2020-09-25",15.26
"2048","2020-09-28",15.66
"2049","2020-09-29",15.13
"2050","2020-09-30",15.27
"2051","2020-10-01",15.79
"2052","2020-10-02",16.15
"2053","2020-10-05",16.4
"2054","2020-10-06",16.02
"2055","2020-10-07",16.219999
"2056","2020-10-08",16.879999
"2057","2020-10-09",17.33
"2058","2020-10-12",17.33
"2059","2020-10-13",17.219999
"2060","2020-10-14",17.209999
"2061","2020-10-15",17.459999
"2062","2020-10-16",17.379999
"2063","2020-10-19",17.110001
"2064","2020-10-20",16.91
"2065","2020-10-21",17.08
"2066","2020-10-22",17.73
"2067","2020-10-23",16.26
"2068","2020-10-26",15.23
"2069","2020-10-27",14.77
"2070","2020-10-28",14.04
"2071","2020-10-29",14.39
"2072","2020-10-30",13.98
"2073","2020-11-02",14.28
"2074","2020-11-03",14.49
"2075","2020-11-04",14.59
"2076","2020-11-05",14.49
"2077","2020-11-06",14.46
"2078","2020-11-09",16.280001
"2079","2020-11-10",16.549999
"2080","2020-11-11",15.9
"2081","2020-11-12",15.61
"2082","2020-11-13",15.94
"2083","2020-11-16",16.75
"2084","2020-11-17",16.860001
"2085","2020-11-18",16.959999
"2086","2020-11-19",17.280001
"2087","2020-11-20",17.08
"2088","2020-11-23",17.41
"2089","2020-11-24",17.92
"2090","2020-11-25",18.15
"2091","2020-11-27",17.77
