"","date","SGLB"
"1965","2018-08-03",0.855
"1966","2018-08-06",0.9
"1967","2018-08-07",0.851
"1968","2018-08-08",0.85
"1969","2018-08-09",0.874
"1970","2018-08-10",0.881
"1971","2018-08-13",0.8949
"1972","2018-08-14",0.92
"1973","2018-08-15",0.8513
"1974","2018-08-16",0.9013
"1975","2018-08-17",0.99
"1976","2018-08-20",0.985
"1977","2018-08-21",0.98
"1978","2018-08-22",1.02
"1979","2018-08-23",1.03
"1980","2018-08-24",1.02
"1981","2018-08-27",1.01
"1982","2018-08-28",1.03
"1983","2018-08-29",1.01
"1984","2018-08-30",1.01
"1985","2018-08-31",1.05
"1986","2018-09-04",1.02
"1987","2018-09-05",1.05
"1988","2018-09-06",1.02
"1989","2018-09-07",1.05
"1990","2018-09-10",1.03
"1991","2018-09-11",1.03
"1992","2018-09-12",0.99
"1993","2018-09-13",1
"1994","2018-09-14",1
"1995","2018-09-17",1.01
"1996","2018-09-18",1.0201
"1997","2018-09-19",1
"1998","2018-09-20",1.01
"1999","2018-09-21",1.08
"2000","2018-09-24",1.08
"2001","2018-09-25",0.97
"2002","2018-09-26",1.02
"2003","2018-09-27",1.07
"2004","2018-09-28",1.15
"2005","2018-10-01",1.2
"2006","2018-10-02",1.2182
"2007","2018-10-03",1.2
"2008","2018-10-04",1.17
"2009","2018-10-05",1.281
"2010","2018-10-08",1.33
"2011","2018-10-09",1.26
"2012","2018-10-10",1.27
"2013","2018-10-11",1.23
"2014","2018-10-12",1.15
"2015","2018-10-15",1.14
"2016","2018-10-16",1.22
"2017","2018-10-17",1.23
"2018","2018-10-18",1.206
"2019","2018-10-19",1.27
"2020","2018-10-22",1.23
"2021","2018-10-23",1.35
"2022","2018-10-24",1.35
"2023","2018-10-25",1.44
"2024","2018-10-26",1.52
"2025","2018-10-29",1.7
"2026","2018-10-30",1.92
"2027","2018-10-31",1.97
"2028","2018-11-01",1.79
"2029","2018-11-02",1.75
"2030","2018-11-05",2
"2031","2018-11-06",1.75
"2032","2018-11-07",1.72
"2033","2018-11-08",1.7889
"2034","2018-11-09",1.8794
"2035","2018-11-12",1.92
"2036","2018-11-13",2.05
"2037","2018-11-14",1.77
"2038","2018-11-15",1.58
"2039","2018-11-16",1.6
"2040","2018-11-19",1.5
"2041","2018-11-20",1.4405
"2042","2018-11-21",1.5648
"2043","2018-11-23",1.43
"2044","2018-11-26",1.55
"2045","2018-11-27",1.55
"2046","2018-11-28",1.5135
"2047","2018-11-29",1.48
"2048","2018-11-30",1.51
"2049","2018-12-03",1.53
"2050","2018-12-04",1.6
"2051","2018-12-06",1.66
"2052","2018-12-07",1.68
"2053","2018-12-10",1.6
"2054","2018-12-11",1.64
"2055","2018-12-12",1.62
"2056","2018-12-13",1.51
"2057","2018-12-14",1.52
"2058","2018-12-17",1.48
"2059","2018-12-18",1.483
"2060","2018-12-19",1.34
"2061","2018-12-20",1.25
"2062","2018-12-21",1.3031
"2063","2018-12-24",1.26
"2064","2018-12-26",1.21
"2065","2018-12-27",1.33
"2066","2018-12-28",1.4606
"2067","2018-12-31",1.5
"2068","2019-01-02",1.5176
"2069","2019-01-03",1.66
"2070","2019-01-04",1.73
"2071","2019-01-07",1.83
"2072","2019-01-08",1.79
"2073","2019-01-09",1.9901
"2074","2019-01-10",2.02
"2075","2019-01-11",2.0997
"2076","2019-01-14",2.19
"2077","2019-01-15",2.3
"2078","2019-01-16",2.325
"2079","2019-01-17",2.2599
"2080","2019-01-18",2.15
"2081","2019-01-22",2.1
"2082","2019-01-23",2.09
"2083","2019-01-24",2.0694
"2084","2019-01-25",2.07
"2085","2019-01-28",2.07
"2086","2019-01-29",2.063
"2087","2019-01-30",2.04
"2088","2019-01-31",1.94
"2089","2019-02-01",1.9262
"2090","2019-02-04",1.89
"2091","2019-02-05",2
"2092","2019-02-06",2.03
"2093","2019-02-07",1.98
"2094","2019-02-08",1.97
"2095","2019-02-11",1.96
"2096","2019-02-12",2.1069
"2097","2019-02-13",2.15
"2098","2019-02-14",2.2
"2099","2019-02-15",2.215
"2100","2019-02-19",2.41
"2101","2019-02-20",2.27
"2102","2019-02-21",2.2
"2103","2019-02-22",2.15
"2104","2019-02-25",2.09
"2105","2019-02-26",2.03
"2106","2019-02-27",2.11
"2107","2019-02-28",2.05
"2108","2019-03-01",2.04
"2109","2019-03-04",2
"2110","2019-03-05",2
"2111","2019-03-06",1.97
"2112","2019-03-07",2
"2113","2019-03-08",1.82
"2114","2019-03-11",1.78
"2115","2019-03-12",1.61
"2116","2019-03-13",1.43
"2117","2019-03-14",1.38
"2118","2019-03-15",1.3
"2119","2019-03-18",1.45
"2120","2019-03-19",1.4
"2121","2019-03-20",1.46
"2122","2019-03-21",1.46
"2123","2019-03-22",1.44
"2124","2019-03-25",1.45
"2125","2019-03-26",1.47
"2126","2019-03-27",1.46
"2127","2019-03-28",1.48
"2128","2019-03-29",1.68
"2129","2019-04-01",1.47
"2130","2019-04-02",1.41
"2131","2019-04-03",1.43
"2132","2019-04-04",1.5
"2133","2019-04-05",1.4
"2134","2019-04-08",1.44
"2135","2019-04-09",1.4093
"2136","2019-04-10",1.4
"2137","2019-04-11",1.49
"2138","2019-04-12",1.47
"2139","2019-04-15",1.44
"2140","2019-04-16",1.51
"2141","2019-04-17",1.47
"2142","2019-04-18",1.4
"2143","2019-04-22",1.4
"2144","2019-04-23",1.49
"2145","2019-04-24",1.43
"2146","2019-04-25",1.5
"2147","2019-04-26",1.43
"2148","2019-04-29",1.44
"2149","2019-04-30",1.51
"2150","2019-05-01",1.5
"2151","2019-05-02",1.48
"2152","2019-05-03",1.49
"2153","2019-05-06",1.47
"2154","2019-05-07",1.42
"2155","2019-05-08",1.41
"2156","2019-05-09",1.4
"2157","2019-05-10",1.39
"2158","2019-05-13",1.31
"2159","2019-05-14",1.33
"2160","2019-05-15",1.28
"2161","2019-05-16",1.27
"2162","2019-05-17",1.29
"2163","2019-05-20",1.28
"2164","2019-05-21",1.29
"2165","2019-05-22",1.26
"2166","2019-05-23",1.2
"2167","2019-05-24",1.16
"2168","2019-05-28",1.22
"2169","2019-05-29",1.18
"2170","2019-05-30",1.161
"2171","2019-05-31",1.2
"2172","2019-06-03",1.2603
"2173","2019-06-04",1.4
"2174","2019-06-05",1.3401
"2175","2019-06-06",1.32
"2176","2019-06-07",1.29
"2177","2019-06-10",1.35
"2178","2019-06-11",1.34
"2179","2019-06-12",1.32
"2180","2019-06-13",1.46
"2181","2019-06-14",1.5
"2182","2019-06-17",1.5
"2183","2019-06-18",1.45
"2184","2019-06-19",1.38
"2185","2019-06-20",1.32
"2186","2019-06-21",1.32
"2187","2019-06-24",1.3
"2188","2019-06-25",1.3
"2189","2019-06-26",1.34
"2190","2019-06-27",1.34
"2191","2019-06-28",1.4
"2192","2019-07-01",1.4
"2193","2019-07-02",1.33
"2194","2019-07-03",1.44
"2195","2019-07-05",1.3
"2196","2019-07-08",1.37
"2197","2019-07-09",1.41
"2198","2019-07-10",1.32
"2199","2019-07-11",1.35
"2200","2019-07-12",1.3
"2201","2019-07-15",1.33
"2202","2019-07-16",1.3065
"2203","2019-07-17",1.29
"2204","2019-07-18",1.2366
"2205","2019-07-19",1.24
"2206","2019-07-22",1.29
"2207","2019-07-23",1.274
"2208","2019-07-24",1.2115
"2209","2019-07-25",1.17
"2210","2019-07-26",1.29
"2211","2019-07-29",1.29
"2212","2019-07-30",1.26
"2213","2019-07-31",0.76
"2214","2019-08-01",0.74
"2215","2019-08-02",0.7449
"2216","2019-08-05",0.68
"2217","2019-08-06",0.6901
"2218","2019-08-07",0.6798
"2219","2019-08-08",0.75
"2220","2019-08-09",0.7
"2221","2019-08-12",0.6642
"2222","2019-08-13",0.6553
"2223","2019-08-14",0.6008
"2224","2019-08-15",0.6844
"2225","2019-08-16",0.73
"2226","2019-08-19",0.7999
"2227","2019-08-20",0.7409
"2228","2019-08-21",0.7547
"2229","2019-08-22",0.7382
"2230","2019-08-23",0.7249
"2231","2019-08-26",0.72
"2232","2019-08-27",0.6978
"2233","2019-08-28",0.715
"2234","2019-08-29",0.745
"2235","2019-08-30",0.762
"2236","2019-09-03",0.77
"2237","2019-09-04",0.76
"2238","2019-09-05",0.73
"2239","2019-09-06",0.7799
"2240","2019-09-09",0.7307
"2241","2019-09-10",0.7401
"2242","2019-09-11",0.8299
"2243","2019-09-12",0.7965
"2244","2019-09-13",0.82
"2245","2019-09-16",0.805
"2246","2019-09-17",0.7566
"2247","2019-09-18",0.79
"2248","2019-09-19",0.7992
"2249","2019-09-20",0.81
"2250","2019-09-23",0.7725
"2251","2019-09-24",0.7786
"2252","2019-09-25",0.73
"2253","2019-09-26",0.7688
"2254","2019-09-27",0.705
"2255","2019-09-30",0.7001
"2256","2019-10-01",0.7
"2257","2019-10-02",0.675
"2258","2019-10-03",0.7215
"2259","2019-10-04",0.7
"2260","2019-10-07",0.6602
"2261","2019-10-08",0.6601
"2262","2019-10-09",0.67
"2263","2019-10-10",0.655
"2264","2019-10-11",0.67
"2265","2019-10-14",0.635
"2266","2019-10-15",0.66
"2267","2019-10-16",0.7091
"2268","2019-10-17",0.66
"2269","2019-10-18",0.7014
"2270","2019-10-21",0.622
"2271","2019-10-22",0.52
"2272","2019-10-23",0.5354
"2273","2019-10-24",0.5375
"2274","2019-10-25",0.515
"2275","2019-10-28",0.503
"2276","2019-10-29",0.512
"2277","2019-10-30",0.5158
"2278","2019-10-31",0.5
"2279","2019-11-01",0.5249
"2280","2019-11-04",0.5232
"2281","2019-11-05",0.6101
"2282","2019-11-06",0.6
"2283","2019-11-07",0.56
"2284","2019-11-08",0.67
"2285","2019-11-11",0.6542
"2286","2019-11-12",0.65
"2287","2019-11-13",0.67
"2288","2019-11-14",0.7501
"2289","2019-11-15",0.79
"2290","2019-11-18",0.89
"2291","2019-11-19",0.9
"2292","2019-11-20",1.02
"2293","2019-11-21",0.9
"2294","2019-11-22",0.966
"2295","2019-11-25",0.8625
"2296","2019-11-26",0.8201
"2297","2019-11-27",0.8769
"2298","2019-11-29",0.9501
"2299","2019-12-02",0.962
"2300","2019-12-03",1.12
"2301","2019-12-04",1.11
"2302","2019-12-05",1.1
"2303","2019-12-06",1.02
"2304","2019-12-09",1.05
"2305","2019-12-10",1.055
"2306","2019-12-11",1.03
"2307","2019-12-12",1.08
"2308","2019-12-13",1.06
"2309","2019-12-16",1.012
"2310","2019-12-17",0.9919
"2311","2019-12-18",0.9899
"2312","2019-12-19",0.9951
"2313","2019-12-20",1
"2314","2019-12-23",0.9749
"2315","2019-12-24",0.99
"2316","2019-12-26",0.995
"2317","2019-12-27",0.9899
"2318","2019-12-30",1.0193
"2319","2019-12-31",0.982
"2320","2020-01-02",0.9798
"2321","2020-01-03",0.9888
"2322","2020-01-06",1.0188
"2323","2020-01-07",0.981
"2324","2020-01-08",1
"2325","2020-01-09",1.005
"2326","2020-01-10",1.0101
"2327","2020-01-13",0.9678
"2328","2020-01-14",0.98
"2329","2020-01-15",0.98
"2330","2020-01-16",0.9895
"2331","2020-01-17",0.98
"2332","2020-01-21",0.94
"2333","2020-01-22",0.93
"2334","2020-01-23",0.928
"2335","2020-01-24",0.94
"2336","2020-01-27",0.96
"2337","2020-01-28",0.93
"2338","2020-01-29",0.952
"2339","2020-01-30",1.03
"2340","2020-01-31",1.0022
"2341","2020-02-03",1.02
"2342","2020-02-04",0.95
"2343","2020-02-05",1.03
"2344","2020-02-06",1.02
"2345","2020-02-07",0.9801
"2346","2020-02-10",0.9927
"2347","2020-02-11",0.9701
"2348","2020-02-12",0.95
"2349","2020-02-13",0.9726
"2350","2020-02-14",0.87
"2351","2020-02-18",0.7031
"2352","2020-02-19",0.6257
"2353","2020-02-20",0.6901
"2354","2020-02-21",0.6805
"2355","2020-02-24",0.6097
"2356","2020-02-25",0.5901
"2357","2020-02-26",0.6
"2358","2020-02-27",0.5802
"2359","2020-02-28",6.5
"2360","2020-03-02",5.66
"2361","2020-03-03",5.61
"2362","2020-03-04",5.88
"2363","2020-03-05",5.9
"2364","2020-03-06",6.25
"2365","2020-03-09",5.36
"2366","2020-03-10",5.32
"2367","2020-03-11",4.76
"2368","2020-03-12",4.1246
"2369","2020-03-13",4.32
"2370","2020-03-16",3.4
"2371","2020-03-17",2.97
"2372","2020-03-18",2.56
"2373","2020-03-19",3.33
"2374","2020-03-20",2.5
"2375","2020-03-23",2.26
"2376","2020-03-24",2.65
"2377","2020-03-25",2.87
"2378","2020-03-26",2.53
"2379","2020-03-27",2.58
"2380","2020-03-30",2.78
"2381","2020-03-31",2.76
"2382","2020-04-01",3.14
"2383","2020-04-02",2.99
"2384","2020-04-03",2.31
"2385","2020-04-06",2.29
"2386","2020-04-07",2.23
"2387","2020-04-08",2.14
"2388","2020-04-09",2.05
"2389","2020-04-13",2.23
"2390","2020-04-14",2.25
"2391","2020-04-15",2.25
"2392","2020-04-16",2.26
"2393","2020-04-17",2.38
"2394","2020-04-20",2.4
"2395","2020-04-21",2.27
"2396","2020-04-22",2.23
"2397","2020-04-23",2.14
"2398","2020-04-24",2.35
"2399","2020-04-27",2.48
"2400","2020-04-28",2.39
"2401","2020-04-29",2.58
"2402","2020-04-30",2.41
"2403","2020-05-01",2.2769
"2404","2020-05-04",2.38
"2405","2020-05-05",2.37
"2406","2020-05-06",2.28
"2407","2020-05-07",2.39
"2408","2020-05-08",2.38
"2409","2020-05-11",2.42
"2410","2020-05-12",2.54
"2411","2020-05-13",2.82
"2412","2020-05-14",2.57
"2413","2020-05-15",2.32
"2414","2020-05-18",2.23
"2415","2020-05-19",2.65
"2416","2020-05-20",2.52
"2417","2020-05-21",2.53
"2418","2020-05-22",2.72
"2419","2020-05-26",2.53
"2420","2020-05-27",2.56
"2421","2020-05-28",2.5
"2422","2020-05-29",2.59
"2423","2020-06-01",2.6934
"2424","2020-06-02",2.76
"2425","2020-06-03",2.8301
"2426","2020-06-04",2.73
"2427","2020-06-05",2.67
"2428","2020-06-08",2.83
"2429","2020-06-09",3
"2430","2020-06-10",2.89
"2431","2020-06-11",2.5
"2432","2020-06-12",2.52
"2433","2020-06-15",2.67
"2434","2020-06-16",2.72
"2435","2020-06-17",2.71
"2436","2020-06-18",2.7
"2437","2020-06-19",2.77
"2438","2020-06-22",2.8
"2439","2020-06-23",2.63
"2440","2020-06-24",2.68
"2441","2020-06-25",2.69
"2442","2020-06-26",2.61
"2443","2020-06-29",2.68
"2444","2020-06-30",2.67
"2445","2020-07-01",2.63
"2446","2020-07-02",2.81
"2447","2020-07-06",2.83
"2448","2020-07-07",2.71
"2449","2020-07-08",2.71
"2450","2020-07-09",2.62
"2451","2020-07-10",2.63
"2452","2020-07-13",2.56
"2453","2020-07-14",2.53
"2454","2020-07-15",2.55
"2455","2020-07-16",2.54
"2456","2020-07-17",2.66
"2457","2020-07-20",2.69
"2458","2020-07-21",2.64
"2459","2020-07-22",2.61
"2460","2020-07-23",2.55
"2461","2020-07-24",2.52
"2462","2020-07-27",2.49
"2463","2020-07-28",2.41
"2464","2020-07-29",2.49
"2465","2020-07-30",2.48
"2466","2020-07-31",2.69
"2467","2020-08-03",2.91
"2468","2020-08-04",2.8
"2469","2020-08-05",2.83
"2470","2020-08-06",2.8
"2471","2020-08-07",2.74
"2472","2020-08-10",2.83
"2473","2020-08-11",2.62
"2474","2020-08-12",2.59
"2475","2020-08-13",2.57
"2476","2020-08-14",2.65
"2477","2020-08-17",2.68
"2478","2020-08-18",2.59
"2479","2020-08-19",2.46
"2480","2020-08-20",2.52
"2481","2020-08-21",2.51
"2482","2020-08-24",2.49
"2483","2020-08-25",2.87
"2484","2020-08-26",2.59
"2485","2020-08-27",2.51
"2486","2020-08-28",2.57
"2487","2020-08-31",2.44
"2488","2020-09-01",2.38
"2489","2020-09-02",2.36
"2490","2020-09-03",2.23
"2491","2020-09-04",2.19
"2492","2020-09-08",2.11
"2493","2020-09-09",2.16
"2494","2020-09-10",2.15
"2495","2020-09-11",2.1
"2496","2020-09-14",2.16
"2497","2020-09-15",2.08
"2498","2020-09-16",2.19
"2499","2020-09-17",2.23
"2500","2020-09-18",2.15
"2501","2020-09-21",2.12
"2502","2020-09-22",2.13
"2503","2020-09-23",2.04
"2504","2020-09-24",2.02
"2505","2020-09-25",2.11
"2506","2020-09-28",2.29
"2507","2020-09-29",2.37
"2508","2020-09-30",2.24
"2509","2020-10-01",2.21
"2510","2020-10-02",2.16
"2511","2020-10-05",2.16
"2512","2020-10-06",2.24
"2513","2020-10-07",2.58
"2514","2020-10-08",2.48
"2515","2020-10-09",2.44
"2516","2020-10-12",2.4895
"2517","2020-10-13",2.34
"2518","2020-10-14",2.36
"2519","2020-10-15",2.31
"2520","2020-10-16",2.39
"2521","2020-10-19",2.64
"2522","2020-10-20",2.62
"2523","2020-10-21",3.07
"2524","2020-10-22",2.9
"2525","2020-10-23",2.44
"2526","2020-10-26",2.54
"2527","2020-10-27",2.33
"2528","2020-10-28",2.28
"2529","2020-10-29",2.22
"2530","2020-10-30",2.1
"2531","2020-11-02",2.11
"2532","2020-11-03",2.12
"2533","2020-11-04",2.18
"2534","2020-11-05",2.28
"2535","2020-11-06",2.27
"2536","2020-11-09",2.27
"2537","2020-11-10",2.3
"2538","2020-11-11",2.27
"2539","2020-11-12",2.28
"2540","2020-11-13",2.35
"2541","2020-11-16",2.3
"2542","2020-11-17",2.38
"2543","2020-11-18",2.41
"2544","2020-11-19",2.47
"2545","2020-11-20",2.45
"2546","2020-11-23",2.64
"2547","2020-11-24",2.55
"2548","2020-11-25",2.89
"2549","2020-11-27",3.28
