"","date","JAN"
"1937","2014-09-11",15.6
"1938","2014-09-12",15.5
"1939","2014-09-15",15.6
"1940","2014-09-16",15.4
"1941","2014-09-17",15.25
"1942","2014-09-18",15.1
"1943","2014-09-19",14.5
"1944","2014-09-22",14.45
"1945","2014-09-23",14.1
"1946","2014-09-24",14.05
"1947","2014-09-25",13.95
"1948","2014-09-26",14.15
"1949","2014-09-29",14.4
"1950","2014-09-30",14.75
"1951","2014-10-01",14.6
"1952","2014-10-02",14.6
"1953","2014-10-03",14.6
"1954","2014-10-06",14.5
"1955","2014-10-07",14.35
"1956","2014-10-08",14.4
"1957","2014-10-09",14.25
"1958","2014-10-10",14.25
"1959","2014-10-13",13.5
"1960","2014-10-14",13.5
"1961","2014-10-15",13.15
"1962","2014-10-16",13.9
"1963","2014-10-17",14.25
"1964","2014-10-20",14.2
"1965","2014-10-21",14.5
"1966","2014-10-22",13.85
"1967","2014-10-23",13.8
"1968","2014-10-24",13.75
"1969","2014-10-27",13.6
"1970","2014-10-28",14.2
"1971","2014-10-29",14.75
"1972","2014-10-30",14.65
"1973","2014-10-31",14.25
"1974","2014-11-03",14.75
"1975","2014-11-04",13.3
"1976","2014-11-05",13.8
"1977","2014-11-06",14.45
"1978","2014-11-07",14.45
"1979","2014-11-10",14.7
"1980","2014-11-11",14.1
"1981","2014-11-12",14.15
"1982","2014-11-13",14.2
"1983","2014-11-14",14.5
"1984","2014-11-17",13.8
"1985","2014-11-18",13.9
"1986","2014-11-19",13.8
"1987","2014-11-20",14.3
"1988","2014-11-21",13.8
"1989","2014-11-24",13.75
"1990","2014-11-25",13.55
"1991","2014-11-26",13.5
"1992","2014-11-28",13.95
"1993","2014-12-01",13.35
"1994","2014-12-02",13.25
"1995","2014-12-03",13.35
"1996","2014-12-04",13.65
"1997","2014-12-05",13.45
"1998","2014-12-08",13
"1999","2014-12-09",13
"2000","2014-12-10",13.05
"2001","2014-12-11",13.2
"2002","2014-12-12",13
"2003","2014-12-15",12.8
"2004","2014-12-16",12.85
"2005","2014-12-17",13.35
"2006","2014-12-18",14
"2007","2014-12-19",14.25
"2008","2014-12-22",13.75
"2009","2014-12-23",13.45
"2010","2014-12-24",13.25
"2011","2014-12-26",13.65
"2012","2014-12-29",13.85
"2013","2014-12-30",13.8
"2014","2014-12-31",13.75
"2015","2015-01-02",13.35
"2016","2015-01-05",13.9
"2017","2015-01-06",13.3
"2018","2015-01-07",15.1
"2019","2015-01-08",15.15
"2020","2015-01-09",14.9
"2021","2015-01-12",15
"2022","2015-01-13",14.55
"2023","2015-01-14",14.35
"2024","2015-01-15",14
"2025","2015-01-16",14.1
"2026","2015-01-20",14.2
"2027","2015-01-21",14.55
"2028","2015-01-22",14.05
"2029","2015-01-23",13.9
"2030","2015-01-26",13
"2031","2015-01-27",13.35
"2032","2015-01-28",13.25
"2033","2015-01-29",13.7
"2034","2015-01-30",13.7
"2035","2015-02-02",13.7
"2036","2015-02-03",14.4
"2037","2015-02-04",14.45
"2038","2015-02-05",14.8
"2039","2015-02-06",14.8
"2040","2015-02-09",14.6
"2041","2015-02-10",14.55
"2042","2015-02-11",14.85
"2043","2015-02-12",12.7
"2044","2015-02-13",12.65
"2045","2015-02-17",14.35
"2046","2015-02-18",13.8
"2047","2015-02-19",14
"2048","2015-02-20",14.1
"2049","2015-02-23",13.75
"2050","2015-02-24",13.5
"2051","2015-02-25",13.4
"2052","2015-02-26",13.3
"2053","2015-02-27",13.4
"2054","2015-03-02",13.5
"2055","2015-03-03",13.7
"2056","2015-03-04",13.55
"2057","2015-03-05",13.95
"2058","2015-03-06",13.45
"2059","2015-03-09",13.05
"2060","2015-03-10",13
"2061","2015-03-11",13.1
"2062","2015-03-12",12.7
"2063","2015-03-13",12.75
"2064","2015-03-16",12.65
"2065","2015-03-17",12.65
"2066","2015-03-18",12.65
"2067","2015-03-19",12.9
"2068","2015-03-20",13.4
"2069","2015-03-23",13
"2070","2015-03-24",12.95
"2071","2015-03-25",12.7
"2072","2015-03-26",12.6
"2073","2015-03-27",12.7
"2074","2015-03-30",12.6
"2075","2015-03-31",10.25
"2076","2015-04-01",9.8
"2077","2015-04-02",10.75
"2078","2015-04-06",10.2
"2079","2015-04-07",10.4
"2080","2015-04-08",9.8
"2081","2015-04-09",10.05
"2082","2015-04-10",10
"2083","2015-04-13",10.05
"2084","2015-04-14",10
"2085","2015-04-15",10.1
"2086","2015-04-16",10.25
"2087","2015-04-17",10.15
"2088","2015-04-20",10.4
"2089","2015-04-21",10.45
"2090","2015-04-22",10.1
"2091","2015-04-23",10.1
"2092","2015-04-24",10.15
"2093","2015-04-27",9.9
"2094","2015-04-28",9.9
"2095","2015-04-29",10.05
"2096","2015-04-30",9.8
"2097","2015-05-01",10
"2098","2015-05-04",10
"2099","2015-05-05",10.15
"2100","2015-05-06",9.8
"2101","2015-05-07",10
"2102","2015-05-08",10
"2103","2015-05-11",9.8
"2104","2015-05-12",9.8
"2105","2015-05-13",9.85
"2106","2015-05-14",9.75
"2107","2015-05-15",9.85
"2108","2015-05-18",9.9
"2109","2015-05-19",9.75
"2110","2015-05-20",8.95
"2111","2015-05-21",8.95
"2112","2015-05-22",8.9
"2113","2015-05-26",8.7
"2114","2015-05-27",9.95
"2115","2015-05-28",10.3
"2116","2015-05-29",10.7
"2117","2015-06-01",10
"2118","2015-06-02",9.95
"2119","2015-06-03",9.55
"2120","2015-06-04",9.7
"2121","2015-06-05",9.7
"2122","2015-06-08",9.75
"2123","2015-06-09",9.75
"2124","2015-06-10",9.65
"2125","2015-06-11",9.25
"2126","2015-06-12",9.25
"2127","2015-06-15",9.5
"2128","2015-06-16",9.4
"2129","2015-06-17",9.35
"2130","2015-06-18",9.45
"2131","2015-06-19",9.25
"2132","2015-06-22",9.35
"2133","2015-06-23",9.35
"2134","2015-06-24",9.55
"2135","2015-06-25",9.35
"2136","2015-06-26",9.05
"2137","2015-06-29",9.1
"2138","2015-06-30",9.15
"2139","2015-07-01",9.35
"2140","2015-07-02",9.45
"2141","2015-07-06",9
"2142","2015-07-07",9.05
"2143","2015-07-08",9
"2144","2015-07-09",8.8
"2145","2015-07-10",8.75
"2146","2015-07-13",9.35
"2147","2015-07-14",9.45
"2148","2015-07-15",9.35
"2149","2015-07-16",8.95
"2150","2015-07-17",9.3
"2151","2015-07-20",8.55
"2152","2015-07-21",7.55
"2153","2015-07-22",7.55
"2154","2015-07-23",7.5
"2155","2015-07-24",8.4
"2156","2015-07-27",7.5
"2157","2015-07-28",7.5
"2158","2015-07-29",7.1
"2159","2015-07-30",7.85
"2160","2015-07-31",7.5
"2161","2015-08-03",7.5
"2162","2015-08-04",7.55
"2163","2015-08-05",6.6
"2164","2015-08-06",6.9
"2165","2015-08-07",6.45
"2166","2015-08-10",6.8
"2167","2015-08-11",6.8
"2168","2015-08-12",5.85
"2169","2015-08-13",6.85
"2170","2015-08-14",6.9
"2171","2015-08-17",6.35
"2172","2015-08-18",6.3
"2173","2015-08-19",6.25
"2174","2015-08-20",6.3
"2175","2015-08-21",5.9
"2176","2015-08-24",5.9
"2177","2015-08-25",5.65
"2178","2015-08-26",5.75
"2179","2015-08-27",5.75
"2180","2015-08-28",6.2
"2181","2015-08-31",5.9
"2182","2015-09-01",5.7
"2183","2015-09-02",6.6
"2184","2015-09-03",5.45
"2185","2015-09-04",6.2
"2186","2015-09-08",5.85
"2187","2015-09-09",6
"2188","2015-09-10",5.85
"2189","2015-09-11",5.7
"2190","2015-09-14",5.7
"2191","2015-09-15",5.6
"2192","2015-09-16",5.85
"2193","2015-09-17",5.95
"2194","2015-09-18",5.8
"2195","2015-09-21",5.6
"2196","2015-09-22",5.55
"2197","2015-09-23",5.7
"2198","2015-09-24",5.75
"2199","2015-09-25",5.75
"2200","2015-09-28",5.55
"2201","2015-09-29",5.7
"2202","2015-09-30",5.8
"2203","2015-10-01",5.2
"2204","2015-10-02",5.2
"2205","2015-10-05",4.75
"2206","2015-10-06",5
"2207","2015-10-07",5.05
"2208","2015-10-08",5.05
"2209","2015-10-09",5.05
"2210","2015-10-12",5.2
"2211","2015-10-13",5.05
"2212","2015-10-14",5.2
"2213","2015-10-15",4.9
"2214","2015-10-16",5.15
"2215","2015-10-19",5.15
"2216","2015-10-20",5.15
"2217","2015-10-21",4.85
"2218","2015-10-22",4.95
"2219","2015-10-23",4.9
"2220","2015-10-26",4.65
"2221","2015-10-27",4.35
"2222","2015-10-28",4.25
"2223","2015-10-29",3.9
"2224","2015-10-30",3.75
"2225","2015-11-02",3.65
"2226","2015-11-03",4
"2227","2015-11-04",4.05
"2228","2015-11-05",4.05
"2229","2015-11-06",3.95
"2230","2015-11-09",4.15
"2231","2015-11-10",3.9
"2232","2015-11-11",3.75
"2233","2015-11-12",3.65
"2234","2015-11-13",3.75
"2235","2015-11-16",3.7
"2236","2015-11-17",3.7
"2237","2015-11-18",3.7
"2238","2015-11-19",3.55
"2239","2015-11-20",3.5
"2240","2015-11-23",3.05
"2241","2015-11-24",3.05
"2242","2015-11-25",3.1
"2243","2015-11-27",3.5
"2244","2015-11-30",3.2
"2245","2015-12-01",3.6
"2246","2015-12-02",4.05
"2247","2015-12-03",5.4
"2248","2015-12-04",5.45
"2249","2015-12-07",5.35
"2250","2015-12-08",5.35
"2251","2015-12-09",5.45
"2252","2015-12-10",5.65
"2253","2015-12-11",5.6
"2254","2015-12-14",6.05
"2255","2015-12-15",5.75
"2256","2015-12-16",5.85
"2257","2015-12-17",5.6
"2258","2015-12-18",5.5
"2259","2015-12-21",6.25
"2260","2015-12-22",6.15
"2261","2015-12-23",5.75
"2262","2015-12-24",5.55
"2263","2015-12-28",5.6
"2264","2015-12-29",6.05
"2265","2015-12-30",5.5
"2266","2015-12-31",5.25
"2267","2016-01-04",5.15
"2268","2016-01-05",4.9
"2269","2016-01-06",4.85
"2270","2016-01-07",4.65
"2271","2016-01-08",4.95
"2272","2016-01-11",4.95
"2273","2016-01-12",4.9
"2274","2016-01-13",4.5
"2275","2016-01-14",4.05
"2276","2016-01-15",3.75
"2277","2016-01-19",3.9
"2278","2016-01-20",4.1
"2279","2016-01-21",4.3
"2280","2016-01-22",4.2
"2281","2016-01-25",4.35
"2282","2016-01-26",4.45
"2283","2016-01-27",4.45
"2284","2016-01-28",4.15
"2285","2016-01-29",4.35
"2286","2016-02-01",4.2
"2287","2016-02-02",4.7
"2288","2016-02-03",4.55
"2289","2016-02-04",4.65
"2290","2016-02-05",4.55
"2291","2016-02-08",4.4
"2292","2016-02-09",4.05
"2293","2016-02-10",3.4
"2294","2016-02-11",3.4
"2295","2016-02-12",4.05
"2296","2016-02-16",4.1
"2297","2016-02-17",4.35
"2298","2016-02-18",4.45
"2299","2016-02-19",4.3
"2300","2016-02-22",4.35
"2301","2016-02-23",3.9
"2302","2016-02-24",4
"2303","2016-02-25",4.3
"2304","2016-02-26",4.3
"2305","2016-02-29",4.15
"2306","2016-03-01",3.95
"2307","2016-03-02",3.95
"2308","2016-03-03",4.15
"2309","2016-03-04",4.45
"2310","2016-03-07",4.3
"2311","2016-03-08",4.45
"2312","2016-03-09",4.8
"2313","2016-03-10",4.1
"2314","2016-03-11",4.5
"2315","2016-03-14",5.1
"2316","2016-03-15",5.1
"2317","2016-03-16",4.8
"2318","2016-03-17",5.1
"2319","2016-03-18",5.15
"2320","2016-03-21",5
"2321","2016-03-22",5
"2322","2016-03-23",5.2
"2323","2016-03-24",5.3
"2324","2016-03-28",5.45
"2325","2016-03-29",5.45
"2326","2016-03-30",5.7
"2327","2016-03-31",5.9
"2328","2016-04-01",5.85
"2329","2016-04-04",4.65
"2330","2016-04-05",4.85
"2331","2016-04-06",5.25
"2332","2016-04-07",5.3
"2333","2016-04-08",5.75
"2334","2016-04-11",5.6
"2335","2016-04-12",5.5
"2336","2016-04-13",5.65
"2337","2016-04-14",5.35
"2338","2016-04-15",5.5
"2339","2016-04-18",5.5
"2340","2016-04-19",5.65
"2341","2016-04-20",5.9
"2342","2016-04-21",6.25
"2343","2016-04-22",6.3
"2344","2016-04-25",7.05
"2345","2016-04-26",7.2
"2346","2016-04-27",6.4
"2347","2016-04-28",6.95
"2348","2016-04-29",6.75
"2349","2016-05-02",6.85
"2350","2016-05-03",6.65
"2351","2016-05-04",9
"2352","2016-05-05",7.15
"2353","2016-05-06",7.25
"2354","2016-05-09",6.45
"2355","2016-05-10",6.65
"2356","2016-05-11",6.8
"2357","2016-05-12",6.55
"2358","2016-05-13",6.2
"2359","2016-05-16",6.4
"2360","2016-05-17",6.1
"2361","2016-05-18",6.05
"2362","2016-05-19",6.1
"2363","2016-05-20",5.8
"2364","2016-05-23",6.15
"2365","2016-05-24",6.25
"2366","2016-05-25",6.25
"2367","2016-05-26",6.35
"2368","2016-05-27",6.3
"2369","2016-05-31",6.5
"2370","2016-06-01",6.15
"2371","2016-06-02",6.2
"2372","2016-06-03",6.2
"2373","2016-06-06",6.35
"2374","2016-06-07",6.35
"2375","2016-06-08",6.5
"2376","2016-06-09",6.5
"2377","2016-06-10",6.5
"2378","2016-06-13",6.5
"2379","2016-06-14",6.5
"2380","2016-06-15",6.1
"2381","2016-06-16",6.3
"2382","2016-06-17",6.2
"2383","2016-06-20",6.15
"2384","2016-06-21",6.1
"2385","2016-06-22",6.1
"2386","2016-06-23",6.5
"2387","2016-06-24",6.15
"2388","2016-06-27",6.15
"2389","2016-06-28",5.8
"2390","2016-06-29",5.8
"2391","2016-06-30",5.8
"2392","2016-07-01",6.05
"2393","2016-07-05",5.9
"2394","2016-07-06",6
"2395","2016-07-07",6
"2396","2016-07-08",6.35
"2397","2016-07-11",5.75
"2398","2016-07-12",6.1
"2399","2016-07-13",7.2
"2400","2016-07-14",6.9
"2401","2016-07-15",6.45
"2402","2016-07-18",6.45
"2403","2016-07-19",7
"2404","2016-07-20",6.65
"2405","2016-07-21",6.55
"2406","2016-07-22",6.75
"2407","2016-07-25",6.9
"2408","2016-07-26",6.7
"2409","2016-07-27",7.55
"2410","2016-07-28",6.95
"2411","2016-07-29",7.05
"2412","2016-08-01",7.15
"2413","2016-08-02",7.15
"2414","2016-08-03",7.5
"2415","2016-08-04",7.1
"2416","2016-08-05",7.65
"2417","2016-08-08",7.4
"2418","2016-08-09",7.35
"2419","2016-08-10",7.15
"2420","2016-08-11",7.05
"2421","2016-08-12",7.35
"2422","2016-08-15",6.9
"2423","2016-08-16",7.3
"2424","2016-08-17",5.6
"2425","2016-08-18",5.2
"2426","2016-08-19",5.2
"2427","2016-08-22",5.1
"2428","2016-08-23",5.05
"2429","2016-08-24",5.15
"2430","2016-08-25",5.25
"2431","2016-08-26",5.25
"2432","2016-08-29",5.25
"2433","2016-08-30",5.3
"2434","2016-08-31",5.4
"2435","2016-09-01",5.3
"2436","2016-09-02",5.35
"2437","2016-09-06",5.45
"2438","2016-09-07",5.45
"2439","2016-09-08",5.2
"2440","2016-09-09",5.15
"2441","2016-09-12",5
"2442","2016-09-13",5.15
"2443","2016-09-14",5.15
"2444","2016-09-15",5
"2445","2016-09-16",5
"2446","2016-09-19",4.9
"2447","2016-09-20",5
"2448","2016-09-21",4.95
"2449","2016-09-22",4.8
"2450","2016-09-23",4.9
"2451","2016-09-26",4.75
"2452","2016-09-27",4.85
"2453","2016-09-28",4.75
"2454","2016-09-29",4.75
"2455","2016-09-30",4.9
"2456","2016-10-03",4.8
"2457","2016-10-04",4.6
"2458","2016-10-05",4.75
"2459","2016-10-06",4.9
"2460","2016-10-07",4.95
"2461","2016-10-10",4.95
"2462","2016-10-11",4.7
"2463","2016-10-12",4.65
"2464","2016-10-13",4.65
"2465","2016-10-14",4.25
"2466","2016-10-17",4.25
"2467","2016-10-18",4.6
"2468","2016-10-19",4.95
"2469","2016-10-20",4.95
"2470","2016-10-21",4.95
"2471","2016-10-24",4.5
"2472","2016-10-25",4.6
"2473","2016-10-26",4.65
"2474","2016-10-27",4.95
"2475","2016-10-28",4.95
"2476","2016-10-31",4.75
"2477","2016-11-01",4.85
"2478","2016-11-02",4.7
"2479","2016-11-03",4.7
"2480","2016-11-04",4.8
"2481","2016-11-07",4.7
"2482","2016-11-08",4.75
"2483","2016-11-09",4.2
"2484","2016-11-10",4.8
"2485","2016-11-11",4.9
"2486","2016-11-14",5
"2487","2016-11-15",5.95
"2488","2016-11-16",5.35
"2489","2016-11-17",5.05
"2490","2016-11-18",5.45
"2491","2016-11-21",5.5
"2492","2016-11-22",5.45
"2493","2016-11-23",5
"2494","2016-11-25",5.5
"2495","2016-11-28",5.4
"2496","2016-11-29",5.1
"2497","2016-11-30",5.3
"2498","2016-12-01",5.45
"2499","2016-12-02",5.2
"2500","2016-12-05",5.3
"2501","2016-12-06",5.65
"2502","2016-12-07",5.5
"2503","2016-12-08",5.45
"2504","2016-12-09",5.6
"2505","2016-12-12",5.35
"2506","2016-12-13",5.5
"2507","2016-12-14",5.05
"2508","2016-12-15",5.4
"2509","2016-12-16",5.15
"2510","2016-12-19",5.35
"2511","2016-12-20",5.15
"2512","2016-12-21",5.1
"2513","2016-12-22",5.3
"2514","2016-12-23",5
"2515","2016-12-27",5.4
"2516","2016-12-28",5.2
"2517","2016-12-29",5.25
"2518","2016-12-30",5.6
"2519","2017-01-03",5.55
"2520","2017-01-04",5.6
"2521","2017-01-05",5.5
"2522","2017-01-06",5.55
"2523","2017-01-09",5.35
"2524","2017-01-10",5.45
"2525","2017-01-11",5.6
"2526","2017-01-12",5.45
"2527","2017-01-13",5.75
"2528","2017-01-17",5.85
"2529","2017-01-18",5.4
"2530","2017-01-19",5.55
"2531","2017-01-20",5.55
"2532","2017-01-23",5.8
"2533","2017-01-24",5.9
"2534","2017-01-25",5.8
"2535","2017-01-26",5.75
"2536","2017-01-27",5.6
"2537","2017-01-30",5.55
"2538","2017-01-31",5.45
"2539","2017-02-01",5.3
"2540","2017-02-02",5.6
"2541","2017-02-03",5.65
"2542","2017-02-06",5.35
"2543","2017-02-07",5.65
"2544","2017-02-08",5.65
"2545","2017-02-09",5.8
"2546","2017-02-10",6.1
"2547","2017-02-13",5.95
"2548","2017-02-14",5.95
"2549","2017-02-15",6.05
"2550","2017-02-16",6
"2551","2017-02-17",6.25
"2552","2017-02-21",6.1
"2553","2017-02-22",5.75
"2554","2017-02-23",5.85
"2555","2017-02-24",5.5
"2556","2017-02-27",5.65
"2557","2017-02-28",5.5
"2558","2017-03-01",5.9
"2559","2017-03-02",5.75
"2560","2017-03-03",5.55
"2561","2017-03-06",5.6
"2562","2017-03-07",5.45
"2563","2017-03-08",5.35
"2564","2017-03-09",5.15
"2565","2017-03-10",5.2
"2566","2017-03-13",5.2
"2567","2017-03-14",5.35
"2568","2017-03-15",5.15
"2569","2017-03-16",5.15
"2570","2017-03-17",5.3
"2571","2017-03-20",5
"2572","2017-03-21",5.2
"2573","2017-03-22",5.1
"2574","2017-03-23",5.15
"2575","2017-03-24",5.15
"2576","2017-03-27",5.15
"2577","2017-03-28",5.1
"2578","2017-03-29",5.35
"2579","2017-03-30",5.3
"2580","2017-03-31",5.3
"2581","2017-04-03",5.25
"2582","2017-04-04",5.05
"2583","2017-04-05",5.1
"2584","2017-04-06",5.1
"2585","2017-04-07",5
"2586","2017-04-10",5.1
"2587","2017-04-11",5
"2588","2017-04-12",5
"2589","2017-04-13",4.95
"2590","2017-04-17",5.3
"2591","2017-04-18",5
"2592","2017-04-19",4.6
"2593","2017-04-20",4.75
"2594","2017-04-21",4.65
"2595","2017-04-24",4.25
"2596","2017-04-25",4.25
"2597","2017-04-26",4.25
"2598","2017-04-27",4.6
"2599","2017-04-28",4.3
"2600","2017-05-01",4.05
"2601","2017-05-02",4.15
"2602","2017-05-03",4.45
"2603","2017-05-04",4.1
"2604","2017-05-05",4.35
"2605","2017-05-08",4.55
"2606","2017-05-09",4.4
"2607","2017-05-10",4.35
"2608","2017-05-11",4.55
"2609","2017-05-12",4.55
"2610","2017-05-15",4.55
"2611","2017-05-16",4.55
"2612","2017-05-17",4.15
"2613","2017-05-18",4.25
"2614","2017-05-19",4.5
"2615","2017-05-22",4.5
"2616","2017-05-23",4.25
"2617","2017-05-24",4.25
"2618","2017-05-25",4.2
"2619","2017-05-26",4.35
"2620","2017-05-30",4.2
"2621","2017-05-31",4.15
"2622","2017-06-01",3.8
"2623","2017-06-02",3.8
"2624","2017-06-05",3.5
"2625","2017-06-06",3.25
"2626","2017-06-07",3.35
"2627","2017-06-08",4.05
"2628","2017-06-09",3.6
"2629","2017-06-12",3.55
"2630","2017-06-13",3.45
"2631","2017-06-14",3.55
"2632","2017-06-15",3.3
"2633","2017-06-16",3.3
"2634","2017-06-19",3.45
"2635","2017-06-20",3.35
"2636","2017-06-21",3.5
"2637","2017-06-22",3.3
"2638","2017-06-23",3.4
"2639","2017-06-26",3.75
"2640","2017-06-27",3.85
"2641","2017-06-28",4
"2642","2017-06-29",4.05
"2643","2017-06-30",3.95
"2644","2017-07-03",3.9
"2645","2017-07-05",4
"2646","2017-07-06",3.75
"2647","2017-07-07",3.9
"2648","2017-07-10",4.05
"2649","2017-07-11",3.65
"2650","2017-07-12",3.7
"2651","2017-07-13",3.8
"2652","2017-07-14",3.55
"2653","2017-07-17",3.45
"2654","2017-07-18",3.55
"2655","2017-07-19",3.6
"2656","2017-07-20",3.6
"2657","2017-07-21",3.6
"2658","2017-07-24",3.5
"2659","2017-07-25",3.55
"2660","2017-07-26",3.65
"2661","2017-07-27",3.6
"2662","2017-07-28",3.55
"2663","2017-07-31",3.35
"2664","2017-08-01",3.3
"2665","2017-08-02",3.45
"2666","2017-08-03",3.3
"2667","2017-08-04",3.35
"2668","2017-08-07",3.45
"2669","2017-08-08",3.25
"2670","2017-08-09",3.3
"2671","2017-08-10",3.25
"2672","2017-08-11",3.5
"2673","2017-08-14",3.4
"2674","2017-08-15",3.05
"2675","2017-08-16",3.05
"2676","2017-08-17",3.05
"2677","2017-08-18",3.05
"2678","2017-08-21",7.25
"2679","2017-08-22",6.75
"2680","2017-08-23",6.75
"2681","2017-08-24",6.5
"2682","2017-08-25",6.4
"2683","2017-08-28",6.25
"2684","2017-08-29",6.4
"2685","2017-08-30",7.15
"2686","2017-08-31",6.85
"2687","2017-09-01",6.9
"2688","2017-09-05",6.6
"2689","2017-09-06",6.4
"2690","2017-09-07",7.05
"2691","2017-09-08",6.6
"2692","2017-09-11",6.6
"2693","2017-09-12",6.8
"2694","2017-09-13",7
"2695","2017-09-14",7.05
"2696","2017-09-15",7
"2697","2017-09-18",6.9
"2698","2017-09-19",6.7
"2699","2017-09-20",6.45
"2700","2017-09-21",5.65
"2701","2017-09-22",5.8
"2702","2017-09-25",5.4
"2703","2017-09-26",5.25
"2704","2017-09-27",5.45
"2705","2017-09-28",5.45
"2706","2017-09-29",5.15
"2707","2017-10-02",5.25
"2708","2017-10-03",5.45
"2709","2017-10-04",5.3
"2710","2017-10-05",5.3
"2711","2017-10-06",5.45
"2712","2017-10-09",5.3
"2713","2017-10-10",5.35
"2714","2017-10-11",5.7
"2715","2017-10-12",5.3
"2716","2017-10-13",5.4
"2717","2017-10-16",5.25
"2718","2017-10-17",5.3
"2719","2017-10-18",5.15
"2720","2017-10-19",4.95
"2721","2017-10-20",4.95
"2722","2017-10-23",4.9
"2723","2017-10-24",4.75
"2724","2017-10-25",4.6
"2725","2017-10-26",4.35
"2726","2017-10-27",4.4
"2727","2017-10-30",4.4
"2728","2017-10-31",4.6
"2729","2017-11-01",4.4
"2730","2017-11-02",4.5
"2731","2017-11-03",4.55
"2732","2017-11-06",4.35
"2733","2017-11-07",4.45
"2734","2017-11-08",4.3
"2735","2017-11-09",4.4
"2736","2017-11-10",4.85
"2737","2017-11-13",5.2
"2738","2017-11-14",5.1
"2739","2017-11-15",5.25
"2740","2017-11-16",5.25
"2741","2017-11-17",5.15
"2742","2017-11-20",5.25
"2743","2017-11-21",5.25
"2744","2017-11-22",5.25
"2745","2017-11-24",5.45
"2746","2017-11-27",5.4
"2747","2017-11-28",4.25
"2748","2017-11-29",4.4
"2749","2017-11-30",4.5
"2750","2017-12-01",4.55
"2751","2017-12-04",4.6
"2752","2017-12-05",4.75
"2753","2017-12-06",4.55
"2754","2017-12-07",4.5
"2755","2017-12-08",4.45
"2756","2017-12-11",4.55
"2757","2017-12-12",4.6
"2758","2017-12-13",4.5
"2759","2017-12-14",4.55
"2760","2017-12-15",4.45
"2761","2017-12-18",4.45
"2762","2017-12-19",4.5
"2763","2017-12-20",4.6
"2764","2017-12-21",4.6
"2765","2017-12-22",4.85
"2766","2017-12-26",4.95
"2767","2017-12-27",4.95
"2768","2017-12-28",5
"2769","2017-12-29",5.2
"2770","2018-01-02",5.45
"2771","2018-01-03",5.7
"2772","2018-01-04",5.65
"2773","2018-01-05",5.85
"2774","2018-01-08",5.65
"2775","2018-01-09",4.8
"2776","2018-01-10",5.05
"2777","2018-01-11",4.9
"2778","2018-01-12",4.95
"2779","2018-01-16",5.1
"2780","2018-01-17",4.95
"2781","2018-01-18",5
"2782","2018-01-19",5.15
"2783","2018-01-22",5.2
"2784","2018-01-23",5.35
"2785","2018-01-24",5.35
"2786","2018-01-25",5.25
"2787","2018-01-26",5.2
"2788","2018-01-29",5.15
"2789","2018-01-30",5
"2790","2018-01-31",5
"2791","2018-02-01",4.9
"2792","2018-02-02",4.85
"2793","2018-02-05",4.7
"2794","2018-02-06",4.7
"2795","2018-02-07",4.65
"2796","2018-02-08",4.7
"2797","2018-02-09",5
"2798","2018-02-12",4.8
"2799","2018-02-13",4.8
"2800","2018-02-14",4.6
"2801","2018-02-15",4.7
"2802","2018-02-16",4.75
"2803","2018-02-20",4.85
"2804","2018-02-21",4.8
"2805","2018-02-22",4.7
"2806","2018-02-23",4.65
"2807","2018-02-26",4.75
"2808","2018-02-27",4.55
"2809","2018-02-28",4.4
"2810","2018-03-01",4.45
"2811","2018-03-02",4.45
"2812","2018-03-05",4.7
"2813","2018-03-06",4.6
"2814","2018-03-07",4.85
"2815","2018-03-08",4.85
"2816","2018-03-09",4.8
"2817","2018-03-12",4.75
"2818","2018-03-13",4.7
"2819","2018-03-14",4.6
"2820","2018-03-15",4.45
"2821","2018-03-16",4.6
"2822","2018-03-19",4.85
"2823","2018-03-20",5
"2824","2018-03-21",4.9
"2825","2018-03-22",4.9
"2826","2018-03-23",4.7
"2827","2018-03-26",4.5
"2828","2018-03-27",4.5
"2829","2018-03-28",4.45
"2830","2018-03-29",4.15
"2831","2018-04-02",3.85
"2832","2018-04-03",3.75
"2833","2018-04-04",3.9
"2834","2018-04-05",3.85
"2835","2018-04-06",3.95
"2836","2018-04-09",4.2
"2837","2018-04-10",4.2
"2838","2018-04-11",4.15
"2839","2018-04-12",4.1
"2840","2018-04-13",4.15
"2841","2018-04-16",4.4
"2842","2018-04-17",4.15
"2843","2018-04-18",4.15
"2844","2018-04-19",4.05
"2845","2018-04-20",4.05
"2846","2018-04-23",3.85
"2847","2018-04-24",3.9
"2848","2018-04-25",3.85
"2849","2018-04-26",3.65
"2850","2018-04-27",3.65
"2851","2018-04-30",3.8
"2852","2018-05-01",3.7
"2853","2018-05-02",3.8
"2854","2018-05-03",3.75
"2855","2018-05-04",3.95
"2856","2018-05-07",3.9
"2857","2018-05-08",4.15
"2858","2018-05-09",4.2
"2859","2018-05-10",4
"2860","2018-05-11",4.1
"2861","2018-05-14",4
"2862","2018-05-15",4.1
"2863","2018-05-16",4.05
"2864","2018-05-17",3.95
"2865","2018-05-18",4.25
"2866","2018-05-21",4.1
"2867","2018-05-22",3.8
"2868","2018-05-23",4.1
"2869","2018-05-24",4.1
"2870","2018-05-25",4.2
"2871","2018-05-29",3.9
"2872","2018-05-30",3.95
"2873","2018-05-31",3.9
"2874","2018-06-01",3.8
"2875","2018-06-04",3.9
