"","date","CVLG"
"1938","2014-09-12",15.48
"1939","2014-09-15",15.87
"1940","2014-09-16",16.07
"1941","2014-09-17",16.370001
"1942","2014-09-18",16.610001
"1943","2014-09-19",16.77
"1944","2014-09-22",16.870001
"1945","2014-09-23",16.860001
"1946","2014-09-24",16.709999
"1947","2014-09-25",16.799999
"1948","2014-09-26",17.360001
"1949","2014-09-29",18.049999
"1950","2014-09-30",18.59
"1951","2014-10-01",18.43
"1952","2014-10-02",17.77
"1953","2014-10-03",18.48
"1954","2014-10-06",18.290001
"1955","2014-10-07",18.389999
"1956","2014-10-08",17.9
"1957","2014-10-09",17.780001
"1958","2014-10-10",17.98
"1959","2014-10-13",17.370001
"1960","2014-10-14",17.1
"1961","2014-10-15",16.459999
"1962","2014-10-16",16.780001
"1963","2014-10-17",17.360001
"1964","2014-10-20",17.450001
"1965","2014-10-21",18.9
"1966","2014-10-22",20.73
"1967","2014-10-23",21.42
"1968","2014-10-24",22.290001
"1969","2014-10-27",20.65
"1970","2014-10-28",21.74
"1971","2014-10-29",21.639999
"1972","2014-10-30",21.049999
"1973","2014-10-31",20.74
"1974","2014-11-03",20.92
"1975","2014-11-04",20.809999
"1976","2014-11-05",20.92
"1977","2014-11-06",21.139999
"1978","2014-11-07",21.440001
"1979","2014-11-10",22.32
"1980","2014-11-11",23.030001
"1981","2014-11-12",22.790001
"1982","2014-11-13",22.17
"1983","2014-11-14",22
"1984","2014-11-17",22.889999
"1985","2014-11-18",22.51
"1986","2014-11-19",23.42
"1987","2014-11-20",24.66
"1988","2014-11-21",24.48
"1989","2014-11-24",25.08
"1990","2014-11-25",25.77
"1991","2014-11-26",27.129999
"1992","2014-11-28",26.280001
"1993","2014-12-01",26
"1994","2014-12-02",26.76
"1995","2014-12-03",26.290001
"1996","2014-12-04",26.52
"1997","2014-12-05",26.309999
"1998","2014-12-08",25.280001
"1999","2014-12-09",25.26
"2000","2014-12-10",24.459999
"2001","2014-12-11",28.040001
"2002","2014-12-12",27.889999
"2003","2014-12-15",26.709999
"2004","2014-12-16",27.07
"2005","2014-12-17",26.780001
"2006","2014-12-18",27
"2007","2014-12-19",26.200001
"2008","2014-12-22",26.629999
"2009","2014-12-23",26.129999
"2010","2014-12-24",26.18
"2011","2014-12-26",26.66
"2012","2014-12-29",26.610001
"2013","2014-12-30",26.959999
"2014","2014-12-31",27.110001
"2015","2015-01-02",27.799999
"2016","2015-01-05",28.74
"2017","2015-01-06",26.68
"2018","2015-01-07",28.049999
"2019","2015-01-08",27.9
"2020","2015-01-09",28.309999
"2021","2015-01-12",28.610001
"2022","2015-01-13",27.309999
"2023","2015-01-14",27.68
"2024","2015-01-15",27.25
"2025","2015-01-16",27.77
"2026","2015-01-20",26.059999
"2027","2015-01-21",24.76
"2028","2015-01-22",24.85
"2029","2015-01-23",28.17
"2030","2015-01-26",28.959999
"2031","2015-01-27",29.76
"2032","2015-01-28",29.26
"2033","2015-01-29",28.6
"2034","2015-01-30",28.299999
"2035","2015-02-02",28.73
"2036","2015-02-03",29.02
"2037","2015-02-04",29.82
"2038","2015-02-05",29.040001
"2039","2015-02-06",27.77
"2040","2015-02-09",27.389999
"2041","2015-02-10",27.790001
"2042","2015-02-11",28.33
"2043","2015-02-12",29.77
"2044","2015-02-13",29.639999
"2045","2015-02-17",29.42
"2046","2015-02-18",29.1
"2047","2015-02-19",30.200001
"2048","2015-02-20",29.65
"2049","2015-02-23",30
"2050","2015-02-24",31.17
"2051","2015-02-25",31.83
"2052","2015-02-26",31.74
"2053","2015-02-27",31.85
"2054","2015-03-02",30.73
"2055","2015-03-03",30.790001
"2056","2015-03-04",30.52
"2057","2015-03-05",31.08
"2058","2015-03-06",31.58
"2059","2015-03-09",31.530001
"2060","2015-03-10",30.91
"2061","2015-03-11",35.650002
"2062","2015-03-12",36.59
"2063","2015-03-13",36.549999
"2064","2015-03-16",34.709999
"2065","2015-03-17",34.869999
"2066","2015-03-18",34.599998
"2067","2015-03-19",34.73
"2068","2015-03-20",35.02
"2069","2015-03-23",34.150002
"2070","2015-03-24",34.66
"2071","2015-03-25",32.889999
"2072","2015-03-26",32.630001
"2073","2015-03-27",32.959999
"2074","2015-03-30",32.880001
"2075","2015-03-31",33.16
"2076","2015-04-01",33.16
"2077","2015-04-02",32.630001
"2078","2015-04-06",31.9
"2079","2015-04-07",31.700001
"2080","2015-04-08",32.310001
"2081","2015-04-09",32.049999
"2082","2015-04-10",32.75
"2083","2015-04-13",33.439999
"2084","2015-04-14",32.169998
"2085","2015-04-15",32.869999
"2086","2015-04-16",32.490002
"2087","2015-04-17",32.279999
"2088","2015-04-20",33.490002
"2089","2015-04-21",34.360001
"2090","2015-04-22",34.349998
"2091","2015-04-23",35.59
"2092","2015-04-24",33.150002
"2093","2015-04-27",33.23
"2094","2015-04-28",32.389999
"2095","2015-04-29",31.700001
"2096","2015-04-30",30.469999
"2097","2015-05-01",31.52
"2098","2015-05-04",30.83
"2099","2015-05-05",29.77
"2100","2015-05-06",29.34
"2101","2015-05-07",30.18
"2102","2015-05-08",31.24
"2103","2015-05-11",32.330002
"2104","2015-05-12",29.969999
"2105","2015-05-13",28.99
"2106","2015-05-14",29.26
"2107","2015-05-15",29.309999
"2108","2015-05-18",30.16
"2109","2015-05-19",30.15
"2110","2015-05-20",30.459999
"2111","2015-05-21",30.780001
"2112","2015-05-22",30.469999
"2113","2015-05-26",30.620001
"2114","2015-05-27",31.110001
"2115","2015-05-28",31.870001
"2116","2015-05-29",30.91
"2117","2015-06-01",29.07
"2118","2015-06-02",29.49
"2119","2015-06-03",30.290001
"2120","2015-06-04",29.92
"2121","2015-06-05",31.209999
"2122","2015-06-08",30.51
"2123","2015-06-09",29.5
"2124","2015-06-10",29.83
"2125","2015-06-11",30.32
"2126","2015-06-12",29.74
"2127","2015-06-15",30.17
"2128","2015-06-16",29.450001
"2129","2015-06-17",27.690001
"2130","2015-06-18",26.870001
"2131","2015-06-19",27.25
"2132","2015-06-22",27.98
"2133","2015-06-23",28.16
"2134","2015-06-24",26.309999
"2135","2015-06-25",25.67
"2136","2015-06-26",25.469999
"2137","2015-06-29",24.73
"2138","2015-06-30",25.059999
"2139","2015-07-01",24.82
"2140","2015-07-02",23.82
"2141","2015-07-06",24.27
"2142","2015-07-07",24.27
"2143","2015-07-08",23.77
"2144","2015-07-09",24.49
"2145","2015-07-10",25.77
"2146","2015-07-13",26.76
"2147","2015-07-14",26.41
"2148","2015-07-15",25.809999
"2149","2015-07-16",25.9
"2150","2015-07-17",25.84
"2151","2015-07-20",25.48
"2152","2015-07-21",26.26
"2153","2015-07-22",25.27
"2154","2015-07-23",23.200001
"2155","2015-07-24",22.07
"2156","2015-07-27",22.309999
"2157","2015-07-28",22.92
"2158","2015-07-29",23.889999
"2159","2015-07-30",23.799999
"2160","2015-07-31",23.610001
"2161","2015-08-03",23.92
"2162","2015-08-04",24.4
"2163","2015-08-05",24.02
"2164","2015-08-06",24.82
"2165","2015-08-07",24.139999
"2166","2015-08-10",25.76
"2167","2015-08-11",24.84
"2168","2015-08-12",25.27
"2169","2015-08-13",24.5
"2170","2015-08-14",25.719999
"2171","2015-08-17",25.77
"2172","2015-08-18",25.26
"2173","2015-08-19",24.74
"2174","2015-08-20",23.58
"2175","2015-08-21",22.530001
"2176","2015-08-24",21.51
"2177","2015-08-25",21.549999
"2178","2015-08-26",22.459999
"2179","2015-08-27",23.34
"2180","2015-08-28",23.51
"2181","2015-08-31",23.59
"2182","2015-09-01",22.42
"2183","2015-09-02",22.780001
"2184","2015-09-03",22.690001
"2185","2015-09-04",22.59
"2186","2015-09-08",22.58
"2187","2015-09-09",22.24
"2188","2015-09-10",22.6
"2189","2015-09-11",22.82
"2190","2015-09-14",21.74
"2191","2015-09-15",22.25
"2192","2015-09-16",23.08
"2193","2015-09-17",23.790001
"2194","2015-09-18",22.84
"2195","2015-09-21",22.299999
"2196","2015-09-22",21.52
"2197","2015-09-23",20.91
"2198","2015-09-24",19.1
"2199","2015-09-25",19.280001
"2200","2015-09-28",18.33
"2201","2015-09-29",17.799999
"2202","2015-09-30",17.969999
"2203","2015-10-01",18.440001
"2204","2015-10-02",18.709999
"2205","2015-10-05",19.450001
"2206","2015-10-06",19.51
"2207","2015-10-07",21.34
"2208","2015-10-08",21.84
"2209","2015-10-09",22.389999
"2210","2015-10-12",20.940001
"2211","2015-10-13",20.43
"2212","2015-10-14",20.610001
"2213","2015-10-15",19.99
"2214","2015-10-16",22.52
"2215","2015-10-19",20.59
"2216","2015-10-20",21.57
"2217","2015-10-21",20.799999
"2218","2015-10-22",20.700001
"2219","2015-10-23",21.030001
"2220","2015-10-26",20.17
"2221","2015-10-27",18.790001
"2222","2015-10-28",19.34
"2223","2015-10-29",19.120001
"2224","2015-10-30",19.299999
"2225","2015-11-02",20.09
"2226","2015-11-03",19.870001
"2227","2015-11-04",19.92
"2228","2015-11-05",20.639999
"2229","2015-11-06",21.879999
"2230","2015-11-09",20.49
"2231","2015-11-10",20.290001
"2232","2015-11-11",20.950001
"2233","2015-11-12",19.85
"2234","2015-11-13",19.57
"2235","2015-11-16",19.139999
"2236","2015-11-17",19.5
"2237","2015-11-18",20.219999
"2238","2015-11-19",21.1
"2239","2015-11-20",20.620001
"2240","2015-11-23",20.77
"2241","2015-11-24",20.35
"2242","2015-11-25",20.459999
"2243","2015-11-27",21.18
"2244","2015-11-30",21.01
"2245","2015-12-01",21.4
"2246","2015-12-02",20.440001
"2247","2015-12-03",19.33
"2248","2015-12-04",19.4
"2249","2015-12-07",18.889999
"2250","2015-12-08",17.790001
"2251","2015-12-09",18.049999
"2252","2015-12-10",18.98
"2253","2015-12-11",18.42
"2254","2015-12-14",18.49
"2255","2015-12-15",18.09
"2256","2015-12-16",18.16
"2257","2015-12-17",18.959999
"2258","2015-12-18",17.5
"2259","2015-12-21",17.16
"2260","2015-12-22",17.57
"2261","2015-12-23",17.950001
"2262","2015-12-24",18.360001
"2263","2015-12-28",18.219999
"2264","2015-12-29",18.26
"2265","2015-12-30",18.389999
"2266","2015-12-31",18.889999
"2267","2016-01-04",18.299999
"2268","2016-01-05",18.139999
"2269","2016-01-06",17.91
"2270","2016-01-07",17.4
"2271","2016-01-08",16.389999
"2272","2016-01-11",16.24
"2273","2016-01-12",16.17
"2274","2016-01-13",14.82
"2275","2016-01-14",15.31
"2276","2016-01-15",15.25
"2277","2016-01-19",14.62
"2278","2016-01-20",14.91
"2279","2016-01-21",15.7
"2280","2016-01-22",16.02
"2281","2016-01-25",16.049999
"2282","2016-01-26",17.74
"2283","2016-01-27",17.84
"2284","2016-01-28",17.969999
"2285","2016-01-29",19.530001
"2286","2016-02-01",19.870001
"2287","2016-02-02",19.110001
"2288","2016-02-03",20
"2289","2016-02-04",20.82
"2290","2016-02-05",21.049999
"2291","2016-02-08",21.24
"2292","2016-02-09",21.870001
"2293","2016-02-10",21.43
"2294","2016-02-11",21.41
"2295","2016-02-12",22.02
"2296","2016-02-16",22.280001
"2297","2016-02-17",22.43
"2298","2016-02-18",21.879999
"2299","2016-02-19",22.07
"2300","2016-02-22",22.370001
"2301","2016-02-23",21.66
"2302","2016-02-24",22.059999
"2303","2016-02-25",21.68
"2304","2016-02-26",22.18
"2305","2016-02-29",22.16
"2306","2016-03-01",22.370001
"2307","2016-03-02",22.07
"2308","2016-03-03",21.48
"2309","2016-03-04",21.870001
"2310","2016-03-07",21.9
"2311","2016-03-08",20.200001
"2312","2016-03-09",20.940001
"2313","2016-03-10",20.799999
"2314","2016-03-11",21.68
"2315","2016-03-14",19.77
"2316","2016-03-15",19.629999
"2317","2016-03-16",20.18
"2318","2016-03-17",20.92
"2319","2016-03-18",21.6
"2320","2016-03-21",21.76
"2321","2016-03-22",21.799999
"2322","2016-03-23",23.190001
"2323","2016-03-24",23.66
"2324","2016-03-28",23.379999
"2325","2016-03-29",25.73
"2326","2016-03-30",24.68
"2327","2016-03-31",24.190001
"2328","2016-04-01",23.83
"2329","2016-04-04",23.290001
"2330","2016-04-05",22.959999
"2331","2016-04-06",23.1
"2332","2016-04-07",22.26
"2333","2016-04-08",22.41
"2334","2016-04-11",21.5
"2335","2016-04-12",21.9
"2336","2016-04-13",23.07
"2337","2016-04-14",22.65
"2338","2016-04-15",22.57
"2339","2016-04-18",22.74
"2340","2016-04-19",23.42
"2341","2016-04-20",23.540001
"2342","2016-04-21",22.5
"2343","2016-04-22",22.66
"2344","2016-04-25",22.1
"2345","2016-04-26",23.66
"2346","2016-04-27",24.809999
"2347","2016-04-28",21.690001
"2348","2016-04-29",19.91
"2349","2016-05-02",20.309999
"2350","2016-05-03",20.33
"2351","2016-05-04",20.23
"2352","2016-05-05",20.219999
"2353","2016-05-06",20.32
"2354","2016-05-09",20.4
"2355","2016-05-10",20.52
"2356","2016-05-11",20.379999
"2357","2016-05-12",20.02
"2358","2016-05-13",19.780001
"2359","2016-05-16",19.450001
"2360","2016-05-17",19.67
"2361","2016-05-18",18.940001
"2362","2016-05-19",19.370001
"2363","2016-05-20",19.84
"2364","2016-05-23",19.360001
"2365","2016-05-24",19.75
"2366","2016-05-25",20.6
"2367","2016-05-26",20.809999
"2368","2016-05-27",21.209999
"2369","2016-05-31",21.34
"2370","2016-06-01",22.190001
"2371","2016-06-02",21.35
"2372","2016-06-03",21.92
"2373","2016-06-06",22.67
"2374","2016-06-07",23.030001
"2375","2016-06-08",23.32
"2376","2016-06-09",23.01
"2377","2016-06-10",22.559999
"2378","2016-06-13",22.530001
"2379","2016-06-14",22.18
"2380","2016-06-15",22.450001
"2381","2016-06-16",22.780001
"2382","2016-06-17",22.700001
"2383","2016-06-20",23.209999
"2384","2016-06-21",21.969999
"2385","2016-06-22",18.34
"2386","2016-06-23",18.360001
"2387","2016-06-24",18.01
"2388","2016-06-27",16.82
"2389","2016-06-28",16.690001
"2390","2016-06-29",17.799999
"2391","2016-06-30",18.07
"2392","2016-07-01",18.360001
"2393","2016-07-05",17.84
"2394","2016-07-06",18.040001
"2395","2016-07-07",18.040001
"2396","2016-07-08",19.16
"2397","2016-07-11",19.57
"2398","2016-07-12",19.82
"2399","2016-07-13",20.76
"2400","2016-07-14",20.860001
"2401","2016-07-15",21.18
"2402","2016-07-18",20.83
"2403","2016-07-19",20.18
"2404","2016-07-20",20.030001
"2405","2016-07-21",19.83
"2406","2016-07-22",21.110001
"2407","2016-07-25",20.290001
"2408","2016-07-26",20.49
"2409","2016-07-27",20.35
"2410","2016-07-28",21.459999
"2411","2016-07-29",22.530001
"2412","2016-08-01",22.5
"2413","2016-08-02",22.219999
"2414","2016-08-03",22.309999
"2415","2016-08-04",22.209999
"2416","2016-08-05",23.16
"2417","2016-08-08",23.040001
"2418","2016-08-09",22.73
"2419","2016-08-10",22.459999
"2420","2016-08-11",22.540001
"2421","2016-08-12",21.959999
"2422","2016-08-15",20.219999
"2423","2016-08-16",19.68
"2424","2016-08-17",19.93
"2425","2016-08-18",19.83
"2426","2016-08-19",20.27
"2427","2016-08-22",19.91
"2428","2016-08-23",20.129999
"2429","2016-08-24",19.91
"2430","2016-08-25",18.940001
"2431","2016-08-26",18.9
"2432","2016-08-29",18.889999
"2433","2016-08-30",19.309999
"2434","2016-08-31",19.280001
"2435","2016-09-01",19.76
"2436","2016-09-02",19.92
"2437","2016-09-06",19.57
"2438","2016-09-07",19.76
"2439","2016-09-08",20.040001
"2440","2016-09-09",18.92
"2441","2016-09-12",19.08
"2442","2016-09-13",18.6
"2443","2016-09-14",18.74
"2444","2016-09-15",19.34
"2445","2016-09-16",19.41
"2446","2016-09-19",19.959999
"2447","2016-09-20",19.42
"2448","2016-09-21",19.6
"2449","2016-09-22",19.879999
"2450","2016-09-23",19.690001
"2451","2016-09-26",19.07
"2452","2016-09-27",18.700001
"2453","2016-09-28",19.370001
"2454","2016-09-29",19.450001
"2455","2016-09-30",19.33
"2456","2016-10-03",19.1
"2457","2016-10-04",18.59
"2458","2016-10-05",18.66
"2459","2016-10-06",18.549999
"2460","2016-10-07",18.059999
"2461","2016-10-10",18.120001
"2462","2016-10-11",18
"2463","2016-10-12",17.73
"2464","2016-10-13",14.85
"2465","2016-10-14",15.23
"2466","2016-10-17",14.97
"2467","2016-10-18",15.15
"2468","2016-10-19",14.98
"2469","2016-10-20",15.97
"2470","2016-10-21",16.030001
"2471","2016-10-24",16.18
"2472","2016-10-25",16.360001
"2473","2016-10-26",16.200001
"2474","2016-10-27",16.43
"2475","2016-10-28",15.91
"2476","2016-10-31",15.99
"2477","2016-11-01",16.15
"2478","2016-11-02",16.25
"2479","2016-11-03",16.5
"2480","2016-11-04",17.17
"2481","2016-11-07",17.709999
"2482","2016-11-08",17.92
"2483","2016-11-09",18.290001
"2484","2016-11-10",18.91
"2485","2016-11-11",19.01
"2486","2016-11-14",19.719999
"2487","2016-11-15",19.83
"2488","2016-11-16",19.17
"2489","2016-11-17",19.219999
"2490","2016-11-18",19.209999
"2491","2016-11-21",18.99
"2492","2016-11-22",19.25
"2493","2016-11-23",20.07
"2494","2016-11-25",20.389999
"2495","2016-11-28",20.48
"2496","2016-11-29",20.68
"2497","2016-11-30",20.73
"2498","2016-12-01",21.129999
"2499","2016-12-02",20.84
"2500","2016-12-05",20.92
"2501","2016-12-06",20.790001
"2502","2016-12-07",21.74
"2503","2016-12-08",22.209999
"2504","2016-12-09",22.120001
"2505","2016-12-12",21.450001
"2506","2016-12-13",20.92
"2507","2016-12-14",20.549999
"2508","2016-12-15",20.41
"2509","2016-12-16",20.209999
"2510","2016-12-19",19.549999
"2511","2016-12-20",20.23
"2512","2016-12-21",20.34
"2513","2016-12-22",20.049999
"2514","2016-12-23",20.110001
"2515","2016-12-27",20.23
"2516","2016-12-28",19.73
"2517","2016-12-29",19.6
"2518","2016-12-30",19.34
"2519","2017-01-03",20.610001
"2520","2017-01-04",19.77
"2521","2017-01-05",18.309999
"2522","2017-01-06",18.91
"2523","2017-01-09",18.52
"2524","2017-01-10",19.27
"2525","2017-01-11",19.58
"2526","2017-01-12",20.01
"2527","2017-01-13",20.49
"2528","2017-01-17",19.719999
"2529","2017-01-18",19.68
"2530","2017-01-19",19.52
"2531","2017-01-20",19.559999
"2532","2017-01-23",19.65
"2533","2017-01-24",19.959999
"2534","2017-01-25",20.08
"2535","2017-01-26",20.379999
"2536","2017-01-27",21.49
"2537","2017-01-30",21.780001
"2538","2017-01-31",21.530001
"2539","2017-02-01",22.059999
"2540","2017-02-02",21.639999
"2541","2017-02-03",21.959999
"2542","2017-02-06",21.790001
"2543","2017-02-07",21.26
"2544","2017-02-08",20.67
"2545","2017-02-09",20.27
"2546","2017-02-10",20.549999
"2547","2017-02-13",20.629999
"2548","2017-02-14",19.950001
"2549","2017-02-15",20.16
"2550","2017-02-16",20.07
"2551","2017-02-17",19.98
"2552","2017-02-21",20.360001
"2553","2017-02-22",20.33
"2554","2017-02-23",20.01
"2555","2017-02-24",20.059999
"2556","2017-02-27",20.16
"2557","2017-02-28",20.040001
"2558","2017-03-01",20.639999
"2559","2017-03-02",19.77
"2560","2017-03-03",19.620001
"2561","2017-03-06",18.92
"2562","2017-03-07",18.309999
"2563","2017-03-08",18.59
"2564","2017-03-09",18.639999
"2565","2017-03-10",18.860001
"2566","2017-03-13",18.65
"2567","2017-03-14",18.629999
"2568","2017-03-15",19.219999
"2569","2017-03-16",19.799999
"2570","2017-03-17",19.35
"2571","2017-03-20",18.26
"2572","2017-03-21",17.77
"2573","2017-03-22",17.92
"2574","2017-03-23",17.98
"2575","2017-03-24",17.889999
"2576","2017-03-27",17.91
"2577","2017-03-28",18.860001
"2578","2017-03-29",18.379999
"2579","2017-03-30",18.459999
"2580","2017-03-31",18.799999
"2581","2017-04-03",17.99
"2582","2017-04-04",17.99
"2583","2017-04-05",17.92
"2584","2017-04-06",17.93
"2585","2017-04-07",17.950001
"2586","2017-04-10",18.76
"2587","2017-04-11",18.190001
"2588","2017-04-12",17.16
"2589","2017-04-13",17.290001
"2590","2017-04-17",17.33
"2591","2017-04-18",17.360001
"2592","2017-04-19",17.129999
"2593","2017-04-20",17.059999
"2594","2017-04-21",19.280001
"2595","2017-04-24",19.98
"2596","2017-04-25",18.549999
"2597","2017-04-26",18.219999
"2598","2017-04-27",18.75
"2599","2017-04-28",18.73
"2600","2017-05-01",18.950001
"2601","2017-05-02",18.9
"2602","2017-05-03",18.52
"2603","2017-05-04",18.68
"2604","2017-05-05",18.16
"2605","2017-05-08",17.709999
"2606","2017-05-09",17.49
"2607","2017-05-10",17.33
"2608","2017-05-11",17.120001
"2609","2017-05-12",16.68
"2610","2017-05-15",16.950001
"2611","2017-05-16",16.92
"2612","2017-05-17",16.23
"2613","2017-05-18",16.59
"2614","2017-05-19",16.93
"2615","2017-05-22",16.92
"2616","2017-05-23",17.959999
"2617","2017-05-24",17.68
"2618","2017-05-25",17.58
"2619","2017-05-26",17.610001
"2620","2017-05-30",18.139999
"2621","2017-05-31",18.42
"2622","2017-06-01",18.549999
"2623","2017-06-02",18.27
"2624","2017-06-05",18.219999
"2625","2017-06-06",17.709999
"2626","2017-06-07",18.690001
"2627","2017-06-08",18.620001
"2628","2017-06-09",18.75
"2629","2017-06-12",18.639999
"2630","2017-06-13",18.75
"2631","2017-06-14",19.209999
"2632","2017-06-15",18.98
"2633","2017-06-16",18.73
"2634","2017-06-19",19.059999
"2635","2017-06-20",18.73
"2636","2017-06-21",18.5
"2637","2017-06-22",17.93
"2638","2017-06-23",17.809999
"2639","2017-06-26",18
"2640","2017-06-27",17.76
"2641","2017-06-28",17.809999
"2642","2017-06-29",17.75
"2643","2017-06-30",17.530001
"2644","2017-07-03",18.190001
"2645","2017-07-05",18.32
"2646","2017-07-06",17.6
"2647","2017-07-07",17.299999
"2648","2017-07-10",16.51
"2649","2017-07-11",16
"2650","2017-07-12",16.610001
"2651","2017-07-13",16.68
"2652","2017-07-14",16.68
"2653","2017-07-17",16.99
"2654","2017-07-18",16.73
"2655","2017-07-19",16.540001
"2656","2017-07-20",16.93
"2657","2017-07-21",16.950001
"2658","2017-07-24",16.790001
"2659","2017-07-25",17.07
"2660","2017-07-26",18.99
"2661","2017-07-27",17.719999
"2662","2017-07-28",18.620001
"2663","2017-07-31",18.75
"2664","2017-08-01",18.959999
"2665","2017-08-02",18.299999
"2666","2017-08-03",18.440001
"2667","2017-08-04",19.110001
"2668","2017-08-07",19.18
"2669","2017-08-08",18.959999
"2670","2017-08-09",18.99
"2671","2017-08-10",19.299999
"2672","2017-08-11",19.549999
"2673","2017-08-14",21.6
"2674","2017-08-15",21.76
"2675","2017-08-16",22
"2676","2017-08-17",21.17
"2677","2017-08-18",21.41
"2678","2017-08-21",20.879999
"2679","2017-08-22",20.58
"2680","2017-08-23",20.99
"2681","2017-08-24",21.25
"2682","2017-08-25",21.84
"2683","2017-08-28",22.23
"2684","2017-08-29",23.4
"2685","2017-08-30",24.16
"2686","2017-08-31",24.01
"2687","2017-09-01",24.74
"2688","2017-09-05",24.959999
"2689","2017-09-06",25.18
"2690","2017-09-07",25.74
"2691","2017-09-08",25.83
"2692","2017-09-11",25.35
"2693","2017-09-12",25.709999
"2694","2017-09-13",25.32
"2695","2017-09-14",24.85
"2696","2017-09-15",24.76
"2697","2017-09-18",25.360001
"2698","2017-09-19",25.18
"2699","2017-09-20",25.51
"2700","2017-09-21",25.719999
"2701","2017-09-22",26.16
"2702","2017-09-25",26.290001
"2703","2017-09-26",26.49
"2704","2017-09-27",27.26
"2705","2017-09-28",26.879999
"2706","2017-09-29",28.98
"2707","2017-10-02",28.24
"2708","2017-10-03",28.18
"2709","2017-10-04",28.049999
"2710","2017-10-05",28.24
"2711","2017-10-06",28.09
"2712","2017-10-09",28.18
"2713","2017-10-10",28.49
"2714","2017-10-11",28.280001
"2715","2017-10-12",28.91
"2716","2017-10-13",28.129999
"2717","2017-10-16",26.530001
"2718","2017-10-17",26.629999
"2719","2017-10-18",26.6
"2720","2017-10-19",27.76
"2721","2017-10-20",27.34
"2722","2017-10-23",28.889999
"2723","2017-10-24",28.74
"2724","2017-10-25",28.5
"2725","2017-10-26",28.73
"2726","2017-10-27",29.190001
"2727","2017-10-30",29.01
"2728","2017-10-31",29.700001
"2729","2017-11-01",29.719999
"2730","2017-11-02",29.85
"2731","2017-11-03",29.17
"2732","2017-11-06",29.15
"2733","2017-11-07",28.33
"2734","2017-11-08",28.809999
"2735","2017-11-09",27.91
"2736","2017-11-10",28
"2737","2017-11-13",28.43
"2738","2017-11-14",29
"2739","2017-11-15",28.08
"2740","2017-11-16",29.190001
"2741","2017-11-17",29.059999
"2742","2017-11-20",29.02
"2743","2017-11-21",29.690001
"2744","2017-11-22",29.799999
"2745","2017-11-24",29.27
"2746","2017-11-27",28.5
"2747","2017-11-28",28.91
"2748","2017-11-29",29.5
"2749","2017-11-30",29.959999
"2750","2017-12-01",28.92
"2751","2017-12-04",29.540001
"2752","2017-12-05",29.799999
"2753","2017-12-06",29.860001
"2754","2017-12-07",29.74
"2755","2017-12-08",29.610001
"2756","2017-12-11",28.889999
"2757","2017-12-12",28.870001
"2758","2017-12-13",28.780001
"2759","2017-12-14",27.790001
"2760","2017-12-15",28.74
"2761","2017-12-18",28.809999
"2762","2017-12-19",28.51
"2763","2017-12-20",28.82
"2764","2017-12-21",28.700001
"2765","2017-12-22",28.99
"2766","2017-12-26",29.030001
"2767","2017-12-27",28.84
"2768","2017-12-28",28.77
"2769","2017-12-29",28.73
"2770","2018-01-02",28.1
"2771","2018-01-03",27.959999
"2772","2018-01-04",27.42
"2773","2018-01-05",27.09
"2774","2018-01-08",27.74
"2775","2018-01-09",27.85
"2776","2018-01-10",27.32
"2777","2018-01-11",28.639999
"2778","2018-01-12",27.99
"2779","2018-01-16",27.549999
"2780","2018-01-17",27.860001
"2781","2018-01-18",27.9
"2782","2018-01-19",28.860001
"2783","2018-01-22",28.91
"2784","2018-01-23",28.33
"2785","2018-01-24",28.450001
"2786","2018-01-25",28.26
"2787","2018-01-26",29.059999
"2788","2018-01-29",29.52
"2789","2018-01-30",28.030001
"2790","2018-01-31",29.33
"2791","2018-02-01",30
"2792","2018-02-02",29.4
"2793","2018-02-05",29.200001
"2794","2018-02-06",27.18
"2795","2018-02-07",27.719999
"2796","2018-02-08",26.16
"2797","2018-02-09",26
"2798","2018-02-12",25.540001
"2799","2018-02-13",26.83
"2800","2018-02-14",26.77
"2801","2018-02-15",26.370001
"2802","2018-02-16",26.25
"2803","2018-02-20",25.51
"2804","2018-02-21",26.049999
"2805","2018-02-22",26.860001
"2806","2018-02-23",26.32
"2807","2018-02-26",27.52
"2808","2018-02-27",26.290001
"2809","2018-02-28",25.82
"2810","2018-03-01",26.120001
"2811","2018-03-02",26.959999
"2812","2018-03-05",25.870001
"2813","2018-03-06",26.059999
"2814","2018-03-07",26.4
"2815","2018-03-08",26.6
"2816","2018-03-09",27.530001
"2817","2018-03-12",26.93
"2818","2018-03-13",27.209999
"2819","2018-03-14",26.92
"2820","2018-03-15",32.049999
"2821","2018-03-16",31.799999
"2822","2018-03-19",31.969999
"2823","2018-03-20",31.83
"2824","2018-03-21",32.02
"2825","2018-03-22",31.26
"2826","2018-03-23",29.92
"2827","2018-03-26",30.4
"2828","2018-03-27",29.18
"2829","2018-03-28",29.52
"2830","2018-03-29",29.83
"2831","2018-04-02",28.709999
"2832","2018-04-03",30.440001
"2833","2018-04-04",30.309999
"2834","2018-04-05",30.16
"2835","2018-04-06",29.02
"2836","2018-04-09",28.82
"2837","2018-04-10",29.77
"2838","2018-04-11",29.65
"2839","2018-04-12",29.66
"2840","2018-04-13",29.34
"2841","2018-04-16",30.67
"2842","2018-04-17",30.629999
"2843","2018-04-18",30.719999
"2844","2018-04-19",30.299999
"2845","2018-04-20",29.950001
