"","date","UNFI"
"823","2010-04-09",28.58
"824","2010-04-12",28.620001
"825","2010-04-13",28.610001
"826","2010-04-14",29.16
"827","2010-04-15",30.42
"828","2010-04-16",30.17
"829","2010-04-19",29.879999
"830","2010-04-20",29.959999
"831","2010-04-21",30.309999
"832","2010-04-22",30.59
"833","2010-04-23",30
"834","2010-04-26",29.85
"835","2010-04-27",28.799999
"836","2010-04-28",29.49
"837","2010-04-29",31.08
"838","2010-04-30",30.709999
"839","2010-05-03",31.639999
"840","2010-05-04",31.139999
"841","2010-05-05",31.049999
"842","2010-05-06",30.629999
"843","2010-05-07",29.73
"844","2010-05-10",30.790001
"845","2010-05-11",31.639999
"846","2010-05-12",32.709999
"847","2010-05-13",33
"848","2010-05-14",32.43
"849","2010-05-17",33.009998
"850","2010-05-18",32.400002
"851","2010-05-19",32.400002
"852","2010-05-20",31.23
"853","2010-05-21",32.279999
"854","2010-05-24",31.360001
"855","2010-05-25",31.5
"856","2010-05-26",31.700001
"857","2010-05-27",31.74
"858","2010-05-28",31.049999
"859","2010-06-01",31.049999
"860","2010-06-02",32.75
"861","2010-06-03",33.73
"862","2010-06-04",32.490002
"863","2010-06-07",32.799999
"864","2010-06-08",32.419998
"865","2010-06-09",32.400002
"866","2010-06-10",33.43
"867","2010-06-11",33.419998
"868","2010-06-14",33.59
"869","2010-06-15",32.759998
"870","2010-06-16",33.009998
"871","2010-06-17",33.139999
"872","2010-06-18",32.790001
"873","2010-06-21",32.32
"874","2010-06-22",31.809999
"875","2010-06-23",31.639999
"876","2010-06-24",30.85
"877","2010-06-25",31.01
"878","2010-06-28",30.98
"879","2010-06-29",30.25
"880","2010-06-30",29.879999
"881","2010-07-01",29.43
"882","2010-07-02",29.24
"883","2010-07-06",29.98
"884","2010-07-07",30.42
"885","2010-07-08",31.42
"886","2010-07-09",31.92
"887","2010-07-12",32.110001
"888","2010-07-13",32.77
"889","2010-07-14",32.400002
"890","2010-07-15",32.52
"891","2010-07-16",32.130001
"892","2010-07-19",32.419998
"893","2010-07-20",32.720001
"894","2010-07-21",32.459999
"895","2010-07-22",33.310001
"896","2010-07-23",34.07
"897","2010-07-26",34.919998
"898","2010-07-27",34.549999
"899","2010-07-28",34.02
"900","2010-07-29",33.330002
"901","2010-07-30",33.73
"902","2010-08-02",34.950001
"903","2010-08-03",34.740002
"904","2010-08-04",35.560001
"905","2010-08-05",35.169998
"906","2010-08-06",35.049999
"907","2010-08-09",35.799999
"908","2010-08-10",35.450001
"909","2010-08-11",35
"910","2010-08-12",34.700001
"911","2010-08-13",34.509998
"912","2010-08-16",35.150002
"913","2010-08-17",35.849998
"914","2010-08-18",35.84
"915","2010-08-19",34.779999
"916","2010-08-20",34.959999
"917","2010-08-23",34.889999
"918","2010-08-24",35.18
"919","2010-08-25",35.73
"920","2010-08-26",35.77
"921","2010-08-27",35.349998
"922","2010-08-30",34.98
"923","2010-08-31",34.740002
"924","2010-09-01",35.66
"925","2010-09-02",35.599998
"926","2010-09-03",36.09
"927","2010-09-07",35.389999
"928","2010-09-08",34.740002
"929","2010-09-09",34.080002
"930","2010-09-10",33.900002
"931","2010-09-13",34.490002
"932","2010-09-14",34.400002
"933","2010-09-15",34.830002
"934","2010-09-16",34.68
"935","2010-09-17",35.009998
"936","2010-09-20",35.700001
"937","2010-09-21",34.959999
"938","2010-09-22",34.700001
"939","2010-09-23",34.02
"940","2010-09-24",35.369999
"941","2010-09-27",35.299999
"942","2010-09-28",33.860001
"943","2010-09-29",33.400002
"944","2010-09-30",33.119999
"945","2010-10-01",34.900002
"946","2010-10-04",34.43
"947","2010-10-05",35.189999
"948","2010-10-06",35.369999
"949","2010-10-07",35.07
"950","2010-10-08",35.810001
"951","2010-10-11",35.810001
"952","2010-10-12",35.450001
"953","2010-10-13",36.240002
"954","2010-10-14",36.279999
"955","2010-10-15",36.450001
"956","2010-10-18",36.529999
"957","2010-10-19",36.619999
"958","2010-10-20",36.630001
"959","2010-10-21",36.740002
"960","2010-10-22",37.060001
"961","2010-10-25",36.740002
"962","2010-10-26",36.610001
"963","2010-10-27",36.720001
"964","2010-10-28",37.189999
"965","2010-10-29",35.759998
"966","2010-11-01",35.57
"967","2010-11-02",35.84
