"","date","PARR"
"1914","2020-04-15",7.32
"1915","2020-04-16",6.61
"1916","2020-04-17",7.22
"1917","2020-04-20",6.51
"1918","2020-04-21",6.27
"1919","2020-04-22",6.19
"1920","2020-04-23",6.52
"1921","2020-04-24",6.33
"1922","2020-04-27",6.87
"1923","2020-04-28",8.2
"1924","2020-04-29",9.52
"1925","2020-04-30",9.72
"1926","2020-05-01",9.45
"1927","2020-05-04",9.95
"1928","2020-05-05",9.75
"1929","2020-05-06",9.12
"1930","2020-05-07",8.96
"1931","2020-05-08",9.77
"1932","2020-05-11",9.37
"1933","2020-05-12",8.58
"1934","2020-05-13",7.85
"1935","2020-05-14",7.81
"1936","2020-05-15",7.79
"1937","2020-05-18",9
"1938","2020-05-19",8.55
"1939","2020-05-20",8.93
"1940","2020-05-21",8.29
"1941","2020-05-22",8.05
"1942","2020-05-26",9
"1943","2020-05-27",9.77
"1944","2020-05-28",9.54
"1945","2020-05-29",9.29
"1946","2020-06-01",9.18
"1947","2020-06-02",9.77
"1948","2020-06-03",9.93
"1949","2020-06-04",10.12
"1950","2020-06-05",11.37
"1951","2020-06-08",11.99
"1952","2020-06-09",10.97
"1953","2020-06-10",10.54
"1954","2020-06-11",8.72
"1955","2020-06-12",9.05
"1956","2020-06-15",9.29
"1957","2020-06-16",9.99
"1958","2020-06-17",9.16
"1959","2020-06-18",9.67
"1960","2020-06-19",9.59
"1961","2020-06-22",9.36
"1962","2020-06-23",9.35
"1963","2020-06-24",8.92
"1964","2020-06-25",8.89
"1965","2020-06-26",8.63
"1966","2020-06-29",8.78
"1967","2020-06-30",8.99
"1968","2020-07-01",8.71
"1969","2020-07-02",8.64
"1970","2020-07-06",8.71
"1971","2020-07-07",8.21
"1972","2020-07-08",8.31
"1973","2020-07-09",8.06
"1974","2020-07-10",8.62
"1975","2020-07-13",8.49
"1976","2020-07-14",8.69
"1977","2020-07-15",8.99
"1978","2020-07-16",8.94
"1979","2020-07-17",8.68
"1980","2020-07-20",8.45
"1981","2020-07-21",8.99
"1982","2020-07-22",8.8
"1983","2020-07-23",8.89
"1984","2020-07-24",8.73
"1985","2020-07-27",8.4
"1986","2020-07-28",8.34
"1987","2020-07-29",8.58
"1988","2020-07-30",8.1
"1989","2020-07-31",7.41
"1990","2020-08-03",7.5
"1991","2020-08-04",7.71
"1992","2020-08-05",7.41
"1993","2020-08-06",7.43
"1994","2020-08-07",7.76
"1995","2020-08-10",8.06
"1996","2020-08-11",8.51
"1997","2020-08-12",9.01
"1998","2020-08-13",8.81
"1999","2020-08-14",8.94
"2000","2020-08-17",8.9
"2001","2020-08-18",8.84
"2002","2020-08-19",9.01
"2003","2020-08-20",8.65
"2004","2020-08-21",8.61
"2005","2020-08-24",9.23
"2006","2020-08-25",9.2
"2007","2020-08-26",9
"2008","2020-08-27",9.04
"2009","2020-08-28",9.36
"2010","2020-08-31",8.68
"2011","2020-09-01",8.51
"2012","2020-09-02",8.48
"2013","2020-09-03",8.68
"2014","2020-09-04",8.72
"2015","2020-09-08",8.2
"2016","2020-09-09",8.22
"2017","2020-09-10",8.18
"2018","2020-09-11",8.01
"2019","2020-09-14",7.51
"2020","2020-09-15",7.47
"2021","2020-09-16",7.87
"2022","2020-09-17",8.04
"2023","2020-09-18",8.11
"2024","2020-09-21",7.78
"2025","2020-09-22",7.67
"2026","2020-09-23",7.32
"2027","2020-09-24",6.84
"2028","2020-09-25",6.99
"2029","2020-09-28",6.49
"2030","2020-09-29",6.47
"2031","2020-09-30",6.77
"2032","2020-10-01",6.87
"2033","2020-10-02",7.04
"2034","2020-10-05",7.15
"2035","2020-10-06",7.16
"2036","2020-10-07",7.29
"2037","2020-10-08",7.73
"2038","2020-10-09",7.49
"2039","2020-10-12",7.51
"2040","2020-10-13",7.38
"2041","2020-10-14",7.56
"2042","2020-10-15",7.64
"2043","2020-10-16",7.28
"2044","2020-10-19",6.77
"2045","2020-10-20",6.94
"2046","2020-10-21",6.9
"2047","2020-10-22",7.2
"2048","2020-10-23",7.6
"2049","2020-10-26",7.32
"2050","2020-10-27",7.18
"2051","2020-10-28",6.68
"2052","2020-10-29",6.53
"2053","2020-10-30",6.44
"2054","2020-11-02",7.94
"2055","2020-11-03",8.08
"2056","2020-11-04",7.99
"2057","2020-11-05",8.36
"2058","2020-11-06",8.34
"2059","2020-11-09",9.99
"2060","2020-11-10",10.37
"2061","2020-11-11",10.45
"2062","2020-11-12",9.83
"2063","2020-11-13",10.57
"2064","2020-11-16",11.86
"2065","2020-11-17",11.94
"2066","2020-11-18",11.51
"2067","2020-11-19",11.92
"2068","2020-11-20",11.51
"2069","2020-11-23",12.48
"2070","2020-11-24",13.36
"2071","2020-11-25",12.88
"2072","2020-11-27",12.51
