"","date","MFIN"
"1935","2014-09-09",12.45
"1936","2014-09-10",12.51
"1937","2014-09-11",12.49
"1938","2014-09-12",12.73
"1939","2014-09-15",12.51
"1940","2014-09-16",12.42
"1941","2014-09-17",12.4
"1942","2014-09-18",12.57
"1943","2014-09-19",12.48
"1944","2014-09-22",12.5
"1945","2014-09-23",12.21
"1946","2014-09-24",12.17
"1947","2014-09-25",12.1
"1948","2014-09-26",12.11
"1949","2014-09-29",12.03
"1950","2014-09-30",11.66
"1951","2014-10-01",11.62
"1952","2014-10-02",11.75
"1953","2014-10-03",11.8
"1954","2014-10-06",11.69
"1955","2014-10-07",11.5
"1956","2014-10-08",11.45
"1957","2014-10-09",11.32
"1958","2014-10-10",11.29
"1959","2014-10-13",11.04
"1960","2014-10-14",11.16
"1961","2014-10-15",11.12
"1962","2014-10-16",11.37
"1963","2014-10-17",11.28
"1964","2014-10-20",11.53
"1965","2014-10-21",11.36
"1966","2014-10-22",11.32
"1967","2014-10-23",11.47
"1968","2014-10-24",11.38
"1969","2014-10-27",11.57
"1970","2014-10-28",11.64
"1971","2014-10-29",11.84
"1972","2014-10-30",11.69
"1973","2014-10-31",11.55
"1974","2014-11-03",11.28
"1975","2014-11-04",11.3
"1976","2014-11-05",11.4
"1977","2014-11-06",11.34
"1978","2014-11-07",11.37
"1979","2014-11-10",11.25
"1980","2014-11-11",11.22
"1981","2014-11-12",11.42
"1982","2014-11-13",11.22
"1983","2014-11-14",10.97
"1984","2014-11-17",10.61
"1985","2014-11-18",10.97
"1986","2014-11-19",11.09
"1987","2014-11-20",11.07
"1988","2014-11-21",11.11
"1989","2014-11-24",11.1
"1990","2014-11-25",10.97
"1991","2014-11-26",10.78
"1992","2014-11-28",9.99
"1993","2014-12-01",9.93
"1994","2014-12-02",9.7
"1995","2014-12-03",10.12
"1996","2014-12-04",10.28
"1997","2014-12-05",10.23
"1998","2014-12-08",10.14
"1999","2014-12-09",10.45
"2000","2014-12-10",10.5
"2001","2014-12-11",10.73
"2002","2014-12-12",10.49
"2003","2014-12-15",10.16
"2004","2014-12-16",10.08
"2005","2014-12-17",10.41
"2006","2014-12-18",10.46
"2007","2014-12-19",10.26
"2008","2014-12-22",10.11
"2009","2014-12-23",10.05
"2010","2014-12-24",10.05
"2011","2014-12-26",9.93
"2012","2014-12-29",9.8
"2013","2014-12-30",9.94
"2014","2014-12-31",10.01
"2015","2015-01-02",9.96
"2016","2015-01-05",10.02
"2017","2015-01-06",9.89
"2018","2015-01-07",10.1
"2019","2015-01-08",10.11
"2020","2015-01-09",9.83
"2021","2015-01-12",9.81
"2022","2015-01-13",9.81
"2023","2015-01-14",9.53
"2024","2015-01-15",9.5
"2025","2015-01-16",9.47
"2026","2015-01-20",9.06
"2027","2015-01-21",9.4
"2028","2015-01-22",9.45
"2029","2015-01-23",9.48
"2030","2015-01-26",9.51
"2031","2015-01-27",9.5
"2032","2015-01-28",9.39
"2033","2015-01-29",9.3
"2034","2015-01-30",9.48
"2035","2015-02-02",9.57
"2036","2015-02-03",9.77
"2037","2015-02-04",9.76
"2038","2015-02-05",9.81
"2039","2015-02-06",9.94
"2040","2015-02-09",9.76
"2041","2015-02-10",9.76
"2042","2015-02-11",9.77
"2043","2015-02-12",9.79
"2044","2015-02-13",9.92
"2045","2015-02-17",10.59
"2046","2015-02-18",10.55
"2047","2015-02-19",10.79
"2048","2015-02-20",10.8
"2049","2015-02-23",10.53
"2050","2015-02-24",10.39
"2051","2015-02-25",10.28
"2052","2015-02-26",10.12
"2053","2015-02-27",10.45
"2054","2015-03-02",10.42
"2055","2015-03-03",10.45
"2056","2015-03-04",10.3
"2057","2015-03-05",10.33
"2058","2015-03-06",10.31
"2059","2015-03-09",10.37
"2060","2015-03-10",10.3
"2061","2015-03-11",10.2
"2062","2015-03-12",10.38
"2063","2015-03-13",10.12
"2064","2015-03-16",10
"2065","2015-03-17",10.11
"2066","2015-03-18",9.85
"2067","2015-03-19",9.59
"2068","2015-03-20",9.65
"2069","2015-03-23",9.67
"2070","2015-03-24",9.66
"2071","2015-03-25",9.77
"2072","2015-03-26",9.66
"2073","2015-03-27",9.58
"2074","2015-03-30",9.55
"2075","2015-03-31",9.26
"2076","2015-04-01",9.5
"2077","2015-04-02",10.34
"2078","2015-04-06",10.26
"2079","2015-04-07",10.35
"2080","2015-04-08",10.33
"2081","2015-04-09",10.2
"2082","2015-04-10",10.25
"2083","2015-04-13",10.22
"2084","2015-04-14",10.24
"2085","2015-04-15",10.3
"2086","2015-04-16",10.28
"2087","2015-04-17",10.18
"2088","2015-04-20",10.15
"2089","2015-04-21",10.18
"2090","2015-04-22",10.1
"2091","2015-04-23",10.46
"2092","2015-04-24",10.51
"2093","2015-04-27",10.52
"2094","2015-04-28",10.41
"2095","2015-04-29",10.76
"2096","2015-04-30",10.55
"2097","2015-05-01",10.51
"2098","2015-05-04",10.66
"2099","2015-05-05",10.69
"2100","2015-05-06",10.62
"2101","2015-05-07",10.51
"2102","2015-05-08",10.61
"2103","2015-05-11",11.01
"2104","2015-05-12",10.82
"2105","2015-05-13",10.88
"2106","2015-05-14",10.96
"2107","2015-05-15",10.85
"2108","2015-05-18",10.92
"2109","2015-05-19",10.89
"2110","2015-05-20",10.68
"2111","2015-05-21",10.54
"2112","2015-05-22",10.65
"2113","2015-05-26",10.05
"2114","2015-05-27",9.89
"2115","2015-05-28",9.83
"2116","2015-05-29",9.69
"2117","2015-06-01",9.54
"2118","2015-06-02",9.68
"2119","2015-06-03",9.58
"2120","2015-06-04",9.59
"2121","2015-06-05",9.38
"2122","2015-06-08",9.11
"2123","2015-06-09",9.05
"2124","2015-06-10",9.18
"2125","2015-06-11",9.08
"2126","2015-06-12",8.76
"2127","2015-06-15",8.71
"2128","2015-06-16",9.08
"2129","2015-06-17",9.16
"2130","2015-06-18",9.04
"2131","2015-06-19",8.97
"2132","2015-06-22",8.86
"2133","2015-06-23",8.93
"2134","2015-06-24",8.72
"2135","2015-06-25",8.62
"2136","2015-06-26",8.73
"2137","2015-06-29",8.58
"2138","2015-06-30",8.35
"2139","2015-07-01",8.88
"2140","2015-07-02",8.69
"2141","2015-07-06",8.73
"2142","2015-07-07",8.8
"2143","2015-07-08",8.76
"2144","2015-07-09",8.81
"2145","2015-07-10",8.82
"2146","2015-07-13",8.98
"2147","2015-07-14",9.23
"2148","2015-07-15",9.06
"2149","2015-07-16",9.15
"2150","2015-07-17",9.11
"2151","2015-07-20",9.11
"2152","2015-07-21",8.97
"2153","2015-07-22",8.88
"2154","2015-07-23",8.46
"2155","2015-07-24",8.09
"2156","2015-07-27",7.8
"2157","2015-07-28",7.74
"2158","2015-07-29",8.12
"2159","2015-07-30",7.78
"2160","2015-07-31",7.88
"2161","2015-08-03",7.8
"2162","2015-08-04",8.38
"2163","2015-08-05",8.67
"2164","2015-08-06",8.47
"2165","2015-08-07",8.5
"2166","2015-08-10",8.56
"2167","2015-08-11",8.51
"2168","2015-08-12",8.64
"2169","2015-08-13",8.29
"2170","2015-08-14",8.16
"2171","2015-08-17",8.36
"2172","2015-08-18",8.18
"2173","2015-08-19",8.14
"2174","2015-08-20",8.04
"2175","2015-08-21",7.79
"2176","2015-08-24",7.49
"2177","2015-08-25",7.27
"2178","2015-08-26",7.43
"2179","2015-08-27",7.3
"2180","2015-08-28",7.29
"2181","2015-08-31",7.11
"2182","2015-09-01",6.93
"2183","2015-09-02",6.87
"2184","2015-09-03",6.89
"2185","2015-09-04",6.99
"2186","2015-09-08",7.07
"2187","2015-09-09",7.08
"2188","2015-09-10",6.94
"2189","2015-09-11",6.76
"2190","2015-09-14",6.48
"2191","2015-09-15",6.4
"2192","2015-09-16",6.39
"2193","2015-09-17",6.36
"2194","2015-09-18",6.17
"2195","2015-09-21",7.27
"2196","2015-09-22",8.07
"2197","2015-09-23",8.43
"2198","2015-09-24",8.32
"2199","2015-09-25",7.7
"2200","2015-09-28",7.63
"2201","2015-09-29",7.4
"2202","2015-09-30",7.58
"2203","2015-10-01",7.55
"2204","2015-10-02",7.67
"2205","2015-10-05",7.86
"2206","2015-10-06",7.78
"2207","2015-10-07",8.25
"2208","2015-10-08",8.23
"2209","2015-10-09",8.49
"2210","2015-10-12",8.55
"2211","2015-10-13",8.28
"2212","2015-10-14",8.32
"2213","2015-10-15",8.54
"2214","2015-10-16",8.55
"2215","2015-10-19",8.63
"2216","2015-10-20",8.59
"2217","2015-10-21",8.33
"2218","2015-10-22",8.39
"2219","2015-10-23",8.47
"2220","2015-10-26",8.51
"2221","2015-10-27",8.02
"2222","2015-10-28",8.21
"2223","2015-10-29",8.25
"2224","2015-10-30",8.36
"2225","2015-11-02",8.53
"2226","2015-11-03",8.65
"2227","2015-11-04",8.48
"2228","2015-11-05",8.43
"2229","2015-11-06",8.67
"2230","2015-11-09",8.76
"2231","2015-11-10",8.51
"2232","2015-11-11",8.42
"2233","2015-11-12",8.3
"2234","2015-11-13",8.21
"2235","2015-11-16",7.96
"2236","2015-11-17",8.19
"2237","2015-11-18",8.11
"2238","2015-11-19",8.05
"2239","2015-11-20",8.11
"2240","2015-11-23",8.09
"2241","2015-11-24",7.91
"2242","2015-11-25",7.87
"2243","2015-11-27",7.92
"2244","2015-11-30",7.96
"2245","2015-12-01",7.69
"2246","2015-12-02",7.67
"2247","2015-12-03",7.37
"2248","2015-12-04",7.27
"2249","2015-12-07",6.36
"2250","2015-12-08",6.81
"2251","2015-12-09",6.72
"2252","2015-12-10",6.77
"2253","2015-12-11",6.55
"2254","2015-12-14",6.41
"2255","2015-12-15",6.7
"2256","2015-12-16",6.89
"2257","2015-12-17",6.8
"2258","2015-12-18",6.8
"2259","2015-12-21",6.86
"2260","2015-12-22",6.95
"2261","2015-12-23",7.1
"2262","2015-12-24",7.25
"2263","2015-12-28",7.21
"2264","2015-12-29",7.03
"2265","2015-12-30",7.02
"2266","2015-12-31",7.04
"2267","2016-01-04",6.9
"2268","2016-01-05",7.29
"2269","2016-01-06",7.4
"2270","2016-01-07",7.22
"2271","2016-01-08",7.13
"2272","2016-01-11",6.84
"2273","2016-01-12",6.75
"2274","2016-01-13",6.67
"2275","2016-01-14",6.68
"2276","2016-01-15",6.64
"2277","2016-01-19",6.2
"2278","2016-01-20",6.11
"2279","2016-01-21",6.2
"2280","2016-01-22",6.8
"2281","2016-01-25",6.83
"2282","2016-01-26",6.67
"2283","2016-01-27",6.69
"2284","2016-01-28",6.69
"2285","2016-01-29",6.68
"2286","2016-02-01",6.82
"2287","2016-02-02",6.73
"2288","2016-02-03",6.66
"2289","2016-02-04",6.47
"2290","2016-02-05",6.47
"2291","2016-02-08",6.46
"2292","2016-02-09",6.41
"2293","2016-02-10",6.26
"2294","2016-02-11",6.23
"2295","2016-02-12",6.18
"2296","2016-02-16",6.4
"2297","2016-02-17",7.17
"2298","2016-02-18",7.08
"2299","2016-02-19",7.15
"2300","2016-02-22",7.18
"2301","2016-02-23",7.32
"2302","2016-02-24",7.25
"2303","2016-02-25",7.51
"2304","2016-02-26",7.87
"2305","2016-02-29",8.08
"2306","2016-03-01",8.18
"2307","2016-03-02",8.44
"2308","2016-03-03",8.72
"2309","2016-03-04",8.76
"2310","2016-03-07",8.76
"2311","2016-03-08",8.43
"2312","2016-03-09",8.55
"2313","2016-03-10",8.59
"2314","2016-03-11",8.68
"2315","2016-03-14",8.98
"2316","2016-03-15",9.08
"2317","2016-03-16",9
"2318","2016-03-17",9.16
"2319","2016-03-18",9.39
"2320","2016-03-21",9.7
"2321","2016-03-22",9.79
"2322","2016-03-23",9.83
"2323","2016-03-24",9.77
"2324","2016-03-28",9.9
"2325","2016-03-29",9.53
"2326","2016-03-30",9.36
"2327","2016-03-31",9.23
"2328","2016-04-01",9.14
"2329","2016-04-04",9.19
"2330","2016-04-05",9.19
"2331","2016-04-06",9.42
"2332","2016-04-07",9.18
"2333","2016-04-08",9.1
"2334","2016-04-11",8.68
"2335","2016-04-12",8.77
"2336","2016-04-13",8.71
"2337","2016-04-14",8.6
"2338","2016-04-15",8.36
"2339","2016-04-18",8.26
"2340","2016-04-19",8.16
"2341","2016-04-20",8.18
"2342","2016-04-21",8.3
"2343","2016-04-22",8.18
"2344","2016-04-25",7.82
"2345","2016-04-26",7.76
"2346","2016-04-27",7.77
"2347","2016-04-28",7.53
"2348","2016-04-29",7.7
"2349","2016-05-02",7.41
"2350","2016-05-03",7.34
"2351","2016-05-04",7.34
"2352","2016-05-05",7.39
"2353","2016-05-06",7.32
"2354","2016-05-09",7.15
"2355","2016-05-10",7.71
"2356","2016-05-11",7.72
"2357","2016-05-12",7.92
"2358","2016-05-13",7.67
"2359","2016-05-16",7.6
"2360","2016-05-17",7.66
"2361","2016-05-18",7.42
"2362","2016-05-19",7.34
"2363","2016-05-20",7.42
"2364","2016-05-23",7.8
"2365","2016-05-24",7.77
"2366","2016-05-25",7.97
"2367","2016-05-26",8.04
"2368","2016-05-27",8.12
"2369","2016-05-31",7.7
"2370","2016-06-01",7.51
"2371","2016-06-02",7.57
"2372","2016-06-03",7.52
"2373","2016-06-06",7.58
"2374","2016-06-07",7.49
"2375","2016-06-08",7.57
"2376","2016-06-09",7.41
"2377","2016-06-10",7.33
"2378","2016-06-13",7.06
"2379","2016-06-14",7.09
"2380","2016-06-15",7.18
"2381","2016-06-16",7.06
"2382","2016-06-17",7.1
"2383","2016-06-20",7.07
"2384","2016-06-21",7.08
"2385","2016-06-22",7.11
"2386","2016-06-23",7.06
"2387","2016-06-24",7.08
"2388","2016-06-27",7
"2389","2016-06-28",7.11
"2390","2016-06-29",7.32
"2391","2016-06-30",7.38
"2392","2016-07-01",7.56
"2393","2016-07-05",7.54
"2394","2016-07-06",7.67
"2395","2016-07-07",7.7
"2396","2016-07-08",7.71
"2397","2016-07-11",7.76
"2398","2016-07-12",7.75
"2399","2016-07-13",7.83
"2400","2016-07-14",7.96
"2401","2016-07-15",7.95
"2402","2016-07-18",8.11
"2403","2016-07-19",8.12
"2404","2016-07-20",8.11
"2405","2016-07-21",8
"2406","2016-07-22",7.95
"2407","2016-07-25",8.1
"2408","2016-07-26",8.06
"2409","2016-07-27",7.96
"2410","2016-07-28",7.98
"2411","2016-07-29",8.09
"2412","2016-08-01",8.11
"2413","2016-08-02",6.08
"2414","2016-08-03",5.48
"2415","2016-08-04",5.89
"2416","2016-08-05",6.37
"2417","2016-08-08",6.06
"2418","2016-08-09",6.08
"2419","2016-08-10",5.75
"2420","2016-08-11",5.52
"2421","2016-08-12",5.34
"2422","2016-08-15",5.38
"2423","2016-08-16",5.31
"2424","2016-08-17",5.27
"2425","2016-08-18",5.12
"2426","2016-08-19",5.16
"2427","2016-08-22",5.06
"2428","2016-08-23",5
"2429","2016-08-24",4.98
"2430","2016-08-25",4.88
"2431","2016-08-26",4.91
"2432","2016-08-29",4.91
"2433","2016-08-30",4.78
"2434","2016-08-31",4.73
"2435","2016-09-01",4.59
"2436","2016-09-02",4.34
"2437","2016-09-06",4.06
"2438","2016-09-07",4.11
"2439","2016-09-08",3.95
"2440","2016-09-09",3.99
"2441","2016-09-12",4.11
"2442","2016-09-13",4.05
"2443","2016-09-14",3.99
"2444","2016-09-15",4.01
"2445","2016-09-16",3.95
"2446","2016-09-19",4.1
"2447","2016-09-20",4.05
"2448","2016-09-21",4.17
"2449","2016-09-22",4.07
"2450","2016-09-23",4.09
"2451","2016-09-26",4.1
"2452","2016-09-27",4.06
"2453","2016-09-28",4.08
"2454","2016-09-29",4.14
"2455","2016-09-30",4.22
"2456","2016-10-03",4.09
"2457","2016-10-04",4.26
"2458","2016-10-05",4.21
"2459","2016-10-06",4.44
"2460","2016-10-07",4.48
"2461","2016-10-10",4.59
"2462","2016-10-11",4.38
"2463","2016-10-12",4.35
"2464","2016-10-13",4.22
"2465","2016-10-14",4.18
"2466","2016-10-17",4.05
"2467","2016-10-18",4.05
"2468","2016-10-19",4.12
"2469","2016-10-20",4
"2470","2016-10-21",3.95
"2471","2016-10-24",3.95
"2472","2016-10-25",3.84
"2473","2016-10-26",3.82
"2474","2016-10-27",3.68
"2475","2016-10-28",3.58
"2476","2016-10-31",3.44
"2477","2016-11-01",3.57
"2478","2016-11-02",3.67
"2479","2016-11-03",3.34
"2480","2016-11-04",3.26
"2481","2016-11-07",3.99
"2482","2016-11-08",4.24
"2483","2016-11-09",4
"2484","2016-11-10",3.75
"2485","2016-11-11",3.71
"2486","2016-11-14",3.72
"2487","2016-11-15",3.4
"2488","2016-11-16",3.28
"2489","2016-11-17",3.08
"2490","2016-11-18",3.04
"2491","2016-11-21",3.1
"2492","2016-11-22",3.26
"2493","2016-11-23",3.44
"2494","2016-11-25",3.52
"2495","2016-11-28",3.53
"2496","2016-11-29",3.42
"2497","2016-11-30",3.26
"2498","2016-12-01",3.27
"2499","2016-12-02",3.37
"2500","2016-12-05",3.44
"2501","2016-12-06",3.5
"2502","2016-12-07",3.55
"2503","2016-12-08",3.6
"2504","2016-12-09",3.65
"2505","2016-12-12",3.6
"2506","2016-12-13",3.95
"2507","2016-12-14",3.78
"2508","2016-12-15",3.53
"2509","2016-12-16",3.5
"2510","2016-12-19",3.33
"2511","2016-12-20",3.06
"2512","2016-12-21",2.99
"2513","2016-12-22",2.99
"2514","2016-12-23",2.97
"2515","2016-12-27",2.98
"2516","2016-12-28",2.99
"2517","2016-12-29",2.95
"2518","2016-12-30",3.02
"2519","2017-01-03",3.04
"2520","2017-01-04",3.16
"2521","2017-01-05",3.16
"2522","2017-01-06",3.01
"2523","2017-01-09",3.03
"2524","2017-01-10",3.05
"2525","2017-01-11",3.02
"2526","2017-01-12",3.07
"2527","2017-01-13",3.06
"2528","2017-01-17",3.07
"2529","2017-01-18",3.08
"2530","2017-01-19",3.05
"2531","2017-01-20",3.11
"2532","2017-01-23",3.33
"2533","2017-01-24",3.06
"2534","2017-01-25",2.92
"2535","2017-01-26",2.68
"2536","2017-01-27",2.72
"2537","2017-01-30",2.59
"2538","2017-01-31",2.25
"2539","2017-02-01",2.53
"2540","2017-02-02",2.29
"2541","2017-02-03",2.29
"2542","2017-02-06",2.12
"2543","2017-02-07",1.93
"2544","2017-02-08",1.87
"2545","2017-02-09",1.77
"2546","2017-02-10",1.96
"2547","2017-02-13",2.06
"2548","2017-02-14",2.12
"2549","2017-02-15",2.14
"2550","2017-02-16",2.25
"2551","2017-02-17",2.32
"2552","2017-02-21",2.38
"2553","2017-02-22",2.41
"2554","2017-02-23",2.37
"2555","2017-02-24",2.35
"2556","2017-02-27",2.26
"2557","2017-02-28",2.19
"2558","2017-03-01",1.97
"2559","2017-03-02",2.03
"2560","2017-03-03",1.92
"2561","2017-03-06",1.8
"2562","2017-03-07",1.68
"2563","2017-03-08",1.98
"2564","2017-03-09",1.92
"2565","2017-03-10",2.03
"2566","2017-03-13",2.07
"2567","2017-03-14",2.15
"2568","2017-03-15",2.09
"2569","2017-03-16",2.11
"2570","2017-03-17",2.2
"2571","2017-03-20",2.35
"2572","2017-03-21",2.39
"2573","2017-03-22",2.23
"2574","2017-03-23",2.21
"2575","2017-03-24",2.22
"2576","2017-03-27",2.3
"2577","2017-03-28",2.19
"2578","2017-03-29",2.27
"2579","2017-03-30",2.2
"2580","2017-03-31",1.98
"2581","2017-04-03",2.03
"2582","2017-04-04",2.09
"2583","2017-04-05",2
"2584","2017-04-06",1.91
"2585","2017-04-07",1.84
"2586","2017-04-10",2.09
"2587","2017-04-11",2.09
"2588","2017-04-12",2.06
"2589","2017-04-13",2.03
"2590","2017-04-17",2.08
"2591","2017-04-18",2.09
"2592","2017-04-19",2.06
"2593","2017-04-20",2.08
"2594","2017-04-21",2.05
"2595","2017-04-24",2.09
"2596","2017-04-25",2.01
"2597","2017-04-26",2.04
"2598","2017-04-27",2
"2599","2017-04-28",2.04
"2600","2017-05-01",2.06
"2601","2017-05-02",2.09
"2602","2017-05-03",2.1
"2603","2017-05-04",2.04
"2604","2017-05-05",2.2
"2605","2017-05-08",2.19
"2606","2017-05-09",2.18
"2607","2017-05-10",2.18
"2608","2017-05-11",2.21
"2609","2017-05-12",2.33
"2610","2017-05-15",2.33
"2611","2017-05-16",2.31
"2612","2017-05-17",2.19
"2613","2017-05-18",2.6
"2614","2017-05-19",2.66
"2615","2017-05-22",2.62
"2616","2017-05-23",2.57
"2617","2017-05-24",2.57
"2618","2017-05-25",2.56
"2619","2017-05-26",2.71
"2620","2017-05-30",2.93
"2621","2017-05-31",2.65
"2622","2017-06-01",2.65
"2623","2017-06-02",2.59
"2624","2017-06-05",2.51
"2625","2017-06-06",2.49
"2626","2017-06-07",2.51
"2627","2017-06-08",2.5
"2628","2017-06-09",2.57
"2629","2017-06-12",2.48
"2630","2017-06-13",2.48
"2631","2017-06-14",2.48
"2632","2017-06-15",2.35
"2633","2017-06-16",2.29
"2634","2017-06-19",2.28
"2635","2017-06-20",2.22
"2636","2017-06-21",2.23
"2637","2017-06-22",2.22
"2638","2017-06-23",2.24
"2639","2017-06-26",2.22
"2640","2017-06-27",2.24
"2641","2017-06-28",2.22
"2642","2017-06-29",2.36
"2643","2017-06-30",2.39
"2644","2017-07-03",2.33
"2645","2017-07-05",2.32
"2646","2017-07-06",2.31
"2647","2017-07-07",2.25
"2648","2017-07-10",2.29
"2649","2017-07-11",2.25
"2650","2017-07-12",2.23
"2651","2017-07-13",2.25
"2652","2017-07-14",2.23
"2653","2017-07-17",2.25
"2654","2017-07-18",2.38
"2655","2017-07-19",2.45
"2656","2017-07-20",2.51
"2657","2017-07-21",2.52
"2658","2017-07-24",2.5
"2659","2017-07-25",2.53
"2660","2017-07-26",2.64
"2661","2017-07-27",2.6
"2662","2017-07-28",2.57
"2663","2017-07-31",2.54
"2664","2017-08-01",2.47
"2665","2017-08-02",2.33
"2666","2017-08-03",2.35
"2667","2017-08-04",2.4
"2668","2017-08-07",2.51
"2669","2017-08-08",2.52
"2670","2017-08-09",2.43
"2671","2017-08-10",2.25
"2672","2017-08-11",2.28
"2673","2017-08-14",2.32
"2674","2017-08-15",2.33
"2675","2017-08-16",2.37
"2676","2017-08-17",2.44
"2677","2017-08-18",2.48
"2678","2017-08-21",2.44
"2679","2017-08-22",2.46
"2680","2017-08-23",2.45
"2681","2017-08-24",2.44
"2682","2017-08-25",2.39
"2683","2017-08-28",2.38
"2684","2017-08-29",2.37
"2685","2017-08-30",2.35
"2686","2017-08-31",2.38
"2687","2017-09-01",2.36
"2688","2017-09-05",2.3
"2689","2017-09-06",2.34
"2690","2017-09-07",2.33
"2691","2017-09-08",2.33
"2692","2017-09-11",2.33
"2693","2017-09-12",2.26
"2694","2017-09-13",2.28
"2695","2017-09-14",2.22
"2696","2017-09-15",2.26
"2697","2017-09-18",2.25
"2698","2017-09-19",2.22
"2699","2017-09-20",2.2
"2700","2017-09-21",2.17
"2701","2017-09-22",2.17
"2702","2017-09-25",2.1
"2703","2017-09-26",2.14
"2704","2017-09-27",2.18
"2705","2017-09-28",2.2
"2706","2017-09-29",2.17
"2707","2017-10-02",2.17
"2708","2017-10-03",2.27
"2709","2017-10-04",2.27
"2710","2017-10-05",2.31
"2711","2017-10-06",2.3
"2712","2017-10-09",2.33
"2713","2017-10-10",2.38
"2714","2017-10-11",2.36
"2715","2017-10-12",2.29
"2716","2017-10-13",2.26
"2717","2017-10-16",2.31
"2718","2017-10-17",2.28
"2719","2017-10-18",2.3
"2720","2017-10-19",2.28
"2721","2017-10-20",2.25
"2722","2017-10-23",2.23
"2723","2017-10-24",2.19
"2724","2017-10-25",2.15
"2725","2017-10-26",2.14
"2726","2017-10-27",2.16
"2727","2017-10-30",2.23
"2728","2017-10-31",2.2
"2729","2017-11-01",2.18
"2730","2017-11-02",2.15
"2731","2017-11-03",2.12
"2732","2017-11-06",2.29
"2733","2017-11-07",2.35
"2734","2017-11-08",2.39
"2735","2017-11-09",2.49
"2736","2017-11-10",2.79
"2737","2017-11-13",2.88
"2738","2017-11-14",2.72
"2739","2017-11-15",2.59
"2740","2017-11-16",2.6
"2741","2017-11-17",2.68
"2742","2017-11-20",2.67
"2743","2017-11-21",2.66
"2744","2017-11-22",2.67
"2745","2017-11-24",2.68
"2746","2017-11-27",2.75
"2747","2017-11-28",2.71
"2748","2017-11-29",2.73
"2749","2017-11-30",2.72
"2750","2017-12-01",2.68
"2751","2017-12-04",2.74
"2752","2017-12-05",2.75
"2753","2017-12-06",2.78
"2754","2017-12-07",2.8
"2755","2017-12-08",2.8
"2756","2017-12-11",3.1
"2757","2017-12-12",3.14
"2758","2017-12-13",3.76
"2759","2017-12-14",3.74
"2760","2017-12-15",4.06
"2761","2017-12-18",4.09
"2762","2017-12-19",3.98
"2763","2017-12-20",3.64
"2764","2017-12-21",3.51
"2765","2017-12-22",3.93
"2766","2017-12-26",3.77
"2767","2017-12-27",3.84
"2768","2017-12-28",3.87
"2769","2017-12-29",3.53
"2770","2018-01-02",3.65
"2771","2018-01-03",3.88
"2772","2018-01-04",3.83
"2773","2018-01-05",3.9
"2774","2018-01-08",3.86
"2775","2018-01-09",3.87
"2776","2018-01-10",4.65
"2777","2018-01-11",5.38
"2778","2018-01-12",5.38
"2779","2018-01-16",5.43
"2780","2018-01-17",5.37
"2781","2018-01-18",5.35
"2782","2018-01-19",5.08
"2783","2018-01-22",4.92
"2784","2018-01-23",4.9
"2785","2018-01-24",4.8
"2786","2018-01-25",4.82
"2787","2018-01-26",4.96
"2788","2018-01-29",4.8
"2789","2018-01-30",4.72
"2790","2018-01-31",4.31
"2791","2018-02-01",4.3
"2792","2018-02-02",4.35
"2793","2018-02-05",4.35
"2794","2018-02-06",4.42
"2795","2018-02-07",4.31
"2796","2018-02-08",4.16
"2797","2018-02-09",4.09
"2798","2018-02-12",4.17
"2799","2018-02-13",4.24
"2800","2018-02-14",4.26
"2801","2018-02-15",4.63
"2802","2018-02-16",4.73
"2803","2018-02-20",4.39
"2804","2018-02-21",4.47
"2805","2018-02-22",4.22
"2806","2018-02-23",4.41
"2807","2018-02-26",4.44
"2808","2018-02-27",4.4
"2809","2018-02-28",4.54
"2810","2018-03-01",4.32
"2811","2018-03-02",4.45
"2812","2018-03-05",4.42
"2813","2018-03-06",4.48
"2814","2018-03-07",4.62
"2815","2018-03-08",4.66
"2816","2018-03-09",4.66
"2817","2018-03-12",4.61
"2818","2018-03-13",4.65
"2819","2018-03-14",4.7
"2820","2018-03-15",4.69
"2821","2018-03-16",5
"2822","2018-03-19",4.99
"2823","2018-03-20",5.04
"2824","2018-03-21",5.11
"2825","2018-03-22",5.04
"2826","2018-03-23",4.94
"2827","2018-03-26",4.85
"2828","2018-03-27",4.62
"2829","2018-03-28",4.61
"2830","2018-03-29",4.65
"2831","2018-04-02",4.51
"2832","2018-04-03",4.55
"2833","2018-04-04",4.62
"2834","2018-04-05",4.57
"2835","2018-04-06",4.57
"2836","2018-04-09",4.55
"2837","2018-04-10",4.27
"2838","2018-04-11",4.33
"2839","2018-04-12",4.35
"2840","2018-04-13",4.3
"2841","2018-04-16",4.23
"2842","2018-04-17",4.22
"2843","2018-04-18",4.4
"2844","2018-04-19",4.44
"2845","2018-04-20",4.38
"2846","2018-04-23",4.44
"2847","2018-04-24",4.5
"2848","2018-04-25",4.43
"2849","2018-04-26",4.23
"2850","2018-04-27",4.23
"2851","2018-04-30",4.08
"2852","2018-05-01",3.85
"2853","2018-05-02",3.9
"2854","2018-05-03",3.93
"2855","2018-05-04",3.84
"2856","2018-05-07",3.64
"2857","2018-05-08",3.81
"2858","2018-05-09",3.79
"2859","2018-05-10",3.68
"2860","2018-05-11",3.76
"2861","2018-05-14",3.98
"2862","2018-05-15",4.48
"2863","2018-05-16",4.69
"2864","2018-05-17",5.28
"2865","2018-05-18",5.32
"2866","2018-05-21",5.39
"2867","2018-05-22",5.31
"2868","2018-05-23",5.14
