"","date","CO"
"1939","2015-01-20",4.36
"1940","2015-01-21",4.54
"1941","2015-01-22",4.52
"1942","2015-01-23",4.5
"1943","2015-01-26",4.53
"1944","2015-01-27",4.62
"1945","2015-01-28",4.6
"1946","2015-01-29",4.96
"1947","2015-01-30",4.67
"1948","2015-02-02",4.75
"1949","2015-02-03",4.87
"1950","2015-02-04",5
"1951","2015-02-05",4.78
"1952","2015-02-06",4.76
"1953","2015-02-09",4.77
"1954","2015-02-10",4.75
"1955","2015-02-11",4.7
"1956","2015-02-12",4.81
"1957","2015-02-13",4.75
"1958","2015-02-17",4.8
"1959","2015-02-18",4.86
"1960","2015-02-19",5.32
"1961","2015-02-20",5.36
"1962","2015-02-23",5.37
"1963","2015-02-24",5.38
"1964","2015-02-25",5.35
"1965","2015-02-26",5.07
"1966","2015-02-27",4.99
"1967","2015-03-02",4.85
"1968","2015-03-03",4.8
"1969","2015-03-04",4.65
"1970","2015-03-05",4.65
"1971","2015-03-06",4.66
"1972","2015-03-09",4.83
"1973","2015-03-10",4.78
"1974","2015-03-11",4.8
"1975","2015-03-12",4.86
"1976","2015-03-13",4.81
"1977","2015-03-16",4.86
"1978","2015-03-17",5.02
"1979","2015-03-18",5.18
"1980","2015-03-19",5.54
"1981","2015-03-20",5.78
"1982","2015-03-23",6.2
"1983","2015-03-24",6.39
"1984","2015-03-25",5.71
"1985","2015-03-26",5.57
"1986","2015-03-27",5.65
"1987","2015-03-30",5.42
"1988","2015-03-31",5.11
"1989","2015-04-01",5.09
"1990","2015-04-02",5.69
"1991","2015-04-06",5.98
"1992","2015-04-07",5.49
"1993","2015-04-08",5.61
"1994","2015-04-09",5.64
"1995","2015-04-10",5.38
"1996","2015-04-13",5.63
"1997","2015-04-14",5.69
"1998","2015-04-15",5.9
"1999","2015-04-16",5.85
"2000","2015-04-17",5.84
"2001","2015-04-20",6
"2002","2015-04-21",6.47
"2003","2015-04-22",6.42
"2004","2015-04-23",6.8
"2005","2015-04-24",7.22
"2006","2015-04-27",6.71
"2007","2015-04-28",6.38
"2008","2015-04-29",6.33
"2009","2015-04-30",6.3
"2010","2015-05-01",6.34
"2011","2015-05-04",6.35
"2012","2015-05-05",6.15
"2013","2015-05-06",6.2
"2014","2015-05-07",6.19
"2015","2015-05-08",5.95
"2016","2015-05-11",6.1
"2017","2015-05-12",6.15
"2018","2015-05-13",6.16
"2019","2015-05-14",6.12
"2020","2015-05-15",6.13
"2021","2015-05-18",6.17
"2022","2015-05-19",6.17
"2023","2015-05-20",6.17
"2024","2015-05-21",6.17
"2025","2015-05-22",6.16
"2026","2015-05-26",6.11
"2027","2015-05-27",6.15
"2028","2015-05-28",6.12
"2029","2015-05-29",6.18
"2030","2015-06-01",6.15
"2031","2015-06-02",6.13
"2032","2015-06-03",6.15
"2033","2015-06-04",6.24
"2034","2015-06-05",6.29
"2035","2015-06-08",6.19
"2036","2015-06-09",6.19
"2037","2015-06-10",6.19
"2038","2015-06-11",6.12
"2039","2015-06-12",6.17
"2040","2015-06-15",6.17
"2041","2015-06-16",6.17
"2042","2015-06-17",6.43
"2043","2015-06-18",6.2
"2044","2015-06-19",6.21
"2045","2015-06-22",6.3
"2046","2015-06-23",6.44
"2047","2015-06-24",6.41
"2048","2015-06-25",6.34
"2049","2015-06-26",6.27
"2050","2015-06-29",6.16
"2051","2015-06-30",6.16
"2052","2015-07-01",6.2
"2053","2015-07-02",6.19
"2054","2015-07-06",5.16
"2055","2015-07-07",5.45
"2056","2015-07-08",5.13
"2057","2015-07-09",5.49
"2058","2015-07-10",5.51
"2059","2015-07-13",5.51
"2060","2015-07-14",5.56
"2061","2015-07-15",5.52
"2062","2015-07-16",5.55
"2063","2015-07-17",5.55
"2064","2015-07-20",5.61
"2065","2015-07-21",5.85
"2066","2015-07-22",5.82
"2067","2015-07-23",5.81
"2068","2015-07-24",5.77
"2069","2015-07-27",5.62
"2070","2015-07-28",5.54
"2071","2015-07-29",5.42
"2072","2015-07-30",5.44
"2073","2015-07-31",5.54
"2074","2015-08-03",6.02
"2075","2015-08-04",5.88
"2076","2015-08-05",5.88
"2077","2015-08-06",6.69
"2078","2015-08-07",6.97
"2079","2015-08-10",7
"2080","2015-08-11",7.02
"2081","2015-08-12",6.95
"2082","2015-08-13",7.35
"2083","2015-08-14",7.33
"2084","2015-08-17",7.65
"2085","2015-08-18",7.45
"2086","2015-08-19",7.29
"2087","2015-08-20",7.16
"2088","2015-08-21",6.97
"2089","2015-08-24",6.58
"2090","2015-08-25",6.57
"2091","2015-08-26",6.28
"2092","2015-08-27",6.6
"2093","2015-08-28",6.69
"2094","2015-08-31",6.52
"2095","2015-09-01",6.52
"2096","2015-09-02",6.33
"2097","2015-09-03",6.08
"2098","2015-09-04",6.25
"2099","2015-09-08",6.29
"2100","2015-09-09",6.4
"2101","2015-09-10",6.4
"2102","2015-09-11",6.39
"2103","2015-09-14",6.33
"2104","2015-09-15",6.22
"2105","2015-09-16",6.35
"2106","2015-09-17",6.45
"2107","2015-09-18",6.25
"2108","2015-09-21",6.25
"2109","2015-09-22",6.25
"2110","2015-09-23",6.22
"2111","2015-09-24",6.18
"2112","2015-09-25",6.24
"2113","2015-09-28",6.18
"2114","2015-09-29",6.04
"2115","2015-09-30",6.02
"2116","2015-10-01",6
"2117","2015-10-02",6.22
"2118","2015-10-05",6.21
"2119","2015-10-06",6.19
"2120","2015-10-07",6.23
"2121","2015-10-08",6.24
"2122","2015-10-09",6.23
"2123","2015-10-12",6.23
"2124","2015-10-13",6.21
"2125","2015-10-14",6.21
"2126","2015-10-15",6.23
"2127","2015-10-16",6.23
"2128","2015-10-19",6.26
"2129","2015-10-20",6.34
"2130","2015-10-21",6.32
"2131","2015-10-22",6.3
"2132","2015-10-23",6.35
"2133","2015-10-26",6.38
"2134","2015-10-27",6.38
"2135","2015-10-28",6.37
"2136","2015-10-29",6.32
"2137","2015-10-30",6.37
"2138","2015-11-02",6.4
"2139","2015-11-03",6.4
"2140","2015-11-04",6.36
"2141","2015-11-05",6.32
"2142","2015-11-06",6.42
"2143","2015-11-09",6.44
"2144","2015-11-10",6.41
"2145","2015-11-11",6.38
"2146","2015-11-12",6.34
"2147","2015-11-13",6.36
"2148","2015-11-16",6.32
"2149","2015-11-17",6.25
"2150","2015-11-18",6.38
"2151","2015-11-19",6.26
"2152","2015-11-20",6.25
"2153","2015-11-23",6.3
"2154","2015-11-24",6.38
"2155","2015-11-25",6.32
"2156","2015-11-27",6.38
"2157","2015-11-30",6.37
"2158","2015-12-01",6.41
"2159","2015-12-02",6.4
"2160","2015-12-03",6.3
"2161","2015-12-04",6.38
"2162","2015-12-07",6.36
"2163","2015-12-08",6.35
"2164","2015-12-09",6.39
"2165","2015-12-10",6.39
"2166","2015-12-11",6.3
"2167","2015-12-14",6.29
"2168","2015-12-15",6.28
"2169","2015-12-16",6.23
"2170","2015-12-17",6.21
"2171","2015-12-18",6.45
"2172","2015-12-21",6.4
"2173","2015-12-22",6.39
"2174","2015-12-23",6.4
"2175","2015-12-24",6.3
"2176","2015-12-28",6.2
"2177","2015-12-29",6.2
"2178","2015-12-30",6.22
"2179","2015-12-31",6.37
"2180","2016-01-04",6.25
"2181","2016-01-05",6.17
"2182","2016-01-06",6.1
"2183","2016-01-07",6.09
"2184","2016-01-08",6.03
"2185","2016-01-11",6.06
"2186","2016-01-12",6.13
"2187","2016-01-13",6.13
"2188","2016-01-14",6.15
"2189","2016-01-15",6.16
"2190","2016-01-19",6.14
"2191","2016-01-20",6.1
"2192","2016-01-21",6.12
"2193","2016-01-22",6.14
"2194","2016-01-25",6.12
"2195","2016-01-26",6.04
"2196","2016-01-27",5.98
"2197","2016-01-28",5.9
"2198","2016-01-29",5.98
"2199","2016-02-01",6.02
"2200","2016-02-02",5.95
"2201","2016-02-03",5.93
"2202","2016-02-04",5.91
"2203","2016-02-05",5.86
"2204","2016-02-08",5.68
"2205","2016-02-09",5.79
"2206","2016-02-10",5.72
"2207","2016-02-11",5.67
"2208","2016-02-12",5.71
"2209","2016-02-16",5.85
"2210","2016-02-17",5.93
"2211","2016-02-18",5.93
"2212","2016-02-19",5.92
"2213","2016-02-22",5.92
"2214","2016-02-23",5.9
"2215","2016-02-24",5.93
"2216","2016-02-25",5.9
"2217","2016-02-26",5.87
"2218","2016-02-29",5.92
"2219","2016-03-01",5.8
"2220","2016-03-02",5.84
"2221","2016-03-03",5.79
"2222","2016-03-04",5.9
"2223","2016-03-07",5.93
"2224","2016-03-08",5.9
"2225","2016-03-09",5.83
"2226","2016-03-10",5.8
"2227","2016-03-11",5.86
"2228","2016-03-14",5.97
"2229","2016-03-15",6.12
"2230","2016-03-16",6.05
"2231","2016-03-17",5.88
"2232","2016-03-18",5.96
"2233","2016-03-21",6.02
"2234","2016-03-22",5.95
"2235","2016-03-23",6.14
"2236","2016-03-24",6.06
"2237","2016-03-28",6.03
"2238","2016-03-29",6.2
"2239","2016-03-30",6.2
"2240","2016-03-31",6.07
"2241","2016-04-01",6.27
"2242","2016-04-04",6.18
"2243","2016-04-05",6.19
"2244","2016-04-06",6.31
"2245","2016-04-07",6.22
"2246","2016-04-08",6.22
"2247","2016-04-11",6.21
"2248","2016-04-12",6.19
"2249","2016-04-13",6.33
"2250","2016-04-14",6.31
"2251","2016-04-15",6.29
"2252","2016-04-18",6.33
"2253","2016-04-19",6.33
"2254","2016-04-20",6.27
"2255","2016-04-21",6.14
"2256","2016-04-22",6.24
"2257","2016-04-25",6.24
"2258","2016-04-26",6.24
"2259","2016-04-27",6.22
"2260","2016-04-28",6.2
"2261","2016-04-29",6.24
"2262","2016-05-02",6.21
"2263","2016-05-03",6.21
"2264","2016-05-04",6.25
"2265","2016-05-05",6.22
"2266","2016-05-06",6.2
"2267","2016-05-09",6.21
"2268","2016-05-10",6.23
"2269","2016-05-11",6.23
"2270","2016-05-12",6.21
"2271","2016-05-13",6.17
"2272","2016-05-16",6.14
"2273","2016-05-17",6.05
"2274","2016-05-18",6.05
"2275","2016-05-19",6.06
"2276","2016-05-20",6.06
"2277","2016-05-23",6.13
"2278","2016-05-24",6.05
"2279","2016-05-25",6.02
"2280","2016-05-26",6.05
"2281","2016-05-27",6.03
"2282","2016-05-31",6.08
"2283","2016-06-01",6.1
"2284","2016-06-02",6.08
"2285","2016-06-03",5.99
"2286","2016-06-06",5.99
"2287","2016-06-07",5.94
"2288","2016-06-08",5.98
"2289","2016-06-09",5.98
"2290","2016-06-10",5.92
"2291","2016-06-13",5.78
"2292","2016-06-14",5.93
"2293","2016-06-15",5.77
"2294","2016-06-16",5.92
"2295","2016-06-17",6.01
"2296","2016-06-20",5.91
"2297","2016-06-21",5.79
"2298","2016-06-22",5.82
"2299","2016-06-23",5.86
"2300","2016-06-24",5.78
"2301","2016-06-27",5.71
"2302","2016-06-28",5.75
"2303","2016-06-29",5.71
"2304","2016-06-30",5.75
"2305","2016-07-01",5.83
"2306","2016-07-05",5.78
"2307","2016-07-06",5.61
"2308","2016-07-07",5.55
"2309","2016-07-08",5.47
"2310","2016-07-11",5.42
"2311","2016-07-12",5.49
"2312","2016-07-13",5.46
"2313","2016-07-14",5.46
"2314","2016-07-15",5.47
"2315","2016-07-18",5.45
"2316","2016-07-19",5.49
"2317","2016-07-20",5.53
"2318","2016-07-21",5.56
"2319","2016-07-22",5.57
"2320","2016-07-25",5.45
"2321","2016-07-26",5.41
"2322","2016-07-27",5.42
"2323","2016-07-28",5.41
"2324","2016-07-29",5.36
"2325","2016-08-01",5.37
"2326","2016-08-02",5.35
"2327","2016-08-03",5.36
"2328","2016-08-04",5.31
"2329","2016-08-05",5.31
"2330","2016-08-08",5.28
"2331","2016-08-09",5.3
"2332","2016-08-10",5.24
"2333","2016-08-11",5.08
"2334","2016-08-12",5.1
"2335","2016-08-15",5.12
"2336","2016-08-16",5.04
"2337","2016-08-17",5.01
"2338","2016-08-18",4.94
"2339","2016-08-19",5.21
"2340","2016-08-22",5.26
"2341","2016-08-23",5.2
"2342","2016-08-24",5.26
"2343","2016-08-25",5.25
"2344","2016-08-26",5.29
"2345","2016-08-29",5.27
"2346","2016-08-30",5.26
"2347","2016-08-31",5.26
"2348","2016-09-01",5.25
"2349","2016-09-02",5.29
"2350","2016-09-06",5.28
"2351","2016-09-07",5.25
"2352","2016-09-08",5.31
"2353","2016-09-09",5.11
"2354","2016-09-12",5.35
"2355","2016-09-13",5.25
"2356","2016-09-14",5.27
"2357","2016-09-15",5.46
"2358","2016-09-16",5.35
"2359","2016-09-19",5.39
"2360","2016-09-20",5.43
"2361","2016-09-21",5.32
"2362","2016-09-22",5.37
"2363","2016-09-23",5.32
"2364","2016-09-26",5.25
"2365","2016-09-27",5.26
"2366","2016-09-28",5.27
"2367","2016-09-29",5.12
"2368","2016-09-30",5.11
"2369","2016-10-03",5.11
"2370","2016-10-04",5.21
"2371","2016-10-05",5.23
"2372","2016-10-06",5.18
"2373","2016-10-07",5.18
"2374","2016-10-10",5.1
"2375","2016-10-11",5.11
"2376","2016-10-12",5.07
"2377","2016-10-13",5.08
"2378","2016-10-14",4.96
"2379","2016-10-17",4.56
"2380","2016-10-18",4.61
"2381","2016-10-19",4.77
"2382","2016-10-20",4.78
"2383","2016-10-21",4.66
"2384","2016-10-24",4.65
"2385","2016-10-25",4.63
"2386","2016-10-26",4.75
"2387","2016-10-27",4.84
"2388","2016-10-28",5.02
"2389","2016-10-31",5.01
"2390","2016-11-01",4.92
"2391","2016-11-02",5
"2392","2016-11-03",5
"2393","2016-11-04",5.01
"2394","2016-11-07",4.91
"2395","2016-11-08",5.02
"2396","2016-11-09",5.03
"2397","2016-11-10",5
"2398","2016-11-11",5.03
"2399","2016-11-14",5.01
"2400","2016-11-15",5.01
"2401","2016-11-16",5.03
"2402","2016-11-17",5.07
"2403","2016-11-18",4.95
"2404","2016-11-21",4.97
"2405","2016-11-22",5
"2406","2016-11-23",4.99
"2407","2016-11-25",4.99
"2408","2016-11-28",4.99
"2409","2016-11-29",5
"2410","2016-11-30",4.98
"2411","2016-12-01",4.98
"2412","2016-12-02",4.83
"2413","2016-12-05",4.65
"2414","2016-12-06",4.47
"2415","2016-12-07",4.47
"2416","2016-12-08",4.62
"2417","2016-12-09",4.62
"2418","2016-12-12",4.44
"2419","2016-12-13",5.06
"2420","2016-12-14",5.3
"2421","2016-12-15",4.84
"2422","2016-12-16",4.46
"2423","2016-12-19",4.42
"2424","2016-12-20",4.91
"2425","2016-12-21",5.31
"2426","2016-12-22",5.35
"2427","2016-12-23",6.34
"2428","2016-12-27",5.37
"2429","2016-12-28",5.36
"2430","2016-12-29",5.47
"2431","2016-12-30",6.12
"2432","2017-01-03",5.82
"2433","2017-01-04",5.74
"2434","2017-01-05",5.78
"2435","2017-01-06",5.76
"2436","2017-01-09",5.78
"2437","2017-01-10",5.8
"2438","2017-01-11",5.79
"2439","2017-01-12",5.78
"2440","2017-01-13",5.88
"2441","2017-01-17",5.87
"2442","2017-01-18",5.88
"2443","2017-01-19",5.88
"2444","2017-01-20",5.83
"2445","2017-01-23",5.86
"2446","2017-01-24",5.86
"2447","2017-01-25",5.73
"2448","2017-01-26",5.85
"2449","2017-01-27",5.83
"2450","2017-01-30",5.85
"2451","2017-01-31",5.87
"2452","2017-02-01",5.85
"2453","2017-02-02",5.85
"2454","2017-02-03",5.87
"2455","2017-02-06",5.87
"2456","2017-02-07",5.89
"2457","2017-02-08",5.89
"2458","2017-02-09",5.85
"2459","2017-02-10",5.89
"2460","2017-02-13",5.88
"2461","2017-02-14",5.88
"2462","2017-02-15",5.95
"2463","2017-02-16",6.01
"2464","2017-02-17",6.06
"2465","2017-02-21",6.05
"2466","2017-02-22",5.98
"2467","2017-02-23",5.91
"2468","2017-02-24",5.92
"2469","2017-02-27",6.13
"2470","2017-02-28",6.28
"2471","2017-03-01",6.18
"2472","2017-03-02",6.03
"2473","2017-03-03",5.95
"2474","2017-03-06",5.87
"2475","2017-03-07",5.88
"2476","2017-03-08",5.87
"2477","2017-03-09",5.87
"2478","2017-03-10",5.74
"2479","2017-03-13",5.88
"2480","2017-03-14",5.87
"2481","2017-03-15",5.79
"2482","2017-03-16",5.79
"2483","2017-03-17",5.62
"2484","2017-03-20",5.68
"2485","2017-03-21",5.63
"2486","2017-03-22",6.06
"2487","2017-03-23",6.06
"2488","2017-03-24",6.21
"2489","2017-03-27",6.22
"2490","2017-03-28",6.25
"2491","2017-03-29",6.34
"2492","2017-03-30",6.55
"2493","2017-03-31",6.66
"2494","2017-04-03",6.86
"2495","2017-04-04",6.37
"2496","2017-04-05",6.87
"2497","2017-04-06",7.3
"2498","2017-04-07",7.36
"2499","2017-04-10",7.25
"2500","2017-04-11",6.88
"2501","2017-04-12",6.96
"2502","2017-04-13",8.01
"2503","2017-04-17",7.9
"2504","2017-04-18",7.5
"2505","2017-04-19",7.4
"2506","2017-04-20",7.26
"2507","2017-04-21",6.85
"2508","2017-04-24",6.84
"2509","2017-04-25",6.85
"2510","2017-04-26",6.86
"2511","2017-04-27",7.38
"2512","2017-04-28",7.6
"2513","2017-05-01",7.58
"2514","2017-05-02",7.48
"2515","2017-05-03",7.46
"2516","2017-05-04",7.34
"2517","2017-05-05",7.41
"2518","2017-05-08",7.27
"2519","2017-05-09",7.25
"2520","2017-05-10",7.32
"2521","2017-05-11",7.7
"2522","2017-05-12",7.86
"2523","2017-05-15",7.95
"2524","2017-05-16",7.76
"2525","2017-05-17",7.5
"2526","2017-05-18",7.67
"2527","2017-05-19",7.77
"2528","2017-05-22",7.68
"2529","2017-05-23",7.76
"2530","2017-05-24",8.17
"2531","2017-05-25",8.46
"2532","2017-05-26",9.09
"2533","2017-05-30",8.79
"2534","2017-05-31",8.5
"2535","2017-06-01",8.35
"2536","2017-06-02",8.5
"2537","2017-06-05",8.25
"2538","2017-06-06",8.11
"2539","2017-06-07",8.47
"2540","2017-06-08",8.38
"2541","2017-06-09",8.6
"2542","2017-06-12",8.34
"2543","2017-06-13",8.34
"2544","2017-06-14",8.28
"2545","2017-06-15",8.49
"2546","2017-06-16",9.13
"2547","2017-06-19",8.81
"2548","2017-06-20",8.8
"2549","2017-06-21",9.09
"2550","2017-06-22",9.6
"2551","2017-06-23",9.77
"2552","2017-06-26",9.49
"2553","2017-06-27",9.5
"2554","2017-06-28",9.51
"2555","2017-06-29",9.28
"2556","2017-06-30",9.48
"2557","2017-07-03",9.98
"2558","2017-07-05",9.79
"2559","2017-07-06",9.89
"2560","2017-07-07",9.82
"2561","2017-07-10",9.81
"2562","2017-07-11",10.2
"2563","2017-07-12",10.33
"2564","2017-07-13",9.88
"2565","2017-07-14",10.03
"2566","2017-07-17",10.26
"2567","2017-07-18",10.23
"2568","2017-07-19",10.04
"2569","2017-07-20",10.1
"2570","2017-07-21",10.28
"2571","2017-07-24",10.66
"2572","2017-07-25",10.78
"2573","2017-07-26",11.11
"2574","2017-07-27",11.26
"2575","2017-07-28",11.91
"2576","2017-07-31",11.78
"2577","2017-08-01",11.73
"2578","2017-08-02",11.68
"2579","2017-08-03",11.82
"2580","2017-08-04",12.01
"2581","2017-08-07",11.88
"2582","2017-08-08",12.02
"2583","2017-08-09",11.95
"2584","2017-08-10",12.03
"2585","2017-08-11",12.07
"2586","2017-08-14",12.26
"2587","2017-08-15",12.88
"2588","2017-08-16",13.04
"2589","2017-08-17",12.54
"2590","2017-08-18",12.86
"2591","2017-08-21",12.65
"2592","2017-08-22",12.31
"2593","2017-08-23",12.49
"2594","2017-08-24",14.07
"2595","2017-08-25",14.67
"2596","2017-08-28",13.49
"2597","2017-08-29",13.22
"2598","2017-08-30",12.97
"2599","2017-08-31",13.2
"2600","2017-09-01",13.32
"2601","2017-09-05",13.05
"2602","2017-09-06",13.21
"2603","2017-09-07",13.24
"2604","2017-09-08",13.13
"2605","2017-09-11",12.3
"2606","2017-09-12",12.2
"2607","2017-09-13",12
"2608","2017-09-14",12
"2609","2017-09-15",11.94
"2610","2017-09-18",12
"2611","2017-09-19",12.04
"2612","2017-09-20",11.71
"2613","2017-09-21",11.5
"2614","2017-09-22",11.18
"2615","2017-09-25",11
"2616","2017-09-26",10.95
"2617","2017-09-27",10.85
"2618","2017-09-28",10.69
"2619","2017-09-29",11.12
"2620","2017-10-02",11.8
"2621","2017-10-03",11.55
"2622","2017-10-04",11.64
"2623","2017-10-05",11.49
"2624","2017-10-06",11.31
"2625","2017-10-09",10.91
"2626","2017-10-10",10.94
"2627","2017-10-11",11.1
"2628","2017-10-12",10.99
"2629","2017-10-13",10.99
"2630","2017-10-16",10.76
"2631","2017-10-17",10.9
"2632","2017-10-18",10.88
"2633","2017-10-19",10.92
"2634","2017-10-20",10.92
"2635","2017-10-23",10.75
"2636","2017-10-24",11.12
"2637","2017-10-25",11.2
"2638","2017-10-26",11.2
"2639","2017-10-27",12.01
"2640","2017-10-30",11.82
"2641","2017-10-31",12.13
"2642","2017-11-01",12.04
"2643","2017-11-02",12.25
"2644","2017-11-03",12.35
"2645","2017-11-06",11.9
"2646","2017-11-07",11.39
"2647","2017-11-08",11.02
"2648","2017-11-09",10.85
"2649","2017-11-10",10.87
"2650","2017-11-13",10.83
"2651","2017-11-14",11
"2652","2017-11-15",11.01
"2653","2017-11-16",10.97
"2654","2017-11-17",10.95
"2655","2017-11-20",11
"2656","2017-11-21",11.74
"2657","2017-11-22",11.6
"2658","2017-11-24",11.49
"2659","2017-11-27",11.1
"2660","2017-11-28",10.86
"2661","2017-11-29",10.84
"2662","2017-11-30",10.97
"2663","2017-12-01",11.01
"2664","2017-12-04",11.01
"2665","2017-12-05",10.71
"2666","2017-12-06",10.53
"2667","2017-12-07",10.31
"2668","2017-12-08",10.34
"2669","2017-12-11",10.41
"2670","2017-12-12",10.62
"2671","2017-12-13",10.64
"2672","2017-12-14",10.46
"2673","2017-12-15",10.02
"2674","2017-12-18",10.06
"2675","2017-12-19",10.07
"2676","2017-12-20",10.05
"2677","2017-12-21",10.02
"2678","2017-12-22",9.99
"2679","2017-12-26",9.45
"2680","2017-12-27",9.24
"2681","2017-12-28",9.53
"2682","2017-12-29",9.95
"2683","2018-01-02",9.97
"2684","2018-01-03",9.81
"2685","2018-01-04",9.6
"2686","2018-01-05",9.54
"2687","2018-01-08",9.22
"2688","2018-01-09",9.12
"2689","2018-01-10",9.21
"2690","2018-01-11",9.24
"2691","2018-01-12",9.11
"2692","2018-01-16",9.08
"2693","2018-01-17",8.9
"2694","2018-01-18",8.93
"2695","2018-01-19",9.05
"2696","2018-01-22",8.94
"2697","2018-01-23",8.86
"2698","2018-01-24",8.76
"2699","2018-01-25",8.71
"2700","2018-01-26",8.81
"2701","2018-01-29",8.89
"2702","2018-01-30",9.92
"2703","2018-01-31",10.41
"2704","2018-02-01",10.73
"2705","2018-02-02",10.72
"2706","2018-02-05",10.68
"2707","2018-02-06",10.87
"2708","2018-02-07",10.57
"2709","2018-02-08",10.26
"2710","2018-02-09",10.22
"2711","2018-02-12",10.23
"2712","2018-02-13",10.4
"2713","2018-02-14",10.29
"2714","2018-02-15",10.72
"2715","2018-02-16",10.52
"2716","2018-02-20",10.43
"2717","2018-02-21",10.59
"2718","2018-02-22",10.66
"2719","2018-02-23",10.6
"2720","2018-02-26",10.7
"2721","2018-02-27",10.96
"2722","2018-02-28",10.49
"2723","2018-03-01",10.53
"2724","2018-03-02",10.64
"2725","2018-03-05",10.84
"2726","2018-03-06",10.51
"2727","2018-03-07",10.51
"2728","2018-03-08",10.59
"2729","2018-03-09",10.68
"2730","2018-03-12",10.92
"2731","2018-03-13",10.95
"2732","2018-03-14",11.15
"2733","2018-03-15",11.4
"2734","2018-03-16",11.5
"2735","2018-03-19",11.22
"2736","2018-03-20",11.41
"2737","2018-03-21",11.87
"2738","2018-03-22",11.51
"2739","2018-03-23",10.8
"2740","2018-03-26",10.73
"2741","2018-03-27",10.26
"2742","2018-03-28",10.17
"2743","2018-03-29",10.2
"2744","2018-04-02",10.01
"2745","2018-04-03",10
"2746","2018-04-04",9.97
"2747","2018-04-05",10
"2748","2018-04-06",9.8
"2749","2018-04-09",9.78
"2750","2018-04-10",9.67
"2751","2018-04-11",9.7
"2752","2018-04-12",9.72
"2753","2018-04-13",9.65
"2754","2018-04-16",9.53
"2755","2018-04-17",9.58
"2756","2018-04-18",9.33
"2757","2018-04-19",9.32
"2758","2018-04-20",9.28
"2759","2018-04-23",9.07
"2760","2018-04-24",9.19
"2761","2018-04-25",9.22
"2762","2018-04-26",9.42
"2763","2018-04-27",9.5
"2764","2018-04-30",9.35
"2765","2018-05-01",9.28
"2766","2018-05-02",9.4
"2767","2018-05-03",9.36
"2768","2018-05-04",9.52
"2769","2018-05-07",9.81
"2770","2018-05-08",10.04
"2771","2018-05-09",9.83
"2772","2018-05-10",9.76
"2773","2018-05-11",9.58
"2774","2018-05-14",9.59
"2775","2018-05-15",9.5
"2776","2018-05-16",9.58
"2777","2018-05-17",9.49
"2778","2018-05-18",9.46
"2779","2018-05-21",9.44
"2780","2018-05-22",9.34
"2781","2018-05-23",9.39
"2782","2018-05-24",9.39
"2783","2018-05-25",9.46
"2784","2018-05-29",9.37
"2785","2018-05-30",9.41
"2786","2018-05-31",9.63
"2787","2018-06-01",9.68
"2788","2018-06-04",9.58
"2789","2018-06-05",9.58
"2790","2018-06-06",9.51
"2791","2018-06-07",9.38
"2792","2018-06-08",9.46
"2793","2018-06-11",9.39
"2794","2018-06-12",9.56
"2795","2018-06-13",9.48
"2796","2018-06-14",9.67
"2797","2018-06-15",9.71
"2798","2018-06-18",9.94
"2799","2018-06-19",9.69
"2800","2018-06-20",9.83
"2801","2018-06-21",9.8
"2802","2018-06-22",10.01
"2803","2018-06-25",10.11
"2804","2018-06-26",9.92
"2805","2018-06-27",9.34
"2806","2018-06-28",9.27
"2807","2018-06-29",9.49
"2808","2018-07-02",9.29
"2809","2018-07-03",9.1
"2810","2018-07-05",8.89
"2811","2018-07-06",8.9
"2812","2018-07-09",8.74
"2813","2018-07-10",8.71
"2814","2018-07-11",8.27
"2815","2018-07-12",8.34
"2816","2018-07-13",8.05
"2817","2018-07-16",7.94
"2818","2018-07-17",8.01
"2819","2018-07-18",8.37
"2820","2018-07-19",8.25
"2821","2018-07-20",8.57
"2822","2018-07-23",8.54
"2823","2018-07-24",8.6
"2824","2018-07-25",8.4
"2825","2018-07-26",8.1
"2826","2018-07-27",8
"2827","2018-07-30",7.86
"2828","2018-07-31",7.81
"2829","2018-08-01",8.14
"2830","2018-08-02",8.17
"2831","2018-08-03",8.12
"2832","2018-08-06",7.88
"2833","2018-08-07",7.93
"2834","2018-08-08",7.65
"2835","2018-08-09",7.66
"2836","2018-08-10",7.4
"2837","2018-08-13",7.54
"2838","2018-08-14",7.51
"2839","2018-08-15",7.41
"2840","2018-08-16",7.29
"2841","2018-08-17",7.32
"2842","2018-08-20",7.12
"2843","2018-08-21",7.27
"2844","2018-08-22",7.19
"2845","2018-08-23",6.95
"2846","2018-08-24",6.59
"2847","2018-08-27",6.8
"2848","2018-08-28",6.79
"2849","2018-08-29",6.92
"2850","2018-08-30",6.62
"2851","2018-08-31",6.73
"2852","2018-09-04",6.61
"2853","2018-09-05",6.8
"2854","2018-09-06",7.26
"2855","2018-09-07",6.94
"2856","2018-09-10",6.8
"2857","2018-09-11",6.98
"2858","2018-09-12",6.78
"2859","2018-09-13",6.74
"2860","2018-09-14",6.74
"2861","2018-09-17",6.58
"2862","2018-09-18",6.55
"2863","2018-09-19",6.51
"2864","2018-09-20",6.53
"2865","2018-09-21",6.37
"2866","2018-09-24",6.52
"2867","2018-09-25",6.41
"2868","2018-09-26",6.5
"2869","2018-09-27",6.88
"2870","2018-09-28",6.99
"2871","2018-10-01",6.99
"2872","2018-10-02",6.65
"2873","2018-10-03",6.69
