"","date","DAN"
"1913","2015-08-06",18.530001
"1914","2015-08-07",18.68
"1915","2015-08-10",19.08
"1916","2015-08-11",18.540001
"1917","2015-08-12",18.459999
"1918","2015-08-13",18.4
"1919","2015-08-14",18.559999
"1920","2015-08-17",18.85
"1921","2015-08-18",18.66
"1922","2015-08-19",18.299999
"1923","2015-08-20",17.65
"1924","2015-08-21",17.030001
"1925","2015-08-24",16.299999
"1926","2015-08-25",16.1
"1927","2015-08-26",16.559999
"1928","2015-08-27",17.190001
"1929","2015-08-28",17.450001
"1930","2015-08-31",17.540001
"1931","2015-09-01",16.82
"1932","2015-09-02",17
"1933","2015-09-03",17.1
"1934","2015-09-04",16.790001
"1935","2015-09-08",17.209999
"1936","2015-09-09",17.23
"1937","2015-09-10",17.290001
"1938","2015-09-11",17.23
"1939","2015-09-14",17.049999
"1940","2015-09-15",17.370001
"1941","2015-09-16",17.950001
"1942","2015-09-17",17.74
"1943","2015-09-18",17.18
"1944","2015-09-21",17.07
"1945","2015-09-22",16.530001
"1946","2015-09-23",16.34
"1947","2015-09-24",15.99
"1948","2015-09-25",15.79
"1949","2015-09-28",15.42
"1950","2015-09-29",15.48
"1951","2015-09-30",15.88
"1952","2015-10-01",15.85
"1953","2015-10-02",16.110001
"1954","2015-10-05",16.9
"1955","2015-10-06",17.110001
"1956","2015-10-07",17.610001
"1957","2015-10-08",17.84
"1958","2015-10-09",18.040001
"1959","2015-10-12",17.870001
"1960","2015-10-13",17.459999
"1961","2015-10-14",17.440001
"1962","2015-10-15",17.440001
"1963","2015-10-16",17.129999
"1964","2015-10-19",17.32
"1965","2015-10-20",17.190001
"1966","2015-10-21",16.780001
"1967","2015-10-22",15.68
"1968","2015-10-23",16.58
"1969","2015-10-26",16.549999
"1970","2015-10-27",16.209999
"1971","2015-10-28",16.93
"1972","2015-10-29",16.709999
"1973","2015-10-30",16.799999
"1974","2015-11-02",17.09
"1975","2015-11-03",16.9
"1976","2015-11-04",16.700001
"1977","2015-11-05",16.459999
"1978","2015-11-06",16.450001
"1979","2015-11-09",16.15
"1980","2015-11-10",16.030001
"1981","2015-11-11",15.74
"1982","2015-11-12",15.23
"1983","2015-11-13",14.93
"1984","2015-11-16",15.11
"1985","2015-11-17",14.93
"1986","2015-11-18",15.25
"1987","2015-11-19",15.4
"1988","2015-11-20",15.56
"1989","2015-11-23",15.78
"1990","2015-11-24",16.110001
"1991","2015-11-25",16.219999
"1992","2015-11-27",16.18
"1993","2015-11-30",16.440001
"1994","2015-12-01",16.459999
"1995","2015-12-02",16.040001
"1996","2015-12-03",15.38
"1997","2015-12-04",15.49
"1998","2015-12-07",15.28
"1999","2015-12-08",14.88
"2000","2015-12-09",14.67
"2001","2015-12-10",14.44
"2002","2015-12-11",14.13
"2003","2015-12-14",13.75
"2004","2015-12-15",13.78
"2005","2015-12-16",13.95
"2006","2015-12-17",13.37
"2007","2015-12-18",13.11
"2008","2015-12-21",13.36
"2009","2015-12-22",13.89
"2010","2015-12-23",14.47
"2011","2015-12-24",14.37
"2012","2015-12-28",14.29
"2013","2015-12-29",14.45
"2014","2015-12-30",14.12
"2015","2015-12-31",13.8
"2016","2016-01-04",13.92
"2017","2016-01-05",13.85
"2018","2016-01-06",13.24
"2019","2016-01-07",12.47
"2020","2016-01-08",12.43
"2021","2016-01-11",12.55
"2022","2016-01-12",12.54
"2023","2016-01-13",11.65
"2024","2016-01-14",11.63
"2025","2016-01-15",11.33
"2026","2016-01-19",11.17
"2027","2016-01-20",11.4
"2028","2016-01-21",11.43
"2029","2016-01-22",11.62
"2030","2016-01-25",11.03
"2031","2016-01-26",11.37
"2032","2016-01-27",11.25
"2033","2016-01-28",11.28
"2034","2016-01-29",11.89
"2035","2016-02-01",11.7
"2036","2016-02-02",11.18
"2037","2016-02-03",11.1
"2038","2016-02-04",11.59
"2039","2016-02-05",11.68
"2040","2016-02-08",11.75
"2041","2016-02-09",11.73
"2042","2016-02-10",11.68
"2043","2016-02-11",11.56
"2044","2016-02-12",12.34
"2045","2016-02-16",12.84
"2046","2016-02-17",13.17
"2047","2016-02-18",12.25
"2048","2016-02-19",11.89
"2049","2016-02-22",12.23
"2050","2016-02-23",11.72
"2051","2016-02-24",11.87
"2052","2016-02-25",12.05
"2053","2016-02-26",12.31
"2054","2016-02-29",12.44
"2055","2016-03-01",12.91
"2056","2016-03-02",13.06
"2057","2016-03-03",13.27
"2058","2016-03-04",13.06
"2059","2016-03-07",13.41
"2060","2016-03-08",12.69
"2061","2016-03-09",12.92
"2062","2016-03-10",12.59
"2063","2016-03-11",13.01
"2064","2016-03-14",13.35
"2065","2016-03-15",13.22
"2066","2016-03-16",13.68
"2067","2016-03-17",13.96
"2068","2016-03-18",14.03
"2069","2016-03-21",13.89
"2070","2016-03-22",13.93
"2071","2016-03-23",13.34
"2072","2016-03-24",13.64
"2073","2016-03-28",13.56
"2074","2016-03-29",13.8
"2075","2016-03-30",13.88
"2076","2016-03-31",14.09
"2077","2016-04-01",13.43
"2078","2016-04-04",13.11
"2079","2016-04-05",12.97
"2080","2016-04-06",12.94
"2081","2016-04-07",12.62
"2082","2016-04-08",12.81
"2083","2016-04-11",12.78
"2084","2016-04-12",13.1
"2085","2016-04-13",13.69
"2086","2016-04-14",13.58
"2087","2016-04-15",13.65
"2088","2016-04-18",13.9
"2089","2016-04-19",14.22
"2090","2016-04-20",14.27
"2091","2016-04-21",13.17
"2092","2016-04-22",13.23
"2093","2016-04-25",13.06
"2094","2016-04-26",13.56
"2095","2016-04-27",13.15
"2096","2016-04-28",12.99
"2097","2016-04-29",12.93
"2098","2016-05-02",12.88
"2099","2016-05-03",12.59
"2100","2016-05-04",12.17
"2101","2016-05-05",12.22
"2102","2016-05-06",12.24
"2103","2016-05-09",12.23
"2104","2016-05-10",12.46
"2105","2016-05-11",12.23
"2106","2016-05-12",12
"2107","2016-05-13",11.83
"2108","2016-05-16",11.98
"2109","2016-05-17",11.88
"2110","2016-05-18",11.78
"2111","2016-05-19",11.48
"2112","2016-05-20",11.38
"2113","2016-05-23",11.3
"2114","2016-05-24",11.6
"2115","2016-05-25",12.08
"2116","2016-05-26",11.95
"2117","2016-05-27",12.09
"2118","2016-05-31",12.02
"2119","2016-06-01",12
"2120","2016-06-02",12
"2121","2016-06-03",11.75
"2122","2016-06-06",12.01
"2123","2016-06-07",12.46
"2124","2016-06-08",12.33
"2125","2016-06-09",12.21
"2126","2016-06-10",11.98
"2127","2016-06-13",11.54
"2128","2016-06-14",11.47
"2129","2016-06-15",11.68
"2130","2016-06-16",11.76
"2131","2016-06-17",12.12
"2132","2016-06-20",12.32
"2133","2016-06-21",12.17
"2134","2016-06-22",12.18
"2135","2016-06-23",12.61
"2136","2016-06-24",11.34
"2137","2016-06-27",10.47
"2138","2016-06-28",10.56
"2139","2016-06-29",10.54
"2140","2016-06-30",10.56
"2141","2016-07-01",10.77
"2142","2016-07-05",10.09
"2143","2016-07-06",10.24
"2144","2016-07-07",10.34
"2145","2016-07-08",10.83
"2146","2016-07-11",10.9
"2147","2016-07-12",11.33
"2148","2016-07-13",11.38
"2149","2016-07-14",11.56
"2150","2016-07-15",11.52
"2151","2016-07-18",11.76
"2152","2016-07-19",11.57
"2153","2016-07-20",11.38
"2154","2016-07-21",12.53
"2155","2016-07-22",13.16
"2156","2016-07-25",13.44
"2157","2016-07-26",13.66
"2158","2016-07-27",13.8
"2159","2016-07-28",13.59
"2160","2016-07-29",13.64
"2161","2016-08-01",13.37
"2162","2016-08-02",12.95
"2163","2016-08-03",13.14
"2164","2016-08-04",13
"2165","2016-08-05",13.42
"2166","2016-08-08",13.48
"2167","2016-08-09",13.62
"2168","2016-08-10",13.77
"2169","2016-08-11",13.92
"2170","2016-08-12",13.83
"2171","2016-08-15",14.16
"2172","2016-08-16",14.04
"2173","2016-08-17",14.26
"2174","2016-08-18",14.18
"2175","2016-08-19",14.22
"2176","2016-08-22",14.29
"2177","2016-08-23",14.46
"2178","2016-08-24",14.3
"2179","2016-08-25",14.24
"2180","2016-08-26",14.31
"2181","2016-08-29",14.49
"2182","2016-08-30",14.5
"2183","2016-08-31",14.42
"2184","2016-09-01",14.48
"2185","2016-09-02",14.68
"2186","2016-09-06",14.71
"2187","2016-09-07",14.97
"2188","2016-09-08",15.05
"2189","2016-09-09",14.38
"2190","2016-09-12",15.08
"2191","2016-09-13",14.32
"2192","2016-09-14",14.41
"2193","2016-09-15",14.86
"2194","2016-09-16",15.04
"2195","2016-09-19",15.21
"2196","2016-09-20",14.92
"2197","2016-09-21",15.22
"2198","2016-09-22",15.5
"2199","2016-09-23",15.34
"2200","2016-09-26",15.09
"2201","2016-09-27",15
"2202","2016-09-28",15.47
"2203","2016-09-29",15.16
"2204","2016-09-30",15.59
"2205","2016-10-03",15.42
"2206","2016-10-04",15.04
"2207","2016-10-05",15.57
"2208","2016-10-06",15.47
"2209","2016-10-07",15.19
"2210","2016-10-10",15.4
"2211","2016-10-11",14.88
"2212","2016-10-12",15.02
"2213","2016-10-13",14.43
"2214","2016-10-14",14.65
"2215","2016-10-17",14.46
"2216","2016-10-18",14.29
"2217","2016-10-19",14.65
"2218","2016-10-20",15.1
"2219","2016-10-21",14.95
"2220","2016-10-24",15.23
"2221","2016-10-25",14.84
"2222","2016-10-26",15.15
"2223","2016-10-27",15.21
"2224","2016-10-28",15.33
"2225","2016-10-31",15.48
"2226","2016-11-01",15.19
"2227","2016-11-02",14.92
"2228","2016-11-03",15.04
"2229","2016-11-04",15.09
"2230","2016-11-07",15.78
"2231","2016-11-08",15.39
"2232","2016-11-09",15.79
"2233","2016-11-10",15.71
"2234","2016-11-11",16.110001
"2235","2016-11-14",16.290001
"2236","2016-11-15",16.32
"2237","2016-11-16",16.440001
"2238","2016-11-17",16.559999
"2239","2016-11-18",17.01
"2240","2016-11-21",17
"2241","2016-11-22",17.23
"2242","2016-11-23",17.35
"2243","2016-11-25",17.32
"2244","2016-11-28",16.92
"2245","2016-11-29",16.91
"2246","2016-11-30",16.889999
"2247","2016-12-01",17.23
"2248","2016-12-02",17.24
"2249","2016-12-05",18.059999
"2250","2016-12-06",18.66
"2251","2016-12-07",19.450001
"2252","2016-12-08",19.639999
"2253","2016-12-09",19.74
"2254","2016-12-12",19.540001
"2255","2016-12-13",19.57
"2256","2016-12-14",18.82
"2257","2016-12-15",18.889999
"2258","2016-12-16",18.84
"2259","2016-12-19",18.98
"2260","2016-12-20",19.34
"2261","2016-12-21",19.25
"2262","2016-12-22",18.879999
"2263","2016-12-23",19.030001
"2264","2016-12-27",19.219999
"2265","2016-12-28",18.85
"2266","2016-12-29",18.969999
"2267","2016-12-30",18.98
"2268","2017-01-03",19.18
"2269","2017-01-04",19.82
"2270","2017-01-05",19.68
"2271","2017-01-06",19.32
"2272","2017-01-09",19.049999
"2273","2017-01-10",19.799999
"2274","2017-01-11",19.639999
"2275","2017-01-12",19.26
"2276","2017-01-13",19.33
"2277","2017-01-17",19.200001
"2278","2017-01-18",19.52
"2279","2017-01-19",19.52
"2280","2017-01-20",19.379999
"2281","2017-01-23",19.309999
"2282","2017-01-24",20.08
"2283","2017-01-25",20.34
"2284","2017-01-26",20.110001
"2285","2017-01-27",19.940001
"2286","2017-01-30",19.76
"2287","2017-01-31",20.139999
"2288","2017-02-01",20.280001
"2289","2017-02-02",20.01
"2290","2017-02-03",20.07
"2291","2017-02-06",19.860001
"2292","2017-02-07",19.790001
"2293","2017-02-08",19.75
"2294","2017-02-09",19.74
"2295","2017-02-10",19.58
"2296","2017-02-13",19.709999
"2297","2017-02-14",19.639999
"2298","2017-02-15",19.540001
"2299","2017-02-16",19.360001
"2300","2017-02-17",19.33
"2301","2017-02-21",19.74
"2302","2017-02-22",19.780001
"2303","2017-02-23",19.27
"2304","2017-02-24",19.01
"2305","2017-02-27",19.27
"2306","2017-02-28",18.889999
"2307","2017-03-01",19.370001
"2308","2017-03-02",19.48
"2309","2017-03-03",19.07
"2310","2017-03-06",18.889999
"2311","2017-03-07",19.02
"2312","2017-03-08",18.98
"2313","2017-03-09",18.73
"2314","2017-03-10",18.83
"2315","2017-03-13",19.23
"2316","2017-03-14",19.360001
"2317","2017-03-15",19.780001
"2318","2017-03-16",19.860001
"2319","2017-03-17",19.530001
"2320","2017-03-20",19.17
"2321","2017-03-21",18.26
"2322","2017-03-22",18.209999
"2323","2017-03-23",18.440001
"2324","2017-03-24",18.190001
"2325","2017-03-27",18.25
"2326","2017-03-28",18.65
"2327","2017-03-29",18.719999
"2328","2017-03-30",19.15
"2329","2017-03-31",19.309999
"2330","2017-04-03",18.469999
"2331","2017-04-04",18.139999
"2332","2017-04-05",17.799999
"2333","2017-04-06",18.190001
"2334","2017-04-07",18.120001
"2335","2017-04-10",18.17
"2336","2017-04-11",18.1
"2337","2017-04-12",17.719999
"2338","2017-04-13",17.57
"2339","2017-04-17",17.959999
"2340","2017-04-18",18.18
"2341","2017-04-19",18.190001
"2342","2017-04-20",18.700001
"2343","2017-04-21",18.549999
"2344","2017-04-24",18.83
"2345","2017-04-25",19.23
"2346","2017-04-26",19.219999
"2347","2017-04-27",19.629999
"2348","2017-04-28",19.42
"2349","2017-05-01",19.379999
"2350","2017-05-02",20.09
"2351","2017-05-03",20.16
"2352","2017-05-04",20.25
"2353","2017-05-05",20.549999
"2354","2017-05-08",21.049999
"2355","2017-05-09",21.190001
"2356","2017-05-10",21.209999
"2357","2017-05-11",20.809999
"2358","2017-05-12",20.58
"2359","2017-05-15",20.629999
"2360","2017-05-16",20.309999
"2361","2017-05-17",19.549999
"2362","2017-05-18",19.26
"2363","2017-05-19",19.530001
"2364","2017-05-22",19.860001
"2365","2017-05-23",19.969999
"2366","2017-05-24",20.24
"2367","2017-05-25",20.309999
"2368","2017-05-26",20.57
"2369","2017-05-30",21.01
"2370","2017-05-31",21.120001
"2371","2017-06-01",22.049999
"2372","2017-06-02",21.66
"2373","2017-06-05",21.799999
"2374","2017-06-06",21.620001
"2375","2017-06-07",21.790001
"2376","2017-06-08",21.85
"2377","2017-06-09",22
"2378","2017-06-12",22.1
"2379","2017-06-13",22.34
"2380","2017-06-14",22.139999
"2381","2017-06-15",22.280001
"2382","2017-06-16",21.98
"2383","2017-06-19",22
"2384","2017-06-20",21.67
"2385","2017-06-21",21.82
"2386","2017-06-22",21.450001
"2387","2017-06-23",21.18
"2388","2017-06-26",21.559999
"2389","2017-06-27",21.4
"2390","2017-06-28",22.17
"2391","2017-06-29",22.309999
"2392","2017-06-30",22.33
"2393","2017-07-03",22.639999
"2394","2017-07-05",22.59
"2395","2017-07-06",22.360001
"2396","2017-07-07",22.73
"2397","2017-07-10",23.200001
"2398","2017-07-11",23.34
"2399","2017-07-12",23.709999
"2400","2017-07-13",23.549999
"2401","2017-07-14",23.719999
"2402","2017-07-17",23.809999
"2403","2017-07-18",23.959999
"2404","2017-07-19",23.860001
"2405","2017-07-20",23.68
"2406","2017-07-21",23.450001
"2407","2017-07-24",23.290001
"2408","2017-07-25",23.459999
"2409","2017-07-26",23.459999
"2410","2017-07-27",23.5
"2411","2017-07-28",23.299999
"2412","2017-07-31",23.719999
"2413","2017-08-01",23.719999
"2414","2017-08-02",23.5
"2415","2017-08-03",23.83
"2416","2017-08-04",24.25
"2417","2017-08-07",24.389999
"2418","2017-08-08",24.620001
"2419","2017-08-09",24.299999
"2420","2017-08-10",23.73
"2421","2017-08-11",23.49
"2422","2017-08-14",23.610001
"2423","2017-08-15",23.620001
"2424","2017-08-16",23.65
"2425","2017-08-17",22.790001
"2426","2017-08-18",22.83
"2427","2017-08-21",22.969999
"2428","2017-08-22",23.129999
"2429","2017-08-23",22.780001
"2430","2017-08-24",22.799999
"2431","2017-08-25",22.75
"2432","2017-08-28",22.76
"2433","2017-08-29",23.02
"2434","2017-08-30",23.75
"2435","2017-08-31",24.07
"2436","2017-09-01",24.35
"2437","2017-09-05",23.91
"2438","2017-09-06",24.209999
"2439","2017-09-07",24.18
"2440","2017-09-08",24.23
"2441","2017-09-11",24.379999
"2442","2017-09-12",24.92
"2443","2017-09-13",25.24
"2444","2017-09-14",26
"2445","2017-09-15",26.459999
"2446","2017-09-18",26.540001
"2447","2017-09-19",26.790001
"2448","2017-09-20",26.73
"2449","2017-09-21",26.85
"2450","2017-09-22",27.26
"2451","2017-09-25",27.59
"2452","2017-09-26",27.780001
"2453","2017-09-27",28.08
"2454","2017-09-28",28.02
"2455","2017-09-29",27.959999
"2456","2017-10-02",28.790001
"2457","2017-10-03",28.08
"2458","2017-10-04",28.459999
"2459","2017-10-05",28.49
"2460","2017-10-06",28.43
"2461","2017-10-09",28.360001
"2462","2017-10-10",28.440001
"2463","2017-10-11",28.48
"2464","2017-10-12",28.389999
"2465","2017-10-13",28.35
"2466","2017-10-16",29.01
"2467","2017-10-17",29
"2468","2017-10-18",29.07
"2469","2017-10-19",29.219999
"2470","2017-10-20",29.27
"2471","2017-10-23",29.040001
"2472","2017-10-24",29.370001
"2473","2017-10-25",28.809999
"2474","2017-10-26",29.42
"2475","2017-10-27",30.18
"2476","2017-10-30",29.719999
"2477","2017-10-31",30.49
"2478","2017-11-01",30.879999
"2479","2017-11-02",31.370001
"2480","2017-11-03",31.34
"2481","2017-11-06",30.879999
"2482","2017-11-07",30.83
"2483","2017-11-08",31.190001
"2484","2017-11-09",30.58
"2485","2017-11-10",30.57
"2486","2017-11-13",30.65
"2487","2017-11-14",30.790001
"2488","2017-11-15",30.32
"2489","2017-11-16",31
"2490","2017-11-17",31.18
"2491","2017-11-20",31.690001
"2492","2017-11-21",31.870001
"2493","2017-11-22",31.82
"2494","2017-11-24",31.68
"2495","2017-11-27",32.099998
"2496","2017-11-28",32.810001
"2497","2017-11-29",32.889999
"2498","2017-11-30",33.040001
"2499","2017-12-01",32.669998
"2500","2017-12-04",32.279999
"2501","2017-12-05",32.220001
"2502","2017-12-06",31.799999
"2503","2017-12-07",31.870001
"2504","2017-12-08",32.02
"2505","2017-12-11",31.84
"2506","2017-12-12",31.889999
"2507","2017-12-13",31.639999
"2508","2017-12-14",31.059999
"2509","2017-12-15",31.68
"2510","2017-12-18",32.209999
"2511","2017-12-19",32.389999
"2512","2017-12-20",32.68
"2513","2017-12-21",32.689999
"2514","2017-12-22",32.310001
"2515","2017-12-26",32.07
"2516","2017-12-27",32.049999
"2517","2017-12-28",32.709999
"2518","2017-12-29",32.009998
"2519","2018-01-02",31.85
"2520","2018-01-03",32.16
"2521","2018-01-04",33.299999
"2522","2018-01-05",34.360001
"2523","2018-01-08",34.18
"2524","2018-01-09",34.150002
"2525","2018-01-10",33.25
"2526","2018-01-11",34.259998
"2527","2018-01-12",34.880001
"2528","2018-01-16",33.93
"2529","2018-01-17",34.549999
"2530","2018-01-18",33.68
"2531","2018-01-19",33.509998
"2532","2018-01-22",33.360001
"2533","2018-01-23",33.279999
"2534","2018-01-24",33.720001
"2535","2018-01-25",33.220001
"2536","2018-01-26",33.619999
"2537","2018-01-29",33.220001
"2538","2018-01-30",33.220001
"2539","2018-01-31",32.990002
"2540","2018-02-01",33.389999
"2541","2018-02-02",31.450001
"2542","2018-02-05",29.85
"2543","2018-02-06",30.68
"2544","2018-02-07",30.629999
"2545","2018-02-08",29.25
"2546","2018-02-09",29.33
"2547","2018-02-12",30.24
"2548","2018-02-13",28.93
"2549","2018-02-14",28.6
"2550","2018-02-15",28.41
"2551","2018-02-16",28.01
"2552","2018-02-20",28.030001
"2553","2018-02-21",28
"2554","2018-02-22",27.889999
"2555","2018-02-23",28.01
"2556","2018-02-26",28.110001
"2557","2018-02-27",27.280001
"2558","2018-02-28",26.57
"2559","2018-03-01",26.5
"2560","2018-03-02",25.75
"2561","2018-03-05",26.33
"2562","2018-03-06",25.9
"2563","2018-03-07",26.23
"2564","2018-03-08",26.200001
"2565","2018-03-09",27.139999
"2566","2018-03-12",26.139999
"2567","2018-03-13",26.16
"2568","2018-03-14",25.620001
"2569","2018-03-15",26.120001
"2570","2018-03-16",26.41
"2571","2018-03-19",26.440001
"2572","2018-03-20",26.26
"2573","2018-03-21",27.139999
"2574","2018-03-22",25.76
"2575","2018-03-23",25.1
"2576","2018-03-26",26.01
"2577","2018-03-27",25.190001
"2578","2018-03-28",24.99
"2579","2018-03-29",25.76
"2580","2018-04-02",24.99
"2581","2018-04-03",26.059999
"2582","2018-04-04",26.219999
"2583","2018-04-05",26.73
"2584","2018-04-06",26.139999
"2585","2018-04-09",26.209999
"2586","2018-04-10",26.530001
"2587","2018-04-11",26.059999
"2588","2018-04-12",26.209999
"2589","2018-04-13",25.889999
"2590","2018-04-16",26.51
"2591","2018-04-17",26.59
"2592","2018-04-18",26.6
"2593","2018-04-19",25.790001
"2594","2018-04-20",25.700001
"2595","2018-04-23",25.559999
"2596","2018-04-24",25.09
"2597","2018-04-25",25.16
"2598","2018-04-26",25.26
"2599","2018-04-27",24.98
"2600","2018-04-30",23.73
"2601","2018-05-01",23.6
"2602","2018-05-02",23.629999
"2603","2018-05-03",23.57
"2604","2018-05-04",23.83
"2605","2018-05-07",23.889999
"2606","2018-05-08",23.75
"2607","2018-05-09",23.860001
"2608","2018-05-10",23.99
"2609","2018-05-11",23.65
"2610","2018-05-14",23.68
"2611","2018-05-15",23.73
"2612","2018-05-16",24.059999
"2613","2018-05-17",24.120001
"2614","2018-05-18",24.190001
"2615","2018-05-21",24.32
"2616","2018-05-22",23.950001
"2617","2018-05-23",23.549999
"2618","2018-05-24",23.42
"2619","2018-05-25",23.309999
"2620","2018-05-29",22.549999
"2621","2018-05-30",22.530001
"2622","2018-05-31",22.299999
"2623","2018-06-01",22.67
"2624","2018-06-04",22.809999
"2625","2018-06-05",23.059999
"2626","2018-06-06",23.379999
"2627","2018-06-07",23.27
"2628","2018-06-08",23.059999
"2629","2018-06-11",22.82
"2630","2018-06-12",22.450001
"2631","2018-06-13",21.83
"2632","2018-06-14",22
"2633","2018-06-15",21.809999
"2634","2018-06-18",21.870001
"2635","2018-06-19",21.75
"2636","2018-06-20",21.68
"2637","2018-06-21",20.889999
"2638","2018-06-22",20.879999
"2639","2018-06-25",20.959999
"2640","2018-06-26",21.120001
"2641","2018-06-27",20.610001
"2642","2018-06-28",20.299999
"2643","2018-06-29",20.190001
"2644","2018-07-02",20.209999
"2645","2018-07-03",19.93
"2646","2018-07-05",20.42
"2647","2018-07-06",20.379999
"2648","2018-07-09",21.08
"2649","2018-07-10",21.450001
"2650","2018-07-11",20.85
"2651","2018-07-12",20.73
"2652","2018-07-13",20.85
"2653","2018-07-16",20.719999
"2654","2018-07-17",21.01
"2655","2018-07-18",21.35
"2656","2018-07-19",21.25
"2657","2018-07-20",21.030001
"2658","2018-07-23",20.65
"2659","2018-07-24",20.629999
"2660","2018-07-25",19.549999
"2661","2018-07-26",20.16
"2662","2018-07-27",20.190001
"2663","2018-07-30",21.219999
"2664","2018-07-31",21.35
"2665","2018-08-01",20.77
"2666","2018-08-02",21.059999
"2667","2018-08-03",21.059999
"2668","2018-08-06",21
"2669","2018-08-07",21.08
"2670","2018-08-08",20.889999
"2671","2018-08-09",20.370001
"2672","2018-08-10",19.940001
"2673","2018-08-13",19.51
"2674","2018-08-14",19.66
"2675","2018-08-15",19.389999
"2676","2018-08-16",19.610001
"2677","2018-08-17",20
"2678","2018-08-20",19.969999
"2679","2018-08-21",20.25
"2680","2018-08-22",20.01
"2681","2018-08-23",19.59
"2682","2018-08-24",19.9
"2683","2018-08-27",20.879999
"2684","2018-08-28",20.58
"2685","2018-08-29",20.33
"2686","2018-08-30",19.790001
"2687","2018-08-31",19.57
"2688","2018-09-04",19.059999
"2689","2018-09-05",19.27
"2690","2018-09-06",19.34
"2691","2018-09-07",19.27
"2692","2018-09-10",19.33
"2693","2018-09-11",18.98
"2694","2018-09-12",18.99
"2695","2018-09-13",19.110001
"2696","2018-09-14",19.559999
"2697","2018-09-17",19.42
"2698","2018-09-18",19.219999
"2699","2018-09-19",20.02
"2700","2018-09-20",20.700001
"2701","2018-09-21",20.42
"2702","2018-09-24",19.48
"2703","2018-09-25",18.91
"2704","2018-09-26",19.110001
"2705","2018-09-27",18.82
"2706","2018-09-28",18.67
"2707","2018-10-01",18.690001
"2708","2018-10-02",18.809999
"2709","2018-10-03",18.889999
"2710","2018-10-04",18.5
"2711","2018-10-05",17.76
"2712","2018-10-08",18.18
"2713","2018-10-09",17.35
"2714","2018-10-10",17.01
"2715","2018-10-11",16.66
"2716","2018-10-12",16.299999
"2717","2018-10-15",16.51
"2718","2018-10-16",16.969999
"2719","2018-10-17",16.440001
"2720","2018-10-18",15.77
"2721","2018-10-19",16.25
"2722","2018-10-22",16.190001
"2723","2018-10-23",16.6
"2724","2018-10-24",15.41
"2725","2018-10-25",16.16
"2726","2018-10-26",16.629999
"2727","2018-10-29",14.43
"2728","2018-10-30",14.87
"2729","2018-10-31",15.57
"2730","2018-11-01",15.76
"2731","2018-11-02",15.72
"2732","2018-11-05",15
"2733","2018-11-06",14.96
"2734","2018-11-07",15.27
"2735","2018-11-08",14.91
"2736","2018-11-09",14.26
"2737","2018-11-12",14.16
"2738","2018-11-13",13.93
"2739","2018-11-14",14.42
"2740","2018-11-15",14.74
"2741","2018-11-16",14.69
"2742","2018-11-19",14.6
"2743","2018-11-20",13.84
"2744","2018-11-21",14.46
"2745","2018-11-23",14.55
"2746","2018-11-26",14.99
"2747","2018-11-27",14.46
"2748","2018-11-28",14.91
"2749","2018-11-29",14.26
"2750","2018-11-30",14.51
"2751","2018-12-03",14.95
"2752","2018-12-04",14.2
"2753","2018-12-06",14.32
"2754","2018-12-07",13.7
"2755","2018-12-10",13.71
"2756","2018-12-11",14.01
"2757","2018-12-12",13.69
"2758","2018-12-13",13.66
"2759","2018-12-14",13.61
"2760","2018-12-17",13.81
"2761","2018-12-18",13.87
"2762","2018-12-19",13.59
"2763","2018-12-20",13.7
"2764","2018-12-21",13.1
"2765","2018-12-24",12.98
"2766","2018-12-26",13.74
"2767","2018-12-27",13.53
"2768","2018-12-28",13.52
"2769","2018-12-31",13.63
"2770","2019-01-02",13.85
"2771","2019-01-03",13.6
"2772","2019-01-04",14.83
"2773","2019-01-07",15.28
"2774","2019-01-08",15.65
"2775","2019-01-09",16.07
"2776","2019-01-10",16.23
"2777","2019-01-11",15.95
"2778","2019-01-14",16.4
"2779","2019-01-15",16.58
"2780","2019-01-16",16.83
"2781","2019-01-17",17.139999
"2782","2019-01-18",17.76
"2783","2019-01-22",17.299999
"2784","2019-01-23",16.889999
"2785","2019-01-24",17.280001
"2786","2019-01-25",17.780001
"2787","2019-01-28",17.43
"2788","2019-01-29",17.57
"2789","2019-01-30",17.82
"2790","2019-01-31",17.620001
"2791","2019-02-01",17.91
"2792","2019-02-04",17.75
"2793","2019-02-05",17.83
"2794","2019-02-06",17.66
"2795","2019-02-07",16.950001
"2796","2019-02-08",16.57
"2797","2019-02-11",16.719999
"2798","2019-02-12",17.120001
"2799","2019-02-13",17.059999
"2800","2019-02-14",17.309999
"2801","2019-02-15",19.110001
"2802","2019-02-19",20.049999
"2803","2019-02-20",19.969999
"2804","2019-02-21",19.940001
"2805","2019-02-22",20.700001
"2806","2019-02-25",20.52
"2807","2019-02-26",20.18
"2808","2019-02-27",20.209999
"2809","2019-02-28",19.75
"2810","2019-03-01",19.700001
"2811","2019-03-04",19.43
"2812","2019-03-05",19.23
"2813","2019-03-06",18.76
"2814","2019-03-07",18.879999
"2815","2019-03-08",18.469999
"2816","2019-03-11",18.74
"2817","2019-03-12",18.91
"2818","2019-03-13",18.450001
"2819","2019-03-14",18.049999
"2820","2019-03-15",18.24
"2821","2019-03-18",18.6
"2822","2019-03-19",18.25
"2823","2019-03-20",17.76
"2824","2019-03-21",18.07
"2825","2019-03-22",16.6
"2826","2019-03-25",16.809999
