"","date","RTRX"
"1906","2020-06-05",16.27
"1907","2020-06-08",16.549999
"1908","2020-06-09",15.1
"1909","2020-06-10",15.155
"1910","2020-06-11",14.51
"1911","2020-06-12",15.32
"1912","2020-06-15",15.75
"1913","2020-06-16",15.5
"1914","2020-06-17",15.59
"1915","2020-06-18",15.6
"1916","2020-06-19",15.79
"1917","2020-06-22",15.82
"1918","2020-06-23",16.17
"1919","2020-06-24",17.110001
"1920","2020-06-25",19.98
"1921","2020-06-26",19.559999
"1922","2020-06-29",19.73
"1923","2020-06-30",20.41
"1924","2020-07-01",20.690001
"1925","2020-07-02",20.780001
"1926","2020-07-06",20.559999
"1927","2020-07-07",20.889999
"1928","2020-07-08",20.82
"1929","2020-07-09",20.139999
"1930","2020-07-10",20.040001
"1931","2020-07-13",19.85
"1932","2020-07-14",20.41
"1933","2020-07-15",20.940001
"1934","2020-07-16",20.51
"1935","2020-07-17",20.690001
"1936","2020-07-20",21.68
"1937","2020-07-21",21.33
"1938","2020-07-22",21.18
"1939","2020-07-23",20.41
"1940","2020-07-24",20.059999
"1941","2020-07-27",20.52
"1942","2020-07-28",20.1
"1943","2020-07-29",20.200001
"1944","2020-07-30",20.690001
"1945","2020-07-31",19.879999
"1946","2020-08-03",20.16
"1947","2020-08-04",19.379999
"1948","2020-08-05",19.34
"1949","2020-08-06",19.110001
"1950","2020-08-07",19.200001
"1951","2020-08-10",19.15
"1952","2020-08-11",18.27
"1953","2020-08-12",18.4
"1954","2020-08-13",18.639999
"1955","2020-08-14",18.33
"1956","2020-08-17",18.85
"1957","2020-08-18",18.43
"1958","2020-08-19",18.32
"1959","2020-08-20",18.860001
"1960","2020-08-21",18.530001
"1961","2020-08-24",19.02
"1962","2020-08-25",19.639999
"1963","2020-08-26",19.200001
"1964","2020-08-27",19.219999
"1965","2020-08-28",19.34
"1966","2020-08-31",19.59
"1967","2020-09-01",18.67
"1968","2020-09-02",18.860001
"1969","2020-09-03",18.389999
"1970","2020-09-04",17.940001
"1971","2020-09-08",17.98
"1972","2020-09-09",18.24
"1973","2020-09-10",18.459999
"1974","2020-09-11",18.51
"1975","2020-09-14",19.549999
"1976","2020-09-15",19.52
"1977","2020-09-16",19.9
"1978","2020-09-17",19.67
"1979","2020-09-18",20.25
"1980","2020-09-21",18.76
"1981","2020-09-22",18.719999
"1982","2020-09-23",17.68
"1983","2020-09-24",18.040001
"1984","2020-09-25",18.280001
"1985","2020-09-28",18.08
"1986","2020-09-29",18.620001
"1987","2020-09-30",18.459999
"1988","2020-10-01",19.190001
"1989","2020-10-02",19.165001
"1990","2020-10-05",20.16
"1991","2020-10-06",20.530001
"1992","2020-10-07",20.66
"1993","2020-10-08",20.540001
"1994","2020-10-09",20.73
"1995","2020-10-12",20.68
"1996","2020-10-13",20.9
"1997","2020-10-14",21.280001
"1998","2020-10-15",21.25
"1999","2020-10-16",21.889999
"2000","2020-10-19",21.389999
"2001","2020-10-20",20.84
"2002","2020-10-21",20.610001
"2003","2020-10-22",21.08
"2004","2020-10-23",20.950001
"2005","2020-10-26",21
"2006","2020-10-27",21.51
"2007","2020-10-28",21.02
"2008","2020-10-29",20.780001
"2009","2020-10-30",20.24
"2010","2020-11-02",20.15
"2011","2020-11-03",20.74
"2012","2020-11-04",21.24
"2013","2020-11-05",20.879999
"2014","2020-11-06",21.57
"2015","2020-11-09",22.66
"2016","2020-11-10",23.66
"2017","2020-11-11",24
"2018","2020-11-12",23.530001
"2019","2020-11-13",23.68
"2020","2020-11-16",24.110001
"2021","2020-11-17",24.360001
"2022","2020-11-18",24.25
"2023","2020-11-19",NA
"2024","2020-11-20",24.870001
"2025","2020-11-23",23.65
"2026","2020-11-24",23.35
"2027","2020-11-25",22.809999
"2028","2020-11-27",23.77
