"","date","MANU"
"1893","2020-02-20",19.34
"1894","2020-02-21",19.290001
"1895","2020-02-24",19
"1896","2020-02-25",18.040001
"1897","2020-02-26",18.200001
"1898","2020-02-27",18.040001
"1899","2020-02-28",17.49
"1900","2020-03-02",18.120001
"1901","2020-03-03",17.190001
"1902","2020-03-04",17.450001
"1903","2020-03-05",16.93
"1904","2020-03-06",17.08
"1905","2020-03-09",16.08
"1906","2020-03-10",16.49
"1907","2020-03-11",15.42
"1908","2020-03-12",13.29
"1909","2020-03-13",14.33
"1910","2020-03-16",12.66
"1911","2020-03-17",13.41
"1912","2020-03-18",12.55
"1913","2020-03-19",13.39
"1914","2020-03-20",13.29
"1915","2020-03-23",13.4
"1916","2020-03-24",15
"1917","2020-03-25",15.53
"1918","2020-03-26",15.86
"1919","2020-03-27",15.58
"1920","2020-03-30",15.72
"1921","2020-03-31",15.05
"1922","2020-04-01",14.28
"1923","2020-04-02",14.66
"1924","2020-04-03",13.98
"1925","2020-04-06",14.6
"1926","2020-04-07",14.73
"1927","2020-04-08",15.12
"1928","2020-04-09",15
"1929","2020-04-13",14.96
"1930","2020-04-14",15.32
"1931","2020-04-15",14.79
"1932","2020-04-16",15.02
"1933","2020-04-17",16.27
"1934","2020-04-20",16.01
"1935","2020-04-21",16.129999
"1936","2020-04-22",16.57
"1937","2020-04-23",16.219999
"1938","2020-04-24",15.49
"1939","2020-04-27",15.53
"1940","2020-04-28",16.209999
"1941","2020-04-29",16.540001
"1942","2020-04-30",16.809999
"1943","2020-05-01",16.02
"1944","2020-05-04",15.97
"1945","2020-05-05",16.129999
"1946","2020-05-06",15.87
"1947","2020-05-07",15.81
"1948","2020-05-08",16.09
"1949","2020-05-11",16.799999
"1950","2020-05-12",16.6
"1951","2020-05-13",15.87
"1952","2020-05-14",15.91
"1953","2020-05-15",16.049999
"1954","2020-05-18",16.620001
"1955","2020-05-19",16.16
"1956","2020-05-20",16.43
"1957","2020-05-21",15.92
"1958","2020-05-22",15.69
"1959","2020-05-26",15.84
"1960","2020-05-27",16.66
"1961","2020-05-28",16.610001
"1962","2020-05-29",16.629999
"1963","2020-06-01",16.700001
"1964","2020-06-02",17.25
"1965","2020-06-03",17.450001
"1966","2020-06-04",17.719999
"1967","2020-06-05",17.280001
"1968","2020-06-08",17.58
"1969","2020-06-09",17.1
"1970","2020-06-10",16.52
"1971","2020-06-11",16.120001
"1972","2020-06-12",16.08
"1973","2020-06-15",16.139999
"1974","2020-06-16",16.139999
"1975","2020-06-17",16.360001
"1976","2020-06-18",16.48
"1977","2020-06-19",16.219999
"1978","2020-06-22",15.9
"1979","2020-06-23",15.84
"1980","2020-06-24",15.51
"1981","2020-06-25",15.55
"1982","2020-06-26",15.1
"1983","2020-06-29",15.31
"1984","2020-06-30",15.83
"1985","2020-07-01",15.75
"1986","2020-07-02",16.219999
"1987","2020-07-06",16.25
"1988","2020-07-07",15.98
"1989","2020-07-08",15.63
"1990","2020-07-09",15.1
"1991","2020-07-10",15.02
"1992","2020-07-13",15.16
"1993","2020-07-14",15.05
"1994","2020-07-15",15.04
"1995","2020-07-16",15
"1996","2020-07-17",14.98
"1997","2020-07-20",15
"1998","2020-07-21",15
"1999","2020-07-22",14.94
"2000","2020-07-23",14.72
"2001","2020-07-24",14.94
"2002","2020-07-27",14.98
"2003","2020-07-28",14.92
"2004","2020-07-29",14.75
"2005","2020-07-30",14.47
"2006","2020-07-31",13.99
"2007","2020-08-03",14.52
"2008","2020-08-04",14.69
"2009","2020-08-05",15.13
"2010","2020-08-06",15.14
"2011","2020-08-07",15.06
"2012","2020-08-10",15
"2013","2020-08-11",15.06
"2014","2020-08-12",15
"2015","2020-08-13",15.09
"2016","2020-08-14",15.18
"2017","2020-08-17",14.87
"2018","2020-08-18",15.07
"2019","2020-08-19",15.05
"2020","2020-08-20",15
"2021","2020-08-21",14.87
"2022","2020-08-24",15.11
"2023","2020-08-25",15.22
"2024","2020-08-26",15.38
"2025","2020-08-27",15.43
"2026","2020-08-28",15.49
"2027","2020-08-31",15.38
"2028","2020-09-01",15.43
"2029","2020-09-02",15.55
"2030","2020-09-03",15.3
"2031","2020-09-04",15.13
"2032","2020-09-08",16.360001
"2033","2020-09-09",16.52
"2034","2020-09-10",16.379999
"2035","2020-09-11",16.27
"2036","2020-09-14",16.23
"2037","2020-09-15",16.35
"2038","2020-09-16",16.43
"2039","2020-09-17",16.34
"2040","2020-09-18",15.71
"2041","2020-09-21",15.26
"2042","2020-09-22",15.1
"2043","2020-09-23",14.7
"2044","2020-09-24",14.55
"2045","2020-09-25",14.8
"2046","2020-09-28",14.76
"2047","2020-09-29",14.6
"2048","2020-09-30",14.54
"2049","2020-10-01",14.52
"2050","2020-10-02",14.57
"2051","2020-10-05",14.39
"2052","2020-10-06",14.22
"2053","2020-10-07",14.15
"2054","2020-10-08",14.59
"2055","2020-10-09",14.3
"2056","2020-10-12",14.45
"2057","2020-10-13",14.27
"2058","2020-10-14",14.18
"2059","2020-10-15",13.94
"2060","2020-10-16",13.81
"2061","2020-10-19",13.48
"2062","2020-10-20",13.32
"2063","2020-10-21",14.56
"2064","2020-10-22",14.18
"2065","2020-10-23",14.32
"2066","2020-10-26",13.95
"2067","2020-10-27",13.9
"2068","2020-10-28",13.46
"2069","2020-10-29",13.6
"2070","2020-10-30",13.66
"2071","2020-11-02",13.41
"2072","2020-11-03",13.45
"2073","2020-11-04",13.7
"2074","2020-11-05",13.91
"2075","2020-11-06",13.85
"2076","2020-11-09",15.34
"2077","2020-11-10",15.31
"2078","2020-11-11",15.37
"2079","2020-11-12",15.29
"2080","2020-11-13",15.57
"2081","2020-11-16",15.76
"2082","2020-11-17",15.69
"2083","2020-11-18",15.35
"2084","2020-11-19",15.54
"2085","2020-11-20",15.12
"2086","2020-11-23",15.43
"2087","2020-11-24",16.15
"2088","2020-11-25",16.200001
"2089","2020-11-27",15.79
