"","date","FDUS"
"1910","2019-01-23",13.43
"1911","2019-01-24",13.5
"1912","2019-01-25",13.55
"1913","2019-01-28",13.65
"1914","2019-01-29",13.68
"1915","2019-01-30",13.94
"1916","2019-01-31",13.98
"1917","2019-02-01",13.98
"1918","2019-02-04",13.89
"1919","2019-02-05",14.28
"1920","2019-02-06",14.34
"1921","2019-02-07",14.23
"1922","2019-02-08",14.15
"1923","2019-02-11",14.29
"1924","2019-02-12",14.24
"1925","2019-02-13",14.48
"1926","2019-02-14",14.61
"1927","2019-02-15",14.73
"1928","2019-02-19",14.84
"1929","2019-02-20",15.09
"1930","2019-02-21",15.07
"1931","2019-02-22",15.48
"1932","2019-02-25",15.68
"1933","2019-02-26",15.38
"1934","2019-02-27",15.13
"1935","2019-02-28",15.01
"1936","2019-03-01",15.14
"1937","2019-03-04",15.65
"1938","2019-03-05",15.55
"1939","2019-03-06",15.6
"1940","2019-03-07",15.31
"1941","2019-03-08",15.34
"1942","2019-03-11",15.39
"1943","2019-03-12",15.39
"1944","2019-03-13",15.39
"1945","2019-03-14",15.4
"1946","2019-03-15",15.52
"1947","2019-03-18",15.5
"1948","2019-03-19",15.43
"1949","2019-03-20",15.29
"1950","2019-03-21",15.34
"1951","2019-03-22",15.14
"1952","2019-03-25",15.2
"1953","2019-03-26",15.37
"1954","2019-03-27",15.39
"1955","2019-03-28",15.48
"1956","2019-03-29",15.33
"1957","2019-04-01",15.45
"1958","2019-04-02",15.43
"1959","2019-04-03",15.39
"1960","2019-04-04",15.46
"1961","2019-04-05",15.47
"1962","2019-04-08",15.49
"1963","2019-04-09",15.33
"1964","2019-04-10",15.49
"1965","2019-04-11",15.4
"1966","2019-04-12",15.46
"1967","2019-04-15",15.41
"1968","2019-04-16",15.52
"1969","2019-04-17",15.46
"1970","2019-04-18",15.37
"1971","2019-04-22",15.38
"1972","2019-04-23",15.46
"1973","2019-04-24",15.46
"1974","2019-04-25",15.72
"1975","2019-04-26",15.82
"1976","2019-04-29",15.79
"1977","2019-04-30",15.7
"1978","2019-05-01",15.79
"1979","2019-05-02",15.8
"1980","2019-05-03",16.25
"1981","2019-05-06",16.360001
"1982","2019-05-07",16.200001
"1983","2019-05-08",16.23
"1984","2019-05-09",16.190001
"1985","2019-05-10",16.15
"1986","2019-05-13",16.059999
"1987","2019-05-14",16.08
"1988","2019-05-15",16.18
"1989","2019-05-16",16.16
"1990","2019-05-17",16.360001
"1991","2019-05-20",16.360001
"1992","2019-05-21",16.469999
"1993","2019-05-22",16.33
"1994","2019-05-23",16.33
"1995","2019-05-24",16.309999
"1996","2019-05-28",16.16
"1997","2019-05-29",16.17
"1998","2019-05-30",16.02
"1999","2019-05-31",15.82
"2000","2019-06-03",15.93
"2001","2019-06-04",16.15
"2002","2019-06-05",16.18
"2003","2019-06-06",16.01
"2004","2019-06-07",15.7
"2005","2019-06-10",15.84
"2006","2019-06-11",15.77
"2007","2019-06-12",15.78
"2008","2019-06-13",15.93
"2009","2019-06-14",15.92
"2010","2019-06-17",15.88
"2011","2019-06-18",15.86
"2012","2019-06-19",15.95
"2013","2019-06-20",16.030001
"2014","2019-06-21",16.139999
"2015","2019-06-24",16.07
"2016","2019-06-25",15.97
"2017","2019-06-26",15.85
"2018","2019-06-27",15.91
"2019","2019-06-28",15.95
"2020","2019-07-01",16.15
"2021","2019-07-02",16.120001
"2022","2019-07-03",16.190001
"2023","2019-07-05",16.26
"2024","2019-07-08",16.200001
"2025","2019-07-09",16.17
"2026","2019-07-10",16.16
"2027","2019-07-11",16.209999
"2028","2019-07-12",16.33
"2029","2019-07-15",16.299999
"2030","2019-07-16",16.23
"2031","2019-07-17",16.120001
"2032","2019-07-18",16.25
"2033","2019-07-19",16.18
"2034","2019-07-22",16.23
"2035","2019-07-23",16.190001
"2036","2019-07-24",16.23
"2037","2019-07-25",16.200001
"2038","2019-07-26",16.200001
"2039","2019-07-29",16.16
"2040","2019-07-30",16.200001
"2041","2019-07-31",16.209999
"2042","2019-08-01",16.139999
"2043","2019-08-02",15.23
"2044","2019-08-05",14.63
"2045","2019-08-06",14.57
"2046","2019-08-07",14.63
"2047","2019-08-08",14.73
"2048","2019-08-09",14.7
"2049","2019-08-12",14.81
"2050","2019-08-13",14.74
"2051","2019-08-14",14.6
"2052","2019-08-15",14.49
"2053","2019-08-16",14.69
"2054","2019-08-19",14.85
"2055","2019-08-20",14.97
"2056","2019-08-21",14.93
"2057","2019-08-22",14.92
"2058","2019-08-23",14.81
"2059","2019-08-26",14.96
"2060","2019-08-27",14.82
"2061","2019-08-28",14.91
"2062","2019-08-29",15.02
"2063","2019-08-30",15.14
"2064","2019-09-03",15.15
"2065","2019-09-04",15.1
"2066","2019-09-05",14.75
"2067","2019-09-06",14.7
"2068","2019-09-09",14.81
"2069","2019-09-10",14.82
"2070","2019-09-11",14.92
"2071","2019-09-12",14.84
"2072","2019-09-13",14.9
"2073","2019-09-16",14.95
"2074","2019-09-17",15
"2075","2019-09-18",15.16
"2076","2019-09-19",15.22
"2077","2019-09-20",15.37
"2078","2019-09-23",15.29
"2079","2019-09-24",15.18
"2080","2019-09-25",15.1
"2081","2019-09-26",15.09
"2082","2019-09-27",14.91
"2083","2019-09-30",14.83
"2084","2019-10-01",14.57
"2085","2019-10-02",14.36
"2086","2019-10-03",14.34
"2087","2019-10-04",14.47
"2088","2019-10-07",14.51
"2089","2019-10-08",14.4
"2090","2019-10-09",14.42
"2091","2019-10-10",14.56
"2092","2019-10-11",14.48
"2093","2019-10-14",14.17
"2094","2019-10-15",14.36
"2095","2019-10-16",14.36
"2096","2019-10-17",14.45
"2097","2019-10-18",14.43
"2098","2019-10-21",14.63
"2099","2019-10-22",14.63
"2100","2019-10-23",14.76
"2101","2019-10-24",14.73
"2102","2019-10-25",14.65
"2103","2019-10-28",14.72
"2104","2019-10-29",14.68
"2105","2019-10-30",14.89
"2106","2019-10-31",14.75
"2107","2019-11-01",15.01
"2108","2019-11-04",15.03
"2109","2019-11-05",15.09
"2110","2019-11-06",15.08
"2111","2019-11-07",15.1
"2112","2019-11-08",15.15
"2113","2019-11-11",15.12
"2114","2019-11-12",15.35
"2115","2019-11-13",15.4
"2116","2019-11-14",15.41
"2117","2019-11-15",15.35
"2118","2019-11-18",15.36
"2119","2019-11-19",15.45
"2120","2019-11-20",15.41
"2121","2019-11-21",15.38
"2122","2019-11-22",15.47
"2123","2019-11-25",15.68
"2124","2019-11-26",15.66
"2125","2019-11-27",15.87
"2126","2019-11-29",15.98
"2127","2019-12-02",15.91
"2128","2019-12-03",15.98
"2129","2019-12-04",16.059999
"2130","2019-12-05",15.39
"2131","2019-12-06",15.44
"2132","2019-12-09",15.31
"2133","2019-12-10",15.31
"2134","2019-12-11",15.25
"2135","2019-12-12",15.22
"2136","2019-12-13",15.2
"2137","2019-12-16",15.12
"2138","2019-12-17",15.1
"2139","2019-12-18",15.23
"2140","2019-12-19",15.29
"2141","2019-12-20",15.25
"2142","2019-12-23",15.11
"2143","2019-12-24",15.13
"2144","2019-12-26",15.1
"2145","2019-12-27",14.96
"2146","2019-12-30",14.89
"2147","2019-12-31",14.84
"2148","2020-01-02",14.79
"2149","2020-01-03",14.74
"2150","2020-01-06",14.77
"2151","2020-01-07",15
"2152","2020-01-08",15.04
"2153","2020-01-09",15.1
"2154","2020-01-10",15
"2155","2020-01-13",14.92
"2156","2020-01-14",14.89
"2157","2020-01-15",14.99
"2158","2020-01-16",15
"2159","2020-01-17",14.97
"2160","2020-01-21",14.94
"2161","2020-01-22",15
"2162","2020-01-23",14.95
"2163","2020-01-24",14.83
"2164","2020-01-27",14.72
"2165","2020-01-28",14.7
"2166","2020-01-29",14.81
"2167","2020-01-30",14.84
"2168","2020-01-31",14.76
"2169","2020-02-03",14.79
"2170","2020-02-04",14.81
"2171","2020-02-05",14.97
"2172","2020-02-06",14.96
"2173","2020-02-07",15.09
"2174","2020-02-10",15.14
"2175","2020-02-11",15.38
"2176","2020-02-12",15.24
"2177","2020-02-13",15.46
"2178","2020-02-14",15.43
"2179","2020-02-18",15.5
"2180","2020-02-19",15.39
"2181","2020-02-20",15.55
"2182","2020-02-21",15.36
"2183","2020-02-24",15.08
"2184","2020-02-25",14.23
"2185","2020-02-26",14.28
"2186","2020-02-27",13.87
"2187","2020-02-28",13.18
"2188","2020-03-02",13.79
"2189","2020-03-03",13.74
"2190","2020-03-04",13.99
"2191","2020-03-05",13.83
"2192","2020-03-06",13.58
"2193","2020-03-09",12.12
"2194","2020-03-10",12.07
"2195","2020-03-11",11.65
"2196","2020-03-12",9.22
"2197","2020-03-13",10.17
"2198","2020-03-16",8.29
"2199","2020-03-17",7.19
"2200","2020-03-18",4.72
"2201","2020-03-19",6.78
"2202","2020-03-20",6.61
"2203","2020-03-23",4.92
"2204","2020-03-24",6.18
"2205","2020-03-25",6.6
"2206","2020-03-26",7.54
"2207","2020-03-27",7.46
"2208","2020-03-30",6.89
"2209","2020-03-31",6.62
"2210","2020-04-01",5.86
"2211","2020-04-02",5.58
"2212","2020-04-03",5.36
"2213","2020-04-06",5.74
"2214","2020-04-07",6.04
"2215","2020-04-08",7.06
"2216","2020-04-09",7.21
"2217","2020-04-13",8.11
"2218","2020-04-14",8.57
"2219","2020-04-15",8.73
"2220","2020-04-16",8.81
"2221","2020-04-17",9.01
"2222","2020-04-20",8.63
"2223","2020-04-21",8.54
"2224","2020-04-22",8.22
"2225","2020-04-23",7.95
"2226","2020-04-24",8.56
"2227","2020-04-27",9.03
"2228","2020-04-28",8.8
"2229","2020-04-29",9.49
"2230","2020-04-30",9.08
"2231","2020-05-01",8.55
"2232","2020-05-04",8.59
"2233","2020-05-05",8.03
"2234","2020-05-06",8.34
"2235","2020-05-07",8.39
"2236","2020-05-08",8.51
"2237","2020-05-11",8.44
"2238","2020-05-12",8.32
"2239","2020-05-13",8.09
"2240","2020-05-14",8.21
"2241","2020-05-15",8.19
"2242","2020-05-18",8.62
"2243","2020-05-19",8.73
"2244","2020-05-20",8.94
"2245","2020-05-21",9.25
"2246","2020-05-22",9.31
"2247","2020-05-26",9.69
"2248","2020-05-27",9.89
"2249","2020-05-28",9.68
"2250","2020-05-29",9.54
"2251","2020-06-01",9.75
"2252","2020-06-02",9.76
"2253","2020-06-03",10.02
"2254","2020-06-04",10.26
"2255","2020-06-05",10.34
"2256","2020-06-08",11.02
"2257","2020-06-09",10.77
"2258","2020-06-10",10.33
"2259","2020-06-11",8.87
"2260","2020-06-12",9.2
"2261","2020-06-15",9.23
"2262","2020-06-16",9.41
"2263","2020-06-17",9
"2264","2020-06-18",8.96
"2265","2020-06-19",8.75
"2266","2020-06-22",8.63
"2267","2020-06-23",8.64
"2268","2020-06-24",8.7
"2269","2020-06-25",8.81
"2270","2020-06-26",8.7
"2271","2020-06-29",9.02
"2272","2020-06-30",9.07
"2273","2020-07-01",8.89
"2274","2020-07-02",8.8
"2275","2020-07-06",8.76
"2276","2020-07-07",8.61
"2277","2020-07-08",8.52
"2278","2020-07-09",8.49
"2279","2020-07-10",8.68
"2280","2020-07-13",8.76
"2281","2020-07-14",8.82
"2282","2020-07-15",8.94
"2283","2020-07-16",8.84
"2284","2020-07-17",8.9
"2285","2020-07-20",8.85
"2286","2020-07-21",8.89
"2287","2020-07-22",8.96
"2288","2020-07-23",8.97
"2289","2020-07-24",8.91
"2290","2020-07-27",8.82
"2291","2020-07-28",8.81
"2292","2020-07-29",8.93
"2293","2020-07-30",8.79
"2294","2020-07-31",8.66
"2295","2020-08-03",8.49
"2296","2020-08-04",8.71
"2297","2020-08-05",8.83
"2298","2020-08-06",8.81
"2299","2020-08-07",10.25
"2300","2020-08-10",10.64
"2301","2020-08-11",10.71
"2302","2020-08-12",10.7
"2303","2020-08-13",10.66
"2304","2020-08-14",10.72
"2305","2020-08-17",10.65
"2306","2020-08-18",10.42
"2307","2020-08-19",10.3
"2308","2020-08-20",10.23
"2309","2020-08-21",10.18
"2310","2020-08-24",10.4
"2311","2020-08-25",10.39
"2312","2020-08-26",10.31
"2313","2020-08-27",10.38
"2314","2020-08-28",10.47
"2315","2020-08-31",10.45
"2316","2020-09-01",10.58
"2317","2020-09-02",10.63
"2318","2020-09-03",10.31
"2319","2020-09-04",10.27
"2320","2020-09-08",10.29
"2321","2020-09-09",10.47
"2322","2020-09-10",9.94
"2323","2020-09-11",9.91
"2324","2020-09-14",10
"2325","2020-09-15",9.89
"2326","2020-09-16",9.92
"2327","2020-09-17",9.89
"2328","2020-09-18",9.84
"2329","2020-09-21",9.77
"2330","2020-09-22",9.68
"2331","2020-09-23",9.36
"2332","2020-09-24",9.42
"2333","2020-09-25",9.71
"2334","2020-09-28",10.09
"2335","2020-09-29",9.85
"2336","2020-09-30",9.85
"2337","2020-10-01",10.08
"2338","2020-10-02",10.37
"2339","2020-10-05",10.44
"2340","2020-10-06",10.4
"2341","2020-10-07",10.45
"2342","2020-10-08",10.48
"2343","2020-10-09",10.5
"2344","2020-10-12",10.52
"2345","2020-10-13",10.4
"2346","2020-10-14",10.28
"2347","2020-10-15",10.18
"2348","2020-10-16",10.15
"2349","2020-10-19",10.3
"2350","2020-10-20",10.3
"2351","2020-10-21",10.35
"2352","2020-10-22",10.51
"2353","2020-10-23",10.52
"2354","2020-10-26",10.41
"2355","2020-10-27",10.5
"2356","2020-10-28",10.12
"2357","2020-10-29",10
"2358","2020-10-30",10.57
"2359","2020-11-02",11.08
"2360","2020-11-03",11.09
"2361","2020-11-04",11.09
"2362","2020-11-05",11.33
"2363","2020-11-06",11.36
"2364","2020-11-09",11.55
"2365","2020-11-10",11.98
"2366","2020-11-11",12.1
"2367","2020-11-12",11.9
"2368","2020-11-13",12.1
"2369","2020-11-16",12.33
"2370","2020-11-17",12.31
"2371","2020-11-18",12.83
"2372","2020-11-19",13.06
"2373","2020-11-20",13.09
"2374","2020-11-23",13.57
"2375","2020-11-24",14
"2376","2020-11-25",13.98
"2377","2020-11-27",14.23
