"","date","UVE"
"1936","2014-09-10",13.53
"1937","2014-09-11",13.5
"1938","2014-09-12",13.23
"1939","2014-09-15",13.09
"1940","2014-09-16",13.13
"1941","2014-09-17",13.08
"1942","2014-09-18",13.13
"1943","2014-09-19",12.74
"1944","2014-09-22",12.64
"1945","2014-09-23",12.5
"1946","2014-09-24",12.62
"1947","2014-09-25",12.32
"1948","2014-09-26",13.09
"1949","2014-09-29",12.93
"1950","2014-09-30",12.93
"1951","2014-10-01",12.42
"1952","2014-10-02",12.99
"1953","2014-10-03",13.24
"1954","2014-10-06",13.06
"1955","2014-10-07",12.82
"1956","2014-10-08",13.11
"1957","2014-10-09",12.69
"1958","2014-10-10",12.87
"1959","2014-10-13",12.98
"1960","2014-10-14",13.26
"1961","2014-10-15",13.93
"1962","2014-10-16",14.45
"1963","2014-10-17",13.94
"1964","2014-10-20",14
"1965","2014-10-21",14.5
"1966","2014-10-22",14.39
"1967","2014-10-23",14.64
"1968","2014-10-24",14.28
"1969","2014-10-27",14.46
"1970","2014-10-28",15
"1971","2014-10-29",15.42
"1972","2014-10-30",14.99
"1973","2014-10-31",17.5
"1974","2014-11-03",18.469999
"1975","2014-11-04",17.92
"1976","2014-11-05",18.379999
"1977","2014-11-06",18.77
"1978","2014-11-07",18.1
"1979","2014-11-10",18.76
"1980","2014-11-11",18.959999
"1981","2014-11-12",19.469999
"1982","2014-11-13",19.190001
"1983","2014-11-14",18.889999
"1984","2014-11-17",18.889999
"1985","2014-11-18",19.24
"1986","2014-11-19",18.23
"1987","2014-11-20",18.84
"1988","2014-11-21",19.299999
"1989","2014-11-24",19.469999
"1990","2014-11-25",19.469999
"1991","2014-11-26",19.719999
"1992","2014-11-28",19.4
"1993","2014-12-01",18.309999
"1994","2014-12-02",18.77
"1995","2014-12-03",19.559999
"1996","2014-12-04",19.950001
"1997","2014-12-05",19.719999
"1998","2014-12-08",20.459999
"1999","2014-12-09",21.059999
"2000","2014-12-10",20.09
"2001","2014-12-11",20.42
"2002","2014-12-12",19.82
"2003","2014-12-15",19.23
"2004","2014-12-16",19.15
"2005","2014-12-17",19.58
"2006","2014-12-18",19.959999
"2007","2014-12-19",19.860001
"2008","2014-12-22",19.84
"2009","2014-12-23",20.01
"2010","2014-12-24",20.209999
"2011","2014-12-26",20.17
"2012","2014-12-29",20.379999
"2013","2014-12-30",20.48
"2014","2014-12-31",20.450001
"2015","2015-01-02",19.84
"2016","2015-01-05",19.969999
"2017","2015-01-06",19.32
"2018","2015-01-07",19.93
"2019","2015-01-08",20.67
"2020","2015-01-09",20.18
"2021","2015-01-12",20.690001
"2022","2015-01-13",21.24
"2023","2015-01-14",21.02
"2024","2015-01-15",20.879999
"2025","2015-01-16",21.76
"2026","2015-01-20",22.6
"2027","2015-01-21",22.549999
"2028","2015-01-22",22.059999
"2029","2015-01-23",22.17
"2030","2015-01-26",22.98
"2031","2015-01-27",23.620001
"2032","2015-01-28",23.33
"2033","2015-01-29",24.15
"2034","2015-01-30",23.23
"2035","2015-02-02",23.190001
"2036","2015-02-03",23.27
"2037","2015-02-04",23.33
"2038","2015-02-05",23.32
"2039","2015-02-06",23.129999
"2040","2015-02-09",23.219999
"2041","2015-02-10",23.27
"2042","2015-02-11",23.4
"2043","2015-02-12",23.5
"2044","2015-02-13",23.23
"2045","2015-02-17",23.01
"2046","2015-02-18",23.26
"2047","2015-02-19",23.16
"2048","2015-02-20",23.16
"2049","2015-02-23",22.99
"2050","2015-02-24",22.68
"2051","2015-02-25",22.49
"2052","2015-02-26",25.280001
"2053","2015-02-27",24.9
"2054","2015-03-02",25.98
"2055","2015-03-03",25.549999
"2056","2015-03-04",25.1
"2057","2015-03-05",25.41
"2058","2015-03-06",25
"2059","2015-03-09",25.35
"2060","2015-03-10",24.190001
"2061","2015-03-11",24.52
"2062","2015-03-12",25.040001
"2063","2015-03-13",24.58
"2064","2015-03-16",25.33
"2065","2015-03-17",25.18
"2066","2015-03-18",25.58
"2067","2015-03-19",25.870001
"2068","2015-03-20",26.299999
"2069","2015-03-23",26.639999
"2070","2015-03-24",26.68
"2071","2015-03-25",25.74
"2072","2015-03-26",24.68
"2073","2015-03-27",24.530001
"2074","2015-03-30",25.67
"2075","2015-03-31",25.59
"2076","2015-04-01",26.48
"2077","2015-04-02",26.309999
"2078","2015-04-06",26.32
"2079","2015-04-07",25.99
"2080","2015-04-08",26.82
"2081","2015-04-09",26.610001
"2082","2015-04-10",25.969999
"2083","2015-04-13",26.120001
"2084","2015-04-14",25.9
"2085","2015-04-15",26.049999
"2086","2015-04-16",25.59
"2087","2015-04-17",24.65
"2088","2015-04-20",25.200001
"2089","2015-04-21",25.110001
"2090","2015-04-22",25.49
"2091","2015-04-23",25.42
"2092","2015-04-24",25.219999
"2093","2015-04-27",24.879999
"2094","2015-04-28",24.469999
"2095","2015-04-29",25.25
"2096","2015-04-30",24.02
"2097","2015-05-01",26.24
"2098","2015-05-04",27.290001
"2099","2015-05-05",27.280001
"2100","2015-05-06",27.219999
"2101","2015-05-07",27.17
"2102","2015-05-08",27.17
"2103","2015-05-11",26.700001
"2104","2015-05-12",25.809999
"2105","2015-05-13",25.82
"2106","2015-05-14",26.57
"2107","2015-05-15",26.4
"2108","2015-05-18",26.379999
"2109","2015-05-19",26.360001
"2110","2015-05-20",26.16
"2111","2015-05-21",25.82
"2112","2015-05-22",25.34
"2113","2015-05-26",25.290001
"2114","2015-05-27",25.73
"2115","2015-05-28",25.68
"2116","2015-05-29",25.530001
"2117","2015-06-01",25.459999
"2118","2015-06-02",25.41
"2119","2015-06-03",26.209999
"2120","2015-06-04",25.9
"2121","2015-06-05",25.5
"2122","2015-06-08",25.26
"2123","2015-06-09",24.610001
"2124","2015-06-10",24.6
"2125","2015-06-11",24.59
"2126","2015-06-12",24.469999
"2127","2015-06-15",24.18
"2128","2015-06-16",24.25
"2129","2015-06-17",23.98
"2130","2015-06-18",24.48
"2131","2015-06-19",24.49
"2132","2015-06-22",24.5
"2133","2015-06-23",24.549999
"2134","2015-06-24",24.4
"2135","2015-06-25",24.09
"2136","2015-06-26",24.4
"2137","2015-06-29",23.74
"2138","2015-06-30",24.200001
"2139","2015-07-01",25.27
"2140","2015-07-02",25.209999
"2141","2015-07-06",25.879999
"2142","2015-07-07",25.51
"2143","2015-07-08",25.16
"2144","2015-07-09",25.01
"2145","2015-07-10",26.73
"2146","2015-07-13",27.139999
"2147","2015-07-14",26.59
"2148","2015-07-15",26.459999
"2149","2015-07-16",26.709999
"2150","2015-07-17",26.709999
"2151","2015-07-20",26.219999
"2152","2015-07-21",26.690001
"2153","2015-07-22",26.799999
"2154","2015-07-23",27.190001
"2155","2015-07-24",28.09
"2156","2015-07-27",27.790001
"2157","2015-07-28",27.75
"2158","2015-07-29",27.58
"2159","2015-07-30",27.67
"2160","2015-07-31",27.42
"2161","2015-08-03",27.969999
"2162","2015-08-04",28.360001
"2163","2015-08-05",30.35
"2164","2015-08-06",28.290001
"2165","2015-08-07",28.370001
"2166","2015-08-10",29.469999
"2167","2015-08-11",29.49
"2168","2015-08-12",28.709999
"2169","2015-08-13",28.809999
"2170","2015-08-14",28.860001
"2171","2015-08-17",29.549999
"2172","2015-08-18",29.5
"2173","2015-08-19",29.35
"2174","2015-08-20",28.43
"2175","2015-08-21",25.959999
"2176","2015-08-24",24.190001
"2177","2015-08-25",24.33
"2178","2015-08-26",23.48
"2179","2015-08-27",23.9
"2180","2015-08-28",24.08
"2181","2015-08-31",24.629999
"2182","2015-09-01",24.48
"2183","2015-09-02",24.25
"2184","2015-09-03",24.84
"2185","2015-09-04",24.68
"2186","2015-09-08",25.959999
"2187","2015-09-09",26.700001
"2188","2015-09-10",26.700001
"2189","2015-09-11",27.16
"2190","2015-09-14",27.27
"2191","2015-09-15",27.639999
"2192","2015-09-16",28.370001
"2193","2015-09-17",28.49
"2194","2015-09-18",28.290001
"2195","2015-09-21",27.9
"2196","2015-09-22",27.34
"2197","2015-09-23",27.51
"2198","2015-09-24",27.9
"2199","2015-09-25",27.940001
"2200","2015-09-28",27.33
"2201","2015-09-29",27.57
"2202","2015-09-30",29.540001
"2203","2015-10-01",29.23
"2204","2015-10-02",29.52
"2205","2015-10-05",31.75
"2206","2015-10-06",31.24
"2207","2015-10-07",33.07
"2208","2015-10-08",32.799999
"2209","2015-10-09",33.25
"2210","2015-10-12",34.580002
"2211","2015-10-13",33.950001
"2212","2015-10-14",33.740002
"2213","2015-10-15",34.299999
"2214","2015-10-16",34.75
"2215","2015-10-19",35.02
"2216","2015-10-20",35.560001
"2217","2015-10-21",34.709999
"2218","2015-10-22",35.77
"2219","2015-10-23",36.32
"2220","2015-10-26",35.07
"2221","2015-10-27",34.080002
"2222","2015-10-28",35.84
"2223","2015-10-29",35.310001
"2224","2015-10-30",31.549999
"2225","2015-11-02",32.41
"2226","2015-11-03",32.349998
"2227","2015-11-04",31.24
"2228","2015-11-05",32.220001
"2229","2015-11-06",33.060001
"2230","2015-11-09",31.41
"2231","2015-11-10",31.98
"2232","2015-11-11",31.639999
"2233","2015-11-12",30.59
"2234","2015-11-13",30.48
"2235","2015-11-16",29.870001
"2236","2015-11-17",20.690001
"2237","2015-11-18",23.49
"2238","2015-11-19",19.559999
"2239","2015-11-20",18.469999
"2240","2015-11-23",21.469999
"2241","2015-11-24",20.16
"2242","2015-11-25",20.879999
"2243","2015-11-27",20.23
"2244","2015-11-30",19.75
"2245","2015-12-01",20.469999
"2246","2015-12-02",20.84
"2247","2015-12-03",20.65
"2248","2015-12-04",21.83
"2249","2015-12-07",21.620001
"2250","2015-12-08",23.129999
"2251","2015-12-09",22.75
"2252","2015-12-10",23.190001
"2253","2015-12-11",22.08
"2254","2015-12-14",21.860001
"2255","2015-12-15",20.860001
"2256","2015-12-16",21.030001
"2257","2015-12-17",20.690001
"2258","2015-12-18",20.799999
"2259","2015-12-21",21.52
"2260","2015-12-22",22.389999
"2261","2015-12-23",23.299999
"2262","2015-12-24",24.040001
"2263","2015-12-28",23.639999
"2264","2015-12-29",24.23
"2265","2015-12-30",24.110001
"2266","2015-12-31",23.18
"2267","2016-01-04",22.49
"2268","2016-01-05",21.68
"2269","2016-01-06",21.4
"2270","2016-01-07",19.65
"2271","2016-01-08",20.01
"2272","2016-01-11",19.870001
"2273","2016-01-12",19.66
"2274","2016-01-13",18.41
"2275","2016-01-14",18.57
"2276","2016-01-15",18.790001
"2277","2016-01-19",18.049999
"2278","2016-01-20",17.639999
"2279","2016-01-21",17.629999
"2280","2016-01-22",18.379999
"2281","2016-01-25",17.809999
"2282","2016-01-26",18.280001
"2283","2016-01-27",17.77
"2284","2016-01-28",17.67
"2285","2016-01-29",18.74
"2286","2016-02-01",18.389999
"2287","2016-02-02",18.219999
"2288","2016-02-03",18.1
"2289","2016-02-04",17.76
"2290","2016-02-05",16.52
"2291","2016-02-08",17.299999
"2292","2016-02-09",16.530001
"2293","2016-02-10",17.18
"2294","2016-02-11",16.440001
"2295","2016-02-12",16.709999
"2296","2016-02-16",17.57
"2297","2016-02-17",17.76
"2298","2016-02-18",18.809999
"2299","2016-02-19",18.17
"2300","2016-02-22",18.799999
"2301","2016-02-23",18.290001
"2302","2016-02-24",18.82
"2303","2016-02-25",19.360001
"2304","2016-02-26",19.860001
"2305","2016-02-29",19.52
"2306","2016-03-01",19.68
"2307","2016-03-02",19.91
"2308","2016-03-03",19.139999
"2309","2016-03-04",18.59
"2310","2016-03-07",18.709999
"2311","2016-03-08",18.450001
"2312","2016-03-09",18.85
"2313","2016-03-10",18.120001
"2314","2016-03-11",18.65
"2315","2016-03-14",18.299999
"2316","2016-03-15",18.58
"2317","2016-03-16",19.129999
"2318","2016-03-17",19.41
"2319","2016-03-18",18.950001
"2320","2016-03-21",18.82
"2321","2016-03-22",18.25
"2322","2016-03-23",18.17
"2323","2016-03-24",17.32
"2324","2016-03-28",17.66
"2325","2016-03-29",17.84
"2326","2016-03-30",17.950001
"2327","2016-03-31",17.799999
"2328","2016-04-01",17.639999
"2329","2016-04-04",17.200001
"2330","2016-04-05",16.85
"2331","2016-04-06",16.67
"2332","2016-04-07",16.530001
"2333","2016-04-08",16.66
"2334","2016-04-11",16.5
"2335","2016-04-12",16.41
"2336","2016-04-13",17.25
"2337","2016-04-14",16.959999
"2338","2016-04-15",16.860001
"2339","2016-04-18",16.860001
"2340","2016-04-19",16.67
"2341","2016-04-20",17.34
"2342","2016-04-21",16.620001
"2343","2016-04-22",17.030001
"2344","2016-04-25",16.93
"2345","2016-04-26",17.129999
"2346","2016-04-27",17.09
"2347","2016-04-28",17.16
"2348","2016-04-29",17.610001
"2349","2016-05-02",17.59
"2350","2016-05-03",17.370001
"2351","2016-05-04",17.07
"2352","2016-05-05",17.34
"2353","2016-05-06",17.82
"2354","2016-05-09",18.08
"2355","2016-05-10",18.23
"2356","2016-05-11",17.969999
"2357","2016-05-12",18.219999
"2358","2016-05-13",18.51
"2359","2016-05-16",19.129999
"2360","2016-05-17",18.780001
"2361","2016-05-18",19.1
"2362","2016-05-19",18.969999
"2363","2016-05-20",19.219999
"2364","2016-05-23",18.780001
"2365","2016-05-24",19.389999
"2366","2016-05-25",19.09
"2367","2016-05-26",19.49
"2368","2016-05-27",19.389999
"2369","2016-05-31",19.440001
"2370","2016-06-01",19.77
"2371","2016-06-02",19.48
"2372","2016-06-03",19.32
"2373","2016-06-06",19.379999
"2374","2016-06-07",19.32
"2375","2016-06-08",19.49
"2376","2016-06-09",19.23
"2377","2016-06-10",19.08
"2378","2016-06-13",18.48
"2379","2016-06-14",19.33
"2380","2016-06-15",18.73
"2381","2016-06-16",18.66
"2382","2016-06-17",18.370001
"2383","2016-06-20",18.4
"2384","2016-06-21",18.18
"2385","2016-06-22",18.190001
"2386","2016-06-23",18.790001
"2387","2016-06-24",18.15
"2388","2016-06-27",17.32
"2389","2016-06-28",17.57
"2390","2016-06-29",18.02
"2391","2016-06-30",18.58
"2392","2016-07-01",18.75
"2393","2016-07-05",18.26
"2394","2016-07-06",18.389999
"2395","2016-07-07",18.32
"2396","2016-07-08",18.690001
"2397","2016-07-11",18.950001
"2398","2016-07-12",19.610001
"2399","2016-07-13",20.030001
"2400","2016-07-14",20.32
"2401","2016-07-15",20.360001
"2402","2016-07-18",20.74
"2403","2016-07-19",20.639999
"2404","2016-07-20",20.879999
"2405","2016-07-21",20.799999
"2406","2016-07-22",21.200001
"2407","2016-07-25",20.610001
"2408","2016-07-26",20.530001
"2409","2016-07-27",20.620001
"2410","2016-07-28",20.870001
"2411","2016-07-29",21.74
"2412","2016-08-01",21.49
"2413","2016-08-02",21.299999
"2414","2016-08-03",21
"2415","2016-08-04",21.209999
"2416","2016-08-05",21.559999
"2417","2016-08-08",21.59
"2418","2016-08-09",21.940001
"2419","2016-08-10",21.959999
"2420","2016-08-11",22.059999
"2421","2016-08-12",21.92
"2422","2016-08-15",21.969999
"2423","2016-08-16",22.040001
"2424","2016-08-17",22.17
"2425","2016-08-18",22.530001
"2426","2016-08-19",22.530001
"2427","2016-08-22",22.77
"2428","2016-08-23",22.790001
"2429","2016-08-24",22.98
"2430","2016-08-25",23.43
"2431","2016-08-26",23.9
"2432","2016-08-29",24.15
"2433","2016-08-30",24.59
"2434","2016-08-31",24.780001
"2435","2016-09-01",24.209999
"2436","2016-09-02",24.57
"2437","2016-09-06",24.73
"2438","2016-09-07",25.709999
"2439","2016-09-08",25.309999
"2440","2016-09-09",24.540001
"2441","2016-09-12",25.01
"2442","2016-09-13",24.18
"2443","2016-09-14",24.02
"2444","2016-09-15",24.280001
"2445","2016-09-16",24.030001
"2446","2016-09-19",24.34
"2447","2016-09-20",24.24
"2448","2016-09-21",24.799999
"2449","2016-09-22",25.370001
"2450","2016-09-23",25.030001
"2451","2016-09-26",24.43
"2452","2016-09-27",24.450001
"2453","2016-09-28",25.25
"2454","2016-09-29",25.030001
"2455","2016-09-30",25.200001
"2456","2016-10-03",24
"2457","2016-10-04",22.809999
"2458","2016-10-05",22.23
"2459","2016-10-06",19.51
"2460","2016-10-07",22.34
"2461","2016-10-10",22.049999
"2462","2016-10-11",22.1
"2463","2016-10-12",22.1
"2464","2016-10-13",22.1
"2465","2016-10-14",22.799999
"2466","2016-10-17",23.5
"2467","2016-10-18",23
"2468","2016-10-19",22.85
"2469","2016-10-20",22
"2470","2016-10-21",21.799999
"2471","2016-10-24",22.1
"2472","2016-10-25",22.15
"2473","2016-10-26",21.85
"2474","2016-10-27",21
"2475","2016-10-28",20.9
"2476","2016-10-31",21.299999
"2477","2016-11-01",20.9
"2478","2016-11-02",20.75
"2479","2016-11-03",19.85
"2480","2016-11-04",19.700001
"2481","2016-11-07",19.4
"2482","2016-11-08",19.549999
"2483","2016-11-09",20.700001
"2484","2016-11-10",22
"2485","2016-11-11",22.450001
"2486","2016-11-14",22.799999
"2487","2016-11-15",22.549999
"2488","2016-11-16",22.85
"2489","2016-11-17",23.700001
"2490","2016-11-18",24.450001
"2491","2016-11-21",24.35
"2492","2016-11-22",25.25
"2493","2016-11-23",25.4
"2494","2016-11-25",25.15
"2495","2016-11-28",24.950001
"2496","2016-11-29",24.65
"2497","2016-11-30",24
"2498","2016-12-01",24.5
"2499","2016-12-02",24.15
"2500","2016-12-05",24.799999
"2501","2016-12-06",25.299999
"2502","2016-12-07",25.65
"2503","2016-12-08",25.75
"2504","2016-12-09",25.700001
"2505","2016-12-12",25.85
"2506","2016-12-13",25.700001
"2507","2016-12-14",25.950001
"2508","2016-12-15",26.450001
"2509","2016-12-16",26.700001
"2510","2016-12-19",27.549999
"2511","2016-12-20",28.25
"2512","2016-12-21",28.5
"2513","2016-12-22",28.25
"2514","2016-12-23",28.4
"2515","2016-12-27",28.1
"2516","2016-12-28",28
"2517","2016-12-29",28.299999
"2518","2016-12-30",28.4
"2519","2017-01-03",28.75
"2520","2017-01-04",29.1
"2521","2017-01-05",27.75
"2522","2017-01-06",27.75
"2523","2017-01-09",27.6
"2524","2017-01-10",28.25
"2525","2017-01-11",28
"2526","2017-01-12",27.5
"2527","2017-01-13",27.65
"2528","2017-01-17",26.950001
"2529","2017-01-18",27.700001
"2530","2017-01-19",27.15
"2531","2017-01-20",27.200001
"2532","2017-01-23",26.799999
"2533","2017-01-24",27.049999
"2534","2017-01-25",27.5
"2535","2017-01-26",27.15
"2536","2017-01-27",26.950001
"2537","2017-01-30",26.35
"2538","2017-01-31",26.15
"2539","2017-02-01",26.65
"2540","2017-02-02",26.75
"2541","2017-02-03",27
"2542","2017-02-06",26.799999
"2543","2017-02-07",25.950001
"2544","2017-02-08",25.25
"2545","2017-02-09",25.9
"2546","2017-02-10",26.4
"2547","2017-02-13",26.1
"2548","2017-02-14",26.25
"2549","2017-02-15",26.75
"2550","2017-02-16",26.9
"2551","2017-02-17",26.049999
"2552","2017-02-21",26.15
"2553","2017-02-22",27.299999
"2554","2017-02-23",27.1
"2555","2017-02-24",27.15
"2556","2017-02-27",26.9
"2557","2017-02-28",26.950001
"2558","2017-03-01",27.1
"2559","2017-03-02",26.299999
"2560","2017-03-03",26.5
"2561","2017-03-06",26.049999
"2562","2017-03-07",25.5
"2563","2017-03-08",25.5
"2564","2017-03-09",25.25
"2565","2017-03-10",25.1
"2566","2017-03-13",24.5
"2567","2017-03-14",24.65
"2568","2017-03-15",25.1
"2569","2017-03-16",24.5
"2570","2017-03-17",24.299999
"2571","2017-03-20",24.1
"2572","2017-03-21",23.35
"2573","2017-03-22",23.5
"2574","2017-03-23",23.799999
"2575","2017-03-24",23.75
"2576","2017-03-27",23.799999
"2577","2017-03-28",23.950001
"2578","2017-03-29",23.85
"2579","2017-03-30",24.299999
"2580","2017-03-31",24.5
"2581","2017-04-03",23.799999
"2582","2017-04-04",23.950001
"2583","2017-04-05",23
"2584","2017-04-06",22.799999
"2585","2017-04-07",22.799999
"2586","2017-04-10",22.85
"2587","2017-04-11",23.15
"2588","2017-04-12",22.799999
"2589","2017-04-13",22.25
"2590","2017-04-17",22.950001
"2591","2017-04-18",22.9
"2592","2017-04-19",22.799999
"2593","2017-04-20",22.9
"2594","2017-04-21",22.700001
"2595","2017-04-24",22.9
"2596","2017-04-25",23.35
"2597","2017-04-26",26.049999
"2598","2017-04-27",25.6
"2599","2017-04-28",26.049999
"2600","2017-05-01",26.200001
"2601","2017-05-02",25.75
"2602","2017-05-03",24.950001
"2603","2017-05-04",25.15
"2604","2017-05-05",25.1
"2605","2017-05-08",24.9
"2606","2017-05-09",24.75
"2607","2017-05-10",24.85
"2608","2017-05-11",24.85
"2609","2017-05-12",24.4
"2610","2017-05-15",24.799999
"2611","2017-05-16",24.450001
"2612","2017-05-17",24.299999
"2613","2017-05-18",24.549999
"2614","2017-05-19",24.5
"2615","2017-05-22",24.700001
"2616","2017-05-23",24.9
"2617","2017-05-24",24.65
"2618","2017-05-25",24.9
"2619","2017-05-26",24.799999
"2620","2017-05-30",24.1
"2621","2017-05-31",24.65
"2622","2017-06-01",25.1
"2623","2017-06-02",25.1
"2624","2017-06-05",24.549999
"2625","2017-06-06",24.799999
"2626","2017-06-07",24.75
"2627","2017-06-08",25.6
"2628","2017-06-09",25.9
"2629","2017-06-12",26
"2630","2017-06-13",25.700001
"2631","2017-06-14",25.799999
"2632","2017-06-15",25.4
"2633","2017-06-16",25.15
"2634","2017-06-19",24.9
"2635","2017-06-20",24.85
"2636","2017-06-21",24.9
"2637","2017-06-22",24.950001
"2638","2017-06-23",25.299999
"2639","2017-06-26",25.75
"2640","2017-06-27",25.950001
"2641","2017-06-28",25.85
"2642","2017-06-29",25.799999
"2643","2017-06-30",25.200001
"2644","2017-07-03",25.950001
"2645","2017-07-05",25.15
"2646","2017-07-06",24.9
"2647","2017-07-07",25.200001
"2648","2017-07-10",24.950001
"2649","2017-07-11",25.15
"2650","2017-07-12",25.4
"2651","2017-07-13",25.049999
"2652","2017-07-14",25.1
"2653","2017-07-17",24.75
"2654","2017-07-18",23.950001
"2655","2017-07-19",23.9
"2656","2017-07-20",23.799999
"2657","2017-07-21",23.5
"2658","2017-07-24",23.65
"2659","2017-07-25",23.75
"2660","2017-07-26",23.15
"2661","2017-07-27",22.75
"2662","2017-07-28",23.549999
"2663","2017-07-31",23.85
"2664","2017-08-01",23.700001
"2665","2017-08-02",23.35
"2666","2017-08-03",24.4
"2667","2017-08-04",24.200001
"2668","2017-08-07",23.65
"2669","2017-08-08",23.5
"2670","2017-08-09",23.35
"2671","2017-08-10",22.85
"2672","2017-08-11",22.65
"2673","2017-08-14",23.6
"2674","2017-08-15",23.299999
"2675","2017-08-16",22.85
"2676","2017-08-17",22.700001
"2677","2017-08-18",23.200001
"2678","2017-08-21",22.85
"2679","2017-08-22",22.85
"2680","2017-08-23",22.549999
"2681","2017-08-24",22.4
"2682","2017-08-25",22.9
"2683","2017-08-28",22.549999
"2684","2017-08-29",22.65
"2685","2017-08-30",22.549999
"2686","2017-08-31",21.450001
"2687","2017-09-01",21.549999
"2688","2017-09-05",18.4
"2689","2017-09-06",18.65
"2690","2017-09-07",16.5
"2691","2017-09-08",17.85
"2692","2017-09-11",20.049999
"2693","2017-09-12",20.4
"2694","2017-09-13",21
"2695","2017-09-14",20.950001
"2696","2017-09-15",21.25
"2697","2017-09-18",20.4
"2698","2017-09-19",20.65
"2699","2017-09-20",20.65
"2700","2017-09-21",20.4
"2701","2017-09-22",21.25
"2702","2017-09-25",21.700001
"2703","2017-09-26",21.799999
"2704","2017-09-27",22.65
"2705","2017-09-28",23.1
"2706","2017-09-29",23
"2707","2017-10-02",23.799999
"2708","2017-10-03",23.4
"2709","2017-10-04",23.15
"2710","2017-10-05",23.25
"2711","2017-10-06",23.200001
"2712","2017-10-09",23.4
"2713","2017-10-10",23.65
"2714","2017-10-11",23.950001
"2715","2017-10-12",24.200001
"2716","2017-10-13",24.25
"2717","2017-10-16",24.4
"2718","2017-10-17",24.4
"2719","2017-10-18",24.75
"2720","2017-10-19",24.700001
"2721","2017-10-20",24.200001
"2722","2017-10-23",24.1
"2723","2017-10-24",23.85
"2724","2017-10-25",23.950001
"2725","2017-10-26",24.549999
"2726","2017-10-27",24.5
"2727","2017-10-30",24.049999
"2728","2017-10-31",23.85
"2729","2017-11-01",23.65
"2730","2017-11-02",23.4
"2731","2017-11-03",23.299999
"2732","2017-11-06",23.299999
"2733","2017-11-07",23.4
"2734","2017-11-08",23.4
"2735","2017-11-09",25.25
"2736","2017-11-10",25.25
"2737","2017-11-13",25.4
"2738","2017-11-14",25
"2739","2017-11-15",25.25
"2740","2017-11-16",24.75
"2741","2017-11-17",25.950001
"2742","2017-11-20",26.35
"2743","2017-11-21",26.75
"2744","2017-11-22",26.6
"2745","2017-11-24",26.25
"2746","2017-11-27",26.200001
"2747","2017-11-28",26.5
"2748","2017-11-29",26.799999
"2749","2017-11-30",26.4
"2750","2017-12-01",26.299999
"2751","2017-12-04",26.4
"2752","2017-12-05",26.25
"2753","2017-12-06",26.1
"2754","2017-12-07",25.700001
"2755","2017-12-08",25.950001
"2756","2017-12-11",25.799999
"2757","2017-12-12",26.1
"2758","2017-12-13",26.15
"2759","2017-12-14",25.35
"2760","2017-12-15",26.1
"2761","2017-12-18",26.35
"2762","2017-12-19",25.75
"2763","2017-12-20",25.75
"2764","2017-12-21",26.200001
"2765","2017-12-22",26.299999
"2766","2017-12-26",26.950001
"2767","2017-12-27",27.1
"2768","2017-12-28",27.25
"2769","2017-12-29",27.35
"2770","2018-01-02",27.299999
"2771","2018-01-03",27.1
"2772","2018-01-04",27.6
"2773","2018-01-05",28.65
"2774","2018-01-08",27.75
"2775","2018-01-09",27.950001
"2776","2018-01-10",27.950001
"2777","2018-01-11",28.700001
"2778","2018-01-12",28.6
"2779","2018-01-16",28.85
"2780","2018-01-17",30.200001
"2781","2018-01-18",29.75
"2782","2018-01-19",29.85
"2783","2018-01-22",30
"2784","2018-01-23",29.6
"2785","2018-01-24",29.4
"2786","2018-01-25",29.5
"2787","2018-01-26",29.549999
"2788","2018-01-29",29.75
"2789","2018-01-30",29.65
"2790","2018-01-31",29.4
"2791","2018-02-01",29.35
"2792","2018-02-02",29.200001
"2793","2018-02-05",28.700001
"2794","2018-02-06",29.65
"2795","2018-02-07",29.5
"2796","2018-02-08",29.1
"2797","2018-02-09",29.65
"2798","2018-02-12",27.9
"2799","2018-02-13",28.6
"2800","2018-02-14",28.9
"2801","2018-02-15",28.950001
"2802","2018-02-16",29.1
"2803","2018-02-20",28.75
"2804","2018-02-21",31.1
"2805","2018-02-22",30.85
"2806","2018-02-23",30.1
"2807","2018-02-26",30.75
"2808","2018-02-27",30.700001
"2809","2018-02-28",29.299999
"2810","2018-03-01",29.299999
"2811","2018-03-02",29.299999
"2812","2018-03-05",30.200001
"2813","2018-03-06",30.799999
"2814","2018-03-07",31.700001
"2815","2018-03-08",32.349998
"2816","2018-03-09",32.700001
"2817","2018-03-12",32.75
"2818","2018-03-13",32.75
"2819","2018-03-14",32.299999
"2820","2018-03-15",32.299999
"2821","2018-03-16",32.5
"2822","2018-03-19",32.799999
"2823","2018-03-20",32.700001
"2824","2018-03-21",32.25
"2825","2018-03-22",31.6
"2826","2018-03-23",31.5
"2827","2018-03-26",31.85
"2828","2018-03-27",31.65
"2829","2018-03-28",31.700001
"2830","2018-03-29",31.9
"2831","2018-04-02",31
"2832","2018-04-03",31.75
"2833","2018-04-04",32.25
"2834","2018-04-05",31.5
"2835","2018-04-06",31.049999
"2836","2018-04-09",30.85
"2837","2018-04-10",31.1
"2838","2018-04-11",31.5
"2839","2018-04-12",31.6
"2840","2018-04-13",31.049999
"2841","2018-04-16",32.150002
"2842","2018-04-17",32.599998
"2843","2018-04-18",32.700001
"2844","2018-04-19",32.400002
"2845","2018-04-20",32.549999
"2846","2018-04-23",32.450001
