"","date","NL"
"1933","2014-09-05",8.67
"1934","2014-09-08",8.74
"1935","2014-09-09",8.81
"1936","2014-09-10",8.75
"1937","2014-09-11",8.78
"1938","2014-09-12",8.64
"1939","2014-09-15",8.52
"1940","2014-09-16",8.37
"1941","2014-09-17",8.33
"1942","2014-09-18",8.36
"1943","2014-09-19",8.09
"1944","2014-09-22",7.8
"1945","2014-09-23",7.74
"1946","2014-09-24",7.69
"1947","2014-09-25",7.2
"1948","2014-09-26",7.47
"1949","2014-09-29",7.52
"1950","2014-09-30",7.36
"1951","2014-10-01",6.88
"1952","2014-10-02",6.91
"1953","2014-10-03",6.84
"1954","2014-10-06",6.8
"1955","2014-10-07",6.75
"1956","2014-10-08",6.95
"1957","2014-10-09",6.81
"1958","2014-10-10",6.74
"1959","2014-10-13",6.92
"1960","2014-10-14",6.95
"1961","2014-10-15",7.09
"1962","2014-10-16",6.99
"1963","2014-10-17",6.81
"1964","2014-10-20",6.87
"1965","2014-10-21",6.97
"1966","2014-10-22",6.81
"1967","2014-10-23",6.84
"1968","2014-10-24",6.86
"1969","2014-10-27",6.71
"1970","2014-10-28",7
"1971","2014-10-29",7.07
"1972","2014-10-30",7.23
"1973","2014-10-31",7.29
"1974","2014-11-03",7.27
"1975","2014-11-04",7.38
"1976","2014-11-05",7.67
"1977","2014-11-06",7.73
"1978","2014-11-07",7.8
"1979","2014-11-10",8.2
"1980","2014-11-11",8
"1981","2014-11-12",8.02
"1982","2014-11-13",7.76
"1983","2014-11-14",7.87
"1984","2014-11-17",8.01
"1985","2014-11-18",8.09
"1986","2014-11-19",7.69
"1987","2014-11-20",7.66
"1988","2014-11-21",7.85
"1989","2014-11-24",8.12
"1990","2014-11-25",7.97
"1991","2014-11-26",8.08
"1992","2014-11-28",7.59
"1993","2014-12-01",7.4
"1994","2014-12-02",7.3
"1995","2014-12-03",7.4
"1996","2014-12-04",7.97
"1997","2014-12-05",8.12
"1998","2014-12-08",8.42
"1999","2014-12-09",8.88
"2000","2014-12-10",8.61
"2001","2014-12-11",8.69
"2002","2014-12-12",8.53
"2003","2014-12-15",8.63
"2004","2014-12-16",8.67
"2005","2014-12-17",8.99
"2006","2014-12-18",9.16
"2007","2014-12-19",8.83
"2008","2014-12-22",8.67
"2009","2014-12-23",8.58
"2010","2014-12-24",8.72
"2011","2014-12-26",8.71
"2012","2014-12-29",8.57
"2013","2014-12-30",8.83
"2014","2014-12-31",8.6
"2015","2015-01-02",8.65
"2016","2015-01-05",8.3
"2017","2015-01-06",8.04
"2018","2015-01-07",7.84
"2019","2015-01-08",7.84
"2020","2015-01-09",7.72
"2021","2015-01-12",7.65
"2022","2015-01-13",7.8
"2023","2015-01-14",7.64
"2024","2015-01-15",7.31
"2025","2015-01-16",7.78
"2026","2015-01-20",7.64
"2027","2015-01-21",7.53
"2028","2015-01-22",7.52
"2029","2015-01-23",7.25
"2030","2015-01-26",7.09
"2031","2015-01-27",7.1
"2032","2015-01-28",6.86
"2033","2015-01-29",7.09
"2034","2015-01-30",7.01
"2035","2015-02-02",7.18
"2036","2015-02-03",7.51
"2037","2015-02-04",7.35
"2038","2015-02-05",7.56
"2039","2015-02-06",7.82
"2040","2015-02-09",7.55
"2041","2015-02-10",7.57
"2042","2015-02-11",7.58
"2043","2015-02-12",7.63
"2044","2015-02-13",7.65
"2045","2015-02-17",7.68
"2046","2015-02-18",7.66
"2047","2015-02-19",7.83
"2048","2015-02-20",7.84
"2049","2015-02-23",7.99
"2050","2015-02-24",8.15
"2051","2015-02-25",7.95
"2052","2015-02-26",7.83
"2053","2015-02-27",7.86
"2054","2015-03-02",7.59
"2055","2015-03-03",7.47
"2056","2015-03-04",7.08
"2057","2015-03-05",7.2
"2058","2015-03-06",7.02
"2059","2015-03-09",7.15
"2060","2015-03-10",7.05
"2061","2015-03-11",7.07
"2062","2015-03-12",7.17
"2063","2015-03-13",7.22
"2064","2015-03-16",7.07
"2065","2015-03-17",6.92
"2066","2015-03-18",6.95
"2067","2015-03-19",6.99
"2068","2015-03-20",7.13
"2069","2015-03-23",7.49
"2070","2015-03-24",7.55
"2071","2015-03-25",7.51
"2072","2015-03-26",7.41
"2073","2015-03-27",7.49
"2074","2015-03-30",7.66
"2075","2015-03-31",7.75
"2076","2015-04-01",7.79
"2077","2015-04-02",7.82
"2078","2015-04-06",7.92
"2079","2015-04-07",7.87
"2080","2015-04-08",7.86
"2081","2015-04-09",7.95
"2082","2015-04-10",7.94
"2083","2015-04-13",7.87
"2084","2015-04-14",7.92
"2085","2015-04-15",8.04
"2086","2015-04-16",7.91
"2087","2015-04-17",7.59
"2088","2015-04-20",7.7
"2089","2015-04-21",7.66
"2090","2015-04-22",7.59
"2091","2015-04-23",7.66
"2092","2015-04-24",7.51
"2093","2015-04-27",7.63
"2094","2015-04-28",7.92
"2095","2015-04-29",7.83
"2096","2015-04-30",7.37
"2097","2015-05-01",7.47
"2098","2015-05-04",7.27
"2099","2015-05-05",7.22
"2100","2015-05-06",7.27
"2101","2015-05-07",7.2
"2102","2015-05-08",7.33
"2103","2015-05-11",7.09
"2104","2015-05-12",7.21
"2105","2015-05-13",7.24
"2106","2015-05-14",7.44
"2107","2015-05-15",7.26
"2108","2015-05-18",7.42
"2109","2015-05-19",7.23
"2110","2015-05-20",7.27
"2111","2015-05-21",7.36
"2112","2015-05-22",7.74
"2113","2015-05-26",7.99
"2114","2015-05-27",8.07
"2115","2015-05-28",8.11
"2116","2015-05-29",7.96
"2117","2015-06-01",7.77
"2118","2015-06-02",7.86
"2119","2015-06-03",7.8
"2120","2015-06-04",7.59
"2121","2015-06-05",7.71
"2122","2015-06-08",7.27
"2123","2015-06-09",7.14
"2124","2015-06-10",7.19
"2125","2015-06-11",7.15
"2126","2015-06-12",6.96
"2127","2015-06-15",7.18
"2128","2015-06-16",7.16
"2129","2015-06-17",7.1
"2130","2015-06-18",7.23
"2131","2015-06-19",7.4
"2132","2015-06-22",7.4
"2133","2015-06-23",7.45
"2134","2015-06-24",7.4
"2135","2015-06-25",7.44
"2136","2015-06-26",7.54
"2137","2015-06-29",7.48
"2138","2015-06-30",7.41
"2139","2015-07-01",7.34
"2140","2015-07-02",7.32
"2141","2015-07-06",7.25
"2142","2015-07-07",7.32
"2143","2015-07-08",7.17
"2144","2015-07-09",7.26
"2145","2015-07-10",7.24
"2146","2015-07-13",7.38
"2147","2015-07-14",7.46
"2148","2015-07-15",7.26
"2149","2015-07-16",7.24
"2150","2015-07-17",7.24
"2151","2015-07-20",7.04
"2152","2015-07-21",7.12
"2153","2015-07-22",6.99
"2154","2015-07-23",6.86
"2155","2015-07-24",6.68
"2156","2015-07-27",6.78
"2157","2015-07-28",6.75
"2158","2015-07-29",6.93
"2159","2015-07-30",6.86
"2160","2015-07-31",6.73
"2161","2015-08-03",6.02
"2162","2015-08-04",5.24
"2163","2015-08-05",5.68
"2164","2015-08-06",6.11
"2165","2015-08-07",6.07
"2166","2015-08-10",5.04
"2167","2015-08-11",4.73
"2168","2015-08-12",4.71
"2169","2015-08-13",4.71
"2170","2015-08-14",4.77
"2171","2015-08-17",4.71
"2172","2015-08-18",4.54
"2173","2015-08-19",4.17
"2174","2015-08-20",4.05
"2175","2015-08-21",3.87
"2176","2015-08-24",3.91
"2177","2015-08-25",3.71
"2178","2015-08-26",3.7
"2179","2015-08-27",3.69
"2180","2015-08-28",3.77
"2181","2015-08-31",3.85
"2182","2015-09-01",3.64
"2183","2015-09-02",3.65
"2184","2015-09-03",3.65
"2185","2015-09-04",3.48
"2186","2015-09-08",3.52
"2187","2015-09-09",3.46
"2188","2015-09-10",3.42
"2189","2015-09-11",3.49
"2190","2015-09-14",3.21
"2191","2015-09-15",3.37
"2192","2015-09-16",3.48
"2193","2015-09-17",3.51
"2194","2015-09-18",3.49
"2195","2015-09-21",3.7
"2196","2015-09-22",3.56
"2197","2015-09-23",3.5
"2198","2015-09-24",3.59
"2199","2015-09-25",3.3
"2200","2015-09-28",3.15
"2201","2015-09-29",3.04
"2202","2015-09-30",2.99
"2203","2015-10-01",3.1
"2204","2015-10-02",3.38
"2205","2015-10-05",3.63
"2206","2015-10-06",3.6
"2207","2015-10-07",3.55
"2208","2015-10-08",3.65
"2209","2015-10-09",3.69
"2210","2015-10-12",3.61
"2211","2015-10-13",3.49
"2212","2015-10-14",3.53
"2213","2015-10-15",3.67
"2214","2015-10-16",3.66
"2215","2015-10-19",3.5
"2216","2015-10-20",3.62
"2217","2015-10-21",3.6
"2218","2015-10-22",3.76
"2219","2015-10-23",3.63
"2220","2015-10-26",3.66
"2221","2015-10-27",3.46
"2222","2015-10-28",3.66
"2223","2015-10-29",3.62
"2224","2015-10-30",3.49
"2225","2015-11-02",3.89
"2226","2015-11-03",3.9
"2227","2015-11-04",3.88
"2228","2015-11-05",3.97
"2229","2015-11-06",4.03
"2230","2015-11-09",3.35
"2231","2015-11-10",3.43
"2232","2015-11-11",3.33
"2233","2015-11-12",3.22
"2234","2015-11-13",3.15
"2235","2015-11-16",3.24
"2236","2015-11-17",3.26
"2237","2015-11-18",3.3
"2238","2015-11-19",3.2
"2239","2015-11-20",3.15
"2240","2015-11-23",3.27
"2241","2015-11-24",3.44
"2242","2015-11-25",3.7
"2243","2015-11-27",3.67
"2244","2015-11-30",3.56
"2245","2015-12-01",3.52
"2246","2015-12-02",3.36
"2247","2015-12-03",3.39
"2248","2015-12-04",3.43
"2249","2015-12-07",3.26
"2250","2015-12-08",3.21
"2251","2015-12-09",3.14
"2252","2015-12-10",3.08
"2253","2015-12-11",3
"2254","2015-12-14",2.7
"2255","2015-12-15",2.78
"2256","2015-12-16",2.82
"2257","2015-12-17",2.8
"2258","2015-12-18",2.9
"2259","2015-12-21",2.78
"2260","2015-12-22",2.89
"2261","2015-12-23",2.95
"2262","2015-12-24",2.99
"2263","2015-12-28",2.89
"2264","2015-12-29",2.7
"2265","2015-12-30",3.05
"2266","2015-12-31",3.04
"2267","2016-01-04",2.87
"2268","2016-01-05",2.9
"2269","2016-01-06",2.82
"2270","2016-01-07",2.69
"2271","2016-01-08",2.56
"2272","2016-01-11",2.25
"2273","2016-01-12",2.11
"2274","2016-01-13",2.14
"2275","2016-01-14",2.47
"2276","2016-01-15",2.22
"2277","2016-01-19",2.12
"2278","2016-01-20",2.23
"2279","2016-01-21",2.29
"2280","2016-01-22",2.22
"2281","2016-01-25",2.01
"2282","2016-01-26",1.93
"2283","2016-01-27",2.01
"2284","2016-01-28",2.05
"2285","2016-01-29",2.08
"2286","2016-02-01",2.16
"2287","2016-02-02",2.06
"2288","2016-02-03",2.12
"2289","2016-02-04",2.32
"2290","2016-02-05",2.24
"2291","2016-02-08",2.11
"2292","2016-02-09",2.04
"2293","2016-02-10",2.04
"2294","2016-02-11",2.04
"2295","2016-02-12",2.15
"2296","2016-02-16",2.18
"2297","2016-02-17",2.32
"2298","2016-02-18",2.24
"2299","2016-02-19",2.23
"2300","2016-02-22",2.38
"2301","2016-02-23",2.21
"2302","2016-02-24",2.36
"2303","2016-02-25",2.29
"2304","2016-02-26",2.38
"2305","2016-02-29",2.53
"2306","2016-03-01",2.48
"2307","2016-03-02",2.6
"2308","2016-03-03",2.8
"2309","2016-03-04",2.85
"2310","2016-03-07",3.04
"2311","2016-03-08",2.82
"2312","2016-03-09",2.83
"2313","2016-03-10",2.76
"2314","2016-03-11",2.75
"2315","2016-03-14",2.58
"2316","2016-03-15",2.54
"2317","2016-03-16",2.62
"2318","2016-03-17",2.78
"2319","2016-03-18",2.54
"2320","2016-03-21",2.47
"2321","2016-03-22",2.29
"2322","2016-03-23",2.21
"2323","2016-03-24",2.19
"2324","2016-03-28",2.14
"2325","2016-03-29",2.36
"2326","2016-03-30",2.33
"2327","2016-03-31",2.26
"2328","2016-04-01",2.52
"2329","2016-04-04",2.28
"2330","2016-04-05",2.29
"2331","2016-04-06",2.25
"2332","2016-04-07",2.16
"2333","2016-04-08",2.34
"2334","2016-04-11",2.52
"2335","2016-04-12",2.38
"2336","2016-04-13",2.69
"2337","2016-04-14",2.64
"2338","2016-04-15",2.65
"2339","2016-04-18",2.8
"2340","2016-04-19",2.88
"2341","2016-04-20",2.81
"2342","2016-04-21",2.82
"2343","2016-04-22",2.91
"2344","2016-04-25",2.83
"2345","2016-04-26",2.83
"2346","2016-04-27",3.03
"2347","2016-04-28",3.08
"2348","2016-04-29",3.07
"2349","2016-05-02",2.93
"2350","2016-05-03",2.82
"2351","2016-05-04",2.89
"2352","2016-05-05",2.72
"2353","2016-05-06",2.7
"2354","2016-05-09",2.68
"2355","2016-05-10",2.63
"2356","2016-05-11",2.69
"2357","2016-05-12",2.68
"2358","2016-05-13",2.65
"2359","2016-05-16",2.74
"2360","2016-05-17",2.61
"2361","2016-05-18",2.64
"2362","2016-05-19",2.65
"2363","2016-05-20",2.7
"2364","2016-05-23",2.82
"2365","2016-05-24",3.02
"2366","2016-05-25",3.26
"2367","2016-05-26",3.26
"2368","2016-05-27",3.14
"2369","2016-05-31",3.07
"2370","2016-06-01",3.13
"2371","2016-06-02",3.38
"2372","2016-06-03",3.3
"2373","2016-06-06",3.34
"2374","2016-06-07",3.3
"2375","2016-06-08",3.39
"2376","2016-06-09",3.22
"2377","2016-06-10",3.16
"2378","2016-06-13",3.16
"2379","2016-06-14",3.11
"2380","2016-06-15",3.05
"2381","2016-06-16",3.12
"2382","2016-06-17",3.08
"2383","2016-06-20",3.07
"2384","2016-06-21",3.08
"2385","2016-06-22",3
"2386","2016-06-23",3.1
"2387","2016-06-24",2.9
"2388","2016-06-27",2.7
"2389","2016-06-28",2.65
"2390","2016-06-29",2.61
"2391","2016-06-30",2.57
"2392","2016-07-01",2.61
"2393","2016-07-05",2.33
"2394","2016-07-06",2.29
"2395","2016-07-07",2.28
"2396","2016-07-08",2.43
"2397","2016-07-11",2.57
"2398","2016-07-12",2.97
"2399","2016-07-13",2.97
"2400","2016-07-14",3.06
"2401","2016-07-15",3.08
"2402","2016-07-18",3.1
"2403","2016-07-19",3
"2404","2016-07-20",3
"2405","2016-07-21",2.93
"2406","2016-07-22",3.02
"2407","2016-07-25",2.95
"2408","2016-07-26",2.98
"2409","2016-07-27",2.99
"2410","2016-07-28",3.11
"2411","2016-07-29",2.97
"2412","2016-08-01",2.93
"2413","2016-08-02",3.04
"2414","2016-08-03",3.05
"2415","2016-08-04",3.14
"2416","2016-08-05",3.03
"2417","2016-08-08",3.11
"2418","2016-08-09",3.04
"2419","2016-08-10",2.92
"2420","2016-08-11",3.01
"2421","2016-08-12",2.91
"2422","2016-08-15",3.04
"2423","2016-08-16",3.04
"2424","2016-08-17",3
"2425","2016-08-18",3.1
"2426","2016-08-19",3.12
"2427","2016-08-22",3.41
"2428","2016-08-23",3.49
"2429","2016-08-24",3.46
"2430","2016-08-25",3.47
"2431","2016-08-26",3.76
"2432","2016-08-29",3.86
"2433","2016-08-30",4.05
"2434","2016-08-31",5.9
"2435","2016-09-01",5.3
"2436","2016-09-02",5.4
"2437","2016-09-06",5.66
"2438","2016-09-07",4.74
"2439","2016-09-08",4.82
"2440","2016-09-09",4.49
"2441","2016-09-12",4.64
"2442","2016-09-13",4.49
"2443","2016-09-14",4.47
"2444","2016-09-15",4.46
"2445","2016-09-16",4.36
"2446","2016-09-19",4.03
"2447","2016-09-20",4.07
"2448","2016-09-21",4.03
"2449","2016-09-22",4.04
"2450","2016-09-23",3.98
"2451","2016-09-26",3.96
"2452","2016-09-27",3.98
"2453","2016-09-28",4.05
"2454","2016-09-29",3.93
"2455","2016-09-30",3.93
"2456","2016-10-03",3.98
"2457","2016-10-04",3.81
"2458","2016-10-05",3.91
"2459","2016-10-06",3.88
"2460","2016-10-07",3.79
"2461","2016-10-10",4.02
"2462","2016-10-11",4.07
"2463","2016-10-12",4
"2464","2016-10-13",3.85
"2465","2016-10-14",3.89
"2466","2016-10-17",3.7
"2467","2016-10-18",3.75
"2468","2016-10-19",3.8
"2469","2016-10-20",3.6
"2470","2016-10-21",3.6
"2471","2016-10-24",3.65
"2472","2016-10-25",3.55
"2473","2016-10-26",3.4
"2474","2016-10-27",3.35
"2475","2016-10-28",3.3
"2476","2016-10-31",3.2
"2477","2016-11-01",3.2
"2478","2016-11-02",3.25
"2479","2016-11-03",3.35
"2480","2016-11-04",3.4
"2481","2016-11-07",3.55
"2482","2016-11-08",3.95
"2483","2016-11-09",4.4
"2484","2016-11-10",4.8
"2485","2016-11-11",5.5
"2486","2016-11-14",5.9
"2487","2016-11-15",5.7
"2488","2016-11-16",5.7
"2489","2016-11-17",6.05
"2490","2016-11-18",6.35
"2491","2016-11-21",6.25
"2492","2016-11-22",6.5
"2493","2016-11-23",6.7
"2494","2016-11-25",6.7
"2495","2016-11-28",6.1
"2496","2016-11-29",5.95
"2497","2016-11-30",6.25
"2498","2016-12-01",6.05
"2499","2016-12-02",5.9
"2500","2016-12-05",6.7
"2501","2016-12-06",6.65
"2502","2016-12-07",6.5
"2503","2016-12-08",6.6
"2504","2016-12-09",6.5
"2505","2016-12-12",6.85
"2506","2016-12-13",7
"2507","2016-12-14",7.05
"2508","2016-12-15",7.75
"2509","2016-12-16",7.65
"2510","2016-12-19",7.9
"2511","2016-12-20",8.6
"2512","2016-12-21",8.45
"2513","2016-12-22",8.2
"2514","2016-12-23",8.2
"2515","2016-12-27",9.5
"2516","2016-12-28",8.85
"2517","2016-12-29",8.1
"2518","2016-12-30",8.15
"2519","2017-01-03",8.5
"2520","2017-01-04",8.75
"2521","2017-01-05",8.15
"2522","2017-01-06",8
"2523","2017-01-09",8.1
"2524","2017-01-10",8.25
"2525","2017-01-11",8.15
"2526","2017-01-12",7.85
"2527","2017-01-13",8.3
"2528","2017-01-17",8.1
"2529","2017-01-18",8.3
"2530","2017-01-19",7.9
"2531","2017-01-20",7.85
"2532","2017-01-23",8
"2533","2017-01-24",8.5
"2534","2017-01-25",8.55
"2535","2017-01-26",8.4
"2536","2017-01-27",8.3
"2537","2017-01-30",7.4
"2538","2017-01-31",6
"2539","2017-02-01",6.25
"2540","2017-02-02",6.3
"2541","2017-02-03",6.2
"2542","2017-02-06",5.75
"2543","2017-02-07",5.6
"2544","2017-02-08",5.4
"2545","2017-02-09",5.55
"2546","2017-02-10",5.6
"2547","2017-02-13",5.6
"2548","2017-02-14",5.5
"2549","2017-02-15",5.95
"2550","2017-02-16",6.2
"2551","2017-02-17",5.95
"2552","2017-02-21",6.5
"2553","2017-02-22",6.5
"2554","2017-02-23",6.2
"2555","2017-02-24",6.05
"2556","2017-02-27",6.05
"2557","2017-02-28",5.9
"2558","2017-03-01",6.15
"2559","2017-03-02",6.1
"2560","2017-03-03",5.8
"2561","2017-03-06",5.7
"2562","2017-03-07",5.8
"2563","2017-03-08",5.65
"2564","2017-03-09",5.7
"2565","2017-03-10",5.85
"2566","2017-03-13",7.1
"2567","2017-03-14",6.6
"2568","2017-03-15",6.75
"2569","2017-03-16",6.65
"2570","2017-03-17",6.5
"2571","2017-03-20",6.6
"2572","2017-03-21",6.25
"2573","2017-03-22",6.25
"2574","2017-03-23",6.45
"2575","2017-03-24",6.45
"2576","2017-03-27",6.35
"2577","2017-03-28",6.45
"2578","2017-03-29",6.35
"2579","2017-03-30",6.45
"2580","2017-03-31",6.45
"2581","2017-04-03",6.25
"2582","2017-04-04",6.3
"2583","2017-04-05",6.25
"2584","2017-04-06",6.3
"2585","2017-04-07",6.75
"2586","2017-04-10",7.35
"2587","2017-04-11",7.5
"2588","2017-04-12",7.25
"2589","2017-04-13",6.95
"2590","2017-04-17",7.3
"2591","2017-04-18",7.45
"2592","2017-04-19",7.3
"2593","2017-04-20",7.55
"2594","2017-04-21",8
"2595","2017-04-24",8.35
"2596","2017-04-25",8.95
"2597","2017-04-26",8.35
"2598","2017-04-27",8.15
"2599","2017-04-28",8.1
"2600","2017-05-01",8.75
"2601","2017-05-02",8.45
"2602","2017-05-03",7.95
"2603","2017-05-04",7.75
"2604","2017-05-05",8.1
"2605","2017-05-08",8.1
"2606","2017-05-09",8.7
"2607","2017-05-10",9.2
"2608","2017-05-11",10.15
"2609","2017-05-12",10.45
"2610","2017-05-15",10.6
"2611","2017-05-16",10.35
"2612","2017-05-17",9.5
"2613","2017-05-18",9.1
"2614","2017-05-19",9.35
"2615","2017-05-22",9
"2616","2017-05-23",8.6
"2617","2017-05-24",8.45
"2618","2017-05-25",7.8
"2619","2017-05-26",7.9
"2620","2017-05-30",7.85
"2621","2017-05-31",7.4
"2622","2017-06-01",7.4
"2623","2017-06-02",6.9
"2624","2017-06-05",6.95
"2625","2017-06-06",6.85
"2626","2017-06-07",6.85
"2627","2017-06-08",7.8
"2628","2017-06-09",7.95
"2629","2017-06-12",7.7
"2630","2017-06-13",7.9
"2631","2017-06-14",7.45
"2632","2017-06-15",7.3
"2633","2017-06-16",7.45
"2634","2017-06-19",7.45
"2635","2017-06-20",7.4
"2636","2017-06-21",7.2
"2637","2017-06-22",7.2
"2638","2017-06-23",7.4
"2639","2017-06-26",7.7
"2640","2017-06-27",7.05
"2641","2017-06-28",7.3
"2642","2017-06-29",7
"2643","2017-06-30",7.05
"2644","2017-07-03",7.1
"2645","2017-07-05",7.5
"2646","2017-07-06",7.25
"2647","2017-07-07",7.55
"2648","2017-07-10",7.65
"2649","2017-07-11",7.9
"2650","2017-07-12",7.65
"2651","2017-07-13",7.65
"2652","2017-07-14",7.75
"2653","2017-07-17",7.6
"2654","2017-07-18",7.5
"2655","2017-07-19",7.4
"2656","2017-07-20",7.4
"2657","2017-07-21",7.35
"2658","2017-07-24",7.45
"2659","2017-07-25",7.45
"2660","2017-07-26",7.35
"2661","2017-07-27",7.25
"2662","2017-07-28",7.45
"2663","2017-07-31",7.8
"2664","2017-08-01",7.7
"2665","2017-08-02",7.35
"2666","2017-08-03",7.35
"2667","2017-08-04",7.35
"2668","2017-08-07",7.4
"2669","2017-08-08",7.65
"2670","2017-08-09",7.25
"2671","2017-08-10",7.4
"2672","2017-08-11",7.65
"2673","2017-08-14",7.3
"2674","2017-08-15",7.1
"2675","2017-08-16",7.2
"2676","2017-08-17",7.6
"2677","2017-08-18",7.35
"2678","2017-08-21",7.45
"2679","2017-08-22",7.8
"2680","2017-08-23",7.75
"2681","2017-08-24",7.55
"2682","2017-08-25",7.4
"2683","2017-08-28",7.45
"2684","2017-08-29",7.6
"2685","2017-08-30",7.55
"2686","2017-08-31",7.55
"2687","2017-09-01",7.6
"2688","2017-09-05",7.15
"2689","2017-09-06",7.2
"2690","2017-09-07",7.25
"2691","2017-09-08",7.2
"2692","2017-09-11",7.35
"2693","2017-09-12",7.35
"2694","2017-09-13",7.4
"2695","2017-09-14",7.55
"2696","2017-09-15",7.9
"2697","2017-09-18",8.3
"2698","2017-09-19",8.65
"2699","2017-09-20",8.6
"2700","2017-09-21",8.55
"2701","2017-09-22",8.7
"2702","2017-09-25",8.9
"2703","2017-09-26",9
"2704","2017-09-27",9.2
"2705","2017-09-28",9.4
"2706","2017-09-29",9.15
"2707","2017-10-02",9.7
"2708","2017-10-03",9.8
"2709","2017-10-04",9.5
"2710","2017-10-05",9.55
"2711","2017-10-06",9.9
"2712","2017-10-09",9.75
"2713","2017-10-10",9.85
"2714","2017-10-11",10.05
"2715","2017-10-12",10
"2716","2017-10-13",10.15
"2717","2017-10-16",10.95
"2718","2017-10-17",11.75
"2719","2017-10-18",11.95
"2720","2017-10-19",12.45
"2721","2017-10-20",13.1
"2722","2017-10-23",13.65
"2723","2017-10-24",13.95
"2724","2017-10-25",13.8
"2725","2017-10-26",14.1
"2726","2017-10-27",14
"2727","2017-10-30",12.7
"2728","2017-10-31",13
"2729","2017-11-01",12.45
"2730","2017-11-02",12.65
"2731","2017-11-03",11.75
"2732","2017-11-06",11.85
"2733","2017-11-07",12.6
"2734","2017-11-08",12.4
"2735","2017-11-09",12.4
"2736","2017-11-10",13.1
"2737","2017-11-13",12.1
"2738","2017-11-14",11.8
"2739","2017-11-15",12.7
"2740","2017-11-16",12.95
"2741","2017-11-17",12.85
"2742","2017-11-20",14.1
"2743","2017-11-21",13.7
"2744","2017-11-22",13.85
"2745","2017-11-24",14.35
"2746","2017-11-27",14.05
"2747","2017-11-28",15
"2748","2017-11-29",15.2
"2749","2017-11-30",15.35
"2750","2017-12-01",14.7
"2751","2017-12-04",14.35
"2752","2017-12-05",14.25
"2753","2017-12-06",12.6
"2754","2017-12-07",12.9
"2755","2017-12-08",13.45
"2756","2017-12-11",13.15
"2757","2017-12-12",13.3
"2758","2017-12-13",12.95
"2759","2017-12-14",12.5
"2760","2017-12-15",12.4
"2761","2017-12-18",13.1
"2762","2017-12-19",13.15
"2763","2017-12-20",13.15
"2764","2017-12-21",13.55
"2765","2017-12-22",13.55
"2766","2017-12-26",13.95
"2767","2017-12-27",13.75
"2768","2017-12-28",13.9
"2769","2017-12-29",14.25
"2770","2018-01-02",13.2
"2771","2018-01-03",13.4
"2772","2018-01-04",13.1
"2773","2018-01-05",14.15
"2774","2018-01-08",13.35
"2775","2018-01-09",13.55
"2776","2018-01-10",13.9
"2777","2018-01-11",14.45
"2778","2018-01-12",14.45
"2779","2018-01-16",13.7
"2780","2018-01-17",14
"2781","2018-01-18",13.7
"2782","2018-01-19",14.1
"2783","2018-01-22",13.95
"2784","2018-01-23",13.8
"2785","2018-01-24",14
"2786","2018-01-25",14.05
"2787","2018-01-26",14
"2788","2018-01-29",13.75
"2789","2018-01-30",13.2
"2790","2018-01-31",13
"2791","2018-02-01",13.2
"2792","2018-02-02",12.5
"2793","2018-02-05",10.7
"2794","2018-02-06",10.55
"2795","2018-02-07",10.35
"2796","2018-02-08",9.7
"2797","2018-02-09",9.9
"2798","2018-02-12",9
"2799","2018-02-13",8.2
"2800","2018-02-14",8.95
"2801","2018-02-15",8.1
"2802","2018-02-16",8.4
"2803","2018-02-20",8
"2804","2018-02-21",8.3
"2805","2018-02-22",8.3
"2806","2018-02-23",8.25
"2807","2018-02-26",8.75
"2808","2018-02-27",8.35
"2809","2018-02-28",8.05
"2810","2018-03-01",8.05
"2811","2018-03-02",8
"2812","2018-03-05",7.8
"2813","2018-03-06",8.2
"2814","2018-03-07",8.15
"2815","2018-03-08",8.55
"2816","2018-03-09",8.85
"2817","2018-03-12",8.4
"2818","2018-03-13",8.3
"2819","2018-03-14",8.05
"2820","2018-03-15",7.95
"2821","2018-03-16",8.35
"2822","2018-03-19",8.4
"2823","2018-03-20",8.2
"2824","2018-03-21",8.45
"2825","2018-03-22",8.2
"2826","2018-03-23",8.15
"2827","2018-03-26",8
"2828","2018-03-27",7.7
"2829","2018-03-28",7.7
"2830","2018-03-29",7.85
"2831","2018-04-02",7.7
"2832","2018-04-03",7.75
"2833","2018-04-04",7.95
"2834","2018-04-05",7.85
"2835","2018-04-06",7.75
"2836","2018-04-09",7.95
"2837","2018-04-10",8.25
"2838","2018-04-11",8.15
"2839","2018-04-12",8.1
"2840","2018-04-13",8
"2841","2018-04-16",8.25
"2842","2018-04-17",8.45
"2843","2018-04-18",8.7
"2844","2018-04-19",8.6
"2845","2018-04-20",8.35
"2846","2018-04-23",8.25
"2847","2018-04-24",8.15
"2848","2018-04-25",8.25
"2849","2018-04-26",8.1
"2850","2018-04-27",7.9
"2851","2018-04-30",7.65
"2852","2018-05-01",7.75
"2853","2018-05-02",7.65
"2854","2018-05-03",7.55
"2855","2018-05-04",7.5
"2856","2018-05-07",7.8
"2857","2018-05-08",7.8
"2858","2018-05-09",7.3
"2859","2018-05-10",7.4
"2860","2018-05-11",7.35
"2861","2018-05-14",7.35
"2862","2018-05-15",7.25
"2863","2018-05-16",7.5
"2864","2018-05-17",9.5
"2865","2018-05-18",9.6
"2866","2018-05-21",9.3
"2867","2018-05-22",9.4
"2868","2018-05-23",9.9
