"","date","GOLF"
"968","2020-09-02",36.049999
"969","2020-09-03",35.150002
"970","2020-09-04",34.619999
"971","2020-09-08",34.279999
"972","2020-09-09",34.509998
"973","2020-09-10",34.189999
"974","2020-09-11",34.099998
"975","2020-09-14",33.959999
"976","2020-09-15",34.060001
"977","2020-09-16",33.59
"978","2020-09-17",33.549999
"979","2020-09-18",33.209999
"980","2020-09-21",33.619999
"981","2020-09-22",33.380001
"982","2020-09-23",33.119999
"983","2020-09-24",33.040001
"984","2020-09-25",33.040001
"985","2020-09-28",33.099998
"986","2020-09-29",33.169998
"987","2020-09-30",33.610001
"988","2020-10-01",34.700001
"989","2020-10-02",34.869999
"990","2020-10-05",36.400002
"991","2020-10-06",35.5
"992","2020-10-07",35.630001
"993","2020-10-08",35.099998
"994","2020-10-09",35.25
"995","2020-10-12",35.470001
"996","2020-10-13",35.240002
"997","2020-10-14",34.68
"998","2020-10-15",34.990002
"999","2020-10-16",34.700001
"1000","2020-10-19",34.759998
"1001","2020-10-20",34.619999
"1002","2020-10-21",34.740002
"1003","2020-10-22",34.939999
"1004","2020-10-23",34.779999
"1005","2020-10-26",34.349998
"1006","2020-10-27",34.419998
"1007","2020-10-28",33.990002
"1008","2020-10-29",33.5
"1009","2020-10-30",34.130001
"1010","2020-11-02",34.259998
"1011","2020-11-03",35.200001
"1012","2020-11-04",35.59
"1013","2020-11-05",36.669998
"1014","2020-11-06",39.049999
"1015","2020-11-09",37.360001
"1016","2020-11-10",37.43
"1017","2020-11-11",37.540001
"1018","2020-11-12",36.549999
"1019","2020-11-13",36.290001
"1020","2020-11-16",37.330002
"1021","2020-11-17",37.830002
"1022","2020-11-18",37.080002
"1023","2020-11-19",37.25
"1024","2020-11-20",37.650002
"1025","2020-11-23",37.869999
"1026","2020-11-24",37.84
"1027","2020-11-25",37.93
"1028","2020-11-27",37.759998
