"","date","ON"
"1","2007-01-03",7.5
"2","2007-01-04",7.62
"3","2007-01-05",7.51
"4","2007-01-08",8.06
"5","2007-01-09",8.03
"6","2007-01-10",8.35
"7","2007-01-11",8.17
"8","2007-01-12",8.2
"9","2007-01-16",8.28
"10","2007-01-17",8.18
"11","2007-01-18",7.91
"12","2007-01-19",8.01
"13","2007-01-22",7.99
"14","2007-01-23",8.14
"15","2007-01-24",8.32
"16","2007-01-25",8.27
"17","2007-01-26",8.48
"18","2007-01-29",8.58
"19","2007-01-30",8.41
"20","2007-01-31",8.36
"21","2007-02-01",9.72
"22","2007-02-02",9.7
"23","2007-02-05",9.68
"24","2007-02-06",9.61
"25","2007-02-07",9.72
"26","2007-02-08",9.55
"27","2007-02-09",9.55
"28","2007-02-12",9.48
"29","2007-02-13",9.69
"30","2007-02-14",9.87
"31","2007-02-15",9.98
"32","2007-02-16",10.2
"33","2007-02-20",10.27
"34","2007-02-21",10.25
"35","2007-02-22",10.44
"36","2007-02-23",10.76
"37","2007-02-26",10.58
"38","2007-02-27",10.1
"39","2007-02-28",9.82
"40","2007-03-01",9.75
"41","2007-03-02",9.49
"42","2007-03-05",9.21
"43","2007-03-06",9.75
"44","2007-03-07",9.57
"45","2007-03-08",9.99
"46","2007-03-09",10.34
"47","2007-03-12",10.35
"48","2007-03-13",9.98
"49","2007-03-14",10.04
"50","2007-03-15",9.97
"51","2007-03-16",9.86
"52","2007-03-19",9.88
"53","2007-03-20",9.72
"54","2007-03-21",9.9
"55","2007-03-22",9.83
"56","2007-03-23",9.57
"57","2007-03-26",9.52
"58","2007-03-27",9.6
"59","2007-03-28",9.16
"60","2007-03-29",8.87
"61","2007-03-30",8.92
"62","2007-04-02",8.81
"63","2007-04-03",8.92
"64","2007-04-04",9.47
"65","2007-04-05",9.68
"66","2007-04-09",9.55
"67","2007-04-10",9.53
"68","2007-04-11",9.71
"69","2007-04-12",9.9
"70","2007-04-13",9.84
"71","2007-04-16",9.73
"72","2007-04-17",9.72
"73","2007-04-18",10.02
"74","2007-04-19",10.06
"75","2007-04-20",10.01
"76","2007-04-23",10.17
"77","2007-04-24",10.3
"78","2007-04-25",10.39
"79","2007-04-26",10.38
"80","2007-04-27",11.16
"81","2007-04-30",10.71
"82","2007-05-01",10.64
"83","2007-05-02",10.57
"84","2007-05-03",10.98
"85","2007-05-04",11.15
"86","2007-05-07",11.23
"87","2007-05-08",11.24
"88","2007-05-09",11.35
"89","2007-05-10",11.14
"90","2007-05-11",11.09
"91","2007-05-14",10.98
"92","2007-05-15",10.89
"93","2007-05-16",11.19
"94","2007-05-17",11.06
"95","2007-05-18",11.08
"96","2007-05-21",11.19
"97","2007-05-22",11.24
"98","2007-05-23",10.9
"99","2007-05-24",10.48
"100","2007-05-25",10.55
"101","2007-05-29",10.72
"102","2007-05-30",10.7
"103","2007-05-31",10.74
"104","2007-06-01",10.81
"105","2007-06-04",10.85
"106","2007-06-05",10.8
"107","2007-06-06",10.66
"108","2007-06-07",10.51
"109","2007-06-08",10.9
"110","2007-06-11",10.86
"111","2007-06-12",10.83
"112","2007-06-13",10.62
"113","2007-06-14",10.91
"114","2007-06-15",11.06
"115","2007-06-18",11.18
"116","2007-06-19",11.04
"117","2007-06-20",10.85
"118","2007-06-21",11.03
"119","2007-06-22",10.76
"120","2007-06-25",10.6
"121","2007-06-26",10.46
"122","2007-06-27",10.65
"123","2007-06-28",10.91
"124","2007-06-29",10.72
"125","2007-07-02",11.1
"126","2007-07-03",11.27
"127","2007-07-05",11.35
"128","2007-07-06",11.4
"129","2007-07-09",11.32
"130","2007-07-10",11.19
"131","2007-07-11",11.2
"132","2007-07-12",11.7
"133","2007-07-13",11.84
"134","2007-07-16",11.78
"135","2007-07-17",11.9
"136","2007-07-18",11.57
"137","2007-07-19",11.75
"138","2007-07-20",11.56
"139","2007-07-23",11.7
"140","2007-07-24",11.4
"141","2007-07-25",11.53
"142","2007-07-26",11.15
"143","2007-07-27",10.8
"144","2007-07-30",11.01
"145","2007-07-31",11.82
"146","2007-08-01",11.8
"147","2007-08-02",11.94
"148","2007-08-03",11.39
"149","2007-08-06",11.33
"150","2007-08-07",11.13
"151","2007-08-08",11.32
"152","2007-08-09",10.57
"153","2007-08-10",11.37
"154","2007-08-13",11.37
"155","2007-08-14",11.23
"156","2007-08-15",11.15
"157","2007-08-16",11.18
"158","2007-08-17",11.08
"159","2007-08-20",11.19
"160","2007-08-21",11.4
"161","2007-08-22",11.58
"162","2007-08-23",11.7
"163","2007-08-24",12.2
"164","2007-08-27",11.75
"165","2007-08-28",11.29
"166","2007-08-29",11.48
"167","2007-08-30",11.4
"168","2007-08-31",11.72
"169","2007-09-04",12.09
"170","2007-09-05",12.08
"171","2007-09-06",11.86
"172","2007-09-07",11.7
"173","2007-09-10",11.78
"174","2007-09-11",11.99
"175","2007-09-12",11.58
"176","2007-09-13",11.57
"177","2007-09-14",11.49
"178","2007-09-17",11.51
"179","2007-09-18",12.22
"180","2007-09-19",12.63
"181","2007-09-20",12.51
"182","2007-09-21",12.72
"183","2007-09-24",12.47
"184","2007-09-25",12.85
"185","2007-09-26",12.74
"186","2007-09-27",12.57
"187","2007-09-28",12.56
"188","2007-10-01",12.55
"189","2007-10-02",12.47
"190","2007-10-03",12.4
"191","2007-10-04",12.43
"192","2007-10-05",12.6
"193","2007-10-08",12.54
"194","2007-10-09",12.44
"195","2007-10-10",12.61
"196","2007-10-11",12.27
"197","2007-10-12",12.5
"198","2007-10-15",12.52
"199","2007-10-16",12.26
"200","2007-10-17",12.5
"201","2007-10-18",12.81
"202","2007-10-19",12.48
"203","2007-10-22",12.45
"204","2007-10-23",12.99
"205","2007-10-24",12.38
"206","2007-10-25",12.1
"207","2007-10-26",12.24
"208","2007-10-29",12.19
"209","2007-10-30",10.22
"210","2007-10-31",10.2
"211","2007-11-01",9.86
"212","2007-11-02",9.75
"213","2007-11-05",9.61
"214","2007-11-06",9.54
"215","2007-11-07",9.1
"216","2007-11-08",8.73
"217","2007-11-09",9.22
"218","2007-11-12",8.85
"219","2007-11-13",9.23
"220","2007-11-14",9.38
"221","2007-11-15",9.04
"222","2007-11-16",8.99
"223","2007-11-19",8.76
"224","2007-11-20",8.61
"225","2007-11-21",8.48
"226","2007-11-23",8.62
"227","2007-11-26",8.31
"228","2007-11-27",8.62
"229","2007-11-28",9.35
"230","2007-11-29",9.45
"231","2007-11-30",9.19
"232","2007-12-03",8.86
"233","2007-12-04",8.78
"234","2007-12-05",9.04
"235","2007-12-06",9.02
"236","2007-12-07",9.13
"237","2007-12-10",9.03
"238","2007-12-11",8.88
"239","2007-12-12",8.82
"240","2007-12-13",8.54
"241","2007-12-14",8.24
"242","2007-12-17",8.19
"243","2007-12-18",8.11
"244","2007-12-19",8.26
"245","2007-12-20",8.49
"246","2007-12-21",8.85
"247","2007-12-24",8.95
"248","2007-12-26",9.17
"249","2007-12-27",8.86
"250","2007-12-28",8.92
"251","2007-12-31",8.88
"252","2008-01-02",8.58
"253","2008-01-03",8.28
"254","2008-01-04",7.89
"255","2008-01-07",7.69
"256","2008-01-08",7.35
"257","2008-01-09",7.54
"258","2008-01-10",7.71
"259","2008-01-11",7.47
"260","2008-01-14",7.5
"261","2008-01-15",7.13
"262","2008-01-16",7.18
"263","2008-01-17",7.06
"264","2008-01-18",7.25
"265","2008-01-22",7.14
"266","2008-01-23",7.1
"267","2008-01-24",7.25
"268","2008-01-25",6.82
"269","2008-01-28",6.74
"270","2008-01-29",6.86
"271","2008-01-30",6.51
"272","2008-01-31",6.48
"273","2008-02-01",7.27
"274","2008-02-04",6.99
"275","2008-02-05",6.65
"276","2008-02-06",6.3
"277","2008-02-07",6.46
"278","2008-02-08",6.45
"279","2008-02-11",6.25
"280","2008-02-12",6.32
"281","2008-02-13",6.41
"282","2008-02-14",6.13
"283","2008-02-15",5.78
"284","2008-02-19",5.72
"285","2008-02-20",6.09
"286","2008-02-21",5.81
"287","2008-02-22",5.88
"288","2008-02-25",6.01
"289","2008-02-26",5.96
"290","2008-02-27",6.27
"291","2008-02-28",5.98
"292","2008-02-29",6
"293","2008-03-03",5.93
"294","2008-03-04",5.83
"295","2008-03-05",5.9
"296","2008-03-06",5.59
"297","2008-03-07",5.6
"298","2008-03-10",5.46
"299","2008-03-11",5.56
"300","2008-03-12",5.52
"301","2008-03-13",5.41
"302","2008-03-14",5.22
"303","2008-03-17",4.99
"304","2008-03-18",5.34
"305","2008-03-19",5.01
"306","2008-03-20",5.22
"307","2008-03-24",5.6
"308","2008-03-25",5.9
"309","2008-03-26",5.69
"310","2008-03-27",5.55
"311","2008-03-28",5.53
"312","2008-03-31",5.68
"313","2008-04-01",6.08
"314","2008-04-02",6.35
"315","2008-04-03",6.58
"316","2008-04-04",6.79
"317","2008-04-07",6.83
"318","2008-04-08",6.6
"319","2008-04-09",6.66
"320","2008-04-10",6.79
"321","2008-04-11",6.48
"322","2008-04-14",6.49
"323","2008-04-15",6.53
"324","2008-04-16",6.88
"325","2008-04-17",6.56
"326","2008-04-18",6.8
"327","2008-04-21",6.92
"328","2008-04-22",6.69
"329","2008-04-23",6.9
"330","2008-04-24",7.06
"331","2008-04-25",7.11
"332","2008-04-28",7.48
"333","2008-04-29",7.41
"334","2008-04-30",7.47
"335","2008-05-01",7.69
"336","2008-05-02",7.72
"337","2008-05-05",7.72
"338","2008-05-06",7.81
"339","2008-05-07",9.4
"340","2008-05-08",9.63
"341","2008-05-09",9.59
"342","2008-05-12",9.7
"343","2008-05-13",9.68
"344","2008-05-14",9.83
"345","2008-05-15",10
"346","2008-05-16",10.39
"347","2008-05-19",10.18
"348","2008-05-20",9.97
"349","2008-05-21",9.67
"350","2008-05-22",9.96
"351","2008-05-23",9.79
"352","2008-05-27",10.08
"353","2008-05-28",9.8
"354","2008-05-29",9.99
"355","2008-05-30",9.89
"356","2008-06-02",9.8
"357","2008-06-03",9.58
"358","2008-06-04",9.76
"359","2008-06-05",10.09
"360","2008-06-06",9.61
"361","2008-06-09",9.61
"362","2008-06-10",9.26
"363","2008-06-11",8.72
"364","2008-06-12",8.7
"365","2008-06-13",9.05
"366","2008-06-16",9.35
"367","2008-06-17",8.99
"368","2008-06-18",9.09
"369","2008-06-19",9.5
"370","2008-06-20",9.33
"371","2008-06-23",9.27
"372","2008-06-24",9.05
"373","2008-06-25",9.47
"374","2008-06-26",9.05
"375","2008-06-27",9.4
"376","2008-06-30",9.17
"377","2008-07-01",9.72
"378","2008-07-02",9.56
"379","2008-07-03",9.22
"380","2008-07-07",9.05
"381","2008-07-08",9.06
"382","2008-07-09",8.51
"383","2008-07-10",8.59
"384","2008-07-11",8.72
"385","2008-07-14",8.5
"386","2008-07-15",8.5
"387","2008-07-16",8.84
"388","2008-07-17",9.26
"389","2008-07-18",9.28
"390","2008-07-21",9.09
"391","2008-07-22",9.02
"392","2008-07-23",9.09
"393","2008-07-24",8.81
"394","2008-07-25",8.93
"395","2008-07-28",8.87
"396","2008-07-29",9.08
"397","2008-07-30",9.43
"398","2008-07-31",9.39
"399","2008-08-01",9.37
"400","2008-08-04",9.06
"401","2008-08-05",9.43
"402","2008-08-06",10.07
"403","2008-08-07",9.87
"404","2008-08-08",10.06
"405","2008-08-11",10.37
"406","2008-08-12",10.19
"407","2008-08-13",10.34
"408","2008-08-14",10.56
"409","2008-08-15",10.42
"410","2008-08-18",10.39
"411","2008-08-19",9.93
"412","2008-08-20",9.99
"413","2008-08-21",9.85
"414","2008-08-22",9.9
"415","2008-08-25",9.67
"416","2008-08-26",9.52
"417","2008-08-27",9.64
"418","2008-08-28",9.71
"419","2008-08-29",9.47
"420","2008-09-02",9.14
"421","2008-09-03",8.68
"422","2008-09-04",8.14
"423","2008-09-05",8.26
"424","2008-09-08",7.75
"425","2008-09-09",7.56
"426","2008-09-10",7.75
"427","2008-09-11",7.75
"428","2008-09-12",7.5
"429","2008-09-15",7.19
"430","2008-09-16",7.38
"431","2008-09-17",7.03
"432","2008-09-18",7.24
"433","2008-09-19",7.44
"434","2008-09-22",7.06
"435","2008-09-23",6.98
"436","2008-09-24",6.59
"437","2008-09-25",6.97
"438","2008-09-26",7.02
"439","2008-09-29",6.15
"440","2008-09-30",6.76
"441","2008-10-01",6.54
"442","2008-10-02",5.58
"443","2008-10-03",5.48
"444","2008-10-06",5.21
"445","2008-10-07",4.69
"446","2008-10-08",4.75
"447","2008-10-09",4.62
"448","2008-10-10",4.36
"449","2008-10-13",5.14
"450","2008-10-14",5.49
"451","2008-10-15",4.53
"452","2008-10-16",4.9
"453","2008-10-17",5.17
"454","2008-10-20",5.49
"455","2008-10-21",4.97
"456","2008-10-22",4.82
"457","2008-10-23",4.69
"458","2008-10-24",4.55
"459","2008-10-27",4.56
"460","2008-10-28",4.89
"461","2008-10-29",5.01
"462","2008-10-30",4.94
"463","2008-10-31",5.11
"464","2008-11-03",5.34
"465","2008-11-04",5.51
"466","2008-11-05",5.23
"467","2008-11-06",4.77
"468","2008-11-07",5.06
"469","2008-11-10",4.65
"470","2008-11-11",4.44
"471","2008-11-12",4.14
"472","2008-11-13",3.77
"473","2008-11-14",3.5
"474","2008-11-17",3.27
"475","2008-11-18",3.34
"476","2008-11-19",2.9
"477","2008-11-20",2.6
"478","2008-11-21",2.62
"479","2008-11-24",2.64
"480","2008-11-25",2.76
"481","2008-11-26",2.88
"482","2008-11-28",2.92
"483","2008-12-01",2.68
"484","2008-12-02",2.87
"485","2008-12-03",3.29
"486","2008-12-04",2.96
"487","2008-12-05",3
"488","2008-12-08",3.04
"489","2008-12-09",2.95
"490","2008-12-10",3.7
"491","2008-12-11",3.49
"492","2008-12-12",3.51
"493","2008-12-15",3.58
"494","2008-12-16",3.95
"495","2008-12-17",3.85
"496","2008-12-18",3.46
"497","2008-12-19",3.54
"498","2008-12-22",3.47
"499","2008-12-23",3.33
"500","2008-12-24",3.18
"501","2008-12-26",3.25
"502","2008-12-29",3.31
"503","2008-12-30",3.28
"504","2008-12-31",3.4
"505","2009-01-02",3.83
"506","2009-01-05",3.91
"507","2009-01-06",4.24
"508","2009-01-07",4.04
"509","2009-01-08",4.52
"510","2009-01-09",4.59
"511","2009-01-12",4.19
"512","2009-01-13",4.14
"513","2009-01-14",4.02
"514","2009-01-15",4.08
"515","2009-01-16",4.4
"516","2009-01-20",4.2
"517","2009-01-21",4.11
"518","2009-01-22",3.99
"519","2009-01-23",4.17
"520","2009-01-26",4.15
"521","2009-01-27",4.26
"522","2009-01-28",4.7
"523","2009-01-29",4.35
"524","2009-01-30",4.17
"525","2009-02-02",4.08
"526","2009-02-03",4.05
"527","2009-02-04",4.27
"528","2009-02-05",4.74
"529","2009-02-06",4.97
"530","2009-02-09",4.66
"531","2009-02-10",4.41
"532","2009-02-11",4.37
"533","2009-02-12",4.3
"534","2009-02-13",4.35
"535","2009-02-17",3.73
"536","2009-02-18",3.57
"537","2009-02-19",3.49
"538","2009-02-20",3.39
"539","2009-02-23",3.2
"540","2009-02-24",3.48
"541","2009-02-25",3.65
"542","2009-02-26",3.5
"543","2009-02-27",3.66
"544","2009-03-02",3.34
"545","2009-03-03",3.31
"546","2009-03-04",3.67
"547","2009-03-05",3.67
"548","2009-03-06",3.46
"549","2009-03-09",3.37
"550","2009-03-10",3.62
"551","2009-03-11",3.96
"552","2009-03-12",4.15
"553","2009-03-13",4.25
"554","2009-03-16",4.11
"555","2009-03-17",4.49
"556","2009-03-18",4.6
"557","2009-03-19",4.5
"558","2009-03-20",4.2
"559","2009-03-23",4.61
"560","2009-03-24",4.47
"561","2009-03-25",4.34
"562","2009-03-26",4.41
"563","2009-03-27",4.05
"564","2009-03-30",3.88
"565","2009-03-31",3.9
"566","2009-04-01",4.37
"567","2009-04-02",4.56
"568","2009-04-03",4.91
"569","2009-04-06",4.66
"570","2009-04-07",4.53
"571","2009-04-08",4.57
"572","2009-04-09",4.79
"573","2009-04-13",4.87
"574","2009-04-14",4.97
"575","2009-04-15",4.93
"576","2009-04-16",5.08
"577","2009-04-17",5.33
"578","2009-04-20",4.9
"579","2009-04-21",4.93
"580","2009-04-22",5.09
"581","2009-04-23",4.84
"582","2009-04-24",4.95
"583","2009-04-27",4.81
"584","2009-04-28",4.74
"585","2009-04-29",5.3
"586","2009-04-30",5.42
"587","2009-05-01",5.74
"588","2009-05-04",6.05
"589","2009-05-05",6.1
"590","2009-05-06",6.09
"591","2009-05-07",5.71
"592","2009-05-08",5.61
"593","2009-05-11",5.93
"594","2009-05-12",5.71
"595","2009-05-13",5.48
"596","2009-05-14",5.76
"597","2009-05-15",5.69
"598","2009-05-18",6.23
"599","2009-05-19",6.35
"600","2009-05-20",6.33
"601","2009-05-21",6.13
"602","2009-05-22",6.22
"603","2009-05-26",6.46
"604","2009-05-27",6.37
"605","2009-05-28",6.6
"606","2009-05-29",6.82
"607","2009-06-01",6.99
"608","2009-06-02",6.7
"609","2009-06-03",6.43
"610","2009-06-04",6.59
"611","2009-06-05",6.46
"612","2009-06-08",6.58
"613","2009-06-09",6.91
"614","2009-06-10",6.97
"615","2009-06-11",6.94
"616","2009-06-12",6.86
"617","2009-06-15",6.77
"618","2009-06-16",6.62
"619","2009-06-17",6.63
"620","2009-06-18",6.74
"621","2009-06-19",6.79
"622","2009-06-22",6.25
"623","2009-06-23",6.24
"624","2009-06-24",6.51
"625","2009-06-25",6.77
"626","2009-06-26",6.8
"627","2009-06-29",6.85
"628","2009-06-30",6.86
"629","2009-07-01",7.11
"630","2009-07-02",6.92
"631","2009-07-06",6.72
"632","2009-07-07",6.49
"633","2009-07-08",6.44
"634","2009-07-09",6.64
"635","2009-07-10",6.85
"636","2009-07-13",7.05
"637","2009-07-14",7.14
"638","2009-07-15",7.4
"639","2009-07-16",7.57
"640","2009-07-17",7.6
"641","2009-07-20",7.63
"642","2009-07-21",7.61
"643","2009-07-22",7.75
"644","2009-07-23",7.7
"645","2009-07-24",7.63
"646","2009-07-27",7.55
"647","2009-07-28",7.4
"648","2009-07-29",7.26
"649","2009-07-30",7.09
"650","2009-07-31",7.3
"651","2009-08-03",7.58
"652","2009-08-04",7.44
"653","2009-08-05",7.51
"654","2009-08-06",7.41
"655","2009-08-07",7.49
"656","2009-08-10",7.6
"657","2009-08-11",7.49
"658","2009-08-12",7.75
"659","2009-08-13",8.01
"660","2009-08-14",7.84
"661","2009-08-17",7.58
"662","2009-08-18",7.95
"663","2009-08-19",7.79
"664","2009-08-20",7.73
"665","2009-08-21",7.88
"666","2009-08-24",7.88
"667","2009-08-25",7.95
"668","2009-08-26",8.1
"669","2009-08-27",8.14
"670","2009-08-28",8.22
"671","2009-08-31",8.07
"672","2009-09-01",7.94
"673","2009-09-02",7.95
"674","2009-09-03",8.07
"675","2009-09-04",8.32
"676","2009-09-08",8.46
"677","2009-09-09",8.59
"678","2009-09-10",9.07
"679","2009-09-11",8.52
"680","2009-09-14",8.59
"681","2009-09-15",8.51
"682","2009-09-16",8.6
"683","2009-09-17",8.4
"684","2009-09-18",8.27
"685","2009-09-21",8.36
"686","2009-09-22",8.43
"687","2009-09-23",8.36
"688","2009-09-24",8.24
"689","2009-09-25",8.11
"690","2009-09-28",8.18
"691","2009-09-29",8.07
"692","2009-09-30",8.25
"693","2009-10-01",7.76
"694","2009-10-02",7.49
"695","2009-10-05",7.75
"696","2009-10-06",7.84
"697","2009-10-07",7.86
"698","2009-10-08",7.64
"699","2009-10-09",7.94
"700","2009-10-12",8.11
"701","2009-10-13",7.87
"702","2009-10-14",8.37
"703","2009-10-15",7.9
"704","2009-10-16",7.54
"705","2009-10-19",7.68
"706","2009-10-20",7.72
"707","2009-10-21",7.51
"708","2009-10-22",7.54
"709","2009-10-23",7.31
"710","2009-10-26",7.27
"711","2009-10-27",7
"712","2009-10-28",6.6
"713","2009-10-29",6.86
"714","2009-10-30",6.69
"715","2009-11-02",6.67
"716","2009-11-03",6.53
"717","2009-11-04",6.83
"718","2009-11-05",7.29
"719","2009-11-06",7.32
"720","2009-11-09",7.55
"721","2009-11-10",7.51
"722","2009-11-11",7.65
"723","2009-11-12",7.67
"724","2009-11-13",7.84
"725","2009-11-16",8.15
"726","2009-11-17",8.3
"727","2009-11-18",8.25
"728","2009-11-19",7.86
"729","2009-11-20",7.73
"730","2009-11-23",7.84
"731","2009-11-24",7.87
"732","2009-11-25",7.69
"733","2009-11-27",7.58
"734","2009-11-30",7.76
"735","2009-12-01",8.31
"736","2009-12-02",8.18
"737","2009-12-03",8.19
"738","2009-12-04",8.38
"739","2009-12-07",8.22
"740","2009-12-08",8.24
"741","2009-12-09",8.26
"742","2009-12-10",8.24
"743","2009-12-11",8.11
"744","2009-12-14",8.51
"745","2009-12-15",8.38
"746","2009-12-16",8.45
"747","2009-12-17",8.14
"748","2009-12-18",8.28
"749","2009-12-21",8.58
"750","2009-12-22",8.75
"751","2009-12-23",8.76
"752","2009-12-24",8.87
"753","2009-12-28",8.8
"754","2009-12-29",8.75
"755","2009-12-30",8.82
"756","2009-12-31",8.82
"757","2010-01-04",8.87
"758","2010-01-05",8.79
"759","2010-01-06",8.9
"760","2010-01-07",8.89
"761","2010-01-08",8.89
"762","2010-01-11",8.97
"763","2010-01-12",8.49
"764","2010-01-13",8.59
"765","2010-01-14",8.51
"766","2010-01-15",7.99
"767","2010-01-19",8.17
"768","2010-01-20",8.12
"769","2010-01-21",8.09
"770","2010-01-22",7.67
"771","2010-01-25",7.92
"772","2010-01-26",7.88
"773","2010-01-27",7.94
"774","2010-01-28",7.44
"775","2010-01-29",7.21
"776","2010-02-01",7.56
"777","2010-02-02",7.81
"778","2010-02-03",7.86
"779","2010-02-04",7.39
"780","2010-02-05",7.49
"781","2010-02-08",7.62
"782","2010-02-09",7.69
"783","2010-02-10",7.77
"784","2010-02-11",7.92
"785","2010-02-12",8.02
"786","2010-02-16",8.16
"787","2010-02-17",8.08
"788","2010-02-18",8.16
"789","2010-02-19",8.21
"790","2010-02-22",8.21
"791","2010-02-23",7.87
"792","2010-02-24",8.04
"793","2010-02-25",7.99
"794","2010-02-26",7.96
"795","2010-03-01",8.2
"796","2010-03-02",8.3
"797","2010-03-03",8.2
"798","2010-03-04",8.1
"799","2010-03-05",8.22
"800","2010-03-08",8.16
"801","2010-03-09",8.23
"802","2010-03-10",8.27
"803","2010-03-11",8.05
"804","2010-03-12",8
"805","2010-03-15",7.86
"806","2010-03-16",8.07
"807","2010-03-17",8.06
"808","2010-03-18",7.96
"809","2010-03-19",7.85
"810","2010-03-22",8.05
"811","2010-03-23",8.24
"812","2010-03-24",7.98
"813","2010-03-25",8
"814","2010-03-26",7.93
"815","2010-03-29",7.92
"816","2010-03-30",7.95
"817","2010-03-31",8
"818","2010-04-01",8.06
"819","2010-04-05",8.34
"820","2010-04-06",8.3
"821","2010-04-07",8.47
"822","2010-04-08",8.26
"823","2010-04-09",8.44
"824","2010-04-12",8.38
"825","2010-04-13",8.48
"826","2010-04-14",8.86
"827","2010-04-15",8.88
"828","2010-04-16",8.69
"829","2010-04-19",8.51
"830","2010-04-20",8.63
"831","2010-04-21",8.48
"832","2010-04-22",8.52
"833","2010-04-23",8.56
"834","2010-04-26",8.44
"835","2010-04-27",8.25
"836","2010-04-28",8.28
"837","2010-04-29",8.36
"838","2010-04-30",7.96
"839","2010-05-03",8.15
"840","2010-05-04",7.95
"841","2010-05-05",7.75
"842","2010-05-06",7.4
"843","2010-05-07",7.61
"844","2010-05-10",7.82
"845","2010-05-11",7.85
"846","2010-05-12",8.08
"847","2010-05-13",7.94
"848","2010-05-14",7.76
"849","2010-05-17",7.78
"850","2010-05-18",7.52
"851","2010-05-19",7.5
"852","2010-05-20",7.27
"853","2010-05-21",7.35
"854","2010-05-24",7.34
"855","2010-05-25",7.15
"856","2010-05-26",7.17
"857","2010-05-27",7.49
"858","2010-05-28",7.31
"859","2010-06-01",7.15
"860","2010-06-02",7.27
"861","2010-06-03",7.35
"862","2010-06-04",7.06
"863","2010-06-07",6.7
"864","2010-06-08",6.51
"865","2010-06-09",6.45
"866","2010-06-10",6.6
"867","2010-06-11",6.78
"868","2010-06-14",6.78
"869","2010-06-15",7.11
"870","2010-06-16",7.23
"871","2010-06-17",7.23
"872","2010-06-18",7.18
"873","2010-06-21",7.14
"874","2010-06-22",6.99
"875","2010-06-23",6.8
"876","2010-06-24",6.68
"877","2010-06-25",6.68
"878","2010-06-28",6.67
"879","2010-06-29",6.56
"880","2010-06-30",6.38
"881","2010-07-01",6.4
"882","2010-07-02",6.31
"883","2010-07-06",6.31
"884","2010-07-07",6.64
"885","2010-07-08",6.69
"886","2010-07-09",6.75
"887","2010-07-12",6.76
"888","2010-07-13",6.93
"889","2010-07-14",6.94
"890","2010-07-15",7.04
"891","2010-07-16",7.05
"892","2010-07-19",7.22
"893","2010-07-20",7.27
"894","2010-07-21",7.08
"895","2010-07-22",7.32
"896","2010-07-23",7.29
"897","2010-07-26",7.42
"898","2010-07-27",7.16
"899","2010-07-28",7.05
"900","2010-07-29",6.84
"901","2010-07-30",6.75
"902","2010-08-02",6.89
"903","2010-08-03",6.79
"904","2010-08-04",6.96
"905","2010-08-05",6.69
"906","2010-08-06",6.83
"907","2010-08-09",6.85
"908","2010-08-10",6.71
"909","2010-08-11",6.43
"910","2010-08-12",6.37
"911","2010-08-13",6.36
"912","2010-08-16",6.41
"913","2010-08-17",6.53
"914","2010-08-18",6.53
"915","2010-08-19",6.44
"916","2010-08-20",6.43
"917","2010-08-23",6.42
"918","2010-08-24",6.26
"919","2010-08-25",6.24
"920","2010-08-26",6.22
"921","2010-08-27",6.41
"922","2010-08-30",6.31
"923","2010-08-31",6.18
"924","2010-09-01",6.42
"925","2010-09-02",6.54
"926","2010-09-03",6.52
"927","2010-09-07",6.33
"928","2010-09-08",6.39
"929","2010-09-09",6.2
"930","2010-09-10",6.16
"931","2010-09-13",6.36
"932","2010-09-14",6.62
"933","2010-09-15",6.67
"934","2010-09-16",6.74
"935","2010-09-17",6.56
"936","2010-09-20",6.71
"937","2010-09-21",6.86
"938","2010-09-22",6.66
"939","2010-09-23",6.61
"940","2010-09-24",6.79
"941","2010-09-27",7.01
"942","2010-09-28",7.22
"943","2010-09-29",7.24
"944","2010-09-30",7.21
"945","2010-10-01",7.23
"946","2010-10-04",7.11
"947","2010-10-05",7.24
"948","2010-10-06",6.97
"949","2010-10-07",6.99
"950","2010-10-08",7.04
"951","2010-10-11",6.96
"952","2010-10-12",7.06
"953","2010-10-13",7.03
"954","2010-10-14",6.99
"955","2010-10-15",7.22
"956","2010-10-18",7.1
"957","2010-10-19",7.04
"958","2010-10-20",7.16
"959","2010-10-21",7.06
"960","2010-10-22",7.3
"961","2010-10-25",7.38
"962","2010-10-26",7.36
"963","2010-10-27",7.61
"964","2010-10-28",7.57
"965","2010-10-29",7.67
"966","2010-11-01",7.79
"967","2010-11-02",7.82
"968","2010-11-03",7.86
"969","2010-11-04",8.01
"970","2010-11-05",8.21
"971","2010-11-08",8.26
"972","2010-11-09",8.16
"973","2010-11-10",8.15
"974","2010-11-11",8.1
"975","2010-11-12",8.04
"976","2010-11-15",7.95
"977","2010-11-16",7.86
"978","2010-11-17",7.79
"979","2010-11-18",7.95
"980","2010-11-19",8.02
"981","2010-11-22",8.09
"982","2010-11-23",7.95
"983","2010-11-24",8.21
"984","2010-11-26",8.18
"985","2010-11-29",8.12
"986","2010-11-30",8.16
"987","2010-12-01",8.69
"988","2010-12-02",9.09
"989","2010-12-03",9.21
"990","2010-12-06",9.13
"991","2010-12-07",9.09
"992","2010-12-08",9.41
"993","2010-12-09",9.34
"994","2010-12-10",9.24
"995","2010-12-13",9.17
"996","2010-12-14",9.01
"997","2010-12-15",8.96
"998","2010-12-16",9.01
"999","2010-12-17",9.14
"1000","2010-12-20",9.17
