"","date","EXFO"
"1935","2014-09-09",4.27
"1936","2014-09-10",4.33
"1937","2014-09-11",4.27
"1938","2014-09-12",4.33
"1939","2014-09-15",4.37
"1940","2014-09-16",4.28
"1941","2014-09-17",4.31
"1942","2014-09-18",4.25
"1943","2014-09-19",4.15
"1944","2014-09-22",4.09
"1945","2014-09-23",4.07
"1946","2014-09-24",4.06
"1947","2014-09-25",4.08
"1948","2014-09-26",4.04
"1949","2014-09-29",3.94
"1950","2014-09-30",4.18
"1951","2014-10-01",3.89
"1952","2014-10-02",3.85
"1953","2014-10-03",3.91
"1954","2014-10-06",3.87
"1955","2014-10-07",3.89
"1956","2014-10-08",3.86
"1957","2014-10-09",3.95
"1958","2014-10-10",3.73
"1959","2014-10-13",3.56
"1960","2014-10-14",3.57
"1961","2014-10-15",3.71
"1962","2014-10-16",3.57
"1963","2014-10-17",3.73
"1964","2014-10-20",3.47
"1965","2014-10-21",3.55
"1966","2014-10-22",3.51
"1967","2014-10-23",3.58
"1968","2014-10-24",3.58
"1969","2014-10-27",3.47
"1970","2014-10-28",3.76
"1971","2014-10-29",3.71
"1972","2014-10-30",3.75
"1973","2014-10-31",3.84
"1974","2014-11-03",3.63
"1975","2014-11-04",3.67
"1976","2014-11-05",3.57
"1977","2014-11-06",3.61
"1978","2014-11-07",3.45
"1979","2014-11-10",3.45
"1980","2014-11-11",3.57
"1981","2014-11-12",3.45
"1982","2014-11-13",3.34
"1983","2014-11-14",3.35
"1984","2014-11-17",3.41
"1985","2014-11-18",3.31
"1986","2014-11-19",3.4
"1987","2014-11-20",3.34
"1988","2014-11-21",3.54
"1989","2014-11-24",3.43
"1990","2014-11-25",3.26
"1991","2014-11-26",3.39
"1992","2014-11-28",3.44
"1993","2014-12-01",3.43
"1994","2014-12-02",3.47
"1995","2014-12-03",3.44
"1996","2014-12-04",3.45
"1997","2014-12-05",3.53
"1998","2014-12-08",3.5
"1999","2014-12-09",3.53
"2000","2014-12-10",3.45
"2001","2014-12-11",3.48
"2002","2014-12-12",3.39
"2003","2014-12-15",3.17
"2004","2014-12-16",3.22
"2005","2014-12-17",3.31
"2006","2014-12-18",3.32
"2007","2014-12-19",3.4
"2008","2014-12-22",3.28
"2009","2014-12-23",3.36
"2010","2014-12-24",3.37
"2011","2014-12-26",3.46
"2012","2014-12-29",3.53
"2013","2014-12-30",3.5
"2014","2014-12-31",3.45
"2015","2015-01-02",3.51
"2016","2015-01-05",3.48
"2017","2015-01-06",3.42
"2018","2015-01-07",3.31
"2019","2015-01-08",3.54
"2020","2015-01-09",3.53
"2021","2015-01-12",3.55
"2022","2015-01-13",3.54
"2023","2015-01-14",3.54
"2024","2015-01-15",3.53
"2025","2015-01-16",3.54
"2026","2015-01-20",3.49
"2027","2015-01-21",3.5
"2028","2015-01-22",3.51
"2029","2015-01-23",3.5
"2030","2015-01-26",3.45
"2031","2015-01-27",3.46
"2032","2015-01-28",3.44
"2033","2015-01-29",3.45
"2034","2015-01-30",3.44
"2035","2015-02-02",3.41
"2036","2015-02-03",3.43
"2037","2015-02-04",3.43
"2038","2015-02-05",3.51
"2039","2015-02-06",3.47
"2040","2015-02-09",3.46
"2041","2015-02-10",3.47
"2042","2015-02-11",3.5
"2043","2015-02-12",3.52
"2044","2015-02-13",3.66
"2045","2015-02-17",3.8
"2046","2015-02-18",3.8
"2047","2015-02-19",3.77
"2048","2015-02-20",3.74
"2049","2015-02-23",3.6
"2050","2015-02-24",3.66
"2051","2015-02-25",3.65
"2052","2015-02-26",3.68
"2053","2015-02-27",3.68
"2054","2015-03-02",3.66
"2055","2015-03-03",3.71
"2056","2015-03-04",3.91
"2057","2015-03-05",3.94
"2058","2015-03-06",3.89
"2059","2015-03-09",3.83
"2060","2015-03-10",3.66
"2061","2015-03-11",3.67
"2062","2015-03-12",3.6
"2063","2015-03-13",3.65
"2064","2015-03-16",3.6
"2065","2015-03-17",3.58
"2066","2015-03-18",3.62
"2067","2015-03-19",3.64
"2068","2015-03-20",3.66
"2069","2015-03-23",3.67
"2070","2015-03-24",3.68
"2071","2015-03-25",3.82
"2072","2015-03-26",3.79
"2073","2015-03-27",3.86
"2074","2015-03-30",3.78
"2075","2015-03-31",3.78
"2076","2015-04-01",3.72
"2077","2015-04-02",3.63
"2078","2015-04-06",3.67
"2079","2015-04-07",3.74
"2080","2015-04-08",3.65
"2081","2015-04-09",3.62
"2082","2015-04-10",3.58
"2083","2015-04-13",3.47
"2084","2015-04-14",3.46
"2085","2015-04-15",3.51
"2086","2015-04-16",3.56
"2087","2015-04-17",3.48
"2088","2015-04-20",3.47
"2089","2015-04-21",3.46
"2090","2015-04-22",3.47
"2091","2015-04-23",3.52
"2092","2015-04-24",3.57
"2093","2015-04-27",3.51
"2094","2015-04-28",3.49
"2095","2015-04-29",3.39
"2096","2015-04-30",3.4
"2097","2015-05-01",3.36
"2098","2015-05-04",3.35
"2099","2015-05-05",3.32
"2100","2015-05-06",3.37
"2101","2015-05-07",3.29
"2102","2015-05-08",3.33
"2103","2015-05-11",3.35
"2104","2015-05-12",3.33
"2105","2015-05-13",3.43
"2106","2015-05-14",3.44
"2107","2015-05-15",3.47
"2108","2015-05-18",3.4
"2109","2015-05-19",3.46
"2110","2015-05-20",3.35
"2111","2015-05-21",3.42
"2112","2015-05-22",3.45
"2113","2015-05-26",3.43
"2114","2015-05-27",3.42
"2115","2015-05-28",3.42
"2116","2015-05-29",3.43
"2117","2015-06-01",3.46
"2118","2015-06-02",3.51
"2119","2015-06-03",3.54
"2120","2015-06-04",3.47
"2121","2015-06-05",3.41
"2122","2015-06-08",3.46
"2123","2015-06-09",3.46
"2124","2015-06-10",3.43
"2125","2015-06-11",3.37
"2126","2015-06-12",3.43
"2127","2015-06-15",3.34
"2128","2015-06-16",3.31
"2129","2015-06-17",3.31
"2130","2015-06-18",3.31
"2131","2015-06-19",3.38
"2132","2015-06-22",3.34
"2133","2015-06-23",3.4
"2134","2015-06-24",3.22
"2135","2015-06-25",3.24
"2136","2015-06-26",3.25
"2137","2015-06-29",3.21
"2138","2015-06-30",3.21
"2139","2015-07-01",3.27
"2140","2015-07-02",3.16
"2141","2015-07-06",3.2
"2142","2015-07-07",3.11
"2143","2015-07-08",3.11
"2144","2015-07-09",3.19
"2145","2015-07-10",3.04
"2146","2015-07-13",2.99
"2147","2015-07-14",2.92
"2148","2015-07-15",2.82
"2149","2015-07-16",2.89
"2150","2015-07-17",2.9
"2151","2015-07-20",2.87
"2152","2015-07-21",2.89
"2153","2015-07-22",2.83
"2154","2015-07-23",2.82
"2155","2015-07-24",2.77
"2156","2015-07-27",2.87
"2157","2015-07-28",2.9
"2158","2015-07-29",2.86
"2159","2015-07-30",2.9
"2160","2015-07-31",2.99
"2161","2015-08-03",2.73
"2162","2015-08-04",2.7
"2163","2015-08-05",2.61
"2164","2015-08-06",2.6
"2165","2015-08-07",2.58
"2166","2015-08-10",2.65
"2167","2015-08-11",2.66
"2168","2015-08-12",2.93
"2169","2015-08-13",2.88
"2170","2015-08-14",2.93
"2171","2015-08-17",2.79
"2172","2015-08-18",2.89
"2173","2015-08-19",2.88
"2174","2015-08-20",2.85
"2175","2015-08-21",2.75
"2176","2015-08-24",2.45
"2177","2015-08-25",2.6
"2178","2015-08-26",2.65
"2179","2015-08-27",2.95
"2180","2015-08-28",2.98
"2181","2015-08-31",3.04
"2182","2015-09-01",3
"2183","2015-09-02",2.98
"2184","2015-09-03",2.95
"2185","2015-09-04",2.87
"2186","2015-09-08",2.93
"2187","2015-09-09",2.95
"2188","2015-09-10",3.01
"2189","2015-09-11",3.01
"2190","2015-09-14",3
"2191","2015-09-15",3.04
"2192","2015-09-16",3.01
"2193","2015-09-17",2.96
"2194","2015-09-18",2.85
"2195","2015-09-21",2.88
"2196","2015-09-22",2.88
"2197","2015-09-23",2.86
"2198","2015-09-24",2.96
"2199","2015-09-25",3
"2200","2015-09-28",2.96
"2201","2015-09-29",2.89
"2202","2015-09-30",3.01
"2203","2015-10-01",2.96
"2204","2015-10-02",3.03
"2205","2015-10-05",3.01
"2206","2015-10-06",3.08
"2207","2015-10-07",3.06
"2208","2015-10-08",2.78
"2209","2015-10-09",2.8
"2210","2015-10-12",2.77
"2211","2015-10-13",3.11
"2212","2015-10-14",3.23
"2213","2015-10-15",3.2
"2214","2015-10-16",3.2
"2215","2015-10-19",3.04
"2216","2015-10-20",3.07
"2217","2015-10-21",3.11
"2218","2015-10-22",3.17
"2219","2015-10-23",3.34
"2220","2015-10-26",3.23
"2221","2015-10-27",3.31
"2222","2015-10-28",3.1
"2223","2015-10-29",3.23
"2224","2015-10-30",3.17
"2225","2015-11-02",3.17
"2226","2015-11-03",3.2
"2227","2015-11-04",3.32
"2228","2015-11-05",3.3
"2229","2015-11-06",3.43
"2230","2015-11-09",3.25
"2231","2015-11-10",3.2
"2232","2015-11-11",3.28
"2233","2015-11-12",3.3
"2234","2015-11-13",3.29
"2235","2015-11-16",3.29
"2236","2015-11-17",3.27
"2237","2015-11-18",3.3
"2238","2015-11-19",3.34
"2239","2015-11-20",3.31
"2240","2015-11-23",3.32
"2241","2015-11-24",3.41
"2242","2015-11-25",3.39
"2243","2015-11-27",3.34
"2244","2015-11-30",3.4
"2245","2015-12-01",3.38
"2246","2015-12-02",3.37
"2247","2015-12-03",3.42
"2248","2015-12-04",3.41
"2249","2015-12-07",3.27
"2250","2015-12-08",3.16
"2251","2015-12-09",3.16
"2252","2015-12-10",3.04
"2253","2015-12-11",2.75
"2254","2015-12-14",2.74
"2255","2015-12-15",2.69
"2256","2015-12-16",2.73
"2257","2015-12-17",2.74
"2258","2015-12-18",2.74
"2259","2015-12-21",2.62
"2260","2015-12-22",2.68
"2261","2015-12-23",2.68
"2262","2015-12-24",2.7
"2263","2015-12-28",2.57
"2264","2015-12-29",2.87
"2265","2015-12-30",2.77
"2266","2015-12-31",2.74
"2267","2016-01-04",2.71
"2268","2016-01-05",2.76
"2269","2016-01-06",2.87
"2270","2016-01-07",2.91
"2271","2016-01-08",3.14
"2272","2016-01-11",3.05
"2273","2016-01-12",3
"2274","2016-01-13",2.93
"2275","2016-01-14",3.02
"2276","2016-01-15",2.95
"2277","2016-01-19",2.89
"2278","2016-01-20",2.72
"2279","2016-01-21",2.81
"2280","2016-01-22",2.98
"2281","2016-01-25",3.02
"2282","2016-01-26",2.94
"2283","2016-01-27",3.05
"2284","2016-01-28",3.04
"2285","2016-01-29",3.04
"2286","2016-02-01",3.05
"2287","2016-02-02",3.04
"2288","2016-02-03",3.17
"2289","2016-02-04",3.24
"2290","2016-02-05",3.09
"2291","2016-02-08",3.12
"2292","2016-02-09",3.08
"2293","2016-02-10",2.99
"2294","2016-02-11",2.93
"2295","2016-02-12",2.99
"2296","2016-02-16",3.01
"2297","2016-02-17",3.01
"2298","2016-02-18",3
"2299","2016-02-19",2.98
"2300","2016-02-22",3.01
"2301","2016-02-23",3.05
"2302","2016-02-24",3.06
"2303","2016-02-25",3.02
"2304","2016-02-26",3
"2305","2016-02-29",2.96
"2306","2016-03-01",2.85
"2307","2016-03-02",2.91
"2308","2016-03-03",2.93
"2309","2016-03-04",3
"2310","2016-03-07",2.92
"2311","2016-03-08",2.92
"2312","2016-03-09",2.97
"2313","2016-03-10",3.01
"2314","2016-03-11",3.14
"2315","2016-03-14",3.09
"2316","2016-03-15",3.03
"2317","2016-03-16",3.08
"2318","2016-03-17",3.15
"2319","2016-03-18",3.17
"2320","2016-03-21",3.11
"2321","2016-03-22",3.15
"2322","2016-03-23",3.13
"2323","2016-03-24",3.12
"2324","2016-03-28",3.13
"2325","2016-03-29",3.2
"2326","2016-03-30",3.61
"2327","2016-03-31",3.72
"2328","2016-04-01",3.84
"2329","2016-04-04",3.82
"2330","2016-04-05",3.79
"2331","2016-04-06",3.9
"2332","2016-04-07",3.88
"2333","2016-04-08",3.89
"2334","2016-04-11",4.06
"2335","2016-04-12",4.08
"2336","2016-04-13",4.02
"2337","2016-04-14",4.05
"2338","2016-04-15",4.1
"2339","2016-04-18",4.08
"2340","2016-04-19",4.09
"2341","2016-04-20",4.07
"2342","2016-04-21",4.07
"2343","2016-04-22",4.27
"2344","2016-04-25",4.12
"2345","2016-04-26",4.23
"2346","2016-04-27",4.24
"2347","2016-04-28",4.32
"2348","2016-04-29",4.28
"2349","2016-05-02",4.18
"2350","2016-05-03",4.05
"2351","2016-05-04",4.13
"2352","2016-05-05",4.05
"2353","2016-05-06",3.89
"2354","2016-05-09",4.05
"2355","2016-05-10",3.85
"2356","2016-05-11",3.97
"2357","2016-05-12",3.98
"2358","2016-05-13",3.9
"2359","2016-05-16",3.95
"2360","2016-05-17",3.93
"2361","2016-05-18",3.91
"2362","2016-05-19",3.89
"2363","2016-05-20",3.9
"2364","2016-05-23",3.91
"2365","2016-05-24",3.87
"2366","2016-05-25",3.85
"2367","2016-05-26",3.9
"2368","2016-05-27",3.93
"2369","2016-05-31",3.7
"2370","2016-06-01",3.95
"2371","2016-06-02",3.99
"2372","2016-06-03",4.05
"2373","2016-06-06",3.99
"2374","2016-06-07",4.02
"2375","2016-06-08",4.02
"2376","2016-06-09",4.08
"2377","2016-06-10",3.92
"2378","2016-06-13",3.89
"2379","2016-06-14",3.88
"2380","2016-06-15",3.92
"2381","2016-06-16",3.88
"2382","2016-06-17",4.02
"2383","2016-06-20",4.03
"2384","2016-06-21",4.08
"2385","2016-06-22",4.02
"2386","2016-06-23",4.02
"2387","2016-06-24",3.98
"2388","2016-06-27",3.79
"2389","2016-06-28",3.73
"2390","2016-06-29",3.99
"2391","2016-06-30",3.46
"2392","2016-07-01",3.61
"2393","2016-07-05",3.27
"2394","2016-07-06",3.3
"2395","2016-07-07",3.36
"2396","2016-07-08",3.39
"2397","2016-07-11",3.32
"2398","2016-07-12",3.42
"2399","2016-07-13",3.39
"2400","2016-07-14",3.4
"2401","2016-07-15",3.31
"2402","2016-07-18",3.43
"2403","2016-07-19",3.39
"2404","2016-07-20",3.36
"2405","2016-07-21",3.45
"2406","2016-07-22",3.43
"2407","2016-07-25",3.37
"2408","2016-07-26",3.4
"2409","2016-07-27",3.37
"2410","2016-07-28",3.39
"2411","2016-07-29",3.42
"2412","2016-08-01",3.7
"2413","2016-08-02",3.37
"2414","2016-08-03",3.37
"2415","2016-08-04",3.32
"2416","2016-08-05",3.32
"2417","2016-08-08",3.35
"2418","2016-08-09",3.32
"2419","2016-08-10",3.3
"2420","2016-08-11",3.3
"2421","2016-08-12",3.33
"2422","2016-08-15",3.45
"2423","2016-08-16",3.42
"2424","2016-08-17",3.42
"2425","2016-08-18",3.3
"2426","2016-08-19",3.16
"2427","2016-08-22",3.3
"2428","2016-08-23",3.3
"2429","2016-08-24",3.31
"2430","2016-08-25",3.27
"2431","2016-08-26",3.24
"2432","2016-08-29",3.23
"2433","2016-08-30",3.18
"2434","2016-08-31",3.3
"2435","2016-09-01",3.42
"2436","2016-09-02",3.42
"2437","2016-09-06",3.53
"2438","2016-09-07",3.56
"2439","2016-09-08",3.56
"2440","2016-09-09",3.56
"2441","2016-09-12",3.57
"2442","2016-09-13",3.51
"2443","2016-09-14",3.57
"2444","2016-09-15",3.7
"2445","2016-09-16",3.7
"2446","2016-09-19",3.67
"2447","2016-09-20",3.67
"2448","2016-09-21",3.67
"2449","2016-09-22",3.5
"2450","2016-09-23",3.56
"2451","2016-09-26",3.54
"2452","2016-09-27",3.56
"2453","2016-09-28",3.59
"2454","2016-09-29",3.66
"2455","2016-09-30",3.72
"2456","2016-10-03",3.8
"2457","2016-10-04",3.81
"2458","2016-10-05",3.8
"2459","2016-10-06",3.86
"2460","2016-10-07",3.82
"2461","2016-10-10",3.75
"2462","2016-10-11",3.84
"2463","2016-10-12",3.9
"2464","2016-10-13",4.02
"2465","2016-10-14",4.01
"2466","2016-10-17",4.15
"2467","2016-10-18",4.01
"2468","2016-10-19",4.2
"2469","2016-10-20",4.35
"2470","2016-10-21",4.15
"2471","2016-10-24",4.35
"2472","2016-10-25",4.18
"2473","2016-10-26",4.28
"2474","2016-10-27",4.27
"2475","2016-10-28",4.26
"2476","2016-10-31",4.4
"2477","2016-11-01",4.3
"2478","2016-11-02",4.25
"2479","2016-11-03",4.15
"2480","2016-11-04",4.25
"2481","2016-11-07",4.25
"2482","2016-11-08",4.3
"2483","2016-11-09",4.38
"2484","2016-11-10",4.45
"2485","2016-11-11",4.4
"2486","2016-11-14",4.35
"2487","2016-11-15",4.15
"2488","2016-11-16",4.4
"2489","2016-11-17",4.35
"2490","2016-11-18",4.35
"2491","2016-11-21",4.27
"2492","2016-11-22",4.25
"2493","2016-11-23",4.3
"2494","2016-11-25",4.3
"2495","2016-11-28",4.3
"2496","2016-11-29",4.28
"2497","2016-11-30",4.3
"2498","2016-12-01",4.45
"2499","2016-12-02",4.3
"2500","2016-12-05",4.3
"2501","2016-12-06",4.2
"2502","2016-12-07",4.35
"2503","2016-12-08",4.45
"2504","2016-12-09",4.2
"2505","2016-12-12",4.2
"2506","2016-12-13",4.25
"2507","2016-12-14",4.35
"2508","2016-12-15",4.15
"2509","2016-12-16",4.2
"2510","2016-12-19",4.1
"2511","2016-12-20",4.2
"2512","2016-12-21",4.3
"2513","2016-12-22",4.4
"2514","2016-12-23",4.35
"2515","2016-12-27",4.47
"2516","2016-12-28",4.4
"2517","2016-12-29",4.35
"2518","2016-12-30",4.4
"2519","2017-01-03",4.6
"2520","2017-01-04",4.7
"2521","2017-01-05",4.8
"2522","2017-01-06",4.75
"2523","2017-01-09",4.7
"2524","2017-01-10",4.6
"2525","2017-01-11",4.7
"2526","2017-01-12",4.55
"2527","2017-01-13",4.6
"2528","2017-01-17",5.1
"2529","2017-01-18",5.15
"2530","2017-01-19",4.9
"2531","2017-01-20",5.05
"2532","2017-01-23",5.2
"2533","2017-01-24",5.3
"2534","2017-01-25",5.3
"2535","2017-01-26",5.4
"2536","2017-01-27",5.26
"2537","2017-01-30",5.65
"2538","2017-01-31",5.9
"2539","2017-02-01",5.85
"2540","2017-02-02",5.85
"2541","2017-02-03",5.7
"2542","2017-02-06",5.85
"2543","2017-02-07",5.8
"2544","2017-02-08",5.6
"2545","2017-02-09",5.6
"2546","2017-02-10",5.65
"2547","2017-02-13",5.5
"2548","2017-02-14",5.5
"2549","2017-02-15",5.55
"2550","2017-02-16",5.35
"2551","2017-02-17",5.3
"2552","2017-02-21",5.45
"2553","2017-02-22",5.55
"2554","2017-02-23",5.4
"2555","2017-02-24",5.4
"2556","2017-02-27",5.45
"2557","2017-02-28",5.2
"2558","2017-03-01",5.2
"2559","2017-03-02",5.3
"2560","2017-03-03",5.45
"2561","2017-03-06",5.4
"2562","2017-03-07",5.45
"2563","2017-03-08",5.65
"2564","2017-03-09",5.85
"2565","2017-03-10",6.05
"2566","2017-03-13",5.5
"2567","2017-03-14",5.4
"2568","2017-03-15",5.55
"2569","2017-03-16",5.45
"2570","2017-03-17",5.6
"2571","2017-03-20",5.55
"2572","2017-03-21",5.6
"2573","2017-03-22",5.55
"2574","2017-03-23",5.8
"2575","2017-03-24",5.7
"2576","2017-03-27",5.5
"2577","2017-03-28",5.75
"2578","2017-03-29",5.95
"2579","2017-03-30",5.1
"2580","2017-03-31",5.2
"2581","2017-04-03",5.05
"2582","2017-04-04",4.85
"2583","2017-04-05",4.75
"2584","2017-04-06",4.65
"2585","2017-04-07",4.65
"2586","2017-04-10",4.55
"2587","2017-04-11",4.65
"2588","2017-04-12",4.6
"2589","2017-04-13",4.6
"2590","2017-04-17",4.7
"2591","2017-04-18",4.65
"2592","2017-04-19",4.68
"2593","2017-04-20",4.65
"2594","2017-04-21",4.63
"2595","2017-04-24",4.68
"2596","2017-04-25",4.6
"2597","2017-04-26",4.6
"2598","2017-04-27",4.6
"2599","2017-04-28",4.65
"2600","2017-05-01",4.6
"2601","2017-05-02",4.8
"2602","2017-05-03",4.88
"2603","2017-05-04",4.65
"2604","2017-05-05",4.7
"2605","2017-05-08",4.7
"2606","2017-05-09",4.7
"2607","2017-05-10",4.65
"2608","2017-05-11",4.6
"2609","2017-05-12",4.6
"2610","2017-05-15",4.6
"2611","2017-05-16",4.63
"2612","2017-05-17",4.63
"2613","2017-05-18",4.65
"2614","2017-05-19",4.65
"2615","2017-05-22",4.68
"2616","2017-05-23",4.6
"2617","2017-05-24",4.7
"2618","2017-05-25",4.83
"2619","2017-05-26",4.9
"2620","2017-05-30",4.93
"2621","2017-05-31",4.85
"2622","2017-06-01",4.85
"2623","2017-06-02",5
"2624","2017-06-05",5.3
"2625","2017-06-06",5.25
"2626","2017-06-07",5.25
"2627","2017-06-08",5.25
"2628","2017-06-09",5.3
"2629","2017-06-12",5.3
"2630","2017-06-13",5.25
"2631","2017-06-14",5.3
"2632","2017-06-15",5.3
"2633","2017-06-16",5.3
"2634","2017-06-19",5.3
"2635","2017-06-20",5.25
"2636","2017-06-21",5.3
"2637","2017-06-22",5.25
"2638","2017-06-23",5.3
"2639","2017-06-26",5.2
"2640","2017-06-27",5.25
"2641","2017-06-28",5.2
"2642","2017-06-29",5
"2643","2017-06-30",4.7
"2644","2017-07-03",4.7
"2645","2017-07-05",4.5
"2646","2017-07-06",4.45
"2647","2017-07-07",4.45
"2648","2017-07-10",4.45
"2649","2017-07-11",4.45
"2650","2017-07-12",4.45
"2651","2017-07-13",4.4
"2652","2017-07-14",4.5
"2653","2017-07-17",4.4
"2654","2017-07-18",4.45
"2655","2017-07-19",4.45
"2656","2017-07-20",4.35
"2657","2017-07-21",4.35
"2658","2017-07-24",4.35
"2659","2017-07-25",4.35
"2660","2017-07-26",4.3
"2661","2017-07-27",4.2
"2662","2017-07-28",4.1
"2663","2017-07-31",4.15
"2664","2017-08-01",4.08
"2665","2017-08-02",3.9
"2666","2017-08-03",3.83
"2667","2017-08-04",3.85
"2668","2017-08-07",4.05
"2669","2017-08-08",4.3
"2670","2017-08-09",4.3
"2671","2017-08-10",4.13
"2672","2017-08-11",4.15
"2673","2017-08-14",4.15
"2674","2017-08-15",4.03
"2675","2017-08-16",4.1
"2676","2017-08-17",3.95
"2677","2017-08-18",3.95
"2678","2017-08-21",3.9
"2679","2017-08-22",3.98
"2680","2017-08-23",3.93
"2681","2017-08-24",3.95
"2682","2017-08-25",3.95
"2683","2017-08-28",4.05
"2684","2017-08-29",3.98
"2685","2017-08-30",4
"2686","2017-08-31",4.7
"2687","2017-09-01",4.35
"2688","2017-09-05",4.03
"2689","2017-09-06",4.1
"2690","2017-09-07",4.15
"2691","2017-09-08",4.1
"2692","2017-09-11",4.1
"2693","2017-09-12",4.2
"2694","2017-09-13",4.25
"2695","2017-09-14",4.1
"2696","2017-09-15",4.15
"2697","2017-09-18",4.05
"2698","2017-09-19",4
"2699","2017-09-20",4.05
"2700","2017-09-21",4.1
"2701","2017-09-22",4.05
"2702","2017-09-25",4.15
"2703","2017-09-26",4.05
"2704","2017-09-27",3.85
"2705","2017-09-28",3.75
"2706","2017-09-29",4
"2707","2017-10-02",3.95
"2708","2017-10-03",4
"2709","2017-10-04",4
"2710","2017-10-05",3.95
"2711","2017-10-06",4
"2712","2017-10-09",4.09
"2713","2017-10-10",3.95
"2714","2017-10-11",4.03
"2715","2017-10-12",4.05
"2716","2017-10-13",4.15
"2717","2017-10-16",3.95
"2718","2017-10-17",4
"2719","2017-10-18",4
"2720","2017-10-19",4.05
"2721","2017-10-20",4
"2722","2017-10-23",4
"2723","2017-10-24",4
"2724","2017-10-25",4
"2725","2017-10-26",3.95
"2726","2017-10-27",3.9
"2727","2017-10-30",3.9
"2728","2017-10-31",3.85
"2729","2017-11-01",3.85
"2730","2017-11-02",3.95
"2731","2017-11-03",4.1
"2732","2017-11-06",4.28
"2733","2017-11-07",4.25
"2734","2017-11-08",4.3
"2735","2017-11-09",4.3
"2736","2017-11-10",4.3
"2737","2017-11-13",4.15
"2738","2017-11-14",4.2
"2739","2017-11-15",4.18
"2740","2017-11-16",4.33
"2741","2017-11-17",4.3
"2742","2017-11-20",4.2
"2743","2017-11-21",4.35
"2744","2017-11-22",4.4
"2745","2017-11-24",4.45
"2746","2017-11-27",4.4
"2747","2017-11-28",4.4
"2748","2017-11-29",4.35
"2749","2017-11-30",4.33
"2750","2017-12-01",4.3
"2751","2017-12-04",4.35
"2752","2017-12-05",4.3
"2753","2017-12-06",4.3
"2754","2017-12-07",4.3
"2755","2017-12-08",4.2
"2756","2017-12-11",4.3
"2757","2017-12-12",4.25
"2758","2017-12-13",4.15
"2759","2017-12-14",4.1
"2760","2017-12-15",4.1
"2761","2017-12-18",4.14
"2762","2017-12-19",4.1
"2763","2017-12-20",4.06
"2764","2017-12-21",4.2
"2765","2017-12-22",4.22
"2766","2017-12-26",4.1
"2767","2017-12-27",4.3
"2768","2017-12-28",4.3
"2769","2017-12-29",4.35
"2770","2018-01-02",4.24
"2771","2018-01-03",4.35
"2772","2018-01-04",4.25
"2773","2018-01-05",4.34
"2774","2018-01-08",4.41
"2775","2018-01-09",4.45
"2776","2018-01-10",4.3
"2777","2018-01-11",4.3
"2778","2018-01-12",4.45
"2779","2018-01-16",4.3
"2780","2018-01-17",4.3
"2781","2018-01-18",4.3
"2782","2018-01-19",4.4
"2783","2018-01-22",4.35
"2784","2018-01-23",4.6
"2785","2018-01-24",4.5
"2786","2018-01-25",4.7
"2787","2018-01-26",4.65
"2788","2018-01-29",4.6
"2789","2018-01-30",4.55
"2790","2018-01-31",4.55
"2791","2018-02-01",4.63
"2792","2018-02-02",4.6
"2793","2018-02-05",4.5
"2794","2018-02-06",4.35
"2795","2018-02-07",4.4
"2796","2018-02-08",4.4
"2797","2018-02-09",4.45
"2798","2018-02-12",4.45
"2799","2018-02-13",4.5
"2800","2018-02-14",4.5
"2801","2018-02-15",4.5
"2802","2018-02-16",4.45
"2803","2018-02-20",4.5
"2804","2018-02-21",4.5
"2805","2018-02-22",4.6
"2806","2018-02-23",4.5
"2807","2018-02-26",4.55
"2808","2018-02-27",4.45
"2809","2018-02-28",4.4
"2810","2018-03-01",4.4
"2811","2018-03-02",4.25
"2812","2018-03-05",4.3
"2813","2018-03-06",4.35
"2814","2018-03-07",4.35
"2815","2018-03-08",4.3
"2816","2018-03-09",4.3
"2817","2018-03-12",4.3
"2818","2018-03-13",4.3
"2819","2018-03-14",4.25
"2820","2018-03-15",4.2
"2821","2018-03-16",4.25
"2822","2018-03-19",4.15
"2823","2018-03-20",4.1
"2824","2018-03-21",4.22
"2825","2018-03-22",4.18
"2826","2018-03-23",4.2
"2827","2018-03-26",4.2
"2828","2018-03-27",4.2
"2829","2018-03-28",4.15
"2830","2018-03-29",4.2
"2831","2018-04-02",4.1
"2832","2018-04-03",4.1
"2833","2018-04-04",4.1
"2834","2018-04-05",4.09
"2835","2018-04-06",4.05
"2836","2018-04-09",4.09
"2837","2018-04-10",4.24
"2838","2018-04-11",3.85
"2839","2018-04-12",3.8
"2840","2018-04-13",3.9
"2841","2018-04-16",3.8
"2842","2018-04-17",3.95
"2843","2018-04-18",3.85
"2844","2018-04-19",3.75
"2845","2018-04-20",3.8
"2846","2018-04-23",3.75
"2847","2018-04-24",3.73
"2848","2018-04-25",3.7
"2849","2018-04-26",3.7
"2850","2018-04-27",3.65
"2851","2018-04-30",3.65
"2852","2018-05-01",3.65
"2853","2018-05-02",3.75
"2854","2018-05-03",3.7
"2855","2018-05-04",3.7
"2856","2018-05-07",3.7
"2857","2018-05-08",3.7
"2858","2018-05-09",3.74
"2859","2018-05-10",3.74
"2860","2018-05-11",3.75
"2861","2018-05-14",3.75
"2862","2018-05-15",3.6
"2863","2018-05-16",3.65
"2864","2018-05-17",3.65
"2865","2018-05-18",3.6
"2866","2018-05-21",3.65
"2867","2018-05-22",3.7
"2868","2018-05-23",3.6
"2869","2018-05-24",3.5
