"","date","MESO"
"1902","2017-08-08",6.64
"1903","2017-08-09",6.99
"1904","2017-08-10",7.2
"1905","2017-08-11",7.13
"1906","2017-08-14",7.06
"1907","2017-08-15",6.99
"1908","2017-08-16",7.22
"1909","2017-08-17",7.41
"1910","2017-08-18",7.3
"1911","2017-08-21",6.89
"1912","2017-08-22",6.74
"1913","2017-08-23",6.69
"1914","2017-08-24",6.49
"1915","2017-08-25",6.49
"1916","2017-08-28",6.49
"1917","2017-08-29",6.39
"1918","2017-08-30",6.24
"1919","2017-08-31",5.91
"1920","2017-09-01",6
"1921","2017-09-05",6.16
"1922","2017-09-06",6.37
"1923","2017-09-07",6.12
"1924","2017-09-08",5.88
"1925","2017-09-11",5.86
"1926","2017-09-12",5.67
"1927","2017-09-13",5.62
"1928","2017-09-14",5.55
"1929","2017-09-15",5.5
"1930","2017-09-18",5.4
"1931","2017-09-19",5.46
"1932","2017-09-20",5.45
"1933","2017-09-21",5.46
"1934","2017-09-22",5.47
"1935","2017-09-25",5.59
"1936","2017-09-26",5.42
"1937","2017-09-27",5.51
"1938","2017-09-28",5.44
"1939","2017-09-29",5.48
"1940","2017-10-02",5.8
"1941","2017-10-03",5.77
"1942","2017-10-04",6.02
"1943","2017-10-05",6.45
"1944","2017-10-06",6.15
"1945","2017-10-09",6.09
"1946","2017-10-10",6.71
"1947","2017-10-11",6.77
"1948","2017-10-12",7.08
"1949","2017-10-13",7.23
"1950","2017-10-16",7.11
"1951","2017-10-17",6.87
"1952","2017-10-18",6.81
"1953","2017-10-19",6.74
"1954","2017-10-20",6.54
"1955","2017-10-23",6.64
"1956","2017-10-24",6.24
"1957","2017-10-25",5.72
"1958","2017-10-26",5.5
"1959","2017-10-27",5.43
"1960","2017-10-30",5.28
"1961","2017-10-31",5.2
"1962","2017-11-01",5.37
"1963","2017-11-02",5.3
"1964","2017-11-03",5.13
"1965","2017-11-06",4.99
"1966","2017-11-07",5
"1967","2017-11-08",5
"1968","2017-11-09",5.01
"1969","2017-11-10",5.24
"1970","2017-11-13",5.35
"1971","2017-11-14",5.4
"1972","2017-11-15",5
"1973","2017-11-16",4.91
"1974","2017-11-17",5.03
"1975","2017-11-20",5.05
"1976","2017-11-21",4.99
"1977","2017-11-22",5
"1978","2017-11-24",4.92
"1979","2017-11-27",5.09
"1980","2017-11-28",4.94
"1981","2017-11-29",4.96
"1982","2017-11-30",5.22
"1983","2017-12-01",5.17
"1984","2017-12-04",5.06
"1985","2017-12-05",5.1
"1986","2017-12-06",5.15
"1987","2017-12-07",5.23
"1988","2017-12-08",5.3
"1989","2017-12-11",5.32
"1990","2017-12-12",5.38
"1991","2017-12-13",5.46
"1992","2017-12-14",5.39
"1993","2017-12-15",5.48
"1994","2017-12-18",6.32
"1995","2017-12-19",5.72
"1996","2017-12-20",5.65
"1997","2017-12-21",5.74
"1998","2017-12-22",5.84
"1999","2017-12-26",5.9
"2000","2017-12-27",6
"2001","2017-12-28",5.83
"2002","2017-12-29",5.84
"2003","2018-01-02",5.84
"2004","2018-01-03",5.8
"2005","2018-01-04",5.98
"2006","2018-01-05",5.95
"2007","2018-01-08",5.74
"2008","2018-01-09",5.64
"2009","2018-01-10",5.74
"2010","2018-01-11",5.64
"2011","2018-01-12",5.89
"2012","2018-01-16",5.83
"2013","2018-01-17",5.95
"2014","2018-01-18",5.96
"2015","2018-01-19",5.89
"2016","2018-01-22",5.79
"2017","2018-01-23",5.75
"2018","2018-01-24",5.8
"2019","2018-01-25",5.66
"2020","2018-01-26",5.82
"2021","2018-01-29",5.65
"2022","2018-01-30",5.54
"2023","2018-01-31",5.41
"2024","2018-02-01",5.5
"2025","2018-02-02",5.4
"2026","2018-02-05",5.4
"2027","2018-02-06",5.16
"2028","2018-02-07",5.32
"2029","2018-02-08",5.14
"2030","2018-02-09",5.09
"2031","2018-02-12",4.97
"2032","2018-02-13",4.91
"2033","2018-02-14",5.08
"2034","2018-02-15",5.21
"2035","2018-02-16",5.1
"2036","2018-02-20",5.27
"2037","2018-02-21",5.42
"2038","2018-02-22",6.08
"2039","2018-02-23",6.19
"2040","2018-02-26",7.3
"2041","2018-02-27",6.88
"2042","2018-02-28",7.26
"2043","2018-03-01",7.51
"2044","2018-03-02",7.6
"2045","2018-03-05",7.72
"2046","2018-03-06",7.25
"2047","2018-03-07",7.62
"2048","2018-03-08",6.99
"2049","2018-03-09",6.73
"2050","2018-03-12",6.71
"2051","2018-03-13",6.42
"2052","2018-03-14",6.61
"2053","2018-03-15",6.59
"2054","2018-03-16",6.67
"2055","2018-03-19",6.48
"2056","2018-03-20",6.42
"2057","2018-03-21",6.11
"2058","2018-03-22",6.06
"2059","2018-03-23",5.66
"2060","2018-03-26",5.95
"2061","2018-03-27",5.89
"2062","2018-03-28",5.76
"2063","2018-03-29",5.78
"2064","2018-04-02",5.58
"2065","2018-04-03",5.42
"2066","2018-04-04",5.48
"2067","2018-04-05",5.63
"2068","2018-04-06",5.67
"2069","2018-04-09",5.55
"2070","2018-04-10",5.8
"2071","2018-04-11",6.01
"2072","2018-04-12",6.21
"2073","2018-04-13",6.1
"2074","2018-04-16",6.1
"2075","2018-04-17",6.1
"2076","2018-04-18",5.99
"2077","2018-04-19",5.88
"2078","2018-04-20",5.69
"2079","2018-04-23",5.61
"2080","2018-04-24",5.49
"2081","2018-04-25",5.54
"2082","2018-04-26",5.62
"2083","2018-04-27",5.71
"2084","2018-04-30",5.5
"2085","2018-05-01",5.63
"2086","2018-05-02",5.63
"2087","2018-05-03",5.7
"2088","2018-05-04",5.73
"2089","2018-05-07",5.55
"2090","2018-05-08",5.56
"2091","2018-05-09",5.6
"2092","2018-05-10",5.51
"2093","2018-05-11",5.54
"2094","2018-05-14",5.51
"2095","2018-05-15",5.27
"2096","2018-05-16",5.34
"2097","2018-05-17",5.33
"2098","2018-05-18",5.53
"2099","2018-05-21",5.62
"2100","2018-05-22",6.09
"2101","2018-05-23",6.08
"2102","2018-05-24",5.69
"2103","2018-05-25",5.77
"2104","2018-05-29",5.55
"2105","2018-05-30",5.92
"2106","2018-05-31",5.68
"2107","2018-06-01",5.71
"2108","2018-06-04",5.75
"2109","2018-06-05",5.87
"2110","2018-06-06",5.62
"2111","2018-06-07",6.18
"2112","2018-06-08",6.08
"2113","2018-06-11",6.12
"2114","2018-06-12",5.91
"2115","2018-06-13",5.84
"2116","2018-06-14",5.75
"2117","2018-06-15",5.8
"2118","2018-06-18",5.74
"2119","2018-06-19",5.54
"2120","2018-06-20",5.54
"2121","2018-06-21",6.06
"2122","2018-06-22",5.86
"2123","2018-06-25",5.77
"2124","2018-06-26",5.59
"2125","2018-06-27",5.5
"2126","2018-06-28",5.37
"2127","2018-06-29",5.5
"2128","2018-07-02",6.05
"2129","2018-07-03",5.87
"2130","2018-07-05",5.75
"2131","2018-07-06",5.98
"2132","2018-07-09",5.99
"2133","2018-07-10",5.98
"2134","2018-07-11",6
"2135","2018-07-12",5.93
"2136","2018-07-13",5.78
"2137","2018-07-16",6
"2138","2018-07-17",6.75
"2139","2018-07-18",6.51
"2140","2018-07-19",6.57
"2141","2018-07-20",6.62
"2142","2018-07-23",7.12
"2143","2018-07-24",7.01
"2144","2018-07-25",6.72
"2145","2018-07-26",6.74
"2146","2018-07-27",6.9
"2147","2018-07-30",7.08
"2148","2018-07-31",7.1
"2149","2018-08-01",6.87
"2150","2018-08-02",6.55
"2151","2018-08-03",6.42
"2152","2018-08-06",6.4
"2153","2018-08-07",6.35
"2154","2018-08-08",6.19
"2155","2018-08-09",6.3
"2156","2018-08-10",6.3
"2157","2018-08-13",6.15
"2158","2018-08-14",6.1
"2159","2018-08-15",5.93
"2160","2018-08-16",5.91
"2161","2018-08-17",6.3
"2162","2018-08-20",5.98
"2163","2018-08-21",5.86
"2164","2018-08-22",6
"2165","2018-08-23",5.92
"2166","2018-08-24",5.95
"2167","2018-08-27",6.01
"2168","2018-08-28",5.8
"2169","2018-08-29",5.98
"2170","2018-08-30",6.11
"2171","2018-08-31",6.08
"2172","2018-09-04",6.27
"2173","2018-09-05",6.04
"2174","2018-09-06",6.04
"2175","2018-09-07",5.98
"2176","2018-09-10",5.85
"2177","2018-09-11",5.91
"2178","2018-09-12",5.96
"2179","2018-09-13",5.93
"2180","2018-09-14",6.08
"2181","2018-09-17",6.11
"2182","2018-09-18",6.15
"2183","2018-09-19",6.43
"2184","2018-09-20",6.63
"2185","2018-09-21",6.7
"2186","2018-09-24",6.88
"2187","2018-09-25",7.13
"2188","2018-09-26",7.95
"2189","2018-09-27",7.61
"2190","2018-09-28",8.16
"2191","2018-10-01",8.6
"2192","2018-10-02",7.07
"2193","2018-10-03",7.64
"2194","2018-10-04",7.68
"2195","2018-10-05",7.21
"2196","2018-10-08",7.3
"2197","2018-10-09",7.34
"2198","2018-10-10",7.22
"2199","2018-10-11",6.89
"2200","2018-10-12",7.19
"2201","2018-10-15",7.2
"2202","2018-10-16",7.38
"2203","2018-10-17",7.26
"2204","2018-10-18",7.05
"2205","2018-10-19",6.82
"2206","2018-10-22",6.75
"2207","2018-10-23",6.63
"2208","2018-10-24",6.29
"2209","2018-10-25",6.4
"2210","2018-10-26",6.35
"2211","2018-10-29",6.33
"2212","2018-10-30",6.7
"2213","2018-10-31",7.05
"2214","2018-11-01",7.26
"2215","2018-11-02",7.18
"2216","2018-11-05",7.45
"2217","2018-11-06",7.58
"2218","2018-11-07",8.1
"2219","2018-11-08",7.39
"2220","2018-11-09",7.58
"2221","2018-11-12",5.48
"2222","2018-11-13",5.1
"2223","2018-11-14",4.93
"2224","2018-11-15",5.1
"2225","2018-11-16",5.1
"2226","2018-11-19",4.82
"2227","2018-11-20",4.63
"2228","2018-11-21",4.69
"2229","2018-11-23",4.77
"2230","2018-11-26",4.95
"2231","2018-11-27",4.79
"2232","2018-11-28",4.83
"2233","2018-11-29",4.86
"2234","2018-11-30",4.86
"2235","2018-12-03",4.76
"2236","2018-12-04",4.66
"2237","2018-12-06",4.53
"2238","2018-12-07",4.45
"2239","2018-12-10",4.25
"2240","2018-12-11",4.12
"2241","2018-12-12",4.24
"2242","2018-12-13",4.4
"2243","2018-12-14",4.13
"2244","2018-12-17",4
"2245","2018-12-18",3.83
"2246","2018-12-19",3.91
"2247","2018-12-20",3.75
"2248","2018-12-21",3.51
"2249","2018-12-24",3.54
"2250","2018-12-26",3.6
"2251","2018-12-27",3.6
"2252","2018-12-28",3.95
"2253","2018-12-31",4.12
"2254","2019-01-02",4.49
"2255","2019-01-03",4.53
"2256","2019-01-04",4.7
"2257","2019-01-07",4.76
"2258","2019-01-08",4.86
"2259","2019-01-09",4.88
"2260","2019-01-10",4.62
"2261","2019-01-11",4.78
"2262","2019-01-14",4.71
"2263","2019-01-15",4.7
"2264","2019-01-16",4.82
"2265","2019-01-17",4.78
"2266","2019-01-18",4.72
"2267","2019-01-22",4.69
"2268","2019-01-23",4.78
"2269","2019-01-24",4.71
"2270","2019-01-25",4.74
"2271","2019-01-28",4.6
"2272","2019-01-29",4.58
"2273","2019-01-30",4.54
"2274","2019-01-31",4.41
"2275","2019-02-01",4.44
"2276","2019-02-04",4.31
"2277","2019-02-05",4.32
"2278","2019-02-06",4.26
"2279","2019-02-07",4.22
"2280","2019-02-08",4.27
"2281","2019-02-11",4.2
"2282","2019-02-12",4.22
"2283","2019-02-13",4.27
"2284","2019-02-14",4.23
"2285","2019-02-15",4.23
"2286","2019-02-19",4.2
"2287","2019-02-20",4.26
"2288","2019-02-21",4.19
"2289","2019-02-22",4.44
"2290","2019-02-25",4.52
"2291","2019-02-26",4.66
"2292","2019-02-27",4.63
"2293","2019-02-28",4.38
"2294","2019-03-01",4.33
"2295","2019-03-04",4.26
"2296","2019-03-05",4.35
"2297","2019-03-06",4.24
"2298","2019-03-07",4.25
"2299","2019-03-08",4.25
"2300","2019-03-11",4.22
"2301","2019-03-12",4.32
"2302","2019-03-13",4.44
"2303","2019-03-14",4.3
"2304","2019-03-15",4.38
"2305","2019-03-18",5.17
"2306","2019-03-19",5.22
"2307","2019-03-20",4.79
"2308","2019-03-21",4.86
"2309","2019-03-22",4.85
"2310","2019-03-25",4.85
"2311","2019-03-26",5.14
"2312","2019-03-27",5
"2313","2019-03-28",5.14
"2314","2019-03-29",5.25
"2315","2019-04-01",5.58
"2316","2019-04-02",5.61
"2317","2019-04-03",5.48
"2318","2019-04-04",5.26
"2319","2019-04-05",5.2
"2320","2019-04-08",5.52
"2321","2019-04-09",5.42
"2322","2019-04-10",5.51
"2323","2019-04-11",5.32
"2324","2019-04-12",5.52
"2325","2019-04-15",5.74
"2326","2019-04-16",5.74
"2327","2019-04-17",5.49
"2328","2019-04-18",5.52
"2329","2019-04-22",5.45
"2330","2019-04-23",5.51
"2331","2019-04-24",5.48
"2332","2019-04-25",5.51
"2333","2019-04-26",5.63
"2334","2019-04-29",5.88
"2335","2019-04-30",5.88
"2336","2019-05-01",5.65
"2337","2019-05-02",5.46
"2338","2019-05-03",5.52
"2339","2019-05-06",5.58
"2340","2019-05-07",5.37
"2341","2019-05-08",5.37
"2342","2019-05-09",5.39
"2343","2019-05-10",5.46
"2344","2019-05-13",5.34
"2345","2019-05-14",5.3
"2346","2019-05-15",5.26
"2347","2019-05-16",5.19
"2348","2019-05-17",5.17
"2349","2019-05-20",5.15
"2350","2019-05-21",5.1
"2351","2019-05-22",5.11
"2352","2019-05-23",5.06
"2353","2019-05-24",5.08
"2354","2019-05-28",5.22
"2355","2019-05-29",5.02
"2356","2019-05-30",5
"2357","2019-05-31",4.75
"2358","2019-06-03",4.89
"2359","2019-06-04",5.04
"2360","2019-06-05",5.12
"2361","2019-06-06",5.03
"2362","2019-06-07",5.1
"2363","2019-06-10",5.13
"2364","2019-06-11",5.19
"2365","2019-06-12",5.23
"2366","2019-06-13",5.12
"2367","2019-06-14",5.07
"2368","2019-06-17",4.93
"2369","2019-06-18",4.88
"2370","2019-06-19",4.75
"2371","2019-06-20",4.67
"2372","2019-06-21",4.68
"2373","2019-06-24",5
"2374","2019-06-25",5.6
"2375","2019-06-26",5.1
"2376","2019-06-27",5.05
"2377","2019-06-28",5.31
"2378","2019-07-01",5.05
"2379","2019-07-02",5.05
"2380","2019-07-03",5.21
"2381","2019-07-05",5.33
"2382","2019-07-08",5.51
"2383","2019-07-09",5.28
"2384","2019-07-10",5.35
"2385","2019-07-11",5.42
"2386","2019-07-12",4.8
"2387","2019-07-15",5.34
"2388","2019-07-16",5.35
"2389","2019-07-17",5.25
"2390","2019-07-18",5.24
"2391","2019-07-19",5.25
"2392","2019-07-22",5.28
"2393","2019-07-23",5.37
"2394","2019-07-24",5.3
"2395","2019-07-25",5.39
"2396","2019-07-26",5.4
"2397","2019-07-29",5.21
"2398","2019-07-30",5.19
"2399","2019-07-31",5.15
"2400","2019-08-01",5.22
"2401","2019-08-02",5.11
"2402","2019-08-05",4.81
"2403","2019-08-06",4.68
"2404","2019-08-07",4.71
"2405","2019-08-08",5.1
"2406","2019-08-09",5.25
"2407","2019-08-12",5.12
"2408","2019-08-13",5.13
"2409","2019-08-14",4.89
"2410","2019-08-15",4.8
"2411","2019-08-16",4.88
"2412","2019-08-19",4.99
"2413","2019-08-20",4.93
"2414","2019-08-21",4.9
"2415","2019-08-22",4.87
"2416","2019-08-23",4.77
"2417","2019-08-26",4.79
"2418","2019-08-27",4.95
"2419","2019-08-28",5
"2420","2019-08-29",5.02
"2421","2019-08-30",4.92
"2422","2019-09-03",4.83
"2423","2019-09-04",4.95
"2424","2019-09-05",5
"2425","2019-09-06",5.04
"2426","2019-09-09",5.03
"2427","2019-09-10",6.08
"2428","2019-09-11",6.54
"2429","2019-09-12",6.75
"2430","2019-09-13",7.23
"2431","2019-09-16",7.42
"2432","2019-09-17",7.38
"2433","2019-09-18",7.1
"2434","2019-09-19",6.86
"2435","2019-09-20",6.78
"2436","2019-09-23",6.86
"2437","2019-09-24",6.7
"2438","2019-09-25",6.7
"2439","2019-09-26",6.82
"2440","2019-09-27",6.77
"2441","2019-09-30",6.93
"2442","2019-10-01",6.93
"2443","2019-10-02",6.93
"2444","2019-10-03",6.42
"2445","2019-10-04",6.64
"2446","2019-10-07",6.56
"2447","2019-10-08",6.44
"2448","2019-10-09",6.23
"2449","2019-10-10",6.26
"2450","2019-10-11",6.19
"2451","2019-10-14",6.22
"2452","2019-10-15",6
"2453","2019-10-16",6.08
"2454","2019-10-17",6.21
"2455","2019-10-18",5.99
"2456","2019-10-21",5.74
"2457","2019-10-22",5.85
"2458","2019-10-23",6.05
"2459","2019-10-24",5.98
"2460","2019-10-25",5.99
"2461","2019-10-28",5.92
"2462","2019-10-29",6.04
"2463","2019-10-30",6.03
"2464","2019-10-31",6.19
"2465","2019-11-01",6.15
"2466","2019-11-04",6.16
"2467","2019-11-05",6.12
"2468","2019-11-06",6.13
"2469","2019-11-07",6.1
"2470","2019-11-08",6.04
"2471","2019-11-11",6.2
"2472","2019-11-12",6.12
"2473","2019-11-13",6.11
"2474","2019-11-14",6.02
"2475","2019-11-15",6.11
"2476","2019-11-18",6.03
"2477","2019-11-19",6.06
"2478","2019-11-20",6.02
"2479","2019-11-21",6.07
"2480","2019-11-22",6.03
"2481","2019-11-25",6.18
"2482","2019-11-26",6.29
"2483","2019-11-27",6.35
"2484","2019-11-29",6.26
"2485","2019-12-02",6.12
"2486","2019-12-03",6.18
"2487","2019-12-04",6.27
"2488","2019-12-05",6.72
"2489","2019-12-06",6.67
"2490","2019-12-09",6.5
"2491","2019-12-10",6.67
"2492","2019-12-11",6.52
"2493","2019-12-12",6.66
"2494","2019-12-13",6.72
"2495","2019-12-16",6.8
"2496","2019-12-17",7.42
"2497","2019-12-18",6.75
"2498","2019-12-19",7.03
"2499","2019-12-20",6.91
"2500","2019-12-23",7.03
"2501","2019-12-24",7.09
"2502","2019-12-26",7.2
"2503","2019-12-27",7.4
"2504","2019-12-30",7.3
"2505","2019-12-31",7.37
"2506","2020-01-02",7.83
"2507","2020-01-03",7.35
"2508","2020-01-06",7.55
"2509","2020-01-07",8
"2510","2020-01-08",7.75
"2511","2020-01-09",7.92
"2512","2020-01-10",7.97
"2513","2020-01-13",8.01
"2514","2020-01-14",7.97
"2515","2020-01-15",8.34
"2516","2020-01-16",8.31
"2517","2020-01-17",9.39
"2518","2020-01-21",9.56
"2519","2020-01-22",9.99
"2520","2020-01-23",10.57
"2521","2020-01-24",10.63
"2522","2020-01-27",10.15
"2523","2020-01-28",9.73
"2524","2020-01-29",10.01
"2525","2020-01-30",9.8
"2526","2020-01-31",9.59
"2527","2020-02-03",9.73
"2528","2020-02-04",9.83
"2529","2020-02-05",9.9
"2530","2020-02-06",10
"2531","2020-02-07",9.58
"2532","2020-02-10",9.72
"2533","2020-02-11",9.51
"2534","2020-02-12",9.63
"2535","2020-02-13",9.58
"2536","2020-02-14",9.51
"2537","2020-02-18",9.22
"2538","2020-02-19",9.34
"2539","2020-02-20",9.34
"2540","2020-02-21",9.24
"2541","2020-02-24",8.45
"2542","2020-02-25",8.29
"2543","2020-02-26",8.24
"2544","2020-02-27",8
"2545","2020-02-28",7.1
"2546","2020-03-02",7.75
"2547","2020-03-03",7.71
"2548","2020-03-04",7.74
"2549","2020-03-05",7.16
"2550","2020-03-06",6.88
"2551","2020-03-09",6.15
"2552","2020-03-10",7.45
"2553","2020-03-11",6.03
"2554","2020-03-12",4.79
"2555","2020-03-13",5.25
"2556","2020-03-16",4.4
"2557","2020-03-17",4.04
"2558","2020-03-18",4.42
"2559","2020-03-19",3.71
"2560","2020-03-20",3.57
"2561","2020-03-23",3.38
"2562","2020-03-24",3.66
"2563","2020-03-25",3.68
"2564","2020-03-26",4.06
"2565","2020-03-27",4.05
"2566","2020-03-30",4.34
"2567","2020-03-31",4.38
"2568","2020-04-01",4.55
"2569","2020-04-02",4.52
"2570","2020-04-03",4.2
"2571","2020-04-06",6.16
"2572","2020-04-07",5.59
"2573","2020-04-08",5.72
"2574","2020-04-09",6.96
"2575","2020-04-13",6.85
"2576","2020-04-14",7.62
"2577","2020-04-15",7.36
"2578","2020-04-16",6.98
"2579","2020-04-17",6.85
"2580","2020-04-20",6.61
"2581","2020-04-21",6.31
"2582","2020-04-22",6.46
"2583","2020-04-23",6.45
"2584","2020-04-24",15.45
"2585","2020-04-27",11.59
"2586","2020-04-28",10.07
"2587","2020-04-29",10.98
"2588","2020-04-30",11.14
"2589","2020-05-01",10.61
"2590","2020-05-04",10.71
"2591","2020-05-05",10.98
"2592","2020-05-06",11.77
"2593","2020-05-07",11.4
"2594","2020-05-08",11.39
"2595","2020-05-11",11.39
"2596","2020-05-12",11.39
"2597","2020-05-13",12.15
"2598","2020-05-14",12.3
"2599","2020-05-15",11.84
"2600","2020-05-18",12.98
"2601","2020-05-19",12.29
"2602","2020-05-20",12.5
"2603","2020-05-21",12.32
"2604","2020-05-22",12.16
"2605","2020-05-26",12.99
"2606","2020-05-27",13.2
"2607","2020-05-28",12.65
"2608","2020-05-29",12.83
"2609","2020-06-01",13.39
"2610","2020-06-02",13.12
"2611","2020-06-03",13.09
"2612","2020-06-04",12.88
"2613","2020-06-05",12.83
"2614","2020-06-08",12.84
"2615","2020-06-09",13.01
"2616","2020-06-10",13.4
"2617","2020-06-11",12.44
"2618","2020-06-12",12.29
"2619","2020-06-15",12.57
"2620","2020-06-16",13.11
"2621","2020-06-17",13.94
"2622","2020-06-18",13.75
"2623","2020-06-19",13.7
"2624","2020-06-22",12.92
"2625","2020-06-23",11.52
"2626","2020-06-24",11.51
"2627","2020-06-25",11.56
"2628","2020-06-26",11.21
"2629","2020-06-29",10.91
"2630","2020-06-30",11.39
"2631","2020-07-01",11.58
"2632","2020-07-02",12.04
"2633","2020-07-06",13.14
"2634","2020-07-07",12.74
"2635","2020-07-08",12.95
"2636","2020-07-09",13.1
"2637","2020-07-10",13.02
"2638","2020-07-13",11.76
"2639","2020-07-14",11.45
"2640","2020-07-15",11.89
"2641","2020-07-16",11.62
"2642","2020-07-17",11.61
"2643","2020-07-20",11.98
"2644","2020-07-21",12.3
"2645","2020-07-22",12.44
"2646","2020-07-23",12.32
"2647","2020-07-24",12.49
"2648","2020-07-27",13.74
"2649","2020-07-28",13.21
"2650","2020-07-29",13.28
"2651","2020-07-30",13.65
"2652","2020-07-31",13.42
"2653","2020-08-03",14.37
"2654","2020-08-04",15.45
"2655","2020-08-05",15.73
"2656","2020-08-06",15.5
"2657","2020-08-07",16.040001
"2658","2020-08-10",17.42
"2659","2020-08-11",11.33
"2660","2020-08-12",11.81
"2661","2020-08-13",11.81
"2662","2020-08-14",17.879999
"2663","2020-08-17",19.809999
"2664","2020-08-18",18.92
"2665","2020-08-19",17.780001
"2666","2020-08-20",17.709999
"2667","2020-08-21",18.51
"2668","2020-08-24",18.700001
"2669","2020-08-25",17.66
"2670","2020-08-26",18.33
"2671","2020-08-27",18.58
"2672","2020-08-28",19.34
"2673","2020-08-31",19.360001
"2674","2020-09-01",18.950001
"2675","2020-09-02",18.559999
"2676","2020-09-03",17.83
"2677","2020-09-04",16.719999
"2678","2020-09-08",16.370001
"2679","2020-09-09",16.709999
"2680","2020-09-10",16
"2681","2020-09-11",16.209999
"2682","2020-09-14",17.299999
"2683","2020-09-15",17.700001
"2684","2020-09-16",18.01
"2685","2020-09-17",18.049999
"2686","2020-09-18",17.879999
"2687","2020-09-21",17.370001
"2688","2020-09-22",18.139999
"2689","2020-09-23",17.549999
"2690","2020-09-24",17.18
"2691","2020-09-25",17.540001
"2692","2020-09-28",19.440001
"2693","2020-09-29",19.190001
"2694","2020-09-30",18.59
"2695","2020-10-01",18.59
"2696","2020-10-02",12.03
"2697","2020-10-05",12.8
"2698","2020-10-06",12.11
"2699","2020-10-07",12.09
"2700","2020-10-08",12.11
"2701","2020-10-09",12.11
"2702","2020-10-12",12.01
"2703","2020-10-13",12.04
"2704","2020-10-14",11.86
"2705","2020-10-15",11.27
"2706","2020-10-16",10.9
"2707","2020-10-19",11.25
"2708","2020-10-20",11.87
"2709","2020-10-21",11.24
"2710","2020-10-22",11.25
"2711","2020-10-23",11.21
"2712","2020-10-26",10.89
"2713","2020-10-27",10.78
"2714","2020-10-28",10.42
"2715","2020-10-29",10.9
"2716","2020-10-30",10.7
"2717","2020-11-02",10.85
"2718","2020-11-03",11.26
"2719","2020-11-04",11.42
"2720","2020-11-05",11.89
"2721","2020-11-06",11.73
"2722","2020-11-09",10.54
"2723","2020-11-10",11.61
"2724","2020-11-11",11.81
"2725","2020-11-12",11.45
"2726","2020-11-13",11.88
"2727","2020-11-16",11.99
"2728","2020-11-17",11.76
"2729","2020-11-18",11.8
"2730","2020-11-19",11.79
"2731","2020-11-20",13.78
"2732","2020-11-23",15.81
"2733","2020-11-24",16.74
"2734","2020-11-25",15.28
"2735","2020-11-27",14.93
