"","date","HIL"
"1935","2014-09-09",4.63
"1936","2014-09-10",4.65
"1937","2014-09-11",4.69
"1938","2014-09-12",4.6
"1939","2014-09-15",4.46
"1940","2014-09-16",4.51
"1941","2014-09-17",4.47
"1942","2014-09-18",4.48
"1943","2014-09-19",4.33
"1944","2014-09-22",4.22
"1945","2014-09-23",4.07
"1946","2014-09-24",4.04
"1947","2014-09-25",3.88
"1948","2014-09-26",4
"1949","2014-09-29",4.01
"1950","2014-09-30",4
"1951","2014-10-01",3.81
"1952","2014-10-02",3.75
"1953","2014-10-03",3.81
"1954","2014-10-06",3.79
"1955","2014-10-07",3.68
"1956","2014-10-08",3.73
"1957","2014-10-09",3.61
"1958","2014-10-10",3.57
"1959","2014-10-13",3.59
"1960","2014-10-14",3.67
"1961","2014-10-15",3.59
"1962","2014-10-16",3.57
"1963","2014-10-17",3.01
"1964","2014-10-20",3.26
"1965","2014-10-21",3.28
"1966","2014-10-22",3.08
"1967","2014-10-23",3.21
"1968","2014-10-24",3.34
"1969","2014-10-27",3.31
"1970","2014-10-28",3.44
"1971","2014-10-29",3.46
"1972","2014-10-30",3.63
"1973","2014-10-31",3.88
"1974","2014-11-03",3.88
"1975","2014-11-04",3.84
"1976","2014-11-05",3.86
"1977","2014-11-06",3.95
"1978","2014-11-07",3.95
"1979","2014-11-10",3.96
"1980","2014-11-11",3.95
"1981","2014-11-12",4.03
"1982","2014-11-13",4
"1983","2014-11-14",3.96
"1984","2014-11-17",3.82
"1985","2014-11-18",3.8
"1986","2014-11-19",3.72
"1987","2014-11-20",3.76
"1988","2014-11-21",3.73
"1989","2014-11-24",3.75
"1990","2014-11-25",3.73
"1991","2014-11-26",3.72
"1992","2014-11-28",3.65
"1993","2014-12-01",3.59
"1994","2014-12-02",3.61
"1995","2014-12-03",3.8
"1996","2014-12-04",3.74
"1997","2014-12-05",3.78
"1998","2014-12-08",3.68
"1999","2014-12-09",3.59
"2000","2014-12-10",3.49
"2001","2014-12-11",3.54
"2002","2014-12-12",3.5
"2003","2014-12-15",3.42
"2004","2014-12-16",3.48
"2005","2014-12-17",3.56
"2006","2014-12-18",3.65
"2007","2014-12-19",3.7
"2008","2014-12-22",3.72
"2009","2014-12-23",3.74
"2010","2014-12-24",3.69
"2011","2014-12-26",3.72
"2012","2014-12-29",3.73
"2013","2014-12-30",3.82
"2014","2014-12-31",3.84
"2015","2015-01-02",3.91
"2016","2015-01-05",3.83
"2017","2015-01-06",3.81
"2018","2015-01-07",3.81
"2019","2015-01-08",4.27
"2020","2015-01-09",4.11
"2021","2015-01-12",4.02
"2022","2015-01-13",4.19
"2023","2015-01-14",4.14
"2024","2015-01-15",4.04
"2025","2015-01-16",4.07
"2026","2015-01-20",4.07
"2027","2015-01-21",4.06
"2028","2015-01-22",4.1
"2029","2015-01-23",4.06
"2030","2015-01-26",4.1
"2031","2015-01-27",4.03
"2032","2015-01-28",4
"2033","2015-01-29",4
"2034","2015-01-30",3.82
"2035","2015-02-02",3.76
"2036","2015-02-03",3.84
"2037","2015-02-04",3.92
"2038","2015-02-05",4.02
"2039","2015-02-06",3.97
"2040","2015-02-09",3.76
"2041","2015-02-10",3.79
"2042","2015-02-11",3.75
"2043","2015-02-12",3.76
"2044","2015-02-13",3.79
"2045","2015-02-17",3.92
"2046","2015-02-18",3.84
"2047","2015-02-19",3.84
"2048","2015-02-20",3.76
"2049","2015-02-23",3.66
"2050","2015-02-24",3.68
"2051","2015-02-25",3.63
"2052","2015-02-26",3.59
"2053","2015-02-27",3.6
"2054","2015-03-02",3.46
"2055","2015-03-03",3.55
"2056","2015-03-04",3.47
"2057","2015-03-05",3.51
"2058","2015-03-06",3.45
"2059","2015-03-09",3.45
"2060","2015-03-10",3.4
"2061","2015-03-11",3.4
"2062","2015-03-12",3.46
"2063","2015-03-13",3.52
"2064","2015-03-16",3.42
"2065","2015-03-17",3.34
"2066","2015-03-18",3.31
"2067","2015-03-19",3.35
"2068","2015-03-20",3.38
"2069","2015-03-23",3.5
"2070","2015-03-24",3.57
"2071","2015-03-25",3.5
"2072","2015-03-26",3.53
"2073","2015-03-27",3.5
"2074","2015-03-30",3.58
"2075","2015-03-31",3.59
"2076","2015-04-01",3.52
"2077","2015-04-02",3.56
"2078","2015-04-06",3.65
"2079","2015-04-07",3.71
"2080","2015-04-08",3.75
"2081","2015-04-09",3.76
"2082","2015-04-10",3.79
"2083","2015-04-13",3.81
"2084","2015-04-14",3.8
"2085","2015-04-15",3.81
"2086","2015-04-16",3.82
"2087","2015-04-17",3.72
"2088","2015-04-20",3.77
"2089","2015-04-21",3.75
"2090","2015-04-22",3.74
"2091","2015-04-23",3.74
"2092","2015-04-24",3.76
"2093","2015-04-27",3.73
"2094","2015-04-28",3.81
"2095","2015-04-29",3.83
"2096","2015-04-30",3.85
"2097","2015-05-01",3.91
"2098","2015-05-04",4.82
"2099","2015-05-05",5.02
"2100","2015-05-06",5.1
"2101","2015-05-07",5.06
"2102","2015-05-08",5.05
"2103","2015-05-11",5.16
"2104","2015-05-12",5.22
"2105","2015-05-13",5.34
"2106","2015-05-14",5.28
"2107","2015-05-15",5.31
"2108","2015-05-18",5.29
"2109","2015-05-19",5.35
"2110","2015-05-20",5.39
"2111","2015-05-21",5.41
"2112","2015-05-22",5.37
"2113","2015-05-26",5.24
"2114","2015-05-27",5.4
"2115","2015-05-28",5.47
"2116","2015-05-29",5.3
"2117","2015-06-01",5.25
"2118","2015-06-02",5.32
"2119","2015-06-03",5.34
"2120","2015-06-04",5.35
"2121","2015-06-05",5.37
"2122","2015-06-08",5.35
"2123","2015-06-09",5.31
"2124","2015-06-10",5.47
"2125","2015-06-11",5.44
"2126","2015-06-12",5.46
"2127","2015-06-15",5.38
"2128","2015-06-16",5.41
"2129","2015-06-17",5.35
"2130","2015-06-18",5.4
"2131","2015-06-19",5.45
"2132","2015-06-22",5.44
"2133","2015-06-23",5.46
"2134","2015-06-24",5.39
"2135","2015-06-25",5.44
"2136","2015-06-26",5.44
"2137","2015-06-29",5.2
"2138","2015-06-30",5.26
"2139","2015-07-01",5.27
"2140","2015-07-02",5.25
"2141","2015-07-06",5.25
"2142","2015-07-07",5.13
"2143","2015-07-08",5.15
"2144","2015-07-09",5.15
"2145","2015-07-10",5.29
"2146","2015-07-13",5.21
"2147","2015-07-14",5.24
"2148","2015-07-15",5.19
"2149","2015-07-16",5.2
"2150","2015-07-17",5.19
"2151","2015-07-20",5.16
"2152","2015-07-21",5.18
"2153","2015-07-22",5.16
"2154","2015-07-23",5.02
"2155","2015-07-24",4.94
"2156","2015-07-27",4.85
"2157","2015-07-28",4.72
"2158","2015-07-29",4.77
"2159","2015-07-30",4.7
"2160","2015-07-31",4.78
"2161","2015-08-03",4.9
"2162","2015-08-04",5.12
"2163","2015-08-05",5.02
"2164","2015-08-06",4.89
"2165","2015-08-07",4.84
"2166","2015-08-10",4.98
"2167","2015-08-11",4.95
"2168","2015-08-12",4.73
"2169","2015-08-13",4.54
"2170","2015-08-14",4.63
"2171","2015-08-17",4.59
"2172","2015-08-18",4.53
"2173","2015-08-19",4.48
"2174","2015-08-20",4.16
"2175","2015-08-21",3.97
"2176","2015-08-24",3.78
"2177","2015-08-25",3.85
"2178","2015-08-26",3.92
"2179","2015-08-27",3.88
"2180","2015-08-28",3.86
"2181","2015-08-31",3.92
"2182","2015-09-01",3.9
"2183","2015-09-02",3.9
"2184","2015-09-03",3.94
"2185","2015-09-04",3.82
"2186","2015-09-08",3.81
"2187","2015-09-09",3.75
"2188","2015-09-10",3.76
"2189","2015-09-11",3.62
"2190","2015-09-14",3.57
"2191","2015-09-15",3.66
"2192","2015-09-16",3.6
"2193","2015-09-17",3.66
"2194","2015-09-18",3.64
"2195","2015-09-21",3.64
"2196","2015-09-22",3.59
"2197","2015-09-23",3.52
"2198","2015-09-24",3.54
"2199","2015-09-25",3.41
"2200","2015-09-28",3.35
"2201","2015-09-29",3.21
"2202","2015-09-30",3.28
"2203","2015-10-01",3.21
"2204","2015-10-02",3.55
"2205","2015-10-05",3.66
"2206","2015-10-06",3.61
"2207","2015-10-07",3.67
"2208","2015-10-08",3.81
"2209","2015-10-09",3.75
"2210","2015-10-12",3.55
"2211","2015-10-13",3.56
"2212","2015-10-14",3.5
"2213","2015-10-15",3.57
"2214","2015-10-16",3.49
"2215","2015-10-19",3.54
"2216","2015-10-20",3.47
"2217","2015-10-21",3.49
"2218","2015-10-22",3.74
"2219","2015-10-23",3.73
"2220","2015-10-26",3.43
"2221","2015-10-27",3.42
"2222","2015-10-28",3.49
"2223","2015-10-29",3.39
"2224","2015-10-30",3.38
"2225","2015-11-02",3.45
"2226","2015-11-03",3.43
"2227","2015-11-04",3.44
"2228","2015-11-05",3.46
"2229","2015-11-06",3.49
"2230","2015-11-09",3.43
"2231","2015-11-10",3.46
"2232","2015-11-11",3.31
"2233","2015-11-12",3.23
"2234","2015-11-13",3.22
"2235","2015-11-16",3.21
"2236","2015-11-17",3.2
"2237","2015-11-18",3.29
"2238","2015-11-19",3.27
"2239","2015-11-20",3.3
"2240","2015-11-23",3.37
"2241","2015-11-24",3.35
"2242","2015-11-25",3.4
"2243","2015-11-27",3.41
"2244","2015-11-30",3.45
"2245","2015-12-01",3.41
"2246","2015-12-02",3.34
"2247","2015-12-03",3.28
"2248","2015-12-04",3.26
"2249","2015-12-07",3.17
"2250","2015-12-08",3.25
"2251","2015-12-09",3.24
"2252","2015-12-10",3.3
"2253","2015-12-11",3.26
"2254","2015-12-14",3.31
"2255","2015-12-15",3.23
"2256","2015-12-16",3.64
"2257","2015-12-17",3.7
"2258","2015-12-18",3.82
"2259","2015-12-21",3.85
"2260","2015-12-22",3.74
"2261","2015-12-23",3.91
"2262","2015-12-24",3.91
"2263","2015-12-28",3.9
"2264","2015-12-29",3.91
"2265","2015-12-30",3.78
"2266","2015-12-31",3.88
"2267","2016-01-04",3.7
"2268","2016-01-05",3.69
"2269","2016-01-06",3.68
"2270","2016-01-07",3.37
"2271","2016-01-08",3.41
"2272","2016-01-11",3.42
"2273","2016-01-12",3.43
"2274","2016-01-13",3.17
"2275","2016-01-14",3.18
"2276","2016-01-15",3.07
"2277","2016-01-19",3.12
"2278","2016-01-20",3.16
"2279","2016-01-21",3.35
"2280","2016-01-22",3.35
"2281","2016-01-25",3.06
"2282","2016-01-26",3.21
"2283","2016-01-27",3.04
"2284","2016-01-28",3.13
"2285","2016-01-29",3.38
"2286","2016-02-01",3.06
"2287","2016-02-02",2.88
"2288","2016-02-03",3
"2289","2016-02-04",3.02
"2290","2016-02-05",3
"2291","2016-02-08",2.98
"2292","2016-02-09",2.85
"2293","2016-02-10",2.92
"2294","2016-02-11",2.85
"2295","2016-02-12",2.89
"2296","2016-02-16",3.05
"2297","2016-02-17",3.24
"2298","2016-02-18",3.25
"2299","2016-02-19",3.3
"2300","2016-02-22",3.29
"2301","2016-02-23",3.26
"2302","2016-02-24",3.26
"2303","2016-02-25",3.35
"2304","2016-02-26",3.43
"2305","2016-02-29",3.5
"2306","2016-03-01",3.56
"2307","2016-03-02",3.6
"2308","2016-03-03",3.74
"2309","2016-03-04",3.72
"2310","2016-03-07",3.77
"2311","2016-03-08",3.35
"2312","2016-03-09",3.23
"2313","2016-03-10",3.24
"2314","2016-03-11",3.29
"2315","2016-03-14",3.28
"2316","2016-03-15",3.15
"2317","2016-03-16",3.19
"2318","2016-03-17",3.3
"2319","2016-03-18",3.25
"2320","2016-03-21",3.22
"2321","2016-03-22",3.17
"2322","2016-03-23",3.07
"2323","2016-03-24",3.07
"2324","2016-03-28",3.22
"2325","2016-03-29",3.25
"2326","2016-03-30",3.28
"2327","2016-03-31",3.37
"2328","2016-04-01",3.27
"2329","2016-04-04",3.34
"2330","2016-04-05",3.3
"2331","2016-04-06",3.37
"2332","2016-04-07",3.33
"2333","2016-04-08",3.36
"2334","2016-04-11",3.47
"2335","2016-04-12",3.72
"2336","2016-04-13",3.9
"2337","2016-04-14",3.97
"2338","2016-04-15",3.98
"2339","2016-04-18",4.14
"2340","2016-04-19",4.15
"2341","2016-04-20",4.15
"2342","2016-04-21",4.17
"2343","2016-04-22",4.17
"2344","2016-04-25",4.15
"2345","2016-04-26",4.16
"2346","2016-04-27",4.17
"2347","2016-04-28",4.15
"2348","2016-04-29",4.24
"2349","2016-05-02",4.2
"2350","2016-05-03",4.18
"2351","2016-05-04",4.08
"2352","2016-05-05",4.14
"2353","2016-05-06",4.24
"2354","2016-05-09",4.17
"2355","2016-05-10",4.24
"2356","2016-05-11",4.16
"2357","2016-05-12",4.15
"2358","2016-05-13",4.16
"2359","2016-05-16",4.21
"2360","2016-05-17",3.87
"2361","2016-05-18",4.02
"2362","2016-05-19",3.99
"2363","2016-05-20",4.02
"2364","2016-05-23",4.19
"2365","2016-05-24",4.24
"2366","2016-05-25",4.22
"2367","2016-05-26",4.22
"2368","2016-05-27",4.23
"2369","2016-05-31",4.3
"2370","2016-06-01",4.28
"2371","2016-06-02",4.3
"2372","2016-06-03",4.32
"2373","2016-06-06",4.41
"2374","2016-06-07",4.4
"2375","2016-06-08",4.5
"2376","2016-06-09",4.55
"2377","2016-06-10",4.65
"2378","2016-06-13",4.31
"2379","2016-06-14",4.32
"2380","2016-06-15",4.37
"2381","2016-06-16",4.29
"2382","2016-06-17",4.28
"2383","2016-06-20",4.29
"2384","2016-06-21",4.32
"2385","2016-06-22",4.32
"2386","2016-06-23",4.23
"2387","2016-06-24",3.97
"2388","2016-06-27",3.9
"2389","2016-06-28",3.8
"2390","2016-06-29",4
"2391","2016-06-30",4.07
"2392","2016-07-01",4.12
"2393","2016-07-05",4.1
"2394","2016-07-06",4.29
"2395","2016-07-07",4.37
"2396","2016-07-08",4.44
"2397","2016-07-11",4.51
"2398","2016-07-12",4.47
"2399","2016-07-13",4.49
"2400","2016-07-14",4.44
"2401","2016-07-15",4.35
"2402","2016-07-18",4.25
"2403","2016-07-19",4.25
"2404","2016-07-20",4.34
"2405","2016-07-21",4.28
"2406","2016-07-22",4.29
"2407","2016-07-25",4.24
"2408","2016-07-26",4.25
"2409","2016-07-27",4.32
"2410","2016-07-28",4.34
"2411","2016-07-29",4.17
"2412","2016-08-01",4.21
"2413","2016-08-02",4.14
"2414","2016-08-03",4.2
"2415","2016-08-04",4.12
"2416","2016-08-05",4.15
"2417","2016-08-08",4.2
"2418","2016-08-09",4.14
"2419","2016-08-10",4.12
"2420","2016-08-11",4.07
"2421","2016-08-12",4.1
"2422","2016-08-15",4.27
"2423","2016-08-16",4.36
"2424","2016-08-17",4.33
"2425","2016-08-18",4.4
"2426","2016-08-19",4.44
"2427","2016-08-22",4.45
"2428","2016-08-23",4.51
"2429","2016-08-24",4.47
"2430","2016-08-25",4.42
"2431","2016-08-26",4.44
"2432","2016-08-29",4.45
"2433","2016-08-30",4.49
"2434","2016-08-31",4.38
"2435","2016-09-01",4.42
"2436","2016-09-02",4.48
"2437","2016-09-06",4.47
"2438","2016-09-07",4.45
"2439","2016-09-08",4.41
"2440","2016-09-09",4.38
"2441","2016-09-12",4.45
"2442","2016-09-13",4.37
"2443","2016-09-14",4.36
"2444","2016-09-15",4.37
"2445","2016-09-16",4.4
"2446","2016-09-19",4.41
"2447","2016-09-20",4.43
"2448","2016-09-21",4.49
"2449","2016-09-22",4.54
"2450","2016-09-23",4.47
"2451","2016-09-26",4.38
"2452","2016-09-27",4.4
"2453","2016-09-28",4.43
"2454","2016-09-29",4.46
"2455","2016-09-30",4.61
"2456","2016-10-03",4.5
"2457","2016-10-04",4.41
"2458","2016-10-05",4.46
"2459","2016-10-06",4.43
"2460","2016-10-07",4.4
"2461","2016-10-10",4.46
"2462","2016-10-11",4.34
"2463","2016-10-12",4.43
"2464","2016-10-13",4.34
"2465","2016-10-14",4.26
"2466","2016-10-17",4.2
"2467","2016-10-18",4.15
"2468","2016-10-19",4.14
"2469","2016-10-20",4.15
"2470","2016-10-21",4.05
"2471","2016-10-24",4.1
"2472","2016-10-25",3.95
"2473","2016-10-26",3.9
"2474","2016-10-27",3.9
"2475","2016-10-28",3.95
"2476","2016-10-31",3.85
"2477","2016-11-01",3.8
"2478","2016-11-02",3.7
"2479","2016-11-03",3.65
"2480","2016-11-04",3
"2481","2016-11-07",3.25
"2482","2016-11-08",3.15
"2483","2016-11-09",3.75
"2484","2016-11-10",3.85
"2485","2016-11-11",3.85
"2486","2016-11-14",3.95
"2487","2016-11-15",3.95
"2488","2016-11-16",3.9
"2489","2016-11-17",4
"2490","2016-11-18",4
"2491","2016-11-21",4
"2492","2016-11-22",4.05
"2493","2016-11-23",4
"2494","2016-11-25",4.15
"2495","2016-11-28",3.9
"2496","2016-11-29",4.05
"2497","2016-11-30",4
"2498","2016-12-01",3.95
"2499","2016-12-02",3.9
"2500","2016-12-05",3.9
"2501","2016-12-06",3.8
"2502","2016-12-07",3.8
"2503","2016-12-08",3.75
"2504","2016-12-09",3.8
"2505","2016-12-12",3.75
"2506","2016-12-13",3.65
"2507","2016-12-14",3.6
"2508","2016-12-15",3.7
"2509","2016-12-16",3.6
"2510","2016-12-19",3.65
"2511","2016-12-20",4.1
"2512","2016-12-21",4.1
"2513","2016-12-22",4.1
"2514","2016-12-23",4.35
"2515","2016-12-27",4.1
"2516","2016-12-28",4.15
"2517","2016-12-29",4.25
"2518","2016-12-30",4.35
"2519","2017-01-03",4.2
"2520","2017-01-04",4.35
"2521","2017-01-05",4.4
"2522","2017-01-06",4.6
"2523","2017-01-09",4.85
"2524","2017-01-10",5.05
"2525","2017-01-11",5.36
"2526","2017-01-12",5.55
"2527","2017-01-13",5.5
"2528","2017-01-17",5.4
"2529","2017-01-18",5.65
"2530","2017-01-19",5.6
"2531","2017-01-20",5.6
"2532","2017-01-23",5.5
"2533","2017-01-24",5.55
"2534","2017-01-25",5.55
"2535","2017-01-26",5.45
"2536","2017-01-27",5.5
"2537","2017-01-30",5.35
"2538","2017-01-31",5.4
"2539","2017-02-01",5.4
"2540","2017-02-02",5.25
"2541","2017-02-03",5.15
"2542","2017-02-06",5.05
"2543","2017-02-07",5
"2544","2017-02-08",4.95
"2545","2017-02-09",5
"2546","2017-02-10",4.95
"2547","2017-02-13",4.9
"2548","2017-02-14",4.85
"2549","2017-02-15",4.9
"2550","2017-02-16",4.85
"2551","2017-02-17",4.95
"2552","2017-02-21",5.05
"2553","2017-02-22",5.1
"2554","2017-02-23",5.2
"2555","2017-02-24",5.2
"2556","2017-02-27",5.3
"2557","2017-02-28",4.95
"2558","2017-03-01",5
"2559","2017-03-02",4.9
"2560","2017-03-03",4.85
"2561","2017-03-06",4.7
"2562","2017-03-07",4.7
"2563","2017-03-08",4.65
"2564","2017-03-09",4.65
"2565","2017-03-10",4.65
"2566","2017-03-13",4.7
"2567","2017-03-14",4.7
"2568","2017-03-15",4.85
"2569","2017-03-16",4.75
"2570","2017-03-17",4.7
"2571","2017-03-20",4.7
"2572","2017-03-21",4.75
"2573","2017-03-22",4.65
"2574","2017-03-23",4.9
"2575","2017-03-24",4.9
"2576","2017-03-27",4.75
"2577","2017-03-28",4.68
"2578","2017-03-29",4.7
"2579","2017-03-30",3.95
"2580","2017-03-31",4.15
"2581","2017-04-03",4.05
"2582","2017-04-04",4.1
"2583","2017-04-05",4.15
"2584","2017-04-06",4.1
"2585","2017-04-07",3.9
"2586","2017-04-10",3.95
"2587","2017-04-11",3.85
"2588","2017-04-12",3.8
"2589","2017-04-13",3.75
"2590","2017-04-17",3.75
"2591","2017-04-18",3.7
"2592","2017-04-19",3.75
"2593","2017-04-20",3.8
"2594","2017-04-21",3.85
"2595","2017-04-24",3.9
"2596","2017-04-25",4
"2597","2017-04-26",4.1
"2598","2017-04-27",4.1
"2599","2017-04-28",4.05
"2600","2017-05-01",4.2
"2601","2017-05-02",4.2
"2602","2017-05-03",4.4
"2603","2017-05-04",4.6
"2604","2017-05-05",4.45
"2605","2017-05-08",4.6
"2606","2017-05-09",4.55
"2607","2017-05-10",4.5
"2608","2017-05-11",4.55
"2609","2017-05-12",4.55
"2610","2017-05-15",4.6
"2611","2017-05-16",4.65
"2612","2017-05-17",4.6
"2613","2017-05-18",4.65
"2614","2017-05-19",4.9
"2615","2017-05-22",4.94
"2616","2017-05-23",4.8
"2617","2017-05-24",4.85
"2618","2017-05-25",4.8
"2619","2017-05-26",4.7
"2620","2017-05-30",4.8
"2621","2017-05-31",4.9
"2622","2017-06-01",5.1
"2623","2017-06-02",5.15
"2624","2017-06-05",5
"2625","2017-06-06",4.95
"2626","2017-06-07",5.01
"2627","2017-06-08",5
"2628","2017-06-09",5.05
"2629","2017-06-12",5.1
"2630","2017-06-13",5
"2631","2017-06-14",4.9
"2632","2017-06-15",4.85
"2633","2017-06-16",4.85
"2634","2017-06-19",4.85
"2635","2017-06-20",4.85
"2636","2017-06-21",4.8
"2637","2017-06-22",4.75
"2638","2017-06-23",4.9
"2639","2017-06-26",4.95
"2640","2017-06-27",4.9
"2641","2017-06-28",5.1
"2642","2017-06-29",5.2
"2643","2017-06-30",5.2
"2644","2017-07-03",5.25
"2645","2017-07-05",5.3
"2646","2017-07-06",5.45
"2647","2017-07-07",5.35
"2648","2017-07-10",5
"2649","2017-07-11",5.2
"2650","2017-07-12",5.2
"2651","2017-07-13",5.15
"2652","2017-07-14",5.2
"2653","2017-07-17",5.1
"2654","2017-07-18",5.45
"2655","2017-07-19",5.2
"2656","2017-07-20",5.2
"2657","2017-07-21",5.25
"2658","2017-07-24",5.15
"2659","2017-07-25",5.15
"2660","2017-07-26",5.15
"2661","2017-07-27",5
"2662","2017-07-28",5
"2663","2017-07-31",5.05
"2664","2017-08-01",5.1
"2665","2017-08-02",4.95
"2666","2017-08-03",4.7
"2667","2017-08-04",4.7
"2668","2017-08-07",4.55
"2669","2017-08-08",4.6
"2670","2017-08-09",4.6
"2671","2017-08-10",4.5
"2672","2017-08-11",4.3
"2673","2017-08-14",4.4
"2674","2017-08-15",4.35
"2675","2017-08-16",4.3
"2676","2017-08-17",4.3
"2677","2017-08-18",4.5
"2678","2017-08-21",4.77
"2679","2017-08-22",4.55
"2680","2017-08-23",4.5
"2681","2017-08-24",4.5
"2682","2017-08-25",4.7
"2683","2017-08-28",4.75
"2684","2017-08-29",4.85
"2685","2017-08-30",4.75
"2686","2017-08-31",4.75
"2687","2017-09-01",4.8
"2688","2017-09-05",4.85
"2689","2017-09-06",4.85
"2690","2017-09-07",4.75
"2691","2017-09-08",4.65
"2692","2017-09-11",4.7
"2693","2017-09-12",4.7
"2694","2017-09-13",4.85
"2695","2017-09-14",4.95
"2696","2017-09-15",4.9
"2697","2017-09-18",4.85
"2698","2017-09-19",4.85
"2699","2017-09-20",4.95
"2700","2017-09-21",4.95
"2701","2017-09-22",4.8
"2702","2017-09-25",4.6
"2703","2017-09-26",4.75
"2704","2017-09-27",4.9
"2705","2017-09-28",4.85
"2706","2017-09-29",4.75
"2707","2017-10-02",4.85
"2708","2017-10-03",4.85
"2709","2017-10-04",4.95
"2710","2017-10-05",5
"2711","2017-10-06",5
"2712","2017-10-09",4.9
"2713","2017-10-10",4.8
"2714","2017-10-11",4.95
"2715","2017-10-12",5
"2716","2017-10-13",5.05
"2717","2017-10-16",5.1
"2718","2017-10-17",5
"2719","2017-10-18",5
"2720","2017-10-19",5
"2721","2017-10-20",5
"2722","2017-10-23",4.95
"2723","2017-10-24",4.95
"2724","2017-10-25",5.15
"2725","2017-10-26",5.15
"2726","2017-10-27",5.2
"2727","2017-10-30",5.2
"2728","2017-10-31",5.3
"2729","2017-11-01",5.2
"2730","2017-11-02",5.3
"2731","2017-11-03",5.1
"2732","2017-11-06",5.3
"2733","2017-11-07",5.25
"2734","2017-11-08",5.35
"2735","2017-11-09",5.2
"2736","2017-11-10",5.35
"2737","2017-11-13",5.3
"2738","2017-11-14",5.25
"2739","2017-11-15",5.2
"2740","2017-11-16",5.3
"2741","2017-11-17",5.3
"2742","2017-11-20",5.35
"2743","2017-11-21",5.45
"2744","2017-11-22",5.4
"2745","2017-11-24",5.45
"2746","2017-11-27",5.35
"2747","2017-11-28",5.5
"2748","2017-11-29",5.55
"2749","2017-11-30",5.7
"2750","2017-12-01",5.55
"2751","2017-12-04",5.5
"2752","2017-12-05",5.5
"2753","2017-12-06",5.5
"2754","2017-12-07",5.6
"2755","2017-12-08",5.4
"2756","2017-12-11",5.35
"2757","2017-12-12",5.35
"2758","2017-12-13",5.4
"2759","2017-12-14",5.35
"2760","2017-12-15",5.6
"2761","2017-12-18",5.55
"2762","2017-12-19",5.5
"2763","2017-12-20",5.5
"2764","2017-12-21",5.5
"2765","2017-12-22",5.5
"2766","2017-12-26",5.5
"2767","2017-12-27",5.5
"2768","2017-12-28",5.45
"2769","2017-12-29",5.45
"2770","2018-01-02",5.45
"2771","2018-01-03",5.5
"2772","2018-01-04",5.5
"2773","2018-01-05",5.5
"2774","2018-01-08",5.6
"2775","2018-01-09",5.55
"2776","2018-01-10",5.55
"2777","2018-01-11",5.6
"2778","2018-01-12",5.6
"2779","2018-01-16",5.6
"2780","2018-01-17",5.7
"2781","2018-01-18",5.55
"2782","2018-01-19",5.65
"2783","2018-01-22",5.65
"2784","2018-01-23",5.7
"2785","2018-01-24",5.7
"2786","2018-01-25",5.75
"2787","2018-01-26",5.7
"2788","2018-01-29",5.65
"2789","2018-01-30",5.7
"2790","2018-01-31",5.7
"2791","2018-02-01",5.75
"2792","2018-02-02",5.6
"2793","2018-02-05",5.4
"2794","2018-02-06",5.3
"2795","2018-02-07",5.4
"2796","2018-02-08",5.4
"2797","2018-02-09",5.45
"2798","2018-02-12",5.4
"2799","2018-02-13",5.45
"2800","2018-02-14",5.5
"2801","2018-02-15",5.6
"2802","2018-02-16",5.65
"2803","2018-02-20",5.45
"2804","2018-02-21",5.55
"2805","2018-02-22",5.5
"2806","2018-02-23",5.75
"2807","2018-02-26",5.7
"2808","2018-02-27",5.65
"2809","2018-02-28",5.55
"2810","2018-03-01",5.5
"2811","2018-03-02",5.6
"2812","2018-03-05",5.75
"2813","2018-03-06",5.75
"2814","2018-03-07",5.8
"2815","2018-03-08",5.9
"2816","2018-03-09",5.9
"2817","2018-03-12",5.9
"2818","2018-03-13",5.9
"2819","2018-03-14",5.85
"2820","2018-03-15",5.85
"2821","2018-03-16",5.95
"2822","2018-03-19",5.85
"2823","2018-03-20",5.8
"2824","2018-03-21",5.9
"2825","2018-03-22",5.7
"2826","2018-03-23",5.6
"2827","2018-03-26",5.75
"2828","2018-03-27",5.75
"2829","2018-03-28",5.7
"2830","2018-03-29",5.7
"2831","2018-04-02",5.45
"2832","2018-04-03",5.4
"2833","2018-04-04",5.5
"2834","2018-04-05",5.45
"2835","2018-04-06",5.4
"2836","2018-04-09",5.3
"2837","2018-04-10",5.45
"2838","2018-04-11",5.4
"2839","2018-04-12",5.45
"2840","2018-04-13",5.45
"2841","2018-04-16",5.6
"2842","2018-04-17",5.6
"2843","2018-04-18",5.7
"2844","2018-04-19",5.7
"2845","2018-04-20",5.7
"2846","2018-04-23",5.7
"2847","2018-04-24",5.5
"2848","2018-04-25",5.4
"2849","2018-04-26",5.4
"2850","2018-04-27",5.35
"2851","2018-04-30",5.3
"2852","2018-05-01",5.25
"2853","2018-05-02",5.3
"2854","2018-05-03",5.15
"2855","2018-05-04",5.2
"2856","2018-05-07",5.3
"2857","2018-05-08",5.3
"2858","2018-05-09",5.4
"2859","2018-05-10",5.55
"2860","2018-05-11",5.65
"2861","2018-05-14",5.55
"2862","2018-05-15",5.6
"2863","2018-05-16",5.65
"2864","2018-05-17",5.6
"2865","2018-05-18",5.55
"2866","2018-05-21",5.65
"2867","2018-05-22",5.6
"2868","2018-05-23",5.65
"2869","2018-05-24",5.55
"2870","2018-05-25",5.5
