"","date","FOR"
"2827","2019-03-08",16.58
"2828","2019-03-11",16.82
"2829","2019-03-12",16.969999
"2830","2019-03-13",17.07
"2831","2019-03-14",17.17
"2832","2019-03-15",17.219999
"2833","2019-03-18",17.26
"2834","2019-03-19",16.860001
"2835","2019-03-20",16.24
"2836","2019-03-21",17.030001
"2837","2019-03-22",16.559999
"2838","2019-03-25",16.93
"2839","2019-03-26",17.18
"2840","2019-03-27",17.41
"2841","2019-03-28",17.59
"2842","2019-03-29",17.290001
"2843","2019-04-01",17.41
"2844","2019-04-02",17.469999
"2845","2019-04-03",18.110001
"2846","2019-04-04",18.190001
"2847","2019-04-05",18.549999
"2848","2019-04-08",18.65
"2849","2019-04-09",18.139999
"2850","2019-04-10",18.23
"2851","2019-04-11",18.049999
"2852","2019-04-12",18.030001
"2853","2019-04-15",18.059999
"2854","2019-04-16",17.889999
"2855","2019-04-17",17.690001
"2856","2019-04-18",17.950001
"2857","2019-04-22",18.280001
"2858","2019-04-23",18.780001
"2859","2019-04-24",18.99
"2860","2019-04-25",19.02
"2861","2019-04-26",19.139999
"2862","2019-04-29",19.16
"2863","2019-04-30",19.27
"2864","2019-05-01",19.82
"2865","2019-05-02",19.68
"2866","2019-05-03",20.440001
"2867","2019-05-06",20.24
"2868","2019-05-07",19.74
"2869","2019-05-08",19.540001
"2870","2019-05-09",19.82
"2871","2019-05-10",19.620001
"2872","2019-05-13",18.68
"2873","2019-05-14",18.17
"2874","2019-05-15",18.540001
"2875","2019-05-16",18.110001
"2876","2019-05-17",18.309999
"2877","2019-05-20",18.18
"2878","2019-05-21",18.49
"2879","2019-05-22",18.34
"2880","2019-05-23",18
"2881","2019-05-24",18.49
"2882","2019-05-28",18.43
"2883","2019-05-29",18.24
"2884","2019-05-30",18.280001
"2885","2019-05-31",17.91
"2886","2019-06-03",17.459999
"2887","2019-06-04",17.65
"2888","2019-06-05",17.51
"2889","2019-06-06",17.83
"2890","2019-06-07",18.43
"2891","2019-06-10",18.459999
"2892","2019-06-11",18.32
"2893","2019-06-12",18.209999
"2894","2019-06-13",18.07
"2895","2019-06-14",17.93
"2896","2019-06-17",17.719999
"2897","2019-06-18",17.700001
"2898","2019-06-19",18.209999
"2899","2019-06-20",18.450001
"2900","2019-06-21",18.52
"2901","2019-06-24",17.66
"2902","2019-06-25",17.75
"2903","2019-06-26",17.629999
"2904","2019-06-27",19.1
"2905","2019-06-28",19.549999
"2906","2019-07-01",19.24
"2907","2019-07-02",19.540001
"2908","2019-07-03",19.9
"2909","2019-07-05",19.879999
"2910","2019-07-08",19.940001
"2911","2019-07-09",19.959999
"2912","2019-07-10",20.16
"2913","2019-07-11",20.200001
"2914","2019-07-12",20.360001
"2915","2019-07-15",20.49
"2916","2019-07-16",20.5
"2917","2019-07-17",20.25
"2918","2019-07-18",19.709999
"2919","2019-07-19",19.41
"2920","2019-07-22",19.049999
"2921","2019-07-23",19.33
"2922","2019-07-24",20.030001
"2923","2019-07-25",20
"2924","2019-07-26",20.639999
"2925","2019-07-29",20.82
"2926","2019-07-30",21.4
"2927","2019-07-31",20.66
"2928","2019-08-01",20.34
"2929","2019-08-02",19.51
"2930","2019-08-05",18.379999
"2931","2019-08-06",18.440001
"2932","2019-08-07",19.02
"2933","2019-08-08",19.51
"2934","2019-08-09",18.959999
"2935","2019-08-12",18.43
"2936","2019-08-13",19.040001
"2937","2019-08-14",18.43
"2938","2019-08-15",18.440001
"2939","2019-08-16",19.01
"2940","2019-08-19",19.09
"2941","2019-08-20",19.209999
"2942","2019-08-21",19.48
"2943","2019-08-22",19.27
"2944","2019-08-23",18.99
"2945","2019-08-26",18.9
"2946","2019-08-27",18.92
"2947","2019-08-28",19.08
"2948","2019-08-29",18.9
"2949","2019-08-30",19.059999
"2950","2019-09-03",18.950001
"2951","2019-09-04",19.01
"2952","2019-09-05",19.73
"2953","2019-09-06",19.389999
"2954","2019-09-09",20.030001
"2955","2019-09-10",20.280001
"2956","2019-09-11",20.65
"2957","2019-09-12",20.73
"2958","2019-09-13",20.35
"2959","2019-09-16",20.700001
"2960","2019-09-17",20.9
"2961","2019-09-18",20.75
"2962","2019-09-19",20
"2963","2019-09-20",20.33
"2964","2019-09-23",20.309999
"2965","2019-09-24",20.290001
"2966","2019-09-25",18.07
"2967","2019-09-26",17.99
"2968","2019-09-27",17.65
"2969","2019-09-30",18.280001
"2970","2019-10-01",18.17
"2971","2019-10-02",18.190001
"2972","2019-10-03",18.5
"2973","2019-10-04",18.67
"2974","2019-10-07",18.559999
"2975","2019-10-08",17.950001
"2976","2019-10-09",17.870001
"2977","2019-10-10",17.68
"2978","2019-10-11",18.360001
"2979","2019-10-14",18.629999
"2980","2019-10-15",18.549999
"2981","2019-10-16",18.709999
"2982","2019-10-17",18.67
"2983","2019-10-18",18.690001
"2984","2019-10-21",18.49
"2985","2019-10-22",18.41
"2986","2019-10-23",18.33
"2987","2019-10-24",18.49
"2988","2019-10-25",18.83
"2989","2019-10-28",18.700001
"2990","2019-10-29",18.540001
"2991","2019-10-30",18.5
"2992","2019-10-31",18.780001
"2993","2019-11-01",19.1
"2994","2019-11-04",19.200001
"2995","2019-11-05",19.01
"2996","2019-11-06",18.85
"2997","2019-11-07",18.799999
"2998","2019-11-08",19.450001
"2999","2019-11-11",19.940001
"3000","2019-11-12",19.6
"3001","2019-11-13",19.58
"3002","2019-11-14",20.1
"3003","2019-11-15",20.16
"3004","2019-11-18",20.110001
"3005","2019-11-19",20.23
"3006","2019-11-20",20.639999
"3007","2019-11-21",20.559999
"3008","2019-11-22",20.780001
"3009","2019-11-25",20.879999
"3010","2019-11-26",20.870001
"3011","2019-11-27",20.52
"3012","2019-11-29",20.4
"3013","2019-12-02",20.219999
"3014","2019-12-03",19.92
"3015","2019-12-04",19.969999
"3016","2019-12-05",19.799999
"3017","2019-12-06",19.77
"3018","2019-12-09",19.67
"3019","2019-12-10",19.610001
"3020","2019-12-11",19.51
"3021","2019-12-12",19.360001
"3022","2019-12-13",19.51
"3023","2019-12-16",20.32
"3024","2019-12-17",20.799999
"3025","2019-12-18",21.040001
"3026","2019-12-19",21
"3027","2019-12-20",21.440001
"3028","2019-12-23",21.09
"3029","2019-12-24",21.01
"3030","2019-12-26",20.860001
"3031","2019-12-27",20.799999
"3032","2019-12-30",20.75
"3033","2019-12-31",20.85
"3034","2020-01-02",20.67
"3035","2020-01-03",20.84
"3036","2020-01-06",20.889999
"3037","2020-01-07",20.93
"3038","2020-01-08",20.799999
"3039","2020-01-09",20.459999
"3040","2020-01-10",19.92
"3041","2020-01-13",20.120001
"3042","2020-01-14",19.860001
"3043","2020-01-15",20.34
"3044","2020-01-16",21.799999
"3045","2020-01-17",22.190001
"3046","2020-01-21",22.639999
"3047","2020-01-22",22.35
"3048","2020-01-23",22.34
"3049","2020-01-24",22.25
"3050","2020-01-27",20.299999
"3051","2020-01-28",20.290001
"3052","2020-01-29",20.75
"3053","2020-01-30",20.610001
"3054","2020-01-31",20.27
"3055","2020-02-03",20.92
"3056","2020-02-04",20.209999
"3057","2020-02-05",20.08
"3058","2020-02-06",20.5
"3059","2020-02-07",20.129999
"3060","2020-02-10",20.09
"3061","2020-02-11",20.18
"3062","2020-02-12",20.860001
"3063","2020-02-13",21.01
"3064","2020-02-14",20.959999
"3065","2020-02-18",20.84
"3066","2020-02-19",20.950001
"3067","2020-02-20",21.389999
"3068","2020-02-21",21.84
"3069","2020-02-24",21.42
"3070","2020-02-25",19.49
"3071","2020-02-26",19.16
"3072","2020-02-27",18.030001
"3073","2020-02-28",17.889999
"3074","2020-03-02",18.559999
"3075","2020-03-03",18.629999
"3076","2020-03-04",19.58
"3077","2020-03-05",18.76
"3078","2020-03-06",18.91
"3079","2020-03-09",16.25
"3080","2020-03-10",16.17
"3081","2020-03-11",14.91
"3082","2020-03-12",13.25
"3083","2020-03-13",14.03
"3084","2020-03-16",11.76
"3085","2020-03-17",11.44
"3086","2020-03-18",11.09
"3087","2020-03-19",12.66
"3088","2020-03-20",12.23
"3089","2020-03-23",11.09
"3090","2020-03-24",11.45
"3091","2020-03-25",12.46
"3092","2020-03-26",12.75
"3093","2020-03-27",11.8
"3094","2020-03-30",11.76
"3095","2020-03-31",10.35
"3096","2020-04-01",9.7
"3097","2020-04-02",9.63
"3098","2020-04-03",9.71
"3099","2020-04-06",10.71
"3100","2020-04-07",11.38
"3101","2020-04-08",12.61
"3102","2020-04-09",12.82
"3103","2020-04-13",12.25
"3104","2020-04-14",12.59
"3105","2020-04-15",12.23
"3106","2020-04-16",11.86
"3107","2020-04-17",12.59
"3108","2020-04-20",12.35
"3109","2020-04-21",12.28
"3110","2020-04-22",11.65
"3111","2020-04-23",12.28
"3112","2020-04-24",11.76
"3113","2020-04-27",12.02
"3114","2020-04-28",13.17
"3115","2020-04-29",14.02
"3116","2020-04-30",13.19
"3117","2020-05-01",13
"3118","2020-05-04",12.99
"3119","2020-05-05",13.11
"3120","2020-05-06",13.11
"3121","2020-05-07",13.27
"3122","2020-05-08",13.75
"3123","2020-05-11",13.67
"3124","2020-05-12",12.94
"3125","2020-05-13",12.52
"3126","2020-05-14",12.61
"3127","2020-05-15",12.87
"3128","2020-05-18",14.31
"3129","2020-05-19",14.21
"3130","2020-05-20",14.44
"3131","2020-05-21",14.83
"3132","2020-05-22",14.45
"3133","2020-05-26",15.07
"3134","2020-05-27",16
"3135","2020-05-28",15.18
"3136","2020-05-29",15.17
"3137","2020-06-01",15.23
"3138","2020-06-02",15.46
"3139","2020-06-03",16
"3140","2020-06-04",15.73
"3141","2020-06-05",15.91
"3142","2020-06-08",16.07
"3143","2020-06-09",15.83
"3144","2020-06-10",15.12
"3145","2020-06-11",14.31
"3146","2020-06-12",14.66
"3147","2020-06-15",15.64
"3148","2020-06-16",16.290001
"3149","2020-06-17",16.219999
"3150","2020-06-18",16.110001
"3151","2020-06-19",15.69
"3152","2020-06-22",15.59
"3153","2020-06-23",15.26
"3154","2020-06-24",14.85
"3155","2020-06-25",14.8
"3156","2020-06-26",14.59
"3157","2020-06-29",14.69
"3158","2020-06-30",15.08
"3159","2020-07-01",14.99
"3160","2020-07-02",15
"3161","2020-07-06",15.25
"3162","2020-07-07",15.01
"3163","2020-07-08",14.91
"3164","2020-07-09",14.12
"3165","2020-07-10",14.35
"3166","2020-07-13",14.31
"3167","2020-07-14",14.8
"3168","2020-07-15",15.22
"3169","2020-07-16",15.23
"3170","2020-07-17",16.43
"3171","2020-07-20",16.139999
"3172","2020-07-21",16
"3173","2020-07-22",16.709999
"3174","2020-07-23",17.15
"3175","2020-07-24",17.16
"3176","2020-07-27",18.030001
"3177","2020-07-28",17.610001
"3178","2020-07-29",17.780001
"3179","2020-07-30",17.549999
"3180","2020-07-31",17.309999
"3181","2020-08-03",17.52
"3182","2020-08-04",17.76
"3183","2020-08-05",17.93
"3184","2020-08-06",18
"3185","2020-08-07",18.17
"3186","2020-08-10",18.4
"3187","2020-08-11",18.01
"3188","2020-08-12",18
"3189","2020-08-13",18.120001
"3190","2020-08-14",18.209999
"3191","2020-08-17",18.32
"3192","2020-08-18",18.08
"3193","2020-08-19",17.870001
"3194","2020-08-20",17.940001
"3195","2020-08-21",18.23
"3196","2020-08-24",18.4
"3197","2020-08-25",18.26
"3198","2020-08-26",18.309999
"3199","2020-08-27",18.139999
"3200","2020-08-28",18.299999
"3201","2020-08-31",17.77
"3202","2020-09-01",18.190001
"3203","2020-09-02",17.98
"3204","2020-09-03",17.75
"3205","2020-09-04",17.83
"3206","2020-09-08",17.65
"3207","2020-09-09",18.01
"3208","2020-09-10",18
"3209","2020-09-11",18.15
"3210","2020-09-14",18.360001
"3211","2020-09-15",18.66
"3212","2020-09-16",18.92
"3213","2020-09-17",19.049999
"3214","2020-09-18",18.5
"3215","2020-09-21",17.950001
"3216","2020-09-22",18.48
"3217","2020-09-23",17.639999
"3218","2020-09-24",17.860001
"3219","2020-09-25",17.940001
"3220","2020-09-28",18.49
"3221","2020-09-29",18.120001
"3222","2020-09-30",17.700001
"3223","2020-10-01",17.93
"3224","2020-10-02",18.57
"3225","2020-10-05",18.48
"3226","2020-10-06",18.459999
"3227","2020-10-07",18.5
"3228","2020-10-08",18.99
"3229","2020-10-09",18.799999
"3230","2020-10-12",19.120001
"3231","2020-10-13",18.83
"3232","2020-10-14",18.450001
"3233","2020-10-15",18.389999
"3234","2020-10-16",18.08
"3235","2020-10-19",18.16
"3236","2020-10-20",18.219999
"3237","2020-10-21",17.709999
"3238","2020-10-22",17.379999
"3239","2020-10-23",17.84
"3240","2020-10-26",17.209999
"3241","2020-10-27",17.08
"3242","2020-10-28",16.91
"3243","2020-10-29",16.92
"3244","2020-10-30",16.639999
"3245","2020-11-02",17.08
"3246","2020-11-03",17.389999
"3247","2020-11-04",17.85
"3248","2020-11-05",18.129999
"3249","2020-11-06",18.85
"3250","2020-11-09",18.16
"3251","2020-11-10",19.110001
"3252","2020-11-11",18.969999
"3253","2020-11-12",18.299999
"3254","2020-11-13",18.66
"3255","2020-11-16",19.370001
"3256","2020-11-17",19.32
"3257","2020-11-18",19.08
"3258","2020-11-19",19.01
"3259","2020-11-20",19.16
"3260","2020-11-23",19.75
"3261","2020-11-24",19.799999
"3262","2020-11-25",20.120001
"3263","2020-11-27",19.940001
