"","date","SFBS"
"969","2018-03-19",44.110001
"970","2018-03-20",43.68
"971","2018-03-21",43.700001
"972","2018-03-22",41.889999
"973","2018-03-23",40.259998
"974","2018-03-26",41.490002
"975","2018-03-27",40.790001
"976","2018-03-28",41.080002
"977","2018-03-29",40.82
"978","2018-04-02",40.279999
"979","2018-04-03",40.75
"980","2018-04-04",41.259998
"981","2018-04-05",41.82
"982","2018-04-06",40.560001
"983","2018-04-09",40.77
"984","2018-04-10",41.549999
"985","2018-04-11",41.32
"986","2018-04-12",41.91
"987","2018-04-13",41.25
"988","2018-04-16",42.07
"989","2018-04-17",43.619999
"990","2018-04-18",43.130001
"991","2018-04-19",42.959999
"992","2018-04-20",42.98
"993","2018-04-23",43.450001
"994","2018-04-24",43.310001
"995","2018-04-25",43.130001
"996","2018-04-26",43.040001
"997","2018-04-27",42.860001
"998","2018-04-30",41.959999
"999","2018-05-01",42.16
"1000","2018-05-02",42.16
"1001","2018-05-03",41.369999
"1002","2018-05-04",41.93
"1003","2018-05-07",42.5
"1004","2018-05-08",43.029999
"1005","2018-05-09",43.560001
"1006","2018-05-10",43.560001
"1007","2018-05-11",43.619999
"1008","2018-05-14",42.580002
"1009","2018-05-15",42.860001
"1010","2018-05-16",43.080002
"1011","2018-05-17",43.459999
"1012","2018-05-18",43.18
"1013","2018-05-21",43.68
"1014","2018-05-22",43.669998
"1015","2018-05-23",43.540001
"1016","2018-05-24",43.189999
"1017","2018-05-25",42.709999
"1018","2018-05-29",41.950001
"1019","2018-05-30",42.490002
"1020","2018-05-31",42.009998
"1021","2018-06-01",42.5
"1022","2018-06-04",43.279999
"1023","2018-06-05",43.599998
"1024","2018-06-06",44.424999
"1025","2018-06-07",44.389999
"1026","2018-06-08",44.470001
"1027","2018-06-11",44.02
"1028","2018-06-12",43.48
"1029","2018-06-13",43.220001
"1030","2018-06-14",43.080002
"1031","2018-06-15",43.139999
"1032","2018-06-18",43.799999
"1033","2018-06-19",44.369999
"1034","2018-06-20",44.59
"1035","2018-06-21",44.349998
"1036","2018-06-22",44.09
"1037","2018-06-25",43.540001
"1038","2018-06-26",43.5
"1039","2018-06-27",42.41
"1040","2018-06-28",42.439999
"1041","2018-06-29",41.73
"1042","2018-07-02",42.619999
"1043","2018-07-03",42.540001
"1044","2018-07-05",42.860001
"1045","2018-07-06",43.27
"1046","2018-07-09",44.09
"1047","2018-07-10",43.43
"1048","2018-07-11",43.27
"1049","2018-07-12",42.84
"1050","2018-07-13",42.66
"1051","2018-07-16",42.93
"1052","2018-07-17",43.139999
"1053","2018-07-18",43.470001
"1054","2018-07-19",43.419998
"1055","2018-07-20",41.5
"1056","2018-07-23",42.080002
"1057","2018-07-24",41.5
"1058","2018-07-25",41.139999
"1059","2018-07-26",41.919998
"1060","2018-07-27",42.009998
"1061","2018-07-30",42.080002
"1062","2018-07-31",42.25
"1063","2018-08-01",42.610001
"1064","2018-08-02",43.110001
"1065","2018-08-03",42.27
"1066","2018-08-06",42.18
"1067","2018-08-07",42.130001
"1068","2018-08-08",42.52
"1069","2018-08-09",42.419998
"1070","2018-08-10",42.220001
"1071","2018-08-13",42.259998
"1072","2018-08-14",42.790001
"1073","2018-08-15",42.279999
"1074","2018-08-16",43.299999
"1075","2018-08-17",43.540001
"1076","2018-08-20",43.139999
"1077","2018-08-21",43.830002
"1078","2018-08-22",43.810001
"1079","2018-08-23",43.470001
"1080","2018-08-24",43.07
"1081","2018-08-27",43.240002
"1082","2018-08-28",43.049999
"1083","2018-08-29",43.029999
"1084","2018-08-30",43.16
"1085","2018-08-31",43.099998
"1086","2018-09-04",43.23
"1087","2018-09-05",43.18
"1088","2018-09-06",42.57
"1089","2018-09-07",42.740002
"1090","2018-09-10",42.349998
"1091","2018-09-11",42.110001
"1092","2018-09-12",41.099998
"1093","2018-09-13",40.700001
"1094","2018-09-14",41.669998
"1095","2018-09-17",41.18
"1096","2018-09-18",40.860001
"1097","2018-09-19",40.77
"1098","2018-09-20",40.919998
"1099","2018-09-21",40.700001
"1100","2018-09-24",40.029999
"1101","2018-09-25",39.619999
"1102","2018-09-26",39.040001
"1103","2018-09-27",39.029999
"1104","2018-09-28",39.150002
"1105","2018-10-01",38.169998
"1106","2018-10-02",37.880001
"1107","2018-10-03",38.950001
"1108","2018-10-04",38.57
"1109","2018-10-05",38.029999
"1110","2018-10-08",38.32
"1111","2018-10-09",38.200001
"1112","2018-10-10",37.93
"1113","2018-10-11",36.490002
"1114","2018-10-12",35.490002
"1115","2018-10-15",35.650002
"1116","2018-10-16",35.869999
"1117","2018-10-17",35.759998
"1118","2018-10-18",36.650002
"1119","2018-10-19",36.529999
"1120","2018-10-22",35.310001
"1121","2018-10-23",35.380001
"1122","2018-10-24",34.23
"1123","2018-10-25",35.740002
"1124","2018-10-26",35.84
"1125","2018-10-29",36.799999
"1126","2018-10-30",36.790001
"1127","2018-10-31",35.98
"1128","2018-11-01",36.509998
"1129","2018-11-02",36.82
"1130","2018-11-05",36.75
"1131","2018-11-06",36.990002
"1132","2018-11-07",37.130001
"1133","2018-11-08",37.669998
"1134","2018-11-09",37.029999
"1135","2018-11-12",36.700001
"1136","2018-11-13",37.330002
"1137","2018-11-14",36.509998
"1138","2018-11-15",37.529999
"1139","2018-11-16",37.75
"1140","2018-11-19",37.02
"1141","2018-11-20",36.610001
"1142","2018-11-21",36.91
"1143","2018-11-23",36.990002
"1144","2018-11-26",37.91
"1145","2018-11-27",37.75
"1146","2018-11-28",38.639999
"1147","2018-11-29",38.75
"1148","2018-11-30",39.369999
"1149","2018-12-03",39.490002
"1150","2018-12-04",36.759998
"1151","2018-12-06",36.130001
"1152","2018-12-07",35.740002
"1153","2018-12-10",34.970001
"1154","2018-12-11",34.790001
"1155","2018-12-12",34.919998
"1156","2018-12-13",33.919998
"1157","2018-12-14",33.549999
"1158","2018-12-17",33.48
"1159","2018-12-18",33.389999
"1160","2018-12-19",31.82
"1161","2018-12-20",31.450001
"1162","2018-12-21",30.559999
"1163","2018-12-24",30.1
"1164","2018-12-26",31.66
"1165","2018-12-27",31.42
"1166","2018-12-28",32.009998
"1167","2018-12-31",31.870001
"1168","2019-01-02",32.16
"1169","2019-01-03",31.969999
"1170","2019-01-04",33
"1171","2019-01-07",33.200001
"1172","2019-01-08",33.43
"1173","2019-01-09",33.720001
"1174","2019-01-10",33.580002
"1175","2019-01-11",33.369999
"1176","2019-01-14",33.330002
"1177","2019-01-15",33.380001
"1178","2019-01-16",33.959999
"1179","2019-01-17",34.330002
"1180","2019-01-18",34.75
"1181","2019-01-22",34.09
"1182","2019-01-23",34.09
"1183","2019-01-24",34.25
"1184","2019-01-25",34.279999
"1185","2019-01-28",34.450001
"1186","2019-01-29",34.360001
"1187","2019-01-30",34.060001
"1188","2019-01-31",33.75
"1189","2019-02-01",34
"1190","2019-02-04",34.290001
"1191","2019-02-05",34.060001
"1192","2019-02-06",33.990002
"1193","2019-02-07",34.09
"1194","2019-02-08",33.880001
"1195","2019-02-11",34
"1196","2019-02-12",34.290001
"1197","2019-02-13",34.43
"1198","2019-02-14",34.009998
"1199","2019-02-15",35.240002
"1200","2019-02-19",35.849998
"1201","2019-02-20",36.32
"1202","2019-02-21",36.049999
"1203","2019-02-22",35.93
"1204","2019-02-25",35.669998
"1205","2019-02-26",35.029999
"1206","2019-02-27",35.060001
"1207","2019-02-28",34.970001
"1208","2019-03-01",35.200001
"1209","2019-03-04",35.049999
"1210","2019-03-05",34.779999
"1211","2019-03-06",34.119999
"1212","2019-03-07",33.490002
"1213","2019-03-08",33.68
"1214","2019-03-11",34.16
"1215","2019-03-12",34.150002
"1216","2019-03-13",34.330002
"1217","2019-03-14",34.240002
"1218","2019-03-15",34.439999
"1219","2019-03-18",35.18
"1220","2019-03-19",34.639999
"1221","2019-03-20",33.540001
"1222","2019-03-21",33.290001
"1223","2019-03-22",31.950001
"1224","2019-03-25",32.290001
"1225","2019-03-26",33.189999
"1226","2019-03-27",33.360001
"1227","2019-03-28",33.799999
"1228","2019-03-29",33.759998
"1229","2019-04-01",34.66
"1230","2019-04-02",33.919998
"1231","2019-04-03",33.869999
"1232","2019-04-04",34.34
"1233","2019-04-05",34.650002
"1234","2019-04-08",34.360001
"1235","2019-04-09",33.799999
"1236","2019-04-10",34.720001
"1237","2019-04-11",34.599998
"1238","2019-04-12",35.360001
"1239","2019-04-15",35.259998
"1240","2019-04-16",34.490002
"1241","2019-04-17",34.580002
"1242","2019-04-18",33.580002
"1243","2019-04-22",32.970001
"1244","2019-04-23",33.66
"1245","2019-04-24",33.790001
"1246","2019-04-25",33.799999
"1247","2019-04-26",33.990002
"1248","2019-04-29",34.200001
"1249","2019-04-30",33.939999
"1250","2019-05-01",33.450001
"1251","2019-05-02",33.830002
"1252","2019-05-03",34.48
"1253","2019-05-06",34.810001
"1254","2019-05-07",34.07
"1255","2019-05-08",33.900002
"1256","2019-05-09",33.98
"1257","2019-05-10",34.110001
"1258","2019-05-13",32.389999
"1259","2019-05-14",33.330002
"1260","2019-05-15",33.130001
"1261","2019-05-16",33.259998
"1262","2019-05-17",33.040001
"1263","2019-05-20",33.439999
"1264","2019-05-21",33.650002
"1265","2019-05-22",33.27
"1266","2019-05-23",32.110001
"1267","2019-05-24",32.939999
"1268","2019-05-28",32.560001
"1269","2019-05-29",32.669998
"1270","2019-05-30",32.209999
"1271","2019-05-31",31.34
"1272","2019-06-03",31.610001
"1273","2019-06-04",32.849998
"1274","2019-06-05",32.400002
"1275","2019-06-06",32.209999
"1276","2019-06-07",31.6
"1277","2019-06-10",32.259998
"1278","2019-06-11",32.299999
"1279","2019-06-12",32.41
"1280","2019-06-13",32.369999
"1281","2019-06-14",32.900002
"1282","2019-06-17",32.599998
"1283","2019-06-18",33.5
"1284","2019-06-19",33.18
"1285","2019-06-20",33.209999
"1286","2019-06-21",32.529999
"1287","2019-06-24",32.080002
"1288","2019-06-25",32.720001
"1289","2019-06-26",33.009998
"1290","2019-06-27",33.720001
"1291","2019-06-28",34.259998
"1292","2019-07-01",34.639999
"1293","2019-07-02",33.639999
"1294","2019-07-03",34.060001
"1295","2019-07-05",34.380001
"1296","2019-07-08",33.740002
"1297","2019-07-09",33.759998
"1298","2019-07-10",33.16
"1299","2019-07-11",33.290001
"1300","2019-07-12",33.700001
"1301","2019-07-15",32.869999
"1302","2019-07-16",32.41
"1303","2019-07-17",32.73
"1304","2019-07-18",33.060001
"1305","2019-07-19",33
"1306","2019-07-22",32.459999
"1307","2019-07-23",32.810001
"1308","2019-07-24",33.66
"1309","2019-07-25",33.299999
"1310","2019-07-26",34.200001
"1311","2019-07-29",33.639999
"1312","2019-07-30",34.130001
"1313","2019-07-31",34.060001
"1314","2019-08-01",32.580002
"1315","2019-08-02",32
"1316","2019-08-05",30.93
"1317","2019-08-06",31.16
"1318","2019-08-07",30.629999
"1319","2019-08-08",31.309999
"1320","2019-08-09",30.780001
"1321","2019-08-12",30.440001
"1322","2019-08-13",30.950001
"1323","2019-08-14",30.1
"1324","2019-08-15",29.77
"1325","2019-08-16",30.6
"1326","2019-08-19",30.77
"1327","2019-08-20",30.43
"1328","2019-08-21",30.639999
"1329","2019-08-22",30.41
"1330","2019-08-23",29.299999
"1331","2019-08-26",30.07
"1332","2019-08-27",29.25
"1333","2019-08-28",29.77
"1334","2019-08-29",30.620001
"1335","2019-08-30",30.4
"1336","2019-09-03",29.76
"1337","2019-09-04",29.92
"1338","2019-09-05",30.940001
"1339","2019-09-06",30.66
"1340","2019-09-09",31.93
"1341","2019-09-10",32.790001
"1342","2019-09-11",33.759998
"1343","2019-09-12",33.965
"1344","2019-09-13",34.09
"1345","2019-09-16",33.919998
"1346","2019-09-17",33.84
"1347","2019-09-18",33.900002
"1348","2019-09-19",33.560001
"1349","2019-09-20",33.299999
"1350","2019-09-23",33.240002
"1351","2019-09-24",32.66
"1352","2019-09-25",33.544998
"1353","2019-09-26",33.119999
"1354","2019-09-27",33.59
"1355","2019-09-30",33.150002
"1356","2019-10-01",32.389999
"1357","2019-10-02",32.02
"1358","2019-10-03",32
"1359","2019-10-04",32.439999
"1360","2019-10-07",32.689999
"1361","2019-10-08",31.879999
"1362","2019-10-09",32.369999
"1363","2019-10-10",32.52
"1364","2019-10-11",33.130001
"1365","2019-10-14",33
"1366","2019-10-15",33.439999
"1367","2019-10-16",33.240002
"1368","2019-10-17",33.439999
"1369","2019-10-18",33.5
"1370","2019-10-21",33.900002
"1371","2019-10-22",35.32
"1372","2019-10-23",35.209999
"1373","2019-10-24",34.619999
"1374","2019-10-25",34.830002
"1375","2019-10-28",35.259998
"1376","2019-10-29",35.220001
"1377","2019-10-30",35
"1378","2019-10-31",35
"1379","2019-11-01",35.490002
"1380","2019-11-04",36.049999
"1381","2019-11-05",36.279999
"1382","2019-11-06",36.169998
"1383","2019-11-07",36.799999
"1384","2019-11-08",36.860001
"1385","2019-11-11",36.84
"1386","2019-11-12",37.02
"1387","2019-11-13",36.630001
"1388","2019-11-14",36.16
"1389","2019-11-15",36.099998
"1390","2019-11-18",36.009998
"1391","2019-11-19",36.32
"1392","2019-11-20",36.32
"1393","2019-11-21",36.41
"1394","2019-11-22",36.509998
"1395","2019-11-25",36.950001
"1396","2019-11-26",36.419998
"1397","2019-11-27",36.560001
"1398","2019-11-29",36.360001
"1399","2019-12-02",36.380001
"1400","2019-12-03",36.18
"1401","2019-12-04",36.619999
"1402","2019-12-05",36.73
"1403","2019-12-06",36.98
"1404","2019-12-09",36.889999
"1405","2019-12-10",37
"1406","2019-12-11",36.91
"1407","2019-12-12",37.630001
"1408","2019-12-13",37.450001
"1409","2019-12-16",37.880001
"1410","2019-12-17",38.279999
"1411","2019-12-18",38.32
"1412","2019-12-19",38.360001
"1413","2019-12-20",38.330002
"1414","2019-12-23",38.09
"1415","2019-12-24",38.040001
"1416","2019-12-26",37.849998
"1417","2019-12-27",37.740002
"1418","2019-12-30",37.919998
"1419","2019-12-31",37.68
"1420","2020-01-02",37.580002
"1421","2020-01-03",37.27
"1422","2020-01-06",36.990002
"1423","2020-01-07",36.349998
"1424","2020-01-08",36.830002
"1425","2020-01-09",36.66
"1426","2020-01-10",36.450001
"1427","2020-01-13",36.849998
"1428","2020-01-14",36.91
"1429","2020-01-15",36.860001
"1430","2020-01-16",37.130001
"1431","2020-01-17",36.950001
"1432","2020-01-21",36.259998
"1433","2020-01-22",40.209999
"1434","2020-01-23",38.82
"1435","2020-01-24",38.080002
"1436","2020-01-27",37.41
"1437","2020-01-28",37.650002
"1438","2020-01-29",36.939999
"1439","2020-01-30",37.450001
"1440","2020-01-31",36.75
"1441","2020-02-03",37.540001
"1442","2020-02-04",38.529999
"1443","2020-02-05",39.5
"1444","2020-02-06",39.48
"1445","2020-02-07",39.119999
"1446","2020-02-10",39.34
"1447","2020-02-11",40.119999
"1448","2020-02-12",40.299999
"1449","2020-02-13",40.799999
"1450","2020-02-14",40.099998
"1451","2020-02-18",39.610001
"1452","2020-02-19",39.919998
"1453","2020-02-20",40.470001
"1454","2020-02-21",40.169998
"1455","2020-02-24",38.68
"1456","2020-02-25",37.360001
"1457","2020-02-26",37.080002
"1458","2020-02-27",36.009998
"1459","2020-02-28",34.549999
"1460","2020-03-02",35.84
"1461","2020-03-03",34.869999
"1462","2020-03-04",35.599998
"1463","2020-03-05",33.68
"1464","2020-03-06",33.099998
"1465","2020-03-09",30.040001
"1466","2020-03-10",31.139999
"1467","2020-03-11",28.450001
"1468","2020-03-12",25.74
"1469","2020-03-13",28.860001
"1470","2020-03-16",25.08
"1471","2020-03-17",29.129999
"1472","2020-03-18",28.879999
"1473","2020-03-19",31.059999
"1474","2020-03-20",26.9
"1475","2020-03-23",25.379999
"1476","2020-03-24",27.34
"1477","2020-03-25",26.139999
"1478","2020-03-26",28.559999
"1479","2020-03-27",27.65
"1480","2020-03-30",28.27
"1481","2020-03-31",29.32
"1482","2020-04-01",27.379999
"1483","2020-04-02",28.559999
"1484","2020-04-03",27.08
"1485","2020-04-06",29.17
"1486","2020-04-07",29.129999
"1487","2020-04-08",30.5
"1488","2020-04-09",32.91
"1489","2020-04-13",30.1
"1490","2020-04-14",29.52
"1491","2020-04-15",27.93
"1492","2020-04-16",26.75
"1493","2020-04-17",29.5
"1494","2020-04-20",28.959999
"1495","2020-04-21",30.299999
"1496","2020-04-22",30.559999
"1497","2020-04-23",30.58
"1498","2020-04-24",31.76
"1499","2020-04-27",33.560001
"1500","2020-04-28",34.549999
"1501","2020-04-29",36.41
"1502","2020-04-30",35.52
"1503","2020-05-01",33.290001
"1504","2020-05-04",33.630001
"1505","2020-05-05",32.709999
"1506","2020-05-06",32.369999
"1507","2020-05-07",32.169998
"1508","2020-05-08",33.73
"1509","2020-05-11",32.290001
"1510","2020-05-12",30.98
"1511","2020-05-13",29.74
"1512","2020-05-14",30.16
"1513","2020-05-15",30.530001
"1514","2020-05-18",32.75
"1515","2020-05-19",31.200001
"1516","2020-05-20",32.650002
"1517","2020-05-21",32.68
"1518","2020-05-22",32.48
"1519","2020-05-26",35.060001
"1520","2020-05-27",37.779999
"1521","2020-05-28",35.610001
"1522","2020-05-29",34.880001
"1523","2020-06-01",34.75
"1524","2020-06-02",34.639999
"1525","2020-06-03",36.380001
"1526","2020-06-04",36.939999
"1527","2020-06-05",38.650002
"1528","2020-06-08",38.73
"1529","2020-06-09",37.98
"1530","2020-06-10",36.259998
"1531","2020-06-11",33.259998
"1532","2020-06-12",34.349998
"1533","2020-06-15",35.099998
"1534","2020-06-16",36.139999
"1535","2020-06-17",34.830002
"1536","2020-06-18",35.459999
"1537","2020-06-19",35.189999
"1538","2020-06-22",35.529999
"1539","2020-06-23",35.209999
"1540","2020-06-24",33.880001
"1541","2020-06-25",34.900002
"1542","2020-06-26",33.009998
"1543","2020-06-29",34.540001
"1544","2020-06-30",35.759998
"1545","2020-07-01",33.509998
"1546","2020-07-02",33.689999
"1547","2020-07-06",33.990002
"1548","2020-07-07",32.919998
"1549","2020-07-08",32.860001
"1550","2020-07-09",31.83
"1551","2020-07-10",33.110001
"1552","2020-07-13",33.43
"1553","2020-07-14",33.099998
"1554","2020-07-15",34.889999
"1555","2020-07-16",34.98
"1556","2020-07-17",34.82
"1557","2020-07-20",35.029999
"1558","2020-07-21",37.310001
"1559","2020-07-22",37.02
"1560","2020-07-23",37.490002
"1561","2020-07-24",37.220001
"1562","2020-07-27",36.669998
"1563","2020-07-28",36.630001
"1564","2020-07-29",37.93
"1565","2020-07-30",37.32
"1566","2020-07-31",36.59
"1567","2020-08-03",36.32
"1568","2020-08-04",36.099998
"1569","2020-08-05",36.830002
"1570","2020-08-06",36.775002
"1571","2020-08-07",38.080002
"1572","2020-08-10",38.82
"1573","2020-08-11",39.23
"1574","2020-08-12",38.68
"1575","2020-08-13",37.91
"1576","2020-08-14",38.5
"1577","2020-08-17",38.220001
"1578","2020-08-18",37.220001
"1579","2020-08-19",37.82
"1580","2020-08-20",37.040001
"1581","2020-08-21",36.724998
"1582","2020-08-24",37.709999
"1583","2020-08-25",38.099998
"1584","2020-08-26",37.419998
"1585","2020-08-27",37.619999
"1586","2020-08-28",37.09
"1587","2020-08-31",36.650002
"1588","2020-09-01",36.959999
"1589","2020-09-02",37.150002
"1590","2020-09-03",37.400002
"1591","2020-09-04",38.619999
"1592","2020-09-08",36.700001
"1593","2020-09-09",36.240002
"1594","2020-09-10",35.650002
"1595","2020-09-11",35.41
"1596","2020-09-14",36.400002
"1597","2020-09-15",35.720001
"1598","2020-09-16",35.599998
"1599","2020-09-17",35.040001
"1600","2020-09-18",34.830002
"1601","2020-09-21",33.009998
"1602","2020-09-22",32.610001
"1603","2020-09-23",32.18
"1604","2020-09-24",32.349998
"1605","2020-09-25",33.110001
"1606","2020-09-28",33.990002
"1607","2020-09-29",33.740002
"1608","2020-09-30",34.029999
"1609","2020-10-01",34.810001
"1610","2020-10-02",35.630001
"1611","2020-10-05",37.150002
"1612","2020-10-06",37.400002
"1613","2020-10-07",38.009998
"1614","2020-10-08",38.509998
"1615","2020-10-09",38.07
"1616","2020-10-12",38.880001
"1617","2020-10-13",37.810001
"1618","2020-10-14",36.98
"1619","2020-10-15",37.5
"1620","2020-10-16",37.610001
"1621","2020-10-19",36.98
"1622","2020-10-20",39.02
"1623","2020-10-21",38.32
"1624","2020-10-22",38.610001
"1625","2020-10-23",39.040001
"1626","2020-10-26",38.290001
"1627","2020-10-27",37.18
"1628","2020-10-28",36.099998
"1629","2020-10-29",36.580002
"1630","2020-10-30",36.900002
"1631","2020-11-02",37.689999
"1632","2020-11-03",38.849998
"1633","2020-11-04",35.950001
"1634","2020-11-05",36.68
"1635","2020-11-06",36.16
"1636","2020-11-09",38.650002
"1637","2020-11-10",40.130001
"1638","2020-11-11",38.66
"1639","2020-11-12",37.27
"1640","2020-11-13",38.110001
"1641","2020-11-16",39.860001
"1642","2020-11-17",39.919998
"1643","2020-11-18",38.869999
"1644","2020-11-19",38.939999
"1645","2020-11-20",38.610001
"1646","2020-11-23",38.970001
"1647","2020-11-24",40.849998
"1648","2020-11-25",39.639999
"1649","2020-11-27",38.939999
