"","date","PCRX"
"1866","2018-07-03",33.099998
"1867","2018-07-05",33.900002
"1868","2018-07-06",34
"1869","2018-07-09",34.349998
"1870","2018-07-10",34.5
"1871","2018-07-11",35.900002
"1872","2018-07-12",36.5
"1873","2018-07-13",36.400002
"1874","2018-07-16",36.650002
"1875","2018-07-17",36.900002
"1876","2018-07-18",37.049999
"1877","2018-07-19",37
"1878","2018-07-20",37.25
"1879","2018-07-23",37.650002
"1880","2018-07-24",36.849998
"1881","2018-07-25",36.25
"1882","2018-07-26",40.799999
"1883","2018-07-27",41
"1884","2018-07-30",40.049999
"1885","2018-07-31",40.200001
"1886","2018-08-01",40.599998
"1887","2018-08-02",43
"1888","2018-08-03",45.200001
"1889","2018-08-06",45.200001
"1890","2018-08-07",44.75
"1891","2018-08-08",45.099998
"1892","2018-08-09",45.23
"1893","2018-08-10",45.950001
"1894","2018-08-13",46.950001
"1895","2018-08-14",46.799999
"1896","2018-08-15",47.950001
"1897","2018-08-16",46.200001
"1898","2018-08-17",46.349998
"1899","2018-08-20",45
"1900","2018-08-21",45.150002
"1901","2018-08-22",45.25
"1902","2018-08-23",46.349998
"1903","2018-08-24",46.200001
"1904","2018-08-27",45.049999
"1905","2018-08-28",45.299999
"1906","2018-08-29",46.25
"1907","2018-08-30",45.900002
"1908","2018-08-31",47.150002
"1909","2018-09-04",46.700001
"1910","2018-09-05",46.549999
"1911","2018-09-06",45.200001
"1912","2018-09-07",44.950001
"1913","2018-09-10",44.5
"1914","2018-09-11",45.400002
"1915","2018-09-12",46.450001
"1916","2018-09-13",47.349998
"1917","2018-09-14",46.549999
"1918","2018-09-17",46.25
"1919","2018-09-18",47.849998
"1920","2018-09-19",51.349998
"1921","2018-09-20",52
"1922","2018-09-21",50.5
"1923","2018-09-24",50.450001
"1924","2018-09-25",48.700001
"1925","2018-09-26",48.950001
"1926","2018-09-27",48.400002
"1927","2018-09-28",49.150002
"1928","2018-10-01",47.73
"1929","2018-10-02",47.16
"1930","2018-10-03",47.360001
"1931","2018-10-04",45.41
"1932","2018-10-05",45.34
"1933","2018-10-08",45.16
"1934","2018-10-09",47.400002
"1935","2018-10-10",45.57
"1936","2018-10-11",44.049999
"1937","2018-10-12",44.139999
"1938","2018-10-15",45.32
"1939","2018-10-16",47.009998
"1940","2018-10-17",48.040001
"1941","2018-10-18",48.209999
"1942","2018-10-19",47
"1943","2018-10-22",46.59
"1944","2018-10-23",46.560001
"1945","2018-10-24",46.77
"1946","2018-10-25",46.18
"1947","2018-10-26",45.970001
"1948","2018-10-29",47.099998
"1949","2018-10-30",49
"1950","2018-10-31",48.889999
"1951","2018-11-01",52.16
"1952","2018-11-02",50.32
"1953","2018-11-05",48.66
"1954","2018-11-06",49.650002
"1955","2018-11-07",51.130001
"1956","2018-11-08",50.950001
"1957","2018-11-09",49.52
"1958","2018-11-12",48.34
"1959","2018-11-13",47.869999
"1960","2018-11-14",47.540001
"1961","2018-11-15",47.27
"1962","2018-11-16",46.799999
"1963","2018-11-19",46.080002
"1964","2018-11-20",45.91
"1965","2018-11-21",46.73
"1966","2018-11-23",46.669998
"1967","2018-11-26",48.709999
"1968","2018-11-27",47.400002
"1969","2018-11-28",48.09
"1970","2018-11-29",48.009998
"1971","2018-11-30",48.330002
"1972","2018-12-03",48.619999
"1973","2018-12-04",48.32
"1974","2018-12-06",48.139999
"1975","2018-12-07",46.23
"1976","2018-12-10",46.310001
"1977","2018-12-11",47
"1978","2018-12-12",47.25
"1979","2018-12-13",45.799999
"1980","2018-12-14",45.259998
"1981","2018-12-17",45
"1982","2018-12-18",43.790001
"1983","2018-12-19",44.209999
"1984","2018-12-20",42.700001
"1985","2018-12-21",41.560001
"1986","2018-12-24",41.310001
"1987","2018-12-26",43.919998
"1988","2018-12-27",41.599998
"1989","2018-12-28",42.509998
"1990","2018-12-31",43.02
"1991","2019-01-02",41.790001
"1992","2019-01-03",37.810001
"1993","2019-01-04",38.060001
"1994","2019-01-07",37.830002
"1995","2019-01-08",39.419998
"1996","2019-01-09",38.290001
"1997","2019-01-10",38.169998
"1998","2019-01-11",38.360001
"1999","2019-01-14",37.59
"2000","2019-01-15",37.360001
"2001","2019-01-16",38.34
"2002","2019-01-17",38.73
"2003","2019-01-18",40.040001
"2004","2019-01-22",40.459999
"2005","2019-01-23",39.810001
"2006","2019-01-24",38.709999
"2007","2019-01-25",38.860001
"2008","2019-01-28",39.240002
"2009","2019-01-29",39.959999
"2010","2019-01-30",40.799999
"2011","2019-01-31",40.68
"2012","2019-02-01",39.259998
"2013","2019-02-04",40.080002
"2014","2019-02-05",39.150002
"2015","2019-02-06",38.599998
"2016","2019-02-07",37.470001
"2017","2019-02-08",37.580002
"2018","2019-02-11",37.77
"2019","2019-02-12",37.869999
"2020","2019-02-13",37.869999
"2021","2019-02-14",39.68
"2022","2019-02-15",40.68
"2023","2019-02-19",39.939999
"2024","2019-02-20",40.25
"2025","2019-02-21",39.610001
"2026","2019-02-22",39.709999
"2027","2019-02-25",39.5
"2028","2019-02-26",40.389999
"2029","2019-02-27",40.630001
"2030","2019-02-28",41.18
"2031","2019-03-01",42.169998
"2032","2019-03-04",40.759998
"2033","2019-03-05",39.080002
"2034","2019-03-06",37.34
"2035","2019-03-07",36.720001
"2036","2019-03-08",36.470001
"2037","2019-03-11",37.779999
"2038","2019-03-12",37.59
"2039","2019-03-13",38.73
"2040","2019-03-14",39.290001
"2041","2019-03-15",38.619999
"2042","2019-03-18",39.419998
"2043","2019-03-19",40.779999
"2044","2019-03-20",39.700001
"2045","2019-03-21",39.75
"2046","2019-03-22",38.220001
"2047","2019-03-25",37.990002
"2048","2019-03-26",38.490002
"2049","2019-03-27",38.220001
"2050","2019-03-28",38.099998
"2051","2019-03-29",38.060001
"2052","2019-04-01",37.43
"2053","2019-04-02",37.970001
"2054","2019-04-03",38.849998
"2055","2019-04-04",39.130001
"2056","2019-04-05",39.73
"2057","2019-04-08",39.880001
"2058","2019-04-09",38.91
"2059","2019-04-10",38.09
"2060","2019-04-11",37.790001
"2061","2019-04-12",37.77
"2062","2019-04-15",37.849998
"2063","2019-04-16",38.119999
"2064","2019-04-17",36.57
"2065","2019-04-18",36.810001
"2066","2019-04-22",38.75
"2067","2019-04-23",39.150002
"2068","2019-04-24",40.32
"2069","2019-04-25",40.189999
"2070","2019-04-26",40.07
"2071","2019-04-29",39.84
"2072","2019-04-30",39.82
"2073","2019-05-01",46.25
"2074","2019-05-02",47.93
"2075","2019-05-03",46.810001
"2076","2019-05-06",46.650002
"2077","2019-05-07",46.290001
"2078","2019-05-08",46.240002
"2079","2019-05-09",46.98
"2080","2019-05-10",47.970001
"2081","2019-05-13",46.900002
"2082","2019-05-14",46.59
"2083","2019-05-15",45.599998
"2084","2019-05-16",44.43
"2085","2019-05-17",43.73
"2086","2019-05-20",43.32
"2087","2019-05-21",43.880001
"2088","2019-05-22",43.459999
"2089","2019-05-23",43.330002
"2090","2019-05-24",43.330002
"2091","2019-05-28",42.57
"2092","2019-05-29",42.959999
"2093","2019-05-30",44.459999
"2094","2019-05-31",43.509998
"2095","2019-06-03",42.52
"2096","2019-06-04",43.43
"2097","2019-06-05",43.540001
"2098","2019-06-06",42.310001
"2099","2019-06-07",44.240002
"2100","2019-06-10",43.040001
"2101","2019-06-11",43.060001
"2102","2019-06-12",43.439999
"2103","2019-06-13",44.080002
"2104","2019-06-14",43.66
"2105","2019-06-17",42.779999
"2106","2019-06-18",43.77
"2107","2019-06-19",43.630001
"2108","2019-06-20",43.68
"2109","2019-06-21",43.98
"2110","2019-06-24",43.119999
"2111","2019-06-25",43.560001
"2112","2019-06-26",43.200001
"2113","2019-06-27",43.939999
"2114","2019-06-28",43.490002
"2115","2019-07-01",42.549999
"2116","2019-07-02",42.540001
"2117","2019-07-03",43.18
"2118","2019-07-05",43.259998
"2119","2019-07-08",43.27
"2120","2019-07-09",43.419998
"2121","2019-07-10",43.139999
"2122","2019-07-11",42.25
"2123","2019-07-12",41.279999
"2124","2019-07-15",40.860001
"2125","2019-07-16",40.91
"2126","2019-07-17",40.48
"2127","2019-07-18",40.459999
"2128","2019-07-19",39.880001
"2129","2019-07-22",39.639999
"2130","2019-07-23",40
"2131","2019-07-24",42.48
"2132","2019-07-25",42.16
"2133","2019-07-26",43.970001
"2134","2019-07-29",44.34
"2135","2019-07-30",44.990002
"2136","2019-07-31",43.889999
"2137","2019-08-01",44.009998
"2138","2019-08-02",43.75
"2139","2019-08-05",43.139999
"2140","2019-08-06",43.610001
"2141","2019-08-07",43.84
"2142","2019-08-08",42.360001
"2143","2019-08-09",42.470001
"2144","2019-08-12",40.389999
"2145","2019-08-13",40.139999
"2146","2019-08-14",39.200001
"2147","2019-08-15",38.939999
"2148","2019-08-16",38.220001
"2149","2019-08-19",37.900002
"2150","2019-08-20",37.950001
"2151","2019-08-21",39.380001
"2152","2019-08-22",37.939999
"2153","2019-08-23",36.540001
"2154","2019-08-26",36.98
"2155","2019-08-27",36.900002
"2156","2019-08-28",36.07
"2157","2019-08-29",37.25
"2158","2019-08-30",37.240002
"2159","2019-09-03",36.380001
"2160","2019-09-04",36.57
"2161","2019-09-05",36.669998
"2162","2019-09-06",35.900002
"2163","2019-09-09",35.66
"2164","2019-09-10",36.740002
"2165","2019-09-11",37.41
"2166","2019-09-12",37.25
"2167","2019-09-13",38.150002
"2168","2019-09-16",37.630001
"2169","2019-09-17",37.950001
"2170","2019-09-18",37.16
"2171","2019-09-19",37.09
"2172","2019-09-20",37.16
"2173","2019-09-23",37.189999
"2174","2019-09-24",37.889999
"2175","2019-09-25",40.549999
"2176","2019-09-26",39.849998
"2177","2019-09-27",40
"2178","2019-09-30",38.07
"2179","2019-10-01",36.919998
"2180","2019-10-02",36.310001
"2181","2019-10-03",38.389999
"2182","2019-10-04",38.709999
"2183","2019-10-07",39.189999
"2184","2019-10-08",37.939999
"2185","2019-10-09",36.779999
"2186","2019-10-10",36.77
"2187","2019-10-11",37.689999
"2188","2019-10-14",36.610001
"2189","2019-10-15",38.099998
"2190","2019-10-16",39.029999
"2191","2019-10-17",38.919998
"2192","2019-10-18",38.849998
"2193","2019-10-21",39.630001
"2194","2019-10-22",39.48
"2195","2019-10-23",39.299999
"2196","2019-10-24",38.98
"2197","2019-10-25",39.639999
"2198","2019-10-28",39.91
"2199","2019-10-29",40.75
"2200","2019-10-30",40.700001
"2201","2019-10-31",40.490002
"2202","2019-11-01",41.23
"2203","2019-11-04",41.68
"2204","2019-11-05",42.220001
"2205","2019-11-06",41.599998
"2206","2019-11-07",42.619999
"2207","2019-11-08",44.02
"2208","2019-11-11",43.509998
"2209","2019-11-12",42.84
"2210","2019-11-13",42.869999
"2211","2019-11-14",42.580002
"2212","2019-11-15",42.919998
"2213","2019-11-18",43.07
"2214","2019-11-19",42.919998
"2215","2019-11-20",44.200001
"2216","2019-11-21",44.080002
"2217","2019-11-22",44.23
"2218","2019-11-25",45.540001
"2219","2019-11-26",44.75
"2220","2019-11-27",45.650002
"2221","2019-11-29",46.220001
"2222","2019-12-02",46.169998
"2223","2019-12-03",46.040001
"2224","2019-12-04",46.299999
"2225","2019-12-05",45.349998
"2226","2019-12-06",45.869999
"2227","2019-12-09",45.549999
"2228","2019-12-10",46.18
"2229","2019-12-11",45.540001
"2230","2019-12-12",45.509998
"2231","2019-12-13",45.68
"2232","2019-12-16",45.57
"2233","2019-12-17",45.889999
"2234","2019-12-18",46.529999
"2235","2019-12-19",46.830002
"2236","2019-12-20",45.66
"2237","2019-12-23",45.869999
"2238","2019-12-24",46.23
"2239","2019-12-26",45.389999
"2240","2019-12-27",44.580002
"2241","2019-12-30",44.360001
"2242","2019-12-31",45.299999
"2243","2020-01-02",45.580002
"2244","2020-01-03",44.68
"2245","2020-01-06",43.869999
"2246","2020-01-07",42.59
"2247","2020-01-08",43.099998
"2248","2020-01-09",42.900002
"2249","2020-01-10",42.400002
"2250","2020-01-13",42.849998
"2251","2020-01-14",43.290001
"2252","2020-01-15",42.5
"2253","2020-01-16",44
"2254","2020-01-17",43.82
"2255","2020-01-21",43.889999
"2256","2020-01-22",44.490002
"2257","2020-01-23",43.939999
"2258","2020-01-24",43.810001
"2259","2020-01-27",43.959999
"2260","2020-01-28",43.459999
"2261","2020-01-29",43.330002
"2262","2020-01-30",43.02
"2263","2020-01-31",43.220001
"2264","2020-02-03",43.43
"2265","2020-02-04",43.810001
"2266","2020-02-05",45.060001
"2267","2020-02-06",46.709999
"2268","2020-02-07",47.330002
"2269","2020-02-10",49.709999
"2270","2020-02-11",49.98
"2271","2020-02-12",49.5
"2272","2020-02-13",49.060001
"2273","2020-02-14",49.990002
"2274","2020-02-18",50.07
"2275","2020-02-19",50.700001
"2276","2020-02-20",50.02
"2277","2020-02-21",48.490002
"2278","2020-02-24",47.18
"2279","2020-02-25",46.279999
"2280","2020-02-26",45.139999
"2281","2020-02-27",42.82
"2282","2020-02-28",43.380001
"2283","2020-03-02",43.59
"2284","2020-03-03",41.48
"2285","2020-03-04",41.939999
"2286","2020-03-05",41.310001
"2287","2020-03-06",40.119999
"2288","2020-03-09",36.77
"2289","2020-03-10",36.900002
"2290","2020-03-11",35.189999
"2291","2020-03-12",33.110001
"2292","2020-03-13",35.09
"2293","2020-03-16",30.139999
"2294","2020-03-17",31.190001
"2295","2020-03-18",30.9
"2296","2020-03-19",32.52
"2297","2020-03-20",31.43
"2298","2020-03-23",28.4
"2299","2020-03-24",30.27
"2300","2020-03-25",30.42
"2301","2020-03-26",32.439999
"2302","2020-03-27",31.73
"2303","2020-03-30",33.709999
"2304","2020-03-31",33.529999
"2305","2020-04-01",32.220001
"2306","2020-04-02",32.580002
"2307","2020-04-03",30.799999
"2308","2020-04-06",32
"2309","2020-04-07",32.630001
"2310","2020-04-08",33.389999
"2311","2020-04-09",35.689999
"2312","2020-04-13",34.900002
"2313","2020-04-14",37.209999
"2314","2020-04-15",35.5
"2315","2020-04-16",33.709999
"2316","2020-04-17",38.099998
"2317","2020-04-20",38.400002
"2318","2020-04-21",36.900002
"2319","2020-04-22",38.029999
"2320","2020-04-23",38.880001
"2321","2020-04-24",39.790001
"2322","2020-04-27",41.220001
"2323","2020-04-28",40.299999
"2324","2020-04-29",41.970001
"2325","2020-04-30",41.290001
"2326","2020-05-01",38.529999
"2327","2020-05-04",40.619999
"2328","2020-05-05",41.25
"2329","2020-05-06",41.740002
"2330","2020-05-07",42.349998
"2331","2020-05-08",42.07
"2332","2020-05-11",44.200001
"2333","2020-05-12",43.009998
"2334","2020-05-13",41.009998
"2335","2020-05-14",40.279999
"2336","2020-05-15",41.459999
"2337","2020-05-18",43.310001
"2338","2020-05-19",42.59
"2339","2020-05-20",46.099998
"2340","2020-05-21",45.080002
"2341","2020-05-22",45.099998
"2342","2020-05-26",44.540001
"2343","2020-05-27",44.650002
"2344","2020-05-28",44.509998
"2345","2020-05-29",43.950001
"2346","2020-06-01",44.580002
"2347","2020-06-02",43.580002
"2348","2020-06-03",46.119999
"2349","2020-06-04",46.919998
"2350","2020-06-05",48.549999
"2351","2020-06-08",48.52
"2352","2020-06-09",47.650002
"2353","2020-06-10",46.77
"2354","2020-06-11",42.529999
"2355","2020-06-12",42.560001
"2356","2020-06-15",43.41
"2357","2020-06-16",45.330002
"2358","2020-06-17",44.650002
"2359","2020-06-18",44.529999
"2360","2020-06-19",45.040001
"2361","2020-06-22",45.169998
"2362","2020-06-23",46.029999
"2363","2020-06-24",45.310001
"2364","2020-06-25",45.259998
"2365","2020-06-26",44.09
"2366","2020-06-29",52.02
"2367","2020-06-30",52.470001
"2368","2020-07-01",53.139999
"2369","2020-07-02",52.369999
"2370","2020-07-06",54.259998
"2371","2020-07-07",54.169998
"2372","2020-07-08",56.540001
"2373","2020-07-09",57.52
"2374","2020-07-10",57.799999
"2375","2020-07-13",55.580002
"2376","2020-07-14",55.330002
"2377","2020-07-15",57.48
"2378","2020-07-16",55.82
"2379","2020-07-17",55.59
"2380","2020-07-20",54.849998
"2381","2020-07-21",54.919998
"2382","2020-07-22",54.240002
"2383","2020-07-23",53.869999
"2384","2020-07-24",52.43
"2385","2020-07-27",53.349998
"2386","2020-07-28",51.970001
"2387","2020-07-29",52.720001
"2388","2020-07-30",53.119999
"2389","2020-07-31",52.610001
"2390","2020-08-03",54.889999
"2391","2020-08-04",55.279999
"2392","2020-08-05",56.099998
"2393","2020-08-06",58.130001
"2394","2020-08-07",58.349998
"2395","2020-08-10",60.990002
"2396","2020-08-11",59.959999
"2397","2020-08-12",61.220001
"2398","2020-08-13",60.68
"2399","2020-08-14",61.23
"2400","2020-08-17",62.25
"2401","2020-08-18",62.669998
"2402","2020-08-19",62.950001
"2403","2020-08-20",62.349998
"2404","2020-08-21",60.900002
"2405","2020-08-24",59.73
"2406","2020-08-25",60.330002
"2407","2020-08-26",60.599998
"2408","2020-08-27",60.310001
"2409","2020-08-28",60.799999
"2410","2020-08-31",62.52
"2411","2020-09-01",62.240002
"2412","2020-09-02",63
"2413","2020-09-03",61.59
"2414","2020-09-04",60.509998
"2415","2020-09-08",60.09
"2416","2020-09-09",60.029999
"2417","2020-09-10",59.200001
"2418","2020-09-11",57.59
"2419","2020-09-14",58.220001
"2420","2020-09-15",59.209999
"2421","2020-09-16",60.310001
"2422","2020-09-17",59.889999
"2423","2020-09-18",60.77
"2424","2020-09-21",59.77
"2425","2020-09-22",60.5
"2426","2020-09-23",58.939999
"2427","2020-09-24",57.049999
"2428","2020-09-25",58.91
"2429","2020-09-28",59.369999
"2430","2020-09-29",59.389999
"2431","2020-09-30",60.119999
"2432","2020-10-01",60.009998
"2433","2020-10-02",59.59
"2434","2020-10-05",60
"2435","2020-10-06",59.189999
"2436","2020-10-07",57.110001
"2437","2020-10-08",58.119999
"2438","2020-10-09",57.970001
"2439","2020-10-12",57.540001
"2440","2020-10-13",58.169998
"2441","2020-10-14",58.040001
"2442","2020-10-15",58.060001
"2443","2020-10-16",55.990002
"2444","2020-10-19",54.669998
"2445","2020-10-20",52.970001
"2446","2020-10-21",54.169998
"2447","2020-10-22",54.310001
"2448","2020-10-23",55.470001
"2449","2020-10-26",53.82
"2450","2020-10-27",52.700001
"2451","2020-10-28",52.07
"2452","2020-10-29",53.119999
"2453","2020-10-30",52.299999
"2454","2020-11-02",52.57
"2455","2020-11-03",53.02
"2456","2020-11-04",53.810001
"2457","2020-11-05",52.75
"2458","2020-11-06",50.470001
"2459","2020-11-09",57.400002
"2460","2020-11-10",59.07
"2461","2020-11-11",59.52
"2462","2020-11-12",60.849998
"2463","2020-11-13",63.639999
"2464","2020-11-16",64.349998
"2465","2020-11-17",64.550003
"2466","2020-11-18",64.730003
"2467","2020-11-19",65.730003
"2468","2020-11-20",66.260002
"2469","2020-11-23",63.919998
"2470","2020-11-24",64.279999
"2471","2020-11-25",63.360001
"2472","2020-11-27",63.799999
