"","date","ATRS"
"1935","2014-09-09",2.2
"1936","2014-09-10",2.21
"1937","2014-09-11",2.26
"1938","2014-09-12",2.28
"1939","2014-09-15",2.16
"1940","2014-09-16",2.08
"1941","2014-09-17",2.14
"1942","2014-09-18",2.09
"1943","2014-09-19",2.08
"1944","2014-09-22",2.04
"1945","2014-09-23",2
"1946","2014-09-24",1.98
"1947","2014-09-25",1.97
"1948","2014-09-26",1.96
"1949","2014-09-29",1.87
"1950","2014-09-30",1.83
"1951","2014-10-01",1.9
"1952","2014-10-02",1.91
"1953","2014-10-03",2.02
"1954","2014-10-06",2.01
"1955","2014-10-07",1.94
"1956","2014-10-08",1.97
"1957","2014-10-09",1.88
"1958","2014-10-10",1.91
"1959","2014-10-13",1.99
"1960","2014-10-14",2.03
"1961","2014-10-15",2.09
"1962","2014-10-16",2.16
"1963","2014-10-17",2
"1964","2014-10-20",1.99
"1965","2014-10-21",2
"1966","2014-10-22",1.98
"1967","2014-10-23",2.01
"1968","2014-10-24",2.03
"1969","2014-10-27",2
"1970","2014-10-28",2.03
"1971","2014-10-29",2.02
"1972","2014-10-30",2.07
"1973","2014-10-31",2.07
"1974","2014-11-03",2.09
"1975","2014-11-04",2.1
"1976","2014-11-05",2.16
"1977","2014-11-06",2.15
"1978","2014-11-07",2.17
"1979","2014-11-10",2.22
"1980","2014-11-11",2.3
"1981","2014-11-12",2.34
"1982","2014-11-13",2.3
"1983","2014-11-14",2.3
"1984","2014-11-17",2.28
"1985","2014-11-18",2.26
"1986","2014-11-19",2.2
"1987","2014-11-20",2.29
"1988","2014-11-21",2.24
"1989","2014-11-24",2.3
"1990","2014-11-25",2.3
"1991","2014-11-26",2.31
"1992","2014-11-28",2.3
"1993","2014-12-01",2.3
"1994","2014-12-02",2.36
"1995","2014-12-03",2.4
"1996","2014-12-04",2.45
"1997","2014-12-05",2.52
"1998","2014-12-08",2.47
"1999","2014-12-09",2.46
"2000","2014-12-10",2.46
"2001","2014-12-11",2.45
"2002","2014-12-12",2.4
"2003","2014-12-15",2.33
"2004","2014-12-16",2.37
"2005","2014-12-17",2.54
"2006","2014-12-18",2.6
"2007","2014-12-19",2.63
"2008","2014-12-22",2.72
"2009","2014-12-23",2.62
"2010","2014-12-24",2.65
"2011","2014-12-26",2.7
"2012","2014-12-29",2.58
"2013","2014-12-30",2.57
"2014","2014-12-31",2.57
"2015","2015-01-02",2.59
"2016","2015-01-05",2.65
"2017","2015-01-06",2.69
"2018","2015-01-07",2.71
"2019","2015-01-08",2.72
"2020","2015-01-09",2.67
"2021","2015-01-12",2.61
"2022","2015-01-13",2.46
"2023","2015-01-14",2.46
"2024","2015-01-15",2.3
"2025","2015-01-16",2.41
"2026","2015-01-20",2.36
"2027","2015-01-21",2.3
"2028","2015-01-22",2.33
"2029","2015-01-23",2.35
"2030","2015-01-26",2.34
"2031","2015-01-27",2.35
"2032","2015-01-28",2.27
"2033","2015-01-29",2.38
"2034","2015-01-30",2.34
"2035","2015-02-02",2.33
"2036","2015-02-03",2.34
"2037","2015-02-04",2.32
"2038","2015-02-05",2.49
"2039","2015-02-06",2.42
"2040","2015-02-09",2.34
"2041","2015-02-10",2.36
"2042","2015-02-11",2.37
"2043","2015-02-12",2.4
"2044","2015-02-13",2.45
"2045","2015-02-17",2.48
"2046","2015-02-18",2.52
"2047","2015-02-19",2.59
"2048","2015-02-20",2.59
"2049","2015-02-23",2.6
"2050","2015-02-24",2.51
"2051","2015-02-25",2.67
"2052","2015-02-26",2.65
"2053","2015-02-27",2.61
"2054","2015-03-02",2.63
"2055","2015-03-03",2.65
"2056","2015-03-04",2.7
"2057","2015-03-05",2.76
"2058","2015-03-06",2.69
"2059","2015-03-09",2.65
"2060","2015-03-10",2.62
"2061","2015-03-11",2.66
"2062","2015-03-12",2.68
"2063","2015-03-13",2.65
"2064","2015-03-16",2.67
"2065","2015-03-17",2.67
"2066","2015-03-18",2.66
"2067","2015-03-19",2.69
"2068","2015-03-20",2.67
"2069","2015-03-23",2.67
"2070","2015-03-24",2.65
"2071","2015-03-25",2.57
"2072","2015-03-26",2.58
"2073","2015-03-27",2.58
"2074","2015-03-30",2.62
"2075","2015-03-31",2.71
"2076","2015-04-01",2.62
"2077","2015-04-02",2.65
"2078","2015-04-06",2.69
"2079","2015-04-07",2.68
"2080","2015-04-08",2.81
"2081","2015-04-09",2.84
"2082","2015-04-10",2.92
"2083","2015-04-13",2.96
"2084","2015-04-14",2.95
"2085","2015-04-15",2.96
"2086","2015-04-16",2.97
"2087","2015-04-17",2.77
"2088","2015-04-20",2.87
"2089","2015-04-21",2.78
"2090","2015-04-22",2.78
"2091","2015-04-23",2.76
"2092","2015-04-24",2.72
"2093","2015-04-27",2.63
"2094","2015-04-28",2.61
"2095","2015-04-29",2.58
"2096","2015-04-30",2.45
"2097","2015-05-01",2.41
"2098","2015-05-04",2.39
"2099","2015-05-05",2.3
"2100","2015-05-06",2.14
"2101","2015-05-07",2.14
"2102","2015-05-08",2.1
"2103","2015-05-11",2.2
"2104","2015-05-12",2.11
"2105","2015-05-13",2.16
"2106","2015-05-14",2.17
"2107","2015-05-15",2.08
"2108","2015-05-18",2.14
"2109","2015-05-19",2.13
"2110","2015-05-20",2.1
"2111","2015-05-21",2.1
"2112","2015-05-22",2.14
"2113","2015-05-26",2.1
"2114","2015-05-27",2.15
"2115","2015-05-28",2.18
"2116","2015-05-29",2.12
"2117","2015-06-01",2.14
"2118","2015-06-02",2.26
"2119","2015-06-03",2.3
"2120","2015-06-04",2.29
"2121","2015-06-05",2.4
"2122","2015-06-08",2.47
"2123","2015-06-09",2.47
"2124","2015-06-10",2.54
"2125","2015-06-11",2.44
"2126","2015-06-12",2.4
"2127","2015-06-15",2.4
"2128","2015-06-16",2.38
"2129","2015-06-17",2.4
"2130","2015-06-18",2.46
"2131","2015-06-19",2.4
"2132","2015-06-22",2.41
"2133","2015-06-23",2.33
"2134","2015-06-24",2.25
"2135","2015-06-25",2.24
"2136","2015-06-26",2.23
"2137","2015-06-29",2.11
"2138","2015-06-30",2.08
"2139","2015-07-01",2.14
"2140","2015-07-02",2.13
"2141","2015-07-06",2.12
"2142","2015-07-07",2.09
"2143","2015-07-08",2.11
"2144","2015-07-09",2.17
"2145","2015-07-10",2.26
"2146","2015-07-13",2.29
"2147","2015-07-14",2.29
"2148","2015-07-15",2.27
"2149","2015-07-16",2.25
"2150","2015-07-17",2.19
"2151","2015-07-20",2.11
"2152","2015-07-21",2.17
"2153","2015-07-22",2.14
"2154","2015-07-23",2.09
"2155","2015-07-24",2.04
"2156","2015-07-27",2
"2157","2015-07-28",2.06
"2158","2015-07-29",1.98
"2159","2015-07-30",1.97
"2160","2015-07-31",2.11
"2161","2015-08-03",2.06
"2162","2015-08-04",2.09
"2163","2015-08-05",2.07
"2164","2015-08-06",2.03
"2165","2015-08-07",1.99
"2166","2015-08-10",2.09
"2167","2015-08-11",1.99
"2168","2015-08-12",1.97
"2169","2015-08-13",1.91
"2170","2015-08-14",1.89
"2171","2015-08-17",1.94
"2172","2015-08-18",1.88
"2173","2015-08-19",1.88
"2174","2015-08-20",1.8
"2175","2015-08-21",1.81
"2176","2015-08-24",1.69
"2177","2015-08-25",1.64
"2178","2015-08-26",1.69
"2179","2015-08-27",1.71
"2180","2015-08-28",1.79
"2181","2015-08-31",1.8
"2182","2015-09-01",1.81
"2183","2015-09-02",1.87
"2184","2015-09-03",1.79
"2185","2015-09-04",1.81
"2186","2015-09-08",1.82
"2187","2015-09-09",1.81
"2188","2015-09-10",1.85
"2189","2015-09-11",1.91
"2190","2015-09-14",1.91
"2191","2015-09-15",1.93
"2192","2015-09-16",1.87
"2193","2015-09-17",1.95
"2194","2015-09-18",1.95
"2195","2015-09-21",1.91
"2196","2015-09-22",1.83
"2197","2015-09-23",1.85
"2198","2015-09-24",1.86
"2199","2015-09-25",1.82
"2200","2015-09-28",1.79
"2201","2015-09-29",1.71
"2202","2015-09-30",1.7
"2203","2015-10-01",1.61
"2204","2015-10-02",1.65
"2205","2015-10-05",1.67
"2206","2015-10-06",1.6
"2207","2015-10-07",1.61
"2208","2015-10-08",1.57
"2209","2015-10-09",1.59
"2210","2015-10-12",1.59
"2211","2015-10-13",1.58
"2212","2015-10-14",1.6
"2213","2015-10-15",1.58
"2214","2015-10-16",1.55
"2215","2015-10-19",1.49
"2216","2015-10-20",1.44
"2217","2015-10-21",1.33
"2218","2015-10-22",1.33
"2219","2015-10-23",1.44
"2220","2015-10-26",1.43
"2221","2015-10-27",1.44
"2222","2015-10-28",1.48
"2223","2015-10-29",1.44
"2224","2015-10-30",1.38
"2225","2015-11-02",1.39
"2226","2015-11-03",1.42
"2227","2015-11-04",1.41
"2228","2015-11-05",1.33
"2229","2015-11-06",1.43
"2230","2015-11-09",1.48
"2231","2015-11-10",1.5
"2232","2015-11-11",1.43
"2233","2015-11-12",1.38
"2234","2015-11-13",1.34
"2235","2015-11-16",1.32
"2236","2015-11-17",1.36
"2237","2015-11-18",1.34
"2238","2015-11-19",1.3
"2239","2015-11-20",1.3
"2240","2015-11-23",1.25
"2241","2015-11-24",1.31
"2242","2015-11-25",1.29
"2243","2015-11-27",1.34
"2244","2015-11-30",1.31
"2245","2015-12-01",1.32
"2246","2015-12-02",1.33
"2247","2015-12-03",1.36
"2248","2015-12-04",1.37
"2249","2015-12-07",1.32
"2250","2015-12-08",1.28
"2251","2015-12-09",1.26
"2252","2015-12-10",1.28
"2253","2015-12-11",1.26
"2254","2015-12-14",1.27
"2255","2015-12-15",1.28
"2256","2015-12-16",1.3
"2257","2015-12-17",1.31
"2258","2015-12-18",1.26
"2259","2015-12-21",1.3
"2260","2015-12-22",1.28
"2261","2015-12-23",1.31
"2262","2015-12-24",1.33
"2263","2015-12-28",1.3
"2264","2015-12-29",1.27
"2265","2015-12-30",1.24
"2266","2015-12-31",1.21
"2267","2016-01-04",1.19
"2268","2016-01-05",1.2
"2269","2016-01-06",1.17
"2270","2016-01-07",1.11
"2271","2016-01-08",1.05
"2272","2016-01-11",0.96
"2273","2016-01-12",1
"2274","2016-01-13",0.95
"2275","2016-01-14",0.97
"2276","2016-01-15",0.95
"2277","2016-01-19",0.95
"2278","2016-01-20",0.95
"2279","2016-01-21",0.99
"2280","2016-01-22",1.04
"2281","2016-01-25",1.09
"2282","2016-01-26",1.22
"2283","2016-01-27",1.15
"2284","2016-01-28",1.19
"2285","2016-01-29",1.23
"2286","2016-02-01",1.19
"2287","2016-02-02",1.17
"2288","2016-02-03",1.11
"2289","2016-02-04",1.11
"2290","2016-02-05",1.08
"2291","2016-02-08",0.99
"2292","2016-02-09",0.97
"2293","2016-02-10",0.9
"2294","2016-02-11",0.91
"2295","2016-02-12",0.91
"2296","2016-02-16",0.98
"2297","2016-02-17",1.01
"2298","2016-02-18",0.99
"2299","2016-02-19",1
"2300","2016-02-22",1
"2301","2016-02-23",0.94
"2302","2016-02-24",0.99
"2303","2016-02-25",0.99
"2304","2016-02-26",1.01
"2305","2016-02-29",0.96
"2306","2016-03-01",0.94
"2307","2016-03-02",0.98
"2308","2016-03-03",0.97
"2309","2016-03-04",0.95
"2310","2016-03-07",0.99
"2311","2016-03-08",0.92
"2312","2016-03-09",0.9
"2313","2016-03-10",0.88
"2314","2016-03-11",0.87
"2315","2016-03-14",0.87
"2316","2016-03-15",0.78
"2317","2016-03-16",0.71
"2318","2016-03-17",0.72
"2319","2016-03-18",0.73
"2320","2016-03-21",0.8
"2321","2016-03-22",0.77
"2322","2016-03-23",0.73
"2323","2016-03-24",0.71
"2324","2016-03-28",0.74
"2325","2016-03-29",0.77
"2326","2016-03-30",0.86
"2327","2016-03-31",0.87
"2328","2016-04-01",0.91
"2329","2016-04-04",0.92
"2330","2016-04-05",0.85
"2331","2016-04-06",0.9
"2332","2016-04-07",0.88
"2333","2016-04-08",0.9
"2334","2016-04-11",0.85
"2335","2016-04-12",0.86
"2336","2016-04-13",0.89
"2337","2016-04-14",0.91
"2338","2016-04-15",0.88
"2339","2016-04-18",0.89
"2340","2016-04-19",0.89
"2341","2016-04-20",0.89
"2342","2016-04-21",0.92
"2343","2016-04-22",1.02
"2344","2016-04-25",1.01
"2345","2016-04-26",1.01
"2346","2016-04-27",1.04
"2347","2016-04-28",1.1
"2348","2016-04-29",1.1
"2349","2016-05-02",1.12
"2350","2016-05-03",1.05
"2351","2016-05-04",0.97
"2352","2016-05-05",0.92
"2353","2016-05-06",0.95
"2354","2016-05-09",0.91
"2355","2016-05-10",0.85
"2356","2016-05-11",0.85
"2357","2016-05-12",0.81
"2358","2016-05-13",0.83
"2359","2016-05-16",0.84
"2360","2016-05-17",0.83
"2361","2016-05-18",0.83
"2362","2016-05-19",0.84
"2363","2016-05-20",0.86
"2364","2016-05-23",0.84
"2365","2016-05-24",0.87
"2366","2016-05-25",0.95
"2367","2016-05-26",0.92
"2368","2016-05-27",0.92
"2369","2016-05-31",0.97
"2370","2016-06-01",1.1
"2371","2016-06-02",1.12
"2372","2016-06-03",1.14
"2373","2016-06-06",1.17
"2374","2016-06-07",1.1
"2375","2016-06-08",1.09
"2376","2016-06-09",1.09
"2377","2016-06-10",1.05
"2378","2016-06-13",1.05
"2379","2016-06-14",1.03
"2380","2016-06-15",1.01
"2381","2016-06-16",1.04
"2382","2016-06-17",1.01
"2383","2016-06-20",1.03
"2384","2016-06-21",1.03
"2385","2016-06-22",1.01
"2386","2016-06-23",1.01
"2387","2016-06-24",0.95
"2388","2016-06-27",1.05
"2389","2016-06-28",1.11
"2390","2016-06-29",1.07
"2391","2016-06-30",1.05
"2392","2016-07-01",1.1
"2393","2016-07-05",1.02
"2394","2016-07-06",0.99
"2395","2016-07-07",1.01
"2396","2016-07-08",1.03
"2397","2016-07-11",1.06
"2398","2016-07-12",1.06
"2399","2016-07-13",1.01
"2400","2016-07-14",1
"2401","2016-07-15",1.02
"2402","2016-07-18",1.04
"2403","2016-07-19",1
"2404","2016-07-20",1
"2405","2016-07-21",1
"2406","2016-07-22",1.01
"2407","2016-07-25",1
"2408","2016-07-26",1.01
"2409","2016-07-27",1
"2410","2016-07-28",1.02
"2411","2016-07-29",1
"2412","2016-08-01",1.03
"2413","2016-08-02",1.08
"2414","2016-08-03",1.11
"2415","2016-08-04",1.09
"2416","2016-08-05",1.1
"2417","2016-08-08",1.07
"2418","2016-08-09",1.15
"2419","2016-08-10",1.14
"2420","2016-08-11",1.07
"2421","2016-08-12",1.08
"2422","2016-08-15",1.09
"2423","2016-08-16",1.09
"2424","2016-08-17",1.08
"2425","2016-08-18",1.09
"2426","2016-08-19",1.12
"2427","2016-08-22",1.16
"2428","2016-08-23",1.3
"2429","2016-08-24",1.27
"2430","2016-08-25",1.45
"2431","2016-08-26",1.41
"2432","2016-08-29",1.18
"2433","2016-08-30",1.26
"2434","2016-08-31",1.22
"2435","2016-09-01",1.21
"2436","2016-09-02",1.26
"2437","2016-09-06",1.31
"2438","2016-09-07",1.38
"2439","2016-09-08",1.39
"2440","2016-09-09",1.35
"2441","2016-09-12",1.36
"2442","2016-09-13",1.3
"2443","2016-09-14",1.36
"2444","2016-09-15",1.4
"2445","2016-09-16",1.43
"2446","2016-09-19",1.53
"2447","2016-09-20",1.6
"2448","2016-09-21",1.61
"2449","2016-09-22",1.66
"2450","2016-09-23",1.66
"2451","2016-09-26",1.65
"2452","2016-09-27",1.73
"2453","2016-09-28",1.75
"2454","2016-09-29",1.77
"2455","2016-09-30",1.68
"2456","2016-10-03",1.76
"2457","2016-10-04",1.66
"2458","2016-10-05",1.75
"2459","2016-10-06",1.75
"2460","2016-10-07",1.75
"2461","2016-10-10",1.8
"2462","2016-10-11",1.78
"2463","2016-10-12",1.72
"2464","2016-10-13",1.73
"2465","2016-10-14",1.68
"2466","2016-10-17",1.67
"2467","2016-10-18",1.77
"2468","2016-10-19",1.71
"2469","2016-10-20",1.7
"2470","2016-10-21",1.71
"2471","2016-10-24",1.66
"2472","2016-10-25",1.69
"2473","2016-10-26",1.73
"2474","2016-10-27",1.75
"2475","2016-10-28",1.71
"2476","2016-10-31",1.76
"2477","2016-11-01",1.69
"2478","2016-11-02",1.62
"2479","2016-11-03",1.5
"2480","2016-11-04",1.53
"2481","2016-11-07",1.63
"2482","2016-11-08",1.67
"2483","2016-11-09",1.79
"2484","2016-11-10",1.79
"2485","2016-11-11",1.87
"2486","2016-11-14",1.92
"2487","2016-11-15",1.87
"2488","2016-11-16",1.84
"2489","2016-11-17",1.85
"2490","2016-11-18",1.94
"2491","2016-11-21",1.93
"2492","2016-11-22",1.88
"2493","2016-11-23",1.96
"2494","2016-11-25",2.03
"2495","2016-11-28",1.99
"2496","2016-11-29",2.02
"2497","2016-11-30",2.02
"2498","2016-12-01",1.93
"2499","2016-12-02",2.03
"2500","2016-12-05",2.07
"2501","2016-12-06",2.02
"2502","2016-12-07",2.04
"2503","2016-12-08",2
"2504","2016-12-09",2.03
"2505","2016-12-12",1.96
"2506","2016-12-13",2.04
"2507","2016-12-14",2.21
"2508","2016-12-15",2.15
"2509","2016-12-16",2.19
"2510","2016-12-19",2.27
"2511","2016-12-20",2.29
"2512","2016-12-21",2.31
"2513","2016-12-22",2.22
"2514","2016-12-23",2.38
"2515","2016-12-27",2.35
"2516","2016-12-28",2.3
"2517","2016-12-29",2.26
"2518","2016-12-30",2.33
"2519","2017-01-03",2.31
"2520","2017-01-04",2.33
"2521","2017-01-05",2.31
"2522","2017-01-06",2.3
"2523","2017-01-09",2.28
"2524","2017-01-10",2.25
"2525","2017-01-11",2.28
"2526","2017-01-12",2.2
"2527","2017-01-13",2.09
"2528","2017-01-17",2.15
"2529","2017-01-18",2.14
"2530","2017-01-19",2.1
"2531","2017-01-20",2.12
"2532","2017-01-23",2.09
"2533","2017-01-24",2.05
"2534","2017-01-25",2.04
"2535","2017-01-26",1.98
"2536","2017-01-27",1.94
"2537","2017-01-30",2.2
"2538","2017-01-31",2.2
"2539","2017-02-01",2.23
"2540","2017-02-02",2.21
"2541","2017-02-03",2.25
"2542","2017-02-06",2.25
"2543","2017-02-07",2.2
"2544","2017-02-08",2.3
"2545","2017-02-09",2.3
"2546","2017-02-10",2.28
"2547","2017-02-13",2.29
"2548","2017-02-14",2.41
"2549","2017-02-15",2.55
"2550","2017-02-16",2.54
"2551","2017-02-17",2.58
"2552","2017-02-21",2.47
"2553","2017-02-22",2.37
"2554","2017-02-23",2.31
"2555","2017-02-24",2.41
"2556","2017-02-27",2.47
"2557","2017-02-28",2.46
"2558","2017-03-01",2.51
"2559","2017-03-02",2.55
"2560","2017-03-03",2.5
"2561","2017-03-06",2.48
"2562","2017-03-07",2.45
"2563","2017-03-08",2.42
"2564","2017-03-09",2.45
"2565","2017-03-10",2.44
"2566","2017-03-13",2.49
"2567","2017-03-14",2.59
"2568","2017-03-15",2.75
"2569","2017-03-16",2.82
"2570","2017-03-17",2.8
"2571","2017-03-20",2.82
"2572","2017-03-21",2.65
"2573","2017-03-22",2.8
"2574","2017-03-23",2.77
"2575","2017-03-24",2.76
"2576","2017-03-27",2.77
"2577","2017-03-28",2.76
"2578","2017-03-29",2.74
"2579","2017-03-30",2.74
"2580","2017-03-31",2.84
"2581","2017-04-03",2.87
"2582","2017-04-04",2.92
"2583","2017-04-05",2.97
"2584","2017-04-06",2.97
"2585","2017-04-07",2.93
"2586","2017-04-10",2.8
"2587","2017-04-11",2.8
"2588","2017-04-12",2.81
"2589","2017-04-13",2.86
"2590","2017-04-17",2.83
"2591","2017-04-18",2.72
"2592","2017-04-19",2.72
"2593","2017-04-20",2.76
"2594","2017-04-21",2.82
"2595","2017-04-24",2.81
"2596","2017-04-25",3.06
"2597","2017-04-26",3.16
"2598","2017-04-27",3.14
"2599","2017-04-28",3.12
"2600","2017-05-01",3.18
"2601","2017-05-02",3.08
"2602","2017-05-03",3
"2603","2017-05-04",3.03
"2604","2017-05-05",2.99
"2605","2017-05-08",2.9
"2606","2017-05-09",2.79
"2607","2017-05-10",2.71
"2608","2017-05-11",2.68
"2609","2017-05-12",2.67
"2610","2017-05-15",2.62
"2611","2017-05-16",2.7
"2612","2017-05-17",2.56
"2613","2017-05-18",2.57
"2614","2017-05-19",2.58
"2615","2017-05-22",2.45
"2616","2017-05-23",2.53
"2617","2017-05-24",2.55
"2618","2017-05-25",2.55
"2619","2017-05-26",2.51
"2620","2017-05-30",2.44
"2621","2017-05-31",2.43
"2622","2017-06-01",2.52
"2623","2017-06-02",2.57
"2624","2017-06-05",2.67
"2625","2017-06-06",2.55
"2626","2017-06-07",2.66
"2627","2017-06-08",2.66
"2628","2017-06-09",2.83
"2629","2017-06-12",2.78
"2630","2017-06-13",2.97
"2631","2017-06-14",2.86
"2632","2017-06-15",2.98
"2633","2017-06-16",2.9
"2634","2017-06-19",2.97
"2635","2017-06-20",2.99
"2636","2017-06-21",2.95
"2637","2017-06-22",3.01
"2638","2017-06-23",3.21
"2639","2017-06-26",3.15
"2640","2017-06-27",3.1
"2641","2017-06-28",3.19
"2642","2017-06-29",3.23
"2643","2017-06-30",3.22
"2644","2017-07-03",3.19
"2645","2017-07-05",3.12
"2646","2017-07-06",3.06
"2647","2017-07-07",3.19
"2648","2017-07-10",3.19
"2649","2017-07-11",3.22
"2650","2017-07-12",3.29
"2651","2017-07-13",3.27
"2652","2017-07-14",3.29
"2653","2017-07-17",3.29
"2654","2017-07-18",3.2
"2655","2017-07-19",3.19
"2656","2017-07-20",3.13
"2657","2017-07-21",3.02
"2658","2017-07-24",3.13
"2659","2017-07-25",3.18
"2660","2017-07-26",3.17
"2661","2017-07-27",3.07
"2662","2017-07-28",3.13
"2663","2017-07-31",3.14
"2664","2017-08-01",3.12
"2665","2017-08-02",3.11
"2666","2017-08-03",3.05
"2667","2017-08-04",3.12
"2668","2017-08-07",3.11
"2669","2017-08-08",3.14
"2670","2017-08-09",3
"2671","2017-08-10",2.87
"2672","2017-08-11",2.93
"2673","2017-08-14",2.99
"2674","2017-08-15",3.01
"2675","2017-08-16",3.02
"2676","2017-08-17",3.06
"2677","2017-08-18",3.06
"2678","2017-08-21",3.02
"2679","2017-08-22",3.07
"2680","2017-08-23",3.09
"2681","2017-08-24",3.12
"2682","2017-08-25",3.13
"2683","2017-08-28",3.2
"2684","2017-08-29",3.21
"2685","2017-08-30",3.14
"2686","2017-08-31",3.01
"2687","2017-09-01",3
"2688","2017-09-05",3.02
"2689","2017-09-06",3.02
"2690","2017-09-07",3.02
"2691","2017-09-08",3.04
"2692","2017-09-11",3.04
"2693","2017-09-12",2.98
"2694","2017-09-13",2.97
"2695","2017-09-14",2.94
"2696","2017-09-15",2.89
"2697","2017-09-18",2.93
"2698","2017-09-19",2.94
"2699","2017-09-20",2.88
"2700","2017-09-21",2.93
"2701","2017-09-22",2.99
"2702","2017-09-25",3.01
"2703","2017-09-26",3.07
"2704","2017-09-27",3.21
"2705","2017-09-28",3.22
"2706","2017-09-29",3.24
"2707","2017-10-02",3.43
"2708","2017-10-03",3.63
"2709","2017-10-04",3.86
"2710","2017-10-05",3.77
"2711","2017-10-06",3.89
"2712","2017-10-09",3.75
"2713","2017-10-10",3.96
"2714","2017-10-11",3.94
"2715","2017-10-12",3.73
"2716","2017-10-13",2.32
"2717","2017-10-16",2.1
"2718","2017-10-17",2.09
"2719","2017-10-18",2.23
"2720","2017-10-19",2.12
"2721","2017-10-20",2.18
"2722","2017-10-23",2.21
"2723","2017-10-24",2.04
"2724","2017-10-25",1.91
"2725","2017-10-26",1.86
"2726","2017-10-27",1.92
"2727","2017-10-30",1.82
"2728","2017-10-31",1.82
"2729","2017-11-01",1.79
"2730","2017-11-02",1.87
"2731","2017-11-03",1.88
"2732","2017-11-06",1.89
"2733","2017-11-07",1.79
"2734","2017-11-08",1.63
"2735","2017-11-09",1.79
"2736","2017-11-10",1.84
"2737","2017-11-13",1.72
"2738","2017-11-14",1.75
"2739","2017-11-15",1.76
"2740","2017-11-16",1.89
"2741","2017-11-17",1.84
"2742","2017-11-20",1.82
"2743","2017-11-21",1.85
"2744","2017-11-22",1.81
"2745","2017-11-24",1.84
"2746","2017-11-27",1.76
"2747","2017-11-28",1.87
"2748","2017-11-29",1.84
"2749","2017-11-30",1.85
"2750","2017-12-01",1.94
"2751","2017-12-04",1.82
"2752","2017-12-05",1.77
"2753","2017-12-06",1.73
"2754","2017-12-07",1.75
"2755","2017-12-08",1.77
"2756","2017-12-11",1.77
"2757","2017-12-12",1.86
"2758","2017-12-13",1.96
"2759","2017-12-14",1.93
"2760","2017-12-15",2.01
"2761","2017-12-18",2.02
"2762","2017-12-19",1.99
"2763","2017-12-20",2.01
"2764","2017-12-21",2.02
"2765","2017-12-22",2.05
"2766","2017-12-26",2.01
"2767","2017-12-27",2.03
"2768","2017-12-28",2.02
"2769","2017-12-29",1.99
"2770","2018-01-02",2.07
"2771","2018-01-03",2.22
"2772","2018-01-04",2.2
"2773","2018-01-05",2.22
"2774","2018-01-08",2.14
"2775","2018-01-09",2.18
"2776","2018-01-10",2.18
"2777","2018-01-11",2.29
"2778","2018-01-12",2.28
"2779","2018-01-16",2.22
"2780","2018-01-17",2.23
"2781","2018-01-18",2.2
"2782","2018-01-19",2.25
"2783","2018-01-22",2.25
"2784","2018-01-23",2.24
"2785","2018-01-24",2.24
"2786","2018-01-25",2.3
"2787","2018-01-26",2.26
"2788","2018-01-29",2.33
"2789","2018-01-30",2.26
"2790","2018-01-31",2.09
"2791","2018-02-01",2.09
"2792","2018-02-02",2
"2793","2018-02-05",1.93
"2794","2018-02-06",2.06
"2795","2018-02-07",2.04
"2796","2018-02-08",1.96
"2797","2018-02-09",2.06
"2798","2018-02-12",2
"2799","2018-02-13",2.01
"2800","2018-02-14",1.98
"2801","2018-02-15",2.35
"2802","2018-02-16",2.39
"2803","2018-02-20",2.21
"2804","2018-02-21",2.23
"2805","2018-02-22",2.2
"2806","2018-02-23",2.35
"2807","2018-02-26",2.3
"2808","2018-02-27",2.25
"2809","2018-02-28",2.2
"2810","2018-03-01",2.17
"2811","2018-03-02",2.19
"2812","2018-03-05",2.29
"2813","2018-03-06",2.41
"2814","2018-03-07",2.48
"2815","2018-03-08",2.75
"2816","2018-03-09",2.79
"2817","2018-03-12",2.78
"2818","2018-03-13",2.66
"2819","2018-03-14",2.6
"2820","2018-03-15",2.48
"2821","2018-03-16",2.43
"2822","2018-03-19",2.32
"2823","2018-03-20",2.25
"2824","2018-03-21",2.26
"2825","2018-03-22",2.24
"2826","2018-03-23",2.2
"2827","2018-03-26",2.21
"2828","2018-03-27",2.13
"2829","2018-03-28",2.2
"2830","2018-03-29",2.2
"2831","2018-04-02",2.08
"2832","2018-04-03",2.05
"2833","2018-04-04",2.09
"2834","2018-04-05",2.14
"2835","2018-04-06",2.11
"2836","2018-04-09",2.09
"2837","2018-04-10",2.2
"2838","2018-04-11",2.25
"2839","2018-04-12",2.36
"2840","2018-04-13",2.33
"2841","2018-04-16",2.35
"2842","2018-04-17",2.41
"2843","2018-04-18",2.45
"2844","2018-04-19",2.34
"2845","2018-04-20",2.3
"2846","2018-04-23",2.3
"2847","2018-04-24",2.27
"2848","2018-04-25",2.28
"2849","2018-04-26",2.34
"2850","2018-04-27",2.38
"2851","2018-04-30",2.34
"2852","2018-05-01",2.33
"2853","2018-05-02",2.34
"2854","2018-05-03",2.32
"2855","2018-05-04",2.3
"2856","2018-05-07",2.36
"2857","2018-05-08",2.44
"2858","2018-05-09",2.48
"2859","2018-05-10",2.49
"2860","2018-05-11",2.52
"2861","2018-05-14",2.5
"2862","2018-05-15",2.49
"2863","2018-05-16",2.57
"2864","2018-05-17",2.59
"2865","2018-05-18",2.52
"2866","2018-05-21",2.53
"2867","2018-05-22",2.5
"2868","2018-05-23",2.53
"2869","2018-05-24",2.5
