"","date","CSQ"
"1002","2010-12-22",9.2
"1003","2010-12-23",9.26
"1004","2010-12-27",9.29
"1005","2010-12-28",9.26
"1006","2010-12-29",9.18
"1007","2010-12-30",9.22
"1008","2010-12-31",9.26
"1009","2011-01-03",9.35
"1010","2011-01-04",9.3
"1011","2011-01-05",9.43
"1012","2011-01-06",9.39
"1013","2011-01-07",9.36
"1014","2011-01-10",9.38
"1015","2011-01-11",9.37
"1016","2011-01-12",9.44
"1017","2011-01-13",9.46
"1018","2011-01-14",9.53
"1019","2011-01-18",9.46
"1020","2011-01-19",9.35
"1021","2011-01-20",9.34
"1022","2011-01-21",9.34
"1023","2011-01-24",9.39
"1024","2011-01-25",9.41
"1025","2011-01-26",9.44
"1026","2011-01-27",9.45
"1027","2011-01-28",9.27
"1028","2011-01-31",9.29
"1029","2011-02-01",9.45
"1030","2011-02-02",9.41
"1031","2011-02-03",9.46
"1032","2011-02-04",9.46
"1033","2011-02-07",9.59
"1034","2011-02-08",9.6
"1035","2011-02-09",9.56
"1036","2011-02-10",9.55
"1037","2011-02-11",9.63
"1038","2011-02-14",9.65
"1039","2011-02-15",9.61
"1040","2011-02-16",9.67
"1041","2011-02-17",9.75
"1042","2011-02-18",9.8
"1043","2011-02-22",9.6
"1044","2011-02-23",9.52
"1045","2011-02-24",9.49
"1046","2011-02-25",9.59
"1047","2011-02-28",9.71
"1048","2011-03-01",9.58
"1049","2011-03-02",9.59
"1050","2011-03-03",9.74
"1051","2011-03-04",9.68
"1052","2011-03-07",9.64
"1053","2011-03-08",9.62
"1054","2011-03-09",9.62
"1055","2011-03-10",9.5
"1056","2011-03-11",9.57
"1057","2011-03-14",9.48
"1058","2011-03-15",9.4
"1059","2011-03-16",9.24
"1060","2011-03-17",9.3
"1061","2011-03-18",9.35
"1062","2011-03-21",9.45
"1063","2011-03-22",9.42
"1064","2011-03-23",9.5
"1065","2011-03-24",9.56
"1066","2011-03-25",9.55
"1067","2011-03-28",9.55
"1068","2011-03-29",9.66
"1069","2011-03-30",9.7
"1070","2011-03-31",9.73
"1071","2011-04-01",9.77
"1072","2011-04-04",9.77
"1073","2011-04-05",9.78
"1074","2011-04-06",9.78
"1075","2011-04-07",9.76
"1076","2011-04-08",9.74
"1077","2011-04-11",9.67
"1078","2011-04-12",9.6
"1079","2011-04-13",9.6
"1080","2011-04-14",9.61
"1081","2011-04-15",9.64
"1082","2011-04-18",9.54
"1083","2011-04-19",9.58
"1084","2011-04-20",9.67
"1085","2011-04-21",9.73
"1086","2011-04-25",9.75
"1087","2011-04-26",9.84
"1088","2011-04-27",9.87
"1089","2011-04-28",9.92
"1090","2011-04-29",9.96
"1091","2011-05-02",9.94
"1092","2011-05-03",9.88
"1093","2011-05-04",9.84
"1094","2011-05-05",9.67
"1095","2011-05-06",9.68
"1096","2011-05-09",9.72
"1097","2011-05-10",9.82
"1098","2011-05-11",9.69
"1099","2011-05-12",9.73
"1100","2011-05-13",9.72
"1101","2011-05-16",9.68
"1102","2011-05-17",9.65
"1103","2011-05-18",9.71
"1104","2011-05-19",9.78
"1105","2011-05-20",9.76
"1106","2011-05-23",9.63
"1107","2011-05-24",9.68
"1108","2011-05-25",9.66
"1109","2011-05-26",9.7
"1110","2011-05-27",9.77
"1111","2011-05-31",9.79
"1112","2011-06-01",9.68
"1113","2011-06-02",9.65
"1114","2011-06-03",9.55
"1115","2011-06-06",9.49
"1116","2011-06-07",9.47
"1117","2011-06-08",9.35
"1118","2011-06-09",9.43
"1119","2011-06-10",9.36
"1120","2011-06-13",9.24
"1121","2011-06-14",9.35
"1122","2011-06-15",9.19
"1123","2011-06-16",9.2
"1124","2011-06-17",9.2
"1125","2011-06-20",9.27
"1126","2011-06-21",9.37
"1127","2011-06-22",9.35
"1128","2011-06-23",9.35
"1129","2011-06-24",9.35
"1130","2011-06-27",9.4
"1131","2011-06-28",9.47
"1132","2011-06-29",9.45
"1133","2011-06-30",9.57
"1134","2011-07-01",9.7
"1135","2011-07-05",9.69
"1136","2011-07-06",9.7
"1137","2011-07-07",9.79
"1138","2011-07-08",9.66
"1139","2011-07-11",9.59
"1140","2011-07-12",9.53
"1141","2011-07-13",9.49
"1142","2011-07-14",9.45
"1143","2011-07-15",9.47
"1144","2011-07-18",9.41
"1145","2011-07-19",9.52
"1146","2011-07-20",9.56
"1147","2011-07-21",9.68
"1148","2011-07-22",9.7
"1149","2011-07-25",9.58
"1150","2011-07-26",9.54
"1151","2011-07-27",9.3
"1152","2011-07-28",9.24
"1153","2011-07-29",9.19
"1154","2011-08-01",9.26
"1155","2011-08-02",9.09
"1156","2011-08-03",9.08
"1157","2011-08-04",8.63
"1158","2011-08-05",8.6
"1159","2011-08-08",7.84
"1160","2011-08-09",8.21
"1161","2011-08-10",8
"1162","2011-08-11",8.36
"1163","2011-08-12",8.47
"1164","2011-08-15",8.66
"1165","2011-08-16",8.57
"1166","2011-08-17",8.56
"1167","2011-08-18",8.25
"1168","2011-08-19",8.08
"1169","2011-08-22",8.1
"1170","2011-08-23",8.36
"1171","2011-08-24",8.52
"1172","2011-08-25",8.42
"1173","2011-08-26",8.48
"1174","2011-08-29",8.73
"1175","2011-08-30",8.75
"1176","2011-08-31",8.76
"1177","2011-09-01",8.73
"1178","2011-09-02",8.57
"1179","2011-09-06",8.43
"1180","2011-09-07",8.59
"1181","2011-09-08",8.51
"1182","2011-09-09",8.34
"1183","2011-09-12",8.32
"1184","2011-09-13",8.35
"1185","2011-09-14",8.48
"1186","2011-09-15",8.6
"1187","2011-09-16",8.6
"1188","2011-09-19",8.54
"1189","2011-09-20",8.5
"1190","2011-09-21",8.27
"1191","2011-09-22",8.06
"1192","2011-09-23",7.98
"1193","2011-09-26",8.11
"1194","2011-09-27",8.18
"1195","2011-09-28",8.07
"1196","2011-09-29",8.11
"1197","2011-09-30",7.96
"1198","2011-10-03",7.65
"1199","2011-10-04",7.67
"1200","2011-10-05",7.88
"1201","2011-10-06",8
"1202","2011-10-07",7.91
"1203","2011-10-10",8.14
"1204","2011-10-11",8.15
"1205","2011-10-12",8.22
"1206","2011-10-13",8.22
"1207","2011-10-14",8.35
"1208","2011-10-17",8.26
"1209","2011-10-18",8.44
"1210","2011-10-19",8.38
"1211","2011-10-20",8.36
"1212","2011-10-21",8.48
"1213","2011-10-24",8.6
"1214","2011-10-25",8.45
"1215","2011-10-26",8.54
"1216","2011-10-27",8.77
"1217","2011-10-28",8.82
"1218","2011-10-31",8.69
"1219","2011-11-01",8.48
"1220","2011-11-02",8.59
"1221","2011-11-03",8.7
"1222","2011-11-04",8.69
"1223","2011-11-07",8.72
"1224","2011-11-08",8.73
"1225","2011-11-09",8.5
"1226","2011-11-10",8.52
"1227","2011-11-11",8.61
"1228","2011-11-14",8.58
"1229","2011-11-15",8.63
"1230","2011-11-16",8.53
"1231","2011-11-17",8.4
"1232","2011-11-18",8.38
"1233","2011-11-21",8.23
"1234","2011-11-22",8.18
"1235","2011-11-23",8
"1236","2011-11-25",8
"1237","2011-11-28",8.08
"1238","2011-11-29",8.17
"1239","2011-11-30",8.42
"1240","2011-12-01",8.5
"1241","2011-12-02",8.48
"1242","2011-12-05",8.55
"1243","2011-12-06",8.57
"1244","2011-12-07",8.56
"1245","2011-12-08",8.29
"1246","2011-12-09",8.39
"1247","2011-12-12",8.27
"1248","2011-12-13",8.16
"1249","2011-12-14",8.08
"1250","2011-12-15",8.13
"1251","2011-12-16",8.13
"1252","2011-12-19",8.1
"1253","2011-12-20",8.25
"1254","2011-12-21",8.23
"1255","2011-12-22",8.32
"1256","2011-12-23",8.45
"1257","2011-12-27",8.47
"1258","2011-12-28",8.3
"1259","2011-12-29",8.31
"1260","2011-12-30",8.35
"1261","2012-01-03",8.45
"1262","2012-01-04",8.56
"1263","2012-01-05",8.56
"1264","2012-01-06",8.65
"1265","2012-01-09",8.68
"1266","2012-01-10",8.8
"1267","2012-01-11",8.79
"1268","2012-01-12",8.77
"1269","2012-01-13",8.73
"1270","2012-01-17",8.69
"1271","2012-01-18",8.79
"1272","2012-01-19",8.89
"1273","2012-01-20",8.88
"1274","2012-01-23",8.92
"1275","2012-01-24",8.92
"1276","2012-01-25",9.01
"1277","2012-01-26",8.99
"1278","2012-01-27",9.03
"1279","2012-01-30",8.96
"1280","2012-01-31",9.02
"1281","2012-02-01",9.21
"1282","2012-02-02",9.29
"1283","2012-02-03",9.37
"1284","2012-02-06",9.33
"1285","2012-02-07",9.46
"1286","2012-02-08",9.37
"1287","2012-02-09",9.55
"1288","2012-02-10",9.46
"1289","2012-02-13",9.51
"1290","2012-02-14",9.43
"1291","2012-02-15",9.41
"1292","2012-02-16",9.43
"1293","2012-02-17",9.58
"1294","2012-02-21",9.67
"1295","2012-02-22",9.68
"1296","2012-02-23",9.72
"1297","2012-02-24",9.8
"1298","2012-02-27",9.65
"1299","2012-02-28",9.77
"1300","2012-02-29",9.76
"1301","2012-03-01",9.83
"1302","2012-03-02",9.8
"1303","2012-03-05",9.74
"1304","2012-03-06",9.59
"1305","2012-03-07",9.7
"1306","2012-03-08",9.74
"1307","2012-03-09",9.67
"1308","2012-03-12",9.79
"1309","2012-03-13",9.88
"1310","2012-03-14",9.93
"1311","2012-03-15",10.02
"1312","2012-03-16",9.93
"1313","2012-03-19",9.95
"1314","2012-03-20",9.91
"1315","2012-03-21",9.96
"1316","2012-03-22",9.89
"1317","2012-03-23",9.87
"1318","2012-03-26",9.95
"1319","2012-03-27",9.93
"1320","2012-03-28",9.93
"1321","2012-03-29",9.95
"1322","2012-03-30",10
"1323","2012-04-02",9.89
"1324","2012-04-03",9.8
"1325","2012-04-04",9.73
"1326","2012-04-05",9.63
"1327","2012-04-09",9.55
"1328","2012-04-10",9.39
"1329","2012-04-11",9.46
"1330","2012-04-12",9.58
"1331","2012-04-13",9.51
"1332","2012-04-16",9.58
"1333","2012-04-17",9.65
"1334","2012-04-18",9.64
"1335","2012-04-19",9.65
"1336","2012-04-20",9.61
"1337","2012-04-23",9.63
"1338","2012-04-24",9.68
"1339","2012-04-25",9.75
"1340","2012-04-26",9.76
"1341","2012-04-27",9.79
"1342","2012-04-30",9.88
"1343","2012-05-01",9.87
"1344","2012-05-02",9.88
"1345","2012-05-03",9.79
"1346","2012-05-04",9.71
"1347","2012-05-07",9.73
"1348","2012-05-08",9.6
"1349","2012-05-09",9.59
"1350","2012-05-10",9.63
"1351","2012-05-11",9.66
"1352","2012-05-14",9.45
"1353","2012-05-15",9.5
"1354","2012-05-16",9.42
"1355","2012-05-17",9.19
"1356","2012-05-18",9.14
"1357","2012-05-21",9.18
"1358","2012-05-22",9.17
"1359","2012-05-23",9.29
"1360","2012-05-24",9.31
"1361","2012-05-25",9.32
"1362","2012-05-29",9.41
"1363","2012-05-30",9.29
"1364","2012-05-31",9.28
"1365","2012-06-01",9.07
"1366","2012-06-04",9
"1367","2012-06-05",9.01
"1368","2012-06-06",9.12
"1369","2012-06-07",9.2
"1370","2012-06-08",9.07
"1371","2012-06-11",9.13
"1372","2012-06-12",9.2
"1373","2012-06-13",9.2
"1374","2012-06-14",9.11
"1375","2012-06-15",9.17
"1376","2012-06-18",9.32
"1377","2012-06-19",9.48
"1378","2012-06-20",9.45
"1379","2012-06-21",9.34
"1380","2012-06-22",9.4
"1381","2012-06-25",9.36
"1382","2012-06-26",9.41
"1383","2012-06-27",9.46
"1384","2012-06-28",9.48
"1385","2012-06-29",9.65
"1386","2012-07-02",9.69
"1387","2012-07-03",9.8
"1388","2012-07-05",9.8
"1389","2012-07-06",9.62
"1390","2012-07-09",9.64
"1391","2012-07-10",9.58
"1392","2012-07-11",9.5
"1393","2012-07-12",9.57
"1394","2012-07-13",9.64
"1395","2012-07-16",9.66
"1396","2012-07-17",9.75
"1397","2012-07-18",9.75
"1398","2012-07-19",9.87
"1399","2012-07-20",9.81
"1400","2012-07-23",9.7
"1401","2012-07-24",9.67
"1402","2012-07-25",9.68
"1403","2012-07-26",9.86
"1404","2012-07-27",9.93
"1405","2012-07-30",9.95
"1406","2012-07-31",9.9
"1407","2012-08-01",9.99
"1408","2012-08-02",9.96
"1409","2012-08-03",9.96
"1410","2012-08-06",10.01
"1411","2012-08-07",10.08
"1412","2012-08-08",10.03
"1413","2012-08-09",10.04
"1414","2012-08-10",10.09
"1415","2012-08-13",9.99
"1416","2012-08-14",10
"1417","2012-08-15",10.06
"1418","2012-08-16",10.13
"1419","2012-08-17",10.04
"1420","2012-08-20",10
"1421","2012-08-21",10.05
"1422","2012-08-22",9.96
"1423","2012-08-23",9.91
"1424","2012-08-24",9.94
"1425","2012-08-27",9.88
"1426","2012-08-28",9.94
"1427","2012-08-29",10.01
"1428","2012-08-30",9.92
"1429","2012-08-31",10.02
"1430","2012-09-04",10
"1431","2012-09-05",10.04
"1432","2012-09-06",10.06
"1433","2012-09-07",10.09
"1434","2012-09-10",10.15
"1435","2012-09-11",10.12
"1436","2012-09-12",10.12
"1437","2012-09-13",10.2
"1438","2012-09-14",10.27
"1439","2012-09-17",10.28
"1440","2012-09-18",10.29
"1441","2012-09-19",10.31
"1442","2012-09-20",10.23
"1443","2012-09-21",10.3
"1444","2012-09-24",10.31
"1445","2012-09-25",10.23
"1446","2012-09-26",10.16
"1447","2012-09-27",10.26
"1448","2012-09-28",10.17
"1449","2012-10-01",10.23
"1450","2012-10-02",10.18
"1451","2012-10-03",10.23
"1452","2012-10-04",10.23
"1453","2012-10-05",10.33
"1454","2012-10-08",10.36
"1455","2012-10-09",10.26
"1456","2012-10-10",10.08
"1457","2012-10-11",10.09
"1458","2012-10-12",10.17
"1459","2012-10-15",10.17
"1460","2012-10-16",10.33
"1461","2012-10-17",10.37
"1462","2012-10-18",10.29
"1463","2012-10-19",10.17
"1464","2012-10-22",10.22
"1465","2012-10-23",9.99
"1466","2012-10-24",10.1
"1467","2012-10-25",10.2
"1468","2012-10-26",10.2
"1469","2012-10-31",10.25
"1470","2012-11-01",10.27
"1471","2012-11-02",10.14
"1472","2012-11-05",10.07
"1473","2012-11-06",10.1
"1474","2012-11-07",9.99
"1475","2012-11-08",9.71
"1476","2012-11-09",9.64
"1477","2012-11-12",9.64
"1478","2012-11-13",9.53
"1479","2012-11-14",9.26
"1480","2012-11-15",9.04
"1481","2012-11-16",9.45
"1482","2012-11-19",9.69
"1483","2012-11-20",9.71
"1484","2012-11-21",9.81
"1485","2012-11-23",9.97
"1486","2012-11-26",9.94
"1487","2012-11-27",9.86
"1488","2012-11-28",9.95
"1489","2012-11-29",9.96
"1490","2012-11-30",9.9
"1491","2012-12-03",10.01
"1492","2012-12-04",9.82
"1493","2012-12-05",9.98
"1494","2012-12-06",10.13
"1495","2012-12-07",9.93
"1496","2012-12-10",9.86
"1497","2012-12-11",9.98
"1498","2012-12-12",9.98
"1499","2012-12-13",9.82
"1500","2012-12-14",9.96
"1501","2012-12-17",9.96
"1502","2012-12-18",10
"1503","2012-12-19",9.98
"1504","2012-12-20",9.97
"1505","2012-12-21",9.97
"1506","2012-12-24",9.98
"1507","2012-12-26",9.97
"1508","2012-12-27",9.85
"1509","2012-12-28",9.75
"1510","2012-12-31",9.81
"1511","2013-01-02",9.98
"1512","2013-01-03",10.1
"1513","2013-01-04",10.15
"1514","2013-01-07",10.16
"1515","2013-01-08",10.27
"1516","2013-01-09",10.29
"1517","2013-01-10",10.36
"1518","2013-01-11",10.29
"1519","2013-01-14",10.25
"1520","2013-01-15",10.21
"1521","2013-01-16",10.33
"1522","2013-01-17",10.46
"1523","2013-01-18",10.41
"1524","2013-01-22",10.45
"1525","2013-01-23",10.48
"1526","2013-01-24",10.4
"1527","2013-01-25",10.42
"1528","2013-01-28",10.4
"1529","2013-01-29",10.49
"1530","2013-01-30",10.37
"1531","2013-01-31",10.4
"1532","2013-02-01",10.39
"1533","2013-02-04",10.45
"1534","2013-02-05",10.51
"1535","2013-02-06",10.54
"1536","2013-02-07",10.46
"1537","2013-02-08",10.48
"1538","2013-02-11",10.43
"1539","2013-02-12",10.43
"1540","2013-02-13",10.37
"1541","2013-02-14",10.42
"1542","2013-02-15",10.45
"1543","2013-02-19",10.51
"1544","2013-02-20",10.36
"1545","2013-02-21",10.28
"1546","2013-02-22",10.33
"1547","2013-02-25",10.25
"1548","2013-02-26",10.34
"1549","2013-02-27",10.35
"1550","2013-02-28",10.52
"1551","2013-03-01",10.38
"1552","2013-03-04",10.32
"1553","2013-03-05",10.36
"1554","2013-03-06",10.44
"1555","2013-03-07",10.51
"1556","2013-03-08",10.57
"1557","2013-03-11",10.52
"1558","2013-03-12",10.47
"1559","2013-03-13",10.53
"1560","2013-03-14",10.5
"1561","2013-03-15",10.41
"1562","2013-03-18",10.47
"1563","2013-03-19",10.42
"1564","2013-03-20",10.41
"1565","2013-03-21",10.45
"1566","2013-03-22",10.56
"1567","2013-03-25",10.51
"1568","2013-03-26",10.52
"1569","2013-03-27",10.43
"1570","2013-03-28",10.61
"1571","2013-04-01",10.54
"1572","2013-04-02",10.5
"1573","2013-04-03",10.39
"1574","2013-04-04",10.42
"1575","2013-04-05",10.42
"1576","2013-04-08",10.35
"1577","2013-04-09",10.4
"1578","2013-04-10",10.44
"1579","2013-04-11",10.51
"1580","2013-04-12",10.47
"1581","2013-04-15",10.31
"1582","2013-04-16",10.49
"1583","2013-04-17",10.4
"1584","2013-04-18",10.35
"1585","2013-04-19",10.4
"1586","2013-04-22",10.39
"1587","2013-04-23",10.5
"1588","2013-04-24",10.57
"1589","2013-04-25",10.63
"1590","2013-04-26",10.59
"1591","2013-04-29",10.59
"1592","2013-04-30",10.56
"1593","2013-05-01",10.59
"1594","2013-05-02",10.64
"1595","2013-05-03",10.66
"1596","2013-05-06",10.65
"1597","2013-05-07",10.7
"1598","2013-05-08",10.73
"1599","2013-05-09",10.69
"1600","2013-05-10",10.74
"1601","2013-05-13",10.78
"1602","2013-05-14",10.85
"1603","2013-05-15",10.94
"1604","2013-05-16",10.93
"1605","2013-05-17",10.95
"1606","2013-05-20",10.87
"1607","2013-05-21",10.9
"1608","2013-05-22",10.85
"1609","2013-05-23",10.83
"1610","2013-05-24",10.81
"1611","2013-05-28",10.9
"1612","2013-05-29",10.81
"1613","2013-05-30",10.85
"1614","2013-05-31",10.72
"1615","2013-06-03",10.35
"1616","2013-06-04",10.31
"1617","2013-06-05",10.15
"1618","2013-06-06",10.3
"1619","2013-06-07",10.45
"1620","2013-06-10",10.37
"1621","2013-06-11",10.34
"1622","2013-06-12",10.09
"1623","2013-06-13",10.27
"1624","2013-06-14",10.27
"1625","2013-06-17",10.29
"1626","2013-06-18",10.36
"1627","2013-06-19",10.29
"1628","2013-06-20",9.93
"1629","2013-06-21",10.01
"1630","2013-06-24",9.8
"1631","2013-06-25",9.87
"1632","2013-06-26",10.1
"1633","2013-06-27",10.15
"1634","2013-06-28",10.14
"1635","2013-07-01",10.22
"1636","2013-07-02",10.18
"1637","2013-07-03",10.11
"1638","2013-07-05",10.19
"1639","2013-07-08",10.09
"1640","2013-07-09",10.18
"1641","2013-07-10",10.2
"1642","2013-07-11",10.33
"1643","2013-07-12",10.46
"1644","2013-07-15",10.51
"1645","2013-07-16",10.34
"1646","2013-07-17",10.38
"1647","2013-07-18",10.43
"1648","2013-07-19",10.38
"1649","2013-07-22",10.37
"1650","2013-07-23",10.43
"1651","2013-07-24",10.42
"1652","2013-07-25",10.41
"1653","2013-07-26",10.37
"1654","2013-07-29",10.35
"1655","2013-07-30",10.36
"1656","2013-07-31",10.34
"1657","2013-08-01",10.37
"1658","2013-08-02",10.42
"1659","2013-08-05",10.35
"1660","2013-08-06",10.34
"1661","2013-08-07",10.28
"1662","2013-08-08",10.24
"1663","2013-08-09",10.22
"1664","2013-08-12",10.17
"1665","2013-08-13",10.19
"1666","2013-08-14",10.17
"1667","2013-08-15",10.15
"1668","2013-08-16",10.05
"1669","2013-08-19",9.89
"1670","2013-08-20",9.93
"1671","2013-08-21",9.88
"1672","2013-08-22",9.92
"1673","2013-08-23",10
"1674","2013-08-26",9.96
"1675","2013-08-27",9.85
"1676","2013-08-28",9.83
"1677","2013-08-29",9.79
"1678","2013-08-30",9.83
"1679","2013-09-03",9.81
"1680","2013-09-04",9.98
"1681","2013-09-05",9.97
"1682","2013-09-06",9.96
"1683","2013-09-09",9.97
"1684","2013-09-10",10.01
"1685","2013-09-11",10.01
"1686","2013-09-12",9.99
"1687","2013-09-13",10
"1688","2013-09-16",10.08
"1689","2013-09-17",10.14
"1690","2013-09-18",10.3
"1691","2013-09-19",10.28
"1692","2013-09-20",10.17
"1693","2013-09-23",10.11
"1694","2013-09-24",10.14
"1695","2013-09-25",10.08
"1696","2013-09-26",10.14
"1697","2013-09-27",10.12
"1698","2013-09-30",10
"1699","2013-10-01",10.04
"1700","2013-10-02",10.07
"1701","2013-10-03",10.03
"1702","2013-10-04",10.11
"1703","2013-10-07",10.09
"1704","2013-10-08",9.84
"1705","2013-10-09",9.82
"1706","2013-10-10",10.01
"1707","2013-10-11",10.06
"1708","2013-10-14",10.1
"1709","2013-10-15",10.06
"1710","2013-10-16",10.23
"1711","2013-10-17",10.42
"1712","2013-10-18",10.37
"1713","2013-10-21",10.48
"1714","2013-10-22",10.52
"1715","2013-10-23",10.54
"1716","2013-10-24",10.49
"1717","2013-10-25",10.62
