"","date","SUPN"
"1895","2019-11-08",21.719999
"1896","2019-11-11",21.85
"1897","2019-11-12",21.629999
"1898","2019-11-13",21.9
"1899","2019-11-14",21.83
"1900","2019-11-15",22.08
"1901","2019-11-18",22.040001
"1902","2019-11-19",21.74
"1903","2019-11-20",21.9
"1904","2019-11-21",21.82
"1905","2019-11-22",21.76
"1906","2019-11-25",22.66
"1907","2019-11-26",22.4
"1908","2019-11-27",22.66
"1909","2019-11-29",23.379999
"1910","2019-12-02",22.68
"1911","2019-12-03",23.040001
"1912","2019-12-04",22.91
"1913","2019-12-05",21.959999
"1914","2019-12-06",22.83
"1915","2019-12-09",22.690001
"1916","2019-12-10",22.629999
"1917","2019-12-11",21.82
"1918","2019-12-12",22.49
"1919","2019-12-13",22.33
"1920","2019-12-16",22.82
"1921","2019-12-17",22.99
"1922","2019-12-18",22.73
"1923","2019-12-19",23.49
"1924","2019-12-20",23.32
"1925","2019-12-23",24.01
"1926","2019-12-24",24.139999
"1927","2019-12-26",23.73
"1928","2019-12-27",23.65
"1929","2019-12-30",23.35
"1930","2019-12-31",23.719999
"1931","2020-01-02",23.709999
"1932","2020-01-03",23.6
"1933","2020-01-06",23.67
"1934","2020-01-07",23.360001
"1935","2020-01-08",23.709999
"1936","2020-01-09",23.65
"1937","2020-01-10",24.25
"1938","2020-01-13",23.610001
"1939","2020-01-14",23.790001
"1940","2020-01-15",24.58
"1941","2020-01-16",24.52
"1942","2020-01-17",24.440001
"1943","2020-01-21",24.690001
"1944","2020-01-22",24.370001
"1945","2020-01-23",24.209999
"1946","2020-01-24",23.57
"1947","2020-01-27",23.450001
"1948","2020-01-28",23.790001
"1949","2020-01-29",23.809999
"1950","2020-01-30",23.440001
"1951","2020-01-31",22.870001
"1952","2020-02-03",23
"1953","2020-02-04",23.440001
"1954","2020-02-05",23.870001
"1955","2020-02-06",23.969999
"1956","2020-02-07",23.93
"1957","2020-02-10",23.82
"1958","2020-02-11",23.450001
"1959","2020-02-12",23.639999
"1960","2020-02-13",23.940001
"1961","2020-02-14",24
"1962","2020-02-18",23.559999
"1963","2020-02-19",24.360001
"1964","2020-02-20",23.93
"1965","2020-02-21",23.99
"1966","2020-02-24",23.950001
"1967","2020-02-25",22.940001
"1968","2020-02-26",19.52
"1969","2020-02-27",18
"1970","2020-02-28",17.99
"1971","2020-03-02",18.700001
"1972","2020-03-03",18.23
"1973","2020-03-04",19.030001
"1974","2020-03-05",18.23
"1975","2020-03-06",17.389999
"1976","2020-03-09",15.94
"1977","2020-03-10",16.34
"1978","2020-03-11",16.15
"1979","2020-03-12",16.01
"1980","2020-03-13",16.360001
"1981","2020-03-16",15.04
"1982","2020-03-17",14.61
"1983","2020-03-18",14.45
"1984","2020-03-19",16.639999
"1985","2020-03-20",15.73
"1986","2020-03-23",16.51
"1987","2020-03-24",17.01
"1988","2020-03-25",16.639999
"1989","2020-03-26",16.27
"1990","2020-03-27",16.07
"1991","2020-03-30",17.16
"1992","2020-03-31",17.99
"1993","2020-04-01",17.290001
"1994","2020-04-02",17.09
"1995","2020-04-03",17.32
"1996","2020-04-06",18.299999
"1997","2020-04-07",18.030001
"1998","2020-04-08",18.57
"1999","2020-04-09",18.809999
"2000","2020-04-13",18.709999
"2001","2020-04-14",19.34
"2002","2020-04-15",18.860001
"2003","2020-04-16",18.700001
"2004","2020-04-17",19.870001
"2005","2020-04-20",17.65
"2006","2020-04-21",18.26
"2007","2020-04-22",18.120001
"2008","2020-04-23",18.85
"2009","2020-04-24",18.950001
"2010","2020-04-27",19.58
"2011","2020-04-28",19.49
"2012","2020-04-29",23.57
"2013","2020-04-30",23.4
"2014","2020-05-01",23.219999
"2015","2020-05-04",22.139999
"2016","2020-05-05",22.17
"2017","2020-05-06",23.17
"2018","2020-05-07",23.33
"2019","2020-05-08",23.1
"2020","2020-05-11",23.309999
"2021","2020-05-12",22.950001
"2022","2020-05-13",23.16
"2023","2020-05-14",22.940001
"2024","2020-05-15",23.4
"2025","2020-05-18",23.82
"2026","2020-05-19",24.49
"2027","2020-05-20",23.84
"2028","2020-05-21",24.24
"2029","2020-05-22",24.01
"2030","2020-05-26",24.82
"2031","2020-05-27",24.34
"2032","2020-05-28",24.5
"2033","2020-05-29",24.120001
"2034","2020-06-01",23.860001
"2035","2020-06-02",23.76
"2036","2020-06-03",24.09
"2037","2020-06-04",23.870001
"2038","2020-06-05",23.74
"2039","2020-06-08",24.889999
"2040","2020-06-09",24.620001
"2041","2020-06-10",23.68
"2042","2020-06-11",22.299999
"2043","2020-06-12",22.83
"2044","2020-06-15",23.07
"2045","2020-06-16",24.559999
"2046","2020-06-17",23.959999
"2047","2020-06-18",23.860001
"2048","2020-06-19",23.709999
"2049","2020-06-22",23.870001
"2050","2020-06-23",24.110001
"2051","2020-06-24",23.280001
"2052","2020-06-25",23.77
"2053","2020-06-26",23.24
"2054","2020-06-29",23.27
"2055","2020-06-30",23.75
"2056","2020-07-01",23.969999
"2057","2020-07-02",23.610001
"2058","2020-07-06",23.58
"2059","2020-07-07",23.059999
"2060","2020-07-08",23.379999
"2061","2020-07-09",23.84
"2062","2020-07-10",24.25
"2063","2020-07-13",23.76
"2064","2020-07-14",23.9
"2065","2020-07-15",24.940001
"2066","2020-07-16",24.280001
"2067","2020-07-17",24.200001
"2068","2020-07-20",24.219999
"2069","2020-07-21",23.92
"2070","2020-07-22",23.6
"2071","2020-07-23",23.75
"2072","2020-07-24",23.280001
"2073","2020-07-27",23.73
"2074","2020-07-28",23.209999
"2075","2020-07-29",23.200001
"2076","2020-07-30",23.51
"2077","2020-07-31",22.27
"2078","2020-08-03",23.290001
"2079","2020-08-04",22.940001
"2080","2020-08-05",23.25
"2081","2020-08-06",23.18
"2082","2020-08-07",23.08
"2083","2020-08-10",23.030001
"2084","2020-08-11",22.809999
"2085","2020-08-12",23.309999
"2086","2020-08-13",23.35
"2087","2020-08-14",24.15
"2088","2020-08-17",24.9
"2089","2020-08-18",25.049999
"2090","2020-08-19",23.4
"2091","2020-08-20",22.58
"2092","2020-08-21",21.780001
"2093","2020-08-24",21.74
"2094","2020-08-25",22.219999
"2095","2020-08-26",22.52
"2096","2020-08-27",22.540001
"2097","2020-08-28",22.129999
"2098","2020-08-31",21.99
"2099","2020-09-01",21.09
"2100","2020-09-02",21.65
"2101","2020-09-03",21.76
"2102","2020-09-04",21.41
"2103","2020-09-08",20.84
"2104","2020-09-09",21.120001
"2105","2020-09-10",21.549999
"2106","2020-09-11",21.290001
"2107","2020-09-14",21.75
"2108","2020-09-15",21.959999
"2109","2020-09-16",22.48
"2110","2020-09-17",22.48
"2111","2020-09-18",22.35
"2112","2020-09-21",21.5
"2113","2020-09-22",21.16
"2114","2020-09-23",20.43
"2115","2020-09-24",20.200001
"2116","2020-09-25",20.309999
"2117","2020-09-28",20.780001
"2118","2020-09-29",20.860001
"2119","2020-09-30",20.84
"2120","2020-10-01",21.459999
"2121","2020-10-02",20.860001
"2122","2020-10-05",21.200001
"2123","2020-10-06",20.66
"2124","2020-10-07",20.879999
"2125","2020-10-08",21.1
"2126","2020-10-09",21.43
"2127","2020-10-12",21.129999
"2128","2020-10-13",20.91
"2129","2020-10-14",20.52
"2130","2020-10-15",20.35
"2131","2020-10-16",20.389999
"2132","2020-10-19",20.040001
"2133","2020-10-20",19.99
"2134","2020-10-21",19.75
"2135","2020-10-22",20.129999
"2136","2020-10-23",20.09
"2137","2020-10-26",19.700001
"2138","2020-10-27",18.84
"2139","2020-10-28",17.700001
"2140","2020-10-29",18.35
"2141","2020-10-30",18.360001
"2142","2020-11-02",18.370001
"2143","2020-11-03",18.15
"2144","2020-11-04",22.469999
"2145","2020-11-05",23.030001
"2146","2020-11-06",23.58
"2147","2020-11-09",24.950001
"2148","2020-11-10",21.08
"2149","2020-11-11",21.33
"2150","2020-11-12",21.73
"2151","2020-11-13",23.01
"2152","2020-11-16",22.360001
"2153","2020-11-17",22.4
"2154","2020-11-18",21.459999
"2155","2020-11-19",21.110001
"2156","2020-11-20",20.780001
"2157","2020-11-23",20.68
"2158","2020-11-24",21.209999
"2159","2020-11-25",21.33
"2160","2020-11-27",21.870001
