"","date","ET"
"2782","2018-01-19",17.91
"2783","2018-01-22",18.540001
"2784","2018-01-23",19.18
"2785","2018-01-24",18.91
"2786","2018-01-25",18.9
"2787","2018-01-26",18.950001
"2788","2018-01-29",18.51
"2789","2018-01-30",18.190001
"2790","2018-01-31",18.299999
"2791","2018-02-01",18.18
"2792","2018-02-02",17.48
"2793","2018-02-05",17
"2794","2018-02-06",17.48
"2795","2018-02-07",17.33
"2796","2018-02-08",16.6
"2797","2018-02-09",16.620001
"2798","2018-02-12",17.040001
"2799","2018-02-13",17.34
"2800","2018-02-14",17.370001
"2801","2018-02-15",17.16
"2802","2018-02-16",16.76
"2803","2018-02-20",16.51
"2804","2018-02-21",16.26
"2805","2018-02-22",16.67
"2806","2018-02-23",16.700001
"2807","2018-02-26",16.34
"2808","2018-02-27",15.95
"2809","2018-02-28",15.5
"2810","2018-03-01",15.62
"2811","2018-03-02",15.64
"2812","2018-03-05",15.74
"2813","2018-03-06",15.56
"2814","2018-03-07",15.36
"2815","2018-03-08",15.44
"2816","2018-03-09",15.54
"2817","2018-03-12",15.52
"2818","2018-03-13",15.34
"2819","2018-03-14",15.16
"2820","2018-03-15",14.54
"2821","2018-03-16",14.86
"2822","2018-03-19",14.47
"2823","2018-03-20",14.55
"2824","2018-03-21",14.66
"2825","2018-03-22",14.42
"2826","2018-03-23",14.24
"2827","2018-03-26",14.42
"2828","2018-03-27",14.2
"2829","2018-03-28",14.25
"2830","2018-03-29",14.21
"2831","2018-04-02",14.17
"2832","2018-04-03",14.31
"2833","2018-04-04",14.27
"2834","2018-04-05",14.37
"2835","2018-04-06",14.19
"2836","2018-04-09",14.27
"2837","2018-04-10",14.87
"2838","2018-04-11",14.9
"2839","2018-04-12",14.82
"2840","2018-04-13",14.75
"2841","2018-04-16",15.26
"2842","2018-04-17",15.7
"2843","2018-04-18",15.8
"2844","2018-04-19",16.110001
"2845","2018-04-20",15.87
"2846","2018-04-23",15.96
"2847","2018-04-24",15.51
"2848","2018-04-25",15.63
"2849","2018-04-26",15.85
"2850","2018-04-27",15.69
"2851","2018-04-30",15.8
"2852","2018-05-01",15.86
"2853","2018-05-02",16
"2854","2018-05-03",16.290001
"2855","2018-05-04",16.290001
"2856","2018-05-07",16.52
"2857","2018-05-08",16.690001
"2858","2018-05-09",16.809999
"2859","2018-05-10",16.4
"2860","2018-05-11",16.469999
"2861","2018-05-14",16.620001
"2862","2018-05-15",16.52
"2863","2018-05-16",16.690001
"2864","2018-05-17",16.92
"2865","2018-05-18",16.92
"2866","2018-05-21",17.09
"2867","2018-05-22",17.18
"2868","2018-05-23",17.18
"2869","2018-05-24",16.780001
"2870","2018-05-25",16.75
"2871","2018-05-29",16.799999
"2872","2018-05-30",17.389999
"2873","2018-05-31",17.280001
"2874","2018-06-01",17.49
"2875","2018-06-04",17.68
"2876","2018-06-05",17.610001
"2877","2018-06-06",17.469999
"2878","2018-06-07",17.68
"2879","2018-06-08",17.620001
"2880","2018-06-11",17.889999
"2881","2018-06-12",17.76
"2882","2018-06-13",17.450001
"2883","2018-06-14",17.469999
"2884","2018-06-15",17.200001
"2885","2018-06-18",17.129999
"2886","2018-06-19",17.139999
"2887","2018-06-20",17.299999
"2888","2018-06-21",17.040001
"2889","2018-06-22",17.42
"2890","2018-06-25",17.18
"2891","2018-06-26",17.299999
"2892","2018-06-27",17.190001
"2893","2018-06-28",17.309999
"2894","2018-06-29",17.25
"2895","2018-07-02",17.23
"2896","2018-07-03",17.379999
"2897","2018-07-05",17.6
"2898","2018-07-06",17.73
"2899","2018-07-09",17.620001
"2900","2018-07-10",17.639999
"2901","2018-07-11",17.52
"2902","2018-07-12",17.4
"2903","2018-07-13",17.24
"2904","2018-07-16",17.049999
"2905","2018-07-17",17.08
"2906","2018-07-18",17.16
"2907","2018-07-19",17.700001
"2908","2018-07-20",17.67
"2909","2018-07-23",17.860001
"2910","2018-07-24",17.709999
"2911","2018-07-25",17.98
"2912","2018-07-26",18.24
"2913","2018-07-27",18.02
"2914","2018-07-30",18.17
"2915","2018-07-31",18.209999
"2916","2018-08-01",18.43
"2917","2018-08-02",18.950001
"2918","2018-08-03",18.92
"2919","2018-08-06",18.969999
"2920","2018-08-07",18.5
"2921","2018-08-08",18.450001
"2922","2018-08-09",18.280001
"2923","2018-08-10",18.110001
"2924","2018-08-13",17.41
"2925","2018-08-14",17.59
"2926","2018-08-15",17.379999
"2927","2018-08-16",17.4
"2928","2018-08-17",17.92
"2929","2018-08-20",18.18
"2930","2018-08-21",18.110001
"2931","2018-08-22",18.26
"2932","2018-08-23",18.15
"2933","2018-08-24",18.280001
"2934","2018-08-27",18.139999
"2935","2018-08-28",17.74
"2936","2018-08-29",17.76
"2937","2018-08-30",17.58
"2938","2018-08-31",17.5
"2939","2018-09-04",17.76
"2940","2018-09-05",17.799999
"2941","2018-09-06",17.51
"2942","2018-09-07",17.360001
"2943","2018-09-10",17.66
"2944","2018-09-11",17.629999
"2945","2018-09-12",17.73
"2946","2018-09-13",17.559999
"2947","2018-09-14",17.469999
"2948","2018-09-17",17.32
"2949","2018-09-18",17.4
"2950","2018-09-19",17.549999
"2951","2018-09-20",17.48
"2952","2018-09-21",17.66
"2953","2018-09-24",17.6
"2954","2018-09-25",17.48
"2955","2018-09-26",17.15
"2956","2018-09-27",17.16
"2957","2018-09-28",17.43
"2958","2018-10-01",18.09
"2959","2018-10-02",17.879999
"2960","2018-10-03",17.77
"2961","2018-10-04",17.52
"2962","2018-10-05",17.5
"2963","2018-10-08",17.309999
"2964","2018-10-09",17.42
"2965","2018-10-10",17.07
"2966","2018-10-11",16.73
"2967","2018-10-12",17.01
"2968","2018-10-15",17.049999
"2969","2018-10-16",17.01
"2970","2018-10-17",17.08
"2971","2018-10-18",16.82
"2972","2018-10-19",17.059999
"2973","2018-10-22",16.469999
"2974","2018-10-23",16.08
"2975","2018-10-24",15.34
"2976","2018-10-25",15.69
"2977","2018-10-26",15.46
"2978","2018-10-29",14.84
"2979","2018-10-30",15
"2980","2018-10-31",15.54
"2981","2018-11-01",15.83
"2982","2018-11-02",15.66
"2983","2018-11-05",15.97
"2984","2018-11-06",15.9
"2985","2018-11-07",15.97
"2986","2018-11-08",16.059999
"2987","2018-11-09",15.66
"2988","2018-11-12",15.4
"2989","2018-11-13",14.93
"2990","2018-11-14",14.57
"2991","2018-11-15",14.75
"2992","2018-11-16",14.8
"2993","2018-11-19",14.8
"2994","2018-11-20",14.3
"2995","2018-11-21",14.68
"2996","2018-11-23",14.23
"2997","2018-11-26",14.42
"2998","2018-11-27",14.49
"2999","2018-11-28",14.62
"3000","2018-11-29",14.73
"3001","2018-11-30",14.57
"3002","2018-12-03",15.16
"3003","2018-12-04",14.26
"3004","2018-12-06",14.22
"3005","2018-12-07",14.25
"3006","2018-12-10",13.85
"3007","2018-12-11",14.08
"3008","2018-12-12",14.31
"3009","2018-12-13",14.57
"3010","2018-12-14",14.07
"3011","2018-12-17",13.4
"3012","2018-12-18",12.94
"3013","2018-12-19",12.97
"3014","2018-12-20",12.84
"3015","2018-12-21",12.24
"3016","2018-12-24",11.8
"3017","2018-12-26",12.94
"3018","2018-12-27",12.84
"3019","2018-12-28",12.77
"3020","2018-12-31",13.21
"3021","2019-01-02",13.25
"3022","2019-01-03",13.34
"3023","2019-01-04",14.18
"3024","2019-01-07",14.46
"3025","2019-01-08",14.78
"3026","2019-01-09",15.11
"3027","2019-01-10",15.1
"3028","2019-01-11",15.04
"3029","2019-01-14",14.71
"3030","2019-01-15",14.87
"3031","2019-01-16",14.65
"3032","2019-01-17",14.61
"3033","2019-01-18",14.57
"3034","2019-01-22",14.1
"3035","2019-01-23",14.04
"3036","2019-01-24",14.12
"3037","2019-01-25",14.34
"3038","2019-01-28",14.2
"3039","2019-01-29",14.28
"3040","2019-01-30",14.67
"3041","2019-01-31",14.71
"3042","2019-02-01",15.04
"3043","2019-02-04",15.08
"3044","2019-02-05",15.1
"3045","2019-02-06",14.98
"3046","2019-02-07",14.41
"3047","2019-02-08",14.36
"3048","2019-02-11",14.25
"3049","2019-02-12",14.54
"3050","2019-02-13",14.82
"3051","2019-02-14",15.01
"3052","2019-02-15",15.05
"3053","2019-02-19",15.62
"3054","2019-02-20",15.5
"3055","2019-02-21",15.54
"3056","2019-02-22",15.37
"3057","2019-02-25",15.37
"3058","2019-02-26",14.91
"3059","2019-02-27",14.86
"3060","2019-02-28",14.79
"3061","2019-03-01",14.98
"3062","2019-03-04",14.99
"3063","2019-03-05",14.95
"3064","2019-03-06",14.85
"3065","2019-03-07",15.02
"3066","2019-03-08",14.82
"3067","2019-03-11",15.17
"3068","2019-03-12",15.22
"3069","2019-03-13",15.16
"3070","2019-03-14",15.08
"3071","2019-03-15",15.06
"3072","2019-03-18",15.3
"3073","2019-03-19",15.42
"3074","2019-03-20",15.48
"3075","2019-03-21",15.51
"3076","2019-03-22",15.38
"3077","2019-03-25",15.3
"3078","2019-03-26",15.28
"3079","2019-03-27",15.19
"3080","2019-03-28",15.22
"3081","2019-03-29",15.37
"3082","2019-04-01",15.6
"3083","2019-04-02",15.5
"3084","2019-04-03",15.51
"3085","2019-04-04",15.53
"3086","2019-04-05",15.74
"3087","2019-04-08",15.73
"3088","2019-04-09",15.47
"3089","2019-04-10",15.43
"3090","2019-04-11",15.49
"3091","2019-04-12",15.55
"3092","2019-04-15",15.41
"3093","2019-04-16",15.35
"3094","2019-04-17",15.34
"3095","2019-04-18",15.28
"3096","2019-04-22",15.58
"3097","2019-04-23",15.56
"3098","2019-04-24",15.41
"3099","2019-04-25",15.26
"3100","2019-04-26",15.2
"3101","2019-04-29",15.25
"3102","2019-04-30",15.12
"3103","2019-05-01",15.16
"3104","2019-05-02",14.91
"3105","2019-05-03",15.36
"3106","2019-05-06",15.14
"3107","2019-05-07",15.11
"3108","2019-05-08",15.08
"3109","2019-05-09",14.88
"3110","2019-05-10",15.11
"3111","2019-05-13",14.78
"3112","2019-05-14",14.88
"3113","2019-05-15",14.94
"3114","2019-05-16",14.84
"3115","2019-05-17",14.8
"3116","2019-05-20",14.73
"3117","2019-05-21",14.93
"3118","2019-05-22",14.92
"3119","2019-05-23",14.47
"3120","2019-05-24",14.6
"3121","2019-05-28",14.33
"3122","2019-05-29",14.39
"3123","2019-05-30",13.94
"3124","2019-05-31",13.74
"3125","2019-06-03",14.04
"3126","2019-06-04",14.47
"3127","2019-06-05",13.98
"3128","2019-06-06",14.13
"3129","2019-06-07",14.06
"3130","2019-06-10",14.1
"3131","2019-06-11",14.32
"3132","2019-06-12",14.24
"3133","2019-06-13",14.32
"3134","2019-06-14",14.17
"3135","2019-06-17",14.07
"3136","2019-06-18",14.14
"3137","2019-06-19",14.14
"3138","2019-06-20",14.25
"3139","2019-06-21",14.42
"3140","2019-06-24",14.2
"3141","2019-06-25",13.98
"3142","2019-06-26",14.15
"3143","2019-06-27",14.02
"3144","2019-06-28",14.08
"3145","2019-07-01",14.1
"3146","2019-07-02",14.18
"3147","2019-07-03",14.48
"3148","2019-07-05",14.6
"3149","2019-07-08",14.61
"3150","2019-07-09",14.52
"3151","2019-07-10",14.7
"3152","2019-07-11",14.75
"3153","2019-07-12",14.82
"3154","2019-07-15",14.91
"3155","2019-07-16",14.95
"3156","2019-07-17",15.06
"3157","2019-07-18",14.97
"3158","2019-07-19",15.1
"3159","2019-07-22",15.07
"3160","2019-07-23",14.97
"3161","2019-07-24",14.99
"3162","2019-07-25",14.82
"3163","2019-07-26",14.72
"3164","2019-07-29",14.41
"3165","2019-07-30",14.37
"3166","2019-07-31",14.38
"3167","2019-08-01",14.3
"3168","2019-08-02",14.14
"3169","2019-08-05",13.3
"3170","2019-08-06",13.55
"3171","2019-08-07",13.33
"3172","2019-08-08",14.03
"3173","2019-08-09",13.9
"3174","2019-08-12",13.38
"3175","2019-08-13",13.51
"3176","2019-08-14",13.14
"3177","2019-08-15",13.09
"3178","2019-08-16",13.47
"3179","2019-08-19",13.74
"3180","2019-08-20",13.8
"3181","2019-08-21",13.83
"3182","2019-08-22",13.68
"3183","2019-08-23",13.18
"3184","2019-08-26",13.19
"3185","2019-08-27",13.02
"3186","2019-08-28",13.29
"3187","2019-08-29",13.47
"3188","2019-08-30",13.61
"3189","2019-09-03",13.6
"3190","2019-09-04",13.61
"3191","2019-09-05",13.48
"3192","2019-09-06",13.37
"3193","2019-09-09",13.93
"3194","2019-09-10",13.95
"3195","2019-09-11",14.04
"3196","2019-09-12",13.92
"3197","2019-09-13",14.02
"3198","2019-09-16",13.43
"3199","2019-09-17",13.3
"3200","2019-09-18",13.5
"3201","2019-09-19",13.58
"3202","2019-09-20",13.72
"3203","2019-09-23",13.55
"3204","2019-09-24",13.27
"3205","2019-09-25",13.25
"3206","2019-09-26",13.1
"3207","2019-09-27",13.1
"3208","2019-09-30",13.08
"3209","2019-10-01",12.99
"3210","2019-10-02",12.67
"3211","2019-10-03",12.87
"3212","2019-10-04",12.9
"3213","2019-10-07",12.71
"3214","2019-10-08",12.36
"3215","2019-10-09",12.33
"3216","2019-10-10",12.42
"3217","2019-10-11",12.57
"3218","2019-10-14",12.47
"3219","2019-10-15",12.49
"3220","2019-10-16",12.55
"3221","2019-10-17",12.56
"3222","2019-10-18",12.74
"3223","2019-10-21",12.86
"3224","2019-10-22",12.7
"3225","2019-10-23",12.6
"3226","2019-10-24",12.44
"3227","2019-10-25",12.55
"3228","2019-10-28",12.36
"3229","2019-10-29",12.35
"3230","2019-10-30",12.35
"3231","2019-10-31",12.59
"3232","2019-11-01",12.91
"3233","2019-11-04",12.64
"3234","2019-11-05",12.66
"3235","2019-11-06",12.26
"3236","2019-11-07",12.11
"3237","2019-11-08",12.22
"3238","2019-11-11",11.97
"3239","2019-11-12",11.66
"3240","2019-11-13",11.16
"3241","2019-11-14",11.18
"3242","2019-11-15",11.62
"3243","2019-11-18",11.33
"3244","2019-11-19",11.38
"3245","2019-11-20",11.36
"3246","2019-11-21",11.91
"3247","2019-11-22",11.93
"3248","2019-11-25",12.3
"3249","2019-11-26",11.96
"3250","2019-11-27",11.87
"3251","2019-11-29",11.81
"3252","2019-12-02",11.63
"3253","2019-12-03",11.4
"3254","2019-12-04",11.33
"3255","2019-12-05",11.6
"3256","2019-12-06",11.5
"3257","2019-12-09",11.79
"3258","2019-12-10",12.04
"3259","2019-12-11",12.16
"3260","2019-12-12",12.64
"3261","2019-12-13",12.73
"3262","2019-12-16",12.8
"3263","2019-12-17",12.62
"3264","2019-12-18",12.95
"3265","2019-12-19",12.92
"3266","2019-12-20",13.07
"3267","2019-12-23",13.05
"3268","2019-12-24",13.07
"3269","2019-12-26",13.14
"3270","2019-12-27",12.99
"3271","2019-12-30",12.71
"3272","2019-12-31",12.83
"3273","2020-01-02",13.34
"3274","2020-01-03",13.55
"3275","2020-01-06",13.68
"3276","2020-01-07",13.63
"3277","2020-01-08",13.34
"3278","2020-01-09",13.43
"3279","2020-01-10",13.27
"3280","2020-01-13",13.51
"3281","2020-01-14",13.56
"3282","2020-01-15",13.5
"3283","2020-01-16",13.58
"3284","2020-01-17",13.56
"3285","2020-01-21",13.08
"3286","2020-01-22",12.71
"3287","2020-01-23",12.99
"3288","2020-01-24",12.75
"3289","2020-01-27",12.61
"3290","2020-01-28",12.79
"3291","2020-01-29",12.85
"3292","2020-01-30",12.78
"3293","2020-01-31",12.59
"3294","2020-02-03",12.8
"3295","2020-02-04",12.88
"3296","2020-02-05",13
"3297","2020-02-06",12.71
"3298","2020-02-07",12.56
"3299","2020-02-10",12.19
"3300","2020-02-11",12.37
"3301","2020-02-12",12.83
"3302","2020-02-13",12.81
"3303","2020-02-14",12.72
"3304","2020-02-18",12.7
"3305","2020-02-19",12.68
"3306","2020-02-20",12.54
"3307","2020-02-21",12.14
"3308","2020-02-24",11.55
"3309","2020-02-25",11.22
"3310","2020-02-26",10.78
"3311","2020-02-27",10.75
"3312","2020-02-28",11.08
"3313","2020-03-02",11.83
"3314","2020-03-03",11.55
"3315","2020-03-04",11.54
"3316","2020-03-05",11.25
"3317","2020-03-06",10.21
"3318","2020-03-09",7.37
"3319","2020-03-10",7.63
"3320","2020-03-11",7.05
"3321","2020-03-12",6.3
"3322","2020-03-13",6.73
"3323","2020-03-16",5.75
"3324","2020-03-17",5.25
"3325","2020-03-18",4.56
"3326","2020-03-19",5.45
"3327","2020-03-20",5.25
"3328","2020-03-23",4.79
"3329","2020-03-24",4.8
"3330","2020-03-25",4.92
"3331","2020-03-26",5.08
"3332","2020-03-27",4.77
"3333","2020-03-30",4.53
"3334","2020-03-31",4.6
"3335","2020-04-01",5.03
"3336","2020-04-02",5.22
"3337","2020-04-03",5.47
"3338","2020-04-06",5.54
"3339","2020-04-07",5.58
"3340","2020-04-08",5.65
"3341","2020-04-09",5.81
"3342","2020-04-13",5.96
"3343","2020-04-14",6.14
"3344","2020-04-15",5.89
"3345","2020-04-16",5.69
"3346","2020-04-17",6.16
"3347","2020-04-20",6.08
"3348","2020-04-21",6.14
"3349","2020-04-22",6.48
"3350","2020-04-23",7.05
"3351","2020-04-24",7.19
"3352","2020-04-27",7.23
"3353","2020-04-28",7.25
"3354","2020-04-29",8.14
"3355","2020-04-30",8.4
"3356","2020-05-01",7.81
"3357","2020-05-04",8.09
"3358","2020-05-05",8.22
"3359","2020-05-06",7.58
"3360","2020-05-07",7.49
"3361","2020-05-08",7.64
"3362","2020-05-11",7.69
"3363","2020-05-12",7.51
"3364","2020-05-13",6.94
"3365","2020-05-14",6.93
"3366","2020-05-15",7.2
"3367","2020-05-18",7.81
"3368","2020-05-19",7.95
"3369","2020-05-20",8.29
"3370","2020-05-21",8.18
"3371","2020-05-22",8.2
"3372","2020-05-26",8.42
"3373","2020-05-27",8.26
"3374","2020-05-28",8.27
"3375","2020-05-29",8.16
"3376","2020-06-01",8.21
"3377","2020-06-02",8.31
"3378","2020-06-03",8.53
"3379","2020-06-04",8.82
"3380","2020-06-05",9.16
"3381","2020-06-08",9.34
"3382","2020-06-09",8.95
"3383","2020-06-10",8.77
"3384","2020-06-11",7.83
"3385","2020-06-12",7.77
"3386","2020-06-15",8.14
"3387","2020-06-16",8.25
"3388","2020-06-17",8.09
"3389","2020-06-18",8.06
"3390","2020-06-19",7.97
"3391","2020-06-22",7.93
"3392","2020-06-23",7.88
"3393","2020-06-24",7.48
"3394","2020-06-25",7.41
"3395","2020-06-26",7.06
"3396","2020-06-29",7.02
"3397","2020-06-30",7.12
"3398","2020-07-01",7.09
"3399","2020-07-02",7.04
"3400","2020-07-06",6.17
"3401","2020-07-07",6.31
"3402","2020-07-08",6.54
"3403","2020-07-09",6.34
"3404","2020-07-10",6.44
"3405","2020-07-13",6.36
"3406","2020-07-14",6.36
"3407","2020-07-15",6.62
"3408","2020-07-16",6.59
"3409","2020-07-17",6.47
"3410","2020-07-20",6.48
"3411","2020-07-21",6.74
"3412","2020-07-22",6.59
"3413","2020-07-23",6.62
"3414","2020-07-24",6.65
"3415","2020-07-27",6.38
"3416","2020-07-28",6.24
"3417","2020-07-29",6.67
"3418","2020-07-30",6.52
"3419","2020-07-31",6.55
"3420","2020-08-03",6.74
"3421","2020-08-04",6.91
"3422","2020-08-05",7.15
"3423","2020-08-06",6.63
"3424","2020-08-07",6.43
"3425","2020-08-10",6.51
"3426","2020-08-11",6.53
"3427","2020-08-12",6.55
"3428","2020-08-13",6.55
"3429","2020-08-14",6.62
"3430","2020-08-17",6.59
"3431","2020-08-18",6.49
"3432","2020-08-19",6.52
"3433","2020-08-20",6.65
"3434","2020-08-21",6.65
"3435","2020-08-24",6.61
"3436","2020-08-25",6.57
"3437","2020-08-26",6.46
"3438","2020-08-27",6.53
"3439","2020-08-28",6.6
"3440","2020-08-31",6.42
"3441","2020-09-01",6.29
"3442","2020-09-02",6.3
"3443","2020-09-03",6.22
"3444","2020-09-04",6.25
"3445","2020-09-08",6.05
"3446","2020-09-09",6.06
"3447","2020-09-10",5.96
"3448","2020-09-11",5.86
"3449","2020-09-14",5.92
"3450","2020-09-15",5.84
"3451","2020-09-16",6.08
"3452","2020-09-17",6.04
"3453","2020-09-18",6
"3454","2020-09-21",5.9
"3455","2020-09-22",5.82
"3456","2020-09-23",5.56
"3457","2020-09-24",5.52
"3458","2020-09-25",5.49
"3459","2020-09-28",5.55
"3460","2020-09-29",5.6
"3461","2020-09-30",5.42
"3462","2020-10-01",5.42
"3463","2020-10-02",5.43
"3464","2020-10-05",5.52
"3465","2020-10-06",5.39
"3466","2020-10-07",5.49
"3467","2020-10-08",5.92
"3468","2020-10-09",5.89
"3469","2020-10-12",6.05
"3470","2020-10-13",6.13
"3471","2020-10-14",6.29
"3472","2020-10-15",6.29
"3473","2020-10-16",6.02
"3474","2020-10-19",5.88
"3475","2020-10-20",5.92
"3476","2020-10-21",5.83
"3477","2020-10-22",6.25
"3478","2020-10-23",6.3
"3479","2020-10-26",6.18
"3480","2020-10-27",5.65
"3481","2020-10-28",5.27
"3482","2020-10-29",5.29
"3483","2020-10-30",5.15
"3484","2020-11-02",5.17
"3485","2020-11-03",5.5
"3486","2020-11-04",5.35
"3487","2020-11-05",5.36
"3488","2020-11-06",5.11
"3489","2020-11-09",5.6
"3490","2020-11-10",5.44
"3491","2020-11-11",5.35
"3492","2020-11-12",5.3
"3493","2020-11-13",5.36
"3494","2020-11-16",5.44
"3495","2020-11-17",5.63
"3496","2020-11-18",5.65
"3497","2020-11-19",6.12
"3498","2020-11-20",6.08
"3499","2020-11-23",6.43
"3500","2020-11-24",6.71
"3501","2020-11-25",6.49
"3502","2020-11-27",6.36
