"","date","ASRT"
"2854","2018-05-03",5.99
"2855","2018-05-04",5.93
"2856","2018-05-07",6.13
"2857","2018-05-08",6.08
"2858","2018-05-09",5.96
"2859","2018-05-10",7.34
"2860","2018-05-11",7.54
"2861","2018-05-14",7.26
"2862","2018-05-15",7.36
"2863","2018-05-16",7.52
"2864","2018-05-17",7.58
"2865","2018-05-18",7.61
"2866","2018-05-21",7.32
"2867","2018-05-22",6.69
"2868","2018-05-23",6.7
"2869","2018-05-24",6.74
"2870","2018-05-25",6.34
"2871","2018-05-29",6.31
"2872","2018-05-30",6.41
"2873","2018-05-31",6.22
"2874","2018-06-01",6.37
"2875","2018-06-04",6.21
"2876","2018-06-05",6.35
"2877","2018-06-06",6.42
"2878","2018-06-07",6.51
"2879","2018-06-08",6.59
"2880","2018-06-11",6.86
"2881","2018-06-12",6.93
"2882","2018-06-13",6.98
"2883","2018-06-14",6.97
"2884","2018-06-15",7.12
"2885","2018-06-18",7.19
"2886","2018-06-19",7.22
"2887","2018-06-20",7.35
"2888","2018-06-21",7.24
"2889","2018-06-22",7.32
"2890","2018-06-25",7.38
"2891","2018-06-26",7.16
"2892","2018-06-27",6.91
"2893","2018-06-28",6.86
"2894","2018-06-29",6.67
"2895","2018-07-02",6.82
"2896","2018-07-03",7.02
"2897","2018-07-05",7.05
"2898","2018-07-06",6.99
"2899","2018-07-09",8.34
"2900","2018-07-10",8.2
"2901","2018-07-11",8.36
"2902","2018-07-12",8.25
"2903","2018-07-13",8.21
"2904","2018-07-16",8.17
"2905","2018-07-17",8.26
"2906","2018-07-18",8.21
"2907","2018-07-19",8.17
"2908","2018-07-20",8.14
"2909","2018-07-23",8.26
"2910","2018-07-24",8.23
"2911","2018-07-25",8.35
"2912","2018-07-26",8.4
"2913","2018-07-27",8.25
"2914","2018-07-30",8.68
"2915","2018-07-31",8.86
"2916","2018-08-01",8.74
"2917","2018-08-02",8.66
"2918","2018-08-03",8.68
"2919","2018-08-06",8.81
"2920","2018-08-07",9.33
"2921","2018-08-08",7.77
"2922","2018-08-09",7.56
"2923","2018-08-10",7.22
"2924","2018-08-13",7.18
"2925","2018-08-14",7.3
"2926","2018-08-15",8.04
"2927","2018-08-16",7.28
"2928","2018-08-17",7.49
"2929","2018-08-20",7.55
"2930","2018-08-21",7.39
"2931","2018-08-22",7.24
"2932","2018-08-23",6.96
"2933","2018-08-24",7.13
"2934","2018-08-27",7.33
"2935","2018-08-28",7.32
"2936","2018-08-29",6.52
"2937","2018-08-30",6.55
"2938","2018-08-31",6.38
"2939","2018-09-04",6.3
"2940","2018-09-05",6.53
"2941","2018-09-06",6.32
"2942","2018-09-07",6.2
"2943","2018-09-10",6.09
"2944","2018-09-11",5.96
"2945","2018-09-12",5.99
"2946","2018-09-13",5.91
"2947","2018-09-14",5.84
"2948","2018-09-17",5.82
"2949","2018-09-18",5.89
"2950","2018-09-19",5.96
"2951","2018-09-20",6.19
"2952","2018-09-21",6.14
"2953","2018-09-24",6.14
"2954","2018-09-25",5.98
"2955","2018-09-26",5.81
"2956","2018-09-27",5.96
"2957","2018-09-28",5.88
"2958","2018-10-01",5.75
"2959","2018-10-02",5.55
"2960","2018-10-03",5.65
"2961","2018-10-04",5.71
"2962","2018-10-05",5.68
"2963","2018-10-08",5.78
"2964","2018-10-09",5.66
"2965","2018-10-10",5.55
"2966","2018-10-11",5.39
"2967","2018-10-12",5.52
"2968","2018-10-15",5.57
"2969","2018-10-16",5.85
"2970","2018-10-17",5.75
"2971","2018-10-18",5.92
"2972","2018-10-19",5.76
"2973","2018-10-22",5.71
"2974","2018-10-23",5.59
"2975","2018-10-24",5.25
"2976","2018-10-25",5.46
"2977","2018-10-26",5.42
"2978","2018-10-29",5.33
"2979","2018-10-30",5.13
"2980","2018-10-31",4.86
"2981","2018-11-01",5.15
"2982","2018-11-02",5.04
"2983","2018-11-05",5.05
"2984","2018-11-06",5.11
"2985","2018-11-07",5.1
"2986","2018-11-08",5.07
"2987","2018-11-09",5.43
"2988","2018-11-12",5.38
"2989","2018-11-13",5.38
"2990","2018-11-14",5.56
"2991","2018-11-15",5.76
"2992","2018-11-16",5.49
"2993","2018-11-19",5.39
"2994","2018-11-20",5.36
"2995","2018-11-21",5.26
"2996","2018-11-23",5.4
"2997","2018-11-26",5.21
"2998","2018-11-27",5.2
"2999","2018-11-28",5.28
"3000","2018-11-29",5.21
"3001","2018-11-30",4.99
"3002","2018-12-03",4.84
"3003","2018-12-04",4.76
"3004","2018-12-06",4.5
"3005","2018-12-07",4.27
"3006","2018-12-10",4.25
"3007","2018-12-11",4.22
"3008","2018-12-12",4.28
"3009","2018-12-13",4.2
"3010","2018-12-14",4.05
"3011","2018-12-17",3.93
"3012","2018-12-18",3.91
"3013","2018-12-19",3.86
"3014","2018-12-20",3.84
"3015","2018-12-21",3.62
"3016","2018-12-24",3.56
"3017","2018-12-26",3.72
"3018","2018-12-27",3.53
"3019","2018-12-28",3.59
"3020","2018-12-31",3.61
"3021","2019-01-02",3.98
"3022","2019-01-03",3.97
"3023","2019-01-04",4.18
"3024","2019-01-07",4.22
"3025","2019-01-08",4.4
"3026","2019-01-09",4.1
"3027","2019-01-10",4.13
"3028","2019-01-11",4.31
"3029","2019-01-14",4.22
"3030","2019-01-15",4.25
"3031","2019-01-16",4.22
"3032","2019-01-17",4.2
"3033","2019-01-18",4.18
"3034","2019-01-22",4.01
"3035","2019-01-23",3.93
"3036","2019-01-24",3.94
"3037","2019-01-25",4.18
"3038","2019-01-28",4.2
"3039","2019-01-29",4.22
"3040","2019-01-30",4.39
"3041","2019-01-31",4.46
"3042","2019-02-01",4.46
"3043","2019-02-04",4.53
"3044","2019-02-05",4.53
"3045","2019-02-06",4.48
"3046","2019-02-07",4.28
"3047","2019-02-08",4.2
"3048","2019-02-11",4.29
"3049","2019-02-12",4.31
"3050","2019-02-13",4.28
"3051","2019-02-14",4.36
"3052","2019-02-15",4.4
"3053","2019-02-19",4.48
"3054","2019-02-20",4.52
"3055","2019-02-21",4.21
"3056","2019-02-22",4.26
"3057","2019-02-25",4.3
"3058","2019-02-26",4.13
"3059","2019-02-27",4.14
"3060","2019-02-28",4.14
"3061","2019-03-01",4.32
"3062","2019-03-04",4.19
"3063","2019-03-05",4.33
"3064","2019-03-06",4.15
"3065","2019-03-07",4.08
"3066","2019-03-08",4.01
"3067","2019-03-11",3.78
"3068","2019-03-12",3.91
"3069","2019-03-13",4.1
"3070","2019-03-14",4.04
"3071","2019-03-15",4.03
"3072","2019-03-18",4.26
"3073","2019-03-19",4.72
"3074","2019-03-20",4.77
"3075","2019-03-21",4.83
"3076","2019-03-22",4.87
"3077","2019-03-25",4.87
"3078","2019-03-26",4.57
"3079","2019-03-27",4.53
"3080","2019-03-28",4.83
"3081","2019-03-29",5.07
"3082","2019-04-01",5.1
"3083","2019-04-02",5.16
"3084","2019-04-03",5.39
"3085","2019-04-04",5.58
"3086","2019-04-05",5.49
"3087","2019-04-08",5.66
"3088","2019-04-09",5.44
"3089","2019-04-10",5.24
"3090","2019-04-11",5.13
"3091","2019-04-12",4.87
"3092","2019-04-15",4.72
"3093","2019-04-16",4.63
"3094","2019-04-17",4.26
"3095","2019-04-18",4.29
"3096","2019-04-22",4.17
"3097","2019-04-23",4.36
"3098","2019-04-24",4.31
"3099","2019-04-25",4.16
"3100","2019-04-26",4.22
"3101","2019-04-29",4.31
"3102","2019-04-30",4.17
"3103","2019-05-01",4.35
"3104","2019-05-02",4.39
"3105","2019-05-03",4.71
"3106","2019-05-06",4.78
"3107","2019-05-07",4.8
"3108","2019-05-08",4.74
"3109","2019-05-09",4.78
"3110","2019-05-10",4.41
"3111","2019-05-13",4.28
"3112","2019-05-14",4.17
"3113","2019-05-15",3.96
"3114","2019-05-16",3.55
"3115","2019-05-17",3.43
"3116","2019-05-20",3.46
"3117","2019-05-21",3.42
"3118","2019-05-22",3.43
"3119","2019-05-23",3.4
"3120","2019-05-24",3.43
"3121","2019-05-28",3.27
"3122","2019-05-29",3.24
"3123","2019-05-30",3.15
"3124","2019-05-31",2.93
"3125","2019-06-03",3.08
"3126","2019-06-04",3.21
"3127","2019-06-05",2.99
"3128","2019-06-06",2.99
"3129","2019-06-07",2.98
"3130","2019-06-10",3.09
"3131","2019-06-11",3.16
"3132","2019-06-12",3.17
"3133","2019-06-13",3.32
"3134","2019-06-14",3.07
"3135","2019-06-17",3
"3136","2019-06-18",3.07
"3137","2019-06-19",3.17
"3138","2019-06-20",3.18
"3139","2019-06-21",3.16
"3140","2019-06-24",3.05
"3141","2019-06-25",3.18
"3142","2019-06-26",3.44
"3143","2019-06-27",3.44
"3144","2019-06-28",3.45
"3145","2019-07-01",3.46
"3146","2019-07-02",3.43
"3147","2019-07-03",3.38
"3148","2019-07-05",3.34
"3149","2019-07-08",3.24
"3150","2019-07-09",3.16
"3151","2019-07-10",3.16
"3152","2019-07-11",3.08
"3153","2019-07-12",3.12
"3154","2019-07-15",3.27
"3155","2019-07-16",3.34
"3156","2019-07-17",3.06
"3157","2019-07-18",2.93
"3158","2019-07-19",3
"3159","2019-07-22",3.05
"3160","2019-07-23",3
"3161","2019-07-24",3.17
"3162","2019-07-25",3.02
"3163","2019-07-26",3.14
"3164","2019-07-29",3.37
"3165","2019-07-30",3.42
"3166","2019-07-31",3.43
"3167","2019-08-01",3.24
"3168","2019-08-02",3.01
"3169","2019-08-05",2.85
"3170","2019-08-06",2.77
"3171","2019-08-07",2.66
"3172","2019-08-08",2.81
"3173","2019-08-09",1.52
"3174","2019-08-12",1.52
"3175","2019-08-13",1.6
"3176","2019-08-14",1.58
"3177","2019-08-15",1.61
"3178","2019-08-16",1.62
"3179","2019-08-19",1.6
"3180","2019-08-20",1.33
"3181","2019-08-21",1.53
"3182","2019-08-22",1.52
"3183","2019-08-23",1.4
"3184","2019-08-26",1.5
"3185","2019-08-27",1.39
"3186","2019-08-28",1.41
"3187","2019-08-29",1.46
"3188","2019-08-30",1.44
"3189","2019-09-03",1.32
"3190","2019-09-04",1.31
"3191","2019-09-05",1.32
"3192","2019-09-06",1.27
"3193","2019-09-09",1.24
"3194","2019-09-10",1.39
"3195","2019-09-11",1.38
"3196","2019-09-12",1.34
"3197","2019-09-13",1.36
"3198","2019-09-16",1.35
"3199","2019-09-17",1.37
"3200","2019-09-18",1.33
"3201","2019-09-19",1.32
"3202","2019-09-20",1.38
"3203","2019-09-23",1.38
"3204","2019-09-24",1.43
"3205","2019-09-25",1.42
"3206","2019-09-26",1.43
"3207","2019-09-27",1.31
"3208","2019-09-30",1.28
"3209","2019-10-01",1.23
"3210","2019-10-02",1.24
"3211","2019-10-03",1.24
"3212","2019-10-04",1.22
"3213","2019-10-07",1.33
"3214","2019-10-08",1.33
"3215","2019-10-09",1.25
"3216","2019-10-10",1.22
"3217","2019-10-11",1.24
"3218","2019-10-14",1.05
"3219","2019-10-15",1.1
"3220","2019-10-16",1.04
"3221","2019-10-17",1.25
"3222","2019-10-18",1.17
"3223","2019-10-21",0.84
"3224","2019-10-22",0.87
"3225","2019-10-23",0.89
"3226","2019-10-24",0.89
"3227","2019-10-25",0.92
"3228","2019-10-28",0.98
"3229","2019-10-29",0.99
"3230","2019-10-30",1.02
"3231","2019-10-31",0.79
"3232","2019-11-01",0.84
"3233","2019-11-04",0.81
"3234","2019-11-05",0.83
"3235","2019-11-06",0.73
"3236","2019-11-07",0.75
"3237","2019-11-08",0.73
"3238","2019-11-11",0.72
"3239","2019-11-12",0.73
"3240","2019-11-13",0.81
"3241","2019-11-14",0.77
"3242","2019-11-15",0.77
"3243","2019-11-18",0.83
"3244","2019-11-19",0.8
"3245","2019-11-20",0.76
"3246","2019-11-21",0.74
"3247","2019-11-22",0.74
"3248","2019-11-25",0.76
"3249","2019-11-26",0.77
"3250","2019-11-27",0.78
"3251","2019-11-29",0.76
"3252","2019-12-02",0.75
"3253","2019-12-03",0.74
"3254","2019-12-04",0.73
"3255","2019-12-05",0.7
"3256","2019-12-06",0.71
"3257","2019-12-09",0.71
"3258","2019-12-10",0.77
"3259","2019-12-11",0.79
"3260","2019-12-12",1.23
"3261","2019-12-13",1.19
"3262","2019-12-16",1.4
"3263","2019-12-17",1.28
"3264","2019-12-18",1.22
"3265","2019-12-19",1.16
"3266","2019-12-20",1.12
"3267","2019-12-23",1.1
"3268","2019-12-24",1.1
"3269","2019-12-26",1.35
"3270","2019-12-27",1.39
"3271","2019-12-30",1.28
"3272","2019-12-31",1.25
"3273","2020-01-02",1.19
"3274","2020-01-03",1.11
"3275","2020-01-06",1.08
"3276","2020-01-07",1.15
"3277","2020-01-08",1.08
"3278","2020-01-09",1.07
"3279","2020-01-10",1.11
"3280","2020-01-13",1.16
"3281","2020-01-14",1.16
"3282","2020-01-15",1.14
"3283","2020-01-16",1.21
"3284","2020-01-17",1.24
"3285","2020-01-21",1.3
"3286","2020-01-22",1.24
"3287","2020-01-23",1.17
"3288","2020-01-24",1.12
"3289","2020-01-27",1.09
"3290","2020-01-28",1.12
"3291","2020-01-29",1.11
"3292","2020-01-30",1.09
"3293","2020-01-31",1.07
"3294","2020-02-03",1.05
"3295","2020-02-04",1.05
"3296","2020-02-05",1.05
"3297","2020-02-06",1.04
"3298","2020-02-07",1.52
"3299","2020-02-10",1.36
"3300","2020-02-11",1.35
"3301","2020-02-12",1.35
"3302","2020-02-13",1.35
"3303","2020-02-14",1.34
"3304","2020-02-18",1.29
"3305","2020-02-19",1.38
"3306","2020-02-20",1.34
"3307","2020-02-21",1.31
"3308","2020-02-24",1.17
"3309","2020-02-25",1.11
"3310","2020-02-26",1.11
"3311","2020-02-27",1.05
"3312","2020-02-28",1.08
"3313","2020-03-02",1.13
"3314","2020-03-03",1.05
"3315","2020-03-04",1.15
"3316","2020-03-05",1.09
"3317","2020-03-06",1.14
"3318","2020-03-09",1.07
"3319","2020-03-10",0.74
"3320","2020-03-11",0.93
"3321","2020-03-12",0.81
"3322","2020-03-13",0.8
"3323","2020-03-16",0.75
"3324","2020-03-17",0.74
"3325","2020-03-18",0.6
"3326","2020-03-19",0.7
"3327","2020-03-20",0.71
"3328","2020-03-23",0.65
"3329","2020-03-24",0.7
"3330","2020-03-25",0.76
"3331","2020-03-26",0.71
"3332","2020-03-27",0.65
"3333","2020-03-30",0.68
"3334","2020-03-31",0.65
"3335","2020-04-01",0.64
"3336","2020-04-02",0.65
"3337","2020-04-03",0.63
"3338","2020-04-06",0.67
"3339","2020-04-07",0.68
"3340","2020-04-08",0.71
"3341","2020-04-09",0.72
"3342","2020-04-13",0.8
"3343","2020-04-14",0.9
"3344","2020-04-15",0.88
"3345","2020-04-16",0.89
"3346","2020-04-17",0.92
"3347","2020-04-20",0.9
"3348","2020-04-21",0.83
"3349","2020-04-22",0.84
"3350","2020-04-23",0.81
"3351","2020-04-24",0.85
"3352","2020-04-27",0.93
"3353","2020-04-28",0.92
"3354","2020-04-29",0.9
"3355","2020-04-30",0.88
"3356","2020-05-01",0.83
"3357","2020-05-04",0.86
"3358","2020-05-05",0.84
"3359","2020-05-06",0.81
"3360","2020-05-07",0.84
"3361","2020-05-08",0.8
"3362","2020-05-11",0.87
"3363","2020-05-12",0.81
"3364","2020-05-13",0.81
"3365","2020-05-14",0.79
"3366","2020-05-15",0.81
"3367","2020-05-18",0.81
"3368","2020-05-19",0.8
"3369","2020-05-20",0.9
"3370","2020-05-21",0.87
"3371","2020-05-22",0.82
"3372","2020-05-26",0.82
"3373","2020-05-27",0.83
"3374","2020-05-28",0.96
"3375","2020-05-29",0.99
"3376","2020-06-01",1
"3377","2020-06-02",0.99
"3378","2020-06-03",1.08
"3379","2020-06-04",1
"3380","2020-06-05",1
"3381","2020-06-08",1.03
"3382","2020-06-09",1.01
"3383","2020-06-10",0.97
"3384","2020-06-11",0.9
"3385","2020-06-12",0.92
"3386","2020-06-15",0.94
"3387","2020-06-16",0.94
"3388","2020-06-17",0.89
"3389","2020-06-18",0.88
"3390","2020-06-19",0.84
"3391","2020-06-22",0.87
"3392","2020-06-23",0.84
"3393","2020-06-24",0.85
"3394","2020-06-25",0.85
"3395","2020-06-26",0.82
"3396","2020-06-29",0.87
"3397","2020-06-30",0.86
"3398","2020-07-01",0.83
"3399","2020-07-02",0.82
"3400","2020-07-06",0.82
"3401","2020-07-07",0.82
"3402","2020-07-08",0.8
"3403","2020-07-09",0.82
"3404","2020-07-10",0.81
"3405","2020-07-13",0.81
"3406","2020-07-14",0.84
"3407","2020-07-15",0.83
"3408","2020-07-16",0.85
"3409","2020-07-17",0.89
"3410","2020-07-20",0.9
"3411","2020-07-21",0.93
"3412","2020-07-22",1.08
"3413","2020-07-23",0.96
"3414","2020-07-24",1
"3415","2020-07-27",0.95
"3416","2020-07-28",1.01
"3417","2020-07-29",0.97
"3418","2020-07-30",0.97
"3419","2020-07-31",0.9
"3420","2020-08-03",0.87
"3421","2020-08-04",0.9
"3422","2020-08-05",0.92
"3423","2020-08-06",0.94
"3424","2020-08-07",0.78
"3425","2020-08-10",0.81
"3426","2020-08-11",0.8
"3427","2020-08-12",0.77
"3428","2020-08-13",0.78
"3429","2020-08-14",0.81
"3430","2020-08-17",0.83
"3431","2020-08-18",0.83
"3432","2020-08-19",0.84
"3433","2020-08-20",0.86
"3434","2020-08-21",0.82
"3435","2020-08-24",0.83
"3436","2020-08-25",0.79
"3437","2020-08-26",0.83
"3438","2020-08-27",0.79
"3439","2020-08-28",0.81
"3440","2020-08-31",0.81
"3441","2020-09-01",0.76
"3442","2020-09-02",0.78
"3443","2020-09-03",0.75
"3444","2020-09-04",0.72
"3445","2020-09-08",0.72
"3446","2020-09-09",0.74
"3447","2020-09-10",0.72
"3448","2020-09-11",0.69
"3449","2020-09-14",0.71
"3450","2020-09-15",0.7
"3451","2020-09-16",0.72
"3452","2020-09-17",0.74
"3453","2020-09-18",0.7
"3454","2020-09-21",0.7
"3455","2020-09-22",0.69
"3456","2020-09-23",0.67
"3457","2020-09-24",0.65
"3458","2020-09-25",0.66
"3459","2020-09-28",0.67
"3460","2020-09-29",0.67
"3461","2020-09-30",0.67
"3462","2020-10-01",0.65
"3463","2020-10-02",0.66
"3464","2020-10-05",0.69
"3465","2020-10-06",0.7
"3466","2020-10-07",0.7
"3467","2020-10-08",0.73
"3468","2020-10-09",0.75
"3469","2020-10-12",0.77
"3470","2020-10-13",0.76
"3471","2020-10-14",0.74
"3472","2020-10-15",0.71
"3473","2020-10-16",0.72
"3474","2020-10-19",0.71
"3475","2020-10-20",0.71
"3476","2020-10-21",0.67
"3477","2020-10-22",0.7
"3478","2020-10-23",0.7
"3479","2020-10-26",0.68
"3480","2020-10-27",0.69
"3481","2020-10-28",0.66
"3482","2020-10-29",0.65
"3483","2020-10-30",0.62
"3484","2020-11-02",0.63
"3485","2020-11-03",0.65
"3486","2020-11-04",0.65
"3487","2020-11-05",0.67
"3488","2020-11-06",0.48
"3489","2020-11-09",0.39
"3490","2020-11-10",0.41
"3491","2020-11-11",0.4
"3492","2020-11-12",0.4
"3493","2020-11-13",0.39
"3494","2020-11-16",0.37
"3495","2020-11-17",0.35
"3496","2020-11-18",0.34
"3497","2020-11-19",0.38
"3498","2020-11-20",0.38
"3499","2020-11-23",0.44
"3500","2020-11-24",0.42
"3501","2020-11-25",0.43
"3502","2020-11-27",0.41
