"","date","CG"
"1883","2019-10-25",27.33
"1884","2019-10-28",27.5
"1885","2019-10-29",27.5
"1886","2019-10-30",27.52
"1887","2019-10-31",27.280001
"1888","2019-11-01",27.99
"1889","2019-11-04",27.98
"1890","2019-11-05",27.98
"1891","2019-11-06",27.540001
"1892","2019-11-07",27.5
"1893","2019-11-08",27.389999
"1894","2019-11-11",27.530001
"1895","2019-11-12",27.940001
"1896","2019-11-13",27.9
"1897","2019-11-14",28.15
"1898","2019-11-15",28.4
"1899","2019-11-18",28.290001
"1900","2019-11-19",28.360001
"1901","2019-11-20",28.559999
"1902","2019-11-21",28.559999
"1903","2019-11-22",28.59
"1904","2019-11-25",28.9
"1905","2019-11-26",29.549999
"1906","2019-11-27",29.879999
"1907","2019-11-29",29.799999
"1908","2019-12-02",29.629999
"1909","2019-12-03",28.610001
"1910","2019-12-04",29.23
"1911","2019-12-05",29.459999
"1912","2019-12-06",29.49
"1913","2019-12-09",29.17
"1914","2019-12-10",29.43
"1915","2019-12-11",30.18
"1916","2019-12-12",29.83
"1917","2019-12-13",29.690001
"1918","2019-12-16",30.33
"1919","2019-12-17",30.58
"1920","2019-12-18",30.83
"1921","2019-12-19",31.280001
"1922","2019-12-20",31.219999
"1923","2019-12-23",31.02
"1924","2019-12-24",31.15
"1925","2019-12-26",31.25
"1926","2019-12-27",31.219999
"1927","2019-12-30",31.75
"1928","2019-12-31",32.080002
"1929","2020-01-02",32.02
"1930","2020-01-03",31.450001
"1931","2020-01-06",31.450001
"1932","2020-01-07",31.35
"1933","2020-01-08",31.48
"1934","2020-01-09",31.77
"1935","2020-01-10",31.540001
"1936","2020-01-13",31.639999
"1937","2020-01-14",31.43
"1938","2020-01-15",32
"1939","2020-01-16",32.939999
"1940","2020-01-17",33.279999
"1941","2020-01-21",33.41
"1942","2020-01-22",34.279999
"1943","2020-01-23",34.450001
"1944","2020-01-24",33.720001
"1945","2020-01-27",32.91
"1946","2020-01-28",33.16
"1947","2020-01-29",33.68
"1948","2020-01-30",32.650002
"1949","2020-01-31",32.48
"1950","2020-02-03",32.200001
"1951","2020-02-04",33.5
"1952","2020-02-05",32.66
"1953","2020-02-06",32.450001
"1954","2020-02-07",32.869999
"1955","2020-02-10",33.41
"1956","2020-02-11",33.599998
"1957","2020-02-12",33.689999
"1958","2020-02-13",32.939999
"1959","2020-02-14",32.130001
"1960","2020-02-18",32
"1961","2020-02-19",31.75
"1962","2020-02-20",31.360001
"1963","2020-02-21",31.27
"1964","2020-02-24",30.91
"1965","2020-02-25",29.280001
"1966","2020-02-26",29.82
"1967","2020-02-27",28.870001
"1968","2020-02-28",28.459999
"1969","2020-03-02",30.530001
"1970","2020-03-03",29.23
"1971","2020-03-04",28.98
"1972","2020-03-05",28.620001
"1973","2020-03-06",26.370001
"1974","2020-03-09",23.23
"1975","2020-03-10",23.49
"1976","2020-03-11",22.35
"1977","2020-03-12",20.76
"1978","2020-03-13",23.629999
"1979","2020-03-16",18.620001
"1980","2020-03-17",18.33
"1981","2020-03-18",17.08
"1982","2020-03-19",19.98
"1983","2020-03-20",19.389999
"1984","2020-03-23",18.209999
"1985","2020-03-24",20.030001
"1986","2020-03-25",22.440001
"1987","2020-03-26",23.73
"1988","2020-03-27",22.74
"1989","2020-03-30",22.52
"1990","2020-03-31",21.65
"1991","2020-04-01",19.709999
"1992","2020-04-02",20.190001
"1993","2020-04-03",19.889999
"1994","2020-04-06",21.82
"1995","2020-04-07",22.219999
"1996","2020-04-08",22.969999
"1997","2020-04-09",24.059999
"1998","2020-04-13",22.809999
"1999","2020-04-14",24.01
"2000","2020-04-15",22.68
"2001","2020-04-16",22.68
"2002","2020-04-17",22.950001
"2003","2020-04-20",21.870001
"2004","2020-04-21",21
"2005","2020-04-22",21.690001
"2006","2020-04-23",22.200001
"2007","2020-04-24",22.58
"2008","2020-04-27",24.440001
"2009","2020-04-28",24.809999
"2010","2020-04-29",25.959999
"2011","2020-04-30",23.440001
"2012","2020-05-01",22.18
"2013","2020-05-04",21.98
"2014","2020-05-05",23.190001
"2015","2020-05-06",23.059999
"2016","2020-05-07",23.9
"2017","2020-05-08",24.549999
"2018","2020-05-11",24.58
"2019","2020-05-12",24.35
"2020","2020-05-13",23.5
"2021","2020-05-14",23.73
"2022","2020-05-15",23.48
"2023","2020-05-18",25.040001
"2024","2020-05-19",24.959999
"2025","2020-05-20",25.93
"2026","2020-05-21",26.5
"2027","2020-05-22",26.82
"2028","2020-05-26",27.85
"2029","2020-05-27",28.09
"2030","2020-05-28",27.969999
"2031","2020-05-29",27.66
"2032","2020-06-01",28.120001
"2033","2020-06-02",28.9
"2034","2020-06-03",30.07
"2035","2020-06-04",29.75
"2036","2020-06-05",29.66
"2037","2020-06-08",30.690001
"2038","2020-06-09",29.950001
"2039","2020-06-10",29.959999
"2040","2020-06-11",28.040001
"2041","2020-06-12",29.379999
"2042","2020-06-15",30.77
"2043","2020-06-16",30.559999
"2044","2020-06-17",30.799999
"2045","2020-06-18",30.940001
"2046","2020-06-19",29.85
"2047","2020-06-22",29.08
"2048","2020-06-23",29.34
"2049","2020-06-24",28.389999
"2050","2020-06-25",28.389999
"2051","2020-06-26",26.469999
"2052","2020-06-29",27.290001
"2053","2020-06-30",27.9
"2054","2020-07-01",27.889999
"2055","2020-07-02",27.969999
"2056","2020-07-06",28.129999
"2057","2020-07-07",27.07
"2058","2020-07-08",28.5
"2059","2020-07-09",28.16
"2060","2020-07-10",28.25
"2061","2020-07-13",27.440001
"2062","2020-07-14",28.5
"2063","2020-07-15",29.120001
"2064","2020-07-16",28.860001
"2065","2020-07-17",29.049999
"2066","2020-07-20",29.049999
"2067","2020-07-21",29.58
"2068","2020-07-22",29.4
"2069","2020-07-23",29.02
"2070","2020-07-24",28.709999
"2071","2020-07-27",29.15
"2072","2020-07-28",28.889999
"2073","2020-07-29",29.610001
"2074","2020-07-30",29.290001
"2075","2020-07-31",28.469999
"2076","2020-08-03",28.35
"2077","2020-08-04",27.889999
"2078","2020-08-05",28.23
"2079","2020-08-06",27.700001
"2080","2020-08-07",27.48
"2081","2020-08-10",27.209999
"2082","2020-08-11",26.959999
"2083","2020-08-12",27.290001
"2084","2020-08-13",27
"2085","2020-08-14",27.139999
"2086","2020-08-17",27.379999
"2087","2020-08-18",27.360001
"2088","2020-08-19",27.18
"2089","2020-08-20",26.389999
"2090","2020-08-21",26.6
"2091","2020-08-24",26.620001
"2092","2020-08-25",26.379999
"2093","2020-08-26",26.940001
"2094","2020-08-27",26.620001
"2095","2020-08-28",26.07
"2096","2020-08-31",25.809999
"2097","2020-09-01",26.610001
"2098","2020-09-02",26.879999
"2099","2020-09-03",25.879999
"2100","2020-09-04",25.82
"2101","2020-09-08",24.969999
"2102","2020-09-09",25.610001
"2103","2020-09-10",25.280001
"2104","2020-09-11",25.17
"2105","2020-09-14",25.530001
"2106","2020-09-15",25.809999
"2107","2020-09-16",25.799999
"2108","2020-09-17",24.889999
"2109","2020-09-18",24.73
"2110","2020-09-21",24.530001
"2111","2020-09-22",24.57
"2112","2020-09-23",24.07
"2113","2020-09-24",23.57
"2114","2020-09-25",23.690001
"2115","2020-09-28",24.74
"2116","2020-09-29",24.610001
"2117","2020-09-30",24.67
"2118","2020-10-01",24.879999
"2119","2020-10-02",25.299999
"2120","2020-10-05",26.02
"2121","2020-10-06",25.77
"2122","2020-10-07",25.92
"2123","2020-10-08",26.700001
"2124","2020-10-09",26.799999
"2125","2020-10-12",26.889999
"2126","2020-10-13",26.77
"2127","2020-10-14",26.85
"2128","2020-10-15",27.27
"2129","2020-10-16",27.68
"2130","2020-10-19",27.700001
"2131","2020-10-20",27.639999
"2132","2020-10-21",27.43
"2133","2020-10-22",27.66
"2134","2020-10-23",27.459999
"2135","2020-10-26",26.25
"2136","2020-10-27",25.77
"2137","2020-10-28",25.16
"2138","2020-10-29",25.559999
"2139","2020-10-30",24.92
"2140","2020-11-02",25.389999
"2141","2020-11-03",25.34
"2142","2020-11-04",26.469999
"2143","2020-11-05",27.389999
"2144","2020-11-06",27.32
"2145","2020-11-09",27.66
"2146","2020-11-10",27.99
"2147","2020-11-11",27.709999
"2148","2020-11-12",27.440001
"2149","2020-11-13",27.799999
"2150","2020-11-16",28.450001
"2151","2020-11-17",28.629999
"2152","2020-11-18",27.959999
"2153","2020-11-19",27.799999
"2154","2020-11-20",27.940001
"2155","2020-11-23",27.76
"2156","2020-11-24",28.700001
"2157","2020-11-25",28.77
"2158","2020-11-27",28.629999
