"","date","BDSI"
"1936","2014-09-10",17.549999
"1937","2014-09-11",17.860001
"1938","2014-09-12",18.15
"1939","2014-09-15",16.83
"1940","2014-09-16",17.23
"1941","2014-09-17",17.26
"1942","2014-09-18",17.35
"1943","2014-09-19",17.02
"1944","2014-09-22",16.66
"1945","2014-09-23",16.51
"1946","2014-09-24",17.08
"1947","2014-09-25",16.51
"1948","2014-09-26",17.41
"1949","2014-09-29",17.6
"1950","2014-09-30",17.09
"1951","2014-10-01",16.26
"1952","2014-10-02",16.690001
"1953","2014-10-03",17.129999
"1954","2014-10-06",16.860001
"1955","2014-10-07",17.49
"1956","2014-10-08",17.9
"1957","2014-10-09",17.030001
"1958","2014-10-10",15.39
"1959","2014-10-13",14.81
"1960","2014-10-14",14.37
"1961","2014-10-15",15.11
"1962","2014-10-16",15.72
"1963","2014-10-17",15.95
"1964","2014-10-20",16.74
"1965","2014-10-21",16.35
"1966","2014-10-22",15.9
"1967","2014-10-23",16.379999
"1968","2014-10-24",16.620001
"1969","2014-10-27",16.84
"1970","2014-10-28",17.17
"1971","2014-10-29",17.379999
"1972","2014-10-30",17.790001
"1973","2014-10-31",17.4
"1974","2014-11-03",17.65
"1975","2014-11-04",17.370001
"1976","2014-11-05",16.299999
"1977","2014-11-06",15.84
"1978","2014-11-07",15.5
"1979","2014-11-10",16.200001
"1980","2014-11-11",16.42
"1981","2014-11-12",15.95
"1982","2014-11-13",15.33
"1983","2014-11-14",14.47
"1984","2014-11-17",14.44
"1985","2014-11-18",14.82
"1986","2014-11-19",14.71
"1987","2014-11-20",14.46
"1988","2014-11-21",14.29
"1989","2014-11-24",14.79
"1990","2014-11-25",14.95
"1991","2014-11-26",15.8
"1992","2014-11-28",15.35
"1993","2014-12-01",14.66
"1994","2014-12-02",14.9
"1995","2014-12-03",14.64
"1996","2014-12-04",14.66
"1997","2014-12-05",14.7
"1998","2014-12-08",14.59
"1999","2014-12-09",15.05
"2000","2014-12-10",14.49
"2001","2014-12-11",14.68
"2002","2014-12-12",13.82
"2003","2014-12-15",12.3
"2004","2014-12-16",12.65
"2005","2014-12-17",13.96
"2006","2014-12-18",13.06
"2007","2014-12-19",13.82
"2008","2014-12-22",13.43
"2009","2014-12-23",11.99
"2010","2014-12-24",12.65
"2011","2014-12-26",11.97
"2012","2014-12-29",12.1
"2013","2014-12-30",12.42
"2014","2014-12-31",12.02
"2015","2015-01-02",12.24
"2016","2015-01-05",12.13
"2017","2015-01-06",12.02
"2018","2015-01-07",12.28
"2019","2015-01-08",12.43
"2020","2015-01-09",12.57
"2021","2015-01-12",12.72
"2022","2015-01-13",12.47
"2023","2015-01-14",12.25
"2024","2015-01-15",11.75
"2025","2015-01-16",12.34
"2026","2015-01-20",12.14
"2027","2015-01-21",12.02
"2028","2015-01-22",12.61
"2029","2015-01-23",12.71
"2030","2015-01-26",13.4
"2031","2015-01-27",13.89
"2032","2015-01-28",13.2
"2033","2015-01-29",13.63
"2034","2015-01-30",13.1
"2035","2015-02-02",13.1
"2036","2015-02-03",13.67
"2037","2015-02-04",13.15
"2038","2015-02-05",13.36
"2039","2015-02-06",12.83
"2040","2015-02-09",12.82
"2041","2015-02-10",12.99
"2042","2015-02-11",13.84
"2043","2015-02-12",13.99
"2044","2015-02-13",14.92
"2045","2015-02-17",14.29
"2046","2015-02-18",14.57
"2047","2015-02-19",14.44
"2048","2015-02-20",14.41
"2049","2015-02-23",14.63
"2050","2015-02-24",14.74
"2051","2015-02-25",13.91
"2052","2015-02-26",14.71
"2053","2015-02-27",15
"2054","2015-03-02",15.32
"2055","2015-03-03",15.07
"2056","2015-03-04",15.16
"2057","2015-03-05",14.98
"2058","2015-03-06",14.84
"2059","2015-03-09",14.99
"2060","2015-03-10",14.86
"2061","2015-03-11",14.74
"2062","2015-03-12",14.9
"2063","2015-03-13",14.77
"2064","2015-03-16",14.6
"2065","2015-03-17",14.53
"2066","2015-03-18",14.9
"2067","2015-03-19",15.22
"2068","2015-03-20",14.97
"2069","2015-03-23",14.79
"2070","2015-03-24",14.9
"2071","2015-03-25",13.99
"2072","2015-03-26",13.75
"2073","2015-03-27",13.89
"2074","2015-03-30",10.51
"2075","2015-03-31",10.5
"2076","2015-04-01",10.11
"2077","2015-04-02",10.03
"2078","2015-04-06",10.44
"2079","2015-04-07",9.93
"2080","2015-04-08",9.89
"2081","2015-04-09",9.48
"2082","2015-04-10",9.5
"2083","2015-04-13",9.64
"2084","2015-04-14",9.39
"2085","2015-04-15",9.35
"2086","2015-04-16",10.02
"2087","2015-04-17",9.46
"2088","2015-04-20",9.2
"2089","2015-04-21",9.14
"2090","2015-04-22",9.26
"2091","2015-04-23",9.21
"2092","2015-04-24",9.26
"2093","2015-04-27",8.87
"2094","2015-04-28",8.61
"2095","2015-04-29",8.67
"2096","2015-04-30",8.06
"2097","2015-05-01",8.22
"2098","2015-05-04",8.12
"2099","2015-05-05",7.9
"2100","2015-05-06",7.6
"2101","2015-05-07",7.79
"2102","2015-05-08",7.74
"2103","2015-05-11",7.64
"2104","2015-05-12",7.75
"2105","2015-05-13",8.34
"2106","2015-05-14",8.72
"2107","2015-05-15",8.77
"2108","2015-05-18",8.52
"2109","2015-05-19",8.5
"2110","2015-05-20",8.23
"2111","2015-05-21",8.49
"2112","2015-05-22",8.1
"2113","2015-05-26",7.93
"2114","2015-05-27",7.95
"2115","2015-05-28",8.36
"2116","2015-05-29",8.52
"2117","2015-06-01",8.08
"2118","2015-06-02",7.86
"2119","2015-06-03",8.31
"2120","2015-06-04",8.54
"2121","2015-06-05",8.4
"2122","2015-06-08",8.59
"2123","2015-06-09",8.29
"2124","2015-06-10",8.15
"2125","2015-06-11",8.25
"2126","2015-06-12",8.17
"2127","2015-06-15",8.04
"2128","2015-06-16",8.16
"2129","2015-06-17",8.23
"2130","2015-06-18",8.42
"2131","2015-06-19",8.54
"2132","2015-06-22",8.46
"2133","2015-06-23",8.75
"2134","2015-06-24",8.43
"2135","2015-06-25",8.04
"2136","2015-06-26",7.69
"2137","2015-06-29",7.26
"2138","2015-06-30",7.96
"2139","2015-07-01",7.92
"2140","2015-07-02",7.79
"2141","2015-07-06",8
"2142","2015-07-07",8.05
"2143","2015-07-08",8.22
"2144","2015-07-09",8.49
"2145","2015-07-10",8.64
"2146","2015-07-13",8.57
"2147","2015-07-14",9.03
"2148","2015-07-15",9.05
"2149","2015-07-16",9.31
"2150","2015-07-17",9.64
"2151","2015-07-20",9.4
"2152","2015-07-21",9.22
"2153","2015-07-22",9.2
"2154","2015-07-23",9.15
"2155","2015-07-24",8.89
"2156","2015-07-27",8.7
"2157","2015-07-28",8.5
"2158","2015-07-29",7.88
"2159","2015-07-30",7.65
"2160","2015-07-31",8.15
"2161","2015-08-03",7.78
"2162","2015-08-04",7.64
"2163","2015-08-05",7.81
"2164","2015-08-06",7.35
"2165","2015-08-07",6.96
"2166","2015-08-10",7.05
"2167","2015-08-11",6.82
"2168","2015-08-12",7.31
"2169","2015-08-13",6.89
"2170","2015-08-14",6.61
"2171","2015-08-17",6.75
"2172","2015-08-18",6.74
"2173","2015-08-19",6.56
"2174","2015-08-20",6.36
"2175","2015-08-21",6.52
"2176","2015-08-24",6.21
"2177","2015-08-25",6.22
"2178","2015-08-26",6.45
"2179","2015-08-27",6.64
"2180","2015-08-28",6.87
"2181","2015-08-31",6.75
"2182","2015-09-01",6.44
"2183","2015-09-02",6.4
"2184","2015-09-03",6.23
"2185","2015-09-04",6.37
"2186","2015-09-08",6.66
"2187","2015-09-09",6.67
"2188","2015-09-10",7.09
"2189","2015-09-11",7.03
"2190","2015-09-14",6.87
"2191","2015-09-15",6.96
"2192","2015-09-16",6.96
"2193","2015-09-17",7.34
"2194","2015-09-18",7.59
"2195","2015-09-21",7.48
"2196","2015-09-22",6.96
"2197","2015-09-23",6.61
"2198","2015-09-24",6.63
"2199","2015-09-25",6.06
"2200","2015-09-28",5.33
"2201","2015-09-29",5.41
"2202","2015-09-30",5.56
"2203","2015-10-01",5.41
"2204","2015-10-02",5.9
"2205","2015-10-05",6.13
"2206","2015-10-06",6.23
"2207","2015-10-07",6.59
"2208","2015-10-08",6.52
"2209","2015-10-09",6.74
"2210","2015-10-12",6.31
"2211","2015-10-13",6.08
"2212","2015-10-14",6.08
"2213","2015-10-15",6.5
"2214","2015-10-16",6.8
"2215","2015-10-19",6.82
"2216","2015-10-20",6.49
"2217","2015-10-21",5.85
"2218","2015-10-22",5.18
"2219","2015-10-23",5.28
"2220","2015-10-26",5.72
"2221","2015-10-27",5.34
"2222","2015-10-28",5.68
"2223","2015-10-29",5.47
"2224","2015-10-30",5.38
"2225","2015-11-02",5.51
"2226","2015-11-03",5.92
"2227","2015-11-04",6.14
"2228","2015-11-05",5.95
"2229","2015-11-06",6.04
"2230","2015-11-09",5.79
"2231","2015-11-10",5.91
"2232","2015-11-11",5.8
"2233","2015-11-12",5.42
"2234","2015-11-13",5.54
"2235","2015-11-16",5.64
"2236","2015-11-17",5.5
"2237","2015-11-18",5.72
"2238","2015-11-19",5.7
"2239","2015-11-20",5.85
"2240","2015-11-23",6.1
"2241","2015-11-24",5.95
"2242","2015-11-25",5.91
"2243","2015-11-27",6.03
"2244","2015-11-30",6.13
"2245","2015-12-01",6.06
"2246","2015-12-02",6.09
"2247","2015-12-03",5.9
"2248","2015-12-04",5.66
"2249","2015-12-07",5.29
"2250","2015-12-08",5.18
"2251","2015-12-09",5.17
"2252","2015-12-10",5.26
"2253","2015-12-11",5.16
"2254","2015-12-14",4.98
"2255","2015-12-15",4.85
"2256","2015-12-16",5.28
"2257","2015-12-17",5.13
"2258","2015-12-18",4.87
"2259","2015-12-21",4.84
"2260","2015-12-22",4.75
"2261","2015-12-23",4.82
"2262","2015-12-24",4.89
"2263","2015-12-28",5.11
"2264","2015-12-29",4.93
"2265","2015-12-30",4.77
"2266","2015-12-31",4.79
"2267","2016-01-04",4.53
"2268","2016-01-05",4.89
"2269","2016-01-06",4.51
"2270","2016-01-07",4.41
"2271","2016-01-08",4.23
"2272","2016-01-11",3.88
"2273","2016-01-12",3.88
"2274","2016-01-13",3.59
"2275","2016-01-14",3.79
"2276","2016-01-15",3.58
"2277","2016-01-19",3.35
"2278","2016-01-20",3.2
"2279","2016-01-21",3.74
"2280","2016-01-22",3.94
"2281","2016-01-25",3.98
"2282","2016-01-26",4.03
"2283","2016-01-27",4.03
"2284","2016-01-28",3.83
"2285","2016-01-29",4.05
"2286","2016-02-01",4.11
"2287","2016-02-02",3.97
"2288","2016-02-03",3.83
"2289","2016-02-04",3.97
"2290","2016-02-05",3.73
"2291","2016-02-08",3.72
"2292","2016-02-09",3.57
"2293","2016-02-10",3.49
"2294","2016-02-11",3.53
"2295","2016-02-12",3.55
"2296","2016-02-16",3.89
"2297","2016-02-17",4.14
"2298","2016-02-18",4.22
"2299","2016-02-19",3.96
"2300","2016-02-22",4.03
"2301","2016-02-23",4.18
"2302","2016-02-24",4.16
"2303","2016-02-25",4.1
"2304","2016-02-26",3.8
"2305","2016-02-29",3.88
"2306","2016-03-01",3.78
"2307","2016-03-02",4.09
"2308","2016-03-03",3.97
"2309","2016-03-04",4.09
"2310","2016-03-07",4.32
"2311","2016-03-08",3.94
"2312","2016-03-09",3.7
"2313","2016-03-10",3.4
"2314","2016-03-11",3
"2315","2016-03-14",3
"2316","2016-03-15",2.78
"2317","2016-03-16",2.6
"2318","2016-03-17",2.71
"2319","2016-03-18",2.79
"2320","2016-03-21",2.78
"2321","2016-03-22",2.89
"2322","2016-03-23",2.85
"2323","2016-03-24",2.97
"2324","2016-03-28",2.81
"2325","2016-03-29",3.1
"2326","2016-03-30",3.35
"2327","2016-03-31",3.23
"2328","2016-04-01",3.33
"2329","2016-04-04",3.54
"2330","2016-04-05",3.64
"2331","2016-04-06",3.86
"2332","2016-04-07",3.72
"2333","2016-04-08",3.75
"2334","2016-04-11",3.61
"2335","2016-04-12",3.54
"2336","2016-04-13",3.54
"2337","2016-04-14",3.61
"2338","2016-04-15",3.49
"2339","2016-04-18",3.55
"2340","2016-04-19",3.62
"2341","2016-04-20",3.57
"2342","2016-04-21",3.69
"2343","2016-04-22",3.71
"2344","2016-04-25",3.74
"2345","2016-04-26",3.71
"2346","2016-04-27",3.62
"2347","2016-04-28",3.53
"2348","2016-04-29",3.38
"2349","2016-05-02",3.11
"2350","2016-05-03",2.99
"2351","2016-05-04",2.9
"2352","2016-05-05",2.7
"2353","2016-05-06",2.3
"2354","2016-05-09",2.34
"2355","2016-05-10",2.18
"2356","2016-05-11",2.18
"2357","2016-05-12",2.06
"2358","2016-05-13",2.02
"2359","2016-05-16",2.04
"2360","2016-05-17",2.01
"2361","2016-05-18",2.03
"2362","2016-05-19",1.97
"2363","2016-05-20",1.95
"2364","2016-05-23",2.01
"2365","2016-05-24",2
"2366","2016-05-25",2.1
"2367","2016-05-26",2.09
"2368","2016-05-27",2.11
"2369","2016-05-31",2.25
"2370","2016-06-01",2.2
"2371","2016-06-02",2.17
"2372","2016-06-03",2.31
"2373","2016-06-06",2.42
"2374","2016-06-07",2.59
"2375","2016-06-08",2.92
"2376","2016-06-09",2.85
"2377","2016-06-10",2.67
"2378","2016-06-13",2.59
"2379","2016-06-14",2.45
"2380","2016-06-15",2.34
"2381","2016-06-16",2.39
"2382","2016-06-17",2.39
"2383","2016-06-20",2.36
"2384","2016-06-21",2.44
"2385","2016-06-22",2.33
"2386","2016-06-23",2.39
"2387","2016-06-24",2.27
"2388","2016-06-27",2.27
"2389","2016-06-28",2.35
"2390","2016-06-29",2.43
"2391","2016-06-30",2.36
"2392","2016-07-01",2.4
"2393","2016-07-05",2.35
"2394","2016-07-06",2.44
"2395","2016-07-07",2.51
"2396","2016-07-08",2.58
"2397","2016-07-11",2.51
"2398","2016-07-12",2.81
"2399","2016-07-13",2.59
"2400","2016-07-14",2.58
"2401","2016-07-15",2.62
"2402","2016-07-18",2.51
"2403","2016-07-19",2.35
"2404","2016-07-20",2.48
"2405","2016-07-21",2.4
"2406","2016-07-22",2.39
"2407","2016-07-25",2.33
"2408","2016-07-26",2.33
"2409","2016-07-27",2.29
"2410","2016-07-28",2.35
"2411","2016-07-29",2.55
"2412","2016-08-01",2.41
"2413","2016-08-02",2.37
"2414","2016-08-03",2.47
"2415","2016-08-04",2.45
"2416","2016-08-05",2.47
"2417","2016-08-08",2.39
"2418","2016-08-09",2.5
"2419","2016-08-10",2.46
"2420","2016-08-11",2.65
"2421","2016-08-12",2.82
"2422","2016-08-15",2.88
"2423","2016-08-16",2.85
"2424","2016-08-17",2.77
"2425","2016-08-18",2.8
"2426","2016-08-19",2.88
"2427","2016-08-22",2.8
"2428","2016-08-23",2.84
"2429","2016-08-24",2.51
"2430","2016-08-25",2.47
"2431","2016-08-26",2.44
"2432","2016-08-29",2.47
"2433","2016-08-30",2.43
"2434","2016-08-31",2.44
"2435","2016-09-01",2.45
"2436","2016-09-02",2.43
"2437","2016-09-06",2.51
"2438","2016-09-07",2.52
"2439","2016-09-08",2.64
"2440","2016-09-09",2.51
"2441","2016-09-12",2.58
"2442","2016-09-13",2.45
"2443","2016-09-14",2.42
"2444","2016-09-15",2.36
"2445","2016-09-16",2.38
"2446","2016-09-19",2.44
"2447","2016-09-20",2.39
"2448","2016-09-21",2.43
"2449","2016-09-22",2.45
"2450","2016-09-23",2.7
"2451","2016-09-26",2.72
"2452","2016-09-27",2.83
"2453","2016-09-28",2.94
"2454","2016-09-29",2.73
"2455","2016-09-30",2.7
"2456","2016-10-03",2.64
"2457","2016-10-04",2.47
"2458","2016-10-05",2.48
"2459","2016-10-06",2.39
"2460","2016-10-07",2.39
"2461","2016-10-10",2.39
"2462","2016-10-11",2.34
"2463","2016-10-12",2.28
"2464","2016-10-13",2.36
"2465","2016-10-14",2.38
"2466","2016-10-17",2.35
"2467","2016-10-18",2.45
"2468","2016-10-19",2.45
"2469","2016-10-20",2.45
"2470","2016-10-21",2.47
"2471","2016-10-24",2.48
"2472","2016-10-25",2.44
"2473","2016-10-26",2.43
"2474","2016-10-27",2.43
"2475","2016-10-28",2.4
"2476","2016-10-31",2.3
"2477","2016-11-01",2.25
"2478","2016-11-02",2.05
"2479","2016-11-03",2
"2480","2016-11-04",1.95
"2481","2016-11-07",2
"2482","2016-11-08",1.95
"2483","2016-11-09",1.9
"2484","2016-11-10",1.9
"2485","2016-11-11",2
"2486","2016-11-14",1.9
"2487","2016-11-15",1.9
"2488","2016-11-16",1.9
"2489","2016-11-17",1.9
"2490","2016-11-18",1.85
"2491","2016-11-21",1.8
"2492","2016-11-22",1.7
"2493","2016-11-23",1.75
"2494","2016-11-25",1.75
"2495","2016-11-28",1.7
"2496","2016-11-29",1.65
"2497","2016-11-30",1.7
"2498","2016-12-01",1.75
"2499","2016-12-02",1.85
"2500","2016-12-05",1.9
"2501","2016-12-06",1.75
"2502","2016-12-07",1.7
"2503","2016-12-08",1.6
"2504","2016-12-09",1.85
"2505","2016-12-12",2
"2506","2016-12-13",1.95
"2507","2016-12-14",1.9
"2508","2016-12-15",2.1
"2509","2016-12-16",1.95
"2510","2016-12-19",2
"2511","2016-12-20",1.9
"2512","2016-12-21",1.85
"2513","2016-12-22",1.7
"2514","2016-12-23",1.75
"2515","2016-12-27",1.75
"2516","2016-12-28",1.7
"2517","2016-12-29",1.7
"2518","2016-12-30",1.75
"2519","2017-01-03",1.75
"2520","2017-01-04",1.75
"2521","2017-01-05",1.85
"2522","2017-01-06",1.9
"2523","2017-01-09",1.85
"2524","2017-01-10",1.85
"2525","2017-01-11",1.9
"2526","2017-01-12",1.95
"2527","2017-01-13",2
"2528","2017-01-17",1.85
"2529","2017-01-18",1.85
"2530","2017-01-19",1.85
"2531","2017-01-20",1.9
"2532","2017-01-23",1.9
"2533","2017-01-24",1.8
"2534","2017-01-25",1.8
"2535","2017-01-26",1.9
"2536","2017-01-27",1.95
"2537","2017-01-30",2
"2538","2017-01-31",1.95
"2539","2017-02-01",1.9
"2540","2017-02-02",1.88
"2541","2017-02-03",1.85
"2542","2017-02-06",1.8
"2543","2017-02-07",1.95
"2544","2017-02-08",1.98
"2545","2017-02-09",2.05
"2546","2017-02-10",2.05
"2547","2017-02-13",2
"2548","2017-02-14",2.05
"2549","2017-02-15",1.9
"2550","2017-02-16",1.88
"2551","2017-02-17",1.88
"2552","2017-02-21",1.9
"2553","2017-02-22",2.05
"2554","2017-02-23",1.9
"2555","2017-02-24",1.88
"2556","2017-02-27",2
"2557","2017-02-28",2
"2558","2017-03-01",2.03
"2559","2017-03-02",2.05
"2560","2017-03-03",2.03
"2561","2017-03-06",2.05
"2562","2017-03-07",2.05
"2563","2017-03-08",2.05
"2564","2017-03-09",2
"2565","2017-03-10",2
"2566","2017-03-13",2
"2567","2017-03-14",2.08
"2568","2017-03-15",2
"2569","2017-03-16",2
"2570","2017-03-17",1.9
"2571","2017-03-20",1.9
"2572","2017-03-21",1.9
"2573","2017-03-22",1.93
"2574","2017-03-23",1.93
"2575","2017-03-24",1.75
"2576","2017-03-27",1.9
"2577","2017-03-28",1.9
"2578","2017-03-29",1.9
"2579","2017-03-30",1.88
"2580","2017-03-31",1.9
"2581","2017-04-03",1.88
"2582","2017-04-04",1.75
"2583","2017-04-05",1.75
"2584","2017-04-06",1.8
"2585","2017-04-07",1.78
"2586","2017-04-10",1.75
"2587","2017-04-11",1.7
"2588","2017-04-12",1.7
"2589","2017-04-13",1.7
"2590","2017-04-17",1.7
"2591","2017-04-18",1.65
"2592","2017-04-19",1.6
"2593","2017-04-20",1.65
"2594","2017-04-21",1.6
"2595","2017-04-24",1.7
"2596","2017-04-25",1.7
"2597","2017-04-26",1.7
"2598","2017-04-27",1.7
"2599","2017-04-28",1.83
"2600","2017-05-01",1.75
"2601","2017-05-02",1.7
"2602","2017-05-03",1.75
"2603","2017-05-04",1.8
"2604","2017-05-05",1.85
"2605","2017-05-08",1.95
"2606","2017-05-09",1.95
"2607","2017-05-10",1.85
"2608","2017-05-11",1.9
"2609","2017-05-12",1.9
"2610","2017-05-15",2
"2611","2017-05-16",1.95
"2612","2017-05-17",2.05
"2613","2017-05-18",2.3
"2614","2017-05-19",2.45
"2615","2017-05-22",2.35
"2616","2017-05-23",2.3
"2617","2017-05-24",2.2
"2618","2017-05-25",2.2
"2619","2017-05-26",2.4
"2620","2017-05-30",2.35
"2621","2017-05-31",2.2
"2622","2017-06-01",2.3
"2623","2017-06-02",2.35
"2624","2017-06-05",2.25
"2625","2017-06-06",2.3
"2626","2017-06-07",2.25
"2627","2017-06-08",2.25
"2628","2017-06-09",2.3
"2629","2017-06-12",2.28
"2630","2017-06-13",2.28
"2631","2017-06-14",2.3
"2632","2017-06-15",2.3
"2633","2017-06-16",2.3
"2634","2017-06-19",2.35
"2635","2017-06-20",2.6
"2636","2017-06-21",2.75
"2637","2017-06-22",2.85
"2638","2017-06-23",2.95
"2639","2017-06-26",2.9
"2640","2017-06-27",2.8
"2641","2017-06-28",2.9
"2642","2017-06-29",2.8
"2643","2017-06-30",2.8
"2644","2017-07-03",2.8
"2645","2017-07-05",2.8
"2646","2017-07-06",2.8
"2647","2017-07-07",2.85
"2648","2017-07-10",2.75
"2649","2017-07-11",2.65
"2650","2017-07-12",2.7
"2651","2017-07-13",2.8
"2652","2017-07-14",3.05
"2653","2017-07-17",3.05
"2654","2017-07-18",3.05
"2655","2017-07-19",3
"2656","2017-07-20",3.15
"2657","2017-07-21",3.25
"2658","2017-07-24",3.5
"2659","2017-07-25",3.35
"2660","2017-07-26",3.5
"2661","2017-07-27",3.45
"2662","2017-07-28",3.35
"2663","2017-07-31",3.4
"2664","2017-08-01",3.4
"2665","2017-08-02",3.3
"2666","2017-08-03",3.3
"2667","2017-08-04",3.2
"2668","2017-08-07",3.1
"2669","2017-08-08",3.05
"2670","2017-08-09",3.15
"2671","2017-08-10",2.95
"2672","2017-08-11",2.95
"2673","2017-08-14",3.05
"2674","2017-08-15",3.2
"2675","2017-08-16",3.3
"2676","2017-08-17",3.25
"2677","2017-08-18",3.3
"2678","2017-08-21",3.25
"2679","2017-08-22",3.1
"2680","2017-08-23",3.15
"2681","2017-08-24",3.2
"2682","2017-08-25",3.15
"2683","2017-08-28",3.1
"2684","2017-08-29",3.1
"2685","2017-08-30",3.05
"2686","2017-08-31",3.1
"2687","2017-09-01",3.1
"2688","2017-09-05",3
"2689","2017-09-06",2.9
"2690","2017-09-07",3
"2691","2017-09-08",3
"2692","2017-09-11",2.95
"2693","2017-09-12",3
"2694","2017-09-13",2.95
"2695","2017-09-14",2.95
"2696","2017-09-15",2.85
"2697","2017-09-18",2.7
"2698","2017-09-19",2.73
"2699","2017-09-20",2.7
"2700","2017-09-21",2.8
"2701","2017-09-22",2.8
"2702","2017-09-25",2.8
"2703","2017-09-26",2.9
"2704","2017-09-27",2.9
"2705","2017-09-28",2.95
"2706","2017-09-29",2.95
"2707","2017-10-02",3.05
"2708","2017-10-03",2.95
"2709","2017-10-04",3
"2710","2017-10-05",2.95
"2711","2017-10-06",3
"2712","2017-10-09",2.95
"2713","2017-10-10",2.9
"2714","2017-10-11",2.95
"2715","2017-10-12",2.93
"2716","2017-10-13",2.9
"2717","2017-10-16",2.88
"2718","2017-10-17",2.85
"2719","2017-10-18",2.85
"2720","2017-10-19",2.8
"2721","2017-10-20",2.95
"2722","2017-10-23",3
"2723","2017-10-24",2.95
"2724","2017-10-25",3
"2725","2017-10-26",2.95
"2726","2017-10-27",2.95
"2727","2017-10-30",2.85
"2728","2017-10-31",2.88
"2729","2017-11-01",2.9
"2730","2017-11-02",2.9
"2731","2017-11-03",2.93
"2732","2017-11-06",2.93
"2733","2017-11-07",2.93
"2734","2017-11-08",2.8
"2735","2017-11-09",2.8
"2736","2017-11-10",2.65
"2737","2017-11-13",2.6
"2738","2017-11-14",2.42
"2739","2017-11-15",2.2
"2740","2017-11-16",2.25
"2741","2017-11-17",2.25
"2742","2017-11-20",2.25
"2743","2017-11-21",2.3
"2744","2017-11-22",2.35
"2745","2017-11-24",2.35
"2746","2017-11-27",2.45
"2747","2017-11-28",2.5
"2748","2017-11-29",2.6
"2749","2017-11-30",2.55
"2750","2017-12-01",2.75
"2751","2017-12-04",2.65
"2752","2017-12-05",2.68
"2753","2017-12-06",2.73
"2754","2017-12-07",2.75
"2755","2017-12-08",2.8
"2756","2017-12-11",2.8
"2757","2017-12-12",2.83
"2758","2017-12-13",2.8
"2759","2017-12-14",2.63
"2760","2017-12-15",2.7
"2761","2017-12-18",2.8
"2762","2017-12-19",2.8
"2763","2017-12-20",2.8
"2764","2017-12-21",2.88
"2765","2017-12-22",2.85
"2766","2017-12-26",2.85
"2767","2017-12-27",2.85
"2768","2017-12-28",2.85
"2769","2017-12-29",2.95
"2770","2018-01-02",2.85
"2771","2018-01-03",2.8
"2772","2018-01-04",2.9
"2773","2018-01-05",3
"2774","2018-01-08",2.85
"2775","2018-01-09",2.9
"2776","2018-01-10",2.8
"2777","2018-01-11",2.8
"2778","2018-01-12",2.83
"2779","2018-01-16",2.6
"2780","2018-01-17",2.6
"2781","2018-01-18",2.58
"2782","2018-01-19",2.7
"2783","2018-01-22",2.6
"2784","2018-01-23",2.5
"2785","2018-01-24",2.45
"2786","2018-01-25",2.55
"2787","2018-01-26",2.45
"2788","2018-01-29",2.45
"2789","2018-01-30",2.45
"2790","2018-01-31",2.3
"2791","2018-02-01",2.3
"2792","2018-02-02",2.3
"2793","2018-02-05",2.25
"2794","2018-02-06",2.3
"2795","2018-02-07",2.25
"2796","2018-02-08",2.25
"2797","2018-02-09",2.2
"2798","2018-02-12",2.3
"2799","2018-02-13",2.4
"2800","2018-02-14",2.17
"2801","2018-02-15",2.1
"2802","2018-02-16",2.1
"2803","2018-02-20",2.03
"2804","2018-02-21",2.05
"2805","2018-02-22",2.05
"2806","2018-02-23",2.1
"2807","2018-02-26",2.1
"2808","2018-02-27",2.25
"2809","2018-02-28",2.25
"2810","2018-03-01",2.25
"2811","2018-03-02",2.2
"2812","2018-03-05",2.25
"2813","2018-03-06",2.2
"2814","2018-03-07",2.1
"2815","2018-03-08",2.17
"2816","2018-03-09",2.2
"2817","2018-03-12",2.15
"2818","2018-03-13",2.15
"2819","2018-03-14",2.2
"2820","2018-03-15",2.05
"2821","2018-03-16",1.98
"2822","2018-03-19",1.95
"2823","2018-03-20",2.05
"2824","2018-03-21",2.1
"2825","2018-03-22",2.2
"2826","2018-03-23",2.15
"2827","2018-03-26",2.15
"2828","2018-03-27",2.1
"2829","2018-03-28",2.2
"2830","2018-03-29",2.25
"2831","2018-04-02",2.1
"2832","2018-04-03",2.05
"2833","2018-04-04",2.05
"2834","2018-04-05",2.15
"2835","2018-04-06",2.1
"2836","2018-04-09",2.05
"2837","2018-04-10",2.1
"2838","2018-04-11",2.15
"2839","2018-04-12",2.1
"2840","2018-04-13",2.2
"2841","2018-04-16",2.2
"2842","2018-04-17",2.23
"2843","2018-04-18",2.2
"2844","2018-04-19",2.25
"2845","2018-04-20",2.25
"2846","2018-04-23",2.17
"2847","2018-04-24",2.1
"2848","2018-04-25",2.1
"2849","2018-04-26",2.1
"2850","2018-04-27",2.1
"2851","2018-04-30",2
"2852","2018-05-01",2
"2853","2018-05-02",2.05
"2854","2018-05-03",1.95
"2855","2018-05-04",1.93
"2856","2018-05-07",1.85
"2857","2018-05-08",1.85
"2858","2018-05-09",1.75
"2859","2018-05-10",1.75
"2860","2018-05-11",1.7
"2861","2018-05-14",2.05
"2862","2018-05-15",1.95
"2863","2018-05-16",1.95
"2864","2018-05-17",2.3
"2865","2018-05-18",2.3
"2866","2018-05-21",2.25
"2867","2018-05-22",2.3
"2868","2018-05-23",2.28
"2869","2018-05-24",2.5
"2870","2018-05-25",2.4
"2871","2018-05-29",2.45
