"","date","SMLP"
"1893","2020-04-08",10.2
"1894","2020-04-09",11.55
"1895","2020-04-13",11.85
"1896","2020-04-14",12.15
"1897","2020-04-15",11.7
"1898","2020-04-16",11.4
"1899","2020-04-17",12.15
"1900","2020-04-20",11.7
"1901","2020-04-21",11.55
"1902","2020-04-22",11.1
"1903","2020-04-23",12
"1904","2020-04-24",12.6
"1905","2020-04-27",13.35
"1906","2020-04-28",17.25
"1907","2020-04-29",18.75
"1908","2020-04-30",19.5
"1909","2020-05-01",18.450001
"1910","2020-05-04",14.1
"1911","2020-05-05",14.4
"1912","2020-05-06",12.15
"1913","2020-05-07",12.3
"1914","2020-05-08",12.75
"1915","2020-05-11",12.45
"1916","2020-05-12",11.849994
"1917","2020-05-13",10.949994
"1918","2020-05-14",11.099995
"1919","2020-05-15",11.099995
"1920","2020-05-18",12.149994
"1921","2020-05-19",12.299994
"1922","2020-05-20",12.899994
"1923","2020-05-21",13.349994
"1924","2020-05-22",13.049994
"1925","2020-05-26",13.949993
"1926","2020-05-27",13.949993
"1927","2020-05-28",16.049992
"1928","2020-05-29",19.65
"1929","2020-06-01",22.049999
"1930","2020-06-02",24.6
"1931","2020-06-03",26.1
"1932","2020-06-04",24
"1933","2020-06-05",25.200001
"1934","2020-06-08",31.5
"1935","2020-06-09",29.85
"1936","2020-06-10",27.6
"1937","2020-06-11",20.700001
"1938","2020-06-12",21.450001
"1939","2020-06-15",21.299999
"1940","2020-06-16",21.6
"1941","2020-06-17",19.200001
"1942","2020-06-18",19.35
"1943","2020-06-19",18.6
"1944","2020-06-22",17.549999
"1945","2020-06-23",17.1
"1946","2020-06-24",15.45
"1947","2020-06-25",16.200001
"1948","2020-06-26",15.9
"1949","2020-06-29",15.15
"1950","2020-06-30",14.85
"1951","2020-07-01",15.15
"1952","2020-07-02",15.15
"1953","2020-07-06",15
"1954","2020-07-07",13.65
"1955","2020-07-08",14.55
"1956","2020-07-09",13.95
"1957","2020-07-10",13.2
"1958","2020-07-13",12.9
"1959","2020-07-14",12.75
"1960","2020-07-15",13.95
"1961","2020-07-16",13.8
"1962","2020-07-17",13.05
"1963","2020-07-20",13.8
"1964","2020-07-21",13.8
"1965","2020-07-22",13.2
"1966","2020-07-23",13.2
"1967","2020-07-24",13.05
"1968","2020-07-27",13.05
"1969","2020-07-28",12.9
"1970","2020-07-29",13.05
"1971","2020-07-30",12.6
"1972","2020-07-31",12
"1973","2020-08-03",12.45
"1974","2020-08-04",13.05
"1975","2020-08-05",13.05
"1976","2020-08-06",13.95
"1977","2020-08-07",14.25
"1978","2020-08-10",14.4
"1979","2020-08-11",15
"1980","2020-08-12",14.4
"1981","2020-08-13",14.1
"1982","2020-08-14",14.1
"1983","2020-08-17",13.8
"1984","2020-08-18",13.5
"1985","2020-08-19",12.9
"1986","2020-08-20",12.9
"1987","2020-08-21",12.9
"1988","2020-08-24",12.6
"1989","2020-08-25",12.3
"1990","2020-08-26",12.3
"1991","2020-08-27",12
"1992","2020-08-28",12.15
"1993","2020-08-31",12.3
"1994","2020-09-01",12.15
"1995","2020-09-02",12
"1996","2020-09-03",11.85
"1997","2020-09-04",10.95
"1998","2020-09-08",10.8
"1999","2020-09-09",10.95
"2000","2020-09-10",10.65
"2001","2020-09-11",10.35
"2002","2020-09-14",10.65
"2003","2020-09-15",10.8
"2004","2020-09-16",10.95
"2005","2020-09-17",10.65
"2006","2020-09-18",10.05
"2007","2020-09-21",10.2
"2008","2020-09-22",10.2
"2009","2020-09-23",9.75
"2010","2020-09-24",10.5
"2011","2020-09-25",10.95
"2012","2020-09-28",10.35
"2013","2020-09-29",10.2
"2014","2020-09-30",9.75
"2015","2020-10-01",9.6
"2016","2020-10-02",9.3
"2017","2020-10-05",9.6
"2018","2020-10-06",9.3
"2019","2020-10-07",9.15
"2020","2020-10-08",11.7
"2021","2020-10-09",11.55
"2022","2020-10-12",11.25
"2023","2020-10-13",11.85
"2024","2020-10-14",12
"2025","2020-10-15",11.7
"2026","2020-10-16",12.3
"2027","2020-10-19",12.6
"2028","2020-10-20",12.3
"2029","2020-10-21",12.45
"2030","2020-10-22",12.6
"2031","2020-10-23",12.75
"2032","2020-10-26",12
"2033","2020-10-27",11.85
"2034","2020-10-28",11.4
"2035","2020-10-29",10.95
"2036","2020-10-30",10.5
"2037","2020-11-02",9.9
"2038","2020-11-03",10.5
"2039","2020-11-04",10.65
"2040","2020-11-05",11.7
"2041","2020-11-06",13.2
"2042","2020-11-09",13.199993
"2043","2020-11-10",12.67
"2044","2020-11-11",12.2
"2045","2020-11-12",11.62
"2046","2020-11-13",11.06
"2047","2020-11-16",11.65
"2048","2020-11-17",13.23
"2049","2020-11-18",14
"2050","2020-11-19",14.37
"2051","2020-11-20",14.05
"2052","2020-11-23",13.86
"2053","2020-11-24",13.93
"2054","2020-11-25",15.77
"2055","2020-11-27",15.5
