"","date","MPX"
"1936","2014-09-10",7.86
"1937","2014-09-11",7.74
"1938","2014-09-12",7.9
"1939","2014-09-15",8.06
"1940","2014-09-16",8.23
"1941","2014-09-17",8.2
"1942","2014-09-18",8.42
"1943","2014-09-19",8.52
"1944","2014-09-22",8.47
"1945","2014-09-23",8.34
"1946","2014-09-24",8.44
"1947","2014-09-25",7.96
"1948","2014-09-26",7.86
"1949","2014-09-29",7.96
"1950","2014-09-30",7.89
"1951","2014-10-01",7.45
"1952","2014-10-02",7.7
"1953","2014-10-03",7.76
"1954","2014-10-06",7.75
"1955","2014-10-07",7.52
"1956","2014-10-08",7.86
"1957","2014-10-09",7.44
"1958","2014-10-10",7.35
"1959","2014-10-13",7.78
"1960","2014-10-14",7.87
"1961","2014-10-15",7.89
"1962","2014-10-16",8.21
"1963","2014-10-17",7.71
"1964","2014-10-20",7.62
"1965","2014-10-21",7.58
"1966","2014-10-22",7.63
"1967","2014-10-23",7.68
"1968","2014-10-24",7.62
"1969","2014-10-27",7.47
"1970","2014-10-28",7.99
"1971","2014-10-29",7.72
"1972","2014-10-30",8
"1973","2014-10-31",8.44
"1974","2014-11-03",8.1
"1975","2014-11-04",8.12
"1976","2014-11-05",8.33
"1977","2014-11-06",8.23
"1978","2014-11-07",7.91
"1979","2014-11-10",7.91
"1980","2014-11-11",7.95
"1981","2014-11-12",7.88
"1982","2014-11-13",7.86
"1983","2014-11-14",7.88
"1984","2014-11-17",7.68
"1985","2014-11-18",7.67
"1986","2014-11-19",7.31
"1987","2014-11-20",7.38
"1988","2014-11-21",7.3
"1989","2014-11-24",6.99
"1990","2014-11-25",6.94
"1991","2014-11-26",6.85
"1992","2014-11-28",6.55
"1993","2014-12-01",6.03
"1994","2014-12-02",6.15
"1995","2014-12-03",6.36
"1996","2014-12-04",6.48
"1997","2014-12-05",6.32
"1998","2014-12-08",6.45
"1999","2014-12-09",6.52
"2000","2014-12-10",6.55
"2001","2014-12-11",6.51
"2002","2014-12-12",6.48
"2003","2014-12-15",6.56
"2004","2014-12-16",6.65
"2005","2014-12-17",7.08
"2006","2014-12-18",7.48
"2007","2014-12-19",7.57
"2008","2014-12-22",7.64
"2009","2014-12-23",8.03
"2010","2014-12-24",8
"2011","2014-12-26",8.23
"2012","2014-12-29",8.06
"2013","2014-12-30",8.46
"2014","2014-12-31",8.44
"2015","2015-01-02",8.04
"2016","2015-01-05",8.12
"2017","2015-01-06",8.11
"2018","2015-01-07",8.31
"2019","2015-01-08",8.47
"2020","2015-01-09",8.14
"2021","2015-01-12",8.17
"2022","2015-01-13",8.23
"2023","2015-01-14",8.23
"2024","2015-01-15",7.6
"2025","2015-01-16",7.68
"2026","2015-01-20",7.59
"2027","2015-01-21",7.55
"2028","2015-01-22",7.84
"2029","2015-01-23",6.9
"2030","2015-01-26",7.09
"2031","2015-01-27",7.08
"2032","2015-01-28",6.94
"2033","2015-01-29",7.38
"2034","2015-01-30",7.23
"2035","2015-02-02",7.2
"2036","2015-02-03",7.39
"2037","2015-02-04",7.54
"2038","2015-02-05",7.82
"2039","2015-02-06",7.81
"2040","2015-02-09",7.6
"2041","2015-02-10",7.75
"2042","2015-02-11",7.7
"2043","2015-02-12",7.82
"2044","2015-02-13",8.13
"2045","2015-02-17",8.2
"2046","2015-02-18",8.2
"2047","2015-02-19",8.17
"2048","2015-02-20",8.1
"2049","2015-02-23",8.16
"2050","2015-02-24",8.17
"2051","2015-02-25",8.12
"2052","2015-02-26",8.19
"2053","2015-02-27",8.16
"2054","2015-03-02",8.2
"2055","2015-03-03",8.15
"2056","2015-03-04",7.82
"2057","2015-03-05",8.16
"2058","2015-03-06",8.19
"2059","2015-03-09",8.08
"2060","2015-03-10",8.09
"2061","2015-03-11",8.21
"2062","2015-03-12",8.24
"2063","2015-03-13",8.09
"2064","2015-03-16",8.14
"2065","2015-03-17",8.22
"2066","2015-03-18",8.39
"2067","2015-03-19",8.39
"2068","2015-03-20",8.9
"2069","2015-03-23",8.7
"2070","2015-03-24",8.72
"2071","2015-03-25",8.61
"2072","2015-03-26",8.59
"2073","2015-03-27",8.5
"2074","2015-03-30",8.59
"2075","2015-03-31",8.57
"2076","2015-04-01",8.75
"2077","2015-04-02",8.79
"2078","2015-04-06",8.64
"2079","2015-04-07",8.61
"2080","2015-04-08",8.6
"2081","2015-04-09",8.53
"2082","2015-04-10",8.5
"2083","2015-04-13",8.51
"2084","2015-04-14",8.52
"2085","2015-04-15",8.72
"2086","2015-04-16",8.68
"2087","2015-04-17",8.56
"2088","2015-04-20",8.8
"2089","2015-04-21",8.61
"2090","2015-04-22",8.52
"2091","2015-04-23",8.52
"2092","2015-04-24",8.13
"2093","2015-04-27",8.01
"2094","2015-04-28",8
"2095","2015-04-29",7.78
"2096","2015-04-30",7.1
"2097","2015-05-01",7.23
"2098","2015-05-04",6.99
"2099","2015-05-05",6.88
"2100","2015-05-06",6.81
"2101","2015-05-07",6.63
"2102","2015-05-08",6.7
"2103","2015-05-11",6.72
"2104","2015-05-12",6.69
"2105","2015-05-13",6.62
"2106","2015-05-14",6.69
"2107","2015-05-15",6.56
"2108","2015-05-18",6.53
"2109","2015-05-19",6.42
"2110","2015-05-20",6.58
"2111","2015-05-21",6.49
"2112","2015-05-22",6.45
"2113","2015-05-26",6.2
"2114","2015-05-27",6.19
"2115","2015-05-28",6.26
"2116","2015-05-29",6.17
"2117","2015-06-01",6.02
"2118","2015-06-02",6.24
"2119","2015-06-03",6.32
"2120","2015-06-04",6.38
"2121","2015-06-05",6.34
"2122","2015-06-08",6.43
"2123","2015-06-09",6.48
"2124","2015-06-10",6.59
"2125","2015-06-11",6.6
"2126","2015-06-12",6.6
"2127","2015-06-15",6.59
"2128","2015-06-16",6.72
"2129","2015-06-17",6.67
"2130","2015-06-18",6.68
"2131","2015-06-19",6.44
"2132","2015-06-22",6.53
"2133","2015-06-23",6.54
"2134","2015-06-24",6.44
"2135","2015-06-25",6.48
"2136","2015-06-26",6.44
"2137","2015-06-29",6.31
"2138","2015-06-30",6.24
"2139","2015-07-01",6.39
"2140","2015-07-02",6.33
"2141","2015-07-06",6.31
"2142","2015-07-07",6.39
"2143","2015-07-08",6.33
"2144","2015-07-09",6.23
"2145","2015-07-10",6.22
"2146","2015-07-13",6.32
"2147","2015-07-14",6.34
"2148","2015-07-15",6.23
"2149","2015-07-16",6.27
"2150","2015-07-17",6.29
"2151","2015-07-20",6.18
"2152","2015-07-21",6.18
"2153","2015-07-22",6.18
"2154","2015-07-23",6.18
"2155","2015-07-24",5.75
"2156","2015-07-27",5.75
"2157","2015-07-28",5.77
"2158","2015-07-29",6.16
"2159","2015-07-30",6.15
"2160","2015-07-31",6.23
"2161","2015-08-03",6.22
"2162","2015-08-04",6.17
"2163","2015-08-05",6.44
"2164","2015-08-06",6.5
"2165","2015-08-07",6.87
"2166","2015-08-10",7.1
"2167","2015-08-11",7
"2168","2015-08-12",7
"2169","2015-08-13",6.97
"2170","2015-08-14",7.16
"2171","2015-08-17",7.5
"2172","2015-08-18",7.44
"2173","2015-08-19",7.22
"2174","2015-08-20",7.17
"2175","2015-08-21",6.94
"2176","2015-08-24",6.83
"2177","2015-08-25",6.71
"2178","2015-08-26",6.83
"2179","2015-08-27",6.73
"2180","2015-08-28",7.01
"2181","2015-08-31",7.02
"2182","2015-09-01",6.72
"2183","2015-09-02",6.99
"2184","2015-09-03",6.93
"2185","2015-09-04",6.99
"2186","2015-09-08",6.64
"2187","2015-09-09",6.36
"2188","2015-09-10",6.45
"2189","2015-09-11",6.72
"2190","2015-09-14",6.64
"2191","2015-09-15",6.7
"2192","2015-09-16",6.47
"2193","2015-09-17",6.51
"2194","2015-09-18",6.66
"2195","2015-09-21",6.75
"2196","2015-09-22",6.76
"2197","2015-09-23",6.81
"2198","2015-09-24",6.72
"2199","2015-09-25",6.61
"2200","2015-09-28",6.62
"2201","2015-09-29",6.81
"2202","2015-09-30",6.94
"2203","2015-10-01",6.91
"2204","2015-10-02",7
"2205","2015-10-05",6.99
"2206","2015-10-06",7
"2207","2015-10-07",7.05
"2208","2015-10-08",7.07
"2209","2015-10-09",7.06
"2210","2015-10-12",7.04
"2211","2015-10-13",7.04
"2212","2015-10-14",6.95
"2213","2015-10-15",7.06
"2214","2015-10-16",7.06
"2215","2015-10-19",7.06
"2216","2015-10-20",7.07
"2217","2015-10-21",6.97
"2218","2015-10-22",7.07
"2219","2015-10-23",7.07
"2220","2015-10-26",7.05
"2221","2015-10-27",7.04
"2222","2015-10-28",7.07
"2223","2015-10-29",7.04
"2224","2015-10-30",7.07
"2225","2015-11-02",7.1
"2226","2015-11-03",7.12
"2227","2015-11-04",7.19
"2228","2015-11-05",7.21
"2229","2015-11-06",7.24
"2230","2015-11-09",7.22
"2231","2015-11-10",7.25
"2232","2015-11-11",7.14
"2233","2015-11-12",7.01
"2234","2015-11-13",6.78
"2235","2015-11-16",6.81
"2236","2015-11-17",6.85
"2237","2015-11-18",6.89
"2238","2015-11-19",6.77
"2239","2015-11-20",6.8
"2240","2015-11-23",6.72
"2241","2015-11-24",6.81
"2242","2015-11-25",7.06
"2243","2015-11-27",7.09
"2244","2015-11-30",7.02
"2245","2015-12-01",6.98
"2246","2015-12-02",7
"2247","2015-12-03",6.91
"2248","2015-12-04",7.04
"2249","2015-12-07",6.92
"2250","2015-12-08",6.91
"2251","2015-12-09",6.93
"2252","2015-12-10",6.74
"2253","2015-12-11",6.18
"2254","2015-12-14",6.16
"2255","2015-12-15",6.17
"2256","2015-12-16",6.17
"2257","2015-12-17",6.03
"2258","2015-12-18",5.5
"2259","2015-12-21",5.89
"2260","2015-12-22",6.03
"2261","2015-12-23",6.04
"2262","2015-12-24",6.14
"2263","2015-12-28",6.14
"2264","2015-12-29",6.11
"2265","2015-12-30",6.04
"2266","2015-12-31",6.04
"2267","2016-01-04",5.91
"2268","2016-01-05",5.8
"2269","2016-01-06",5.7
"2270","2016-01-07",5.72
"2271","2016-01-08",5.7
"2272","2016-01-11",5.8
"2273","2016-01-12",5.69
"2274","2016-01-13",5.57
"2275","2016-01-14",5.61
"2276","2016-01-15",5.38
"2277","2016-01-19",5.22
"2278","2016-01-20",5.31
"2279","2016-01-21",5.42
"2280","2016-01-22",5.75
"2281","2016-01-25",5.61
"2282","2016-01-26",5.77
"2283","2016-01-27",6.39
"2284","2016-01-28",6.63
"2285","2016-01-29",7.8
"2286","2016-02-01",7.87
"2287","2016-02-02",7.61
"2288","2016-02-03",7.48
"2289","2016-02-04",7.65
"2290","2016-02-05",7.22
"2291","2016-02-08",7.32
"2292","2016-02-09",7.21
"2293","2016-02-10",7.52
"2294","2016-02-11",7.19
"2295","2016-02-12",7.21
"2296","2016-02-16",7.43
"2297","2016-02-17",7.43
"2298","2016-02-18",7.29
"2299","2016-02-19",7.24
"2300","2016-02-22",7.12
"2301","2016-02-23",6.97
"2302","2016-02-24",7.05
"2303","2016-02-25",7.16
"2304","2016-02-26",6.97
"2305","2016-02-29",7.35
"2306","2016-03-01",7.45
"2307","2016-03-02",7.49
"2308","2016-03-03",7.49
"2309","2016-03-04",7.47
"2310","2016-03-07",7.42
"2311","2016-03-08",7.4
"2312","2016-03-09",7.48
"2313","2016-03-10",7.46
"2314","2016-03-11",7.49
"2315","2016-03-14",7.6
"2316","2016-03-15",7.33
"2317","2016-03-16",7.4
"2318","2016-03-17",7.37
"2319","2016-03-18",7.47
"2320","2016-03-21",7.39
"2321","2016-03-22",7.3
"2322","2016-03-23",7.27
"2323","2016-03-24",7.28
"2324","2016-03-28",7.31
"2325","2016-03-29",7.54
"2326","2016-03-30",7.59
"2327","2016-03-31",7.59
"2328","2016-04-01",7.6
"2329","2016-04-04",7.54
"2330","2016-04-05",7.52
"2331","2016-04-06",7.54
"2332","2016-04-07",7.44
"2333","2016-04-08",7.37
"2334","2016-04-11",7.43
"2335","2016-04-12",7.53
"2336","2016-04-13",7.79
"2337","2016-04-14",7.86
"2338","2016-04-15",8.05
"2339","2016-04-18",8.08
"2340","2016-04-19",8.21
"2341","2016-04-20",8.07
"2342","2016-04-21",8.14
"2343","2016-04-22",8.28
"2344","2016-04-25",8.41
"2345","2016-04-26",8.57
"2346","2016-04-27",8.56
"2347","2016-04-28",8.3
"2348","2016-04-29",8.19
"2349","2016-05-02",8.36
"2350","2016-05-03",8.25
"2351","2016-05-04",8.2
"2352","2016-05-05",8.08
"2353","2016-05-06",7.74
"2354","2016-05-09",8.28
"2355","2016-05-10",8.41
"2356","2016-05-11",8.47
"2357","2016-05-12",8.64
"2358","2016-05-13",8.48
"2359","2016-05-16",8.47
"2360","2016-05-17",8.06
"2361","2016-05-18",8.04
"2362","2016-05-19",8.08
"2363","2016-05-20",8.26
"2364","2016-05-23",8.33
"2365","2016-05-24",8.63
"2366","2016-05-25",8.68
"2367","2016-05-26",8.64
"2368","2016-05-27",8.55
"2369","2016-05-31",8.66
"2370","2016-06-01",8.62
"2371","2016-06-02",8.71
"2372","2016-06-03",8.74
"2373","2016-06-06",8.37
"2374","2016-06-07",8.2
"2375","2016-06-08",8.37
"2376","2016-06-09",8.47
"2377","2016-06-10",8.63
"2378","2016-06-13",8.67
"2379","2016-06-14",8.73
"2380","2016-06-15",8.76
"2381","2016-06-16",8.74
"2382","2016-06-17",8.47
"2383","2016-06-20",8.59
"2384","2016-06-21",8.24
"2385","2016-06-22",8
"2386","2016-06-23",8.29
"2387","2016-06-24",8.01
"2388","2016-06-27",8.11
"2389","2016-06-28",8.1
"2390","2016-06-29",8.28
"2391","2016-06-30",8.46
"2392","2016-07-01",8.4
"2393","2016-07-05",8.29
"2394","2016-07-06",8.29
"2395","2016-07-07",8.38
"2396","2016-07-08",8.78
"2397","2016-07-11",8.94
"2398","2016-07-12",8.94
"2399","2016-07-13",9.01
"2400","2016-07-14",9
"2401","2016-07-15",9.09
"2402","2016-07-18",9.27
"2403","2016-07-19",8.86
"2404","2016-07-20",9.06
"2405","2016-07-21",9.01
"2406","2016-07-22",9.03
"2407","2016-07-25",8.88
"2408","2016-07-26",9.04
"2409","2016-07-27",8.82
"2410","2016-07-28",9.04
"2411","2016-07-29",9.13
"2412","2016-08-01",9.08
"2413","2016-08-02",8.93
"2414","2016-08-03",8.95
"2415","2016-08-04",8.95
"2416","2016-08-05",9.04
"2417","2016-08-08",8.88
"2418","2016-08-09",8.83
"2419","2016-08-10",8.76
"2420","2016-08-11",8.69
"2421","2016-08-12",8.67
"2422","2016-08-15",8.44
"2423","2016-08-16",8.5
"2424","2016-08-17",8.35
"2425","2016-08-18",8.92
"2426","2016-08-19",8.94
"2427","2016-08-22",8.93
"2428","2016-08-23",8.95
"2429","2016-08-24",9.01
"2430","2016-08-25",8.99
"2431","2016-08-26",8.97
"2432","2016-08-29",8.94
"2433","2016-08-30",8.91
"2434","2016-08-31",8.91
"2435","2016-09-01",8.93
"2436","2016-09-02",8.96
"2437","2016-09-06",8.97
"2438","2016-09-07",9
"2439","2016-09-08",8.95
"2440","2016-09-09",8.88
"2441","2016-09-12",8.94
"2442","2016-09-13",8.89
"2443","2016-09-14",8.93
"2444","2016-09-15",8.99
"2445","2016-09-16",8.84
"2446","2016-09-19",8.94
"2447","2016-09-20",8.9
"2448","2016-09-21",8.91
"2449","2016-09-22",8.96
"2450","2016-09-23",8.96
"2451","2016-09-26",8.86
"2452","2016-09-27",8.93
"2453","2016-09-28",8.95
"2454","2016-09-29",8.93
"2455","2016-09-30",8.97
"2456","2016-10-03",9.05
"2457","2016-10-04",8.92
"2458","2016-10-05",8.93
"2459","2016-10-06",8.94
"2460","2016-10-07",8.92
"2461","2016-10-10",8.98
"2462","2016-10-11",8.94
"2463","2016-10-12",8.97
"2464","2016-10-13",8.94
"2465","2016-10-14",8.94
"2466","2016-10-17",8.92
"2467","2016-10-18",8.89
"2468","2016-10-19",8.84
"2469","2016-10-20",8.85
"2470","2016-10-21",8.79
"2471","2016-10-24",8.85
"2472","2016-10-25",8.87
"2473","2016-10-26",9.23
"2474","2016-10-27",9.36
"2475","2016-10-28",9.44
"2476","2016-10-31",9.35
"2477","2016-11-01",9.34
"2478","2016-11-02",9.36
"2479","2016-11-03",9.34
"2480","2016-11-04",9.4
"2481","2016-11-07",9.45
"2482","2016-11-08",9.44
"2483","2016-11-09",9.52
"2484","2016-11-10",9.4
"2485","2016-11-11",9.55
"2486","2016-11-14",9.6
"2487","2016-11-15",9.6
"2488","2016-11-16",10.16
"2489","2016-11-17",10.41
"2490","2016-11-18",10.68
"2491","2016-11-21",10.7
"2492","2016-11-22",10.74
"2493","2016-11-23",11.1
"2494","2016-11-25",11.37
"2495","2016-11-28",11.77
"2496","2016-11-29",11.46
"2497","2016-11-30",11.32
"2498","2016-12-01",11.62
"2499","2016-12-02",11.23
"2500","2016-12-05",11.58
"2501","2016-12-06",11.54
"2502","2016-12-07",11.84
"2503","2016-12-08",13.45
"2504","2016-12-09",13.39
"2505","2016-12-12",13.24
"2506","2016-12-13",13.34
"2507","2016-12-14",13.2
"2508","2016-12-15",13.49
"2509","2016-12-16",14.15
"2510","2016-12-19",14.13
"2511","2016-12-20",14.49
"2512","2016-12-21",14.32
"2513","2016-12-22",13.91
"2514","2016-12-23",14.03
"2515","2016-12-27",13.93
"2516","2016-12-28",13.93
"2517","2016-12-29",13.94
"2518","2016-12-30",13.87
"2519","2017-01-03",14.09
"2520","2017-01-04",14.65
"2521","2017-01-05",14.28
"2522","2017-01-06",14.11
"2523","2017-01-09",13.91
"2524","2017-01-10",14.2
"2525","2017-01-11",14.39
"2526","2017-01-12",14.01
"2527","2017-01-13",13.83
"2528","2017-01-17",13.26
"2529","2017-01-18",13.25
"2530","2017-01-19",13.04
"2531","2017-01-20",12.98
"2532","2017-01-23",12.68
"2533","2017-01-24",13.39
"2534","2017-01-25",12.07
"2535","2017-01-26",11.21
"2536","2017-01-27",11.4
"2537","2017-01-30",11.04
"2538","2017-01-31",11.41
"2539","2017-02-01",11.09
"2540","2017-02-02",10.75
"2541","2017-02-03",10.98
"2542","2017-02-06",10.86
"2543","2017-02-07",10.77
"2544","2017-02-08",10.72
"2545","2017-02-09",10.77
"2546","2017-02-10",10.81
"2547","2017-02-13",11.01
"2548","2017-02-14",10.61
"2549","2017-02-15",10.59
"2550","2017-02-16",10.71
"2551","2017-02-17",10.72
"2552","2017-02-21",10.67
"2553","2017-02-22",10.89
"2554","2017-02-23",10.86
"2555","2017-02-24",10.88
"2556","2017-02-27",10.85
"2557","2017-02-28",10.62
"2558","2017-03-01",10.96
"2559","2017-03-02",10.75
"2560","2017-03-03",10.77
"2561","2017-03-06",10.45
"2562","2017-03-07",10.38
"2563","2017-03-08",10.21
"2564","2017-03-09",10.02
"2565","2017-03-10",10.02
"2566","2017-03-13",10.39
"2567","2017-03-14",10.67
"2568","2017-03-15",11.08
"2569","2017-03-16",11.45
"2570","2017-03-17",11.54
"2571","2017-03-20",10.87
"2572","2017-03-21",10.74
"2573","2017-03-22",10.48
"2574","2017-03-23",10.78
"2575","2017-03-24",10.76
"2576","2017-03-27",10.91
"2577","2017-03-28",10.94
"2578","2017-03-29",10.74
"2579","2017-03-30",10.92
"2580","2017-03-31",10.87
"2581","2017-04-03",11.49
"2582","2017-04-04",11.13
"2583","2017-04-05",10.66
"2584","2017-04-06",11.02
"2585","2017-04-07",11.04
"2586","2017-04-10",10.86
"2587","2017-04-11",10.98
"2588","2017-04-12",10.73
"2589","2017-04-13",10.43
"2590","2017-04-17",10.73
"2591","2017-04-18",11.06
"2592","2017-04-19",11.22
"2593","2017-04-20",11.55
"2594","2017-04-21",11.9
"2595","2017-04-24",12.02
"2596","2017-04-25",11.87
"2597","2017-04-26",12.32
"2598","2017-04-27",12.1
"2599","2017-04-28",11.96
"2600","2017-05-01",12.38
"2601","2017-05-02",12.3
"2602","2017-05-03",12.05
"2603","2017-05-04",12.42
"2604","2017-05-05",12.99
"2605","2017-05-08",12.93
"2606","2017-05-09",12.95
"2607","2017-05-10",13.51
"2608","2017-05-11",13
"2609","2017-05-12",12.97
"2610","2017-05-15",12.97
"2611","2017-05-16",12.74
"2612","2017-05-17",12.55
"2613","2017-05-18",12.92
"2614","2017-05-19",12.85
"2615","2017-05-22",12.73
"2616","2017-05-23",13
"2617","2017-05-24",13.09
"2618","2017-05-25",13.39
"2619","2017-05-26",13.35
"2620","2017-05-30",13.25
"2621","2017-05-31",13.61
"2622","2017-06-01",13.92
"2623","2017-06-02",14.09
"2624","2017-06-05",13.61
"2625","2017-06-06",13.97
"2626","2017-06-07",13.77
"2627","2017-06-08",14.01
"2628","2017-06-09",13.99
"2629","2017-06-12",14.46
"2630","2017-06-13",13.78
"2631","2017-06-14",13.82
"2632","2017-06-15",13.77
"2633","2017-06-16",13.86
"2634","2017-06-19",13.86
"2635","2017-06-20",14.01
"2636","2017-06-21",14.07
"2637","2017-06-22",14.29
"2638","2017-06-23",14.59
"2639","2017-06-26",14.94
"2640","2017-06-27",14.92
"2641","2017-06-28",15.25
"2642","2017-06-29",15.6
"2643","2017-06-30",15.61
"2644","2017-07-03",15.53
"2645","2017-07-05",14.77
"2646","2017-07-06",15.12
"2647","2017-07-07",15.41
"2648","2017-07-10",15.62
"2649","2017-07-11",15.78
"2650","2017-07-12",15.64
"2651","2017-07-13",15.83
"2652","2017-07-14",15.86
"2653","2017-07-17",15.4
"2654","2017-07-18",15.18
"2655","2017-07-19",15.37
"2656","2017-07-20",14.83
"2657","2017-07-21",14.81
"2658","2017-07-24",14.84
"2659","2017-07-25",15.06
"2660","2017-07-26",14.26
"2661","2017-07-27",14.53
"2662","2017-07-28",14.68
"2663","2017-07-31",14.52
"2664","2017-08-01",14.62
"2665","2017-08-02",14.87
"2666","2017-08-03",14.64
"2667","2017-08-04",14.68
"2668","2017-08-07",15.1
"2669","2017-08-08",15.06
"2670","2017-08-09",14.75
"2671","2017-08-10",14.24
"2672","2017-08-11",14.24
"2673","2017-08-14",14.66
"2674","2017-08-15",14.74
"2675","2017-08-16",14.71
"2676","2017-08-17",14.76
"2677","2017-08-18",14.77
"2678","2017-08-21",14.85
"2679","2017-08-22",14.76
"2680","2017-08-23",14.77
"2681","2017-08-24",14.84
"2682","2017-08-25",15.38
"2683","2017-08-28",15.74
"2684","2017-08-29",15.24
"2685","2017-08-30",15.28
"2686","2017-08-31",15.58
"2687","2017-09-01",15.44
"2688","2017-09-05",14.82
"2689","2017-09-06",14.93
"2690","2017-09-07",14.84
"2691","2017-09-08",14.74
"2692","2017-09-11",14.61
"2693","2017-09-12",14.82
"2694","2017-09-13",14.86
"2695","2017-09-14",14.97
"2696","2017-09-15",15.02
"2697","2017-09-18",15.63
"2698","2017-09-19",15.52
"2699","2017-09-20",15.57
"2700","2017-09-21",15.6
"2701","2017-09-22",15.99
"2702","2017-09-25",16.120001
"2703","2017-09-26",16.309999
"2704","2017-09-27",16.98
"2705","2017-09-28",16.93
"2706","2017-09-29",16.049999
"2707","2017-10-02",16.360001
"2708","2017-10-03",16.09
"2709","2017-10-04",16.190001
"2710","2017-10-05",16.280001
"2711","2017-10-06",16.42
"2712","2017-10-09",16.129999
"2713","2017-10-10",16.1
"2714","2017-10-11",15.99
"2715","2017-10-12",15.6
"2716","2017-10-13",15.46
"2717","2017-10-16",14.71
"2718","2017-10-17",15.02
"2719","2017-10-18",15.4
"2720","2017-10-19",15.34
"2721","2017-10-20",15.19
"2722","2017-10-23",15.23
"2723","2017-10-24",15.31
"2724","2017-10-25",14.69
"2725","2017-10-26",14.36
"2726","2017-10-27",14.37
"2727","2017-10-30",13.97
"2728","2017-10-31",14.37
"2729","2017-11-01",14.2
"2730","2017-11-02",14.52
"2731","2017-11-03",14.52
"2732","2017-11-06",14.8
"2733","2017-11-07",14.01
"2734","2017-11-08",14.02
"2735","2017-11-09",14.05
"2736","2017-11-10",14.03
"2737","2017-11-13",13.92
"2738","2017-11-14",14.05
"2739","2017-11-15",14.09
"2740","2017-11-16",14.21
"2741","2017-11-17",14.38
"2742","2017-11-20",14.63
"2743","2017-11-21",14.74
"2744","2017-11-22",14.69
"2745","2017-11-24",15.26
"2746","2017-11-27",15.11
"2747","2017-11-28",15.05
"2748","2017-11-29",15.33
"2749","2017-11-30",15.04
"2750","2017-12-01",14.75
"2751","2017-12-04",14.47
"2752","2017-12-05",14.73
"2753","2017-12-06",14.67
"2754","2017-12-07",14.85
"2755","2017-12-08",14.84
"2756","2017-12-11",15.14
"2757","2017-12-12",14.94
"2758","2017-12-13",15.01
"2759","2017-12-14",14.89
"2760","2017-12-15",15.31
"2761","2017-12-18",15.03
"2762","2017-12-19",14.77
"2763","2017-12-20",14.87
"2764","2017-12-21",14.82
"2765","2017-12-22",14.61
"2766","2017-12-26",14.51
"2767","2017-12-27",14.2
"2768","2017-12-28",13.36
"2769","2017-12-29",12.74
"2770","2018-01-02",12.85
"2771","2018-01-03",13.08
"2772","2018-01-04",13.15
"2773","2018-01-05",13.6
"2774","2018-01-08",13.42
"2775","2018-01-09",13.2
"2776","2018-01-10",13.38
"2777","2018-01-11",13.67
"2778","2018-01-12",13.53
"2779","2018-01-16",13.4
"2780","2018-01-17",13.49
"2781","2018-01-18",13.18
"2782","2018-01-19",13.86
"2783","2018-01-22",13.8
"2784","2018-01-23",13.97
"2785","2018-01-24",15.54
"2786","2018-01-25",15.7
"2787","2018-01-26",15.57
"2788","2018-01-29",15.49
"2789","2018-01-30",15.48
"2790","2018-01-31",14.6
"2791","2018-02-01",14.45
"2792","2018-02-02",13.95
"2793","2018-02-05",13.19
"2794","2018-02-06",13.63
"2795","2018-02-07",14.25
"2796","2018-02-08",14.14
"2797","2018-02-09",14.33
"2798","2018-02-12",14.34
"2799","2018-02-13",14.26
"2800","2018-02-14",14.77
"2801","2018-02-15",14.45
"2802","2018-02-16",14.49
"2803","2018-02-20",14.38
"2804","2018-02-21",14.34
"2805","2018-02-22",14.55
"2806","2018-02-23",14.66
"2807","2018-02-26",14.74
"2808","2018-02-27",14.59
"2809","2018-02-28",14.28
"2810","2018-03-01",14.33
"2811","2018-03-02",14.72
"2812","2018-03-05",14.74
"2813","2018-03-06",14.81
"2814","2018-03-07",14.88
"2815","2018-03-08",15.12
"2816","2018-03-09",15.25
"2817","2018-03-12",14.91
"2818","2018-03-13",14.61
"2819","2018-03-14",14.47
"2820","2018-03-15",14.42
"2821","2018-03-16",14.59
"2822","2018-03-19",14.76
"2823","2018-03-20",14.46
"2824","2018-03-21",14.29
"2825","2018-03-22",14.53
"2826","2018-03-23",14.3
"2827","2018-03-26",14.03
"2828","2018-03-27",13.84
"2829","2018-03-28",13.97
"2830","2018-03-29",14.01
"2831","2018-04-02",13.82
"2832","2018-04-03",14.21
"2833","2018-04-04",14.32
"2834","2018-04-05",14.12
"2835","2018-04-06",14.08
"2836","2018-04-09",14.08
"2837","2018-04-10",14.17
"2838","2018-04-11",13.97
"2839","2018-04-12",14.18
"2840","2018-04-13",13.92
"2841","2018-04-16",14.08
"2842","2018-04-17",14.35
"2843","2018-04-18",14.16
"2844","2018-04-19",14.29
"2845","2018-04-20",14.02
"2846","2018-04-23",14.07
"2847","2018-04-24",15.51
"2848","2018-04-25",14.5
"2849","2018-04-26",15.24
"2850","2018-04-27",15.34
"2851","2018-04-30",15.17
"2852","2018-05-01",15.25
"2853","2018-05-02",15.3
"2854","2018-05-03",15.25
"2855","2018-05-04",15.36
"2856","2018-05-07",15.53
"2857","2018-05-08",15.54
"2858","2018-05-09",15.75
"2859","2018-05-10",15.78
"2860","2018-05-11",15.9
"2861","2018-05-14",16.049999
"2862","2018-05-15",16.129999
"2863","2018-05-16",16.18
"2864","2018-05-17",16.32
"2865","2018-05-18",16.35
"2866","2018-05-21",16.370001
"2867","2018-05-22",15.93
"2868","2018-05-23",15.97
