"","date","CMO"
"1933","2014-09-05",13.29
"1934","2014-09-08",13.27
"1935","2014-09-09",13.23
"1936","2014-09-10",13.15
"1937","2014-09-11",13.24
"1938","2014-09-12",13.01
"1939","2014-09-15",12.99
"1940","2014-09-16",13.07
"1941","2014-09-17",13.05
"1942","2014-09-18",13
"1943","2014-09-19",13
"1944","2014-09-22",12.89
"1945","2014-09-23",12.86
"1946","2014-09-24",12.83
"1947","2014-09-25",12.93
"1948","2014-09-26",12.56
"1949","2014-09-29",12.48
"1950","2014-09-30",12.24
"1951","2014-10-01",12.38
"1952","2014-10-02",12.34
"1953","2014-10-03",12.29
"1954","2014-10-06",12.3
"1955","2014-10-07",12.4
"1956","2014-10-08",12.64
"1957","2014-10-09",12.56
"1958","2014-10-10",12.56
"1959","2014-10-13",12.63
"1960","2014-10-14",12.67
"1961","2014-10-15",12.61
"1962","2014-10-16",12.64
"1963","2014-10-17",12.64
"1964","2014-10-20",12.73
"1965","2014-10-21",12.84
"1966","2014-10-22",12.82
"1967","2014-10-23",12.82
"1968","2014-10-24",12.8
"1969","2014-10-27",12.85
"1970","2014-10-28",12.91
"1971","2014-10-29",12.76
"1972","2014-10-30",12.64
"1973","2014-10-31",12.71
"1974","2014-11-03",12.67
"1975","2014-11-04",12.64
"1976","2014-11-05",12.65
"1977","2014-11-06",12.6
"1978","2014-11-07",12.66
"1979","2014-11-10",12.66
"1980","2014-11-11",12.63
"1981","2014-11-12",12.65
"1982","2014-11-13",12.68
"1983","2014-11-14",12.71
"1984","2014-11-17",12.76
"1985","2014-11-18",12.84
"1986","2014-11-19",12.76
"1987","2014-11-20",12.9
"1988","2014-11-21",12.8
"1989","2014-11-24",12.89
"1990","2014-11-25",12.91
"1991","2014-11-26",12.99
"1992","2014-11-28",13.01
"1993","2014-12-01",12.98
"1994","2014-12-02",13.07
"1995","2014-12-03",13.09
"1996","2014-12-04",13.02
"1997","2014-12-05",12.92
"1998","2014-12-08",12.69
"1999","2014-12-09",13.01
"2000","2014-12-10",12.78
"2001","2014-12-11",12.88
"2002","2014-12-12",12.67
"2003","2014-12-15",12.55
"2004","2014-12-16",12.47
"2005","2014-12-17",12.65
"2006","2014-12-18",12.72
"2007","2014-12-19",12.82
"2008","2014-12-22",12.82
"2009","2014-12-23",12.8
"2010","2014-12-24",12.68
"2011","2014-12-26",12.77
"2012","2014-12-29",12.52
"2013","2014-12-30",12.49
"2014","2014-12-31",12.28
"2015","2015-01-02",12.46
"2016","2015-01-05",12.49
"2017","2015-01-06",12.41
"2018","2015-01-07",12.44
"2019","2015-01-08",12.57
"2020","2015-01-09",12.39
"2021","2015-01-12",12.3
"2022","2015-01-13",12.17
"2023","2015-01-14",12.18
"2024","2015-01-15",12.18
"2025","2015-01-16",12.29
"2026","2015-01-20",12.14
"2027","2015-01-21",12.12
"2028","2015-01-22",12.29
"2029","2015-01-23",12.22
"2030","2015-01-26",12.3
"2031","2015-01-27",12.27
"2032","2015-01-28",12.25
"2033","2015-01-29",12.09
"2034","2015-01-30",12.02
"2035","2015-02-02",11.93
"2036","2015-02-03",12.02
"2037","2015-02-04",11.91
"2038","2015-02-05",11.92
"2039","2015-02-06",11.78
"2040","2015-02-09",11.78
"2041","2015-02-10",11.74
"2042","2015-02-11",11.71
"2043","2015-02-12",11.82
"2044","2015-02-13",11.84
"2045","2015-02-17",11.89
"2046","2015-02-18",11.93
"2047","2015-02-19",11.88
"2048","2015-02-20",11.95
"2049","2015-02-23",11.97
"2050","2015-02-24",11.93
"2051","2015-02-25",11.96
"2052","2015-02-26",11.92
"2053","2015-02-27",11.97
"2054","2015-03-02",11.98
"2055","2015-03-03",11.98
"2056","2015-03-04",12.01
"2057","2015-03-05",11.97
"2058","2015-03-06",11.72
"2059","2015-03-09",11.7
"2060","2015-03-10",11.65
"2061","2015-03-11",11.62
"2062","2015-03-12",11.75
"2063","2015-03-13",11.68
"2064","2015-03-16",11.77
"2065","2015-03-17",11.87
"2066","2015-03-18",12.09
"2067","2015-03-19",12.07
"2068","2015-03-20",12.27
"2069","2015-03-23",12.3
"2070","2015-03-24",12.26
"2071","2015-03-25",12.18
"2072","2015-03-26",12.18
"2073","2015-03-27",11.81
"2074","2015-03-30",11.81
"2075","2015-03-31",11.77
"2076","2015-04-01",11.78
"2077","2015-04-02",11.81
"2078","2015-04-06",11.93
"2079","2015-04-07",11.84
"2080","2015-04-08",11.88
"2081","2015-04-09",11.82
"2082","2015-04-10",11.91
"2083","2015-04-13",11.9
"2084","2015-04-14",11.92
"2085","2015-04-15",11.91
"2086","2015-04-16",11.96
"2087","2015-04-17",11.91
"2088","2015-04-20",11.98
"2089","2015-04-21",11.94
"2090","2015-04-22",11.9
"2091","2015-04-23",11.96
"2092","2015-04-24",11.97
"2093","2015-04-27",11.94
"2094","2015-04-28",11.85
"2095","2015-04-29",11.74
"2096","2015-04-30",11.65
"2097","2015-05-01",11.73
"2098","2015-05-04",11.83
"2099","2015-05-05",11.71
"2100","2015-05-06",11.69
"2101","2015-05-07",11.73
"2102","2015-05-08",11.77
"2103","2015-05-11",11.73
"2104","2015-05-12",11.84
"2105","2015-05-13",11.81
"2106","2015-05-14",11.92
"2107","2015-05-15",11.9
"2108","2015-05-18",11.93
"2109","2015-05-19",11.91
"2110","2015-05-20",11.92
"2111","2015-05-21",11.9
"2112","2015-05-22",11.86
"2113","2015-05-26",11.81
"2114","2015-05-27",11.83
"2115","2015-05-28",11.83
"2116","2015-05-29",11.83
"2117","2015-06-01",11.9
"2118","2015-06-02",11.86
"2119","2015-06-03",11.81
"2120","2015-06-04",11.79
"2121","2015-06-05",11.64
"2122","2015-06-08",11.58
"2123","2015-06-09",11.55
"2124","2015-06-10",11.56
"2125","2015-06-11",11.76
"2126","2015-06-12",11.75
"2127","2015-06-15",11.73
"2128","2015-06-16",11.75
"2129","2015-06-17",11.79
"2130","2015-06-18",11.85
"2131","2015-06-19",11.84
"2132","2015-06-22",11.8
"2133","2015-06-23",11.78
"2134","2015-06-24",11.76
"2135","2015-06-25",11.77
"2136","2015-06-26",11.23
"2137","2015-06-29",11.09
"2138","2015-06-30",11.1
"2139","2015-07-01",11.27
"2140","2015-07-02",11.25
"2141","2015-07-06",11.38
"2142","2015-07-07",11.69
"2143","2015-07-08",11.66
"2144","2015-07-09",11.52
"2145","2015-07-10",11.53
"2146","2015-07-13",11.55
"2147","2015-07-14",11.57
"2148","2015-07-15",11.58
"2149","2015-07-16",11.59
"2150","2015-07-17",11.57
"2151","2015-07-20",11.55
"2152","2015-07-21",11.5
"2153","2015-07-22",11.49
"2154","2015-07-23",11.41
"2155","2015-07-24",11.25
"2156","2015-07-27",11.32
"2157","2015-07-28",11.41
"2158","2015-07-29",11.42
"2159","2015-07-30",11.12
"2160","2015-07-31",11.07
"2161","2015-08-03",11.04
"2162","2015-08-04",11
"2163","2015-08-05",10.98
"2164","2015-08-06",10.96
"2165","2015-08-07",10.92
"2166","2015-08-10",10.79
"2167","2015-08-11",10.88
"2168","2015-08-12",10.9
"2169","2015-08-13",10.84
"2170","2015-08-14",10.81
"2171","2015-08-17",10.85
"2172","2015-08-18",10.85
"2173","2015-08-19",10.79
"2174","2015-08-20",10.87
"2175","2015-08-21",10.7
"2176","2015-08-24",10.41
"2177","2015-08-25",10.26
"2178","2015-08-26",10.4
"2179","2015-08-27",10.52
"2180","2015-08-28",10.47
"2181","2015-08-31",10.42
"2182","2015-09-01",10.36
"2183","2015-09-02",10.36
"2184","2015-09-03",10.35
"2185","2015-09-04",10.27
"2186","2015-09-08",10.3
"2187","2015-09-09",10.24
"2188","2015-09-10",10.19
"2189","2015-09-11",10.3
"2190","2015-09-14",10.24
"2191","2015-09-15",10.24
"2192","2015-09-16",10.3
"2193","2015-09-17",10.44
"2194","2015-09-18",10.41
"2195","2015-09-21",10.61
"2196","2015-09-22",10.54
"2197","2015-09-23",10.61
"2198","2015-09-24",10.58
"2199","2015-09-25",10.52
"2200","2015-09-28",10.05
"2201","2015-09-29",9.93
"2202","2015-09-30",9.89
"2203","2015-10-01",9.94
"2204","2015-10-02",10
"2205","2015-10-05",10.24
"2206","2015-10-06",10.25
"2207","2015-10-07",10.44
"2208","2015-10-08",10.47
"2209","2015-10-09",10.43
"2210","2015-10-12",10.43
"2211","2015-10-13",10.31
"2212","2015-10-14",10.3
"2213","2015-10-15",10.32
"2214","2015-10-16",10.34
"2215","2015-10-19",10.33
"2216","2015-10-20",10.42
"2217","2015-10-21",10.36
"2218","2015-10-22",10.39
"2219","2015-10-23",10.37
"2220","2015-10-26",10.35
"2221","2015-10-27",10.07
"2222","2015-10-28",10.13
"2223","2015-10-29",9.81
"2224","2015-10-30",9.65
"2225","2015-11-02",9.85
"2226","2015-11-03",9.88
"2227","2015-11-04",9.8
"2228","2015-11-05",9.69
"2229","2015-11-06",9.64
"2230","2015-11-09",9.54
"2231","2015-11-10",9.64
"2232","2015-11-11",9.65
"2233","2015-11-12",9.55
"2234","2015-11-13",9.52
"2235","2015-11-16",9.57
"2236","2015-11-17",9.47
"2237","2015-11-18",9.59
"2238","2015-11-19",9.63
"2239","2015-11-20",9.62
"2240","2015-11-23",9.59
"2241","2015-11-24",9.6
"2242","2015-11-25",9.61
"2243","2015-11-27",9.66
"2244","2015-11-30",9.49
"2245","2015-12-01",9.47
"2246","2015-12-02",9.2
"2247","2015-12-03",9.22
"2248","2015-12-04",9.2
"2249","2015-12-07",9.03
"2250","2015-12-08",8.98
"2251","2015-12-09",8.98
"2252","2015-12-10",9.08
"2253","2015-12-11",8.95
"2254","2015-12-14",8.71
"2255","2015-12-15",8.77
"2256","2015-12-16",8.96
"2257","2015-12-17",9.05
"2258","2015-12-18",8.96
"2259","2015-12-21",8.97
"2260","2015-12-22",9.1
"2261","2015-12-23",9.36
"2262","2015-12-24",9.39
"2263","2015-12-28",9.34
"2264","2015-12-29",8.97
"2265","2015-12-30",8.88
"2266","2015-12-31",8.74
"2267","2016-01-04",8.93
"2268","2016-01-05",9.04
"2269","2016-01-06",9.06
"2270","2016-01-07",8.91
"2271","2016-01-08",8.85
"2272","2016-01-11",8.91
"2273","2016-01-12",8.62
"2274","2016-01-13",8.43
"2275","2016-01-14",8.43
"2276","2016-01-15",8.22
"2277","2016-01-19",8
"2278","2016-01-20",7.87
"2279","2016-01-21",7.88
"2280","2016-01-22",8.18
"2281","2016-01-25",8.04
"2282","2016-01-26",8.31
"2283","2016-01-27",8.31
"2284","2016-01-28",8.89
"2285","2016-01-29",9.34
"2286","2016-02-01",9.32
"2287","2016-02-02",9.29
"2288","2016-02-03",9.47
"2289","2016-02-04",9.53
"2290","2016-02-05",9.43
"2291","2016-02-08",9.37
"2292","2016-02-09",9.25
"2293","2016-02-10",9.39
"2294","2016-02-11",9.2
"2295","2016-02-12",9.4
"2296","2016-02-16",9.47
"2297","2016-02-17",9.62
"2298","2016-02-18",9.65
"2299","2016-02-19",9.54
"2300","2016-02-22",9.59
"2301","2016-02-23",9.61
"2302","2016-02-24",9.58
"2303","2016-02-25",9.77
"2304","2016-02-26",9.65
"2305","2016-02-29",9.71
"2306","2016-03-01",9.6
"2307","2016-03-02",9.67
"2308","2016-03-03",9.7
"2309","2016-03-04",9.72
"2310","2016-03-07",9.79
"2311","2016-03-08",9.69
"2312","2016-03-09",9.64
"2313","2016-03-10",9.58
"2314","2016-03-11",9.8
"2315","2016-03-14",9.68
"2316","2016-03-15",9.6
"2317","2016-03-16",9.68
"2318","2016-03-17",9.87
"2319","2016-03-18",9.79
"2320","2016-03-21",9.93
"2321","2016-03-22",9.95
"2322","2016-03-23",9.9
"2323","2016-03-24",9.88
"2324","2016-03-28",9.86
"2325","2016-03-29",9.78
"2326","2016-03-30",9.77
"2327","2016-03-31",9.89
"2328","2016-04-01",9.85
"2329","2016-04-04",9.81
"2330","2016-04-05",9.85
"2331","2016-04-06",9.86
"2332","2016-04-07",9.82
"2333","2016-04-08",9.8
"2334","2016-04-11",9.82
"2335","2016-04-12",9.77
"2336","2016-04-13",9.83
"2337","2016-04-14",9.81
"2338","2016-04-15",9.84
"2339","2016-04-18",9.84
"2340","2016-04-19",9.92
"2341","2016-04-20",9.89
"2342","2016-04-21",9.74
"2343","2016-04-22",9.76
"2344","2016-04-25",9.84
"2345","2016-04-26",9.8
"2346","2016-04-27",9.77
"2347","2016-04-28",9.72
"2348","2016-04-29",9.72
"2349","2016-05-02",9.62
"2350","2016-05-03",9.46
"2351","2016-05-04",9.51
"2352","2016-05-05",9.64
"2353","2016-05-06",9.72
"2354","2016-05-09",9.68
"2355","2016-05-10",9.72
"2356","2016-05-11",9.97
"2357","2016-05-12",9.91
"2358","2016-05-13",9.92
"2359","2016-05-16",9.96
"2360","2016-05-17",9.9
"2361","2016-05-18",9.7
"2362","2016-05-19",9.67
"2363","2016-05-20",9.64
"2364","2016-05-23",9.62
"2365","2016-05-24",9.68
"2366","2016-05-25",9.68
"2367","2016-05-26",9.69
"2368","2016-05-27",9.61
"2369","2016-05-31",9.66
"2370","2016-06-01",9.75
"2371","2016-06-02",9.8
"2372","2016-06-03",9.83
"2373","2016-06-06",9.9
"2374","2016-06-07",9.86
"2375","2016-06-08",9.86
"2376","2016-06-09",9.85
"2377","2016-06-10",9.77
"2378","2016-06-13",9.56
"2379","2016-06-14",9.59
"2380","2016-06-15",9.7
"2381","2016-06-16",9.77
"2382","2016-06-17",9.78
"2383","2016-06-20",9.78
"2384","2016-06-21",9.71
"2385","2016-06-22",9.65
"2386","2016-06-23",9.67
"2387","2016-06-24",9.63
"2388","2016-06-27",9.5
"2389","2016-06-28",9.52
"2390","2016-06-29",9.61
"2391","2016-06-30",9.7
"2392","2016-07-01",9.72
"2393","2016-07-05",9.71
"2394","2016-07-06",9.82
"2395","2016-07-07",9.69
"2396","2016-07-08",9.73
"2397","2016-07-11",9.82
"2398","2016-07-12",9.93
"2399","2016-07-13",9.96
"2400","2016-07-14",9.92
"2401","2016-07-15",9.86
"2402","2016-07-18",9.85
"2403","2016-07-19",9.92
"2404","2016-07-20",9.98
"2405","2016-07-21",9.98
"2406","2016-07-22",10.06
"2407","2016-07-25",9.99
"2408","2016-07-26",10.03
"2409","2016-07-27",10.05
"2410","2016-07-28",9.97
"2411","2016-07-29",9.95
"2412","2016-08-01",10.05
"2413","2016-08-02",10.03
"2414","2016-08-03",10.19
"2415","2016-08-04",10.17
"2416","2016-08-05",10.43
"2417","2016-08-08",10.36
"2418","2016-08-09",10.39
"2419","2016-08-10",10.32
"2420","2016-08-11",10.3
"2421","2016-08-12",10.31
"2422","2016-08-15",10.29
"2423","2016-08-16",10.13
"2424","2016-08-17",10.09
"2425","2016-08-18",10.12
"2426","2016-08-19",10.09
"2427","2016-08-22",10.12
"2428","2016-08-23",10.2
"2429","2016-08-24",10.08
"2430","2016-08-25",10.15
"2431","2016-08-26",9.96
"2432","2016-08-29",9.91
"2433","2016-08-30",9.93
"2434","2016-08-31",9.92
"2435","2016-09-01",9.89
"2436","2016-09-02",10.05
"2437","2016-09-06",10
"2438","2016-09-07",10.11
"2439","2016-09-08",10.06
"2440","2016-09-09",9.79
"2441","2016-09-12",9.96
"2442","2016-09-13",9.84
"2443","2016-09-14",9.81
"2444","2016-09-15",9.9
"2445","2016-09-16",9.68
"2446","2016-09-19",9.75
"2447","2016-09-20",9.76
"2448","2016-09-21",9.82
"2449","2016-09-22",9.91
"2450","2016-09-23",9.78
"2451","2016-09-26",9.72
"2452","2016-09-27",9.69
"2453","2016-09-28",9.46
"2454","2016-09-29",9.41
"2455","2016-09-30",9.43
"2456","2016-10-03",9.33
"2457","2016-10-04",9.11
"2458","2016-10-05",9.06
"2459","2016-10-06",8.98
"2460","2016-10-07",9
"2461","2016-10-10",9.08
"2462","2016-10-11",9.08
"2463","2016-10-12",9.16
"2464","2016-10-13",9.16
"2465","2016-10-14",9.13
"2466","2016-10-17",9.12
"2467","2016-10-18",9.15
"2468","2016-10-19",9.21
"2469","2016-10-20",9.24
"2470","2016-10-21",9.25
"2471","2016-10-24",9.36
"2472","2016-10-25",9.5
"2473","2016-10-26",9.5
"2474","2016-10-27",9.49
"2475","2016-10-28",9.46
"2476","2016-10-31",9.51
"2477","2016-11-01",9.32
"2478","2016-11-02",9.31
"2479","2016-11-03",9.36
"2480","2016-11-04",9.5
"2481","2016-11-07",9.55
"2482","2016-11-08",9.65
"2483","2016-11-09",9.72
"2484","2016-11-10",9.66
"2485","2016-11-11",9.85
"2486","2016-11-14",9.89
"2487","2016-11-15",9.94
"2488","2016-11-16",10.03
"2489","2016-11-17",9.99
"2490","2016-11-18",10.09
"2491","2016-11-21",10.23
"2492","2016-11-22",10.43
"2493","2016-11-23",10.3
"2494","2016-11-25",10.36
"2495","2016-11-28",10.36
"2496","2016-11-29",10.52
"2497","2016-11-30",10.34
"2498","2016-12-01",10.18
"2499","2016-12-02",10
"2500","2016-12-05",10.08
"2501","2016-12-06",10.22
"2502","2016-12-07",10.24
"2503","2016-12-08",10.41
"2504","2016-12-09",10.55
"2505","2016-12-12",10.47
"2506","2016-12-13",10.23
"2507","2016-12-14",10.15
"2508","2016-12-15",9.88
"2509","2016-12-16",10.21
"2510","2016-12-19",10.46
"2511","2016-12-20",10.42
"2512","2016-12-21",10.42
"2513","2016-12-22",10.48
"2514","2016-12-23",10.47
"2515","2016-12-27",10.46
"2516","2016-12-28",10.14
"2517","2016-12-29",10.33
"2518","2016-12-30",10.19
"2519","2017-01-03",10.41
"2520","2017-01-04",10.55
"2521","2017-01-05",10.57
"2522","2017-01-06",10.47
"2523","2017-01-09",10.41
"2524","2017-01-10",10.56
"2525","2017-01-11",10.64
"2526","2017-01-12",10.56
"2527","2017-01-13",10.69
"2528","2017-01-17",10.78
"2529","2017-01-18",10.83
"2530","2017-01-19",10.78
"2531","2017-01-20",10.79
"2532","2017-01-23",10.93
"2533","2017-01-24",10.87
"2534","2017-01-25",10.88
"2535","2017-01-26",10.87
"2536","2017-01-27",10.77
"2537","2017-01-30",10.67
"2538","2017-01-31",10.67
"2539","2017-02-01",10.58
"2540","2017-02-02",10.61
"2541","2017-02-03",10.6
"2542","2017-02-06",10.7
"2543","2017-02-07",10.57
"2544","2017-02-08",10.57
"2545","2017-02-09",10.54
"2546","2017-02-10",10.58
"2547","2017-02-13",10.54
"2548","2017-02-14",10.5
"2549","2017-02-15",10.46
"2550","2017-02-16",10.55
"2551","2017-02-17",10.49
"2552","2017-02-21",10.4
"2553","2017-02-22",10.46
"2554","2017-02-23",10.5
"2555","2017-02-24",10.5
"2556","2017-02-27",10.55
"2557","2017-02-28",10.58
"2558","2017-03-01",10.64
"2559","2017-03-02",10.69
"2560","2017-03-03",10.58
"2561","2017-03-06",10.55
"2562","2017-03-07",10.49
"2563","2017-03-08",10.21
"2564","2017-03-09",10.19
"2565","2017-03-10",10.33
"2566","2017-03-13",10.34
"2567","2017-03-14",10.29
"2568","2017-03-15",10.42
"2569","2017-03-16",10.38
"2570","2017-03-17",10.48
"2571","2017-03-20",10.54
"2572","2017-03-21",10.45
"2573","2017-03-22",10.47
"2574","2017-03-23",10.45
"2575","2017-03-24",10.42
"2576","2017-03-27",10.48
"2577","2017-03-28",10.61
"2578","2017-03-29",10.55
"2579","2017-03-30",10.48
"2580","2017-03-31",10.54
"2581","2017-04-03",10.53
"2582","2017-04-04",10.55
"2583","2017-04-05",10.47
"2584","2017-04-06",10.58
"2585","2017-04-07",10.53
"2586","2017-04-10",10.57
"2587","2017-04-11",10.71
"2588","2017-04-12",10.65
"2589","2017-04-13",10.64
"2590","2017-04-17",10.82
"2591","2017-04-18",10.86
"2592","2017-04-19",10.8
"2593","2017-04-20",10.69
"2594","2017-04-21",10.77
"2595","2017-04-24",10.79
"2596","2017-04-25",10.87
"2597","2017-04-26",10.94
"2598","2017-04-27",11.34
"2599","2017-04-28",11.14
"2600","2017-05-01",11.26
"2601","2017-05-02",10.97
"2602","2017-05-03",10.88
"2603","2017-05-04",10.77
"2604","2017-05-05",10.83
"2605","2017-05-08",10.73
"2606","2017-05-09",10.52
"2607","2017-05-10",10.52
"2608","2017-05-11",10.51
"2609","2017-05-12",10.45
"2610","2017-05-15",10.48
"2611","2017-05-16",10.48
"2612","2017-05-17",10.36
"2613","2017-05-18",10.27
"2614","2017-05-19",10.32
"2615","2017-05-22",10.43
"2616","2017-05-23",10.48
"2617","2017-05-24",10.54
"2618","2017-05-25",10.58
"2619","2017-05-26",10.55
"2620","2017-05-30",10.49
"2621","2017-05-31",10.54
"2622","2017-06-01",10.58
"2623","2017-06-02",10.57
"2624","2017-06-05",10.49
"2625","2017-06-06",10.51
"2626","2017-06-07",10.54
"2627","2017-06-08",10.66
"2628","2017-06-09",10.81
"2629","2017-06-12",10.84
"2630","2017-06-13",10.9
"2631","2017-06-14",10.94
"2632","2017-06-15",10.97
"2633","2017-06-16",11.08
"2634","2017-06-19",11.05
"2635","2017-06-20",11.01
"2636","2017-06-21",10.93
"2637","2017-06-22",11
"2638","2017-06-23",11.06
"2639","2017-06-26",11.01
"2640","2017-06-27",10.83
"2641","2017-06-28",10.64
"2642","2017-06-29",10.52
"2643","2017-06-30",10.43
"2644","2017-07-03",10.52
"2645","2017-07-05",10.59
"2646","2017-07-06",10.45
"2647","2017-07-07",10.4
"2648","2017-07-10",10.43
"2649","2017-07-11",10.42
"2650","2017-07-12",10.45
"2651","2017-07-13",10.36
"2652","2017-07-14",10.44
"2653","2017-07-17",10.34
"2654","2017-07-18",10.2
"2655","2017-07-19",10.16
"2656","2017-07-20",10.17
"2657","2017-07-21",10.19
"2658","2017-07-24",10.16
"2659","2017-07-25",10.05
"2660","2017-07-26",9.99
"2661","2017-07-27",9.78
"2662","2017-07-28",9.75
"2663","2017-07-31",9.78
"2664","2017-08-01",9.75
"2665","2017-08-02",9.71
"2666","2017-08-03",9.71
"2667","2017-08-04",9.64
"2668","2017-08-07",9.68
"2669","2017-08-08",9.73
"2670","2017-08-09",9.76
"2671","2017-08-10",9.69
"2672","2017-08-11",9.66
"2673","2017-08-14",9.7
"2674","2017-08-15",9.66
"2675","2017-08-16",9.68
"2676","2017-08-17",9.62
"2677","2017-08-18",9.73
"2678","2017-08-21",9.71
"2679","2017-08-22",9.9
"2680","2017-08-23",9.74
"2681","2017-08-24",9.78
"2682","2017-08-25",9.75
"2683","2017-08-28",9.73
"2684","2017-08-29",9.64
"2685","2017-08-30",9.6
"2686","2017-08-31",9.67
"2687","2017-09-01",9.72
"2688","2017-09-05",9.53
"2689","2017-09-06",9.57
"2690","2017-09-07",9.51
"2691","2017-09-08",9.47
"2692","2017-09-11",9.53
"2693","2017-09-12",9.48
"2694","2017-09-13",9.42
"2695","2017-09-14",9.43
"2696","2017-09-15",9.47
"2697","2017-09-18",9.54
"2698","2017-09-19",9.58
"2699","2017-09-20",9.58
"2700","2017-09-21",9.6
"2701","2017-09-22",9.67
"2702","2017-09-25",9.74
"2703","2017-09-26",9.72
"2704","2017-09-27",9.78
"2705","2017-09-28",9.72
"2706","2017-09-29",9.65
"2707","2017-10-02",9.74
"2708","2017-10-03",9.78
"2709","2017-10-04",9.78
"2710","2017-10-05",9.85
"2711","2017-10-06",9.66
"2712","2017-10-09",9.68
"2713","2017-10-10",9.6
"2714","2017-10-11",9.64
"2715","2017-10-12",9.63
"2716","2017-10-13",9.68
"2717","2017-10-16",9.69
"2718","2017-10-17",9.68
"2719","2017-10-18",9.73
"2720","2017-10-19",9.71
"2721","2017-10-20",9.68
"2722","2017-10-23",9.52
"2723","2017-10-24",9.44
"2724","2017-10-25",9.29
"2725","2017-10-26",9.15
"2726","2017-10-27",9.22
"2727","2017-10-30",8.95
"2728","2017-10-31",8.82
"2729","2017-11-01",8.84
"2730","2017-11-02",8.67
"2731","2017-11-03",8.66
"2732","2017-11-06",8.63
"2733","2017-11-07",8.74
"2734","2017-11-08",8.81
"2735","2017-11-09",8.77
"2736","2017-11-10",8.74
"2737","2017-11-13",8.82
"2738","2017-11-14",8.85
"2739","2017-11-15",8.82
"2740","2017-11-16",8.85
"2741","2017-11-17",8.88
"2742","2017-11-20",8.96
"2743","2017-11-21",9.06
"2744","2017-11-22",9.15
"2745","2017-11-24",9.08
"2746","2017-11-27",9.02
"2747","2017-11-28",9.15
"2748","2017-11-29",9.25
"2749","2017-11-30",9.07
"2750","2017-12-01",9.11
"2751","2017-12-04",9.24
"2752","2017-12-05",9.13
"2753","2017-12-06",9.1
"2754","2017-12-07",9.11
"2755","2017-12-08",9.24
"2756","2017-12-11",9.29
"2757","2017-12-12",9.07
"2758","2017-12-13",9.18
"2759","2017-12-14",9.14
"2760","2017-12-15",9.27
"2761","2017-12-18",9.14
"2762","2017-12-19",8.95
"2763","2017-12-20",9.02
"2764","2017-12-21",9.06
"2765","2017-12-22",8.93
"2766","2017-12-26",9.01
"2767","2017-12-27",8.92
"2768","2017-12-28",8.86
"2769","2017-12-29",8.65
"2770","2018-01-02",8.6
"2771","2018-01-03",8.54
"2772","2018-01-04",8.66
"2773","2018-01-05",8.72
"2774","2018-01-08",8.83
"2775","2018-01-09",8.78
"2776","2018-01-10",8.88
"2777","2018-01-11",8.87
"2778","2018-01-12",8.85
"2779","2018-01-16",8.7
"2780","2018-01-17",8.76
"2781","2018-01-18",8.61
"2782","2018-01-19",8.66
"2783","2018-01-22",8.69
"2784","2018-01-23",8.73
"2785","2018-01-24",8.75
"2786","2018-01-25",8.73
"2787","2018-01-26",8.66
"2788","2018-01-29",8.41
"2789","2018-01-30",8.41
"2790","2018-01-31",8.21
"2791","2018-02-01",8.56
"2792","2018-02-02",8.56
"2793","2018-02-05",8.42
"2794","2018-02-06",8.61
"2795","2018-02-07",8.59
"2796","2018-02-08",8.6
"2797","2018-02-09",8.6
"2798","2018-02-12",8.72
"2799","2018-02-13",8.81
"2800","2018-02-14",8.8
"2801","2018-02-15",8.87
"2802","2018-02-16",8.86
"2803","2018-02-20",8.56
"2804","2018-02-21",8.58
"2805","2018-02-22",8.57
"2806","2018-02-23",8.69
"2807","2018-02-26",8.74
"2808","2018-02-27",8.5
"2809","2018-02-28",8.35
"2810","2018-03-01",8.37
"2811","2018-03-02",8.54
"2812","2018-03-05",8.66
"2813","2018-03-06",8.7
"2814","2018-03-07",8.71
"2815","2018-03-08",8.7
"2816","2018-03-09",8.69
"2817","2018-03-12",8.84
"2818","2018-03-13",8.83
"2819","2018-03-14",8.81
"2820","2018-03-15",8.73
"2821","2018-03-16",8.85
"2822","2018-03-19",8.73
"2823","2018-03-20",8.65
"2824","2018-03-21",8.63
"2825","2018-03-22",8.6
"2826","2018-03-23",8.55
"2827","2018-03-26",8.6
"2828","2018-03-27",8.62
"2829","2018-03-28",8.66
"2830","2018-03-29",8.65
"2831","2018-04-02",8.54
"2832","2018-04-03",8.63
"2833","2018-04-04",8.69
"2834","2018-04-05",8.68
"2835","2018-04-06",8.7
"2836","2018-04-09",8.7
"2837","2018-04-10",8.72
"2838","2018-04-11",8.72
"2839","2018-04-12",8.67
"2840","2018-04-13",8.62
"2841","2018-04-16",8.68
"2842","2018-04-17",8.82
"2843","2018-04-18",8.84
"2844","2018-04-19",8.76
"2845","2018-04-20",8.75
"2846","2018-04-23",8.73
"2847","2018-04-24",8.82
"2848","2018-04-25",8.91
"2849","2018-04-26",8.93
"2850","2018-04-27",8.85
"2851","2018-04-30",8.8
"2852","2018-05-01",8.77
"2853","2018-05-02",8.7
"2854","2018-05-03",8.79
"2855","2018-05-04",8.88
"2856","2018-05-07",8.93
"2857","2018-05-08",8.84
"2858","2018-05-09",8.86
"2859","2018-05-10",8.93
"2860","2018-05-11",8.89
"2861","2018-05-14",8.86
"2862","2018-05-15",8.92
"2863","2018-05-16",8.98
"2864","2018-05-17",9
"2865","2018-05-18",9.1
"2866","2018-05-21",9.16
