"","date","BCOV"
"1939","2019-10-31",9.51
"1940","2019-11-01",9.62
"1941","2019-11-04",9.58
"1942","2019-11-05",9.47
"1943","2019-11-06",9.45
"1944","2019-11-07",9.49
"1945","2019-11-08",9.41
"1946","2019-11-11",9.34
"1947","2019-11-12",9.39
"1948","2019-11-13",9.35
"1949","2019-11-14",9.3
"1950","2019-11-15",9.21
"1951","2019-11-18",9.25
"1952","2019-11-19",9.32
"1953","2019-11-20",9.09
"1954","2019-11-21",8.99
"1955","2019-11-22",8.96
"1956","2019-11-25",8.99
"1957","2019-11-26",8.99
"1958","2019-11-27",8.94
"1959","2019-11-29",8.94
"1960","2019-12-02",8.91
"1961","2019-12-03",8.91
"1962","2019-12-04",8.96
"1963","2019-12-05",9.26
"1964","2019-12-06",9.32
"1965","2019-12-09",9.22
"1966","2019-12-10",8.95
"1967","2019-12-11",9.05
"1968","2019-12-12",8.93
"1969","2019-12-13",8.85
"1970","2019-12-16",8.75
"1971","2019-12-17",8.78
"1972","2019-12-18",8.74
"1973","2019-12-19",8.76
"1974","2019-12-20",8.66
"1975","2019-12-23",8.62
"1976","2019-12-24",8.6
"1977","2019-12-26",8.51
"1978","2019-12-27",8.48
"1979","2019-12-30",8.54
"1980","2019-12-31",8.69
"1981","2020-01-02",8.73
"1982","2020-01-03",8.69
"1983","2020-01-06",8.7
"1984","2020-01-07",8.73
"1985","2020-01-08",8.84
"1986","2020-01-09",8.89
"1987","2020-01-10",9.02
"1988","2020-01-13",8.98
"1989","2020-01-14",8.79
"1990","2020-01-15",8.85
"1991","2020-01-16",8.99
"1992","2020-01-17",8.9
"1993","2020-01-21",8.9
"1994","2020-01-22",8.96
"1995","2020-01-23",9.02
"1996","2020-01-24",9.21
"1997","2020-01-27",9.07
"1998","2020-01-28",8.88
"1999","2020-01-29",8.85
"2000","2020-01-30",8.85
"2001","2020-01-31",8.66
"2002","2020-02-03",8.71
"2003","2020-02-04",8.83
"2004","2020-02-05",8.98
"2005","2020-02-06",9.08
"2006","2020-02-07",8.84
"2007","2020-02-10",8.76
"2008","2020-02-11",8.7
"2009","2020-02-12",8.56
"2010","2020-02-13",8.7
"2011","2020-02-14",8.67
"2012","2020-02-18",8.84
"2013","2020-02-19",9.2
"2014","2020-02-20",8.54
"2015","2020-02-21",8.56
"2016","2020-02-24",8.23
"2017","2020-02-25",8.12
"2018","2020-02-26",8.05
"2019","2020-02-27",7.98
"2020","2020-02-28",7.78
"2021","2020-03-02",7.67
"2022","2020-03-03",7.66
"2023","2020-03-04",7.75
"2024","2020-03-05",7.45
"2025","2020-03-06",7.48
"2026","2020-03-09",6.96
"2027","2020-03-10",7.56
"2028","2020-03-11",7.23
"2029","2020-03-12",6.52
"2030","2020-03-13",6.54
"2031","2020-03-16",5.61
"2032","2020-03-17",6.18
"2033","2020-03-18",5.76
"2034","2020-03-19",6.14
"2035","2020-03-20",6.16
"2036","2020-03-23",6.04
"2037","2020-03-24",6.32
"2038","2020-03-25",6.53
"2039","2020-03-26",7.1
"2040","2020-03-27",6.96
"2041","2020-03-30",6.96
"2042","2020-03-31",6.97
"2043","2020-04-01",6.51
"2044","2020-04-02",7.02
"2045","2020-04-03",6.97
"2046","2020-04-06",7.36
"2047","2020-04-07",7.58
"2048","2020-04-08",8.08
"2049","2020-04-09",7.98
"2050","2020-04-13",8.48
"2051","2020-04-14",8.66
"2052","2020-04-15",8.61
"2053","2020-04-16",8.53
"2054","2020-04-17",8.99
"2055","2020-04-20",8.76
"2056","2020-04-21",8.49
"2057","2020-04-22",8.64
"2058","2020-04-23",8.77
"2059","2020-04-24",8.94
"2060","2020-04-27",8.81
"2061","2020-04-28",8.88
"2062","2020-04-29",8.83
"2063","2020-04-30",7.8
"2064","2020-05-01",7.63
"2065","2020-05-04",7.88
"2066","2020-05-05",7.78
"2067","2020-05-06",7.74
"2068","2020-05-07",7.69
"2069","2020-05-08",8.1
"2070","2020-05-11",8.62
"2071","2020-05-12",8.17
"2072","2020-05-13",8.04
"2073","2020-05-14",7.89
"2074","2020-05-15",7.98
"2075","2020-05-18",8.33
"2076","2020-05-19",7.95
"2077","2020-05-20",8.18
"2078","2020-05-21",8.04
"2079","2020-05-22",8.19
"2080","2020-05-26",8.15
"2081","2020-05-27",8.41
"2082","2020-05-28",8.11
"2083","2020-05-29",8.03
"2084","2020-06-01",7.87
"2085","2020-06-02",7.94
"2086","2020-06-03",8.01
"2087","2020-06-04",7.93
"2088","2020-06-05",8.32
"2089","2020-06-08",8.37
"2090","2020-06-09",8.22
"2091","2020-06-10",8.14
"2092","2020-06-11",7.69
"2093","2020-06-12",7.78
"2094","2020-06-15",7.91
"2095","2020-06-16",7.95
"2096","2020-06-17",7.74
"2097","2020-06-18",7.63
"2098","2020-06-19",7.69
"2099","2020-06-22",7.84
"2100","2020-06-23",7.89
"2101","2020-06-24",7.96
"2102","2020-06-25",7.79
"2103","2020-06-26",7.47
"2104","2020-06-29",7.56
"2105","2020-06-30",7.88
"2106","2020-07-01",7.73
"2107","2020-07-02",7.75
"2108","2020-07-06",7.81
"2109","2020-07-07",7.63
"2110","2020-07-08",7.58
"2111","2020-07-09",7.57
"2112","2020-07-10",7.71
"2113","2020-07-13",7.51
"2114","2020-07-14",7.61
"2115","2020-07-15",7.79
"2116","2020-07-16",7.7
"2117","2020-07-17",7.91
"2118","2020-07-20",8.08
"2119","2020-07-21",8.05
"2120","2020-07-22",8.07
"2121","2020-07-23",11.64
"2122","2020-07-24",11.2
"2123","2020-07-27",11.81
"2124","2020-07-28",10.29
"2125","2020-07-29",10.54
"2126","2020-07-30",10.31
"2127","2020-07-31",10.58
"2128","2020-08-03",10.73
"2129","2020-08-04",10.74
"2130","2020-08-05",10.8
"2131","2020-08-06",10.84
"2132","2020-08-07",10.76
"2133","2020-08-10",10.82
"2134","2020-08-11",10.79
"2135","2020-08-12",10.93
"2136","2020-08-13",11.35
"2137","2020-08-14",10.84
"2138","2020-08-17",11.07
"2139","2020-08-18",10.97
"2140","2020-08-19",11.07
"2141","2020-08-20",11.25
"2142","2020-08-21",11.24
"2143","2020-08-24",11.17
"2144","2020-08-25",11.16
"2145","2020-08-26",11.23
"2146","2020-08-27",11.13
"2147","2020-08-28",11.15
"2148","2020-08-31",11.12
"2149","2020-09-01",11.04
"2150","2020-09-02",11.25
"2151","2020-09-03",10.65
"2152","2020-09-04",10.33
"2153","2020-09-08",10.15
"2154","2020-09-09",10.22
"2155","2020-09-10",9.95
"2156","2020-09-11",9.99
"2157","2020-09-14",9.86
"2158","2020-09-15",9.92
"2159","2020-09-16",10.06
"2160","2020-09-17",10.03
"2161","2020-09-18",10.19
"2162","2020-09-21",10.23
"2163","2020-09-22",10.37
"2164","2020-09-23",10
"2165","2020-09-24",9.74
"2166","2020-09-25",9.94
"2167","2020-09-28",10.12
"2168","2020-09-29",10.39
"2169","2020-09-30",10.24
"2170","2020-10-01",10.34
"2171","2020-10-02",10.05
"2172","2020-10-05",10.29
"2173","2020-10-06",10.53
"2174","2020-10-07",10.77
"2175","2020-10-08",10.71
"2176","2020-10-09",10.72
"2177","2020-10-12",10.99
"2178","2020-10-13",11.21
"2179","2020-10-14",11.53
"2180","2020-10-15",11.79
"2181","2020-10-16",11.82
"2182","2020-10-19",11.99
"2183","2020-10-20",11.93
"2184","2020-10-21",12.46
"2185","2020-10-22",12.95
"2186","2020-10-23",13.9
"2187","2020-10-26",13.55
"2188","2020-10-27",13.44
"2189","2020-10-28",13.12
"2190","2020-10-29",13.25
"2191","2020-10-30",12.65
"2192","2020-11-02",12.58
"2193","2020-11-03",12.79
"2194","2020-11-04",12.74
"2195","2020-11-05",13.06
"2196","2020-11-06",12.97
"2197","2020-11-09",12.53
"2198","2020-11-10",12.32
"2199","2020-11-11",12.66
"2200","2020-11-12",12.66
"2201","2020-11-13",12.84
"2202","2020-11-16",12.98
"2203","2020-11-17",13.06
"2204","2020-11-18",12.87
"2205","2020-11-19",13.19
"2206","2020-11-20",13.4
"2207","2020-11-23",13.89
"2208","2020-11-24",13.19
"2209","2020-11-25",15.38
"2210","2020-11-27",15.42
