"","date","YY"
"1844","2020-03-20",42.07
"1845","2020-03-23",48.779999
"1846","2020-03-24",50.860001
"1847","2020-03-25",54.310001
"1848","2020-03-26",55.119999
"1849","2020-03-27",53.970001
"1850","2020-03-30",52.07
"1851","2020-03-31",53.259998
"1852","2020-04-01",53.009998
"1853","2020-04-02",54.619999
"1854","2020-04-03",56.759998
"1855","2020-04-06",59.68
"1856","2020-04-07",59.959999
"1857","2020-04-08",57.290001
"1858","2020-04-09",57.040001
"1859","2020-04-13",56.580002
"1860","2020-04-14",57.889999
"1861","2020-04-15",58.049999
"1862","2020-04-16",61.389999
"1863","2020-04-17",62.240002
"1864","2020-04-20",61.91
"1865","2020-04-21",59.73
"1866","2020-04-22",60.66
"1867","2020-04-23",60.130001
"1868","2020-04-24",59.330002
"1869","2020-04-27",59.07
"1870","2020-04-28",57.200001
"1871","2020-04-29",57.470001
"1872","2020-04-30",60.959999
"1873","2020-05-01",53.25
"1874","2020-05-04",53.450001
"1875","2020-05-05",52.330002
"1876","2020-05-06",53.48
"1877","2020-05-07",54.290001
"1878","2020-05-08",55
"1879","2020-05-11",53.34
"1880","2020-05-12",55.48
"1881","2020-05-13",53.240002
"1882","2020-05-14",53.349998
"1883","2020-05-15",54.849998
"1884","2020-05-18",59.709999
"1885","2020-05-19",63.150002
"1886","2020-05-20",65.75
"1887","2020-05-21",63.459999
"1888","2020-05-22",55.830002
"1889","2020-05-26",62.650002
"1890","2020-05-27",61.740002
"1891","2020-05-28",60.060001
"1892","2020-05-29",61.049999
"1893","2020-06-01",64.150002
"1894","2020-06-02",69.699997
"1895","2020-06-03",73.110001
"1896","2020-06-04",71.879997
"1897","2020-06-05",75.099998
"1898","2020-06-08",76.199997
"1899","2020-06-09",72.709999
"1900","2020-06-10",72.449997
"1901","2020-06-11",73.260002
"1902","2020-06-12",75.419998
"1903","2020-06-15",79.910004
"1904","2020-06-16",80.779999
"1905","2020-06-17",92.209999
"1906","2020-06-18",94.400002
"1907","2020-06-19",97.230003
"1908","2020-06-22",97.129997
"1909","2020-06-23",96.980003
"1910","2020-06-24",93.629997
"1911","2020-06-25",94.370003
"1912","2020-06-26",92.93
"1913","2020-06-29",88.849998
"1914","2020-06-30",88.550003
"1915","2020-07-01",89.059998
"1916","2020-07-02",88.68
"1917","2020-07-06",91.220001
"1918","2020-07-07",85.480003
"1919","2020-07-08",83.330002
"1920","2020-07-09",84.699997
"1921","2020-07-10",83.699997
"1922","2020-07-13",82.07
"1923","2020-07-14",82
"1924","2020-07-15",81.519997
"1925","2020-07-16",79.32
"1926","2020-07-17",79.589996
"1927","2020-07-20",79.830002
"1928","2020-07-21",83.190002
"1929","2020-07-22",79.989998
"1930","2020-07-23",77.620003
"1931","2020-07-24",76.599998
"1932","2020-07-27",75.699997
"1933","2020-07-28",74.550003
"1934","2020-07-29",76.32
"1935","2020-07-30",75.389999
"1936","2020-07-31",79.82
"1937","2020-08-03",81.25
"1938","2020-08-04",82.160004
"1939","2020-08-05",84.879997
"1940","2020-08-06",85.139999
"1941","2020-08-07",73.459999
"1942","2020-08-10",77.57
"1943","2020-08-11",77.599998
"1944","2020-08-12",82
"1945","2020-08-13",82.940002
"1946","2020-08-14",80.580002
"1947","2020-08-17",81.620003
"1948","2020-08-18",89.199997
"1949","2020-08-19",87.620003
"1950","2020-08-20",87.75
"1951","2020-08-21",86.870003
"1952","2020-08-24",89.849998
"1953","2020-08-25",94.300003
"1954","2020-08-26",92.040001
"1955","2020-08-27",88.529999
"1956","2020-08-28",90.900002
"1957","2020-08-31",85.440002
"1958","2020-09-01",86.550003
"1959","2020-09-02",84.639999
"1960","2020-09-03",82.209999
"1961","2020-09-04",80.830002
"1962","2020-09-08",73.849998
"1963","2020-09-09",77.160004
"1964","2020-09-10",74.760002
"1965","2020-09-11",74.910004
"1966","2020-09-14",80.949997
"1967","2020-09-15",82.900002
"1968","2020-09-16",82.669998
"1969","2020-09-17",82.32
"1970","2020-09-18",81.050003
"1971","2020-09-21",81.989998
"1972","2020-09-22",79.93
"1973","2020-09-23",77.980003
"1974","2020-09-24",77.800003
"1975","2020-09-25",77.089996
"1976","2020-09-28",78
"1977","2020-09-29",77.900002
"1978","2020-09-30",80.669998
"1979","2020-10-01",83.120003
"1980","2020-10-02",81.529999
"1981","2020-10-05",81.989998
"1982","2020-10-06",82.220001
"1983","2020-10-07",82.779999
"1984","2020-10-08",81.32
"1985","2020-10-09",82.669998
"1986","2020-10-12",83.690002
"1987","2020-10-13",80.779999
"1988","2020-10-14",78.629997
"1989","2020-10-15",80.139999
"1990","2020-10-16",80.019997
"1991","2020-10-19",80.309998
"1992","2020-10-20",80.510002
"1993","2020-10-21",79.699997
"1994","2020-10-22",80.910004
"1995","2020-10-23",85.129997
"1996","2020-10-26",89.080002
"1997","2020-10-27",90
"1998","2020-10-28",87.099998
"1999","2020-10-29",90.510002
"2000","2020-10-30",91.379997
"2001","2020-11-02",94.650002
"2002","2020-11-03",92.269997
"2003","2020-11-04",97.370003
"2004","2020-11-05",99.82
"2005","2020-11-06",100.830002
"2006","2020-11-09",99.690002
"2007","2020-11-10",96.510002
"2008","2020-11-11",96.400002
"2009","2020-11-12",94.010002
"2010","2020-11-13",94.120003
"2011","2020-11-16",95.580002
"2012","2020-11-17",100.190002
"2013","2020-11-18",73.660004
"2014","2020-11-19",86.110001
"2015","2020-11-20",85.220001
"2016","2020-11-23",88.5
"2017","2020-11-24",88.730003
"2018","2020-11-25",90.900002
"2019","2020-11-27",91.360001
