"","date","CATM"
"1895","2015-06-24",38.880001
"1896","2015-06-25",38.98
"1897","2015-06-26",38.41
"1898","2015-06-29",37.369999
"1899","2015-06-30",37.049999
"1900","2015-07-01",37.009998
"1901","2015-07-02",37.040001
"1902","2015-07-06",36.799999
"1903","2015-07-07",33.970001
"1904","2015-07-08",33.919998
"1905","2015-07-09",33.310001
"1906","2015-07-10",34.580002
"1907","2015-07-13",33.970001
"1908","2015-07-14",34.150002
"1909","2015-07-15",34.669998
"1910","2015-07-16",35.52
"1911","2015-07-17",35.029999
"1912","2015-07-20",35.150002
"1913","2015-07-21",34.900002
"1914","2015-07-22",35
"1915","2015-07-23",34.75
"1916","2015-07-24",34.439999
"1917","2015-07-27",34.970001
"1918","2015-07-28",35.200001
"1919","2015-07-29",35.759998
"1920","2015-07-30",35.68
"1921","2015-07-31",37.07
"1922","2015-08-03",36.25
"1923","2015-08-04",35.919998
"1924","2015-08-05",36.349998
"1925","2015-08-06",34.990002
"1926","2015-08-07",35.029999
"1927","2015-08-10",35.16
"1928","2015-08-11",35.509998
"1929","2015-08-12",34.830002
"1930","2015-08-13",35.060001
"1931","2015-08-14",35.330002
"1932","2015-08-17",35.43
"1933","2015-08-18",35.25
"1934","2015-08-19",35.009998
"1935","2015-08-20",35.130001
"1936","2015-08-21",34.540001
"1937","2015-08-24",33.639999
"1938","2015-08-25",33.400002
"1939","2015-08-26",34.220001
"1940","2015-08-27",34.490002
"1941","2015-08-28",34.650002
"1942","2015-08-31",34.5
"1943","2015-09-01",33.77
"1944","2015-09-02",33.950001
"1945","2015-09-03",33.75
"1946","2015-09-04",33.77
"1947","2015-09-08",34
"1948","2015-09-09",33.709999
"1949","2015-09-10",34.259998
"1950","2015-09-11",34.139999
"1951","2015-09-14",33.82
"1952","2015-09-15",34.099998
"1953","2015-09-16",33.950001
"1954","2015-09-17",33.759998
"1955","2015-09-18",32.700001
"1956","2015-09-21",33.150002
"1957","2015-09-22",33.07
"1958","2015-09-23",33.009998
"1959","2015-09-24",33.040001
"1960","2015-09-25",33.290001
"1961","2015-09-28",32.450001
"1962","2015-09-29",32.18
"1963","2015-09-30",32.700001
"1964","2015-10-01",32.290001
"1965","2015-10-02",32.57
"1966","2015-10-05",33.59
"1967","2015-10-06",33.73
"1968","2015-10-07",33.889999
"1969","2015-10-08",33.790001
"1970","2015-10-09",34.91
"1971","2015-10-12",35.07
"1972","2015-10-13",34.810001
"1973","2015-10-14",33.48
"1974","2015-10-15",33.900002
"1975","2015-10-16",33.5
"1976","2015-10-19",33.57
"1977","2015-10-20",33.5
"1978","2015-10-21",32.720001
"1979","2015-10-22",33.599998
"1980","2015-10-23",33.889999
"1981","2015-10-26",33.150002
"1982","2015-10-27",32.77
"1983","2015-10-28",33.93
"1984","2015-10-29",33.049999
"1985","2015-10-30",34.5
"1986","2015-11-02",34.689999
"1987","2015-11-03",34.5
"1988","2015-11-04",34.790001
"1989","2015-11-05",34.880001
"1990","2015-11-06",35.119999
"1991","2015-11-09",34.779999
"1992","2015-11-10",34.650002
"1993","2015-11-11",34.27
"1994","2015-11-12",34.610001
"1995","2015-11-13",34.459999
"1996","2015-11-16",34.75
"1997","2015-11-17",34.93
"1998","2015-11-18",35.66
"1999","2015-11-19",35.82
"2000","2015-11-20",36.220001
"2001","2015-11-23",36.43
"2002","2015-11-24",37.290001
"2003","2015-11-25",38.68
"2004","2015-11-27",37.939999
"2005","2015-11-30",37.610001
"2006","2015-12-01",37.009998
"2007","2015-12-02",36.709999
"2008","2015-12-03",36.02
"2009","2015-12-04",36.310001
"2010","2015-12-07",35.689999
"2011","2015-12-08",35.259998
"2012","2015-12-09",34.810001
"2013","2015-12-10",36.34
"2014","2015-12-11",35.610001
"2015","2015-12-14",34.990002
"2016","2015-12-15",35.650002
"2017","2015-12-16",35.580002
"2018","2015-12-17",35.060001
"2019","2015-12-18",33.990002
"2020","2015-12-21",33.919998
"2021","2015-12-22",33.970001
"2022","2015-12-23",34.099998
"2023","2015-12-24",34.02
"2024","2015-12-28",33.970001
"2025","2015-12-29",34.419998
"2026","2015-12-30",33.939999
"2027","2015-12-31",33.650002
"2028","2016-01-04",32.52
"2029","2016-01-05",34
"2030","2016-01-06",34.009998
"2031","2016-01-07",33.25
"2032","2016-01-08",32.799999
"2033","2016-01-11",32.369999
"2034","2016-01-12",32.259998
"2035","2016-01-13",31.73
"2036","2016-01-14",32.650002
"2037","2016-01-15",32.110001
"2038","2016-01-19",32.689999
"2039","2016-01-20",31.280001
"2040","2016-01-21",30.889999
"2041","2016-01-22",31.32
"2042","2016-01-25",30.120001
"2043","2016-01-26",30.41
"2044","2016-01-27",29.309999
"2045","2016-01-28",28.99
"2046","2016-01-29",30.809999
"2047","2016-02-01",30.540001
"2048","2016-02-02",29.889999
"2049","2016-02-03",29.98
"2050","2016-02-04",30.200001
"2051","2016-02-05",28.9
"2052","2016-02-08",28.77
"2053","2016-02-09",28.559999
"2054","2016-02-10",28.790001
"2055","2016-02-11",28.52
"2056","2016-02-12",29.91
"2057","2016-02-16",30.35
"2058","2016-02-17",31.48
"2059","2016-02-18",31.58
"2060","2016-02-19",31.969999
"2061","2016-02-22",32.959999
"2062","2016-02-23",33.02
"2063","2016-02-24",33.189999
"2064","2016-02-25",33.549999
"2065","2016-02-26",33.779999
"2066","2016-02-29",33.720001
"2067","2016-03-01",34.400002
"2068","2016-03-02",34.5
"2069","2016-03-03",35.290001
"2070","2016-03-04",35.630001
"2071","2016-03-07",35.849998
"2072","2016-03-08",34.669998
"2073","2016-03-09",35.029999
"2074","2016-03-10",34.919998
"2075","2016-03-11",35.07
"2076","2016-03-14",35.029999
"2077","2016-03-15",34.48
"2078","2016-03-16",34.27
"2079","2016-03-17",34.630001
"2080","2016-03-18",34.75
"2081","2016-03-21",34.720001
"2082","2016-03-22",35.650002
"2083","2016-03-23",34.75
"2084","2016-03-24",34.830002
"2085","2016-03-28",35.200001
"2086","2016-03-29",36.189999
"2087","2016-03-30",34.779999
"2088","2016-03-31",35.990002
"2089","2016-04-01",36.34
"2090","2016-04-04",36.189999
"2091","2016-04-05",35.889999
"2092","2016-04-06",36.040001
"2093","2016-04-07",35.34
"2094","2016-04-08",35.220001
"2095","2016-04-11",35.169998
"2096","2016-04-12",35.09
"2097","2016-04-13",36.419998
"2098","2016-04-14",36.41
"2099","2016-04-15",36.310001
"2100","2016-04-18",36.68
"2101","2016-04-19",36.869999
"2102","2016-04-20",37.16
"2103","2016-04-21",36.900002
"2104","2016-04-22",37.150002
"2105","2016-04-25",36.970001
"2106","2016-04-26",37.279999
"2107","2016-04-27",37.25
"2108","2016-04-28",36.720001
"2109","2016-04-29",39.419998
"2110","2016-05-02",40.459999
"2111","2016-05-03",39.810001
"2112","2016-05-04",39.07
"2113","2016-05-05",38.439999
"2114","2016-05-06",38.619999
"2115","2016-05-09",38.700001
"2116","2016-05-10",38.970001
"2117","2016-05-11",38.360001
"2118","2016-05-12",38.25
"2119","2016-05-13",37.59
"2120","2016-05-16",37.73
"2121","2016-05-17",37.240002
"2122","2016-05-18",37.23
"2123","2016-05-19",36.849998
"2124","2016-05-20",37.150002
"2125","2016-05-23",37.119999
"2126","2016-05-24",38.099998
"2127","2016-05-25",38.200001
"2128","2016-05-26",38.34
"2129","2016-05-27",39.169998
"2130","2016-05-31",39.290001
"2131","2016-06-01",39.880001
"2132","2016-06-02",40.330002
"2133","2016-06-03",40.119999
"2134","2016-06-06",40.700001
"2135","2016-06-07",40.75
"2136","2016-06-08",41.09
"2137","2016-06-09",41.119999
"2138","2016-06-10",40.27
"2139","2016-06-13",39.790001
"2140","2016-06-14",39.900002
"2141","2016-06-15",39.77
"2142","2016-06-16",39.84
"2143","2016-06-17",39.630001
"2144","2016-06-20",40.599998
"2145","2016-06-21",40.139999
"2146","2016-06-22",40.189999
"2147","2016-06-23",40.790001
"2148","2016-06-24",38.150002
"2149","2016-06-27",37.209999
"2150","2016-06-28",38.049999
"2151","2016-06-29",39.220001
"2152","2016-06-30",39.810001
"2153","2016-07-01",40.110001
"2154","2016-07-05",40.799999
"2155","2016-07-06",40.02
"2156","2016-07-07",40.009998
"2157","2016-07-08",40.290001
"2158","2016-07-11",40.41
"2159","2016-07-12",41.259998
"2160","2016-07-13",42.23
"2161","2016-07-14",42.860001
"2162","2016-07-15",43.029999
"2163","2016-07-18",43.189999
"2164","2016-07-19",43.189999
"2165","2016-07-20",43.560001
"2166","2016-07-21",43.169998
"2167","2016-07-22",43.610001
"2168","2016-07-25",43.529999
"2169","2016-07-26",43.720001
"2170","2016-07-27",44.18
"2171","2016-07-28",44.369999
"2172","2016-07-29",43.990002
"2173","2016-08-01",44.66
"2174","2016-08-02",44.880001
"2175","2016-08-03",45.009998
"2176","2016-08-04",46
"2177","2016-08-05",46.07
"2178","2016-08-08",46.330002
"2179","2016-08-09",46.389999
"2180","2016-08-10",45.84
"2181","2016-08-11",46.389999
"2182","2016-08-12",46.27
"2183","2016-08-15",46.82
"2184","2016-08-16",47.48
"2185","2016-08-17",47.200001
"2186","2016-08-18",47.439999
"2187","2016-08-19",45.709999
"2188","2016-08-22",45.759998
"2189","2016-08-23",45.299999
"2190","2016-08-24",45.139999
"2191","2016-08-25",45.07
"2192","2016-08-26",45
"2193","2016-08-29",44.790001
"2194","2016-08-30",45.040001
"2195","2016-08-31",44.91
"2196","2016-09-01",44.34
"2197","2016-09-02",44.459999
"2198","2016-09-06",44.560001
"2199","2016-09-07",45.009998
"2200","2016-09-08",44.740002
"2201","2016-09-09",42.959999
"2202","2016-09-12",42.970001
"2203","2016-09-13",42.400002
"2204","2016-09-14",42.189999
"2205","2016-09-15",43.040001
"2206","2016-09-16",42.299999
"2207","2016-09-19",42.279999
"2208","2016-09-20",42.639999
"2209","2016-09-21",43.490002
"2210","2016-09-22",44.380001
"2211","2016-09-23",43.650002
"2212","2016-09-26",43.779999
"2213","2016-09-27",43.599998
"2214","2016-09-28",44.080002
"2215","2016-09-29",43.860001
"2216","2016-09-30",44.599998
"2217","2016-10-03",48.139999
"2218","2016-10-04",48.91
"2219","2016-10-05",48.16
"2220","2016-10-06",48.779999
"2221","2016-10-07",48.759998
"2222","2016-10-10",49.93
"2223","2016-10-11",50.099998
"2224","2016-10-12",50.189999
"2225","2016-10-13",49.540001
"2226","2016-10-14",49.459999
"2227","2016-10-17",49.16
"2228","2016-10-18",48.790001
"2229","2016-10-19",49.709999
"2230","2016-10-20",49.220001
"2231","2016-10-21",49.16
"2232","2016-10-24",49.470001
"2233","2016-10-25",48.630001
"2234","2016-10-26",47.549999
"2235","2016-10-27",47.560001
"2236","2016-10-28",48.650002
"2237","2016-10-31",50
"2238","2016-11-01",48.889999
"2239","2016-11-02",48.310001
"2240","2016-11-03",48.349998
"2241","2016-11-04",47.349998
"2242","2016-11-07",48.07
"2243","2016-11-08",48.009998
"2244","2016-11-09",49.110001
"2245","2016-11-10",49.23
"2246","2016-11-11",51.25
"2247","2016-11-14",52.330002
"2248","2016-11-15",52.66
"2249","2016-11-16",51.41
"2250","2016-11-17",51.560001
"2251","2016-11-18",51.150002
"2252","2016-11-21",50.82
"2253","2016-11-22",50.02
"2254","2016-11-23",50.689999
"2255","2016-11-25",51.82
"2256","2016-11-28",50.360001
"2257","2016-11-29",48.790001
"2258","2016-11-30",49.470001
"2259","2016-12-01",50.240002
"2260","2016-12-02",50.59
"2261","2016-12-05",51.77
"2262","2016-12-06",52.580002
"2263","2016-12-07",53.200001
"2264","2016-12-08",54.470001
"2265","2016-12-09",53.939999
"2266","2016-12-12",54.290001
"2267","2016-12-13",53.5
"2268","2016-12-14",52.740002
"2269","2016-12-15",53.689999
"2270","2016-12-16",53.119999
"2271","2016-12-19",53.779999
"2272","2016-12-20",54.59
"2273","2016-12-21",54.029999
"2274","2016-12-22",54.07
"2275","2016-12-23",54.970001
"2276","2016-12-27",55.669998
"2277","2016-12-28",55.080002
"2278","2016-12-29",54.939999
"2279","2016-12-30",54.57
"2280","2017-01-03",55.619999
"2281","2017-01-04",55.889999
"2282","2017-01-05",54.470001
"2283","2017-01-06",54.32
"2284","2017-01-09",53.98
"2285","2017-01-10",54.48
"2286","2017-01-11",54.68
"2287","2017-01-12",54.34
"2288","2017-01-13",55.099998
"2289","2017-01-17",54.560001
"2290","2017-01-18",55.380001
"2291","2017-01-19",55.389999
"2292","2017-01-20",54.91
"2293","2017-01-23",53.84
"2294","2017-01-24",54.41
"2295","2017-01-25",55.380001
"2296","2017-01-26",55.009998
"2297","2017-01-27",54.830002
"2298","2017-01-30",54.709999
"2299","2017-01-31",54.580002
"2300","2017-02-01",53.810001
"2301","2017-02-02",54.540001
"2302","2017-02-03",55.68
"2303","2017-02-06",51.189999
"2304","2017-02-07",50.48
"2305","2017-02-08",50.5
"2306","2017-02-09",50.889999
"2307","2017-02-10",45.490002
"2308","2017-02-13",44.279999
"2309","2017-02-14",44.599998
"2310","2017-02-15",44.549999
"2311","2017-02-16",44.84
"2312","2017-02-17",44.630001
"2313","2017-02-21",44.540001
"2314","2017-02-22",44.790001
"2315","2017-02-23",44.509998
"2316","2017-02-24",44.650002
"2317","2017-02-27",44.990002
"2318","2017-02-28",44.080002
"2319","2017-03-01",44.790001
"2320","2017-03-02",44.259998
"2321","2017-03-03",44.82
"2322","2017-03-06",44.73
"2323","2017-03-07",44.389999
"2324","2017-03-08",44.560001
"2325","2017-03-09",44.860001
"2326","2017-03-10",44.799999
"2327","2017-03-13",44.919998
"2328","2017-03-14",45.169998
"2329","2017-03-15",46.669998
"2330","2017-03-16",46.849998
"2331","2017-03-17",47.16
"2332","2017-03-20",46.68
"2333","2017-03-21",45.209999
"2334","2017-03-22",45.169998
"2335","2017-03-23",45.540001
"2336","2017-03-24",45.459999
"2337","2017-03-27",45.310001
"2338","2017-03-28",45.599998
"2339","2017-03-29",46.119999
"2340","2017-03-30",46.599998
"2341","2017-03-31",46.75
"2342","2017-04-03",45.5
"2343","2017-04-04",45.619999
"2344","2017-04-05",45.169998
"2345","2017-04-06",44.57
"2346","2017-04-07",44.549999
"2347","2017-04-10",44.66
"2348","2017-04-11",44.369999
"2349","2017-04-12",43.849998
"2350","2017-04-13",43.080002
"2351","2017-04-17",43.630001
"2352","2017-04-18",43.799999
"2353","2017-04-19",44.060001
"2354","2017-04-20",44.549999
"2355","2017-04-21",44.619999
"2356","2017-04-24",41.950001
"2357","2017-04-25",43.029999
"2358","2017-04-26",43.529999
"2359","2017-04-27",43.41
"2360","2017-04-28",41.580002
"2361","2017-05-01",42.650002
"2362","2017-05-02",42.470001
"2363","2017-05-03",42.200001
"2364","2017-05-04",37.419998
"2365","2017-05-05",36.060001
"2366","2017-05-08",36.200001
"2367","2017-05-09",35.369999
"2368","2017-05-10",35.43
"2369","2017-05-11",35.080002
"2370","2017-05-12",34.990002
"2371","2017-05-15",35.509998
"2372","2017-05-16",35.57
"2373","2017-05-17",35.349998
"2374","2017-05-18",34.439999
"2375","2017-05-19",34.529999
"2376","2017-05-22",33.959999
"2377","2017-05-23",33.77
"2378","2017-05-24",33.759998
"2379","2017-05-25",34.200001
"2380","2017-05-26",34.470001
"2381","2017-05-30",34.259998
"2382","2017-05-31",34.25
"2383","2017-06-01",34.16
"2384","2017-06-02",33.93
"2385","2017-06-05",34.130001
"2386","2017-06-06",33.75
"2387","2017-06-07",33.48
"2388","2017-06-08",33.740002
"2389","2017-06-09",33.52
"2390","2017-06-12",33.529999
"2391","2017-06-13",33.41
"2392","2017-06-14",33.41
"2393","2017-06-15",33.360001
"2394","2017-06-16",33.349998
"2395","2017-06-19",33.41
"2396","2017-06-20",32.959999
"2397","2017-06-21",32.240002
"2398","2017-06-22",32.48
"2399","2017-06-23",33.080002
"2400","2017-06-26",32.93
"2401","2017-06-27",32.48
"2402","2017-06-28",33.09
"2403","2017-06-29",32.82
"2404","2017-06-30",32.860001
"2405","2017-07-03",33.07
"2406","2017-07-05",32.669998
"2407","2017-07-06",32.880001
"2408","2017-07-07",32.669998
"2409","2017-07-10",32.189999
"2410","2017-07-11",32.75
"2411","2017-07-12",32.5
"2412","2017-07-13",32.73
"2413","2017-07-14",32.330002
"2414","2017-07-17",32.259998
"2415","2017-07-18",31.969999
"2416","2017-07-19",31.879999
"2417","2017-07-20",31.969999
"2418","2017-07-21",31.370001
"2419","2017-07-24",30.52
"2420","2017-07-25",30.799999
"2421","2017-07-26",31.98
"2422","2017-07-27",31.790001
"2423","2017-07-28",31.76
"2424","2017-07-31",31.299999
"2425","2017-08-01",31.969999
"2426","2017-08-02",31.98
"2427","2017-08-03",27.540001
"2428","2017-08-04",26.860001
"2429","2017-08-07",26.74
"2430","2017-08-08",26.77
"2431","2017-08-09",26.620001
"2432","2017-08-10",26
"2433","2017-08-11",26
"2434","2017-08-14",26.030001
"2435","2017-08-15",26.450001
"2436","2017-08-16",26.76
"2437","2017-08-17",25.950001
"2438","2017-08-18",25.4
"2439","2017-08-21",25.139999
"2440","2017-08-22",25.83
"2441","2017-08-23",25.440001
"2442","2017-08-24",25.370001
"2443","2017-08-25",25.700001
"2444","2017-08-28",25.67
"2445","2017-08-29",25.74
"2446","2017-08-30",25.809999
"2447","2017-08-31",25.98
"2448","2017-09-01",26.120001
"2449","2017-09-05",26.049999
"2450","2017-09-06",26.91
"2451","2017-09-07",26.950001
"2452","2017-09-08",27
"2453","2017-09-11",27.74
"2454","2017-09-12",28.200001
"2455","2017-09-13",27.959999
"2456","2017-09-14",27.719999
"2457","2017-09-15",28.280001
"2458","2017-09-18",28.559999
"2459","2017-09-19",28.450001
"2460","2017-09-20",28.59
"2461","2017-09-21",29.110001
"2462","2017-09-22",29.27
"2463","2017-09-25",26.1
"2464","2017-09-26",23.42
"2465","2017-09-27",23.870001
"2466","2017-09-28",23.83
"2467","2017-09-29",23.01
"2468","2017-10-02",23.5
"2469","2017-10-03",23.75
"2470","2017-10-04",23.57
"2471","2017-10-05",24.35
"2472","2017-10-06",24.620001
"2473","2017-10-09",25.450001
"2474","2017-10-10",25.440001
"2475","2017-10-11",24.25
"2476","2017-10-12",24.25
"2477","2017-10-13",24.18
"2478","2017-10-16",23.57
"2479","2017-10-17",23.440001
"2480","2017-10-18",23.68
"2481","2017-10-19",23.24
"2482","2017-10-20",23.780001
"2483","2017-10-23",23.52
"2484","2017-10-24",23.48
"2485","2017-10-25",23.33
"2486","2017-10-26",23.01
"2487","2017-10-27",23.059999
"2488","2017-10-30",22.68
"2489","2017-10-31",22.9
"2490","2017-11-01",22.58
"2491","2017-11-02",18.469999
"2492","2017-11-03",17.549999
"2493","2017-11-06",17.290001
"2494","2017-11-07",16.65
"2495","2017-11-08",17.52
"2496","2017-11-09",18.190001
"2497","2017-11-10",17.26
"2498","2017-11-13",16.700001
"2499","2017-11-14",16.43
"2500","2017-11-15",16.26
"2501","2017-11-16",16.68
"2502","2017-11-17",16.99
"2503","2017-11-20",16.91
"2504","2017-11-21",17.73
"2505","2017-11-22",17.799999
"2506","2017-11-24",17.950001
"2507","2017-11-27",17.51
"2508","2017-11-28",18.01
"2509","2017-11-29",18.780001
"2510","2017-11-30",18.73
"2511","2017-12-01",18.459999
"2512","2017-12-04",18.6
"2513","2017-12-05",17.969999
"2514","2017-12-06",17.59
"2515","2017-12-07",17.82
"2516","2017-12-08",17.65
"2517","2017-12-11",18.309999
"2518","2017-12-12",17.52
"2519","2017-12-13",17.940001
"2520","2017-12-14",17.98
"2521","2017-12-15",18.74
"2522","2017-12-18",19.32
"2523","2017-12-19",18.950001
"2524","2017-12-20",18.65
"2525","2017-12-21",18.43
"2526","2017-12-22",17.889999
"2527","2017-12-26",18.049999
"2528","2017-12-27",18.110001
"2529","2017-12-28",18.58
"2530","2017-12-29",18.52
"2531","2018-01-02",20.25
"2532","2018-01-03",20.16
"2533","2018-01-04",20.32
"2534","2018-01-05",20.110001
"2535","2018-01-08",20.58
"2536","2018-01-09",20.709999
"2537","2018-01-10",20.65
"2538","2018-01-11",21.719999
"2539","2018-01-12",21.67
"2540","2018-01-16",22.25
"2541","2018-01-17",22.200001
"2542","2018-01-18",21.68
"2543","2018-01-19",21.719999
"2544","2018-01-22",22.200001
"2545","2018-01-23",23.07
"2546","2018-01-24",23.709999
"2547","2018-01-25",23.41
"2548","2018-01-26",23.93
"2549","2018-01-29",24.049999
"2550","2018-01-30",24.360001
"2551","2018-01-31",24.459999
"2552","2018-02-01",26.360001
"2553","2018-02-02",25.66
"2554","2018-02-05",24.940001
"2555","2018-02-06",25.17
"2556","2018-02-07",24.25
"2557","2018-02-08",23.4
"2558","2018-02-09",22.950001
"2559","2018-02-12",23.379999
"2560","2018-02-13",23.6
"2561","2018-02-14",24.34
"2562","2018-02-15",24.309999
"2563","2018-02-16",25.280001
"2564","2018-02-20",24.690001
"2565","2018-02-21",23.41
"2566","2018-02-22",22.469999
"2567","2018-02-23",23.360001
"2568","2018-02-26",23.75
"2569","2018-02-27",23.139999
"2570","2018-02-28",22.379999
"2571","2018-03-01",22.6
"2572","2018-03-02",24.040001
"2573","2018-03-05",24.030001
"2574","2018-03-06",26.77
"2575","2018-03-07",26.48
"2576","2018-03-08",25.83
"2577","2018-03-09",26.799999
"2578","2018-03-12",26.5
"2579","2018-03-13",26.379999
"2580","2018-03-14",26.959999
"2581","2018-03-15",26.92
"2582","2018-03-16",27.42
"2583","2018-03-19",26.25
"2584","2018-03-20",26.379999
"2585","2018-03-21",26.51
"2586","2018-03-22",26.049999
"2587","2018-03-23",25.01
"2588","2018-03-26",24.959999
"2589","2018-03-27",23.709999
"2590","2018-03-28",22.58
"2591","2018-03-29",22.309999
"2592","2018-04-02",21.91
"2593","2018-04-03",22.57
"2594","2018-04-04",22.9
"2595","2018-04-05",22.790001
"2596","2018-04-06",21.32
"2597","2018-04-09",20.85
"2598","2018-04-10",22.15
"2599","2018-04-11",23.309999
"2600","2018-04-12",23.700001
"2601","2018-04-13",24.02
"2602","2018-04-16",24.6
"2603","2018-04-17",25.01
"2604","2018-04-18",25.74
"2605","2018-04-19",25.540001
"2606","2018-04-20",25.02
"2607","2018-04-23",25.49
"2608","2018-04-24",25.610001
"2609","2018-04-25",25.879999
"2610","2018-04-26",26.049999
"2611","2018-04-27",26.040001
"2612","2018-04-30",26.25
"2613","2018-05-01",25.98
"2614","2018-05-02",25.02
"2615","2018-05-03",25.629999
"2616","2018-05-04",28.51
"2617","2018-05-07",29.719999
"2618","2018-05-08",30.290001
"2619","2018-05-09",30.33
"2620","2018-05-10",31.52
"2621","2018-05-11",28.74
"2622","2018-05-14",29.450001
"2623","2018-05-15",29.43
"2624","2018-05-16",29.26
"2625","2018-05-17",29.709999
"2626","2018-05-18",28.73
"2627","2018-05-21",28.6
"2628","2018-05-22",27.969999
"2629","2018-05-23",27.48
"2630","2018-05-24",27.41
"2631","2018-05-25",27.040001
"2632","2018-05-29",26.879999
"2633","2018-05-30",26.530001
"2634","2018-05-31",25.66
"2635","2018-06-01",25.610001
"2636","2018-06-04",26
"2637","2018-06-05",26.799999
"2638","2018-06-06",27.52
"2639","2018-06-07",26.27
"2640","2018-06-08",25.620001
"2641","2018-06-11",25.209999
"2642","2018-06-12",25.530001
"2643","2018-06-13",23.709999
"2644","2018-06-14",24.91
"2645","2018-06-15",23.85
"2646","2018-06-18",24.49
"2647","2018-06-19",24.940001
"2648","2018-06-20",25.34
"2649","2018-06-21",26.01
"2650","2018-06-22",26.040001
"2651","2018-06-25",25.129999
"2652","2018-06-26",25.02
"2653","2018-06-27",24.58
"2654","2018-06-28",24.92
"2655","2018-06-29",24.18
"2656","2018-07-02",24.790001
"2657","2018-07-03",24.83
"2658","2018-07-05",25.41
"2659","2018-07-06",26.33
"2660","2018-07-09",26.57
"2661","2018-07-10",26.790001
"2662","2018-07-11",26.610001
"2663","2018-07-12",26.42
"2664","2018-07-13",26.280001
"2665","2018-07-16",26.58
"2666","2018-07-17",27.92
"2667","2018-07-18",27.1
"2668","2018-07-19",26.889999
"2669","2018-07-20",26.719999
"2670","2018-07-23",26.690001
"2671","2018-07-24",26.08
"2672","2018-07-25",26.1
"2673","2018-07-26",26.370001
"2674","2018-07-27",24.91
"2675","2018-07-30",24.76
"2676","2018-07-31",25.32
"2677","2018-08-01",24.719999
"2678","2018-08-02",23.959999
"2679","2018-08-03",30.200001
"2680","2018-08-06",31.709999
"2681","2018-08-07",30.15
"2682","2018-08-08",30.41
"2683","2018-08-09",30.360001
"2684","2018-08-10",30.27
"2685","2018-08-13",30.17
"2686","2018-08-14",31.84
"2687","2018-08-15",32.830002
"2688","2018-08-16",34.150002
"2689","2018-08-17",37.169998
"2690","2018-08-20",36.389999
"2691","2018-08-21",37.290001
"2692","2018-08-22",38
"2693","2018-08-23",38.16
"2694","2018-08-24",37.990002
"2695","2018-08-27",37.580002
"2696","2018-08-28",36.580002
"2697","2018-08-29",36.099998
"2698","2018-08-30",35.830002
"2699","2018-08-31",35.09
"2700","2018-09-04",34.189999
"2701","2018-09-05",34.119999
"2702","2018-09-06",33.650002
"2703","2018-09-07",33.57
"2704","2018-09-10",33.540001
"2705","2018-09-11",33.279999
"2706","2018-09-12",33.27
"2707","2018-09-13",31.84
"2708","2018-09-14",31.370001
"2709","2018-09-17",31.209999
"2710","2018-09-18",32.220001
"2711","2018-09-19",31.860001
"2712","2018-09-20",31.9
"2713","2018-09-21",31.940001
"2714","2018-09-24",33.119999
"2715","2018-09-25",32.900002
"2716","2018-09-26",32.540001
"2717","2018-09-27",32.18
"2718","2018-09-28",31.639999
"2719","2018-10-01",31.610001
"2720","2018-10-02",31.360001
"2721","2018-10-03",32.209999
"2722","2018-10-04",31.629999
"2723","2018-10-05",32.459999
"2724","2018-10-08",32.91
"2725","2018-10-09",34.200001
"2726","2018-10-10",32.599998
"2727","2018-10-11",32.080002
"2728","2018-10-12",32.490002
"2729","2018-10-15",30.58
"2730","2018-10-16",31.889999
"2731","2018-10-17",31.809999
"2732","2018-10-18",29.540001
"2733","2018-10-19",28.440001
"2734","2018-10-22",28.66
"2735","2018-10-23",28.860001
"2736","2018-10-24",26.719999
"2737","2018-10-25",27.280001
"2738","2018-10-26",26.66
"2739","2018-10-29",25.57
"2740","2018-10-30",26.559999
"2741","2018-10-31",27.16
"2742","2018-11-01",27.76
"2743","2018-11-02",33.959999
"2744","2018-11-05",33.110001
"2745","2018-11-06",34.099998
"2746","2018-11-07",35.759998
"2747","2018-11-08",35.740002
"2748","2018-11-09",36.049999
"2749","2018-11-12",32.540001
"2750","2018-11-13",33.060001
"2751","2018-11-14",33.02
"2752","2018-11-15",33.93
"2753","2018-11-16",34.279999
"2754","2018-11-19",32.18
"2755","2018-11-20",30.299999
"2756","2018-11-21",31.209999
"2757","2018-11-23",30.77
"2758","2018-11-26",31.200001
"2759","2018-11-27",31.549999
"2760","2018-11-28",32.779999
"2761","2018-11-29",31.6
"2762","2018-11-30",32.439999
"2763","2018-12-03",29.74
"2764","2018-12-04",29.379999
"2765","2018-12-06",30.049999
"2766","2018-12-07",30.299999
"2767","2018-12-10",30.24
"2768","2018-12-11",30.809999
"2769","2018-12-12",32.59
"2770","2018-12-13",29.540001
"2771","2018-12-14",27.450001
"2772","2018-12-17",25.41
"2773","2018-12-18",27.07
"2774","2018-12-19",27.190001
"2775","2018-12-20",27.07
"2776","2018-12-21",24.85
"2777","2018-12-24",23.879999
"2778","2018-12-26",25.33
"2779","2018-12-27",25.6
"2780","2018-12-28",25.389999
"2781","2018-12-31",26
"2782","2019-01-02",25.52
"2783","2019-01-03",25.190001
"2784","2019-01-04",26.93
"2785","2019-01-07",28.379999
"2786","2019-01-08",29.540001
"2787","2019-01-09",30.370001
"2788","2019-01-10",30.860001
"2789","2019-01-11",30.559999
"2790","2019-01-14",29.84
"2791","2019-01-15",29.889999
