"","date","XOMA"
"2026","2015-01-20",71.800003
"2027","2015-01-21",68.599998
"2028","2015-01-22",70
"2029","2015-01-23",69.599998
"2030","2015-01-26",72.400002
"2031","2015-01-27",73.800003
"2032","2015-01-28",74.400002
"2033","2015-01-29",73.400002
"2034","2015-01-30",71.199997
"2035","2015-02-02",70.800003
"2036","2015-02-03",70.199997
"2037","2015-02-04",67.199997
"2038","2015-02-05",68.800003
"2039","2015-02-06",68.199997
"2040","2015-02-09",66.199997
"2041","2015-02-10",65.800003
"2042","2015-02-11",66.599998
"2043","2015-02-12",68.400002
"2044","2015-02-13",68.199997
"2045","2015-02-17",71.400002
"2046","2015-02-18",73
"2047","2015-02-19",78
"2048","2015-02-20",81
"2049","2015-02-23",82.199997
"2050","2015-02-24",76.599998
"2051","2015-02-25",79.800003
"2052","2015-02-26",76.599998
"2053","2015-02-27",73.800003
"2054","2015-03-02",74.800003
"2055","2015-03-03",74.599998
"2056","2015-03-04",73.599998
"2057","2015-03-05",73.199997
"2058","2015-03-06",71.400002
"2059","2015-03-09",75
"2060","2015-03-10",75.800003
"2061","2015-03-11",74.400002
"2062","2015-03-12",75.599998
"2063","2015-03-13",73.800003
"2064","2015-03-16",74.400002
"2065","2015-03-17",78.400002
"2066","2015-03-18",79.599998
"2067","2015-03-19",82.800003
"2068","2015-03-20",79.800003
"2069","2015-03-23",79.599998
"2070","2015-03-24",78
"2071","2015-03-25",74
"2072","2015-03-26",71.800003
"2073","2015-03-27",72.800003
"2074","2015-03-30",74.599998
"2075","2015-03-31",72.800003
"2076","2015-04-01",71.199997
"2077","2015-04-02",70.800003
"2078","2015-04-06",70
"2079","2015-04-07",71.800003
"2080","2015-04-08",74.800003
"2081","2015-04-09",75.400002
"2082","2015-04-10",76
"2083","2015-04-13",78.400002
"2084","2015-04-14",76.400002
"2085","2015-04-15",76.599998
"2086","2015-04-16",76.599998
"2087","2015-04-17",74
"2088","2015-04-20",74
"2089","2015-04-21",73.400002
"2090","2015-04-22",72.800003
"2091","2015-04-23",72.400002
"2092","2015-04-24",72
"2093","2015-04-27",69
"2094","2015-04-28",66.400002
"2095","2015-04-29",64.400002
"2096","2015-04-30",60
"2097","2015-05-01",65.199997
"2098","2015-05-04",65
"2099","2015-05-05",63
"2100","2015-05-06",64.599998
"2101","2015-05-07",65.800003
"2102","2015-05-08",74
"2103","2015-05-11",74.199997
"2104","2015-05-12",72.800003
"2105","2015-05-13",69.199997
"2106","2015-05-14",68.599998
"2107","2015-05-15",66.800003
"2108","2015-05-18",68.199997
"2109","2015-05-19",68
"2110","2015-05-20",68.800003
"2111","2015-05-21",67.800003
"2112","2015-05-22",68.400002
"2113","2015-05-26",67.199997
"2114","2015-05-27",66.400002
"2115","2015-05-28",71.599998
"2116","2015-05-29",70.400002
"2117","2015-06-01",70
"2118","2015-06-02",69.400002
"2119","2015-06-03",71
"2120","2015-06-04",70.800003
"2121","2015-06-05",72.199997
"2122","2015-06-08",71.599998
"2123","2015-06-09",70.599998
"2124","2015-06-10",71.800003
"2125","2015-06-11",75.599998
"2126","2015-06-12",73.400002
"2127","2015-06-15",73.599998
"2128","2015-06-16",73.199997
"2129","2015-06-17",72.800003
"2130","2015-06-18",76
"2131","2015-06-19",77.599998
"2132","2015-06-22",85.599998
"2133","2015-06-23",85.400002
"2134","2015-06-24",83.199997
"2135","2015-06-25",81.400002
"2136","2015-06-26",78.400002
"2137","2015-06-29",73.199997
"2138","2015-06-30",77.599998
"2139","2015-07-01",75
"2140","2015-07-02",74.599998
"2141","2015-07-06",77.199997
"2142","2015-07-07",78.400002
"2143","2015-07-08",74.400002
"2144","2015-07-09",89.800003
"2145","2015-07-10",94.400002
"2146","2015-07-13",88.199997
"2147","2015-07-14",89.599998
"2148","2015-07-15",88.199997
"2149","2015-07-16",93.400002
"2150","2015-07-17",90.400002
"2151","2015-07-20",90.400002
"2152","2015-07-21",87.800003
"2153","2015-07-22",20
"2154","2015-07-23",20.799999
"2155","2015-07-24",18.799999
"2156","2015-07-27",16.4
"2157","2015-07-28",17.6
"2158","2015-07-29",16.6
"2159","2015-07-30",16.200001
"2160","2015-07-31",14.6
"2161","2015-08-03",15.4
"2162","2015-08-04",15.6
"2163","2015-08-05",18
"2164","2015-08-06",15.6
"2165","2015-08-07",15.4
"2166","2015-08-10",19.200001
"2167","2015-08-11",18.6
"2168","2015-08-12",16.6
"2169","2015-08-13",16.6
"2170","2015-08-14",16.6
"2171","2015-08-17",17.4
"2172","2015-08-18",17.200001
"2173","2015-08-19",16.6
"2174","2015-08-20",15.6
"2175","2015-08-21",15.6
"2176","2015-08-24",14.4
"2177","2015-08-25",14.4
"2178","2015-08-26",16
"2179","2015-08-27",16.6
"2180","2015-08-28",17.200001
"2181","2015-08-31",16.6
"2182","2015-09-01",15.6
"2183","2015-09-02",16.799999
"2184","2015-09-03",15.6
"2185","2015-09-04",15.8
"2186","2015-09-08",16.4
"2187","2015-09-09",15.8
"2188","2015-09-10",16.200001
"2189","2015-09-11",15.6
"2190","2015-09-14",17
"2191","2015-09-15",17.4
"2192","2015-09-16",16.6
"2193","2015-09-17",17.200001
"2194","2015-09-18",16.200001
"2195","2015-09-21",15.6
"2196","2015-09-22",16.6
"2197","2015-09-23",17
"2198","2015-09-24",18.6
"2199","2015-09-25",16.200001
"2200","2015-09-28",15.4
"2201","2015-09-29",14.6
"2202","2015-09-30",15
"2203","2015-10-01",21.6
"2204","2015-10-02",19.799999
"2205","2015-10-05",19.4
"2206","2015-10-06",18.4
"2207","2015-10-07",18.799999
"2208","2015-10-08",19
"2209","2015-10-09",19.799999
"2210","2015-10-12",19.799999
"2211","2015-10-13",18.799999
"2212","2015-10-14",19.6
"2213","2015-10-15",20.6
"2214","2015-10-16",19.6
"2215","2015-10-19",21
"2216","2015-10-20",20
"2217","2015-10-21",21
"2218","2015-10-22",20.4
"2219","2015-10-23",21
"2220","2015-10-26",21.4
"2221","2015-10-27",26.200001
"2222","2015-10-28",25.799999
"2223","2015-10-29",23.6
"2224","2015-10-30",24.4
"2225","2015-11-02",29.799999
"2226","2015-11-03",37
"2227","2015-11-04",34.599998
"2228","2015-11-05",35
"2229","2015-11-06",24.6
"2230","2015-11-09",30.6
"2231","2015-11-10",28.200001
"2232","2015-11-11",29.200001
"2233","2015-11-12",27
"2234","2015-11-13",27.200001
"2235","2015-11-16",26.6
"2236","2015-11-17",27.799999
"2237","2015-11-18",28.799999
"2238","2015-11-19",28.4
"2239","2015-11-20",27.6
"2240","2015-11-23",27
"2241","2015-11-24",26.799999
"2242","2015-11-25",27.4
"2243","2015-11-27",27.200001
"2244","2015-11-30",26.6
"2245","2015-12-01",29.200001
"2246","2015-12-02",28
"2247","2015-12-03",27.6
"2248","2015-12-04",27.200001
"2249","2015-12-07",27.200001
"2250","2015-12-08",26.799999
"2251","2015-12-09",27
"2252","2015-12-10",27.200001
"2253","2015-12-11",25.4
"2254","2015-12-14",24
"2255","2015-12-15",25
"2256","2015-12-16",27.200001
"2257","2015-12-17",27.6
"2258","2015-12-18",27.200001
"2259","2015-12-21",27.799999
"2260","2015-12-22",27.799999
"2261","2015-12-23",28
"2262","2015-12-24",27.6
"2263","2015-12-28",27.6
"2264","2015-12-29",27.799999
"2265","2015-12-30",27.200001
"2266","2015-12-31",26.6
"2267","2016-01-04",26.799999
"2268","2016-01-05",25.799999
"2269","2016-01-06",24.799999
"2270","2016-01-07",22
"2271","2016-01-08",22.6
"2272","2016-01-11",22.200001
"2273","2016-01-12",21.799999
"2274","2016-01-13",20.4
"2275","2016-01-14",20.200001
"2276","2016-01-15",20.200001
"2277","2016-01-19",18.6
"2278","2016-01-20",20.6
"2279","2016-01-21",21.200001
"2280","2016-01-22",21.6
"2281","2016-01-25",20.200001
"2282","2016-01-26",21.6
"2283","2016-01-27",20.799999
"2284","2016-01-28",20.200001
"2285","2016-01-29",20.200001
"2286","2016-02-01",20
"2287","2016-02-02",19.200001
"2288","2016-02-03",18.799999
"2289","2016-02-04",18.799999
"2290","2016-02-05",17.6
"2291","2016-02-08",15.4
"2292","2016-02-09",15.4
"2293","2016-02-10",16
"2294","2016-02-11",15.4
"2295","2016-02-12",15.4
"2296","2016-02-16",15.8
"2297","2016-02-17",16.4
"2298","2016-02-18",16
"2299","2016-02-19",15.6
"2300","2016-02-22",15.8
"2301","2016-02-23",15.6
"2302","2016-02-24",15.4
"2303","2016-02-25",15.2
"2304","2016-02-26",15.4
"2305","2016-02-29",15.2
"2306","2016-03-01",15.4
"2307","2016-03-02",15.6
"2308","2016-03-03",16
"2309","2016-03-04",16.4
"2310","2016-03-07",18
"2311","2016-03-08",17.6
"2312","2016-03-09",17.799999
"2313","2016-03-10",19.200001
"2314","2016-03-11",18
"2315","2016-03-14",18
"2316","2016-03-15",16
"2317","2016-03-16",15.6
"2318","2016-03-17",16.200001
"2319","2016-03-18",16.6
"2320","2016-03-21",16
"2321","2016-03-22",16
"2322","2016-03-23",15.6
"2323","2016-03-24",15.2
"2324","2016-03-28",14.6
"2325","2016-03-29",14.4
"2326","2016-03-30",15
"2327","2016-03-31",15.4
"2328","2016-04-01",15.8
"2329","2016-04-04",16.6
"2330","2016-04-05",15.8
"2331","2016-04-06",16.4
"2332","2016-04-07",16.200001
"2333","2016-04-08",16
"2334","2016-04-11",15.8
"2335","2016-04-12",16
"2336","2016-04-13",16.4
"2337","2016-04-14",16.6
"2338","2016-04-15",16.799999
"2339","2016-04-18",17.6
"2340","2016-04-19",17.200001
"2341","2016-04-20",17
"2342","2016-04-21",17.6
"2343","2016-04-22",18.6
"2344","2016-04-25",18.200001
"2345","2016-04-26",18
"2346","2016-04-27",18.200001
"2347","2016-04-28",17.6
"2348","2016-04-29",16.4
"2349","2016-05-02",16.200001
"2350","2016-05-03",15.6
"2351","2016-05-04",15.4
"2352","2016-05-05",14.8
"2353","2016-05-06",14.4
"2354","2016-05-09",14.4
"2355","2016-05-10",14.2
"2356","2016-05-11",14
"2357","2016-05-12",13.2
"2358","2016-05-13",13.4
"2359","2016-05-16",13.6
"2360","2016-05-17",13.8
"2361","2016-05-18",13.8
"2362","2016-05-19",13.2
"2363","2016-05-20",13.6
"2364","2016-05-23",13.8
"2365","2016-05-24",13.8
"2366","2016-05-25",14.2
"2367","2016-05-26",13.8
"2368","2016-05-27",14
"2369","2016-05-31",13.8
"2370","2016-06-01",13.4
"2371","2016-06-02",13.8
"2372","2016-06-03",13.4
"2373","2016-06-06",13.8
"2374","2016-06-07",13.4
"2375","2016-06-08",13.8
"2376","2016-06-09",13.4
"2377","2016-06-10",13.2
"2378","2016-06-13",12.6
"2379","2016-06-14",12.2
"2380","2016-06-15",12.2
"2381","2016-06-16",11.8
"2382","2016-06-17",11.6
"2383","2016-06-20",11.6
"2384","2016-06-21",11.2
"2385","2016-06-22",11
"2386","2016-06-23",11.4
"2387","2016-06-24",10.4
"2388","2016-06-27",9
"2389","2016-06-28",9
"2390","2016-06-29",12.4
"2391","2016-06-30",11
"2392","2016-07-01",11.4
"2393","2016-07-05",11.2
"2394","2016-07-06",10.8
"2395","2016-07-07",10.8
"2396","2016-07-08",11
"2397","2016-07-11",10.6
"2398","2016-07-12",10.8
"2399","2016-07-13",10.2
"2400","2016-07-14",10.4
"2401","2016-07-15",10.6
"2402","2016-07-18",10.4
"2403","2016-07-19",10
"2404","2016-07-20",11.6
"2405","2016-07-21",11.2
"2406","2016-07-22",11
"2407","2016-07-25",11
"2408","2016-07-26",11.2
"2409","2016-07-27",11.8
"2410","2016-07-28",11.6
"2411","2016-07-29",13.4
"2412","2016-08-01",12.8
"2413","2016-08-02",12.6
"2414","2016-08-03",13
"2415","2016-08-04",12.6
"2416","2016-08-05",12.6
"2417","2016-08-08",12.4
"2418","2016-08-09",12.2
"2419","2016-08-10",12
"2420","2016-08-11",12.2
"2421","2016-08-12",12.2
"2422","2016-08-15",12.2
"2423","2016-08-16",12.2
"2424","2016-08-17",12
"2425","2016-08-18",12.2
"2426","2016-08-19",11.8
"2427","2016-08-22",12
"2428","2016-08-23",12
"2429","2016-08-24",11.6
"2430","2016-08-25",11.6
"2431","2016-08-26",11.6
"2432","2016-08-29",11.6
"2433","2016-08-30",11.8
"2434","2016-08-31",11.4
"2435","2016-09-01",11.2
"2436","2016-09-02",11.2
"2437","2016-09-06",12
"2438","2016-09-07",12.2
"2439","2016-09-08",13.2
"2440","2016-09-09",13
"2441","2016-09-12",13.8
"2442","2016-09-13",13.2
"2443","2016-09-14",13
"2444","2016-09-15",13.4
"2445","2016-09-16",11.4
"2446","2016-09-19",10.8
"2447","2016-09-20",10.2
"2448","2016-09-21",10.2
"2449","2016-09-22",10.4
"2450","2016-09-23",10.4
"2451","2016-09-26",10
"2452","2016-09-27",9.6
"2453","2016-09-28",9.4
"2454","2016-09-29",9
"2455","2016-09-30",9.2
"2456","2016-10-03",9.2
"2457","2016-10-04",9
"2458","2016-10-05",9.4
"2459","2016-10-06",9
"2460","2016-10-07",8.4
"2461","2016-10-10",8.8
"2462","2016-10-11",8.4
"2463","2016-10-12",8.2
"2464","2016-10-13",8.4
"2465","2016-10-14",7.8
"2466","2016-10-17",7
"2467","2016-10-18",6.24
"2468","2016-10-19",5.31
"2469","2016-10-20",5.49
"2470","2016-10-21",5.46
"2471","2016-10-24",5.25
"2472","2016-10-25",5.34
"2473","2016-10-26",5.46
"2474","2016-10-27",5.48
"2475","2016-10-28",5.51
"2476","2016-10-31",5.37
"2477","2016-11-01",5.44
"2478","2016-11-02",5.35
"2479","2016-11-03",5.22
"2480","2016-11-04",5.37
"2481","2016-11-07",5.39
"2482","2016-11-08",5.46
"2483","2016-11-09",5.64
"2484","2016-11-10",5.65
"2485","2016-11-11",6.58
"2486","2016-11-14",6.75
"2487","2016-11-15",7.33
"2488","2016-11-16",7.24
"2489","2016-11-17",6.97
"2490","2016-11-18",6.65
"2491","2016-11-21",6.53
"2492","2016-11-22",6.48
"2493","2016-11-23",6.46
"2494","2016-11-25",6.5
"2495","2016-11-28",6.1
"2496","2016-11-29",5.81
"2497","2016-11-30",5.58
"2498","2016-12-01",5.29
"2499","2016-12-02",5.35
"2500","2016-12-05",5.55
"2501","2016-12-06",5.75
"2502","2016-12-07",5.53
"2503","2016-12-08",5.69
"2504","2016-12-09",5.68
"2505","2016-12-12",5.51
"2506","2016-12-13",5.59
"2507","2016-12-14",5.78
"2508","2016-12-15",5.68
"2509","2016-12-16",5.8
"2510","2016-12-19",5.73
"2511","2016-12-20",5.67
"2512","2016-12-21",5.5
"2513","2016-12-22",5.5
"2514","2016-12-23",5.36
"2515","2016-12-27",5.17
"2516","2016-12-28",4.9
"2517","2016-12-29",4.59
"2518","2016-12-30",4.22
"2519","2017-01-03",4.97
"2520","2017-01-04",4.82
"2521","2017-01-05",4.94
"2522","2017-01-06",4.95
"2523","2017-01-09",5.15
"2524","2017-01-10",4.99
"2525","2017-01-11",4.77
"2526","2017-01-12",4.72
"2527","2017-01-13",4.9
"2528","2017-01-17",4.67
"2529","2017-01-18",4.72
"2530","2017-01-19",4.75
"2531","2017-01-20",4.59
"2532","2017-01-23",4.44
"2533","2017-01-24",4.53
"2534","2017-01-25",4.53
"2535","2017-01-26",4.46
"2536","2017-01-27",4.4
"2537","2017-01-30",4.21
"2538","2017-01-31",4.29
"2539","2017-02-01",4.7
"2540","2017-02-02",4.62
"2541","2017-02-03",4.45
"2542","2017-02-06",4.3
"2543","2017-02-07",4.21
"2544","2017-02-08",4.15
"2545","2017-02-09",4.1
"2546","2017-02-10",4.03
"2547","2017-02-13",4.82
"2548","2017-02-14",5.82
"2549","2017-02-15",5.56
"2550","2017-02-16",5.15
"2551","2017-02-17",5.26
"2552","2017-02-21",5.14
"2553","2017-02-22",5.02
"2554","2017-02-23",4.85
"2555","2017-02-24",4.63
"2556","2017-02-27",4.68
"2557","2017-02-28",4.7
"2558","2017-03-01",4.74
"2559","2017-03-02",4.67
"2560","2017-03-03",4.72
"2561","2017-03-06",4.8
"2562","2017-03-07",5.03
"2563","2017-03-08",5.35
"2564","2017-03-09",5.81
"2565","2017-03-10",6.05
"2566","2017-03-13",5.61
"2567","2017-03-14",5.78
"2568","2017-03-15",5.78
"2569","2017-03-16",5.52
"2570","2017-03-17",5.35
"2571","2017-03-20",5.49
"2572","2017-03-21",5.35
"2573","2017-03-22",6.05
"2574","2017-03-23",6.54
"2575","2017-03-24",6.76
"2576","2017-03-27",7.14
"2577","2017-03-28",7.11
"2578","2017-03-29",6.94
"2579","2017-03-30",6.9
"2580","2017-03-31",7.11
"2581","2017-04-03",6.73
"2582","2017-04-04",6.85
"2583","2017-04-05",6.46
"2584","2017-04-06",6.36
"2585","2017-04-07",6.44
"2586","2017-04-10",6.52
"2587","2017-04-11",6.53
"2588","2017-04-12",6.48
"2589","2017-04-13",6.52
"2590","2017-04-17",6.5
"2591","2017-04-18",7.41
"2592","2017-04-19",7.13
"2593","2017-04-20",7.47
"2594","2017-04-21",7.73
"2595","2017-04-24",7.11
"2596","2017-04-25",6.86
"2597","2017-04-26",7.19
"2598","2017-04-27",6.96
"2599","2017-04-28",6.95
"2600","2017-05-01",6.96
"2601","2017-05-02",6.87
"2602","2017-05-03",6.67
"2603","2017-05-04",6.45
"2604","2017-05-05",6.19
"2605","2017-05-08",6.01
"2606","2017-05-09",6.18
"2607","2017-05-10",6.26
"2608","2017-05-11",6.39
"2609","2017-05-12",6.26
"2610","2017-05-15",6.48
"2611","2017-05-16",6.44
"2612","2017-05-17",6.31
"2613","2017-05-18",6.52
"2614","2017-05-19",6.41
"2615","2017-05-22",6.56
"2616","2017-05-23",6.42
"2617","2017-05-24",6.74
"2618","2017-05-25",6.66
"2619","2017-05-26",6.73
"2620","2017-05-30",6.52
"2621","2017-05-31",6.47
"2622","2017-06-01",6.45
"2623","2017-06-02",6.53
"2624","2017-06-05",6.62
"2625","2017-06-06",6.51
"2626","2017-06-07",6.57
"2627","2017-06-08",6.43
"2628","2017-06-09",6.42
"2629","2017-06-12",6.86
"2630","2017-06-13",6.56
"2631","2017-06-14",6.56
"2632","2017-06-15",6.25
"2633","2017-06-16",6.36
"2634","2017-06-19",6.51
"2635","2017-06-20",6.5
"2636","2017-06-21",6.68
"2637","2017-06-22",6.76
"2638","2017-06-23",6.82
"2639","2017-06-26",6.94
"2640","2017-06-27",6.94
"2641","2017-06-28",7.06
"2642","2017-06-29",7.12
"2643","2017-06-30",6.99
"2644","2017-07-03",7.08
"2645","2017-07-05",6.92
"2646","2017-07-06",6.86
"2647","2017-07-07",6.97
"2648","2017-07-10",6.98
"2649","2017-07-11",7.07
"2650","2017-07-12",7.13
"2651","2017-07-13",7.35
"2652","2017-07-14",7.41
"2653","2017-07-17",7.13
"2654","2017-07-18",7.15
"2655","2017-07-19",7.27
"2656","2017-07-20",7.41
"2657","2017-07-21",7.27
"2658","2017-07-24",7.34
"2659","2017-07-25",7.23
"2660","2017-07-26",7.42
"2661","2017-07-27",7.4
"2662","2017-07-28",7.3
"2663","2017-07-31",7.21
"2664","2017-08-01",7.19
"2665","2017-08-02",7.14
"2666","2017-08-03",7.19
"2667","2017-08-04",7.28
"2668","2017-08-07",7.31
"2669","2017-08-08",7.49
"2670","2017-08-09",7.51
"2671","2017-08-10",7.39
"2672","2017-08-11",7.33
"2673","2017-08-14",7.31
"2674","2017-08-15",7.35
"2675","2017-08-16",7.41
"2676","2017-08-17",7.47
"2677","2017-08-18",7.52
"2678","2017-08-21",7.54
"2679","2017-08-22",7.74
"2680","2017-08-23",7.94
"2681","2017-08-24",8.93
"2682","2017-08-25",11.1
"2683","2017-08-28",11.23
"2684","2017-08-29",11.26
"2685","2017-08-30",10.95
"2686","2017-08-31",11.09
"2687","2017-09-01",11.18
"2688","2017-09-05",16.120001
"2689","2017-09-06",16.030001
"2690","2017-09-07",18.049999
"2691","2017-09-08",18.290001
"2692","2017-09-11",17.67
"2693","2017-09-12",19.049999
"2694","2017-09-13",17.969999
"2695","2017-09-14",18.719999
"2696","2017-09-15",19.4
"2697","2017-09-18",19.09
"2698","2017-09-19",18.99
"2699","2017-09-20",20.15
"2700","2017-09-21",20.799999
"2701","2017-09-22",19.57
"2702","2017-09-25",19.4
"2703","2017-09-26",19.290001
"2704","2017-09-27",19.299999
"2705","2017-09-28",20.209999
"2706","2017-09-29",19.65
"2707","2017-10-02",19.709999
"2708","2017-10-03",20.219999
"2709","2017-10-04",20.690001
"2710","2017-10-05",21.120001
"2711","2017-10-06",21.23
"2712","2017-10-09",22.049999
"2713","2017-10-10",22.379999
"2714","2017-10-11",22.77
"2715","2017-10-12",23.32
"2716","2017-10-13",22.74
"2717","2017-10-16",22.040001
"2718","2017-10-17",23.58
"2719","2017-10-18",23.93
"2720","2017-10-19",23.27
"2721","2017-10-20",22.65
"2722","2017-10-23",22.389999
"2723","2017-10-24",23.17
"2724","2017-10-25",22.440001
"2725","2017-10-26",22.15
"2726","2017-10-27",23
"2727","2017-10-30",23.4
"2728","2017-10-31",24.290001
"2729","2017-11-01",23
"2730","2017-11-02",23.34
"2731","2017-11-03",23.790001
"2732","2017-11-06",23.32
"2733","2017-11-07",27.59
"2734","2017-11-08",28.799999
"2735","2017-11-09",28.620001
"2736","2017-11-10",30.440001
"2737","2017-11-13",30.5
"2738","2017-11-14",27
"2739","2017-11-15",26.389999
"2740","2017-11-16",26.25
"2741","2017-11-17",22.9
"2742","2017-11-20",25.52
"2743","2017-11-21",25.08
"2744","2017-11-22",27.280001
"2745","2017-11-24",28.33
"2746","2017-11-27",28.41
"2747","2017-11-28",29.200001
"2748","2017-11-29",27.280001
"2749","2017-11-30",30.200001
"2750","2017-12-01",31.139999
"2751","2017-12-04",28.91
"2752","2017-12-05",29.23
"2753","2017-12-06",29.35
"2754","2017-12-07",33.279999
"2755","2017-12-08",32.5
"2756","2017-12-11",32.869999
"2757","2017-12-12",32.040001
"2758","2017-12-13",33.830002
"2759","2017-12-14",31.59
"2760","2017-12-15",31.879999
"2761","2017-12-18",32.290001
"2762","2017-12-19",31.690001
"2763","2017-12-20",31.77
"2764","2017-12-21",33.41
"2765","2017-12-22",33.240002
"2766","2017-12-26",35.34
"2767","2017-12-27",36.790001
"2768","2017-12-28",35.540001
"2769","2017-12-29",35.599998
"2770","2018-01-02",35.919998
"2771","2018-01-03",35.849998
"2772","2018-01-04",33.830002
"2773","2018-01-05",34.360001
"2774","2018-01-08",32.810001
"2775","2018-01-09",32.59
"2776","2018-01-10",32.919998
"2777","2018-01-11",33.27
"2778","2018-01-12",33.709999
"2779","2018-01-16",31.559999
"2780","2018-01-17",32.630001
"2781","2018-01-18",33.150002
"2782","2018-01-19",33.580002
"2783","2018-01-22",33.84
"2784","2018-01-23",33.279999
"2785","2018-01-24",32.630001
"2786","2018-01-25",32.52
"2787","2018-01-26",33.389999
"2788","2018-01-29",33.950001
"2789","2018-01-30",33.389999
"2790","2018-01-31",32.900002
"2791","2018-02-01",33.490002
"2792","2018-02-02",31.93
"2793","2018-02-05",25.959999
"2794","2018-02-06",27.200001
"2795","2018-02-07",27.26
"2796","2018-02-08",26.280001
"2797","2018-02-09",25.459999
"2798","2018-02-12",25.549999
"2799","2018-02-13",26.780001
"2800","2018-02-14",27.41
"2801","2018-02-15",26.58
"2802","2018-02-16",25.9
"2803","2018-02-20",25.799999
"2804","2018-02-21",26
"2805","2018-02-22",25.35
"2806","2018-02-23",26.16
"2807","2018-02-26",26.030001
"2808","2018-02-27",28.85
"2809","2018-02-28",26.84
"2810","2018-03-01",26.58
"2811","2018-03-02",28.940001
"2812","2018-03-05",28.110001
"2813","2018-03-06",26.49
"2814","2018-03-07",28.549999
"2815","2018-03-08",22.01
"2816","2018-03-09",23.190001
"2817","2018-03-12",24.08
"2818","2018-03-13",23.200001
"2819","2018-03-14",23.459999
"2820","2018-03-15",22.700001
"2821","2018-03-16",22.51
"2822","2018-03-19",22.35
"2823","2018-03-20",21.35
"2824","2018-03-21",21.82
"2825","2018-03-22",21.450001
"2826","2018-03-23",21.469999
"2827","2018-03-26",21.34
"2828","2018-03-27",20.309999
"2829","2018-03-28",19.860001
"2830","2018-03-29",20.23
"2831","2018-04-02",19.68
"2832","2018-04-03",20.84
"2833","2018-04-04",22.4
"2834","2018-04-05",21.469999
"2835","2018-04-06",20.9
"2836","2018-04-09",20.780001
"2837","2018-04-10",21.99
"2838","2018-04-11",22.389999
"2839","2018-04-12",22.639999
"2840","2018-04-13",21.93
"2841","2018-04-16",22.08
"2842","2018-04-17",22.639999
"2843","2018-04-18",23.32
"2844","2018-04-19",23.530001
"2845","2018-04-20",23.690001
"2846","2018-04-23",23.83
"2847","2018-04-24",24.51
"2848","2018-04-25",24.209999
"2849","2018-04-26",24.48
"2850","2018-04-27",24.370001
"2851","2018-04-30",23.82
"2852","2018-05-01",24.450001
"2853","2018-05-02",24.85
"2854","2018-05-03",24.16
"2855","2018-05-04",23.690001
"2856","2018-05-07",24.24
"2857","2018-05-08",24.09
"2858","2018-05-09",24.549999
"2859","2018-05-10",22.639999
"2860","2018-05-11",23.459999
"2861","2018-05-14",24.17
"2862","2018-05-15",25.280001
"2863","2018-05-16",24.6
"2864","2018-05-17",25.16
"2865","2018-05-18",24.73
"2866","2018-05-21",24.25
"2867","2018-05-22",25.23
"2868","2018-05-23",24.83
"2869","2018-05-24",25.040001
"2870","2018-05-25",24.879999
"2871","2018-05-29",24.059999
"2872","2018-05-30",23.610001
"2873","2018-05-31",21.450001
"2874","2018-06-01",22.59
"2875","2018-06-04",21.690001
"2876","2018-06-05",21.549999
"2877","2018-06-06",21.85
"2878","2018-06-07",21.52
"2879","2018-06-08",21.530001
"2880","2018-06-11",21.41
"2881","2018-06-12",21.280001
"2882","2018-06-13",22.01
"2883","2018-06-14",21.790001
"2884","2018-06-15",21.299999
"2885","2018-06-18",21.889999
"2886","2018-06-19",21.32
"2887","2018-06-20",20.969999
"2888","2018-06-21",20.58
"2889","2018-06-22",20.66
"2890","2018-06-25",20.629999
"2891","2018-06-26",20.74
"2892","2018-06-27",20.93
"2893","2018-06-28",20.540001
"2894","2018-06-29",20.879999
"2895","2018-07-02",22.33
"2896","2018-07-03",22.85
"2897","2018-07-05",23.4
"2898","2018-07-06",23.73
"2899","2018-07-09",23.1
"2900","2018-07-10",23.48
"2901","2018-07-11",23.66
"2902","2018-07-12",23.51
"2903","2018-07-13",23.110001
"2904","2018-07-16",23.02
"2905","2018-07-17",23.129999
"2906","2018-07-18",24.1
"2907","2018-07-19",25.049999
"2908","2018-07-20",24.030001
"2909","2018-07-23",24.280001
"2910","2018-07-24",24.530001
"2911","2018-07-25",24.889999
"2912","2018-07-26",24.75
"2913","2018-07-27",23.91
"2914","2018-07-30",23.83
"2915","2018-07-31",24.469999
"2916","2018-08-01",24.85
"2917","2018-08-02",25.73
"2918","2018-08-03",25.07
"2919","2018-08-06",24.139999
"2920","2018-08-07",24.450001
"2921","2018-08-08",19.299999
"2922","2018-08-09",19.299999
"2923","2018-08-10",18.43
"2924","2018-08-13",16.190001
"2925","2018-08-14",18.549999
"2926","2018-08-15",16.959999
"2927","2018-08-16",17.41
"2928","2018-08-17",15.82
"2929","2018-08-20",16.73
"2930","2018-08-21",17.379999
"2931","2018-08-22",17.33
"2932","2018-08-23",17.16
"2933","2018-08-24",16.99
"2934","2018-08-27",17.040001
"2935","2018-08-28",16.870001
"2936","2018-08-29",18.370001
"2937","2018-08-30",18.629999
"2938","2018-08-31",18.73
"2939","2018-09-04",18.700001
"2940","2018-09-05",17.9
"2941","2018-09-06",17.059999
"2942","2018-09-07",17.6
"2943","2018-09-10",17.17
"2944","2018-09-11",17
"2945","2018-09-12",16.700001
"2946","2018-09-13",16.32
"2947","2018-09-14",16.49
"2948","2018-09-17",15.67
"2949","2018-09-18",16.200001
