"","date","CTS"
"1928","2014-08-28",17.76
"1929","2014-08-29",17.73
"1930","2014-09-02",17.74
"1931","2014-09-03",17.49
"1932","2014-09-04",17.66
"1933","2014-09-05",17.709999
"1934","2014-09-08",17.799999
"1935","2014-09-09",17.450001
"1936","2014-09-10",17.52
"1937","2014-09-11",17.610001
"1938","2014-09-12",17.370001
"1939","2014-09-15",16.91
"1940","2014-09-16",16.93
"1941","2014-09-17",16.879999
"1942","2014-09-18",17.049999
"1943","2014-09-19",16.860001
"1944","2014-09-22",16.700001
"1945","2014-09-23",16.57
"1946","2014-09-24",16.559999
"1947","2014-09-25",16.370001
"1948","2014-09-26",16.57
"1949","2014-09-29",16.4
"1950","2014-09-30",15.89
"1951","2014-10-01",15.68
"1952","2014-10-02",16.07
"1953","2014-10-03",16.309999
"1954","2014-10-06",16.17
"1955","2014-10-07",15.81
"1956","2014-10-08",16.24
"1957","2014-10-09",15.86
"1958","2014-10-10",15.64
"1959","2014-10-13",15.95
"1960","2014-10-14",16.190001
"1961","2014-10-15",16.09
"1962","2014-10-16",16.17
"1963","2014-10-17",15.84
"1964","2014-10-20",16
"1965","2014-10-21",16.370001
"1966","2014-10-22",16.66
"1967","2014-10-23",16.700001
"1968","2014-10-24",16.690001
"1969","2014-10-27",16.68
"1970","2014-10-28",17.91
"1971","2014-10-29",18.120001
"1972","2014-10-30",18.049999
"1973","2014-10-31",18.4
"1974","2014-11-03",18.51
"1975","2014-11-04",18.469999
"1976","2014-11-05",18.67
"1977","2014-11-06",18.73
"1978","2014-11-07",18.709999
"1979","2014-11-10",18.98
"1980","2014-11-11",18.85
"1981","2014-11-12",19.030001
"1982","2014-11-13",18.67
"1983","2014-11-14",18.74
"1984","2014-11-17",18.18
"1985","2014-11-18",18.209999
"1986","2014-11-19",17.66
"1987","2014-11-20",17.799999
"1988","2014-11-21",17.73
"1989","2014-11-24",17.889999
"1990","2014-11-25",17.85
"1991","2014-11-26",17.74
"1992","2014-11-28",17.18
"1993","2014-12-01",16.77
"1994","2014-12-02",17.15
"1995","2014-12-03",17.49
"1996","2014-12-04",17.559999
"1997","2014-12-05",17.6
"1998","2014-12-08",17.18
"1999","2014-12-09",18.09
"2000","2014-12-10",17.67
"2001","2014-12-11",17.629999
"2002","2014-12-12",17.16
"2003","2014-12-15",16.76
"2004","2014-12-16",16.73
"2005","2014-12-17",17.360001
"2006","2014-12-18",17.83
"2007","2014-12-19",17.91
"2008","2014-12-22",18.17
"2009","2014-12-23",18.190001
"2010","2014-12-24",18.34
"2011","2014-12-26",18.280001
"2012","2014-12-29",18.389999
"2013","2014-12-30",18.25
"2014","2014-12-31",17.83
"2015","2015-01-02",17.360001
"2016","2015-01-05",16.940001
"2017","2015-01-06",16.57
"2018","2015-01-07",17.01
"2019","2015-01-08",17.26
"2020","2015-01-09",16.57
"2021","2015-01-12",16.030001
"2022","2015-01-13",15.79
"2023","2015-01-14",15.8
"2024","2015-01-15",15.47
"2025","2015-01-16",15.89
"2026","2015-01-20",15.81
"2027","2015-01-21",15.61
"2028","2015-01-22",16.02
"2029","2015-01-23",16
"2030","2015-01-26",15.98
"2031","2015-01-27",16.049999
"2032","2015-01-28",16.049999
"2033","2015-01-29",16.440001
"2034","2015-01-30",16
"2035","2015-02-02",16.4
"2036","2015-02-03",16.77
"2037","2015-02-04",16.52
"2038","2015-02-05",16.93
"2039","2015-02-06",16.6
"2040","2015-02-09",16.6
"2041","2015-02-10",16.280001
"2042","2015-02-11",16.66
"2043","2015-02-12",16.83
"2044","2015-02-13",16.85
"2045","2015-02-17",16.959999
"2046","2015-02-18",17.129999
"2047","2015-02-19",17.690001
"2048","2015-02-20",17.620001
"2049","2015-02-23",17.290001
"2050","2015-02-24",17.42
"2051","2015-02-25",17.459999
"2052","2015-02-26",17.66
"2053","2015-02-27",17.459999
"2054","2015-03-02",17.709999
"2055","2015-03-03",17.629999
"2056","2015-03-04",17.309999
"2057","2015-03-05",17.309999
"2058","2015-03-06",17.219999
"2059","2015-03-09",17.190001
"2060","2015-03-10",17.129999
"2061","2015-03-11",17.27
"2062","2015-03-12",17.49
"2063","2015-03-13",17.5
"2064","2015-03-16",17.809999
"2065","2015-03-17",17.950001
"2066","2015-03-18",18.040001
"2067","2015-03-19",17.77
"2068","2015-03-20",17.709999
"2069","2015-03-23",17.84
"2070","2015-03-24",18.15
"2071","2015-03-25",17.74
"2072","2015-03-26",17.629999
"2073","2015-03-27",17.65
"2074","2015-03-30",17.66
"2075","2015-03-31",17.99
"2076","2015-04-01",18
"2077","2015-04-02",17.969999
"2078","2015-04-06",17.950001
"2079","2015-04-07",17.860001
"2080","2015-04-08",17.950001
"2081","2015-04-09",17.690001
"2082","2015-04-10",17.75
"2083","2015-04-13",17.450001
"2084","2015-04-14",17.5
"2085","2015-04-15",17.889999
"2086","2015-04-16",17.74
"2087","2015-04-17",17.34
"2088","2015-04-20",17.74
"2089","2015-04-21",17.65
"2090","2015-04-22",17.85
"2091","2015-04-23",17.74
"2092","2015-04-24",17.68
"2093","2015-04-27",17.870001
"2094","2015-04-28",18.299999
"2095","2015-04-29",18.17
"2096","2015-04-30",17.940001
"2097","2015-05-01",18.030001
"2098","2015-05-04",18.01
"2099","2015-05-05",17.98
"2100","2015-05-06",18.09
"2101","2015-05-07",18.16
"2102","2015-05-08",18.41
"2103","2015-05-11",18.540001
"2104","2015-05-12",18.5
"2105","2015-05-13",18.379999
"2106","2015-05-14",18.700001
"2107","2015-05-15",18.6
"2108","2015-05-18",18.83
"2109","2015-05-19",18.74
"2110","2015-05-20",18.690001
"2111","2015-05-21",18.76
"2112","2015-05-22",18.620001
"2113","2015-05-26",18.370001
"2114","2015-05-27",18.860001
"2115","2015-05-28",18.780001
"2116","2015-05-29",18.85
"2117","2015-06-01",18.98
"2118","2015-06-02",19.07
"2119","2015-06-03",19.26
"2120","2015-06-04",18.959999
"2121","2015-06-05",18.75
"2122","2015-06-08",18.549999
"2123","2015-06-09",18.67
"2124","2015-06-10",18.959999
"2125","2015-06-11",18.860001
"2126","2015-06-12",18.76
"2127","2015-06-15",18.68
"2128","2015-06-16",18.75
"2129","2015-06-17",18.889999
"2130","2015-06-18",19.16
"2131","2015-06-19",19.200001
"2132","2015-06-22",19.24
"2133","2015-06-23",19.57
"2134","2015-06-24",19.389999
"2135","2015-06-25",19.389999
"2136","2015-06-26",19.370001
"2137","2015-06-29",19.120001
"2138","2015-06-30",19.27
"2139","2015-07-01",19.209999
"2140","2015-07-02",19.01
"2141","2015-07-06",19.07
"2142","2015-07-07",18.98
"2143","2015-07-08",18.75
"2144","2015-07-09",18.620001
"2145","2015-07-10",18.889999
"2146","2015-07-13",19
"2147","2015-07-14",19.09
"2148","2015-07-15",19.040001
"2149","2015-07-16",19.129999
"2150","2015-07-17",19.07
"2151","2015-07-20",19.01
"2152","2015-07-21",19.059999
"2153","2015-07-22",19.32
"2154","2015-07-23",19.02
"2155","2015-07-24",18.889999
"2156","2015-07-27",18.73
"2157","2015-07-28",18.77
"2158","2015-07-29",18.84
"2159","2015-07-30",18.870001
"2160","2015-07-31",18.790001
"2161","2015-08-03",18.85
"2162","2015-08-04",18.799999
"2163","2015-08-05",18.85
"2164","2015-08-06",18.85
"2165","2015-08-07",19
"2166","2015-08-10",19.059999
"2167","2015-08-11",19.01
"2168","2015-08-12",19.09
"2169","2015-08-13",18.92
"2170","2015-08-14",19.15
"2171","2015-08-17",19.18
"2172","2015-08-18",19.110001
"2173","2015-08-19",18.889999
"2174","2015-08-20",18.77
"2175","2015-08-21",18.65
"2176","2015-08-24",17.9
"2177","2015-08-25",17.870001
"2178","2015-08-26",18.059999
"2179","2015-08-27",18.23
"2180","2015-08-28",18.59
"2181","2015-08-31",18.85
"2182","2015-09-01",18.200001
"2183","2015-09-02",18.459999
"2184","2015-09-03",18.540001
"2185","2015-09-04",18.52
"2186","2015-09-08",18.85
"2187","2015-09-09",18.67
"2188","2015-09-10",18.59
"2189","2015-09-11",18.65
"2190","2015-09-14",18.41
"2191","2015-09-15",18.59
"2192","2015-09-16",18.58
"2193","2015-09-17",18.73
"2194","2015-09-18",18.23
"2195","2015-09-21",18.360001
"2196","2015-09-22",18.01
"2197","2015-09-23",18.129999
"2198","2015-09-24",18.34
"2199","2015-09-25",18.450001
"2200","2015-09-28",18.34
"2201","2015-09-29",18.34
"2202","2015-09-30",18.51
"2203","2015-10-01",18.23
"2204","2015-10-02",18.27
"2205","2015-10-05",18.959999
"2206","2015-10-06",18.959999
"2207","2015-10-07",19.41
"2208","2015-10-08",19.530001
"2209","2015-10-09",19.48
"2210","2015-10-12",19.67
"2211","2015-10-13",19.51
"2212","2015-10-14",19.4
"2213","2015-10-15",19.76
"2214","2015-10-16",19.530001
"2215","2015-10-19",19.549999
"2216","2015-10-20",19.67
"2217","2015-10-21",19.389999
"2218","2015-10-22",19.93
"2219","2015-10-23",20.07
"2220","2015-10-26",20.16
"2221","2015-10-27",17.360001
"2222","2015-10-28",18.190001
"2223","2015-10-29",18.190001
"2224","2015-10-30",18.18
"2225","2015-11-02",18.34
"2226","2015-11-03",18.59
"2227","2015-11-04",18.49
"2228","2015-11-05",18.34
"2229","2015-11-06",18.32
"2230","2015-11-09",18.370001
"2231","2015-11-10",18.65
"2232","2015-11-11",18.209999
"2233","2015-11-12",18.18
"2234","2015-11-13",18.09
"2235","2015-11-16",18.360001
"2236","2015-11-17",18.35
"2237","2015-11-18",18.67
"2238","2015-11-19",18.629999
"2239","2015-11-20",18.76
"2240","2015-11-23",18.68
"2241","2015-11-24",18.690001
"2242","2015-11-25",18.790001
"2243","2015-11-27",19.01
"2244","2015-11-30",18.98
"2245","2015-12-01",19.15
"2246","2015-12-02",19.18
"2247","2015-12-03",19
"2248","2015-12-04",19.23
"2249","2015-12-07",19.23
"2250","2015-12-08",18.530001
"2251","2015-12-09",18.18
"2252","2015-12-10",18
"2253","2015-12-11",17.879999
"2254","2015-12-14",17.860001
"2255","2015-12-15",18.15
"2256","2015-12-16",18.25
"2257","2015-12-17",18.049999
"2258","2015-12-18",17.940001
"2259","2015-12-21",17.83
"2260","2015-12-22",17.83
"2261","2015-12-23",17.84
"2262","2015-12-24",18.24
"2263","2015-12-28",18.219999
"2264","2015-12-29",18.75
"2265","2015-12-30",18.139999
"2266","2015-12-31",17.639999
"2267","2016-01-04",17.139999
"2268","2016-01-05",17.17
"2269","2016-01-06",16.780001
"2270","2016-01-07",16.41
"2271","2016-01-08",15.97
"2272","2016-01-11",16.09
"2273","2016-01-12",16.07
"2274","2016-01-13",15.47
"2275","2016-01-14",15.56
"2276","2016-01-15",14.9
"2277","2016-01-19",14.78
"2278","2016-01-20",15.04
"2279","2016-01-21",14.79
"2280","2016-01-22",15
"2281","2016-01-25",14.61
"2282","2016-01-26",14.91
"2283","2016-01-27",14.5
"2284","2016-01-28",14.69
"2285","2016-01-29",15.75
"2286","2016-02-01",15.24
"2287","2016-02-02",14.75
"2288","2016-02-03",14.81
"2289","2016-02-04",14.6
"2290","2016-02-05",14.05
"2291","2016-02-08",13.72
"2292","2016-02-09",13.45
"2293","2016-02-10",13.24
"2294","2016-02-11",13.37
"2295","2016-02-12",13.39
"2296","2016-02-16",13.82
"2297","2016-02-17",13.98
"2298","2016-02-18",13.93
"2299","2016-02-19",14.08
"2300","2016-02-22",14.22
"2301","2016-02-23",14.21
"2302","2016-02-24",14.36
"2303","2016-02-25",14.43
"2304","2016-02-26",14.35
"2305","2016-02-29",14.46
"2306","2016-03-01",14.71
"2307","2016-03-02",14.69
"2308","2016-03-03",14.76
"2309","2016-03-04",14.66
"2310","2016-03-07",15.01
"2311","2016-03-08",14.76
"2312","2016-03-09",14.92
"2313","2016-03-10",14.91
"2314","2016-03-11",15.13
"2315","2016-03-14",15.11
"2316","2016-03-15",14.91
"2317","2016-03-16",15.2
"2318","2016-03-17",15.45
"2319","2016-03-18",15.91
"2320","2016-03-21",15.66
"2321","2016-03-22",15.46
"2322","2016-03-23",15.46
"2323","2016-03-24",15.29
"2324","2016-03-28",15.25
"2325","2016-03-29",15.91
"2326","2016-03-30",15.89
"2327","2016-03-31",15.74
"2328","2016-04-01",15.88
"2329","2016-04-04",15.61
"2330","2016-04-05",15.3
"2331","2016-04-06",15.46
"2332","2016-04-07",15.41
"2333","2016-04-08",15.62
"2334","2016-04-11",15.63
"2335","2016-04-12",15.87
"2336","2016-04-13",16.42
"2337","2016-04-14",16.370001
"2338","2016-04-15",16.41
"2339","2016-04-18",16.389999
"2340","2016-04-19",16.450001
"2341","2016-04-20",16.450001
"2342","2016-04-21",16.450001
"2343","2016-04-22",16.66
"2344","2016-04-25",16.549999
"2345","2016-04-26",16.809999
"2346","2016-04-27",17.110001
"2347","2016-04-28",16.860001
"2348","2016-04-29",16.57
"2349","2016-05-02",16.219999
"2350","2016-05-03",17.860001
"2351","2016-05-04",18.030001
"2352","2016-05-05",17.65
"2353","2016-05-06",17.59
"2354","2016-05-09",17.4
"2355","2016-05-10",17.57
"2356","2016-05-11",17.67
"2357","2016-05-12",17.48
"2358","2016-05-13",17.389999
"2359","2016-05-16",17.5
"2360","2016-05-17",16.780001
"2361","2016-05-18",17.370001
"2362","2016-05-19",17.33
"2363","2016-05-20",17.58
"2364","2016-05-23",17.35
"2365","2016-05-24",17.809999
"2366","2016-05-25",17.85
"2367","2016-05-26",17.959999
"2368","2016-05-27",18.030001
"2369","2016-05-31",17.879999
"2370","2016-06-01",18.219999
"2371","2016-06-02",18.51
"2372","2016-06-03",18.370001
"2373","2016-06-06",18.65
"2374","2016-06-07",18.459999
"2375","2016-06-08",18.610001
"2376","2016-06-09",18.58
"2377","2016-06-10",18.41
"2378","2016-06-13",17.870001
"2379","2016-06-14",18.1
"2380","2016-06-15",17.83
"2381","2016-06-16",17.98
"2382","2016-06-17",17.700001
"2383","2016-06-20",17.99
"2384","2016-06-21",17.879999
"2385","2016-06-22",17.709999
"2386","2016-06-23",18.16
"2387","2016-06-24",17.49
"2388","2016-06-27",17.139999
"2389","2016-06-28",17.01
"2390","2016-06-29",17.379999
"2391","2016-06-30",17.92
"2392","2016-07-01",17.790001
"2393","2016-07-05",17.51
"2394","2016-07-06",17.6
"2395","2016-07-07",17.76
"2396","2016-07-08",18.24
"2397","2016-07-11",18.469999
"2398","2016-07-12",18.690001
"2399","2016-07-13",18.870001
"2400","2016-07-14",18.860001
"2401","2016-07-15",19.190001
"2402","2016-07-18",19.27
"2403","2016-07-19",19.16
"2404","2016-07-20",19.35
"2405","2016-07-21",18.889999
"2406","2016-07-22",19.139999
"2407","2016-07-25",19.15
"2408","2016-07-26",19.18
"2409","2016-07-27",19.6
"2410","2016-07-28",19.58
"2411","2016-07-29",19.110001
"2412","2016-08-01",19.360001
"2413","2016-08-02",19.24
"2414","2016-08-03",19.24
"2415","2016-08-04",19.190001
"2416","2016-08-05",19.450001
"2417","2016-08-08",19.610001
"2418","2016-08-09",19.65
"2419","2016-08-10",19.450001
"2420","2016-08-11",19.43
"2421","2016-08-12",19.389999
"2422","2016-08-15",19.49
"2423","2016-08-16",19.110001
"2424","2016-08-17",18.940001
"2425","2016-08-18",19.049999
"2426","2016-08-19",18.889999
"2427","2016-08-22",18.870001
"2428","2016-08-23",19.08
"2429","2016-08-24",19.25
"2430","2016-08-25",19.440001
"2431","2016-08-26",19.26
"2432","2016-08-29",19.379999
"2433","2016-08-30",19.549999
"2434","2016-08-31",19.280001
"2435","2016-09-01",19.17
"2436","2016-09-02",19.43
"2437","2016-09-06",19.360001
"2438","2016-09-07",19.51
"2439","2016-09-08",19.219999
"2440","2016-09-09",18.15
"2441","2016-09-12",18.129999
"2442","2016-09-13",17.790001
"2443","2016-09-14",17.549999
"2444","2016-09-15",17.85
"2445","2016-09-16",18.139999
"2446","2016-09-19",18.190001
"2447","2016-09-20",17.969999
"2448","2016-09-21",18.48
"2449","2016-09-22",19.17
"2450","2016-09-23",19.08
"2451","2016-09-26",18.440001
"2452","2016-09-27",18.26
"2453","2016-09-28",18.559999
"2454","2016-09-29",18.280001
"2455","2016-09-30",18.6
"2456","2016-10-03",18.379999
"2457","2016-10-04",18.32
"2458","2016-10-05",18.549999
"2459","2016-10-06",18.68
"2460","2016-10-07",18.34
"2461","2016-10-10",18.370001
"2462","2016-10-11",17.889999
"2463","2016-10-12",17.860001
"2464","2016-10-13",17.43
"2465","2016-10-14",17.41
"2466","2016-10-17",17.18
"2467","2016-10-18",16.74
"2468","2016-10-19",16.75
"2469","2016-10-20",16.51
"2470","2016-10-21",16.49
"2471","2016-10-24",17.200001
"2472","2016-10-25",17.1
"2473","2016-10-26",17.049999
"2474","2016-10-27",16.450001
"2475","2016-10-28",17.549999
"2476","2016-10-31",18.200001
"2477","2016-11-01",18.5
"2478","2016-11-02",18
"2479","2016-11-03",17.5
"2480","2016-11-04",16.9
"2481","2016-11-07",17.65
"2482","2016-11-08",17.65
"2483","2016-11-09",18.799999
"2484","2016-11-10",20
"2485","2016-11-11",21.549999
"2486","2016-11-14",21.65
"2487","2016-11-15",21.5
"2488","2016-11-16",21.65
"2489","2016-11-17",22.4
"2490","2016-11-18",22.549999
"2491","2016-11-21",22.4
"2492","2016-11-22",22.35
"2493","2016-11-23",22.35
"2494","2016-11-25",22.5
"2495","2016-11-28",22.450001
"2496","2016-11-29",22.200001
"2497","2016-11-30",22.1
"2498","2016-12-01",21.799999
"2499","2016-12-02",22.049999
"2500","2016-12-05",22.450001
"2501","2016-12-06",22.75
"2502","2016-12-07",23.15
"2503","2016-12-08",23.549999
"2504","2016-12-09",23.65
"2505","2016-12-12",23.799999
"2506","2016-12-13",23.75
"2507","2016-12-14",23.799999
"2508","2016-12-15",24
"2509","2016-12-16",24
"2510","2016-12-19",24.049999
"2511","2016-12-20",23.950001
"2512","2016-12-21",23.6
"2513","2016-12-22",23
"2514","2016-12-23",22.950001
"2515","2016-12-27",23.25
"2516","2016-12-28",22.85
"2517","2016-12-29",22.65
"2518","2016-12-30",22.4
"2519","2017-01-03",22.5
"2520","2017-01-04",22.5
"2521","2017-01-05",22.4
"2522","2017-01-06",22.15
"2523","2017-01-09",22
"2524","2017-01-10",22.6
"2525","2017-01-11",22.799999
"2526","2017-01-12",22.1
"2527","2017-01-13",22
"2528","2017-01-17",21.549999
"2529","2017-01-18",21.6
"2530","2017-01-19",21.5
"2531","2017-01-20",21.5
"2532","2017-01-23",21.299999
"2533","2017-01-24",21.950001
"2534","2017-01-25",22.1
"2535","2017-01-26",21.799999
"2536","2017-01-27",21.950001
"2537","2017-01-30",21.4
"2538","2017-01-31",21.5
"2539","2017-02-01",21.1
"2540","2017-02-02",20.85
"2541","2017-02-03",21.450001
"2542","2017-02-06",21.1
"2543","2017-02-07",23.049999
"2544","2017-02-08",22.5
"2545","2017-02-09",23
"2546","2017-02-10",23.1
"2547","2017-02-13",23.4
"2548","2017-02-14",23.15
"2549","2017-02-15",23.450001
"2550","2017-02-16",23.25
"2551","2017-02-17",23.299999
"2552","2017-02-21",23.25
"2553","2017-02-22",22.9
"2554","2017-02-23",22.6
"2555","2017-02-24",22.700001
"2556","2017-02-27",22.700001
"2557","2017-02-28",21.9
"2558","2017-03-01",22.75
"2559","2017-03-02",22.299999
"2560","2017-03-03",22.25
"2561","2017-03-06",21.950001
"2562","2017-03-07",21.700001
"2563","2017-03-08",21.450001
"2564","2017-03-09",21.299999
"2565","2017-03-10",21.450001
"2566","2017-03-13",21.799999
"2567","2017-03-14",21.700001
"2568","2017-03-15",22.200001
"2569","2017-03-16",22.299999
"2570","2017-03-17",22.6
"2571","2017-03-20",22.049999
"2572","2017-03-21",21.35
"2573","2017-03-22",21.450001
"2574","2017-03-23",21.799999
"2575","2017-03-24",21.950001
"2576","2017-03-27",21.9
"2577","2017-03-28",22.1
"2578","2017-03-29",21.299999
"2579","2017-03-30",21.549999
"2580","2017-03-31",21.299999
"2581","2017-04-03",20.450001
"2582","2017-04-04",20
"2583","2017-04-05",19.85
"2584","2017-04-06",20.450001
"2585","2017-04-07",20.299999
"2586","2017-04-10",20.15
"2587","2017-04-11",20.549999
"2588","2017-04-12",19.700001
"2589","2017-04-13",19.4
"2590","2017-04-17",20
"2591","2017-04-18",20.15
"2592","2017-04-19",20.299999
"2593","2017-04-20",20.85
"2594","2017-04-21",20.700001
"2595","2017-04-24",21
"2596","2017-04-25",21.25
"2597","2017-04-26",21.35
"2598","2017-04-27",21.75
"2599","2017-04-28",22.1
"2600","2017-05-01",21.950001
"2601","2017-05-02",21.549999
"2602","2017-05-03",21.65
"2603","2017-05-04",21.75
"2604","2017-05-05",21.5
"2605","2017-05-08",21.299999
"2606","2017-05-09",21.549999
"2607","2017-05-10",21.6
"2608","2017-05-11",21.5
"2609","2017-05-12",21.1
"2610","2017-05-15",21.4
"2611","2017-05-16",21.6
"2612","2017-05-17",20.450001
"2613","2017-05-18",20.65
"2614","2017-05-19",20.6
"2615","2017-05-22",20.799999
"2616","2017-05-23",20.9
"2617","2017-05-24",20.799999
"2618","2017-05-25",20.799999
"2619","2017-05-26",20.85
"2620","2017-05-30",20.75
"2621","2017-05-31",21.049999
"2622","2017-06-01",21.5
"2623","2017-06-02",22.049999
"2624","2017-06-05",21.700001
"2625","2017-06-06",21.4
"2626","2017-06-07",21.6
"2627","2017-06-08",22.450001
"2628","2017-06-09",22.700001
"2629","2017-06-12",22.25
"2630","2017-06-13",22
"2631","2017-06-14",21.75
"2632","2017-06-15",21.700001
"2633","2017-06-16",21.450001
"2634","2017-06-19",21.549999
"2635","2017-06-20",21.25
"2636","2017-06-21",21.1
"2637","2017-06-22",21
"2638","2017-06-23",21.5
"2639","2017-06-26",21.35
"2640","2017-06-27",21.4
"2641","2017-06-28",22.049999
"2642","2017-06-29",21.950001
"2643","2017-06-30",21.6
"2644","2017-07-03",21.950001
"2645","2017-07-05",21.450001
"2646","2017-07-06",21.299999
"2647","2017-07-07",21.9
"2648","2017-07-10",21.75
"2649","2017-07-11",21.950001
"2650","2017-07-12",22.200001
"2651","2017-07-13",21.799999
"2652","2017-07-14",21.950001
"2653","2017-07-17",22.049999
"2654","2017-07-18",22.35
"2655","2017-07-19",22.700001
"2656","2017-07-20",22.549999
"2657","2017-07-21",22.35
"2658","2017-07-24",22.25
"2659","2017-07-25",22.35
"2660","2017-07-26",21.700001
"2661","2017-07-27",22
"2662","2017-07-28",22.049999
"2663","2017-07-31",22
"2664","2017-08-01",22.15
"2665","2017-08-02",22.25
"2666","2017-08-03",22.25
"2667","2017-08-04",22.299999
"2668","2017-08-07",22.35
"2669","2017-08-08",22.299999
"2670","2017-08-09",22.35
"2671","2017-08-10",22.200001
"2672","2017-08-11",22.15
"2673","2017-08-14",22.6
"2674","2017-08-15",22.35
"2675","2017-08-16",22.5
"2676","2017-08-17",22
"2677","2017-08-18",21.75
"2678","2017-08-21",21.700001
"2679","2017-08-22",22
"2680","2017-08-23",21.9
"2681","2017-08-24",21.75
"2682","2017-08-25",22
"2683","2017-08-28",22.15
"2684","2017-08-29",22.450001
"2685","2017-08-30",22.4
"2686","2017-08-31",22.5
"2687","2017-09-01",22.65
"2688","2017-09-05",22.700001
"2689","2017-09-06",22.65
"2690","2017-09-07",22.65
"2691","2017-09-08",22.299999
"2692","2017-09-11",22.65
"2693","2017-09-12",22.5
"2694","2017-09-13",22.700001
"2695","2017-09-14",22.5
"2696","2017-09-15",22.6
"2697","2017-09-18",23.1
"2698","2017-09-19",23.049999
"2699","2017-09-20",23
"2700","2017-09-21",22.75
"2701","2017-09-22",23.15
"2702","2017-09-25",22.950001
"2703","2017-09-26",23.25
"2704","2017-09-27",24.4
"2705","2017-09-28",24.65
"2706","2017-09-29",24.1
"2707","2017-10-02",25
"2708","2017-10-03",25.299999
"2709","2017-10-04",25.5
"2710","2017-10-05",25.549999
"2711","2017-10-06",25.4
"2712","2017-10-09",25.5
"2713","2017-10-10",25.5
"2714","2017-10-11",25.65
"2715","2017-10-12",25.700001
"2716","2017-10-13",25.65
"2717","2017-10-16",25.75
"2718","2017-10-17",25.549999
"2719","2017-10-18",25.700001
"2720","2017-10-19",25.549999
"2721","2017-10-20",25.450001
"2722","2017-10-23",25.25
"2723","2017-10-24",25.450001
"2724","2017-10-25",25.35
"2725","2017-10-26",26.25
"2726","2017-10-27",26.799999
"2727","2017-10-30",26.200001
"2728","2017-10-31",27.200001
"2729","2017-11-01",27.1
"2730","2017-11-02",27.15
"2731","2017-11-03",26.65
"2732","2017-11-06",26.9
"2733","2017-11-07",25.950001
"2734","2017-11-08",26.299999
"2735","2017-11-09",26.200001
"2736","2017-11-10",26.200001
"2737","2017-11-13",25.950001
"2738","2017-11-14",26.1
"2739","2017-11-15",25.85
"2740","2017-11-16",26.75
"2741","2017-11-17",26.6
"2742","2017-11-20",27.6
"2743","2017-11-21",28.049999
"2744","2017-11-22",27.549999
"2745","2017-11-24",27.6
"2746","2017-11-27",27.549999
"2747","2017-11-28",28.25
"2748","2017-11-29",27.950001
"2749","2017-11-30",27.25
"2750","2017-12-01",27.049999
"2751","2017-12-04",26.799999
"2752","2017-12-05",26.4
"2753","2017-12-06",26.200001
"2754","2017-12-07",26.299999
"2755","2017-12-08",26.15
"2756","2017-12-11",25.799999
"2757","2017-12-12",25.700001
"2758","2017-12-13",25.799999
"2759","2017-12-14",25.450001
"2760","2017-12-15",26.200001
"2761","2017-12-18",27.25
"2762","2017-12-19",26.9
"2763","2017-12-20",26.799999
"2764","2017-12-21",26.9
"2765","2017-12-22",26.6
"2766","2017-12-26",26.5
"2767","2017-12-27",26.4
"2768","2017-12-28",26.450001
"2769","2017-12-29",25.75
"2770","2018-01-02",26.5
"2771","2018-01-03",26.25
"2772","2018-01-04",26.75
"2773","2018-01-05",26.85
"2774","2018-01-08",26.700001
"2775","2018-01-09",26.6
"2776","2018-01-10",26.85
"2777","2018-01-11",27.700001
"2778","2018-01-12",27.700001
"2779","2018-01-16",26.75
"2780","2018-01-17",27.15
"2781","2018-01-18",26.6
"2782","2018-01-19",27.25
"2783","2018-01-22",26.549999
"2784","2018-01-23",26.85
"2785","2018-01-24",26.4
"2786","2018-01-25",27.549999
"2787","2018-01-26",27.799999
"2788","2018-01-29",27.5
"2789","2018-01-30",27.65
"2790","2018-01-31",27.5
"2791","2018-02-01",28.450001
"2792","2018-02-02",28.049999
"2793","2018-02-05",26.700001
"2794","2018-02-06",26.9
"2795","2018-02-07",26.85
"2796","2018-02-08",26.200001
"2797","2018-02-09",25.950001
"2798","2018-02-12",26
"2799","2018-02-13",25.9
"2800","2018-02-14",25.950001
"2801","2018-02-15",26.15
"2802","2018-02-16",26.200001
"2803","2018-02-20",26.25
"2804","2018-02-21",26.4
"2805","2018-02-22",26.450001
"2806","2018-02-23",26.700001
"2807","2018-02-26",26.6
"2808","2018-02-27",26.4
"2809","2018-02-28",25.700001
"2810","2018-03-01",25.65
"2811","2018-03-02",25.75
"2812","2018-03-05",25.950001
"2813","2018-03-06",26.4
"2814","2018-03-07",26.4
"2815","2018-03-08",26.950001
"2816","2018-03-09",27.25
"2817","2018-03-12",27.65
"2818","2018-03-13",27.85
"2819","2018-03-14",27.85
"2820","2018-03-15",27.9
"2821","2018-03-16",28.65
"2822","2018-03-19",27.799999
"2823","2018-03-20",27.700001
"2824","2018-03-21",27.9
"2825","2018-03-22",27.35
"2826","2018-03-23",26.700001
"2827","2018-03-26",27.35
"2828","2018-03-27",26.799999
"2829","2018-03-28",26.85
"2830","2018-03-29",27.200001
"2831","2018-04-02",26.549999
"2832","2018-04-03",27.5
"2833","2018-04-04",28
"2834","2018-04-05",28.25
"2835","2018-04-06",28.15
"2836","2018-04-09",28.5
"2837","2018-04-10",28.799999
"2838","2018-04-11",29
"2839","2018-04-12",29.299999
"2840","2018-04-13",29.299999
