"","date","UONE"
"1938","2014-09-12",3.13
"1939","2014-09-15",3.05
"1940","2014-09-16",3.05
"1941","2014-09-17",3.18
"1942","2014-09-18",3.12
"1943","2014-09-19",3.21
"1944","2014-09-22",3.01
"1945","2014-09-23",3.11
"1946","2014-09-24",3.11
"1947","2014-09-25",2.95
"1948","2014-09-26",2.95
"1949","2014-09-29",2.95
"1950","2014-09-30",3.05
"1951","2014-10-01",2.7
"1952","2014-10-02",2.71
"1953","2014-10-03",2.68
"1954","2014-10-06",2.78
"1955","2014-10-07",2.75
"1956","2014-10-08",2.6
"1957","2014-10-09",2.27
"1958","2014-10-10",2.2
"1959","2014-10-13",2.12
"1960","2014-10-14",2.12
"1961","2014-10-15",2.12
"1962","2014-10-16",2.53
"1963","2014-10-17",2.56
"1964","2014-10-20",2.51
"1965","2014-10-21",2.71
"1966","2014-10-22",2.49
"1967","2014-10-23",2.61
"1968","2014-10-24",2.61
"1969","2014-10-27",2.23
"1970","2014-10-28",2.38
"1971","2014-10-29",2.38
"1972","2014-10-30",2.38
"1973","2014-10-31",2.39
"1974","2014-11-03",2.39
"1975","2014-11-04",2.42
"1976","2014-11-05",2.33
"1977","2014-11-06",2.34
"1978","2014-11-07",2.45
"1979","2014-11-10",2.26
"1980","2014-11-11",2.2
"1981","2014-11-12",1.8
"1982","2014-11-13",1.98
"1983","2014-11-14",2.03
"1984","2014-11-17",1.97
"1985","2014-11-18",1.75
"1986","2014-11-19",1.86
"1987","2014-11-20",1.72
"1988","2014-11-21",1.85
"1989","2014-11-24",1.77
"1990","2014-11-25",1.78
"1991","2014-11-26",1.71
"1992","2014-11-28",1.7
"1993","2014-12-01",1.6
"1994","2014-12-02",1.63
"1995","2014-12-03",1.62
"1996","2014-12-04",1.59
"1997","2014-12-05",1.54
"1998","2014-12-08",1.44
"1999","2014-12-09",1.44
"2000","2014-12-10",1.37
"2001","2014-12-11",1.38
"2002","2014-12-12",1.44
"2003","2014-12-15",1.44
"2004","2014-12-16",1.44
"2005","2014-12-17",1.54
"2006","2014-12-18",1.54
"2007","2014-12-19",1.65
"2008","2014-12-22",1.63
"2009","2014-12-23",1.64
"2010","2014-12-24",1.7
"2011","2014-12-26",1.68
"2012","2014-12-29",1.69
"2013","2014-12-30",1.64
"2014","2014-12-31",1.64
"2015","2015-01-02",1.61
"2016","2015-01-05",1.65
"2017","2015-01-06",1.56
"2018","2015-01-07",1.56
"2019","2015-01-08",1.65
"2020","2015-01-09",1.65
"2021","2015-01-12",1.5
"2022","2015-01-13",1.75
"2023","2015-01-14",1.75
"2024","2015-01-15",1.58
"2025","2015-01-16",1.64
"2026","2015-01-20",1.64
"2027","2015-01-21",1.59
"2028","2015-01-22",1.92
"2029","2015-01-23",1.8
"2030","2015-01-26",1.82
"2031","2015-01-27",1.88
"2032","2015-01-28",1.74
"2033","2015-01-29",1.8
"2034","2015-01-30",1.93
"2035","2015-02-02",1.83
"2036","2015-02-03",1.84
"2037","2015-02-04",1.89
"2038","2015-02-05",1.99
"2039","2015-02-06",2.09
"2040","2015-02-09",2.05
"2041","2015-02-10",2.02
"2042","2015-02-11",2.1
"2043","2015-02-12",2.37
"2044","2015-02-13",2.77
"2045","2015-02-17",3.2
"2046","2015-02-18",3.03
"2047","2015-02-19",3.08
"2048","2015-02-20",2.93
"2049","2015-02-23",2.82
"2050","2015-02-24",2.83
"2051","2015-02-25",2.65
"2052","2015-02-26",2.62
"2053","2015-02-27",2.62
"2054","2015-03-02",2.6
"2055","2015-03-03",2.71
"2056","2015-03-04",2.74
"2057","2015-03-05",2.92
"2058","2015-03-06",2.61
"2059","2015-03-09",2.67
"2060","2015-03-10",2.64
"2061","2015-03-11",2.46
"2062","2015-03-12",2.48
"2063","2015-03-13",2.65
"2064","2015-03-16",2.56
"2065","2015-03-17",2.68
"2066","2015-03-18",2.83
"2067","2015-03-19",2.86
"2068","2015-03-20",2.98
"2069","2015-03-23",2.82
"2070","2015-03-24",2.99
"2071","2015-03-25",3
"2072","2015-03-26",3
"2073","2015-03-27",3
"2074","2015-03-30",3.01
"2075","2015-03-31",3.01
"2076","2015-04-01",3.01
"2077","2015-04-02",3.14
"2078","2015-04-06",3.17
"2079","2015-04-07",3.19
"2080","2015-04-08",3.25
"2081","2015-04-09",3.31
"2082","2015-04-10",3.25
"2083","2015-04-13",3.35
"2084","2015-04-14",3.3
"2085","2015-04-15",3.48
"2086","2015-04-16",3.96
"2087","2015-04-17",3.95
"2088","2015-04-20",4.11
"2089","2015-04-21",3.74
"2090","2015-04-22",4.05
"2091","2015-04-23",3.99
"2092","2015-04-24",3.72
"2093","2015-04-27",3.77
"2094","2015-04-28",3.85
"2095","2015-04-29",3.93
"2096","2015-04-30",3.93
"2097","2015-05-01",3.93
"2098","2015-05-04",3.66
"2099","2015-05-05",3.41
"2100","2015-05-06",3.44
"2101","2015-05-07",3.62
"2102","2015-05-08",3.6
"2103","2015-05-11",3.68
"2104","2015-05-12",3.76
"2105","2015-05-13",3.99
"2106","2015-05-14",3.74
"2107","2015-05-15",3.71
"2108","2015-05-18",3.76
"2109","2015-05-19",3.81
"2110","2015-05-20",3.83
"2111","2015-05-21",3.79
"2112","2015-05-22",3.79
"2113","2015-05-26",3.49
"2114","2015-05-27",3.48
"2115","2015-05-28",3.57
"2116","2015-05-29",3.57
"2117","2015-06-01",3.99
"2118","2015-06-02",3.95
"2119","2015-06-03",3.97
"2120","2015-06-04",3.89
"2121","2015-06-05",3.89
"2122","2015-06-08",3.9
"2123","2015-06-09",3.86
"2124","2015-06-10",4.05
"2125","2015-06-11",3.92
"2126","2015-06-12",3.92
"2127","2015-06-15",3.52
"2128","2015-06-16",3.61
"2129","2015-06-17",3.52
"2130","2015-06-18",3.64
"2131","2015-06-19",3.89
"2132","2015-06-22",3.89
"2133","2015-06-23",3.89
"2134","2015-06-24",3.6
"2135","2015-06-25",3.55
"2136","2015-06-26",3.32
"2137","2015-06-29",3.32
"2138","2015-06-30",3.3
"2139","2015-07-01",3.47
"2140","2015-07-02",3.47
"2141","2015-07-06",3.3
"2142","2015-07-07",3.3
"2143","2015-07-08",3.08
"2144","2015-07-09",3.08
"2145","2015-07-10",3.19
"2146","2015-07-13",3.05
"2147","2015-07-14",3.02
"2148","2015-07-15",3.14
"2149","2015-07-16",3.13
"2150","2015-07-17",3.13
"2151","2015-07-20",3.08
"2152","2015-07-21",2.94
"2153","2015-07-22",2.94
"2154","2015-07-23",2.78
"2155","2015-07-24",2.78
"2156","2015-07-27",2.61
"2157","2015-07-28",2.61
"2158","2015-07-29",2.51
"2159","2015-07-30",2.63
"2160","2015-07-31",2.55
"2161","2015-08-03",2.45
"2162","2015-08-04",2.4
"2163","2015-08-05",2.4
"2164","2015-08-06",2.67
"2165","2015-08-07",2.8
"2166","2015-08-10",2.64
"2167","2015-08-11",2.64
"2168","2015-08-12",2.5
"2169","2015-08-13",2.44
"2170","2015-08-14",2.42
"2171","2015-08-17",2.57
"2172","2015-08-18",2.65
"2173","2015-08-19",2.53
"2174","2015-08-20",2.53
"2175","2015-08-21",2.52
"2176","2015-08-24",2.55
"2177","2015-08-25",2.6
"2178","2015-08-26",2.55
"2179","2015-08-27",2.7
"2180","2015-08-28",2.9
"2181","2015-08-31",3.14
"2182","2015-09-01",2.81
"2183","2015-09-02",2.83
"2184","2015-09-03",3
"2185","2015-09-04",2.62
"2186","2015-09-08",2.62
"2187","2015-09-09",2.63
"2188","2015-09-10",2.6
"2189","2015-09-11",2.84
"2190","2015-09-14",2.61
"2191","2015-09-15",2.8
"2192","2015-09-16",2.5
"2193","2015-09-17",2.56
"2194","2015-09-18",2.35
"2195","2015-09-21",2.68
"2196","2015-09-22",2.66
"2197","2015-09-23",2.6
"2198","2015-09-24",2.49
"2199","2015-09-25",2.5
"2200","2015-09-28",2.28
"2201","2015-09-29",2.21
"2202","2015-09-30",2.2
"2203","2015-10-01",2.18
"2204","2015-10-02",2.18
"2205","2015-10-05",2.37
"2206","2015-10-06",2.38
"2207","2015-10-07",2.42
"2208","2015-10-08",2.4
"2209","2015-10-09",2.46
"2210","2015-10-12",2.38
"2211","2015-10-13",2.4
"2212","2015-10-14",2.27
"2213","2015-10-15",2.28
"2214","2015-10-16",2.29
"2215","2015-10-19",2.33
"2216","2015-10-20",2.26
"2217","2015-10-21",2.23
"2218","2015-10-22",2.31
"2219","2015-10-23",2.27
"2220","2015-10-26",2.26
"2221","2015-10-27",2.26
"2222","2015-10-28",2.15
"2223","2015-10-29",2.15
"2224","2015-10-30",2.19
"2225","2015-11-02",2.16
"2226","2015-11-03",2.15
"2227","2015-11-04",2.12
"2228","2015-11-05",2.04
"2229","2015-11-06",1.97
"2230","2015-11-09",1.99
"2231","2015-11-10",1.99
"2232","2015-11-11",2
"2233","2015-11-12",1.96
"2234","2015-11-13",1.95
"2235","2015-11-16",1.95
"2236","2015-11-17",1.95
"2237","2015-11-18",1.86
"2238","2015-11-19",1.92
"2239","2015-11-20",1.87
"2240","2015-11-23",1.81
"2241","2015-11-24",1.81
"2242","2015-11-25",1.9
"2243","2015-11-27",1.9
"2244","2015-11-30",1.8
"2245","2015-12-01",1.68
"2246","2015-12-02",1.68
"2247","2015-12-03",1.68
"2248","2015-12-04",1.7
"2249","2015-12-07",1.7
"2250","2015-12-08",1.7
"2251","2015-12-09",1.67
"2252","2015-12-10",1.67
"2253","2015-12-11",1.67
"2254","2015-12-14",1.67
"2255","2015-12-15",1.6
"2256","2015-12-16",1.6
"2257","2015-12-17",1.59
"2258","2015-12-18",1.67
"2259","2015-12-21",1.6
"2260","2015-12-22",1.58
"2261","2015-12-23",1.63
"2262","2015-12-24",1.63
"2263","2015-12-28",1.71
"2264","2015-12-29",1.65
"2265","2015-12-30",1.65
"2266","2015-12-31",1.65
"2267","2016-01-04",1.64
"2268","2016-01-05",1.64
"2269","2016-01-06",1.64
"2270","2016-01-07",1.59
"2271","2016-01-08",1.56
"2272","2016-01-11",1.49
"2273","2016-01-12",1.49
"2274","2016-01-13",1.44
"2275","2016-01-14",1.44
"2276","2016-01-15",1.35
"2277","2016-01-19",1.35
"2278","2016-01-20",1.35
"2279","2016-01-21",1.51
"2280","2016-01-22",1.51
"2281","2016-01-25",1.38
"2282","2016-01-26",1.49
"2283","2016-01-27",1.49
"2284","2016-01-28",1.49
"2285","2016-01-29",1.61
"2286","2016-02-01",1.45
"2287","2016-02-02",1.42
"2288","2016-02-03",1.42
"2289","2016-02-04",1.49
"2290","2016-02-05",1.49
"2291","2016-02-08",1.25
"2292","2016-02-09",1.25
"2293","2016-02-10",1.23
"2294","2016-02-11",1.25
"2295","2016-02-12",1.25
"2296","2016-02-16",1.44
"2297","2016-02-17",1.44
"2298","2016-02-18",1.32
"2299","2016-02-19",1.43
"2300","2016-02-22",1.47
"2301","2016-02-23",1.47
"2302","2016-02-24",1.47
"2303","2016-02-25",1.24
"2304","2016-02-26",1.31
"2305","2016-02-29",1.31
"2306","2016-03-01",1.31
"2307","2016-03-02",1.36
"2308","2016-03-03",1.36
"2309","2016-03-04",1.36
"2310","2016-03-07",1.3
"2311","2016-03-08",1.37
"2312","2016-03-09",1.37
"2313","2016-03-10",1.44
"2314","2016-03-11",1.54
"2315","2016-03-14",1.54
"2316","2016-03-15",1.48
"2317","2016-03-16",1.56
"2318","2016-03-17",1.42
"2319","2016-03-18",1.46
"2320","2016-03-21",1.45
"2321","2016-03-22",1.44
"2322","2016-03-23",1.49
"2323","2016-03-24",1.47
"2324","2016-03-28",1.48
"2325","2016-03-29",1.46
"2326","2016-03-30",1.45
"2327","2016-03-31",1.45
"2328","2016-04-01",1.44
"2329","2016-04-04",1.4
"2330","2016-04-05",1.45
"2331","2016-04-06",1.26
"2332","2016-04-07",1.33
"2333","2016-04-08",1.4
"2334","2016-04-11",1.4
"2335","2016-04-12",1.48
"2336","2016-04-13",1.46
"2337","2016-04-14",1.55
"2338","2016-04-15",1.57
"2339","2016-04-18",1.77
"2340","2016-04-19",1.82
"2341","2016-04-20",1.8
"2342","2016-04-21",1.85
"2343","2016-04-22",1.91
"2344","2016-04-25",1.95
"2345","2016-04-26",1.95
"2346","2016-04-27",2.06
"2347","2016-04-28",2.06
"2348","2016-04-29",2.3
"2349","2016-05-02",2.1
"2350","2016-05-03",2.09
"2351","2016-05-04",2.08
"2352","2016-05-05",2.49
"2353","2016-05-06",2.34
"2354","2016-05-09",2.33
"2355","2016-05-10",2.35
"2356","2016-05-11",2.46
"2357","2016-05-12",2.5
"2358","2016-05-13",2.31
"2359","2016-05-16",2.35
"2360","2016-05-17",2.37
"2361","2016-05-18",2.13
"2362","2016-05-19",2.21
"2363","2016-05-20",2.26
"2364","2016-05-23",2.29
"2365","2016-05-24",2.24
"2366","2016-05-25",2.75
"2367","2016-05-26",2.67
"2368","2016-05-27",2.71
"2369","2016-05-31",2.77
"2370","2016-06-01",2.73
"2371","2016-06-02",2.78
"2372","2016-06-03",2.64
"2373","2016-06-06",2.56
"2374","2016-06-07",2.66
"2375","2016-06-08",2.52
"2376","2016-06-09",2.59
"2377","2016-06-10",2.46
"2378","2016-06-13",2.66
"2379","2016-06-14",2.82
"2380","2016-06-15",2.82
"2381","2016-06-16",2.85
"2382","2016-06-17",3
"2383","2016-06-20",3
"2384","2016-06-21",3
"2385","2016-06-22",3.01
"2386","2016-06-23",3.07
"2387","2016-06-24",2.84
"2388","2016-06-27",2.92
"2389","2016-06-28",2.97
"2390","2016-06-29",2.97
"2391","2016-06-30",3.13
"2392","2016-07-01",3.25
"2393","2016-07-05",3.19
"2394","2016-07-06",3.21
"2395","2016-07-07",3.2
"2396","2016-07-08",3.1
"2397","2016-07-11",3.1
"2398","2016-07-12",3.21
"2399","2016-07-13",3.24
"2400","2016-07-14",3.08
"2401","2016-07-15",3.14
"2402","2016-07-18",3
"2403","2016-07-19",3.08
"2404","2016-07-20",3.06
"2405","2016-07-21",3.06
"2406","2016-07-22",3.13
"2407","2016-07-25",3.15
"2408","2016-07-26",3.1
"2409","2016-07-27",3.13
"2410","2016-07-28",3.15
"2411","2016-07-29",3.2
"2412","2016-08-01",3.2
"2413","2016-08-02",2.95
"2414","2016-08-03",2.95
"2415","2016-08-04",3.12
"2416","2016-08-05",3.3
"2417","2016-08-08",3.27
"2418","2016-08-09",3.14
"2419","2016-08-10",3.31
"2420","2016-08-11",3.39
"2421","2016-08-12",3.28
"2422","2016-08-15",3.27
"2423","2016-08-16",3.34
"2424","2016-08-17",3.34
"2425","2016-08-18",3.39
"2426","2016-08-19",3.42
"2427","2016-08-22",3.42
"2428","2016-08-23",3.42
"2429","2016-08-24",3.34
"2430","2016-08-25",3.35
"2431","2016-08-26",3.33
"2432","2016-08-29",3.29
"2433","2016-08-30",3.32
"2434","2016-08-31",3.43
"2435","2016-09-01",3.43
"2436","2016-09-02",3.41
"2437","2016-09-06",3.43
"2438","2016-09-07",3.38
"2439","2016-09-08",3.34
"2440","2016-09-09",3.19
"2441","2016-09-12",3.27
"2442","2016-09-13",3.15
"2443","2016-09-14",2.96
"2444","2016-09-15",3
"2445","2016-09-16",3.13
"2446","2016-09-19",3.09
"2447","2016-09-20",3.17
"2448","2016-09-21",3.17
"2449","2016-09-22",3.09
"2450","2016-09-23",3.09
"2451","2016-09-26",2.9
"2452","2016-09-27",2.95
"2453","2016-09-28",3.04
"2454","2016-09-29",2.94
"2455","2016-09-30",2.94
"2456","2016-10-03",2.93
"2457","2016-10-04",3.08
"2458","2016-10-05",2.92
"2459","2016-10-06",2.97
"2460","2016-10-07",2.84
"2461","2016-10-10",2.82
"2462","2016-10-11",2.7
"2463","2016-10-12",2.84
"2464","2016-10-13",2.84
"2465","2016-10-14",2.65
"2466","2016-10-17",2.65
"2467","2016-10-18",2.4
"2468","2016-10-19",2.37
"2469","2016-10-20",2.37
"2470","2016-10-21",2.45
"2471","2016-10-24",2.5
"2472","2016-10-25",2.5
"2473","2016-10-26",2.5
"2474","2016-10-27",2.5
"2475","2016-10-28",2.5
"2476","2016-10-31",2.45
"2477","2016-11-01",2.45
"2478","2016-11-02",2.34
"2479","2016-11-03",2.2
"2480","2016-11-04",2.3
"2481","2016-11-07",2.3
"2482","2016-11-08",2.75
"2483","2016-11-09",2.6
"2484","2016-11-10",2.53
"2485","2016-11-11",3
"2486","2016-11-14",2.95
"2487","2016-11-15",2.89
"2488","2016-11-16",2.85
"2489","2016-11-17",2.75
"2490","2016-11-18",2.7
"2491","2016-11-21",2.7
"2492","2016-11-22",2.85
"2493","2016-11-23",2.8
"2494","2016-11-25",3.05
"2495","2016-11-28",3.05
"2496","2016-11-29",2.9
"2497","2016-11-30",2.81
"2498","2016-12-01",2.81
"2499","2016-12-02",2.9
"2500","2016-12-05",2.96
"2501","2016-12-06",3
"2502","2016-12-07",2.8
"2503","2016-12-08",3
"2504","2016-12-09",2.95
"2505","2016-12-12",2.89
"2506","2016-12-13",2.8
"2507","2016-12-14",2.85
"2508","2016-12-15",2.85
"2509","2016-12-16",2.85
"2510","2016-12-19",3
"2511","2016-12-20",2.95
"2512","2016-12-21",2.9
"2513","2016-12-22",2.9
"2514","2016-12-23",3
"2515","2016-12-27",2.95
"2516","2016-12-28",2.95
"2517","2016-12-29",2.95
"2518","2016-12-30",2.95
"2519","2017-01-03",2.95
"2520","2017-01-04",2.95
"2521","2017-01-05",2.95
"2522","2017-01-06",2.9
"2523","2017-01-09",2.75
"2524","2017-01-10",2.6
"2525","2017-01-11",2.56
"2526","2017-01-12",2.66
"2527","2017-01-13",2.65
"2528","2017-01-17",2.57
"2529","2017-01-18",2.55
"2530","2017-01-19",2.55
"2531","2017-01-20",2.55
"2532","2017-01-23",2.55
"2533","2017-01-24",2.7
"2534","2017-01-25",2.9
"2535","2017-01-26",2.85
"2536","2017-01-27",2.85
"2537","2017-01-30",2.9
"2538","2017-01-31",2.9
"2539","2017-02-01",2.9
"2540","2017-02-02",2.86
"2541","2017-02-03",2.86
"2542","2017-02-06",2.86
"2543","2017-02-07",2.86
"2544","2017-02-08",2.86
"2545","2017-02-09",2.8
"2546","2017-02-10",2.8
"2547","2017-02-13",2.8
"2548","2017-02-14",2.8
"2549","2017-02-15",2.75
"2550","2017-02-16",2.75
"2551","2017-02-17",2.73
"2552","2017-02-21",2.7
"2553","2017-02-22",2.7
"2554","2017-02-23",2.7
"2555","2017-02-24",2.66
"2556","2017-02-27",2.66
"2557","2017-02-28",2.66
"2558","2017-03-01",2.75
"2559","2017-03-02",2.75
"2560","2017-03-03",2.65
"2561","2017-03-06",2.6
"2562","2017-03-07",2.6
"2563","2017-03-08",2.5
"2564","2017-03-09",2.75
"2565","2017-03-10",2.75
"2566","2017-03-13",2.75
"2567","2017-03-14",2.79
"2568","2017-03-15",2.9
"2569","2017-03-16",3.1
"2570","2017-03-17",3.2
"2571","2017-03-20",3.35
"2572","2017-03-21",3.15
"2573","2017-03-22",2.95
"2574","2017-03-23",2.95
"2575","2017-03-24",3
"2576","2017-03-27",3.18
"2577","2017-03-28",3.15
"2578","2017-03-29",3.11
"2579","2017-03-30",3.11
"2580","2017-03-31",3.2
"2581","2017-04-03",3.15
"2582","2017-04-04",3.05
"2583","2017-04-05",3.05
"2584","2017-04-06",3.05
"2585","2017-04-07",3.05
"2586","2017-04-10",3.05
"2587","2017-04-11",3.05
"2588","2017-04-12",3.5
"2589","2017-04-13",3.4
"2590","2017-04-17",3.3
"2591","2017-04-18",3.3
"2592","2017-04-19",3.35
"2593","2017-04-20",3.5
"2594","2017-04-21",3.21
"2595","2017-04-24",3.21
"2596","2017-04-25",3.21
"2597","2017-04-26",3.21
"2598","2017-04-27",3.21
"2599","2017-04-28",3.05
"2600","2017-05-01",3
"2601","2017-05-02",2.95
"2602","2017-05-03",3.25
"2603","2017-05-04",2.5
"2604","2017-05-05",2.75
"2605","2017-05-08",2.75
"2606","2017-05-09",2.75
"2607","2017-05-10",2.62
"2608","2017-05-11",2.33
"2609","2017-05-12",2.33
"2610","2017-05-15",2.05
"2611","2017-05-16",1.9
"2612","2017-05-17",1.86
"2613","2017-05-18",1.95
"2614","2017-05-19",1.95
"2615","2017-05-22",2
"2616","2017-05-23",1.95
"2617","2017-05-24",2.1
"2618","2017-05-25",2.2
"2619","2017-05-26",2.08
"2620","2017-05-30",2.05
"2621","2017-05-31",1.94
"2622","2017-06-01",1.95
"2623","2017-06-02",1.95
"2624","2017-06-05",1.95
"2625","2017-06-06",1.9
"2626","2017-06-07",2.1
"2627","2017-06-08",2.2
"2628","2017-06-09",2.2
"2629","2017-06-12",2.2
"2630","2017-06-13",1.9
"2631","2017-06-14",1.9
"2632","2017-06-15",2.2
"2633","2017-06-16",2.2
"2634","2017-06-19",2.2
"2635","2017-06-20",2.1
"2636","2017-06-21",2.2
"2637","2017-06-22",2.2
"2638","2017-06-23",2
"2639","2017-06-26",2
"2640","2017-06-27",2
"2641","2017-06-28",2
"2642","2017-06-29",2.15
"2643","2017-06-30",2.25
"2644","2017-07-03",2.25
"2645","2017-07-05",2.15
"2646","2017-07-06",2.05
"2647","2017-07-07",2.1
"2648","2017-07-10",2.25
"2649","2017-07-11",2.25
"2650","2017-07-12",2.11
"2651","2017-07-13",2.11
"2652","2017-07-14",1.9
"2653","2017-07-17",1.9
"2654","2017-07-18",2.1
"2655","2017-07-19",2.1
"2656","2017-07-20",2.15
"2657","2017-07-21",2.1
"2658","2017-07-24",2.05
"2659","2017-07-25",2
"2660","2017-07-26",2
"2661","2017-07-27",1.95
"2662","2017-07-28",1.95
"2663","2017-07-31",1.99
"2664","2017-08-01",1.85
"2665","2017-08-02",1.85
"2666","2017-08-03",1.85
"2667","2017-08-04",1.84
"2668","2017-08-07",1.8
"2669","2017-08-08",1.75
"2670","2017-08-09",1.75
"2671","2017-08-10",1.9
"2672","2017-08-11",1.75
"2673","2017-08-14",1.85
"2674","2017-08-15",1.7
"2675","2017-08-16",1.7
"2676","2017-08-17",1.92
"2677","2017-08-18",1.7
"2678","2017-08-21",1.6
"2679","2017-08-22",1.65
"2680","2017-08-23",1.75
"2681","2017-08-24",1.75
"2682","2017-08-25",1.75
"2683","2017-08-28",1.65
"2684","2017-08-29",1.6
"2685","2017-08-30",1.6
"2686","2017-08-31",1.7
"2687","2017-09-01",1.7
"2688","2017-09-05",1.65
"2689","2017-09-06",1.65
"2690","2017-09-07",1.65
"2691","2017-09-08",1.63
"2692","2017-09-11",1.65
"2693","2017-09-12",1.65
"2694","2017-09-13",1.58
"2695","2017-09-14",1.58
"2696","2017-09-15",1.7
"2697","2017-09-18",1.7
"2698","2017-09-19",1.65
"2699","2017-09-20",1.69
"2700","2017-09-21",1.65
"2701","2017-09-22",1.65
"2702","2017-09-25",1.9
"2703","2017-09-26",1.9
"2704","2017-09-27",1.9
"2705","2017-09-28",1.9
"2706","2017-09-29",1.65
"2707","2017-10-02",1.85
"2708","2017-10-03",1.95
"2709","2017-10-04",1.86
"2710","2017-10-05",1.95
"2711","2017-10-06",2.1
"2712","2017-10-09",1.95
"2713","2017-10-10",1.95
"2714","2017-10-11",1.95
"2715","2017-10-12",2.05
"2716","2017-10-13",2.05
"2717","2017-10-16",1.81
"2718","2017-10-17",1.81
"2719","2017-10-18",1.81
"2720","2017-10-19",1.81
"2721","2017-10-20",1.86
"2722","2017-10-23",1.86
"2723","2017-10-24",1.86
"2724","2017-10-25",1.7
"2725","2017-10-26",1.7
"2726","2017-10-27",1.7
"2727","2017-10-30",1.7
"2728","2017-10-31",1.7
"2729","2017-11-01",1.5
"2730","2017-11-02",1.68
"2731","2017-11-03",1.68
"2732","2017-11-06",1.55
"2733","2017-11-07",1.55
"2734","2017-11-08",1.5
"2735","2017-11-09",1.5
"2736","2017-11-10",1.45
"2737","2017-11-13",1.45
"2738","2017-11-14",1.41
"2739","2017-11-15",1.4
"2740","2017-11-16",1.4
"2741","2017-11-17",1.44
"2742","2017-11-20",1.55
"2743","2017-11-21",1.55
"2744","2017-11-22",1.55
"2745","2017-11-24",1.4
"2746","2017-11-27",1.4
"2747","2017-11-28",1.5
"2748","2017-11-29",1.5
"2749","2017-11-30",1.44
"2750","2017-12-01",1.55
"2751","2017-12-04",1.55
"2752","2017-12-05",1.55
"2753","2017-12-06",1.5
"2754","2017-12-07",1.5
"2755","2017-12-08",1.46
"2756","2017-12-11",1.46
"2757","2017-12-12",1.5
"2758","2017-12-13",1.56
"2759","2017-12-14",1.56
"2760","2017-12-15",1.65
"2761","2017-12-18",1.63
"2762","2017-12-19",1.6
"2763","2017-12-20",1.6
"2764","2017-12-21",1.6
"2765","2017-12-22",1.86
"2766","2017-12-26",1.8
"2767","2017-12-27",1.89
"2768","2017-12-28",1.8
"2769","2017-12-29",1.85
"2770","2018-01-02",1.83
"2771","2018-01-03",1.8
"2772","2018-01-04",1.8
"2773","2018-01-05",1.8
"2774","2018-01-08",1.8
"2775","2018-01-09",1.85
"2776","2018-01-10",1.65
"2777","2018-01-11",1.95
"2778","2018-01-12",1.92
"2779","2018-01-16",1.95
"2780","2018-01-17",1.95
"2781","2018-01-18",1.95
"2782","2018-01-19",1.95
"2783","2018-01-22",1.9
"2784","2018-01-23",1.86
"2785","2018-01-24",1.86
"2786","2018-01-25",1.9
"2787","2018-01-26",1.9
"2788","2018-01-29",1.85
"2789","2018-01-30",1.85
"2790","2018-01-31",1.85
"2791","2018-02-01",1.7
"2792","2018-02-02",1.7
"2793","2018-02-05",1.7
"2794","2018-02-06",1.65
"2795","2018-02-07",1.65
"2796","2018-02-08",1.65
"2797","2018-02-09",1.7
"2798","2018-02-12",1.71
"2799","2018-02-13",1.8
"2800","2018-02-14",1.8
"2801","2018-02-15",1.8
"2802","2018-02-16",1.8
"2803","2018-02-20",1.8
"2804","2018-02-21",1.75
"2805","2018-02-22",1.8
"2806","2018-02-23",1.8
"2807","2018-02-26",1.8
"2808","2018-02-27",1.8
"2809","2018-02-28",1.76
"2810","2018-03-01",1.85
"2811","2018-03-02",1.85
"2812","2018-03-05",1.85
"2813","2018-03-06",1.95
"2814","2018-03-07",1.95
"2815","2018-03-08",1.9
"2816","2018-03-09",1.97
"2817","2018-03-12",2.05
"2818","2018-03-13",2.05
"2819","2018-03-14",2.05
"2820","2018-03-15",2.18
"2821","2018-03-16",2.15
"2822","2018-03-19",2.15
"2823","2018-03-20",2.15
"2824","2018-03-21",2.15
"2825","2018-03-22",2.2
"2826","2018-03-23",2.2
"2827","2018-03-26",2.1
"2828","2018-03-27",2.1
"2829","2018-03-28",2
"2830","2018-03-29",2
"2831","2018-04-02",1.75
"2832","2018-04-03",1.71
"2833","2018-04-04",1.71
"2834","2018-04-05",1.95
"2835","2018-04-06",1.9
"2836","2018-04-09",2.08
"2837","2018-04-10",2.09
"2838","2018-04-11",2.15
"2839","2018-04-12",2.15
"2840","2018-04-13",2.1
"2841","2018-04-16",1.8
"2842","2018-04-17",1.8
"2843","2018-04-18",1.8
"2844","2018-04-19",1.8
"2845","2018-04-20",1.8
"2846","2018-04-23",1.8
"2847","2018-04-24",1.8
"2848","2018-04-25",1.8
"2849","2018-04-26",1.94
"2850","2018-04-27",1.93
"2851","2018-04-30",1.93
"2852","2018-05-01",1.93
"2853","2018-05-02",1.84
"2854","2018-05-03",1.8
"2855","2018-05-04",1.8
"2856","2018-05-07",1.8
"2857","2018-05-08",1.8
"2858","2018-05-09",1.8
"2859","2018-05-10",1.85
"2860","2018-05-11",1.75
"2861","2018-05-14",1.75
"2862","2018-05-15",1.75
"2863","2018-05-16",1.75
"2864","2018-05-17",1.75
"2865","2018-05-18",1.75
"2866","2018-05-21",1.8
"2867","2018-05-22",1.85
"2868","2018-05-23",1.8
"2869","2018-05-24",1.8
"2870","2018-05-25",1.75
"2871","2018-05-29",1.75
"2872","2018-05-30",3.3
"2873","2018-05-31",3.2
