"","date","PAR"
"1938","2014-09-12",4.97
"1939","2014-09-15",4.65
"1940","2014-09-16",4.67
"1941","2014-09-17",4.84
"1942","2014-09-18",5.1
"1943","2014-09-19",5.24
"1944","2014-09-22",5.07
"1945","2014-09-23",5.01
"1946","2014-09-24",5
"1947","2014-09-25",4.86
"1948","2014-09-26",4.87
"1949","2014-09-29",4.75
"1950","2014-09-30",4.9
"1951","2014-10-01",4.87
"1952","2014-10-02",4.85
"1953","2014-10-03",4.85
"1954","2014-10-06",4.83
"1955","2014-10-07",4.72
"1956","2014-10-08",4.89
"1957","2014-10-09",4.6
"1958","2014-10-10",4.35
"1959","2014-10-13",4.28
"1960","2014-10-14",4.44
"1961","2014-10-15",4.55
"1962","2014-10-16",4.49
"1963","2014-10-17",4.58
"1964","2014-10-20",4.81
"1965","2014-10-21",4.71
"1966","2014-10-22",4.61
"1967","2014-10-23",4.68
"1968","2014-10-24",4.84
"1969","2014-10-27",4.92
"1970","2014-10-28",5.16
"1971","2014-10-29",5.15
"1972","2014-10-30",5.1
"1973","2014-10-31",5.14
"1974","2014-11-03",5.14
"1975","2014-11-04",5.13
"1976","2014-11-05",5.15
"1977","2014-11-06",5.13
"1978","2014-11-07",5.16
"1979","2014-11-10",4.99
"1980","2014-11-11",5
"1981","2014-11-12",4.95
"1982","2014-11-13",5
"1983","2014-11-14",5.08
"1984","2014-11-17",5.3
"1985","2014-11-18",5.27
"1986","2014-11-19",5.43
"1987","2014-11-20",5.37
"1988","2014-11-21",5.39
"1989","2014-11-24",5.55
"1990","2014-11-25",5.6
"1991","2014-11-26",5.77
"1992","2014-11-28",5.67
"1993","2014-12-01",5.83
"1994","2014-12-02",5.81
"1995","2014-12-03",5.58
"1996","2014-12-04",5.73
"1997","2014-12-05",5.74
"1998","2014-12-08",5.7
"1999","2014-12-09",5.8
"2000","2014-12-10",5.59
"2001","2014-12-11",5.65
"2002","2014-12-12",5.65
"2003","2014-12-15",5.63
"2004","2014-12-16",5.61
"2005","2014-12-17",5.55
"2006","2014-12-18",5.67
"2007","2014-12-19",5.63
"2008","2014-12-22",5.68
"2009","2014-12-23",5.96
"2010","2014-12-24",5.96
"2011","2014-12-26",5.99
"2012","2014-12-29",6.18
"2013","2014-12-30",6.12
"2014","2014-12-31",6.15
"2015","2015-01-02",5.97
"2016","2015-01-05",5.89
"2017","2015-01-06",5.84
"2018","2015-01-07",5.93
"2019","2015-01-08",5.94
"2020","2015-01-09",5.89
"2021","2015-01-12",5.87
"2022","2015-01-13",5.88
"2023","2015-01-14",5.9
"2024","2015-01-15",5.88
"2025","2015-01-16",5.95
"2026","2015-01-20",6.04
"2027","2015-01-21",5.85
"2028","2015-01-22",5.96
"2029","2015-01-23",5.8
"2030","2015-01-26",5.9
"2031","2015-01-27",5.77
"2032","2015-01-28",5.81
"2033","2015-01-29",5.93
"2034","2015-01-30",5.74
"2035","2015-02-02",5.69
"2036","2015-02-03",5.52
"2037","2015-02-04",5.4
"2038","2015-02-05",5.55
"2039","2015-02-06",5.52
"2040","2015-02-09",5.41
"2041","2015-02-10",5.38
"2042","2015-02-11",5.36
"2043","2015-02-12",5.4
"2044","2015-02-13",5.51
"2045","2015-02-17",5.44
"2046","2015-02-18",5.4
"2047","2015-02-19",5.22
"2048","2015-02-20",5.15
"2049","2015-02-23",5.09
"2050","2015-02-24",5.07
"2051","2015-02-25",5.05
"2052","2015-02-26",5.03
"2053","2015-02-27",4.91
"2054","2015-03-02",4.75
"2055","2015-03-03",4.69
"2056","2015-03-04",4.64
"2057","2015-03-05",4.75
"2058","2015-03-06",4.72
"2059","2015-03-09",4.73
"2060","2015-03-10",4.82
"2061","2015-03-11",4.69
"2062","2015-03-12",4.73
"2063","2015-03-13",4.73
"2064","2015-03-16",4.66
"2065","2015-03-17",4.45
"2066","2015-03-18",4.41
"2067","2015-03-19",4.59
"2068","2015-03-20",4.48
"2069","2015-03-23",4.04
"2070","2015-03-24",4.03
"2071","2015-03-25",4.03
"2072","2015-03-26",4.16
"2073","2015-03-27",4.14
"2074","2015-03-30",4.22
"2075","2015-03-31",4.19
"2076","2015-04-01",4.07
"2077","2015-04-02",4.19
"2078","2015-04-06",4.08
"2079","2015-04-07",4.23
"2080","2015-04-08",4.24
"2081","2015-04-09",4.15
"2082","2015-04-10",4.16
"2083","2015-04-13",4.12
"2084","2015-04-14",4.02
"2085","2015-04-15",4.13
"2086","2015-04-16",3.98
"2087","2015-04-17",3.85
"2088","2015-04-20",3.8
"2089","2015-04-21",3.86
"2090","2015-04-22",3.95
"2091","2015-04-23",4.15
"2092","2015-04-24",4.15
"2093","2015-04-27",4.08
"2094","2015-04-28",4.15
"2095","2015-04-29",3.81
"2096","2015-04-30",4.12
"2097","2015-05-01",4.42
"2098","2015-05-04",4.26
"2099","2015-05-05",4.52
"2100","2015-05-06",4.38
"2101","2015-05-07",4.45
"2102","2015-05-08",4.43
"2103","2015-05-11",4.35
"2104","2015-05-12",4.33
"2105","2015-05-13",4.34
"2106","2015-05-14",4.37
"2107","2015-05-15",4.38
"2108","2015-05-18",4.35
"2109","2015-05-19",4.32
"2110","2015-05-20",4.18
"2111","2015-05-21",4.11
"2112","2015-05-22",4.06
"2113","2015-05-26",3.97
"2114","2015-05-27",3.84
"2115","2015-05-28",4.09
"2116","2015-05-29",4.07
"2117","2015-06-01",4.01
"2118","2015-06-02",4.09
"2119","2015-06-03",4.08
"2120","2015-06-04",4.22
"2121","2015-06-05",4.22
"2122","2015-06-08",4.12
"2123","2015-06-09",4.02
"2124","2015-06-10",4.09
"2125","2015-06-11",4.05
"2126","2015-06-12",4.18
"2127","2015-06-15",4.2
"2128","2015-06-16",4.28
"2129","2015-06-17",4.69
"2130","2015-06-18",4.74
"2131","2015-06-19",4.75
"2132","2015-06-22",4.69
"2133","2015-06-23",4.65
"2134","2015-06-24",4.68
"2135","2015-06-25",4.89
"2136","2015-06-26",4.98
"2137","2015-06-29",4.89
"2138","2015-06-30",4.91
"2139","2015-07-01",4.85
"2140","2015-07-02",4.92
"2141","2015-07-06",4.98
"2142","2015-07-07",4.92
"2143","2015-07-08",4.87
"2144","2015-07-09",4.76
"2145","2015-07-10",4.96
"2146","2015-07-13",4.87
"2147","2015-07-14",4.76
"2148","2015-07-15",4.83
"2149","2015-07-16",4.74
"2150","2015-07-17",4.65
"2151","2015-07-20",4.77
"2152","2015-07-21",4.88
"2153","2015-07-22",5
"2154","2015-07-23",4.73
"2155","2015-07-24",4.71
"2156","2015-07-27",4.48
"2157","2015-07-28",4.4
"2158","2015-07-29",4.42
"2159","2015-07-30",4.51
"2160","2015-07-31",4.56
"2161","2015-08-03",4.45
"2162","2015-08-04",4.11
"2163","2015-08-05",4.37
"2164","2015-08-06",4.26
"2165","2015-08-07",5.04
"2166","2015-08-10",4.97
"2167","2015-08-11",4.91
"2168","2015-08-12",4.77
"2169","2015-08-13",4.63
"2170","2015-08-14",4.53
"2171","2015-08-17",4.47
"2172","2015-08-18",4.58
"2173","2015-08-19",4.55
"2174","2015-08-20",4.44
"2175","2015-08-21",4.4
"2176","2015-08-24",4.4
"2177","2015-08-25",4.53
"2178","2015-08-26",4.56
"2179","2015-08-27",4.58
"2180","2015-08-28",4.49
"2181","2015-08-31",4.5
"2182","2015-09-01",4.5
"2183","2015-09-02",4.61
"2184","2015-09-03",4.6
"2185","2015-09-04",4.64
"2186","2015-09-08",4.72
"2187","2015-09-09",4.7
"2188","2015-09-10",4.74
"2189","2015-09-11",4.96
"2190","2015-09-14",5.01
"2191","2015-09-15",4.97
"2192","2015-09-16",4.93
"2193","2015-09-17",4.99
"2194","2015-09-18",4.74
"2195","2015-09-21",4.97
"2196","2015-09-22",4.95
"2197","2015-09-23",5
"2198","2015-09-24",4.97
"2199","2015-09-25",4.99
"2200","2015-09-28",4.99
"2201","2015-09-29",5.18
"2202","2015-09-30",5.29
"2203","2015-10-01",5.19
"2204","2015-10-02",5.44
"2205","2015-10-05",5.58
"2206","2015-10-06",5.57
"2207","2015-10-07",5.51
"2208","2015-10-08",5.75
"2209","2015-10-09",5.54
"2210","2015-10-12",5.51
"2211","2015-10-13",5.48
"2212","2015-10-14",5.37
"2213","2015-10-15",5.4
"2214","2015-10-16",5.35
"2215","2015-10-19",5.51
"2216","2015-10-20",5.48
"2217","2015-10-21",5.41
"2218","2015-10-22",5.45
"2219","2015-10-23",5.29
"2220","2015-10-26",5.13
"2221","2015-10-27",5.2
"2222","2015-10-28",5.46
"2223","2015-10-29",5.48
"2224","2015-10-30",5.26
"2225","2015-11-02",5.19
"2226","2015-11-03",5.12
"2227","2015-11-04",5.19
"2228","2015-11-05",6.2
"2229","2015-11-06",5.98
"2230","2015-11-09",6.39
"2231","2015-11-10",6.69
"2232","2015-11-11",7.05
"2233","2015-11-12",7.25
"2234","2015-11-13",7.39
"2235","2015-11-16",7.04
"2236","2015-11-17",6.98
"2237","2015-11-18",6.86
"2238","2015-11-19",6.83
"2239","2015-11-20",6.74
"2240","2015-11-23",6.52
"2241","2015-11-24",6.76
"2242","2015-11-25",6.7
"2243","2015-11-27",6.85
"2244","2015-11-30",6.8
"2245","2015-12-01",7.2
"2246","2015-12-02",7.29
"2247","2015-12-03",7.15
"2248","2015-12-04",6.91
"2249","2015-12-07",6.91
"2250","2015-12-08",6.68
"2251","2015-12-09",6.24
"2252","2015-12-10",6.41
"2253","2015-12-11",6.25
"2254","2015-12-14",6.14
"2255","2015-12-15",6.34
"2256","2015-12-16",6.41
"2257","2015-12-17",6.35
"2258","2015-12-18",6.06
"2259","2015-12-21",6.52
"2260","2015-12-22",6.54
"2261","2015-12-23",6.54
"2262","2015-12-24",6.53
"2263","2015-12-28",6.47
"2264","2015-12-29",6.62
"2265","2015-12-30",6.77
"2266","2015-12-31",6.73
"2267","2016-01-04",6.44
"2268","2016-01-05",6.36
"2269","2016-01-06",6.14
"2270","2016-01-07",6.09
"2271","2016-01-08",5.89
"2272","2016-01-11",5.85
"2273","2016-01-12",6.01
"2274","2016-01-13",5.91
"2275","2016-01-14",5.94
"2276","2016-01-15",5.56
"2277","2016-01-19",5.43
"2278","2016-01-20",5.6
"2279","2016-01-21",5.44
"2280","2016-01-22",5.55
"2281","2016-01-25",5.42
"2282","2016-01-26",5.6
"2283","2016-01-27",5.52
"2284","2016-01-28",5.6
"2285","2016-01-29",5.82
"2286","2016-02-01",5.65
"2287","2016-02-02",5.63
"2288","2016-02-03",5.69
"2289","2016-02-04",5.66
"2290","2016-02-05",5.37
"2291","2016-02-08",5.04
"2292","2016-02-09",5.1
"2293","2016-02-10",5.17
"2294","2016-02-11",5.39
"2295","2016-02-12",5.29
"2296","2016-02-16",5.19
"2297","2016-02-17",5.39
"2298","2016-02-18",5.53
"2299","2016-02-19",5.57
"2300","2016-02-22",5.77
"2301","2016-02-23",5.83
"2302","2016-02-24",6.03
"2303","2016-02-25",5.85
"2304","2016-02-26",5.79
"2305","2016-02-29",5.78
"2306","2016-03-01",6.1
"2307","2016-03-02",6.29
"2308","2016-03-03",6.35
"2309","2016-03-04",6.34
"2310","2016-03-07",6.35
"2311","2016-03-08",6.33
"2312","2016-03-09",6.38
"2313","2016-03-10",6.29
"2314","2016-03-11",6.22
"2315","2016-03-14",5.49
"2316","2016-03-15",5.38
"2317","2016-03-16",5.38
"2318","2016-03-17",5.48
"2319","2016-03-18",5.49
"2320","2016-03-21",5.41
"2321","2016-03-22",5.39
"2322","2016-03-23",5.21
"2323","2016-03-24",5.63
"2324","2016-03-28",5.8
"2325","2016-03-29",5.76
"2326","2016-03-30",5.75
"2327","2016-03-31",6.63
"2328","2016-04-01",6.6
"2329","2016-04-04",6.45
"2330","2016-04-05",6.23
"2331","2016-04-06",6.33
"2332","2016-04-07",6.41
"2333","2016-04-08",6.49
"2334","2016-04-11",6.43
"2335","2016-04-12",6.35
"2336","2016-04-13",6.53
"2337","2016-04-14",6.47
"2338","2016-04-15",6.7
"2339","2016-04-18",6.83
"2340","2016-04-19",6.86
"2341","2016-04-20",6.66
"2342","2016-04-21",6.84
"2343","2016-04-22",6.65
"2344","2016-04-25",6.54
"2345","2016-04-26",6.5
"2346","2016-04-27",6.49
"2347","2016-04-28",6.47
"2348","2016-04-29",6.39
"2349","2016-05-02",6.37
"2350","2016-05-03",6.17
"2351","2016-05-04",5.26
"2352","2016-05-05",5.6
"2353","2016-05-06",5.85
"2354","2016-05-09",5.73
"2355","2016-05-10",5.5
"2356","2016-05-11",5.28
"2357","2016-05-12",5.01
"2358","2016-05-13",4.8
"2359","2016-05-16",4.71
"2360","2016-05-17",4.49
"2361","2016-05-18",4.46
"2362","2016-05-19",4.49
"2363","2016-05-20",4.5
"2364","2016-05-23",4.49
"2365","2016-05-24",4.55
"2366","2016-05-25",4.56
"2367","2016-05-26",4.56
"2368","2016-05-27",4.54
"2369","2016-05-31",4.35
"2370","2016-06-01",4.53
"2371","2016-06-02",4.57
"2372","2016-06-03",4.57
"2373","2016-06-06",4.75
"2374","2016-06-07",4.76
"2375","2016-06-08",4.74
"2376","2016-06-09",4.71
"2377","2016-06-10",4.78
"2378","2016-06-13",4.75
"2379","2016-06-14",4.72
"2380","2016-06-15",4.7
"2381","2016-06-16",4.75
"2382","2016-06-17",4.77
"2383","2016-06-20",4.81
"2384","2016-06-21",4.87
"2385","2016-06-22",4.78
"2386","2016-06-23",4.75
"2387","2016-06-24",4.67
"2388","2016-06-27",4.59
"2389","2016-06-28",4.59
"2390","2016-06-29",4.79
"2391","2016-06-30",4.79
"2392","2016-07-01",4.83
"2393","2016-07-05",4.89
"2394","2016-07-06",5.06
"2395","2016-07-07",4.94
"2396","2016-07-08",5.13
"2397","2016-07-11",5.16
"2398","2016-07-12",5.15
"2399","2016-07-13",5.09
"2400","2016-07-14",5.18
"2401","2016-07-15",5.17
"2402","2016-07-18",5.17
"2403","2016-07-19",5.18
"2404","2016-07-20",5.2
"2405","2016-07-21",5.12
"2406","2016-07-22",5.25
"2407","2016-07-25",5.23
"2408","2016-07-26",5.13
"2409","2016-07-27",5.12
"2410","2016-07-28",5.09
"2411","2016-07-29",5.15
"2412","2016-08-01",5.12
"2413","2016-08-02",5.18
"2414","2016-08-03",5.08
"2415","2016-08-04",5.07
"2416","2016-08-05",5.03
"2417","2016-08-08",5.07
"2418","2016-08-09",5.2
"2419","2016-08-10",5.19
"2420","2016-08-11",5.31
"2421","2016-08-12",5.33
"2422","2016-08-15",5.38
"2423","2016-08-16",5.38
"2424","2016-08-17",5.39
"2425","2016-08-18",5.4
"2426","2016-08-19",5.52
"2427","2016-08-22",5.47
"2428","2016-08-23",5.47
"2429","2016-08-24",5.45
"2430","2016-08-25",5.28
"2431","2016-08-26",5.35
"2432","2016-08-29",5.3
"2433","2016-08-30",5.35
"2434","2016-08-31",5.32
"2435","2016-09-01",5.16
"2436","2016-09-02",5.21
"2437","2016-09-06",5.21
"2438","2016-09-07",5.21
"2439","2016-09-08",5.19
"2440","2016-09-09",5.09
"2441","2016-09-12",5.09
"2442","2016-09-13",5
"2443","2016-09-14",5.02
"2444","2016-09-15",4.96
"2445","2016-09-16",5.02
"2446","2016-09-19",5.04
"2447","2016-09-20",5.02
"2448","2016-09-21",5.02
"2449","2016-09-22",5.14
"2450","2016-09-23",5.17
"2451","2016-09-26",5.25
"2452","2016-09-27",5.28
"2453","2016-09-28",5.24
"2454","2016-09-29",5.22
"2455","2016-09-30",5.36
"2456","2016-10-03",5.32
"2457","2016-10-04",5.23
"2458","2016-10-05",5.26
"2459","2016-10-06",5.29
"2460","2016-10-07",5.13
"2461","2016-10-10",5.3
"2462","2016-10-11",5.24
"2463","2016-10-12",5.12
"2464","2016-10-13",5.12
"2465","2016-10-14",5.2
"2466","2016-10-17",5.2
"2467","2016-10-18",5.25
"2468","2016-10-19",5.26
"2469","2016-10-20",5.31
"2470","2016-10-21",5.38
"2471","2016-10-24",5.49
"2472","2016-10-25",5.53
"2473","2016-10-26",5.55
"2474","2016-10-27",5.47
"2475","2016-10-28",5.52
"2476","2016-10-31",5.54
"2477","2016-11-01",5.3
"2478","2016-11-02",5.28
"2479","2016-11-03",5.35
"2480","2016-11-04",5.33
"2481","2016-11-07",5.48
"2482","2016-11-08",5.43
"2483","2016-11-09",5.38
"2484","2016-11-10",5.4
"2485","2016-11-11",5.48
"2486","2016-11-14",5
"2487","2016-11-15",4.71
"2488","2016-11-16",5.03
"2489","2016-11-17",5.06
"2490","2016-11-18",5.23
"2491","2016-11-21",5.17
"2492","2016-11-22",5.11
"2493","2016-11-23",5.18
"2494","2016-11-25",5.22
"2495","2016-11-28",5.18
"2496","2016-11-29",5.3
"2497","2016-11-30",5.35
"2498","2016-12-01",5.29
"2499","2016-12-02",5.25
"2500","2016-12-05",5.28
"2501","2016-12-06",5.29
"2502","2016-12-07",5.25
"2503","2016-12-08",5.34
"2504","2016-12-09",5.31
"2505","2016-12-12",5.18
"2506","2016-12-13",5.29
"2507","2016-12-14",5.28
"2508","2016-12-15",5.27
"2509","2016-12-16",5.28
"2510","2016-12-19",5.31
"2511","2016-12-20",5.37
"2512","2016-12-21",5.35
"2513","2016-12-22",5.4
"2514","2016-12-23",5.44
"2515","2016-12-27",5.35
"2516","2016-12-28",5.31
"2517","2016-12-29",5.39
"2518","2016-12-30",5.58
"2519","2017-01-03",5.5
"2520","2017-01-04",5.56
"2521","2017-01-05",5.68
"2522","2017-01-06",5.72
"2523","2017-01-09",5.68
"2524","2017-01-10",5.58
"2525","2017-01-11",5.6
"2526","2017-01-12",5.64
"2527","2017-01-13",5.86
"2528","2017-01-17",6.05
"2529","2017-01-18",5.95
"2530","2017-01-19",6.04
"2531","2017-01-20",6.02
"2532","2017-01-23",6.01
"2533","2017-01-24",6.07
"2534","2017-01-25",6.12
"2535","2017-01-26",6.29
"2536","2017-01-27",6.28
"2537","2017-01-30",6.27
"2538","2017-01-31",6.51
"2539","2017-02-01",6.45
"2540","2017-02-02",6.45
"2541","2017-02-03",6.34
"2542","2017-02-06",6.36
"2543","2017-02-07",6.49
"2544","2017-02-08",6.41
"2545","2017-02-09",6.5
"2546","2017-02-10",6.51
"2547","2017-02-13",6.57
"2548","2017-02-14",6.6
"2549","2017-02-15",6.71
"2550","2017-02-16",6.78
"2551","2017-02-17",7
"2552","2017-02-21",6.72
"2553","2017-02-22",6.66
"2554","2017-02-23",6.61
"2555","2017-02-24",6.62
"2556","2017-02-27",6.72
"2557","2017-02-28",6.55
"2558","2017-03-01",6.55
"2559","2017-03-02",6.44
"2560","2017-03-03",6.47
"2561","2017-03-06",6.37
"2562","2017-03-07",6.26
"2563","2017-03-08",6.42
"2564","2017-03-09",6.45
"2565","2017-03-10",6.52
"2566","2017-03-13",6.69
"2567","2017-03-14",6.76
"2568","2017-03-15",6.98
"2569","2017-03-16",6.93
"2570","2017-03-17",7.2
"2571","2017-03-20",7.1
"2572","2017-03-21",7.05
"2573","2017-03-22",7
"2574","2017-03-23",7.08
"2575","2017-03-24",7.04
"2576","2017-03-27",7.12
"2577","2017-03-28",7.14
"2578","2017-03-29",7.28
"2579","2017-03-30",7.07
"2580","2017-03-31",7.17
"2581","2017-04-03",7.08
"2582","2017-04-04",7.16
"2583","2017-04-05",7.18
"2584","2017-04-06",7.25
"2585","2017-04-07",7.26
"2586","2017-04-10",7.32
"2587","2017-04-11",7.34
"2588","2017-04-12",7.37
"2589","2017-04-13",7.42
"2590","2017-04-17",7.68
"2591","2017-04-18",7.84
"2592","2017-04-19",8.16
"2593","2017-04-20",8.27
"2594","2017-04-21",8.29
"2595","2017-04-24",8.34
"2596","2017-04-25",8.4
"2597","2017-04-26",8.41
"2598","2017-04-27",8.32
"2599","2017-04-28",8.55
"2600","2017-05-01",8.53
"2601","2017-05-02",8.41
"2602","2017-05-03",8.5
"2603","2017-05-04",8.42
"2604","2017-05-05",8.46
"2605","2017-05-08",8.36
"2606","2017-05-09",8.36
"2607","2017-05-10",8.35
"2608","2017-05-11",8.35
"2609","2017-05-12",8.41
"2610","2017-05-15",8.39
"2611","2017-05-16",8.25
"2612","2017-05-17",8.12
"2613","2017-05-18",8.17
"2614","2017-05-19",8.29
"2615","2017-05-22",8.51
"2616","2017-05-23",8.55
"2617","2017-05-24",8.42
"2618","2017-05-25",8.45
"2619","2017-05-26",8.57
"2620","2017-05-30",8.59
"2621","2017-05-31",8.67
"2622","2017-06-01",8.6
"2623","2017-06-02",8.67
"2624","2017-06-05",8.82
"2625","2017-06-06",8.82
"2626","2017-06-07",8.99
"2627","2017-06-08",8.67
"2628","2017-06-09",8.48
"2629","2017-06-12",8.4
"2630","2017-06-13",8.48
"2631","2017-06-14",8.44
"2632","2017-06-15",8.53
"2633","2017-06-16",8.61
"2634","2017-06-19",8.72
"2635","2017-06-20",9.09
"2636","2017-06-21",9.07
"2637","2017-06-22",9.06
"2638","2017-06-23",9.11
"2639","2017-06-26",9.15
"2640","2017-06-27",9.13
"2641","2017-06-28",8.99
"2642","2017-06-29",8.56
"2643","2017-06-30",8.51
"2644","2017-07-03",8.6
"2645","2017-07-05",8.56
"2646","2017-07-06",8.53
"2647","2017-07-07",8.55
"2648","2017-07-10",8.67
"2649","2017-07-11",8.63
"2650","2017-07-12",8.66
"2651","2017-07-13",8.62
"2652","2017-07-14",8.66
"2653","2017-07-17",8.67
"2654","2017-07-18",8.7
"2655","2017-07-19",8.77
"2656","2017-07-20",8.73
"2657","2017-07-21",8.72
"2658","2017-07-24",8.69
"2659","2017-07-25",8.92
"2660","2017-07-26",8.94
"2661","2017-07-27",8.98
"2662","2017-07-28",8.93
"2663","2017-07-31",8.96
"2664","2017-08-01",8.96
"2665","2017-08-02",9.04
"2666","2017-08-03",8.97
"2667","2017-08-04",9.09
"2668","2017-08-07",9.14
"2669","2017-08-08",9.1
"2670","2017-08-09",9.11
"2671","2017-08-10",9.33
"2672","2017-08-11",9.71
"2673","2017-08-14",9.62
"2674","2017-08-15",9.48
"2675","2017-08-16",9.46
"2676","2017-08-17",9.4
"2677","2017-08-18",10.25
"2678","2017-08-21",10.37
"2679","2017-08-22",10.38
"2680","2017-08-23",10.5
"2681","2017-08-24",10.43
"2682","2017-08-25",11
"2683","2017-08-28",10.92
"2684","2017-08-29",10.96
"2685","2017-08-30",10.74
"2686","2017-08-31",10.75
"2687","2017-09-01",10.68
"2688","2017-09-05",10.72
"2689","2017-09-06",10.37
"2690","2017-09-07",10.28
"2691","2017-09-08",10.24
"2692","2017-09-11",10.28
"2693","2017-09-12",10.31
"2694","2017-09-13",10.48
"2695","2017-09-14",10.35
"2696","2017-09-15",10.23
"2697","2017-09-18",10.38
"2698","2017-09-19",10.32
"2699","2017-09-20",10.28
"2700","2017-09-21",10.24
"2701","2017-09-22",10.16
"2702","2017-09-25",9.99
"2703","2017-09-26",10.02
"2704","2017-09-27",10
"2705","2017-09-28",10
"2706","2017-09-29",10.44
"2707","2017-10-02",10.07
"2708","2017-10-03",9.88
"2709","2017-10-04",10
"2710","2017-10-05",10.16
"2711","2017-10-06",10.14
"2712","2017-10-09",10.33
"2713","2017-10-10",10.36
"2714","2017-10-11",10.45
"2715","2017-10-12",11.52
"2716","2017-10-13",10.87
"2717","2017-10-16",10.95
"2718","2017-10-17",10.64
"2719","2017-10-18",10.82
"2720","2017-10-19",10.91
"2721","2017-10-20",11.06
"2722","2017-10-23",10.69
"2723","2017-10-24",10.32
"2724","2017-10-25",10.33
"2725","2017-10-26",9.85
"2726","2017-10-27",10.45
"2727","2017-10-30",10.5
"2728","2017-10-31",10.94
"2729","2017-11-01",11.35
"2730","2017-11-02",11.35
"2731","2017-11-03",10.95
"2732","2017-11-06",9.06
"2733","2017-11-07",9.5
"2734","2017-11-08",9.48
"2735","2017-11-09",8.75
"2736","2017-11-10",8.75
"2737","2017-11-13",8.99
"2738","2017-11-14",8.21
"2739","2017-11-15",7.68
"2740","2017-11-16",7.69
"2741","2017-11-17",7.62
"2742","2017-11-20",7.87
"2743","2017-11-21",8.03
"2744","2017-11-22",7.88
"2745","2017-11-24",7.84
"2746","2017-11-27",8.02
"2747","2017-11-28",8.11
"2748","2017-11-29",8.21
"2749","2017-11-30",8.72
"2750","2017-12-01",8.73
"2751","2017-12-04",8.66
"2752","2017-12-05",8.64
"2753","2017-12-06",8.48
"2754","2017-12-07",8.76
"2755","2017-12-08",8.9
"2756","2017-12-11",8.78
"2757","2017-12-12",8.8
"2758","2017-12-13",8.77
"2759","2017-12-14",8.82
"2760","2017-12-15",9.11
"2761","2017-12-18",9.37
"2762","2017-12-19",9.3
"2763","2017-12-20",9.27
"2764","2017-12-21",9.21
"2765","2017-12-22",9.44
"2766","2017-12-26",9.23
"2767","2017-12-27",9.36
"2768","2017-12-28",9.24
"2769","2017-12-29",9.35
"2770","2018-01-02",9.2
"2771","2018-01-03",9.21
"2772","2018-01-04",9.2
"2773","2018-01-05",9.3
"2774","2018-01-08",9.23
"2775","2018-01-09",8.88
"2776","2018-01-10",8.74
"2777","2018-01-11",8.79
"2778","2018-01-12",8.67
"2779","2018-01-16",8.68
"2780","2018-01-17",8.64
"2781","2018-01-18",8.38
"2782","2018-01-19",8.82
"2783","2018-01-22",9.13
"2784","2018-01-23",8.82
"2785","2018-01-24",8.94
"2786","2018-01-25",8.74
"2787","2018-01-26",8.84
"2788","2018-01-29",8.85
"2789","2018-01-30",8.65
"2790","2018-01-31",8.6
"2791","2018-02-01",8.51
"2792","2018-02-02",9.19
"2793","2018-02-05",8.59
"2794","2018-02-06",8.82
"2795","2018-02-07",8.72
"2796","2018-02-08",8.83
"2797","2018-02-09",8.75
"2798","2018-02-12",8.75
"2799","2018-02-13",8.62
"2800","2018-02-14",8.5
"2801","2018-02-15",8.62
"2802","2018-02-16",9.99
"2803","2018-02-20",11.26
"2804","2018-02-21",10.97
"2805","2018-02-22",11.13
"2806","2018-02-23",11.56
"2807","2018-02-26",11.12
"2808","2018-02-27",11.35
"2809","2018-02-28",11.04
"2810","2018-03-01",10.92
"2811","2018-03-02",11.16
"2812","2018-03-05",10.17
"2813","2018-03-06",10.3
"2814","2018-03-07",11.02
"2815","2018-03-08",11.78
"2816","2018-03-09",11.44
"2817","2018-03-12",11.33
"2818","2018-03-13",11.31
"2819","2018-03-14",11.26
"2820","2018-03-15",10.77
"2821","2018-03-16",10.5
"2822","2018-03-19",11.8
"2823","2018-03-20",11.91
"2824","2018-03-21",11.13
"2825","2018-03-22",11.2
"2826","2018-03-23",11.13
"2827","2018-03-26",11.18
"2828","2018-03-27",12.98
"2829","2018-03-28",13.28
"2830","2018-03-29",14.09
"2831","2018-04-02",14.01
"2832","2018-04-03",13.22
"2833","2018-04-04",13.38
"2834","2018-04-05",13.48
"2835","2018-04-06",13.6
"2836","2018-04-09",13.66
"2837","2018-04-10",13.93
"2838","2018-04-11",13.62
"2839","2018-04-12",14.24
"2840","2018-04-13",13.63
"2841","2018-04-16",14.38
"2842","2018-04-17",14.02
"2843","2018-04-18",14.08
"2844","2018-04-19",13.6
"2845","2018-04-20",13.56
"2846","2018-04-23",13.48
"2847","2018-04-24",13.43
"2848","2018-04-25",13.52
"2849","2018-04-26",13.96
"2850","2018-04-27",14.71
"2851","2018-04-30",14.29
"2852","2018-05-01",14.67
"2853","2018-05-02",14.51
"2854","2018-05-03",14.38
"2855","2018-05-04",14.66
"2856","2018-05-07",14.41
"2857","2018-05-08",14.33
"2858","2018-05-09",14.44
"2859","2018-05-10",14.61
"2860","2018-05-11",14.5
"2861","2018-05-14",14.6
"2862","2018-05-15",14.32
"2863","2018-05-16",14.29
"2864","2018-05-17",13.97
"2865","2018-05-18",13.54
"2866","2018-05-21",13.73
"2867","2018-05-22",13.72
"2868","2018-05-23",13.8
"2869","2018-05-24",13.79
"2870","2018-05-25",13.91
"2871","2018-05-29",13.95
