"","date","SREV"
"1931","2018-11-23",1.38
"1932","2018-11-26",1.35
"1933","2018-11-27",1.36
"1934","2018-11-28",1.36
"1935","2018-11-29",1.39
"1936","2018-11-30",1.32
"1937","2018-12-03",1.3
"1938","2018-12-04",1.22
"1939","2018-12-06",1.19
"1940","2018-12-07",1.2
"1941","2018-12-10",1.2
"1942","2018-12-11",1.18
"1943","2018-12-12",1.19
"1944","2018-12-13",1.09
"1945","2018-12-14",1.05
"1946","2018-12-17",0.98
"1947","2018-12-18",1.01
"1948","2018-12-19",0.96
"1949","2018-12-20",0.96
"1950","2018-12-21",0.97
"1951","2018-12-24",0.99
"1952","2018-12-26",1
"1953","2018-12-27",0.99
"1954","2018-12-28",1.01
"1955","2018-12-31",1.08
"1956","2019-01-02",1.06
"1957","2019-01-03",1.02
"1958","2019-01-04",1.06
"1959","2019-01-07",1.04
"1960","2019-01-08",1.02
"1961","2019-01-09",1.06
"1962","2019-01-10",1.01
"1963","2019-01-11",1.02
"1964","2019-01-14",1.01
"1965","2019-01-15",1.02
"1966","2019-01-16",1.08
"1967","2019-01-17",1.06
"1968","2019-01-18",1
"1969","2019-01-22",1.01
"1970","2019-01-23",1.06
"1971","2019-01-24",1.06
"1972","2019-01-25",1.16
"1973","2019-01-28",1.19
"1974","2019-01-29",1.17
"1975","2019-01-30",1.17
"1976","2019-01-31",1.2
"1977","2019-02-01",1.2
"1978","2019-02-04",1.22
"1979","2019-02-05",1.2
"1980","2019-02-06",1.2
"1981","2019-02-07",1.18
"1982","2019-02-08",1.17
"1983","2019-02-11",1.16
"1984","2019-02-12",1.2
"1985","2019-02-13",1.18
"1986","2019-02-14",1.18
"1987","2019-02-15",1.19
"1988","2019-02-19",1.18
"1989","2019-02-20",1.14
"1990","2019-02-21",1
"1991","2019-02-22",1.05
"1992","2019-02-25",0.98
"1993","2019-02-26",0.97
"1994","2019-02-27",0.96
"1995","2019-02-28",0.93
"1996","2019-03-01",1.01
"1997","2019-03-04",1.02
"1998","2019-03-05",1.02
"1999","2019-03-06",1.02
"2000","2019-03-07",1
"2001","2019-03-08",0.98
"2002","2019-03-11",1.01
"2003","2019-03-12",0.99
"2004","2019-03-13",0.99
"2005","2019-03-14",0.96
"2006","2019-03-15",1.04
"2007","2019-03-18",1
"2008","2019-03-19",0.96
"2009","2019-03-20",0.94
"2010","2019-03-21",0.92
"2011","2019-03-22",0.89
"2012","2019-03-25",0.86
"2013","2019-03-26",0.86
"2014","2019-03-27",0.85
"2015","2019-03-28",0.9
"2016","2019-03-29",0.92
"2017","2019-04-01",0.91
"2018","2019-04-02",0.88
"2019","2019-04-03",0.92
"2020","2019-04-04",0.92
"2021","2019-04-05",0.93
"2022","2019-04-08",0.92
"2023","2019-04-09",0.93
"2024","2019-04-10",0.93
"2025","2019-04-11",0.91
"2026","2019-04-12",0.91
"2027","2019-04-15",0.91
"2028","2019-04-16",0.9
"2029","2019-04-17",0.9
"2030","2019-04-18",0.9
"2031","2019-04-22",0.91
"2032","2019-04-23",0.94
"2033","2019-04-24",1.01
"2034","2019-04-25",1.02
"2035","2019-04-26",1.05
"2036","2019-04-29",1.05
"2037","2019-04-30",1.06
"2038","2019-05-01",1.1
"2039","2019-05-02",1.06
"2040","2019-05-03",1.07
"2041","2019-05-06",1.06
"2042","2019-05-07",1.02
"2043","2019-05-08",1
"2044","2019-05-09",1.05
"2045","2019-05-10",1.05
"2046","2019-05-13",0.96
"2047","2019-05-14",0.97
"2048","2019-05-15",0.98
"2049","2019-05-16",0.97
"2050","2019-05-17",0.97
"2051","2019-05-20",1
"2052","2019-05-21",1.04
"2053","2019-05-22",1
"2054","2019-05-23",0.98
"2055","2019-05-24",1.02
"2056","2019-05-28",1.02
"2057","2019-05-29",1.03
"2058","2019-05-30",1.05
"2059","2019-05-31",1.04
"2060","2019-06-03",1.03
"2061","2019-06-04",1.07
"2062","2019-06-05",1.06
"2063","2019-06-06",1.05
"2064","2019-06-07",1.03
"2065","2019-06-10",1.04
"2066","2019-06-11",1.03
"2067","2019-06-12",1.03
"2068","2019-06-13",1.03
"2069","2019-06-14",1.01
"2070","2019-06-17",0.99
"2071","2019-06-18",0.98
"2072","2019-06-19",0.98
"2073","2019-06-20",1.01
"2074","2019-06-21",0.99
"2075","2019-06-24",0.98
"2076","2019-06-25",0.97
"2077","2019-06-26",0.91
"2078","2019-06-27",0.92
"2079","2019-06-28",0.95
"2080","2019-07-01",0.96
"2081","2019-07-02",0.92
"2082","2019-07-03",0.97
"2083","2019-07-05",0.94
"2084","2019-07-08",0.93
"2085","2019-07-09",0.92
"2086","2019-07-10",0.93
"2087","2019-07-11",0.96
"2088","2019-07-12",0.99
"2089","2019-07-15",1.02
"2090","2019-07-16",0.98
"2091","2019-07-17",0.97
"2092","2019-07-18",0.97
"2093","2019-07-19",0.93
"2094","2019-07-22",0.91
"2095","2019-07-23",0.92
"2096","2019-07-24",0.91
"2097","2019-07-25",0.91
"2098","2019-07-26",0.91
"2099","2019-07-29",0.9
"2100","2019-07-30",0.92
"2101","2019-07-31",0.9
"2102","2019-08-01",0.92
"2103","2019-08-02",0.9
"2104","2019-08-05",0.87
"2105","2019-08-06",0.88
"2106","2019-08-07",0.85
"2107","2019-08-08",0.76
"2108","2019-08-09",0.77
"2109","2019-08-12",0.74
"2110","2019-08-13",0.76
"2111","2019-08-14",0.75
"2112","2019-08-15",0.77
"2113","2019-08-16",0.85
"2114","2019-08-19",0.87
"2115","2019-08-20",0.88
"2116","2019-08-21",0.91
"2117","2019-08-22",0.96
"2118","2019-08-23",0.91
"2119","2019-08-26",0.9
"2120","2019-08-27",0.91
"2121","2019-08-28",0.87
"2122","2019-08-29",0.91
"2123","2019-08-30",0.92
"2124","2019-09-03",0.91
"2125","2019-09-04",0.94
"2126","2019-09-05",0.98
"2127","2019-09-06",0.98
"2128","2019-09-09",1.01
"2129","2019-09-10",1
"2130","2019-09-11",0.96
"2131","2019-09-12",0.93
"2132","2019-09-13",0.93
"2133","2019-09-16",0.91
"2134","2019-09-17",0.91
"2135","2019-09-18",0.9
"2136","2019-09-19",0.9
"2137","2019-09-20",0.89
"2138","2019-09-23",0.86
"2139","2019-09-24",0.89
"2140","2019-09-25",0.89
"2141","2019-09-26",0.92
"2142","2019-09-27",0.92
"2143","2019-09-30",0.88
"2144","2019-10-01",0.89
"2145","2019-10-02",0.89
"2146","2019-10-03",0.88
"2147","2019-10-04",0.86
"2148","2019-10-07",0.86
"2149","2019-10-08",0.85
"2150","2019-10-09",0.9
"2151","2019-10-10",0.91
"2152","2019-10-11",0.96
"2153","2019-10-14",0.95
"2154","2019-10-15",0.96
"2155","2019-10-16",0.94
"2156","2019-10-17",0.88
"2157","2019-10-18",0.86
"2158","2019-10-21",0.89
"2159","2019-10-22",0.9
"2160","2019-10-23",0.92
"2161","2019-10-24",0.92
"2162","2019-10-25",1.04
"2163","2019-10-28",1.07
"2164","2019-10-29",1.03
"2165","2019-10-30",1.08
"2166","2019-10-31",1.25
"2167","2019-11-01",1.23
"2168","2019-11-04",1.25
"2169","2019-11-05",1.18
"2170","2019-11-06",1.19
"2171","2019-11-07",1.24
"2172","2019-11-08",1.28
"2173","2019-11-11",1.3
"2174","2019-11-12",1.23
"2175","2019-11-13",1.46
"2176","2019-11-14",1.47
"2177","2019-11-15",1.63
"2178","2019-11-18",1.71
"2179","2019-11-19",1.69
"2180","2019-11-20",1.67
"2181","2019-11-21",1.64
"2182","2019-11-22",1.59
"2183","2019-11-25",1.54
"2184","2019-11-26",1.58
"2185","2019-11-27",1.58
"2186","2019-11-29",1.53
"2187","2019-12-02",1.48
"2188","2019-12-03",1.48
"2189","2019-12-04",1.52
"2190","2019-12-05",1.58
"2191","2019-12-06",1.6
"2192","2019-12-09",1.65
"2193","2019-12-10",1.58
"2194","2019-12-11",1.6
"2195","2019-12-12",1.58
"2196","2019-12-13",1.58
"2197","2019-12-16",1.59
"2198","2019-12-17",1.58
"2199","2019-12-18",1.58
"2200","2019-12-19",1.55
"2201","2019-12-20",1.55
"2202","2019-12-23",1.5
"2203","2019-12-24",1.53
"2204","2019-12-26",1.54
"2205","2019-12-27",1.51
"2206","2019-12-30",1.59
"2207","2019-12-31",1.67
"2208","2020-01-02",1.74
"2209","2020-01-03",1.69
"2210","2020-01-06",1.68
"2211","2020-01-07",1.69
"2212","2020-01-08",1.69
"2213","2020-01-09",1.7
"2214","2020-01-10",1.73
"2215","2020-01-13",1.85
"2216","2020-01-14",1.85
"2217","2020-01-15",1.88
"2218","2020-01-16",1.84
"2219","2020-01-17",1.79
"2220","2020-01-21",1.81
"2221","2020-01-22",1.81
"2222","2020-01-23",1.75
"2223","2020-01-24",1.76
"2224","2020-01-27",1.74
"2225","2020-01-28",1.8
"2226","2020-01-29",1.84
"2227","2020-01-30",1.85
"2228","2020-01-31",1.9
"2229","2020-02-03",1.76
"2230","2020-02-04",1.81
"2231","2020-02-05",1.91
"2232","2020-02-06",1.94
"2233","2020-02-07",1.92
"2234","2020-02-10",1.86
"2235","2020-02-11",1.88
"2236","2020-02-12",1.9
"2237","2020-02-13",1.9
"2238","2020-02-14",1.91
"2239","2020-02-18",1.85
"2240","2020-02-19",1.86
"2241","2020-02-20",1.72
"2242","2020-02-21",1.68
"2243","2020-02-24",1.59
"2244","2020-02-25",1.46
"2245","2020-02-26",1.47
"2246","2020-02-27",1.48
"2247","2020-02-28",1.41
"2248","2020-03-02",1.36
"2249","2020-03-03",1.32
"2250","2020-03-04",1.32
"2251","2020-03-05",1.24
"2252","2020-03-06",1.29
"2253","2020-03-09",1.18
"2254","2020-03-10",1.16
"2255","2020-03-11",1.13
"2256","2020-03-12",1
"2257","2020-03-13",1.04
"2258","2020-03-16",0.85
"2259","2020-03-17",0.82
"2260","2020-03-18",0.58
"2261","2020-03-19",0.6
"2262","2020-03-20",0.68
"2263","2020-03-23",0.76
"2264","2020-03-24",0.77
"2265","2020-03-25",0.76
"2266","2020-03-26",0.88
"2267","2020-03-27",0.92
"2268","2020-03-30",0.87
"2269","2020-03-31",0.88
"2270","2020-04-01",0.86
"2271","2020-04-02",0.85
"2272","2020-04-03",0.82
"2273","2020-04-06",0.93
"2274","2020-04-07",0.88
"2275","2020-04-08",0.86
"2276","2020-04-09",0.88
"2277","2020-04-13",0.98
"2278","2020-04-14",1.05
"2279","2020-04-15",0.98
"2280","2020-04-16",0.99
"2281","2020-04-17",1.07
"2282","2020-04-20",1.06
"2283","2020-04-21",1.02
"2284","2020-04-22",1.06
"2285","2020-04-23",1.07
"2286","2020-04-24",1.14
"2287","2020-04-27",1.24
"2288","2020-04-28",1.3
"2289","2020-04-29",1.26
"2290","2020-04-30",1.23
"2291","2020-05-01",1.16
"2292","2020-05-04",1.16
"2293","2020-05-05",1.15
"2294","2020-05-06",1.06
"2295","2020-05-07",1.09
"2296","2020-05-08",1.29
"2297","2020-05-11",1.22
"2298","2020-05-12",1.33
"2299","2020-05-13",1.3
"2300","2020-05-14",1.58
"2301","2020-05-15",1.61
"2302","2020-05-18",1.63
"2303","2020-05-19",1.61
"2304","2020-05-20",1.66
"2305","2020-05-21",1.62
"2306","2020-05-22",1.66
"2307","2020-05-26",1.71
"2308","2020-05-27",1.64
"2309","2020-05-28",1.61
"2310","2020-05-29",1.61
"2311","2020-06-01",1.63
"2312","2020-06-02",1.7
"2313","2020-06-03",1.65
"2314","2020-06-04",1.62
"2315","2020-06-05",1.68
"2316","2020-06-08",1.55
"2317","2020-06-09",1.57
"2318","2020-06-10",1.59
"2319","2020-06-11",1.51
"2320","2020-06-12",1.56
"2321","2020-06-15",1.56
"2322","2020-06-16",1.56
"2323","2020-06-17",1.56
"2324","2020-06-18",1.55
"2325","2020-06-19",1.62
"2326","2020-06-22",1.7
"2327","2020-06-23",1.73
"2328","2020-06-24",1.74
"2329","2020-06-25",1.75
"2330","2020-06-26",1.64
"2331","2020-06-29",1.68
"2332","2020-06-30",1.58
"2333","2020-07-01",1.66
"2334","2020-07-02",1.69
"2335","2020-07-06",1.71
"2336","2020-07-07",1.67
"2337","2020-07-08",1.67
"2338","2020-07-09",1.65
"2339","2020-07-10",1.64
"2340","2020-07-13",1.47
"2341","2020-07-14",1.46
"2342","2020-07-15",1.58
"2343","2020-07-16",1.59
"2344","2020-07-17",1.62
"2345","2020-07-20",1.64
"2346","2020-07-21",1.7
"2347","2020-07-22",1.66
"2348","2020-07-23",1.6
"2349","2020-07-24",1.57
"2350","2020-07-27",1.56
"2351","2020-07-28",1.52
"2352","2020-07-29",1.62
"2353","2020-07-30",1.62
"2354","2020-07-31",1.56
"2355","2020-08-03",1.56
"2356","2020-08-04",1.55
"2357","2020-08-05",1.58
"2358","2020-08-06",1.57
"2359","2020-08-07",1.62
"2360","2020-08-10",1.7
"2361","2020-08-11",1.66
"2362","2020-08-12",1.63
"2363","2020-08-13",1.54
"2364","2020-08-14",1.52
"2365","2020-08-17",1.49
"2366","2020-08-18",1.62
"2367","2020-08-19",1.58
"2368","2020-08-20",1.62
"2369","2020-08-21",1.63
"2370","2020-08-24",1.65
"2371","2020-08-25",1.64
"2372","2020-08-26",1.56
"2373","2020-08-27",1.52
"2374","2020-08-28",1.52
"2375","2020-08-31",1.51
"2376","2020-09-01",1.49
"2377","2020-09-02",1.5
"2378","2020-09-03",1.46
"2379","2020-09-04",1.44
"2380","2020-09-08",1.42
"2381","2020-09-09",1.47
"2382","2020-09-10",1.44
"2383","2020-09-11",1.46
"2384","2020-09-14",1.5
"2385","2020-09-15",1.45
"2386","2020-09-16",1.46
"2387","2020-09-17",1.45
"2388","2020-09-18",1.54
"2389","2020-09-21",1.43
"2390","2020-09-22",1.36
"2391","2020-09-23",1.25
"2392","2020-09-24",1.31
"2393","2020-09-25",1.39
"2394","2020-09-28",1.45
"2395","2020-09-29",1.38
"2396","2020-09-30",1.47
"2397","2020-10-01",1.49
"2398","2020-10-02",1.44
"2399","2020-10-05",1.42
"2400","2020-10-06",1.4
"2401","2020-10-07",1.41
"2402","2020-10-08",1.45
"2403","2020-10-09",1.47
"2404","2020-10-12",1.43
"2405","2020-10-13",1.41
"2406","2020-10-14",1.41
"2407","2020-10-15",1.5
"2408","2020-10-16",1.46
"2409","2020-10-19",1.42
"2410","2020-10-20",1.43
"2411","2020-10-21",1.45
"2412","2020-10-22",1.45
"2413","2020-10-23",1.47
"2414","2020-10-26",1.41
"2415","2020-10-27",1.4
"2416","2020-10-28",1.32
"2417","2020-10-29",1.4
"2418","2020-10-30",1.39
"2419","2020-11-02",1.37
"2420","2020-11-03",1.38
"2421","2020-11-04",1.41
"2422","2020-11-05",1.32
"2423","2020-11-06",1.32
"2424","2020-11-09",1.4
"2425","2020-11-10",1.45
"2426","2020-11-11",1.44
"2427","2020-11-12",1.37
"2428","2020-11-13",1.38
"2429","2020-11-16",1.4
"2430","2020-11-17",1.38
"2431","2020-11-18",1.37
"2432","2020-11-19",1.4
"2433","2020-11-20",1.39
"2434","2020-11-23",1.39
"2435","2020-11-24",1.4
"2436","2020-11-25",1.4
"2437","2020-11-27",1.38
