"","date","SWKS"
"1901","2014-07-22",54.220001
"1902","2014-07-23",53.450001
"1903","2014-07-24",52.650002
"1904","2014-07-25",51.439999
"1905","2014-07-28",52.18
"1906","2014-07-29",52.139999
"1907","2014-07-30",52.169998
"1908","2014-07-31",50.759998
"1909","2014-08-01",52.07
"1910","2014-08-04",52.119999
"1911","2014-08-05",51.889999
"1912","2014-08-06",52.150002
"1913","2014-08-07",51.130001
"1914","2014-08-08",51.27
"1915","2014-08-11",52.119999
"1916","2014-08-12",52.41
"1917","2014-08-13",54.009998
"1918","2014-08-14",53.5
"1919","2014-08-15",54.389999
"1920","2014-08-18",54.299999
"1921","2014-08-19",55.380001
"1922","2014-08-20",55.82
"1923","2014-08-21",55.259998
"1924","2014-08-22",55.150002
"1925","2014-08-25",54.759998
"1926","2014-08-26",54.700001
"1927","2014-08-27",54.860001
"1928","2014-08-28",55.540001
"1929","2014-08-29",56.66
"1930","2014-09-02",56.290001
"1931","2014-09-03",55.490002
"1932","2014-09-04",54.939999
"1933","2014-09-05",56.279999
"1934","2014-09-08",56.52
"1935","2014-09-09",55.630001
"1936","2014-09-10",56.009998
"1937","2014-09-11",55.84
"1938","2014-09-12",55.02
"1939","2014-09-15",54
"1940","2014-09-16",55.82
"1941","2014-09-17",55.880001
"1942","2014-09-18",57.799999
"1943","2014-09-19",57.68
"1944","2014-09-22",56.77
"1945","2014-09-23",56.900002
"1946","2014-09-24",58.84
"1947","2014-09-25",57.52
"1948","2014-09-26",58.41
"1949","2014-09-29",58.529999
"1950","2014-09-30",58.049999
"1951","2014-10-01",53.310001
"1952","2014-10-02",53.619999
"1953","2014-10-03",55.25
"1954","2014-10-06",54.099998
"1955","2014-10-07",52.41
"1956","2014-10-08",54.259998
"1957","2014-10-09",52.23
"1958","2014-10-10",47.009998
"1959","2014-10-13",45.32
"1960","2014-10-14",48.91
"1961","2014-10-15",49.610001
"1962","2014-10-16",51.529999
"1963","2014-10-17",51.060001
"1964","2014-10-20",51.860001
"1965","2014-10-21",54.700001
"1966","2014-10-22",53.689999
"1967","2014-10-23",55.34
"1968","2014-10-24",55.040001
"1969","2014-10-27",54.860001
"1970","2014-10-28",55.810001
"1971","2014-10-29",57.32
"1972","2014-10-30",56.040001
"1973","2014-10-31",58.240002
"1974","2014-11-03",60.23
"1975","2014-11-04",60.419998
"1976","2014-11-05",60.880001
"1977","2014-11-06",62.139999
"1978","2014-11-07",59.880001
"1979","2014-11-10",60.970001
"1980","2014-11-11",60.970001
"1981","2014-11-12",60.990002
"1982","2014-11-13",60.709999
"1983","2014-11-14",62.799999
"1984","2014-11-17",62.150002
"1985","2014-11-18",63.900002
"1986","2014-11-19",63.810001
"1987","2014-11-20",64.660004
"1988","2014-11-21",64.360001
"1989","2014-11-24",65.730003
"1990","2014-11-25",65.470001
"1991","2014-11-26",67.900002
"1992","2014-11-28",67.470001
"1993","2014-12-01",65.769997
"1994","2014-12-02",65.800003
"1995","2014-12-03",66.669998
"1996","2014-12-04",69.75
"1997","2014-12-05",70.360001
"1998","2014-12-08",69.150002
"1999","2014-12-09",69.220001
"2000","2014-12-10",68.519997
"2001","2014-12-11",70.080002
"2002","2014-12-12",69.099998
"2003","2014-12-15",68.510002
"2004","2014-12-16",68.120003
"2005","2014-12-17",70.82
"2006","2014-12-18",73.190002
"2007","2014-12-19",72.699997
"2008","2014-12-22",74.419998
"2009","2014-12-23",73.400002
"2010","2014-12-24",74.32
"2011","2014-12-26",74.489998
"2012","2014-12-29",73.169998
"2013","2014-12-30",72.860001
"2014","2014-12-31",72.709999
"2015","2015-01-02",73.32
"2016","2015-01-05",72.129997
"2017","2015-01-06",69.830002
"2018","2015-01-07",70.980003
"2019","2015-01-08",74.199997
"2020","2015-01-09",74.080002
"2021","2015-01-12",72.32
"2022","2015-01-13",72.839996
"2023","2015-01-14",71.599998
"2024","2015-01-15",71.330002
"2025","2015-01-16",73.849998
"2026","2015-01-20",75.559998
"2027","2015-01-21",77.300003
"2028","2015-01-22",79.330002
"2029","2015-01-23",80.860001
"2030","2015-01-26",82.480003
"2031","2015-01-27",81.519997
"2032","2015-01-28",81.830002
"2033","2015-01-29",84.190002
"2034","2015-01-30",83.050003
"2035","2015-02-02",82.019997
"2036","2015-02-03",82.269997
"2037","2015-02-04",82.300003
"2038","2015-02-05",81.400002
"2039","2015-02-06",81.440002
"2040","2015-02-09",79.080002
"2041","2015-02-10",81.639999
"2042","2015-02-11",82.360001
"2043","2015-02-12",82.419998
"2044","2015-02-13",81.849998
"2045","2015-02-17",82.739998
"2046","2015-02-18",82.559998
"2047","2015-02-19",83.059998
"2048","2015-02-20",84.300003
"2049","2015-02-23",86.010002
"2050","2015-02-24",88.18
"2051","2015-02-25",87.730003
"2052","2015-02-26",88.580002
"2053","2015-02-27",87.75
"2054","2015-03-02",91.129997
"2055","2015-03-03",88.739998
"2056","2015-03-04",90.160004
"2057","2015-03-05",91.550003
"2058","2015-03-06",90.75
"2059","2015-03-09",92.120003
"2060","2015-03-10",91.199997
"2061","2015-03-11",92.199997
"2062","2015-03-12",92.860001
"2063","2015-03-13",92.919998
"2064","2015-03-16",96.779999
"2065","2015-03-17",97.309998
"2066","2015-03-18",97.120003
"2067","2015-03-19",99.57
"2068","2015-03-20",102.050003
"2069","2015-03-23",101.760002
"2070","2015-03-24",101.459999
"2071","2015-03-25",95.57
"2072","2015-03-26",93.040001
"2073","2015-03-27",98.830002
"2074","2015-03-30",100.129997
"2075","2015-03-31",98.290001
"2076","2015-04-01",96.839996
"2077","2015-04-02",96.510002
"2078","2015-04-06",95.470001
"2079","2015-04-07",96.779999
"2080","2015-04-08",97.470001
"2081","2015-04-09",99.839996
"2082","2015-04-10",99.639999
"2083","2015-04-13",98.580002
"2084","2015-04-14",95.639999
"2085","2015-04-15",96.230003
"2086","2015-04-16",95.68
"2087","2015-04-17",94.279999
"2088","2015-04-20",94.93
"2089","2015-04-21",95.419998
"2090","2015-04-22",96.830002
"2091","2015-04-23",95.82
"2092","2015-04-24",93.389999
"2093","2015-04-27",94.550003
"2094","2015-04-28",94.550003
"2095","2015-04-29",93.589996
"2096","2015-04-30",92.25
"2097","2015-05-01",98.300003
"2098","2015-05-04",99.110001
"2099","2015-05-05",94.629997
"2100","2015-05-06",94.57
"2101","2015-05-07",97.07
"2102","2015-05-08",97.709999
"2103","2015-05-11",97.160004
"2104","2015-05-12",96.790001
"2105","2015-05-13",96.650002
"2106","2015-05-14",98.480003
"2107","2015-05-15",97.559998
"2108","2015-05-18",103.029999
"2109","2015-05-19",103.989998
"2110","2015-05-20",103.739998
"2111","2015-05-21",103.889999
"2112","2015-05-22",104.690002
"2113","2015-05-26",103.720001
"2114","2015-05-27",108.629997
"2115","2015-05-28",107.650002
"2116","2015-05-29",109.360001
"2117","2015-06-01",109.449997
"2118","2015-06-02",108.120003
"2119","2015-06-03",105.389999
"2120","2015-06-04",105.620003
"2121","2015-06-05",105.739998
"2122","2015-06-08",102.32
"2123","2015-06-09",102.239998
"2124","2015-06-10",105.540001
"2125","2015-06-11",105.629997
"2126","2015-06-12",104.949997
"2127","2015-06-15",106.110001
"2128","2015-06-16",106.330002
"2129","2015-06-17",106.57
"2130","2015-06-18",109.980003
"2131","2015-06-19",110.199997
"2132","2015-06-22",110.919998
"2133","2015-06-23",110.279999
"2134","2015-06-24",108.400002
"2135","2015-06-25",109.870003
"2136","2015-06-26",106.900002
"2137","2015-06-29",102.040001
"2138","2015-06-30",104.099998
"2139","2015-07-01",103.910004
"2140","2015-07-02",104.849998
"2141","2015-07-06",101.940002
"2142","2015-07-07",100.489998
"2143","2015-07-08",95.599998
"2144","2015-07-09",94.510002
"2145","2015-07-10",100.199997
"2146","2015-07-13",100.489998
"2147","2015-07-14",102.029999
"2148","2015-07-15",100.900002
"2149","2015-07-16",102.370003
"2150","2015-07-17",102.910004
"2151","2015-07-20",103.139999
"2152","2015-07-21",103.970001
"2153","2015-07-22",99.639999
"2154","2015-07-23",103.120003
"2155","2015-07-24",97.709999
"2156","2015-07-27",93.489998
"2157","2015-07-28",95.68
"2158","2015-07-29",95.190002
"2159","2015-07-30",96.760002
"2160","2015-07-31",95.669998
"2161","2015-08-03",92.779999
"2162","2015-08-04",88.690002
"2163","2015-08-05",88.959999
"2164","2015-08-06",85.980003
"2165","2015-08-07",88.360001
"2166","2015-08-10",91.029999
"2167","2015-08-11",88.970001
"2168","2015-08-12",89.900002
"2169","2015-08-13",89.639999
"2170","2015-08-14",89.099998
"2171","2015-08-17",90.93
"2172","2015-08-18",85.699997
"2173","2015-08-19",87.230003
"2174","2015-08-20",82.440002
"2175","2015-08-21",79.07
"2176","2015-08-24",80.510002
"2177","2015-08-25",80.559998
"2178","2015-08-26",86.150002
"2179","2015-08-27",89.769997
"2180","2015-08-28",88.620003
"2181","2015-08-31",87.349998
"2182","2015-09-01",83.050003
"2183","2015-09-02",85.739998
"2184","2015-09-03",85.339996
"2185","2015-09-04",83.370003
"2186","2015-09-08",87.730003
"2187","2015-09-09",86.419998
"2188","2015-09-10",88.07
"2189","2015-09-11",88.160004
"2190","2015-09-14",89.5
"2191","2015-09-15",91.660004
"2192","2015-09-16",91.519997
"2193","2015-09-17",90.739998
"2194","2015-09-18",89.370003
"2195","2015-09-21",89.220001
"2196","2015-09-22",86.699997
"2197","2015-09-23",88.120003
"2198","2015-09-24",86.349998
"2199","2015-09-25",87.769997
"2200","2015-09-28",82.709999
"2201","2015-09-29",82.849998
"2202","2015-09-30",84.209999
"2203","2015-10-01",83.370003
"2204","2015-10-02",84.059998
"2205","2015-10-05",81.870003
"2206","2015-10-06",80.709999
"2207","2015-10-07",83.610001
"2208","2015-10-08",79.43
"2209","2015-10-09",79.5
"2210","2015-10-12",79.589996
"2211","2015-10-13",77.470001
"2212","2015-10-14",77.82
"2213","2015-10-15",80.239998
"2214","2015-10-16",79.599998
"2215","2015-10-19",77.830002
"2216","2015-10-20",78.290001
"2217","2015-10-21",77.669998
"2218","2015-10-22",81.690002
"2219","2015-10-23",82.550003
"2220","2015-10-26",77.910004
"2221","2015-10-27",76.309998
"2222","2015-10-28",77.5
"2223","2015-10-29",74.629997
"2224","2015-10-30",77.239998
"2225","2015-11-02",79.300003
"2226","2015-11-03",79.080002
"2227","2015-11-04",80.18
"2228","2015-11-05",80.279999
"2229","2015-11-06",85.989998
"2230","2015-11-09",84.889999
"2231","2015-11-10",80.370003
"2232","2015-11-11",79.099998
"2233","2015-11-12",75.839996
"2234","2015-11-13",74.830002
"2235","2015-11-16",75.279999
"2236","2015-11-17",77.150002
"2237","2015-11-18",80.410004
"2238","2015-11-19",78
"2239","2015-11-20",78.57
"2240","2015-11-23",77.720001
"2241","2015-11-24",79.720001
"2242","2015-11-25",80.309998
"2243","2015-11-27",81.900002
"2244","2015-11-30",83.019997
"2245","2015-12-01",83.760002
"2246","2015-12-02",84.629997
"2247","2015-12-03",83.440002
"2248","2015-12-04",87.919998
"2249","2015-12-07",86.690002
"2250","2015-12-08",87.099998
"2251","2015-12-09",84.68
"2252","2015-12-10",84.889999
"2253","2015-12-11",81.43
"2254","2015-12-14",78.510002
"2255","2015-12-15",77.779999
"2256","2015-12-16",78.970001
"2257","2015-12-17",77.800003
"2258","2015-12-18",76.379997
"2259","2015-12-21",78.419998
"2260","2015-12-22",78.410004
"2261","2015-12-23",79.169998
"2262","2015-12-24",79.32
"2263","2015-12-28",79.309998
"2264","2015-12-29",80.43
"2265","2015-12-30",79.190002
"2266","2015-12-31",76.830002
"2267","2016-01-04",77.93
"2268","2016-01-05",73.290001
"2269","2016-01-06",69.150002
"2270","2016-01-07",67.160004
"2271","2016-01-08",66.889999
"2272","2016-01-11",66.050003
"2273","2016-01-12",66.629997
"2274","2016-01-13",62.16
"2275","2016-01-14",64.540001
"2276","2016-01-15",60.669998
"2277","2016-01-19",60.380001
"2278","2016-01-20",61.619999
"2279","2016-01-21",63.290001
"2280","2016-01-22",67.029999
"2281","2016-01-25",65.589996
"2282","2016-01-26",65.800003
"2283","2016-01-27",62.139999
"2284","2016-01-28",64.790001
"2285","2016-01-29",68.919998
"2286","2016-02-01",69.620003
"2287","2016-02-02",66.480003
"2288","2016-02-03",66.190002
"2289","2016-02-04",66
"2290","2016-02-05",62.16
"2291","2016-02-08",59.299999
"2292","2016-02-09",57.700001
"2293","2016-02-10",57.200001
"2294","2016-02-11",55.849998
"2295","2016-02-12",57.630001
"2296","2016-02-16",61.439999
"2297","2016-02-17",63.709999
"2298","2016-02-18",62.07
"2299","2016-02-19",63.029999
"2300","2016-02-22",64.290001
"2301","2016-02-23",62.619999
"2302","2016-02-24",63.709999
"2303","2016-02-25",64.550003
"2304","2016-02-26",64.900002
"2305","2016-02-29",66.449997
"2306","2016-03-01",70.400002
"2307","2016-03-02",68.980003
"2308","2016-03-03",70.099998
"2309","2016-03-04",73.010002
"2310","2016-03-07",72.919998
"2311","2016-03-08",69.910004
"2312","2016-03-09",71.019997
"2313","2016-03-10",69.970001
"2314","2016-03-11",72.769997
"2315","2016-03-14",72.790001
"2316","2016-03-15",73.610001
"2317","2016-03-16",75
"2318","2016-03-17",74.919998
"2319","2016-03-18",77.019997
"2320","2016-03-21",77.209999
"2321","2016-03-22",76.889999
"2322","2016-03-23",76.300003
"2323","2016-03-24",76.199997
"2324","2016-03-28",76.919998
"2325","2016-03-29",76.470001
"2326","2016-03-30",77.849998
"2327","2016-03-31",77.900002
"2328","2016-04-01",78.18
"2329","2016-04-04",77.5
"2330","2016-04-05",77.07
"2331","2016-04-06",78.209999
"2332","2016-04-07",77.309998
"2333","2016-04-08",77.360001
"2334","2016-04-11",76.07
"2335","2016-04-12",74.639999
"2336","2016-04-13",77.07
"2337","2016-04-14",76.769997
"2338","2016-04-15",75.059998
"2339","2016-04-18",74.739998
"2340","2016-04-19",72.230003
"2341","2016-04-20",72.839996
"2342","2016-04-21",71.690002
"2343","2016-04-22",71.5
"2344","2016-04-25",70.720001
"2345","2016-04-26",71.699997
"2346","2016-04-27",72.32
"2347","2016-04-28",71.779999
"2348","2016-04-29",66.82
"2349","2016-05-02",67.120003
"2350","2016-05-03",67.019997
"2351","2016-05-04",65.230003
"2352","2016-05-05",64.349998
"2353","2016-05-06",64.629997
"2354","2016-05-09",65.050003
"2355","2016-05-10",64.860001
"2356","2016-05-11",64.589996
"2357","2016-05-12",61.66
"2358","2016-05-13",60.75
"2359","2016-05-16",62.419998
"2360","2016-05-17",62.310001
"2361","2016-05-18",63.57
"2362","2016-05-19",62.799999
"2363","2016-05-20",64.559998
"2364","2016-05-23",65.809998
"2365","2016-05-24",66.459999
"2366","2016-05-25",66.269997
"2367","2016-05-26",66.169998
"2368","2016-05-27",66.5
"2369","2016-05-31",66.760002
"2370","2016-06-01",67.269997
"2371","2016-06-02",66.580002
"2372","2016-06-03",66.940002
"2373","2016-06-06",66.110001
"2374","2016-06-07",68.669998
"2375","2016-06-08",68.379997
"2376","2016-06-09",67.970001
"2377","2016-06-10",65.550003
"2378","2016-06-13",64.959999
"2379","2016-06-14",65.010002
"2380","2016-06-15",64.989998
"2381","2016-06-16",64.779999
"2382","2016-06-17",63.970001
"2383","2016-06-20",65.949997
"2384","2016-06-21",65.459999
"2385","2016-06-22",65.349998
"2386","2016-06-23",67.209999
"2387","2016-06-24",61.610001
"2388","2016-06-27",58.009998
"2389","2016-06-28",60.259998
"2390","2016-06-29",61.73
"2391","2016-06-30",63.279999
"2392","2016-07-01",62.599998
"2393","2016-07-05",58.82
"2394","2016-07-06",59.16
"2395","2016-07-07",60.889999
"2396","2016-07-08",62.91
"2397","2016-07-11",64.639999
"2398","2016-07-12",65.800003
"2399","2016-07-13",65.349998
"2400","2016-07-14",67.389999
"2401","2016-07-15",67.389999
"2402","2016-07-18",68.699997
"2403","2016-07-19",68.330002
"2404","2016-07-20",69.489998
"2405","2016-07-21",70.919998
"2406","2016-07-22",64.809998
"2407","2016-07-25",64.940002
"2408","2016-07-26",65.870003
"2409","2016-07-27",66.470001
"2410","2016-07-28",66.470001
"2411","2016-07-29",66.019997
"2412","2016-08-01",66.139999
"2413","2016-08-02",65.040001
"2414","2016-08-03",64.389999
"2415","2016-08-04",65.160004
"2416","2016-08-05",66.550003
"2417","2016-08-08",65.940002
"2418","2016-08-09",67
"2419","2016-08-10",66.410004
"2420","2016-08-11",67.410004
"2421","2016-08-12",67.529999
"2422","2016-08-15",69.5
"2423","2016-08-16",69.599998
"2424","2016-08-17",70.190002
"2425","2016-08-18",71.800003
"2426","2016-08-19",72.290001
"2427","2016-08-22",72.620003
"2428","2016-08-23",73.779999
"2429","2016-08-24",73.290001
"2430","2016-08-25",74.330002
"2431","2016-08-26",74.839996
"2432","2016-08-29",75.220001
"2433","2016-08-30",74.199997
"2434","2016-08-31",74.860001
"2435","2016-09-01",75.089996
"2436","2016-09-02",74.620003
"2437","2016-09-06",73.010002
"2438","2016-09-07",72.050003
"2439","2016-09-08",71.43
"2440","2016-09-09",66.760002
"2441","2016-09-12",68.339996
"2442","2016-09-13",69.360001
"2443","2016-09-14",72.400002
"2444","2016-09-15",77.019997
"2445","2016-09-16",76.07
"2446","2016-09-19",76.089996
"2447","2016-09-20",75.720001
"2448","2016-09-21",76.739998
"2449","2016-09-22",76.900002
"2450","2016-09-23",74.769997
"2451","2016-09-26",72.82
"2452","2016-09-27",73.919998
"2453","2016-09-28",74.269997
"2454","2016-09-29",73.260002
"2455","2016-09-30",76.139999
"2456","2016-10-03",75.330002
"2457","2016-10-04",76.589996
"2458","2016-10-05",77.75
"2459","2016-10-06",79.339996
"2460","2016-10-07",79.370003
"2461","2016-10-10",80.150002
"2462","2016-10-11",79.43
"2463","2016-10-12",78.82
"2464","2016-10-13",77.410004
"2465","2016-10-14",77.629997
"2466","2016-10-17",76.699997
"2467","2016-10-18",77.650002
"2468","2016-10-19",77.910004
"2469","2016-10-20",78.089996
"2470","2016-10-21",77.470001
"2471","2016-10-24",78.489998
"2472","2016-10-25",78.080002
"2473","2016-10-26",77.540001
"2474","2016-10-27",77.260002
"2475","2016-10-28",75.720001
"2476","2016-10-31",76.940002
"2477","2016-11-01",75.809998
"2478","2016-11-02",75.029999
"2479","2016-11-03",74.669998
"2480","2016-11-04",75.07
"2481","2016-11-07",77.239998
"2482","2016-11-08",77.330002
"2483","2016-11-09",77.660004
"2484","2016-11-10",75.910004
"2485","2016-11-11",74.510002
"2486","2016-11-14",74.040001
"2487","2016-11-15",75.93
"2488","2016-11-16",76.120003
"2489","2016-11-17",77.949997
"2490","2016-11-18",78.209999
"2491","2016-11-21",78.93
"2492","2016-11-22",79.360001
"2493","2016-11-23",78.309998
"2494","2016-11-25",77.010002
"2495","2016-11-28",77.300003
"2496","2016-11-29",77.220001
"2497","2016-11-30",76.849998
"2498","2016-12-01",71.779999
"2499","2016-12-02",73.339996
"2500","2016-12-05",74.82
"2501","2016-12-06",76.169998
"2502","2016-12-07",77.339996
"2503","2016-12-08",79.519997
"2504","2016-12-09",76.93
"2505","2016-12-12",76.260002
"2506","2016-12-13",76.879997
"2507","2016-12-14",75.139999
"2508","2016-12-15",77.209999
"2509","2016-12-16",76.809998
"2510","2016-12-19",77.440002
"2511","2016-12-20",76.610001
"2512","2016-12-21",77.07
"2513","2016-12-22",78.150002
"2514","2016-12-23",78.029999
"2515","2016-12-27",78.330002
"2516","2016-12-28",77.029999
"2517","2016-12-29",76.559998
"2518","2016-12-30",74.660004
"2519","2017-01-03",75.150002
"2520","2017-01-04",74.989998
"2521","2017-01-05",74.57
"2522","2017-01-06",74.959999
"2523","2017-01-09",75.650002
"2524","2017-01-10",77.309998
"2525","2017-01-11",78.410004
"2526","2017-01-12",76.75
"2527","2017-01-13",78.330002
"2528","2017-01-17",76.889999
"2529","2017-01-18",79.269997
"2530","2017-01-19",78.459999
"2531","2017-01-20",88.669998
"2532","2017-01-23",90.169998
"2533","2017-01-24",92.269997
"2534","2017-01-25",91.870003
"2535","2017-01-26",91.010002
"2536","2017-01-27",92.010002
"2537","2017-01-30",92.989998
"2538","2017-01-31",91.739998
"2539","2017-02-01",91.739998
"2540","2017-02-02",91.110001
"2541","2017-02-03",91.559998
"2542","2017-02-06",91.389999
"2543","2017-02-07",91.779999
"2544","2017-02-08",91.690002
"2545","2017-02-09",92.470001
"2546","2017-02-10",92.209999
"2547","2017-02-13",92.629997
"2548","2017-02-14",91.800003
"2549","2017-02-15",92.129997
"2550","2017-02-16",92.43
"2551","2017-02-17",96.349998
"2552","2017-02-21",96.57
"2553","2017-02-22",96.709999
"2554","2017-02-23",95.309998
"2555","2017-02-24",94.699997
"2556","2017-02-27",95.629997
"2557","2017-02-28",94.809998
"2558","2017-03-01",96.739998
"2559","2017-03-02",94.760002
"2560","2017-03-03",94.919998
"2561","2017-03-06",95.449997
"2562","2017-03-07",95.050003
"2563","2017-03-08",96.690002
"2564","2017-03-09",97.139999
"2565","2017-03-10",98.18
"2566","2017-03-13",99.040001
"2567","2017-03-14",98.790001
"2568","2017-03-15",99.110001
"2569","2017-03-16",98.110001
"2570","2017-03-17",97.93
"2571","2017-03-20",98.190002
"2572","2017-03-21",95.519997
"2573","2017-03-22",96.739998
"2574","2017-03-23",96.5
"2575","2017-03-24",97.300003
"2576","2017-03-27",97.190002
"2577","2017-03-28",97.93
"2578","2017-03-29",97.230003
"2579","2017-03-30",98.139999
"2580","2017-03-31",97.980003
"2581","2017-04-03",97.720001
"2582","2017-04-04",99.349998
"2583","2017-04-05",98.889999
"2584","2017-04-06",99.419998
"2585","2017-04-07",101.82
"2586","2017-04-10",101.529999
"2587","2017-04-11",100.139999
"2588","2017-04-12",97.589996
"2589","2017-04-13",97.470001
"2590","2017-04-17",98.760002
"2591","2017-04-18",99.029999
"2592","2017-04-19",99.239998
"2593","2017-04-20",101.629997
"2594","2017-04-21",101.599998
"2595","2017-04-24",103.910004
"2596","2017-04-25",104
"2597","2017-04-26",102.970001
"2598","2017-04-27",104.199997
"2599","2017-04-28",99.739998
"2600","2017-05-01",99.809998
"2601","2017-05-02",100.669998
"2602","2017-05-03",101.43
"2603","2017-05-04",100.919998
"2604","2017-05-05",101.459999
"2605","2017-05-08",101.019997
"2606","2017-05-09",101.93
"2607","2017-05-10",102.5
"2608","2017-05-11",102.610001
"2609","2017-05-12",102.519997
"2610","2017-05-15",103.760002
"2611","2017-05-16",105.5
"2612","2017-05-17",100.550003
"2613","2017-05-18",103.199997
"2614","2017-05-19",103.870003
"2615","2017-05-22",104.959999
"2616","2017-05-23",105.169998
"2617","2017-05-24",105.419998
"2618","2017-05-25",106.040001
"2619","2017-05-26",105.889999
"2620","2017-05-30",106.360001
"2621","2017-05-31",106.43
"2622","2017-06-01",107.68
"2623","2017-06-02",108.419998
"2624","2017-06-05",108.150002
"2625","2017-06-06",107.860001
"2626","2017-06-07",109.480003
"2627","2017-06-08",111.010002
"2628","2017-06-09",107.010002
"2629","2017-06-12",103.760002
"2630","2017-06-13",104.849998
"2631","2017-06-14",102.470001
"2632","2017-06-15",102.279999
"2633","2017-06-16",101.900002
"2634","2017-06-19",104.059998
"2635","2017-06-20",101.809998
"2636","2017-06-21",103.300003
"2637","2017-06-22",103.25
"2638","2017-06-23",104.360001
"2639","2017-06-26",101.32
"2640","2017-06-27",97.860001
"2641","2017-06-28",98.360001
"2642","2017-06-29",96.129997
"2643","2017-06-30",95.949997
"2644","2017-07-03",95.339996
"2645","2017-07-05",97.529999
"2646","2017-07-06",97.790001
"2647","2017-07-07",99.699997
"2648","2017-07-10",100.050003
"2649","2017-07-11",100.730003
"2650","2017-07-12",101.730003
"2651","2017-07-13",102.75
"2652","2017-07-14",103.989998
"2653","2017-07-17",103.300003
"2654","2017-07-18",103.830002
"2655","2017-07-19",105.410004
"2656","2017-07-20",107.639999
"2657","2017-07-21",107.470001
"2658","2017-07-24",105.860001
"2659","2017-07-25",106.389999
"2660","2017-07-26",107.330002
"2661","2017-07-27",107
"2662","2017-07-28",105.760002
"2663","2017-07-31",104.870003
"2664","2017-08-01",104.279999
"2665","2017-08-02",104.43
"2666","2017-08-03",101.790001
"2667","2017-08-04",102.550003
"2668","2017-08-07",104.5
"2669","2017-08-08",104.730003
"2670","2017-08-09",104.739998
"2671","2017-08-10",101.599998
"2672","2017-08-11",103.18
"2673","2017-08-14",105.470001
"2674","2017-08-15",105.800003
"2675","2017-08-16",105.93
"2676","2017-08-17",102.209999
"2677","2017-08-18",102.209999
"2678","2017-08-21",101.010002
"2679","2017-08-22",103.010002
"2680","2017-08-23",102.709999
"2681","2017-08-24",102.5
"2682","2017-08-25",101.980003
"2683","2017-08-28",100.699997
"2684","2017-08-29",101.519997
"2685","2017-08-30",103.940002
"2686","2017-08-31",105.360001
"2687","2017-09-01",105.57
"2688","2017-09-05",106.93
"2689","2017-09-06",106.169998
"2690","2017-09-07",106.43
"2691","2017-09-08",104.639999
"2692","2017-09-11",107.190002
"2693","2017-09-12",106.870003
"2694","2017-09-13",106.800003
"2695","2017-09-14",107.080002
"2696","2017-09-15",109.550003
"2697","2017-09-18",107.489998
"2698","2017-09-19",107.93
"2699","2017-09-20",103.510002
"2700","2017-09-21",102.129997
"2701","2017-09-22",103.080002
"2702","2017-09-25",99.589996
"2703","2017-09-26",99.349998
"2704","2017-09-27",101.599998
"2705","2017-09-28",101.239998
"2706","2017-09-29",101.900002
"2707","2017-10-02",102.279999
"2708","2017-10-03",102.610001
"2709","2017-10-04",103.32
"2710","2017-10-05",103.839996
"2711","2017-10-06",104.959999
"2712","2017-10-09",104.739998
"2713","2017-10-10",104.349998
"2714","2017-10-11",105.470001
"2715","2017-10-12",105.040001
"2716","2017-10-13",106.660004
"2717","2017-10-16",106.980003
"2718","2017-10-17",107.349998
"2719","2017-10-18",107.339996
"2720","2017-10-19",103.32
"2721","2017-10-20",105.150002
"2722","2017-10-23",104.769997
"2723","2017-10-24",105.209999
"2724","2017-10-25",104.57
"2725","2017-10-26",105.519997
"2726","2017-10-27",107.910004
"2727","2017-10-30",112
"2728","2017-10-31",113.860001
"2729","2017-11-01",111.32
"2730","2017-11-02",111.760002
"2731","2017-11-03",113.190002
"2732","2017-11-06",116.330002
"2733","2017-11-07",111.190002
"2734","2017-11-08",113.150002
"2735","2017-11-09",111.120003
"2736","2017-11-10",110.410004
"2737","2017-11-13",110.300003
"2738","2017-11-14",111.209999
"2739","2017-11-15",108.889999
"2740","2017-11-16",110.059998
"2741","2017-11-17",110
"2742","2017-11-20",109.790001
"2743","2017-11-21",110.25
"2744","2017-11-22",108.540001
"2745","2017-11-24",109.75
"2746","2017-11-27",107.220001
"2747","2017-11-28",107.550003
"2748","2017-11-29",105.330002
"2749","2017-11-30",104.739998
"2750","2017-12-01",102.230003
"2751","2017-12-04",98.260002
"2752","2017-12-05",97.599998
"2753","2017-12-06",96.470001
"2754","2017-12-07",96.68
"2755","2017-12-08",96.279999
"2756","2017-12-11",96.980003
"2757","2017-12-12",96.470001
"2758","2017-12-13",95.860001
"2759","2017-12-14",94.089996
"2760","2017-12-15",94.629997
"2761","2017-12-18",95.839996
"2762","2017-12-19",95.68
"2763","2017-12-20",97.43
"2764","2017-12-21",97.489998
"2765","2017-12-22",97.07
"2766","2017-12-26",95.199997
"2767","2017-12-27",95.82
"2768","2017-12-28",96.540001
"2769","2017-12-29",94.949997
"2770","2018-01-02",98.43
"2771","2018-01-03",99.93
"2772","2018-01-04",100.769997
"2773","2018-01-05",101.230003
"2774","2018-01-08",101.25
"2775","2018-01-09",100.68
"2776","2018-01-10",98.599998
"2777","2018-01-11",99.919998
"2778","2018-01-12",101.209999
"2779","2018-01-16",99.860001
"2780","2018-01-17",102.190002
"2781","2018-01-18",102.290001
"2782","2018-01-19",99.199997
"2783","2018-01-22",98.720001
"2784","2018-01-23",99.370003
