"","date","NCBS"
"1885","2020-11-09",64.230003
"1886","2020-11-10",67.949997
"1887","2020-11-11",66.290001
"1888","2020-11-12",65.699997
"1889","2020-11-13",65.410004
"1890","2020-11-16",67.989998
"1891","2020-11-17",67.57
"1892","2020-11-18",68.010002
"1893","2020-11-19",68.849998
"1894","2020-11-20",68.440002
"1895","2020-11-23",68.75
"1896","2020-11-24",70.349998
"1897","2020-11-25",69.709999
"1898","2020-11-27",68.839996
