"","date","TAYD"
"1945","2014-09-23",9.75
"1946","2014-09-24",9.51
"1947","2014-09-25",9.51
"1948","2014-09-26",9.64
"1949","2014-09-29",9.75
"1950","2014-09-30",9.91
"1951","2014-10-01",9.95
"1952","2014-10-02",10.04
"1953","2014-10-03",10.07
"1954","2014-10-06",10.28
"1955","2014-10-07",10.5
"1956","2014-10-08",10.5
"1957","2014-10-09",10.02
"1958","2014-10-10",10.37
"1959","2014-10-13",10.45
"1960","2014-10-14",9.68
"1961","2014-10-15",9.31
"1962","2014-10-16",9.9
"1963","2014-10-17",10.1
"1964","2014-10-20",9.55
"1965","2014-10-21",9.5
"1966","2014-10-22",9.63
"1967","2014-10-23",9.61
"1968","2014-10-24",9.56
"1969","2014-10-27",9.56
"1970","2014-10-28",9.6
"1971","2014-10-29",9.56
"1972","2014-10-30",9.5
"1973","2014-10-31",9.79
"1974","2014-11-03",9.59
"1975","2014-11-04",9.56
"1976","2014-11-05",9.57
"1977","2014-11-06",9.77
"1978","2014-11-07",9.74
"1979","2014-11-10",9.75
"1980","2014-11-11",9.77
"1981","2014-11-12",9.77
"1982","2014-11-13",9.76
"1983","2014-11-14",9.78
"1984","2014-11-17",9.54
"1985","2014-11-18",9.52
"1986","2014-11-19",9.45
"1987","2014-11-20",9.45
"1988","2014-11-21",9.55
"1989","2014-11-24",9.89
"1990","2014-11-25",9.6
"1991","2014-11-26",9.73
"1992","2014-11-28",9.73
"1993","2014-12-01",9.5
"1994","2014-12-02",9.6
"1995","2014-12-03",9.95
"1996","2014-12-04",9.48
"1997","2014-12-05",9.4
"1998","2014-12-08",9.41
"1999","2014-12-09",9.65
"2000","2014-12-10",9.62
"2001","2014-12-11",9.5
"2002","2014-12-12",9.7
"2003","2014-12-15",9.7
"2004","2014-12-16",9.8
"2005","2014-12-17",9.79
"2006","2014-12-18",10.11
"2007","2014-12-19",10.11
"2008","2014-12-22",9.8
"2009","2014-12-23",10
"2010","2014-12-24",9.91
"2011","2014-12-26",10.08
"2012","2014-12-29",10.08
"2013","2014-12-30",10.4
"2014","2014-12-31",10.25
"2015","2015-01-02",10.5
"2016","2015-01-05",10.67
"2017","2015-01-06",10.96
"2018","2015-01-07",10.7
"2019","2015-01-08",11.4
"2020","2015-01-09",11.35
"2021","2015-01-12",11.09
"2022","2015-01-13",10.85
"2023","2015-01-14",11.4
"2024","2015-01-15",10.92
"2025","2015-01-16",11.25
"2026","2015-01-20",11.05
"2027","2015-01-21",10.96
"2028","2015-01-22",10.99
"2029","2015-01-23",10.96
"2030","2015-01-26",11.18
"2031","2015-01-27",11.1
"2032","2015-01-28",10.99
"2033","2015-01-29",10.97
"2034","2015-01-30",11.12
"2035","2015-02-02",11.1
"2036","2015-02-03",11.24
"2037","2015-02-04",11.25
"2038","2015-02-05",11.3
"2039","2015-02-06",11.13
"2040","2015-02-09",11.4
"2041","2015-02-10",11.4
"2042","2015-02-11",11.4
"2043","2015-02-12",11.39
"2044","2015-02-13",11.97
"2045","2015-02-17",11.99
"2046","2015-02-18",11.5
"2047","2015-02-19",11.55
"2048","2015-02-20",11.55
"2049","2015-02-23",11.9
"2050","2015-02-24",11.56
"2051","2015-02-25",12
"2052","2015-02-26",11.95
"2053","2015-02-27",11.73
"2054","2015-03-02",11.43
"2055","2015-03-03",11.42
"2056","2015-03-04",11.1
"2057","2015-03-05",11.96
"2058","2015-03-06",11.82
"2059","2015-03-09",11.82
"2060","2015-03-10",11.5
"2061","2015-03-11",11.35
"2062","2015-03-12",11.26
"2063","2015-03-13",11.26
"2064","2015-03-16",11.63
"2065","2015-03-17",11.25
"2066","2015-03-18",11.7
"2067","2015-03-19",11.85
"2068","2015-03-20",11.57
"2069","2015-03-23",11.81
"2070","2015-03-24",11.81
"2071","2015-03-25",11.87
"2072","2015-03-26",11.4
"2073","2015-03-27",11.6
"2074","2015-03-30",11.66
"2075","2015-03-31",12.04
"2076","2015-04-01",12.07
"2077","2015-04-02",12.25
"2078","2015-04-06",12.28
"2079","2015-04-07",12.03
"2080","2015-04-08",12.12
"2081","2015-04-09",12.36
"2082","2015-04-10",12.03
"2083","2015-04-13",12.06
"2084","2015-04-14",12.8
"2085","2015-04-15",12.25
"2086","2015-04-16",12.05
"2087","2015-04-17",12.2
"2088","2015-04-20",12.03
"2089","2015-04-21",12.27
"2090","2015-04-22",12.25
"2091","2015-04-23",12.7
"2092","2015-04-24",12.91
"2093","2015-04-27",12.63
"2094","2015-04-28",12.63
"2095","2015-04-29",12.63
"2096","2015-04-30",13.01
"2097","2015-05-01",12.71
"2098","2015-05-04",12.75
"2099","2015-05-05",12.68
"2100","2015-05-06",12.7
"2101","2015-05-07",12.71
"2102","2015-05-08",13.02
"2103","2015-05-11",12.88
"2104","2015-05-12",12.92
"2105","2015-05-13",12.88
"2106","2015-05-14",12.94
"2107","2015-05-15",13.2
"2108","2015-05-18",13.22
"2109","2015-05-19",12.9
"2110","2015-05-20",12.9
"2111","2015-05-21",12.94
"2112","2015-05-22",13.34
"2113","2015-05-26",13.34
"2114","2015-05-27",12.94
"2115","2015-05-28",12.87
"2116","2015-05-29",12.87
"2117","2015-06-01",13.1
"2118","2015-06-02",13.01
"2119","2015-06-03",13.01
"2120","2015-06-04",13.01
"2121","2015-06-05",13.02
"2122","2015-06-08",13.03
"2123","2015-06-09",13.03
"2124","2015-06-10",13.03
"2125","2015-06-11",13
"2126","2015-06-12",13
"2127","2015-06-15",13.03
"2128","2015-06-16",13.03
"2129","2015-06-17",13.03
"2130","2015-06-18",13.1
"2131","2015-06-19",12.92
"2132","2015-06-22",12.92
"2133","2015-06-23",13
"2134","2015-06-24",13
"2135","2015-06-25",12.87
"2136","2015-06-26",13.04
"2137","2015-06-29",12.64
"2138","2015-06-30",12.54
"2139","2015-07-01",12.5
"2140","2015-07-02",12.5
"2141","2015-07-06",12.54
"2142","2015-07-07",12.54
"2143","2015-07-08",12.26
"2144","2015-07-09",12.32
"2145","2015-07-10",12.32
"2146","2015-07-13",12.75
"2147","2015-07-14",12.55
"2148","2015-07-15",12.55
"2149","2015-07-16",12.64
"2150","2015-07-17",12.89
"2151","2015-07-20",12.82
"2152","2015-07-21",12.95
"2153","2015-07-22",12.55
"2154","2015-07-23",12.59
"2155","2015-07-24",12.56
"2156","2015-07-27",12.55
"2157","2015-07-28",12.75
"2158","2015-07-29",12.75
"2159","2015-07-30",12.5
"2160","2015-07-31",12.88
"2161","2015-08-03",13.11
"2162","2015-08-04",12.75
"2163","2015-08-05",12.75
"2164","2015-08-06",12.41
"2165","2015-08-07",12.85
"2166","2015-08-10",12.75
"2167","2015-08-11",12.86
"2168","2015-08-12",12.8
"2169","2015-08-13",12.9
"2170","2015-08-14",12.9
"2171","2015-08-17",12.74
"2172","2015-08-18",12.66
"2173","2015-08-19",12.66
"2174","2015-08-20",12.82
"2175","2015-08-21",12.7
"2176","2015-08-24",12.34
"2177","2015-08-25",12.83
"2178","2015-08-26",12.7
"2179","2015-08-27",13.43
"2180","2015-08-28",13.98
"2181","2015-08-31",13.33
"2182","2015-09-01",13.42
"2183","2015-09-02",13.53
"2184","2015-09-03",13.4
"2185","2015-09-04",13.38
"2186","2015-09-08",12.81
"2187","2015-09-09",12.67
"2188","2015-09-10",12.7
"2189","2015-09-11",12.76
"2190","2015-09-14",12.8
"2191","2015-09-15",12.8
"2192","2015-09-16",13.19
"2193","2015-09-17",13.27
"2194","2015-09-18",13.47
"2195","2015-09-21",13.49
"2196","2015-09-22",13.1
"2197","2015-09-23",13.1
"2198","2015-09-24",13.1
"2199","2015-09-25",12.88
"2200","2015-09-28",12.81
"2201","2015-09-29",12.83
"2202","2015-09-30",12.86
"2203","2015-10-01",12.9
"2204","2015-10-02",12.97
"2205","2015-10-05",13
"2206","2015-10-06",12.9
"2207","2015-10-07",14.1
"2208","2015-10-08",14.41
"2209","2015-10-09",14.7
"2210","2015-10-12",15.44
"2211","2015-10-13",15.72
"2212","2015-10-14",15.72
"2213","2015-10-15",15.51
"2214","2015-10-16",15.06
"2215","2015-10-19",15.34
"2216","2015-10-20",15.1
"2217","2015-10-21",14.85
"2218","2015-10-22",15.05
"2219","2015-10-23",15.05
"2220","2015-10-26",15.58
"2221","2015-10-27",15.56
"2222","2015-10-28",15.99
"2223","2015-10-29",16.33
"2224","2015-10-30",16.32
"2225","2015-11-02",16.93
"2226","2015-11-03",17.049999
"2227","2015-11-04",16.59
"2228","2015-11-05",15.99
"2229","2015-11-06",15.47
"2230","2015-11-09",14.91
"2231","2015-11-10",15.59
"2232","2015-11-11",15.55
"2233","2015-11-12",15.25
"2234","2015-11-13",15.29
"2235","2015-11-16",15.31
"2236","2015-11-17",15.27
"2237","2015-11-18",14.94
"2238","2015-11-19",15.19
"2239","2015-11-20",15.73
"2240","2015-11-23",15.69
"2241","2015-11-24",16.440001
"2242","2015-11-25",15.91
"2243","2015-11-27",15.99
"2244","2015-11-30",15.75
"2245","2015-12-01",15.4
"2246","2015-12-02",15.5
"2247","2015-12-03",15.5
"2248","2015-12-04",15.68
"2249","2015-12-07",15.65
"2250","2015-12-08",15.7
"2251","2015-12-09",15.67
"2252","2015-12-10",15.41
"2253","2015-12-11",15.25
"2254","2015-12-14",14.75
"2255","2015-12-15",15.01
"2256","2015-12-16",14.34
"2257","2015-12-17",14.41
"2258","2015-12-18",14.62
"2259","2015-12-21",14.67
"2260","2015-12-22",14.79
"2261","2015-12-23",14.96
"2262","2015-12-24",14.9
"2263","2015-12-28",15.28
"2264","2015-12-29",16.219999
"2265","2015-12-30",16.799999
"2266","2015-12-31",16.5
"2267","2016-01-04",16.139999
"2268","2016-01-05",16.26
"2269","2016-01-06",16.299999
"2270","2016-01-07",16.1
"2271","2016-01-08",16.190001
"2272","2016-01-11",16.01
"2273","2016-01-12",15.32
"2274","2016-01-13",15.47
"2275","2016-01-14",15.68
"2276","2016-01-15",15.34
"2277","2016-01-19",14.5
"2278","2016-01-20",14.04
"2279","2016-01-21",13.87
"2280","2016-01-22",13.92
"2281","2016-01-25",14.04
"2282","2016-01-26",13.96
"2283","2016-01-27",13.45
"2284","2016-01-28",14
"2285","2016-01-29",13.95
"2286","2016-02-01",14.11
"2287","2016-02-02",13.85
"2288","2016-02-03",13.87
"2289","2016-02-04",14.06
"2290","2016-02-05",13.73
"2291","2016-02-08",13.66
"2292","2016-02-09",13.45
"2293","2016-02-10",13.83
"2294","2016-02-11",13.66
"2295","2016-02-12",13.66
"2296","2016-02-16",13.5
"2297","2016-02-17",13.45
"2298","2016-02-18",13.45
"2299","2016-02-19",13.83
"2300","2016-02-22",13.74
"2301","2016-02-23",13.69
"2302","2016-02-24",13.75
"2303","2016-02-25",13.75
"2304","2016-02-26",13.54
"2305","2016-02-29",13.5
"2306","2016-03-01",13.7
"2307","2016-03-02",13.71
"2308","2016-03-03",13.46
"2309","2016-03-04",13.8
"2310","2016-03-07",13.7
"2311","2016-03-08",13.51
"2312","2016-03-09",13.8
"2313","2016-03-10",13.8
"2314","2016-03-11",13.8
"2315","2016-03-14",13.92
"2316","2016-03-15",13.94
"2317","2016-03-16",13.68
"2318","2016-03-17",13.45
"2319","2016-03-18",13.71
"2320","2016-03-21",13.85
"2321","2016-03-22",13.83
"2322","2016-03-23",13.85
"2323","2016-03-24",14
"2324","2016-03-28",14.92
"2325","2016-03-29",14.79
"2326","2016-03-30",14.76
"2327","2016-03-31",14.97
"2328","2016-04-01",14.55
"2329","2016-04-04",14.85
"2330","2016-04-05",14.84
"2331","2016-04-06",14.83
"2332","2016-04-07",14.91
"2333","2016-04-08",14.93
"2334","2016-04-11",15.11
"2335","2016-04-12",16.4
"2336","2016-04-13",16.469999
"2337","2016-04-14",16
"2338","2016-04-15",16.059999
"2339","2016-04-18",16.52
"2340","2016-04-19",16.690001
"2341","2016-04-20",16.889999
"2342","2016-04-21",16.9
"2343","2016-04-22",16.559999
"2344","2016-04-25",16.540001
"2345","2016-04-26",16.5
"2346","2016-04-27",16.01
"2347","2016-04-28",15.99
"2348","2016-04-29",15.47
"2349","2016-05-02",15.93
"2350","2016-05-03",15.83
"2351","2016-05-04",16.120001
"2352","2016-05-05",16.120001
"2353","2016-05-06",16.24
"2354","2016-05-09",16.01
"2355","2016-05-10",16.25
"2356","2016-05-11",16.57
"2357","2016-05-12",16.5
"2358","2016-05-13",16.16
"2359","2016-05-16",16.389999
"2360","2016-05-17",16.209999
"2361","2016-05-18",16.15
"2362","2016-05-19",16.120001
"2363","2016-05-20",16.35
"2364","2016-05-23",16.18
"2365","2016-05-24",16.1
"2366","2016-05-25",16.27
"2367","2016-05-26",16.450001
"2368","2016-05-27",16.629999
"2369","2016-05-31",16.700001
"2370","2016-06-01",16.950001
"2371","2016-06-02",16.57
"2372","2016-06-03",16.9
"2373","2016-06-06",16.65
"2374","2016-06-07",16.530001
"2375","2016-06-08",16.84
"2376","2016-06-09",16.75
"2377","2016-06-10",16.77
"2378","2016-06-13",16.860001
"2379","2016-06-14",16.67
"2380","2016-06-15",16.52
"2381","2016-06-16",16.59
"2382","2016-06-17",16.48
"2383","2016-06-20",16.99
"2384","2016-06-21",17
"2385","2016-06-22",17.120001
"2386","2016-06-23",17.129999
"2387","2016-06-24",17
"2388","2016-06-27",16.870001
"2389","2016-06-28",17.370001
"2390","2016-06-29",17.370001
"2391","2016-06-30",17.809999
"2392","2016-07-01",17.969999
"2393","2016-07-05",18.049999
"2394","2016-07-06",18.08
"2395","2016-07-07",18.09
"2396","2016-07-08",19.1
"2397","2016-07-11",18.969999
"2398","2016-07-12",19.209999
"2399","2016-07-13",19.030001
"2400","2016-07-14",19.030001
"2401","2016-07-15",19.190001
"2402","2016-07-18",19.17
"2403","2016-07-19",18.98
"2404","2016-07-20",18.92
"2405","2016-07-21",19.139999
"2406","2016-07-22",19.280001
"2407","2016-07-25",19.25
"2408","2016-07-26",19.15
"2409","2016-07-27",19.139999
"2410","2016-07-28",19
"2411","2016-07-29",19.280001
"2412","2016-08-01",19.280001
"2413","2016-08-02",19.200001
"2414","2016-08-03",19.440001
"2415","2016-08-04",19.780001
"2416","2016-08-05",19.77
"2417","2016-08-08",19.9
"2418","2016-08-09",19.99
"2419","2016-08-10",20
"2420","2016-08-11",19.870001
"2421","2016-08-12",19.950001
"2422","2016-08-15",19.940001
"2423","2016-08-16",19.940001
"2424","2016-08-17",20.25
"2425","2016-08-18",19.93
"2426","2016-08-19",20.08
"2427","2016-08-22",20.26
"2428","2016-08-23",19.85
"2429","2016-08-24",20.290001
"2430","2016-08-25",20
"2431","2016-08-26",19.360001
"2432","2016-08-29",18.75
"2433","2016-08-30",18.950001
"2434","2016-08-31",18.74
"2435","2016-09-01",19.35
"2436","2016-09-02",19.4
"2437","2016-09-06",19.389999
"2438","2016-09-07",19.18
"2439","2016-09-08",19.49
"2440","2016-09-09",19.299999
"2441","2016-09-12",19.02
"2442","2016-09-13",19.129999
"2443","2016-09-14",19.139999
"2444","2016-09-15",19.24
"2445","2016-09-16",19.450001
"2446","2016-09-19",19.440001
"2447","2016-09-20",19.33
"2448","2016-09-21",19.25
"2449","2016-09-22",18.959999
"2450","2016-09-23",19.26
"2451","2016-09-26",19.08
"2452","2016-09-27",19.15
"2453","2016-09-28",18.77
"2454","2016-09-29",19.6
"2455","2016-09-30",19.75
"2456","2016-10-03",19.99
"2457","2016-10-04",19.99
"2458","2016-10-05",19.98
"2459","2016-10-06",19.969999
"2460","2016-10-07",19.950001
"2461","2016-10-10",19.98
"2462","2016-10-11",19.85
"2463","2016-10-12",19.700001
"2464","2016-10-13",19.76
"2465","2016-10-14",13.2
"2466","2016-10-17",13.53
"2467","2016-10-18",13.75
"2468","2016-10-19",13.96
"2469","2016-10-20",14.23
"2470","2016-10-21",14.42
"2471","2016-10-24",14.32
"2472","2016-10-25",14.15
"2473","2016-10-26",14.28
"2474","2016-10-27",14.33
"2475","2016-10-28",14.22
"2476","2016-10-31",14.38
"2477","2016-11-01",14.28
"2478","2016-11-02",14.24
"2479","2016-11-03",14.26
"2480","2016-11-04",14.16
"2481","2016-11-07",14.39
"2482","2016-11-08",14.4
"2483","2016-11-09",14.3
"2484","2016-11-10",14.58
"2485","2016-11-11",14.54
"2486","2016-11-14",14.34
"2487","2016-11-15",14.12
"2488","2016-11-16",14.38
"2489","2016-11-17",14.12
"2490","2016-11-18",14.44
"2491","2016-11-21",14.25
"2492","2016-11-22",14.32
"2493","2016-11-23",14.68
"2494","2016-11-25",14.72
"2495","2016-11-28",14.82
"2496","2016-11-29",14.83
"2497","2016-11-30",14.8
"2498","2016-12-01",14.82
"2499","2016-12-02",14.49
"2500","2016-12-05",14.58
"2501","2016-12-06",14.63
"2502","2016-12-07",14.78
"2503","2016-12-08",15.38
"2504","2016-12-09",15.32
"2505","2016-12-12",14.55
"2506","2016-12-13",14.82
"2507","2016-12-14",15.04
"2508","2016-12-15",15.09
"2509","2016-12-16",15.04
"2510","2016-12-19",15.2
"2511","2016-12-20",15.09
"2512","2016-12-21",15.32
"2513","2016-12-22",15.09
"2514","2016-12-23",15.34
"2515","2016-12-27",15.3
"2516","2016-12-28",15.3
"2517","2016-12-29",15.25
"2518","2016-12-30",15.2
"2519","2017-01-03",15.19
"2520","2017-01-04",15.17
"2521","2017-01-05",15.2
"2522","2017-01-06",15.14
"2523","2017-01-09",15.11
"2524","2017-01-10",15.11
"2525","2017-01-11",14.97
"2526","2017-01-12",14.74
"2527","2017-01-13",14.75
"2528","2017-01-17",14.98
"2529","2017-01-18",14.4
"2530","2017-01-19",14.57
"2531","2017-01-20",14.57
"2532","2017-01-23",14.71
"2533","2017-01-24",14.74
"2534","2017-01-25",14.76
"2535","2017-01-26",14.72
"2536","2017-01-27",14.71
"2537","2017-01-30",14.66
"2538","2017-01-31",14.65
"2539","2017-02-01",14.65
"2540","2017-02-02",14.65
"2541","2017-02-03",14.62
"2542","2017-02-06",14.66
"2543","2017-02-07",14.94
"2544","2017-02-08",14.71
"2545","2017-02-09",14.64
"2546","2017-02-10",14.67
"2547","2017-02-13",14.56
"2548","2017-02-14",14.57
"2549","2017-02-15",14.6
"2550","2017-02-16",14.55
"2551","2017-02-17",14.46
"2552","2017-02-21",14.57
"2553","2017-02-22",14.46
"2554","2017-02-23",14.5
"2555","2017-02-24",14.53
"2556","2017-02-27",14.52
"2557","2017-02-28",14.48
"2558","2017-03-01",14.27
"2559","2017-03-02",14.44
"2560","2017-03-03",14.3
"2561","2017-03-06",14.37
"2562","2017-03-07",14.35
"2563","2017-03-08",14.27
"2564","2017-03-09",14.27
"2565","2017-03-10",14.17
"2566","2017-03-13",14.19
"2567","2017-03-14",14.44
"2568","2017-03-15",14.2
"2569","2017-03-16",14.15
"2570","2017-03-17",14.19
"2571","2017-03-20",14.1
"2572","2017-03-21",14.11
"2573","2017-03-22",14.05
"2574","2017-03-23",14.02
"2575","2017-03-24",13.9
"2576","2017-03-27",13.79
"2577","2017-03-28",13.68
"2578","2017-03-29",13.76
"2579","2017-03-30",13.96
"2580","2017-03-31",13.81
"2581","2017-04-03",14.1
"2582","2017-04-04",14.12
"2583","2017-04-05",14.12
"2584","2017-04-06",13.98
"2585","2017-04-07",13.96
"2586","2017-04-10",13.93
"2587","2017-04-11",13.61
"2588","2017-04-12",13.84
"2589","2017-04-13",14
"2590","2017-04-17",13.49
"2591","2017-04-18",13.85
"2592","2017-04-19",13.88
"2593","2017-04-20",13.88
"2594","2017-04-21",13.99
"2595","2017-04-24",13.57
"2596","2017-04-25",13.44
"2597","2017-04-26",13.67
"2598","2017-04-27",13.67
"2599","2017-04-28",13.57
"2600","2017-05-01",13.47
"2601","2017-05-02",13.49
"2602","2017-05-03",13.47
"2603","2017-05-04",13.55
"2604","2017-05-05",13.47
"2605","2017-05-08",13.47
"2606","2017-05-09",13.23
"2607","2017-05-10",13.23
"2608","2017-05-11",13.2
"2609","2017-05-12",13.16
"2610","2017-05-15",13.24
"2611","2017-05-16",13.02
"2612","2017-05-17",12.95
"2613","2017-05-18",13
"2614","2017-05-19",13
"2615","2017-05-22",13.03
"2616","2017-05-23",12.9
"2617","2017-05-24",13
"2618","2017-05-25",12.98
"2619","2017-05-26",13.33
"2620","2017-05-30",13.33
"2621","2017-05-31",13.26
"2622","2017-06-01",13
"2623","2017-06-02",13
"2624","2017-06-05",12.91
"2625","2017-06-06",13.15
"2626","2017-06-07",13.28
"2627","2017-06-08",12.94
"2628","2017-06-09",13.51
"2629","2017-06-12",13.11
"2630","2017-06-13",13.11
"2631","2017-06-14",13.64
"2632","2017-06-15",13.85
"2633","2017-06-16",13.84
"2634","2017-06-19",13.75
"2635","2017-06-20",13.59
"2636","2017-06-21",13.24
"2637","2017-06-22",13.3
"2638","2017-06-23",13.11
"2639","2017-06-26",14.12
"2640","2017-06-27",13.45
"2641","2017-06-28",13.95
"2642","2017-06-29",13.13
"2643","2017-06-30",13.13
"2644","2017-07-03",13.27
"2645","2017-07-05",13.27
"2646","2017-07-06",13.06
"2647","2017-07-07",13.1
"2648","2017-07-10",13.11
"2649","2017-07-11",13.12
"2650","2017-07-12",13.37
"2651","2017-07-13",13.48
"2652","2017-07-14",13.25
"2653","2017-07-17",13.07
"2654","2017-07-18",13
"2655","2017-07-19",12.95
"2656","2017-07-20",13.01
"2657","2017-07-21",13.15
"2658","2017-07-24",13.39
"2659","2017-07-25",13.29
"2660","2017-07-26",13.32
"2661","2017-07-27",13.09
"2662","2017-07-28",13.05
"2663","2017-07-31",13.1
"2664","2017-08-01",13.03
"2665","2017-08-02",13.17
"2666","2017-08-03",12.57
"2667","2017-08-04",12.35
"2668","2017-08-07",12.59
"2669","2017-08-08",12.64
"2670","2017-08-09",12.4
"2671","2017-08-10",12.47
"2672","2017-08-11",12.37
"2673","2017-08-14",12.25
"2674","2017-08-15",12.01
"2675","2017-08-16",11.75
"2676","2017-08-17",11.03
"2677","2017-08-18",10.69
"2678","2017-08-21",10.73
"2679","2017-08-22",10.76
"2680","2017-08-23",11.16
"2681","2017-08-24",11.42
"2682","2017-08-25",11.25
"2683","2017-08-28",10.85
"2684","2017-08-29",11.11
"2685","2017-08-30",11.15
"2686","2017-08-31",11.75
"2687","2017-09-01",11.7
"2688","2017-09-05",11.05
"2689","2017-09-06",11.05
"2690","2017-09-07",11.78
"2691","2017-09-08",11.6
"2692","2017-09-11",11.21
"2693","2017-09-12",11.02
"2694","2017-09-13",11.12
"2695","2017-09-14",11.5
"2696","2017-09-15",11.14
"2697","2017-09-18",11
"2698","2017-09-19",11.03
"2699","2017-09-20",10.95
"2700","2017-09-21",11.25
"2701","2017-09-22",11.24
"2702","2017-09-25",11.29
"2703","2017-09-26",11.25
"2704","2017-09-27",11.38
"2705","2017-09-28",11.34
"2706","2017-09-29",12.28
"2707","2017-10-02",12.2
"2708","2017-10-03",12.21
"2709","2017-10-04",13
"2710","2017-10-05",13.05
"2711","2017-10-06",13.39
"2712","2017-10-09",13.32
"2713","2017-10-10",13.44
"2714","2017-10-11",13.42
"2715","2017-10-12",12.8
"2716","2017-10-13",13.01
"2717","2017-10-16",12.82
"2718","2017-10-17",12.41
"2719","2017-10-18",13.19
"2720","2017-10-19",12.86
"2721","2017-10-20",12.94
"2722","2017-10-23",12.66
"2723","2017-10-24",12.99
"2724","2017-10-25",12.44
"2725","2017-10-26",12.44
"2726","2017-10-27",12.56
"2727","2017-10-30",13.1
"2728","2017-10-31",12.77
"2729","2017-11-01",13.06
"2730","2017-11-02",12.6
"2731","2017-11-03",12.36
"2732","2017-11-06",12.75
"2733","2017-11-07",12.8
"2734","2017-11-08",12.92
"2735","2017-11-09",12.86
"2736","2017-11-10",12.62
"2737","2017-11-13",12.72
"2738","2017-11-14",12.59
"2739","2017-11-15",12.69
"2740","2017-11-16",12.9
"2741","2017-11-17",13
"2742","2017-11-20",12.97
"2743","2017-11-21",12.96
"2744","2017-11-22",13.14
"2745","2017-11-24",13.4
"2746","2017-11-27",13.07
"2747","2017-11-28",12.75
"2748","2017-11-29",12.41
"2749","2017-11-30",12.55
"2750","2017-12-01",12.4
"2751","2017-12-04",12.25
"2752","2017-12-05",12.25
"2753","2017-12-06",12.38
"2754","2017-12-07",12.36
"2755","2017-12-08",12.32
"2756","2017-12-11",12.37
"2757","2017-12-12",12.59
"2758","2017-12-13",12.59
"2759","2017-12-14",12.65
"2760","2017-12-15",12.43
"2761","2017-12-18",12.56
"2762","2017-12-19",13
"2763","2017-12-20",12.85
"2764","2017-12-21",12.99
"2765","2017-12-22",12.83
"2766","2017-12-26",12.87
"2767","2017-12-27",12.48
"2768","2017-12-28",13.25
"2769","2017-12-29",13.42
"2770","2018-01-02",13.47
"2771","2018-01-03",13.09
"2772","2018-01-04",13.46
"2773","2018-01-05",13.75
"2774","2018-01-08",13.26
"2775","2018-01-09",13.4
"2776","2018-01-10",14.36
"2777","2018-01-11",14
"2778","2018-01-12",13
"2779","2018-01-16",12.99
"2780","2018-01-17",12.49
"2781","2018-01-18",12.5
"2782","2018-01-19",12.49
"2783","2018-01-22",12.1
"2784","2018-01-23",11.93
"2785","2018-01-24",11.71
"2786","2018-01-25",11.63
"2787","2018-01-26",11.69
"2788","2018-01-29",11.81
"2789","2018-01-30",11.63
"2790","2018-01-31",11.68
"2791","2018-02-01",11.75
"2792","2018-02-02",11.29
"2793","2018-02-05",11.11
"2794","2018-02-06",11.66
"2795","2018-02-07",11.25
"2796","2018-02-08",11.11
"2797","2018-02-09",11.06
"2798","2018-02-12",11.08
"2799","2018-02-13",11.08
"2800","2018-02-14",11.2
"2801","2018-02-15",11.05
"2802","2018-02-16",11.04
"2803","2018-02-20",11.12
"2804","2018-02-21",11.12
"2805","2018-02-22",11.22
"2806","2018-02-23",11.16
"2807","2018-02-26",11.18
"2808","2018-02-27",11.09
"2809","2018-02-28",11.02
"2810","2018-03-01",11.02
"2811","2018-03-02",11.03
"2812","2018-03-05",11.09
"2813","2018-03-06",11.1
"2814","2018-03-07",11.75
"2815","2018-03-08",11.56
"2816","2018-03-09",11.47
"2817","2018-03-12",12.23
"2818","2018-03-13",12.23
"2819","2018-03-14",11.6
"2820","2018-03-15",11.68
"2821","2018-03-16",11.14
"2822","2018-03-19",11.1
"2823","2018-03-20",11.48
"2824","2018-03-21",11.44
"2825","2018-03-22",11.18
"2826","2018-03-23",11.38
"2827","2018-03-26",11.1
"2828","2018-03-27",11.04
"2829","2018-03-28",10.96
"2830","2018-03-29",10.9
"2831","2018-04-02",10.45
"2832","2018-04-03",10.45
"2833","2018-04-04",10.72
"2834","2018-04-05",10.66
"2835","2018-04-06",10.77
"2836","2018-04-09",10.96
"2837","2018-04-10",10.96
"2838","2018-04-11",10.93
"2839","2018-04-12",10.6
"2840","2018-04-13",10.11
"2841","2018-04-16",10.22
"2842","2018-04-17",10.7
"2843","2018-04-18",10.12
"2844","2018-04-19",10.05
"2845","2018-04-20",10
"2846","2018-04-23",10
"2847","2018-04-24",10.21
"2848","2018-04-25",10.07
"2849","2018-04-26",10.02
"2850","2018-04-27",10.1
"2851","2018-04-30",10.02
"2852","2018-05-01",10.02
"2853","2018-05-02",10.14
"2854","2018-05-03",9.95
"2855","2018-05-04",9.95
"2856","2018-05-07",10.14
"2857","2018-05-08",10.02
"2858","2018-05-09",10.06
"2859","2018-05-10",10.39
"2860","2018-05-11",10.1
"2861","2018-05-14",10
"2862","2018-05-15",10.08
"2863","2018-05-16",10.07
"2864","2018-05-17",10.6
"2865","2018-05-18",10.8
"2866","2018-05-21",10.6
"2867","2018-05-22",10.96
"2868","2018-05-23",10.52
"2869","2018-05-24",10.15
"2870","2018-05-25",10.24
"2871","2018-05-29",10.16
"2872","2018-05-30",10.25
"2873","2018-05-31",10.26
"2874","2018-06-01",10.39
"2875","2018-06-04",10.3
"2876","2018-06-05",10.42
