"","date","PLD"
"2749","2017-11-30",66.230003
"2750","2017-12-01",66.190002
"2751","2017-12-04",65.940002
"2752","2017-12-05",64.440002
"2753","2017-12-06",64.720001
"2754","2017-12-07",65.82
"2755","2017-12-08",66.160004
"2756","2017-12-11",65.730003
"2757","2017-12-12",66.169998
"2758","2017-12-13",65.760002
"2759","2017-12-14",65.910004
"2760","2017-12-15",65.980003
"2761","2017-12-18",65.860001
"2762","2017-12-19",63.380001
"2763","2017-12-20",63.049999
"2764","2017-12-21",63.009998
"2765","2017-12-22",63.830002
"2766","2017-12-26",63.82
"2767","2017-12-27",64.279999
"2768","2017-12-28",64.760002
"2769","2017-12-29",64.510002
"2770","2018-01-02",64.010002
"2771","2018-01-03",63.889999
"2772","2018-01-04",62.610001
"2773","2018-01-05",62.560001
"2774","2018-01-08",63.290001
"2775","2018-01-09",62.650002
"2776","2018-01-10",61.439999
"2777","2018-01-11",61.650002
"2778","2018-01-12",61.849998
"2779","2018-01-16",62.139999
"2780","2018-01-17",62.860001
"2781","2018-01-18",61.43
"2782","2018-01-19",61.779999
"2783","2018-01-22",63.110001
"2784","2018-01-23",64.970001
"2785","2018-01-24",64.480003
"2786","2018-01-25",64.220001
"2787","2018-01-26",64.389999
"2788","2018-01-29",63.389999
"2789","2018-01-30",62.900002
"2790","2018-01-31",65.110001
"2791","2018-02-01",63.720001
"2792","2018-02-02",63.830002
"2793","2018-02-05",61.209999
"2794","2018-02-06",60.740002
"2795","2018-02-07",60.040001
"2796","2018-02-08",58.330002
"2797","2018-02-09",60.32
"2798","2018-02-12",60.150002
"2799","2018-02-13",61.16
"2800","2018-02-14",60.540001
"2801","2018-02-15",61.41
"2802","2018-02-16",61.98
"2803","2018-02-20",61.23
"2804","2018-02-21",59.91
"2805","2018-02-22",59.939999
"2806","2018-02-23",61.259998
"2807","2018-02-26",61.310001
"2808","2018-02-27",60.360001
"2809","2018-02-28",60.68
"2810","2018-03-01",60.720001
"2811","2018-03-02",60.220001
"2812","2018-03-05",61.09
"2813","2018-03-06",61.599998
"2814","2018-03-07",61.919998
"2815","2018-03-08",62.380001
"2816","2018-03-09",63.689999
"2817","2018-03-12",63.560001
"2818","2018-03-13",63.369999
"2819","2018-03-14",63.220001
"2820","2018-03-15",63.439999
"2821","2018-03-16",63.830002
"2822","2018-03-19",63.34
"2823","2018-03-20",63.580002
"2824","2018-03-21",62.630001
"2825","2018-03-22",61.709999
"2826","2018-03-23",60.110001
"2827","2018-03-26",61.23
"2828","2018-03-27",62.040001
"2829","2018-03-28",62.529999
"2830","2018-03-29",62.990002
"2831","2018-04-02",61.400002
"2832","2018-04-03",61.73
"2833","2018-04-04",62.150002
"2834","2018-04-05",61.759998
"2835","2018-04-06",61.240002
"2836","2018-04-09",61.32
"2837","2018-04-10",61.599998
"2838","2018-04-11",61.619999
"2839","2018-04-12",61.639999
"2840","2018-04-13",62.259998
"2841","2018-04-16",62.599998
"2842","2018-04-17",65.300003
"2843","2018-04-18",65.660004
"2844","2018-04-19",65.230003
"2845","2018-04-20",64.989998
"2846","2018-04-23",64.879997
"2847","2018-04-24",65.220001
"2848","2018-04-25",64.639999
"2849","2018-04-26",65.870003
"2850","2018-04-27",66.580002
"2851","2018-04-30",64.910004
"2852","2018-05-01",65.07
"2853","2018-05-02",64.75
"2854","2018-05-03",64.800003
"2855","2018-05-04",65.25
"2856","2018-05-07",65.489998
"2857","2018-05-08",65.190002
"2858","2018-05-09",65.220001
"2859","2018-05-10",65.589996
"2860","2018-05-11",65.330002
"2861","2018-05-14",65.209999
"2862","2018-05-15",64.220001
"2863","2018-05-16",63.400002
"2864","2018-05-17",63.279999
"2865","2018-05-18",63.240002
"2866","2018-05-21",63.82
"2867","2018-05-22",63.77
"2868","2018-05-23",64.769997
"2869","2018-05-24",64.480003
"2870","2018-05-25",64.410004
"2871","2018-05-29",64.309998
"2872","2018-05-30",64.800003
"2873","2018-05-31",64.349998
"2874","2018-06-01",65.110001
"2875","2018-06-04",66.25
"2876","2018-06-05",66.040001
"2877","2018-06-06",65.940002
"2878","2018-06-07",65.959999
"2879","2018-06-08",65.949997
"2880","2018-06-11",65.480003
"2881","2018-06-12",65.510002
"2882","2018-06-13",64.230003
"2883","2018-06-14",64.419998
"2884","2018-06-15",63.950001
"2885","2018-06-18",64.169998
"2886","2018-06-19",63.509998
"2887","2018-06-20",64.110001
"2888","2018-06-21",63.950001
"2889","2018-06-22",64.309998
"2890","2018-06-25",64.139999
"2891","2018-06-26",64.019997
"2892","2018-06-27",64.410004
"2893","2018-06-28",65.150002
"2894","2018-06-29",65.690002
"2895","2018-07-02",64.519997
"2896","2018-07-03",65.050003
"2897","2018-07-05",65.980003
"2898","2018-07-06",66.199997
"2899","2018-07-09",65.800003
"2900","2018-07-10",65.830002
"2901","2018-07-11",65.400002
"2902","2018-07-12",65.669998
"2903","2018-07-13",65.529999
"2904","2018-07-16",65.040001
"2905","2018-07-17",63.419998
"2906","2018-07-18",62.970001
"2907","2018-07-19",63.5
"2908","2018-07-20",62.439999
"2909","2018-07-23",62.57
"2910","2018-07-24",62.360001
"2911","2018-07-25",63.759998
"2912","2018-07-26",65.139999
"2913","2018-07-27",65
"2914","2018-07-30",65
"2915","2018-07-31",65.620003
"2916","2018-08-01",66.110001
"2917","2018-08-02",65.849998
"2918","2018-08-03",66.809998
"2919","2018-08-06",66.480003
"2920","2018-08-07",65.660004
"2921","2018-08-08",65.699997
"2922","2018-08-09",65.370003
"2923","2018-08-10",64.57
"2924","2018-08-13",64.43
"2925","2018-08-14",64.050003
"2926","2018-08-15",64.510002
"2927","2018-08-16",65.650002
"2928","2018-08-17",67.43
"2929","2018-08-20",67.75
"2930","2018-08-21",65.75
"2931","2018-08-22",65.160004
"2932","2018-08-23",64.529999
"2933","2018-08-24",66.089996
"2934","2018-08-27",65.959999
"2935","2018-08-28",67.339996
"2936","2018-08-29",67.209999
"2937","2018-08-30",66.879997
"2938","2018-08-31",67.18
"2939","2018-09-04",66.230003
"2940","2018-09-05",67.239998
"2941","2018-09-06",67.18
"2942","2018-09-07",66
"2943","2018-09-10",66.540001
"2944","2018-09-11",66.389999
"2945","2018-09-12",66.43
"2946","2018-09-13",67.589996
"2947","2018-09-14",67.230003
"2948","2018-09-17",67.519997
"2949","2018-09-18",66.730003
"2950","2018-09-19",65.949997
"2951","2018-09-20",67.360001
"2952","2018-09-21",67.489998
"2953","2018-09-24",66.32
"2954","2018-09-25",66.379997
"2955","2018-09-26",65.989998
"2956","2018-09-27",66.459999
"2957","2018-09-28",67.790001
"2958","2018-10-01",67.239998
"2959","2018-10-02",66.419998
"2960","2018-10-03",66.029999
"2961","2018-10-04",65.529999
"2962","2018-10-05",65.239998
"2963","2018-10-08",66.199997
"2964","2018-10-09",67.059998
"2965","2018-10-10",65.559998
"2966","2018-10-11",62.84
"2967","2018-10-12",62.540001
"2968","2018-10-15",63.07
"2969","2018-10-16",63.860001
"2970","2018-10-17",62.860001
"2971","2018-10-18",63.07
"2972","2018-10-19",63.59
"2973","2018-10-22",63.259998
"2974","2018-10-23",64.040001
"2975","2018-10-24",65.269997
"2976","2018-10-25",65.889999
"2977","2018-10-26",64.43
"2978","2018-10-29",65.300003
"2979","2018-10-30",65.620003
"2980","2018-10-31",64.470001
"2981","2018-11-01",64.760002
"2982","2018-11-02",64.349998
"2983","2018-11-05",65.07
"2984","2018-11-06",65.910004
"2985","2018-11-07",67.080002
"2986","2018-11-08",67.120003
"2987","2018-11-09",67.57
"2988","2018-11-12",67.760002
"2989","2018-11-13",67.550003
"2990","2018-11-14",67.559998
"2991","2018-11-15",66.720001
"2992","2018-11-16",67.309998
"2993","2018-11-19",67.699997
"2994","2018-11-20",66.699997
"2995","2018-11-21",66.919998
"2996","2018-11-23",66.959999
"2997","2018-11-26",66.360001
"2998","2018-11-27",66.660004
"2999","2018-11-28",67.349998
"3000","2018-11-29",67.18
"3001","2018-11-30",67.339996
"3002","2018-12-03",68.650002
"3003","2018-12-04",66.860001
"3004","2018-12-06",68.480003
"3005","2018-12-07",66.839996
"3006","2018-12-10",65.940002
"3007","2018-12-11",66.470001
"3008","2018-12-12",64.639999
"3009","2018-12-13",65.120003
"3010","2018-12-14",64.809998
"3011","2018-12-17",61.52
"3012","2018-12-18",62.630001
"3013","2018-12-19",61.25
"3014","2018-12-20",60.369999
"3015","2018-12-21",58.869999
"3016","2018-12-24",55.939999
"3017","2018-12-26",57.970001
"3018","2018-12-27",58
"3019","2018-12-28",58.490002
"3020","2018-12-31",58.720001
"3021","2019-01-02",57.029999
"3022","2019-01-03",56.57
"3023","2019-01-04",58
"3024","2019-01-07",58.939999
"3025","2019-01-08",60.900002
"3026","2019-01-09",61.310001
"3027","2019-01-10",62.380001
"3028","2019-01-11",62.360001
"3029","2019-01-14",62.349998
"3030","2019-01-15",63.209999
"3031","2019-01-16",63.540001
"3032","2019-01-17",64.050003
"3033","2019-01-18",64.699997
"3034","2019-01-22",64.779999
"3035","2019-01-23",65.07
"3036","2019-01-24",64.730003
"3037","2019-01-25",66.010002
"3038","2019-01-28",66.709999
"3039","2019-01-29",67.540001
"3040","2019-01-30",68.389999
"3041","2019-01-31",69.160004
"3042","2019-02-01",69.410004
"3043","2019-02-04",69.650002
"3044","2019-02-05",69.940002
"3045","2019-02-06",69.480003
"3046","2019-02-07",70.43
"3047","2019-02-08",70.830002
"3048","2019-02-11",71.040001
"3049","2019-02-12",70.599998
"3050","2019-02-13",70.82
"3051","2019-02-14",70.849998
"3052","2019-02-15",71.190002
"3053","2019-02-19",71.379997
"3054","2019-02-20",70.32
"3055","2019-02-21",71.029999
"3056","2019-02-22",71.620003
"3057","2019-02-25",71.260002
"3058","2019-02-26",71.040001
"3059","2019-02-27",70.160004
"3060","2019-02-28",70.059998
"3061","2019-03-01",69.879997
"3062","2019-03-04",70.339996
"3063","2019-03-05",70.339996
"3064","2019-03-06",70.169998
"3065","2019-03-07",69.519997
"3066","2019-03-08",69.940002
"3067","2019-03-11",70.989998
"3068","2019-03-12",71.620003
"3069","2019-03-13",72.379997
"3070","2019-03-14",71.779999
"3071","2019-03-15",71.639999
"3072","2019-03-18",70.849998
"3073","2019-03-19",70.43
"3074","2019-03-20",70.919998
"3075","2019-03-21",72.059998
"3076","2019-03-22",71.07
"3077","2019-03-25",70.949997
"3078","2019-03-26",72.160004
"3079","2019-03-27",71.589996
"3080","2019-03-28",72.120003
"3081","2019-03-29",71.949997
"3082","2019-04-01",72.209999
"3083","2019-04-02",73.139999
"3084","2019-04-03",73.150002
"3085","2019-04-04",72.849998
"3086","2019-04-05",73.059998
"3087","2019-04-08",72.889999
"3088","2019-04-09",72.379997
"3089","2019-04-10",73.559998
"3090","2019-04-11",73.559998
"3091","2019-04-12",74.43
"3092","2019-04-15",73.730003
"3093","2019-04-16",72.769997
"3094","2019-04-17",72.260002
"3095","2019-04-18",73.57
"3096","2019-04-22",72.93
"3097","2019-04-23",74.199997
"3098","2019-04-24",75.309998
"3099","2019-04-25",75.459999
"3100","2019-04-26",76.099998
"3101","2019-04-29",75.379997
"3102","2019-04-30",76.669998
"3103","2019-05-01",77.599998
"3104","2019-05-02",76.330002
"3105","2019-05-03",76.769997
"3106","2019-05-06",76.239998
"3107","2019-05-07",74.32
"3108","2019-05-08",74.389999
"3109","2019-05-09",74.639999
"3110","2019-05-10",75.559998
"3111","2019-05-13",75.059998
"3112","2019-05-14",75.300003
"3113","2019-05-15",76.010002
"3114","2019-05-16",76.870003
"3115","2019-05-17",76.610001
"3116","2019-05-20",75.589996
"3117","2019-05-21",76.830002
"3118","2019-05-22",76.550003
"3119","2019-05-23",76.43
"3120","2019-05-24",75.410004
"3121","2019-05-28",74.370003
"3122","2019-05-29",73.150002
"3123","2019-05-30",73.32
"3124","2019-05-31",73.669998
"3125","2019-06-03",75.099998
"3126","2019-06-04",75
"3127","2019-06-05",77.470001
"3128","2019-06-06",78.139999
"3129","2019-06-07",78.190002
"3130","2019-06-10",78.410004
"3131","2019-06-11",78.830002
"3132","2019-06-12",78.809998
"3133","2019-06-13",79.93
"3134","2019-06-14",79.959999
"3135","2019-06-17",80.919998
"3136","2019-06-18",80.480003
"3137","2019-06-19",81.529999
"3138","2019-06-20",82.480003
"3139","2019-06-21",81.330002
"3140","2019-06-24",80.599998
"3141","2019-06-25",79.779999
"3142","2019-06-26",78.139999
"3143","2019-06-27",79.360001
"3144","2019-06-28",80.099998
"3145","2019-07-01",79.919998
"3146","2019-07-02",81.589996
"3147","2019-07-03",82.599998
"3148","2019-07-05",82.43
"3149","2019-07-08",82.309998
"3150","2019-07-09",82.620003
"3151","2019-07-10",83.019997
"3152","2019-07-11",81.019997
"3153","2019-07-12",80.029999
"3154","2019-07-15",79.940002
"3155","2019-07-16",81.459999
"3156","2019-07-17",81.610001
"3157","2019-07-18",82.43
"3158","2019-07-19",80.739998
"3159","2019-07-22",81.18
"3160","2019-07-23",82.589996
"3161","2019-07-24",82.260002
"3162","2019-07-25",81.449997
"3163","2019-07-26",82.110001
"3164","2019-07-29",82.629997
"3165","2019-07-30",82.010002
"3166","2019-07-31",80.610001
"3167","2019-08-01",80.779999
"3168","2019-08-02",80.510002
"3169","2019-08-05",78.639999
"3170","2019-08-06",79.949997
"3171","2019-08-07",80.5
"3172","2019-08-08",82.169998
"3173","2019-08-09",81.830002
"3174","2019-08-12",81.690002
"3175","2019-08-13",81.82
"3176","2019-08-14",80.260002
"3177","2019-08-15",81.209999
"3178","2019-08-16",82.389999
"3179","2019-08-19",83.860001
"3180","2019-08-20",82.449997
"3181","2019-08-21",83.300003
"3182","2019-08-22",83.989998
"3183","2019-08-23",81.889999
"3184","2019-08-26",82.629997
"3185","2019-08-27",82.010002
"3186","2019-08-28",82.839996
"3187","2019-08-29",83.720001
"3188","2019-08-30",83.620003
"3189","2019-09-03",84.57
"3190","2019-09-04",85.370003
"3191","2019-09-05",84.589996
"3192","2019-09-06",84.790001
"3193","2019-09-09",84.629997
"3194","2019-09-10",83.269997
"3195","2019-09-11",82.489998
"3196","2019-09-12",84.040001
"3197","2019-09-13",84.190002
"3198","2019-09-16",85.220001
"3199","2019-09-17",86.440002
"3200","2019-09-18",85.580002
"3201","2019-09-19",85.019997
"3202","2019-09-20",84.349998
"3203","2019-09-23",84.620003
"3204","2019-09-24",84.220001
"3205","2019-09-25",85.110001
"3206","2019-09-26",86.269997
"3207","2019-09-27",85.779999
"3208","2019-09-30",85.220001
"3209","2019-10-01",84.25
"3210","2019-10-02",84.25
"3211","2019-10-03",85.510002
"3212","2019-10-04",86.190002
"3213","2019-10-07",85.760002
"3214","2019-10-08",85.139999
"3215","2019-10-09",85.489998
"3216","2019-10-10",85.809998
"3217","2019-10-11",85.839996
"3218","2019-10-14",86.260002
"3219","2019-10-15",89.110001
"3220","2019-10-16",89.040001
"3221","2019-10-17",89.160004
"3222","2019-10-18",89.610001
"3223","2019-10-21",90.620003
"3224","2019-10-22",90.809998
"3225","2019-10-23",91.870003
"3226","2019-10-24",92.089996
"3227","2019-10-25",90.860001
"3228","2019-10-28",85.889999
"3229","2019-10-29",86.650002
"3230","2019-10-30",87.68
"3231","2019-10-31",87.760002
"3232","2019-11-01",87.440002
"3233","2019-11-04",87.769997
"3234","2019-11-05",85.900002
"3235","2019-11-06",87.57
"3236","2019-11-07",87.260002
"3237","2019-11-08",87.07
"3238","2019-11-11",87.32
"3239","2019-11-12",86.629997
"3240","2019-11-13",87.93
"3241","2019-11-14",89.120003
"3242","2019-11-15",89.099998
"3243","2019-11-18",89.889999
"3244","2019-11-19",91.029999
"3245","2019-11-20",91.550003
"3246","2019-11-21",90.849998
"3247","2019-11-22",90.559998
"3248","2019-11-25",90.860001
"3249","2019-11-26",92.330002
"3250","2019-11-27",92.400002
"3251","2019-11-29",91.550003
"3252","2019-12-02",90.010002
"3253","2019-12-03",90.730003
"3254","2019-12-04",91.099998
"3255","2019-12-05",91.349998
"3256","2019-12-06",91.43
"3257","2019-12-09",91.379997
"3258","2019-12-10",91.139999
"3259","2019-12-11",89.800003
"3260","2019-12-12",88.919998
"3261","2019-12-13",88.540001
"3262","2019-12-16",88.360001
"3263","2019-12-17",87.309998
"3264","2019-12-18",87.550003
"3265","2019-12-19",87.309998
"3266","2019-12-20",88.029999
"3267","2019-12-23",87.599998
"3268","2019-12-24",87.860001
"3269","2019-12-26",88.410004
"3270","2019-12-27",88.669998
"3271","2019-12-30",88.860001
"3272","2019-12-31",89.139999
"3273","2020-01-02",88.400002
"3274","2020-01-03",89.389999
"3275","2020-01-06",89.040001
"3276","2020-01-07",88.470001
"3277","2020-01-08",88.949997
"3278","2020-01-09",88.959999
"3279","2020-01-10",89.440002
"3280","2020-01-13",91.800003
"3281","2020-01-14",90.629997
"3282","2020-01-15",92.209999
"3283","2020-01-16",93.349998
"3284","2020-01-17",94.269997
"3285","2020-01-21",95.57
"3286","2020-01-22",93.940002
"3287","2020-01-23",95.699997
"3288","2020-01-24",96.150002
"3289","2020-01-27",94.989998
"3290","2020-01-28",95.559998
"3291","2020-01-29",96.5
"3292","2020-01-30",96.209999
"3293","2020-01-31",92.879997
"3294","2020-02-03",91.870003
"3295","2020-02-04",93.419998
"3296","2020-02-05",92.739998
"3297","2020-02-06",93.110001
"3298","2020-02-07",93.139999
"3299","2020-02-10",94.660004
"3300","2020-02-11",96.209999
"3301","2020-02-12",96.790001
"3302","2020-02-13",96.470001
"3303","2020-02-14",97.550003
"3304","2020-02-18",98.349998
"3305","2020-02-19",97.769997
"3306","2020-02-20",98.949997
"3307","2020-02-21",99.230003
"3308","2020-02-24",95.980003
"3309","2020-02-25",91.699997
"3310","2020-02-26",91.260002
"3311","2020-02-27",86.709999
"3312","2020-02-28",84.279999
"3313","2020-03-02",88.269997
"3314","2020-03-03",89.389999
"3315","2020-03-04",94.370003
"3316","2020-03-05",89.709999
"3317","2020-03-06",85.879997
"3318","2020-03-09",77.769997
"3319","2020-03-10",80.860001
"3320","2020-03-11",73.690002
"3321","2020-03-12",70.18
"3322","2020-03-13",77.82
"3323","2020-03-16",64.379997
"3324","2020-03-17",70.690002
"3325","2020-03-18",67.800003
"3326","2020-03-19",63.91
"3327","2020-03-20",62.82
"3328","2020-03-23",63.369999
"3329","2020-03-24",70.550003
"3330","2020-03-25",72.190002
"3331","2020-03-26",77.690002
"3332","2020-03-27",79.169998
"3333","2020-03-30",82.879997
"3334","2020-03-31",80.370003
"3335","2020-04-01",73.260002
"3336","2020-04-02",75.510002
"3337","2020-04-03",73.589996
"3338","2020-04-06",80.230003
"3339","2020-04-07",80.949997
"3340","2020-04-08",86.18
"3341","2020-04-09",91.730003
"3342","2020-04-13",86.410004
"3343","2020-04-14",89.150002
"3344","2020-04-15",86.540001
"3345","2020-04-16",88.199997
"3346","2020-04-17",90.220001
"3347","2020-04-20",88.5
"3348","2020-04-21",89
"3349","2020-04-22",87.870003
"3350","2020-04-23",86.75
"3351","2020-04-24",89.040001
"3352","2020-04-27",91.839996
"3353","2020-04-28",89.589996
"3354","2020-04-29",90.160004
"3355","2020-04-30",89.230003
"3356","2020-05-01",86.849998
"3357","2020-05-04",87.129997
"3358","2020-05-05",87.739998
"3359","2020-05-06",86.940002
"3360","2020-05-07",88.07
"3361","2020-05-08",89.970001
"3362","2020-05-11",88.879997
"3363","2020-05-12",84.220001
"3364","2020-05-13",82.839996
"3365","2020-05-14",84.080002
"3366","2020-05-15",83.279999
"3367","2020-05-18",86.830002
"3368","2020-05-19",84.68
"3369","2020-05-20",87.120003
"3370","2020-05-21",86.400002
"3371","2020-05-22",87.550003
"3372","2020-05-26",90.019997
"3373","2020-05-27",91.760002
"3374","2020-05-28",93.050003
"3375","2020-05-29",91.5
"3376","2020-06-01",93.699997
"3377","2020-06-02",95.459999
"3378","2020-06-03",97.32
"3379","2020-06-04",93.349998
"3380","2020-06-05",95.709999
"3381","2020-06-08",97.769997
"3382","2020-06-09",97.330002
"3383","2020-06-10",96.410004
"3384","2020-06-11",90.910004
"3385","2020-06-12",94.459999
"3386","2020-06-15",94.389999
"3387","2020-06-16",96.900002
"3388","2020-06-17",96.699997
"3389","2020-06-18",95.089996
"3390","2020-06-19",91.870003
"3391","2020-06-22",92.559998
"3392","2020-06-23",91.449997
"3393","2020-06-24",89.800003
"3394","2020-06-25",91.470001
"3395","2020-06-26",89.830002
"3396","2020-06-29",91.169998
"3397","2020-06-30",93.330002
"3398","2020-07-01",95.150002
"3399","2020-07-02",95.550003
"3400","2020-07-06",95.559998
"3401","2020-07-07",94.830002
"3402","2020-07-08",95.760002
"3403","2020-07-09",96.57
"3404","2020-07-10",94.82
"3405","2020-07-13",93.57
"3406","2020-07-14",93.379997
"3407","2020-07-15",93.739998
"3408","2020-07-16",92.099998
"3409","2020-07-17",95.339996
"3410","2020-07-20",94.730003
"3411","2020-07-21",97.93
"3412","2020-07-22",98.379997
"3413","2020-07-23",98.900002
"3414","2020-07-24",99.910004
"3415","2020-07-27",101.760002
"3416","2020-07-28",102.540001
"3417","2020-07-29",106.169998
"3418","2020-07-30",105.190002
"3419","2020-07-31",105.419998
"3420","2020-08-03",104.980003
"3421","2020-08-04",105.589996
"3422","2020-08-05",104.900002
"3423","2020-08-06",104.879997
"3424","2020-08-07",105.07
"3425","2020-08-10",103.730003
"3426","2020-08-11",100.510002
"3427","2020-08-12",102.879997
"3428","2020-08-13",102.639999
"3429","2020-08-14",102.32
"3430","2020-08-17",104.209999
"3431","2020-08-18",103.650002
"3432","2020-08-19",101.739998
"3433","2020-08-20",102.690002
"3434","2020-08-21",103.040001
"3435","2020-08-24",102
"3436","2020-08-25",101.980003
"3437","2020-08-26",101.029999
"3438","2020-08-27",101.900002
"3439","2020-08-28",102.489998
"3440","2020-08-31",101.860001
"3441","2020-09-01",101.5
"3442","2020-09-02",104.580002
"3443","2020-09-03",101.610001
"3444","2020-09-04",100.760002
"3445","2020-09-08",98.800003
"3446","2020-09-09",100.980003
"3447","2020-09-10",100.010002
"3448","2020-09-11",100.209999
"3449","2020-09-14",101.949997
"3450","2020-09-15",102.730003
"3451","2020-09-16",102.040001
"3452","2020-09-17",101.099998
"3453","2020-09-18",99.519997
"3454","2020-09-21",96.550003
"3455","2020-09-22",99.190002
"3456","2020-09-23",95.300003
"3457","2020-09-24",95.360001
"3458","2020-09-25",97.669998
"3459","2020-09-28",100.029999
"3460","2020-09-29",99.610001
"3461","2020-09-30",100.620003
"3462","2020-10-01",102.160004
"3463","2020-10-02",104.220001
"3464","2020-10-05",105.190002
"3465","2020-10-06",104.480003
"3466","2020-10-07",105.760002
"3467","2020-10-08",106.839996
"3468","2020-10-09",106.910004
"3469","2020-10-12",108.290001
"3470","2020-10-13",106.629997
"3471","2020-10-14",104.029999
"3472","2020-10-15",104.980003
"3473","2020-10-16",104.260002
"3474","2020-10-19",103.019997
"3475","2020-10-20",103.529999
"3476","2020-10-21",102.650002
"3477","2020-10-22",102.800003
"3478","2020-10-23",103.239998
"3479","2020-10-26",100.470001
"3480","2020-10-27",99.139999
"3481","2020-10-28",97.510002
"3482","2020-10-29",100.18
"3483","2020-10-30",99.199997
"3484","2020-11-02",101.870003
"3485","2020-11-03",104.389999
"3486","2020-11-04",105.809998
"3487","2020-11-05",105.879997
"3488","2020-11-06",104.889999
"3489","2020-11-09",99.610001
"3490","2020-11-10",99.940002
"3491","2020-11-11",102.019997
"3492","2020-11-12",102.620003
"3493","2020-11-13",103.529999
"3494","2020-11-16",103.260002
"3495","2020-11-17",104.199997
"3496","2020-11-18",101.400002
"3497","2020-11-19",99.989998
"3498","2020-11-20",100.269997
"3499","2020-11-23",99.559998
"3500","2020-11-24",98.809998
"3501","2020-11-25",99.010002
"3502","2020-11-27",100.599998
