"","date","MCHX"
"1935","2014-09-09",8.39
"1936","2014-09-10",8.5
"1937","2014-09-11",8.5
"1938","2014-09-12",8.66
"1939","2014-09-15",8.14
"1940","2014-09-16",7.83
"1941","2014-09-17",7.5
"1942","2014-09-18",4.07
"1943","2014-09-19",4
"1944","2014-09-22",3.96
"1945","2014-09-23",4.19
"1946","2014-09-24",4.26
"1947","2014-09-25",4.32
"1948","2014-09-26",4.31
"1949","2014-09-29",4.23
"1950","2014-09-30",4.15
"1951","2014-10-01",4.2
"1952","2014-10-02",4.15
"1953","2014-10-03",3.98
"1954","2014-10-06",3.95
"1955","2014-10-07",3.92
"1956","2014-10-08",3.91
"1957","2014-10-09",3.72
"1958","2014-10-10",3.74
"1959","2014-10-13",3.87
"1960","2014-10-14",3.97
"1961","2014-10-15",3.89
"1962","2014-10-16",3.89
"1963","2014-10-17",3.88
"1964","2014-10-20",3.89
"1965","2014-10-21",3.96
"1966","2014-10-22",3.82
"1967","2014-10-23",3.87
"1968","2014-10-24",3.88
"1969","2014-10-27",3.75
"1970","2014-10-28",3.8
"1971","2014-10-29",3.79
"1972","2014-10-30",3.69
"1973","2014-10-31",3.83
"1974","2014-11-03",3.78
"1975","2014-11-04",3.66
"1976","2014-11-05",3.79
"1977","2014-11-06",3.85
"1978","2014-11-07",3.9
"1979","2014-11-10",3.88
"1980","2014-11-11",3.77
"1981","2014-11-12",3.8
"1982","2014-11-13",3.6
"1983","2014-11-14",3.58
"1984","2014-11-17",3.58
"1985","2014-11-18",3.65
"1986","2014-11-19",3.7
"1987","2014-11-20",3.64
"1988","2014-11-21",3.55
"1989","2014-11-24",3.58
"1990","2014-11-25",3.61
"1991","2014-11-26",3.71
"1992","2014-11-28",3.63
"1993","2014-12-01",3.65
"1994","2014-12-02",3.62
"1995","2014-12-03",3.63
"1996","2014-12-04",3.65
"1997","2014-12-05",3.83
"1998","2014-12-08",3.8
"1999","2014-12-09",4.07
"2000","2014-12-10",3.88
"2001","2014-12-11",4.03
"2002","2014-12-12",4.02
"2003","2014-12-15",3.94
"2004","2014-12-16",4.02
"2005","2014-12-17",4.12
"2006","2014-12-18",4.29
"2007","2014-12-19",4.58
"2008","2014-12-22",4.83
"2009","2014-12-23",5.25
"2010","2014-12-24",5.2
"2011","2014-12-26",4.7
"2012","2014-12-29",4.48
"2013","2014-12-30",4.55
"2014","2014-12-31",4.59
"2015","2015-01-02",4.75
"2016","2015-01-05",4.68
"2017","2015-01-06",4.55
"2018","2015-01-07",4.19
"2019","2015-01-08",4.4
"2020","2015-01-09",4.37
"2021","2015-01-12",4.31
"2022","2015-01-13",4.42
"2023","2015-01-14",4.19
"2024","2015-01-15",3.95
"2025","2015-01-16",4.19
"2026","2015-01-20",4.07
"2027","2015-01-21",3.88
"2028","2015-01-22",3.96
"2029","2015-01-23",4.02
"2030","2015-01-26",4.09
"2031","2015-01-27",4.06
"2032","2015-01-28",3.93
"2033","2015-01-29",4
"2034","2015-01-30",3.81
"2035","2015-02-02",4.01
"2036","2015-02-03",4.18
"2037","2015-02-04",4
"2038","2015-02-05",4.15
"2039","2015-02-06",4.28
"2040","2015-02-09",4.5
"2041","2015-02-10",4.6
"2042","2015-02-11",4.34
"2043","2015-02-12",4.35
"2044","2015-02-13",4.34
"2045","2015-02-17",4.35
"2046","2015-02-18",4.18
"2047","2015-02-19",4.15
"2048","2015-02-20",4.15
"2049","2015-02-23",4.15
"2050","2015-02-24",4.09
"2051","2015-02-25",3.96
"2052","2015-02-26",4.31
"2053","2015-02-27",4.13
"2054","2015-03-02",4.08
"2055","2015-03-03",4.09
"2056","2015-03-04",4.14
"2057","2015-03-05",4.44
"2058","2015-03-06",4.17
"2059","2015-03-09",4.2
"2060","2015-03-10",4.1
"2061","2015-03-11",4.29
"2062","2015-03-12",4.16
"2063","2015-03-13",4.09
"2064","2015-03-16",4.06
"2065","2015-03-17",4.09
"2066","2015-03-18",4.3
"2067","2015-03-19",4.43
"2068","2015-03-20",4.48
"2069","2015-03-23",4.51
"2070","2015-03-24",4.62
"2071","2015-03-25",4.5
"2072","2015-03-26",4.32
"2073","2015-03-27",4.22
"2074","2015-03-30",4.25
"2075","2015-03-31",4.08
"2076","2015-04-01",4.36
"2077","2015-04-02",4.25
"2078","2015-04-06",4.21
"2079","2015-04-07",4.2
"2080","2015-04-08",4.46
"2081","2015-04-09",4.33
"2082","2015-04-10",4.18
"2083","2015-04-13",4.1
"2084","2015-04-14",4.08
"2085","2015-04-15",4.08
"2086","2015-04-16",4.04
"2087","2015-04-17",3.92
"2088","2015-04-20",3.99
"2089","2015-04-21",4.03
"2090","2015-04-22",4.5
"2091","2015-04-23",4.58
"2092","2015-04-24",4.49
"2093","2015-04-27",4.58
"2094","2015-04-28",4.46
"2095","2015-04-29",4.48
"2096","2015-04-30",4.25
"2097","2015-05-01",4.27
"2098","2015-05-04",4.27
"2099","2015-05-05",4.17
"2100","2015-05-06",4.15
"2101","2015-05-07",4.9
"2102","2015-05-08",4.7
"2103","2015-05-11",5.21
"2104","2015-05-12",5.06
"2105","2015-05-13",5.12
"2106","2015-05-14",5.04
"2107","2015-05-15",5.17
"2108","2015-05-18",5.13
"2109","2015-05-19",4.91
"2110","2015-05-20",4.95
"2111","2015-05-21",4.99
"2112","2015-05-22",4.87
"2113","2015-05-26",4.8
"2114","2015-05-27",4.86
"2115","2015-05-28",4.84
"2116","2015-05-29",4.86
"2117","2015-06-01",4.9
"2118","2015-06-02",5.07
"2119","2015-06-03",5.14
"2120","2015-06-04",5.03
"2121","2015-06-05",4.93
"2122","2015-06-08",4.77
"2123","2015-06-09",4.75
"2124","2015-06-10",4.91
"2125","2015-06-11",4.86
"2126","2015-06-12",4.9
"2127","2015-06-15",4.89
"2128","2015-06-16",4.9
"2129","2015-06-17",4.9
"2130","2015-06-18",5
"2131","2015-06-19",5.04
"2132","2015-06-22",5.15
"2133","2015-06-23",5.18
"2134","2015-06-24",5.04
"2135","2015-06-25",5.14
"2136","2015-06-26",5.15
"2137","2015-06-29",4.92
"2138","2015-06-30",4.95
"2139","2015-07-01",4.75
"2140","2015-07-02",4.7
"2141","2015-07-06",4.65
"2142","2015-07-07",4.64
"2143","2015-07-08",4.47
"2144","2015-07-09",4.61
"2145","2015-07-10",4.74
"2146","2015-07-13",4.81
"2147","2015-07-14",4.75
"2148","2015-07-15",4.57
"2149","2015-07-16",4.93
"2150","2015-07-17",4.81
"2151","2015-07-20",4.75
"2152","2015-07-21",4.78
"2153","2015-07-22",4.69
"2154","2015-07-23",4.6
"2155","2015-07-24",4.59
"2156","2015-07-27",4.54
"2157","2015-07-28",4.65
"2158","2015-07-29",4.66
"2159","2015-07-30",4.66
"2160","2015-07-31",4.6
"2161","2015-08-03",4.56
"2162","2015-08-04",4.51
"2163","2015-08-05",4.68
"2164","2015-08-06",4.13
"2165","2015-08-07",4.08
"2166","2015-08-10",4.16
"2167","2015-08-11",4.11
"2168","2015-08-12",4.11
"2169","2015-08-13",4.13
"2170","2015-08-14",4.16
"2171","2015-08-17",4.13
"2172","2015-08-18",3.95
"2173","2015-08-19",3.82
"2174","2015-08-20",3.68
"2175","2015-08-21",3.96
"2176","2015-08-24",3.74
"2177","2015-08-25",3.68
"2178","2015-08-26",3.65
"2179","2015-08-27",3.85
"2180","2015-08-28",3.96
"2181","2015-08-31",3.97
"2182","2015-09-01",3.86
"2183","2015-09-02",3.98
"2184","2015-09-03",4.08
"2185","2015-09-04",3.95
"2186","2015-09-08",3.84
"2187","2015-09-09",3.88
"2188","2015-09-10",3.92
"2189","2015-09-11",3.89
"2190","2015-09-14",3.89
"2191","2015-09-15",4
"2192","2015-09-16",4.02
"2193","2015-09-17",3.99
"2194","2015-09-18",3.99
"2195","2015-09-21",4.08
"2196","2015-09-22",4.1
"2197","2015-09-23",4.03
"2198","2015-09-24",4.15
"2199","2015-09-25",4.09
"2200","2015-09-28",4.05
"2201","2015-09-29",4
"2202","2015-09-30",4.03
"2203","2015-10-01",4.01
"2204","2015-10-02",3.95
"2205","2015-10-05",4.22
"2206","2015-10-06",4.22
"2207","2015-10-07",4.33
"2208","2015-10-08",4.31
"2209","2015-10-09",4.3
"2210","2015-10-12",4.28
"2211","2015-10-13",4.18
"2212","2015-10-14",4.03
"2213","2015-10-15",4.21
"2214","2015-10-16",4.16
"2215","2015-10-19",4.18
"2216","2015-10-20",4.26
"2217","2015-10-21",4.15
"2218","2015-10-22",4.3
"2219","2015-10-23",4.38
"2220","2015-10-26",4.33
"2221","2015-10-27",4.1
"2222","2015-10-28",4.4
"2223","2015-10-29",4.28
"2224","2015-10-30",4.32
"2225","2015-11-02",4.43
"2226","2015-11-03",4.44
"2227","2015-11-04",4.45
"2228","2015-11-05",4.6
"2229","2015-11-06",4.49
"2230","2015-11-09",4.53
"2231","2015-11-10",4.51
"2232","2015-11-11",4.44
"2233","2015-11-12",4.31
"2234","2015-11-13",4.19
"2235","2015-11-16",4.25
"2236","2015-11-17",4.11
"2237","2015-11-18",4
"2238","2015-11-19",3.9
"2239","2015-11-20",3.93
"2240","2015-11-23",4
"2241","2015-11-24",4
"2242","2015-11-25",4.1
"2243","2015-11-27",4.18
"2244","2015-11-30",4.26
"2245","2015-12-01",4.36
"2246","2015-12-02",4.27
"2247","2015-12-03",4.21
"2248","2015-12-04",4.13
"2249","2015-12-07",4.03
"2250","2015-12-08",4.09
"2251","2015-12-09",4.09
"2252","2015-12-10",4.11
"2253","2015-12-11",4.13
"2254","2015-12-14",4.09
"2255","2015-12-15",4.09
"2256","2015-12-16",4.05
"2257","2015-12-17",3.96
"2258","2015-12-18",3.79
"2259","2015-12-21",3.64
"2260","2015-12-22",3.76
"2261","2015-12-23",3.83
"2262","2015-12-24",3.85
"2263","2015-12-28",3.82
"2264","2015-12-29",3.88
"2265","2015-12-30",3.9
"2266","2015-12-31",3.89
"2267","2016-01-04",3.75
"2268","2016-01-05",3.81
"2269","2016-01-06",3.8
"2270","2016-01-07",3.71
"2271","2016-01-08",3.72
"2272","2016-01-11",3.7
"2273","2016-01-12",3.7
"2274","2016-01-13",3.57
"2275","2016-01-14",3.6
"2276","2016-01-15",3.49
"2277","2016-01-19",3.45
"2278","2016-01-20",3.51
"2279","2016-01-21",3.55
"2280","2016-01-22",3.72
"2281","2016-01-25",3.66
"2282","2016-01-26",3.66
"2283","2016-01-27",3.65
"2284","2016-01-28",3.69
"2285","2016-01-29",3.82
"2286","2016-02-01",3.72
"2287","2016-02-02",3.67
"2288","2016-02-03",3.74
"2289","2016-02-04",3.78
"2290","2016-02-05",3.7
"2291","2016-02-08",3.76
"2292","2016-02-09",3.7
"2293","2016-02-10",3.62
"2294","2016-02-11",3.69
"2295","2016-02-12",3.72
"2296","2016-02-16",3.79
"2297","2016-02-17",3.86
"2298","2016-02-18",3.99
"2299","2016-02-19",4.06
"2300","2016-02-22",4.21
"2301","2016-02-23",4.26
"2302","2016-02-24",4.3
"2303","2016-02-25",4.32
"2304","2016-02-26",4.23
"2305","2016-02-29",4.29
"2306","2016-03-01",4.36
"2307","2016-03-02",4.42
"2308","2016-03-03",4.51
"2309","2016-03-04",4.4
"2310","2016-03-07",4.44
"2311","2016-03-08",4.37
"2312","2016-03-09",4.37
"2313","2016-03-10",4.63
"2314","2016-03-11",4.57
"2315","2016-03-14",4.48
"2316","2016-03-15",4.34
"2317","2016-03-16",4.32
"2318","2016-03-17",4.35
"2319","2016-03-18",4.4
"2320","2016-03-21",4.43
"2321","2016-03-22",4.45
"2322","2016-03-23",4.32
"2323","2016-03-24",4.33
"2324","2016-03-28",4.31
"2325","2016-03-29",4.45
"2326","2016-03-30",4.45
"2327","2016-03-31",4.45
"2328","2016-04-01",4.47
"2329","2016-04-04",4.35
"2330","2016-04-05",4.34
"2331","2016-04-06",4.39
"2332","2016-04-07",4.37
"2333","2016-04-08",4.34
"2334","2016-04-11",4.32
"2335","2016-04-12",4.3
"2336","2016-04-13",4.28
"2337","2016-04-14",4.28
"2338","2016-04-15",4.28
"2339","2016-04-18",4.32
"2340","2016-04-19",4.27
"2341","2016-04-20",4.26
"2342","2016-04-21",4.26
"2343","2016-04-22",4.26
"2344","2016-04-25",4.23
"2345","2016-04-26",4.26
"2346","2016-04-27",4.25
"2347","2016-04-28",4.25
"2348","2016-04-29",4.25
"2349","2016-05-02",4.24
"2350","2016-05-03",4.18
"2351","2016-05-04",4.07
"2352","2016-05-05",4.08
"2353","2016-05-06",3.91
"2354","2016-05-09",3.85
"2355","2016-05-10",3.83
"2356","2016-05-11",3.75
"2357","2016-05-12",3.75
"2358","2016-05-13",3.63
"2359","2016-05-16",3.63
"2360","2016-05-17",3.41
"2361","2016-05-18",3.24
"2362","2016-05-19",3.25
"2363","2016-05-20",3.31
"2364","2016-05-23",3.42
"2365","2016-05-24",3.54
"2366","2016-05-25",3.66
"2367","2016-05-26",3.53
"2368","2016-05-27",3.5
"2369","2016-05-31",3.33
"2370","2016-06-01",3.33
"2371","2016-06-02",3.46
"2372","2016-06-03",3.38
"2373","2016-06-06",3.45
"2374","2016-06-07",3.45
"2375","2016-06-08",3.45
"2376","2016-06-09",3.39
"2377","2016-06-10",3.41
"2378","2016-06-13",3.46
"2379","2016-06-14",3.4
"2380","2016-06-15",3.42
"2381","2016-06-16",3.26
"2382","2016-06-17",3.36
"2383","2016-06-20",3.38
"2384","2016-06-21",3.31
"2385","2016-06-22",3.23
"2386","2016-06-23",3.32
"2387","2016-06-24",3.23
"2388","2016-06-27",3.17
"2389","2016-06-28",3.1
"2390","2016-06-29",3.15
"2391","2016-06-30",3.18
"2392","2016-07-01",3.12
"2393","2016-07-05",3.06
"2394","2016-07-06",3.09
"2395","2016-07-07",3.12
"2396","2016-07-08",3.17
"2397","2016-07-11",3.2
"2398","2016-07-12",3.31
"2399","2016-07-13",3.2
"2400","2016-07-14",3.16
"2401","2016-07-15",3.1
"2402","2016-07-18",3.1
"2403","2016-07-19",3.09
"2404","2016-07-20",3.14
"2405","2016-07-21",3.11
"2406","2016-07-22",3.17
"2407","2016-07-25",3.13
"2408","2016-07-26",3.15
"2409","2016-07-27",3.17
"2410","2016-07-28",3.17
"2411","2016-07-29",3.17
"2412","2016-08-01",3.17
"2413","2016-08-02",3.15
"2414","2016-08-03",3.18
"2415","2016-08-04",3.18
"2416","2016-08-05",3.12
"2417","2016-08-08",3.29
"2418","2016-08-09",3.39
"2419","2016-08-10",2.79
"2420","2016-08-11",3
"2421","2016-08-12",2.98
"2422","2016-08-15",2.85
"2423","2016-08-16",2.84
"2424","2016-08-17",2.84
"2425","2016-08-18",2.91
"2426","2016-08-19",2.88
"2427","2016-08-22",2.88
"2428","2016-08-23",2.88
"2429","2016-08-24",2.83
"2430","2016-08-25",2.81
"2431","2016-08-26",2.79
"2432","2016-08-29",2.78
"2433","2016-08-30",2.76
"2434","2016-08-31",2.76
"2435","2016-09-01",2.8
"2436","2016-09-02",2.86
"2437","2016-09-06",2.84
"2438","2016-09-07",2.8
"2439","2016-09-08",2.81
"2440","2016-09-09",2.76
"2441","2016-09-12",2.78
"2442","2016-09-13",2.75
"2443","2016-09-14",2.76
"2444","2016-09-15",2.8
"2445","2016-09-16",2.8
"2446","2016-09-19",2.78
"2447","2016-09-20",2.74
"2448","2016-09-21",2.79
"2449","2016-09-22",2.85
"2450","2016-09-23",2.82
"2451","2016-09-26",2.84
"2452","2016-09-27",2.82
"2453","2016-09-28",2.76
"2454","2016-09-29",2.74
"2455","2016-09-30",2.77
"2456","2016-10-03",2.75
"2457","2016-10-04",2.59
"2458","2016-10-05",2.6
"2459","2016-10-06",2.66
"2460","2016-10-07",2.6
"2461","2016-10-10",2.61
"2462","2016-10-11",2.57
"2463","2016-10-12",2.63
"2464","2016-10-13",2.59
"2465","2016-10-14",2.57
"2466","2016-10-17",2.57
"2467","2016-10-18",2.58
"2468","2016-10-19",2.6
"2469","2016-10-20",2.66
"2470","2016-10-21",2.64
"2471","2016-10-24",2.6
"2472","2016-10-25",2.54
"2473","2016-10-26",2.53
"2474","2016-10-27",2.55
"2475","2016-10-28",2.56
"2476","2016-10-31",2.52
"2477","2016-11-01",2.5
"2478","2016-11-02",2.5
"2479","2016-11-03",2.5
"2480","2016-11-04",2.48
"2481","2016-11-07",2.5
"2482","2016-11-08",2.49
"2483","2016-11-09",2.57
"2484","2016-11-10",2.66
"2485","2016-11-11",2.85
"2486","2016-11-14",2.7
"2487","2016-11-15",2.68
"2488","2016-11-16",2.69
"2489","2016-11-17",2.63
"2490","2016-11-18",2.67
"2491","2016-11-21",2.72
"2492","2016-11-22",2.73
"2493","2016-11-23",2.72
"2494","2016-11-25",2.7
"2495","2016-11-28",2.61
"2496","2016-11-29",2.58
"2497","2016-11-30",2.62
"2498","2016-12-01",2.61
"2499","2016-12-02",2.62
"2500","2016-12-05",2.64
"2501","2016-12-06",2.64
"2502","2016-12-07",2.62
"2503","2016-12-08",2.66
"2504","2016-12-09",2.7
"2505","2016-12-12",2.7
"2506","2016-12-13",2.76
"2507","2016-12-14",2.82
"2508","2016-12-15",2.77
"2509","2016-12-16",2.83
"2510","2016-12-19",2.87
"2511","2016-12-20",2.82
"2512","2016-12-21",2.72
"2513","2016-12-22",2.67
"2514","2016-12-23",2.72
"2515","2016-12-27",2.68
"2516","2016-12-28",2.69
"2517","2016-12-29",2.69
"2518","2016-12-30",2.65
"2519","2017-01-03",2.73
"2520","2017-01-04",2.74
"2521","2017-01-05",2.67
"2522","2017-01-06",2.71
"2523","2017-01-09",2.64
"2524","2017-01-10",2.67
"2525","2017-01-11",2.67
"2526","2017-01-12",2.65
"2527","2017-01-13",2.64
"2528","2017-01-17",2.58
"2529","2017-01-18",2.58
"2530","2017-01-19",2.55
"2531","2017-01-20",2.54
"2532","2017-01-23",2.55
"2533","2017-01-24",2.57
"2534","2017-01-25",2.74
"2535","2017-01-26",2.69
"2536","2017-01-27",2.68
"2537","2017-01-30",2.7
"2538","2017-01-31",2.71
"2539","2017-02-01",2.73
"2540","2017-02-02",2.69
"2541","2017-02-03",2.72
"2542","2017-02-06",2.68
"2543","2017-02-07",2.61
"2544","2017-02-08",2.54
"2545","2017-02-09",2.95
"2546","2017-02-10",2.87
"2547","2017-02-13",3.06
"2548","2017-02-14",3.01
"2549","2017-02-15",3.06
"2550","2017-02-16",3.07
"2551","2017-02-17",2.8
"2552","2017-02-21",2.84
"2553","2017-02-22",2.78
"2554","2017-02-23",2.7
"2555","2017-02-24",2.67
"2556","2017-02-27",2.6
"2557","2017-02-28",2.67
"2558","2017-03-01",2.7
"2559","2017-03-02",2.67
"2560","2017-03-03",2.71
"2561","2017-03-06",2.7
"2562","2017-03-07",2.65
"2563","2017-03-08",2.58
"2564","2017-03-09",2.55
"2565","2017-03-10",2.54
"2566","2017-03-13",2.6
"2567","2017-03-14",2.57
"2568","2017-03-15",2.59
"2569","2017-03-16",2.61
"2570","2017-03-17",2.64
"2571","2017-03-20",2.63
"2572","2017-03-21",2.68
"2573","2017-03-22",2.65
"2574","2017-03-23",2.69
"2575","2017-03-24",2.66
"2576","2017-03-27",2.68
"2577","2017-03-28",2.66
"2578","2017-03-29",2.69
"2579","2017-03-30",2.69
"2580","2017-03-31",2.72
"2581","2017-04-03",2.65
"2582","2017-04-04",2.67
"2583","2017-04-05",2.63
"2584","2017-04-06",2.66
"2585","2017-04-07",2.66
"2586","2017-04-10",2.65
"2587","2017-04-11",2.65
"2588","2017-04-12",2.62
"2589","2017-04-13",2.6
"2590","2017-04-17",2.64
"2591","2017-04-18",2.63
"2592","2017-04-19",2.63
"2593","2017-04-20",2.64
"2594","2017-04-21",2.68
"2595","2017-04-24",2.77
"2596","2017-04-25",2.77
"2597","2017-04-26",2.78
"2598","2017-04-27",2.71
"2599","2017-04-28",2.71
"2600","2017-05-01",2.7
"2601","2017-05-02",2.7
"2602","2017-05-03",2.69
"2603","2017-05-04",2.72
"2604","2017-05-05",2.77
"2605","2017-05-08",2.94
"2606","2017-05-09",2.99
"2607","2017-05-10",3.03
"2608","2017-05-11",3.01
"2609","2017-05-12",2.97
"2610","2017-05-15",2.98
"2611","2017-05-16",2.99
"2612","2017-05-17",2.93
"2613","2017-05-18",2.94
"2614","2017-05-19",2.96
"2615","2017-05-22",2.88
"2616","2017-05-23",2.85
"2617","2017-05-24",2.86
"2618","2017-05-25",2.82
"2619","2017-05-26",2.78
"2620","2017-05-30",2.77
"2621","2017-05-31",2.81
"2622","2017-06-01",2.82
"2623","2017-06-02",2.92
"2624","2017-06-05",2.93
"2625","2017-06-06",2.94
"2626","2017-06-07",2.91
"2627","2017-06-08",2.89
"2628","2017-06-09",2.89
"2629","2017-06-12",2.84
"2630","2017-06-13",2.85
"2631","2017-06-14",2.85
"2632","2017-06-15",2.9
"2633","2017-06-16",2.89
"2634","2017-06-19",2.94
"2635","2017-06-20",3
"2636","2017-06-21",2.94
"2637","2017-06-22",3
"2638","2017-06-23",2.9
"2639","2017-06-26",2.98
"2640","2017-06-27",2.92
"2641","2017-06-28",2.99
"2642","2017-06-29",2.97
"2643","2017-06-30",2.98
"2644","2017-07-03",3.09
"2645","2017-07-05",3
"2646","2017-07-06",2.94
"2647","2017-07-07",2.86
"2648","2017-07-10",2.87
"2649","2017-07-11",2.85
"2650","2017-07-12",2.84
"2651","2017-07-13",2.84
"2652","2017-07-14",2.82
"2653","2017-07-17",2.87
"2654","2017-07-18",2.97
"2655","2017-07-19",3.02
"2656","2017-07-20",3
"2657","2017-07-21",2.93
"2658","2017-07-24",2.98
"2659","2017-07-25",2.94
"2660","2017-07-26",2.93
"2661","2017-07-27",2.88
"2662","2017-07-28",2.9
"2663","2017-07-31",2.9
"2664","2017-08-01",2.89
"2665","2017-08-02",2.94
"2666","2017-08-03",2.93
"2667","2017-08-04",3.01
"2668","2017-08-07",2.9
"2669","2017-08-08",2.85
"2670","2017-08-09",2.8
"2671","2017-08-10",2.82
"2672","2017-08-11",2.82
"2673","2017-08-14",2.91
"2674","2017-08-15",2.86
"2675","2017-08-16",2.89
"2676","2017-08-17",2.87
"2677","2017-08-18",2.93
"2678","2017-08-21",2.94
"2679","2017-08-22",2.95
"2680","2017-08-23",3
"2681","2017-08-24",3.02
"2682","2017-08-25",3.05
"2683","2017-08-28",3.09
"2684","2017-08-29",3.06
"2685","2017-08-30",3.08
"2686","2017-08-31",3.09
"2687","2017-09-01",3.1
"2688","2017-09-05",3.09
"2689","2017-09-06",3.04
"2690","2017-09-07",3.04
"2691","2017-09-08",2.99
"2692","2017-09-11",3.05
"2693","2017-09-12",3.07
"2694","2017-09-13",3.11
"2695","2017-09-14",3.13
"2696","2017-09-15",3.1
"2697","2017-09-18",3.1
"2698","2017-09-19",3.08
"2699","2017-09-20",3.1
"2700","2017-09-21",3.11
"2701","2017-09-22",3.11
"2702","2017-09-25",3.09
"2703","2017-09-26",3.07
"2704","2017-09-27",3.1
"2705","2017-09-28",3.1
"2706","2017-09-29",3.09
"2707","2017-10-02",3.09
"2708","2017-10-03",3.25
"2709","2017-10-04",3.2
"2710","2017-10-05",3.2
"2711","2017-10-06",3.22
"2712","2017-10-09",3.14
"2713","2017-10-10",3.1
"2714","2017-10-11",3.1
"2715","2017-10-12",3.15
"2716","2017-10-13",3.14
"2717","2017-10-16",3.11
"2718","2017-10-17",3.17
"2719","2017-10-18",3.15
"2720","2017-10-19",3.15
"2721","2017-10-20",3.07
"2722","2017-10-23",3.06
"2723","2017-10-24",3.1
"2724","2017-10-25",3.14
"2725","2017-10-26",3.1
"2726","2017-10-27",3.14
"2727","2017-10-30",3.1
"2728","2017-10-31",3.1
"2729","2017-11-01",3.06
"2730","2017-11-02",3.07
"2731","2017-11-03",3.12
"2732","2017-11-06",3.15
"2733","2017-11-07",3.05
"2734","2017-11-08",3.06
"2735","2017-11-09",3.23
"2736","2017-11-10",3.2
"2737","2017-11-13",3.24
"2738","2017-11-14",3.33
"2739","2017-11-15",3.37
"2740","2017-11-16",3.33
"2741","2017-11-17",3.29
"2742","2017-11-20",3.39
"2743","2017-11-21",3.44
"2744","2017-11-22",3.43
"2745","2017-11-24",3.48
"2746","2017-11-27",3.48
"2747","2017-11-28",3.5
"2748","2017-11-29",3.5
"2749","2017-11-30",3.3
"2750","2017-12-01",3.27
"2751","2017-12-04",3.14
"2752","2017-12-05",3.12
"2753","2017-12-06",3.05
"2754","2017-12-07",3.13
"2755","2017-12-08",3.18
"2756","2017-12-11",3.19
"2757","2017-12-12",3.18
"2758","2017-12-13",3.2
"2759","2017-12-14",3.15
"2760","2017-12-15",3.15
"2761","2017-12-18",3.06
"2762","2017-12-19",3.14
"2763","2017-12-20",3.19
"2764","2017-12-21",3.19
"2765","2017-12-22",3.17
"2766","2017-12-26",3.16
"2767","2017-12-27",3.21
"2768","2017-12-28",3.22
"2769","2017-12-29",3.23
"2770","2018-01-02",3.24
"2771","2018-01-03",3.44
"2772","2018-01-04",3.42
"2773","2018-01-05",3.4
"2774","2018-01-08",3.46
"2775","2018-01-09",3.38
"2776","2018-01-10",3.38
"2777","2018-01-11",3.37
"2778","2018-01-12",3.31
"2779","2018-01-16",3.48
"2780","2018-01-17",3.45
"2781","2018-01-18",3.49
"2782","2018-01-19",3.46
"2783","2018-01-22",3.53
"2784","2018-01-23",3.55
"2785","2018-01-24",3.53
"2786","2018-01-25",3.44
"2787","2018-01-26",3.48
"2788","2018-01-29",3.44
"2789","2018-01-30",3.37
"2790","2018-01-31",3.43
"2791","2018-02-01",3.45
"2792","2018-02-02",3.45
"2793","2018-02-05",3.4
"2794","2018-02-06",3.5
"2795","2018-02-07",3.47
"2796","2018-02-08",3.41
"2797","2018-02-09",3.39
"2798","2018-02-12",3.33
"2799","2018-02-13",3.43
"2800","2018-02-14",3.49
"2801","2018-02-15",3.49
"2802","2018-02-16",3.27
"2803","2018-02-20",3.2
"2804","2018-02-21",3.3
"2805","2018-02-22",3.22
"2806","2018-02-23",3.21
"2807","2018-02-26",3.25
"2808","2018-02-27",3.23
"2809","2018-02-28",3.2
"2810","2018-03-01",3.26
"2811","2018-03-02",3.26
"2812","2018-03-05",3.4
"2813","2018-03-06",3.4
"2814","2018-03-07",2.82
"2815","2018-03-08",2.83
"2816","2018-03-09",2.93
"2817","2018-03-12",2.84
"2818","2018-03-13",2.89
"2819","2018-03-14",2.86
"2820","2018-03-15",2.92
"2821","2018-03-16",2.85
"2822","2018-03-19",2.89
"2823","2018-03-20",2.86
"2824","2018-03-21",2.84
"2825","2018-03-22",2.84
"2826","2018-03-23",2.77
"2827","2018-03-26",2.71
"2828","2018-03-27",2.72
"2829","2018-03-28",2.64
"2830","2018-03-29",2.73
"2831","2018-04-02",2.6
"2832","2018-04-03",2.6
"2833","2018-04-04",2.64
"2834","2018-04-05",2.64
"2835","2018-04-06",2.63
"2836","2018-04-09",2.66
"2837","2018-04-10",2.65
"2838","2018-04-11",2.69
"2839","2018-04-12",2.72
"2840","2018-04-13",2.73
"2841","2018-04-16",2.87
"2842","2018-04-17",2.88
"2843","2018-04-18",2.92
"2844","2018-04-19",2.89
"2845","2018-04-20",2.88
"2846","2018-04-23",2.9
"2847","2018-04-24",2.75
"2848","2018-04-25",2.75
"2849","2018-04-26",2.8
"2850","2018-04-27",2.77
"2851","2018-04-30",2.78
"2852","2018-05-01",2.77
"2853","2018-05-02",2.85
"2854","2018-05-03",2.85
"2855","2018-05-04",2.78
"2856","2018-05-07",2.66
"2857","2018-05-08",2.64
"2858","2018-05-09",2.66
"2859","2018-05-10",2.67
"2860","2018-05-11",2.71
"2861","2018-05-14",2.65
"2862","2018-05-15",2.66
"2863","2018-05-16",2.65
"2864","2018-05-17",2.66
"2865","2018-05-18",2.66
"2866","2018-05-21",2.61
"2867","2018-05-22",2.62
"2868","2018-05-23",2.76
