"","date","SPLP"
"1921","2019-11-25",11.95
"1922","2019-11-26",12.04
"1923","2019-11-27",12.04
"1924","2019-11-29",12
"1925","2019-12-02",12.01
"1926","2019-12-03",12.2
"1927","2019-12-04",12.37
"1928","2019-12-05",12.3
"1929","2019-12-06",12.36
"1930","2019-12-09",12.1
"1931","2019-12-10",12.25
"1932","2019-12-11",12.1
"1933","2019-12-12",12.43
"1934","2019-12-13",11.8
"1935","2019-12-16",11.98
"1936","2019-12-17",12.06
"1937","2019-12-18",12.2
"1938","2019-12-19",12.15
"1939","2019-12-20",12.14
"1940","2019-12-23",12.12
"1941","2019-12-24",12.47
"1942","2019-12-26",12.43
"1943","2019-12-27",11.95
"1944","2019-12-30",11.98
"1945","2019-12-31",12.1
"1946","2020-01-02",12.12
"1947","2020-01-03",11.65
"1948","2020-01-06",11.65
"1949","2020-01-07",11.5
"1950","2020-01-08",11.68
"1951","2020-01-09",11.78
"1952","2020-01-10",11.84
"1953","2020-01-13",11.99
"1954","2020-01-14",11.72
"1955","2020-01-15",11.6
"1956","2020-01-16",11.54
"1957","2020-01-17",11.71
"1958","2020-01-21",11.55
"1959","2020-01-22",11.77
"1960","2020-01-23",11.77
"1961","2020-01-24",11.85
"1962","2020-01-27",11.55
"1963","2020-01-28",11.46
"1964","2020-01-29",11.67
"1965","2020-01-30",11.2
"1966","2020-01-31",11.7
"1967","2020-02-03",11.4
"1968","2020-02-04",11.46
"1969","2020-02-05",11.55
"1970","2020-02-06",11.42
"1971","2020-02-07",11.5
"1972","2020-02-10",11.73
"1973","2020-02-11",11.56
"1974","2020-02-12",11.31
"1975","2020-02-13",10.87
"1976","2020-02-14",10.87
"1977","2020-02-18",10.8
"1978","2020-02-19",10.85
"1979","2020-02-20",10.73
"1980","2020-02-21",10.87
"1981","2020-02-24",10.87
"1982","2020-02-25",10.66
"1983","2020-02-26",10.43
"1984","2020-02-27",10.39
"1985","2020-02-28",10.5
"1986","2020-03-02",10.5
"1987","2020-03-03",10.5
"1988","2020-03-04",10.49
"1989","2020-03-05",10.4
"1990","2020-03-06",10.59
"1991","2020-03-09",10.33
"1992","2020-03-10",10.35
"1993","2020-03-11",9.9
"1994","2020-03-12",9.17
"1995","2020-03-13",9.54
"1996","2020-03-16",7.88
"1997","2020-03-17",7.5
"1998","2020-03-18",6.18
"1999","2020-03-19",6.25
"2000","2020-03-20",6.19
"2001","2020-03-23",5.65
"2002","2020-03-24",5.78
"2003","2020-03-25",6
"2004","2020-03-26",5.9
"2005","2020-03-27",5.75
"2006","2020-03-30",5.5
"2007","2020-03-31",5.42
"2008","2020-04-01",5.17
"2009","2020-04-02",4.85
"2010","2020-04-03",4.63
"2011","2020-04-06",4.86
"2012","2020-04-07",5.18
"2013","2020-04-08",5.2
"2014","2020-04-09",5.35
"2015","2020-04-13",5.33
"2016","2020-04-14",5.19
"2017","2020-04-15",5.15
"2018","2020-04-16",5.08
"2019","2020-04-17",5.01
"2020","2020-04-20",4.99
"2021","2020-04-21",4.79
"2022","2020-04-22",4.72
"2023","2020-04-23",4.91
"2024","2020-04-24",5.05
"2025","2020-04-27",5.2
"2026","2020-04-28",5.22
"2027","2020-04-29",5.42
"2028","2020-04-30",5.25
"2029","2020-05-01",5.05
"2030","2020-05-04",4.96
"2031","2020-05-05",4.96
"2032","2020-05-06",5.14
"2033","2020-05-07",4.97
"2034","2020-05-08",5
"2035","2020-05-11",4.81
"2036","2020-05-12",4.93
"2037","2020-05-13",4.45
"2038","2020-05-14",4.48
"2039","2020-05-15",4.51
"2040","2020-05-18",4.52
"2041","2020-05-19",4.6
"2042","2020-05-20",4.72
"2043","2020-05-21",4.58
"2044","2020-05-22",4.46
"2045","2020-05-26",4.9
"2046","2020-05-27",4.81
"2047","2020-05-28",5.2
"2048","2020-05-29",4.79
"2049","2020-06-01",5.06
"2050","2020-06-02",5.01
"2051","2020-06-03",5.31
"2052","2020-06-04",5.43
"2053","2020-06-05",5.86
"2054","2020-06-08",6.21
"2055","2020-06-09",6.54
"2056","2020-06-10",6.22
"2057","2020-06-11",5.85
"2058","2020-06-12",6.01
"2059","2020-06-15",5.8
"2060","2020-06-16",6.25
"2061","2020-06-17",6.27
"2062","2020-06-18",6.43
"2063","2020-06-19",6
"2064","2020-06-22",5.77
"2065","2020-06-23",5.85
"2066","2020-06-24",5.33
"2067","2020-06-25",5.11
"2068","2020-06-26",5.56
"2069","2020-06-29",5.5
"2070","2020-06-30",5.27
"2071","2020-07-01",5.18
"2072","2020-07-02",5.6
"2073","2020-07-06",5.74
"2074","2020-07-07",5.35
"2075","2020-07-08",5.35
"2076","2020-07-09",5.04
"2077","2020-07-10",5.01
"2078","2020-07-13",5
"2079","2020-07-14",4.85
"2080","2020-07-15",5
"2081","2020-07-16",5
"2082","2020-07-17",5.08
"2083","2020-07-20",5.03
"2084","2020-07-21",5.03
"2085","2020-07-22",5.13
"2086","2020-07-23",5.26
"2087","2020-07-24",5.27
"2088","2020-07-27",4.82
"2089","2020-07-28",4.92
"2090","2020-07-29",5.04
"2091","2020-07-30",4.77
"2092","2020-07-31",4.87
"2093","2020-08-03",5.06
"2094","2020-08-04",4.82
"2095","2020-08-05",5
"2096","2020-08-06",4.95
"2097","2020-08-07",5.1
"2098","2020-08-10",5.39
"2099","2020-08-11",5.8
"2100","2020-08-12",5.9
"2101","2020-08-13",5.8
"2102","2020-08-14",6.05
"2103","2020-08-17",6.3
"2104","2020-08-18",6.75
"2105","2020-08-19",7.03
"2106","2020-08-20",7.32
"2107","2020-08-21",7.22
"2108","2020-08-24",7
"2109","2020-08-25",7.02
"2110","2020-08-26",6.98
"2111","2020-08-27",7.07
"2112","2020-08-28",7.05
"2113","2020-08-31",7.39
"2114","2020-09-01",7.16
"2115","2020-09-02",7.07
"2116","2020-09-03",7.09
"2117","2020-09-04",7.05
"2118","2020-09-08",6.92
"2119","2020-09-09",7.05
"2120","2020-09-10",7.1
"2121","2020-09-11",7.05
"2122","2020-09-14",7.18
"2123","2020-09-15",7.05
"2124","2020-09-16",6.89
"2125","2020-09-17",6.75
"2126","2020-09-18",6.6
"2127","2020-09-21",6.38
"2128","2020-09-22",6.59
"2129","2020-09-23",6.49
"2130","2020-09-24",6.58
"2131","2020-09-25",6.39
"2132","2020-09-28",6
"2133","2020-09-29",6.18
"2134","2020-09-30",6.17
"2135","2020-10-01",6.71
"2136","2020-10-02",6.67
"2137","2020-10-05",6.6
"2138","2020-10-06",6.5
"2139","2020-10-07",6.2
"2140","2020-10-08",6
"2141","2020-10-09",6
"2142","2020-10-12",5.6
"2143","2020-10-13",5.4
"2144","2020-10-14",5.34
"2145","2020-10-15",5.53
"2146","2020-10-16",5.92
"2147","2020-10-19",6.05
"2148","2020-10-20",5.78
"2149","2020-10-21",5.74
"2150","2020-10-22",5.8
"2151","2020-10-23",5.79
"2152","2020-10-26",5.89
"2153","2020-10-27",5.72
"2154","2020-10-28",5.5
"2155","2020-10-29",5.65
"2156","2020-10-30",5.34
"2157","2020-11-02",5.89
"2158","2020-11-03",5.75
"2159","2020-11-04",6.05
"2160","2020-11-05",6.05
"2161","2020-11-06",6.15
"2162","2020-11-09",6.85
"2163","2020-11-10",6.98
"2164","2020-11-11",6.98
"2165","2020-11-12",7.14
"2166","2020-11-13",7.18
"2167","2020-11-16",8.7
"2168","2020-11-17",8.13
"2169","2020-11-18",8.25
"2170","2020-11-19",8.25
"2171","2020-11-20",8.25
"2172","2020-11-23",8.16
"2173","2020-11-24",8.34
"2174","2020-11-25",8.54
"2175","2020-11-27",8.73
