"","date","TLGT"
"1964","2014-10-20",90.599998
"1965","2014-10-21",93.599998
"1966","2014-10-22",90
"1967","2014-10-23",94
"1968","2014-10-24",93.900002
"1969","2014-10-27",90.900002
"1970","2014-10-28",92.199997
"1971","2014-10-29",95.5
"1972","2014-10-30",99.599998
"1973","2014-10-31",98.099998
"1974","2014-11-03",100.5
"1975","2014-11-04",99.5
"1976","2014-11-05",95.5
"1977","2014-11-06",97
"1978","2014-11-07",94.5
"1979","2014-11-10",96.199997
"1980","2014-11-11",96.300003
"1981","2014-11-12",97.699997
"1982","2014-11-13",94.099998
"1983","2014-11-14",91.800003
"1984","2014-11-17",92.300003
"1985","2014-11-18",92.699997
"1986","2014-11-19",88.800003
"1987","2014-11-20",94.099998
"1988","2014-11-21",93.800003
"1989","2014-11-24",94.699997
"1990","2014-11-25",98.800003
"1991","2014-11-26",107.199997
"1992","2014-11-28",104.699997
"1993","2014-12-01",105.5
"1994","2014-12-02",110
"1995","2014-12-03",104.599998
"1996","2014-12-04",104
"1997","2014-12-05",102.800003
"1998","2014-12-08",101.5
"1999","2014-12-09",105.5
"2000","2014-12-10",88.900002
"2001","2014-12-11",86.599998
"2002","2014-12-12",87.800003
"2003","2014-12-15",86
"2004","2014-12-16",87.800003
"2005","2014-12-17",94.5
"2006","2014-12-18",97.699997
"2007","2014-12-19",99.199997
"2008","2014-12-22",93.5
"2009","2014-12-23",91.199997
"2010","2014-12-24",91.099998
"2011","2014-12-26",92.400002
"2012","2014-12-29",89.199997
"2013","2014-12-30",89.199997
"2014","2014-12-31",88
"2015","2015-01-02",90.699997
"2016","2015-01-05",90.199997
"2017","2015-01-06",91.199997
"2018","2015-01-07",91.400002
"2019","2015-01-08",94.900002
"2020","2015-01-09",92.900002
"2021","2015-01-12",100.099998
"2022","2015-01-13",101.199997
"2023","2015-01-14",95
"2024","2015-01-15",90.599998
"2025","2015-01-16",90.400002
"2026","2015-01-20",89.900002
"2027","2015-01-21",88.900002
"2028","2015-01-22",91.5
"2029","2015-01-23",90.199997
"2030","2015-01-26",95.5
"2031","2015-01-27",95.400002
"2032","2015-01-28",98.699997
"2033","2015-01-29",104.199997
"2034","2015-01-30",99.599998
"2035","2015-02-02",100.900002
"2036","2015-02-03",102.199997
"2037","2015-02-04",103.800003
"2038","2015-02-05",108.300003
"2039","2015-02-06",104.699997
"2040","2015-02-09",105.599998
"2041","2015-02-10",108.599998
"2042","2015-02-11",106.699997
"2043","2015-02-12",106.900002
"2044","2015-02-13",105.699997
"2045","2015-02-17",107.199997
"2046","2015-02-18",110.300003
"2047","2015-02-19",108.800003
"2048","2015-02-20",108.099998
"2049","2015-02-23",111.900002
"2050","2015-02-24",110.099998
"2051","2015-02-25",110.199997
"2052","2015-02-26",112
"2053","2015-02-27",115.199997
"2054","2015-03-02",114.5
"2055","2015-03-03",102.199997
"2056","2015-03-04",106.900002
"2057","2015-03-05",94.300003
"2058","2015-03-06",90.099998
"2059","2015-03-09",87.5
"2060","2015-03-10",84
"2061","2015-03-11",81.900002
"2062","2015-03-12",83
"2063","2015-03-13",81.699997
"2064","2015-03-16",82.400002
"2065","2015-03-17",81.900002
"2066","2015-03-18",82.599998
"2067","2015-03-19",86.699997
"2068","2015-03-20",93.199997
"2069","2015-03-23",92.599998
"2070","2015-03-24",88.5
"2071","2015-03-25",88.599998
"2072","2015-03-26",83.199997
"2073","2015-03-27",87.699997
"2074","2015-03-30",84.5
"2075","2015-03-31",81.599998
"2076","2015-04-01",82.199997
"2077","2015-04-02",83.300003
"2078","2015-04-06",83.900002
"2079","2015-04-07",79.300003
"2080","2015-04-08",82.800003
"2081","2015-04-09",80.599998
"2082","2015-04-10",82.300003
"2083","2015-04-13",83
"2084","2015-04-14",84.5
"2085","2015-04-15",91.5
"2086","2015-04-16",91.900002
"2087","2015-04-17",90.099998
"2088","2015-04-20",89.400002
"2089","2015-04-21",87.199997
"2090","2015-04-22",90.699997
"2091","2015-04-23",92
"2092","2015-04-24",89.400002
"2093","2015-04-27",82.599998
"2094","2015-04-28",79.5
"2095","2015-04-29",52
"2096","2015-04-30",50.799999
"2097","2015-05-01",52.200001
"2098","2015-05-04",52.5
"2099","2015-05-05",50.900002
"2100","2015-05-06",52.700001
"2101","2015-05-07",52.599998
"2102","2015-05-08",50.299999
"2103","2015-05-11",52.700001
"2104","2015-05-12",51
"2105","2015-05-13",51.599998
"2106","2015-05-14",52.299999
"2107","2015-05-15",56.599998
"2108","2015-05-18",55.5
"2109","2015-05-19",57
"2110","2015-05-20",57.299999
"2111","2015-05-21",57.400002
"2112","2015-05-22",58.599998
"2113","2015-05-26",57.099998
"2114","2015-05-27",60.799999
"2115","2015-05-28",65.699997
"2116","2015-05-29",65
"2117","2015-06-01",64.800003
"2118","2015-06-02",63.599998
"2119","2015-06-03",64.5
"2120","2015-06-04",65.599998
"2121","2015-06-05",66.599998
"2122","2015-06-08",65.099998
"2123","2015-06-09",63.599998
"2124","2015-06-10",65
"2125","2015-06-11",65.199997
"2126","2015-06-12",65.599998
"2127","2015-06-15",65.699997
"2128","2015-06-16",67.400002
"2129","2015-06-17",67.400002
"2130","2015-06-18",67
"2131","2015-06-19",65.300003
"2132","2015-06-22",65.800003
"2133","2015-06-23",64.199997
"2134","2015-06-24",62
"2135","2015-06-25",63.700001
"2136","2015-06-26",62
"2137","2015-06-29",59
"2138","2015-06-30",63
"2139","2015-07-01",63.900002
"2140","2015-07-02",63.299999
"2141","2015-07-06",63.799999
"2142","2015-07-07",64.599998
"2143","2015-07-08",63.200001
"2144","2015-07-09",64.800003
"2145","2015-07-10",66.900002
"2146","2015-07-13",71.5
"2147","2015-07-14",71.900002
"2148","2015-07-15",66.099998
"2149","2015-07-16",67.099998
"2150","2015-07-17",66.800003
"2151","2015-07-20",65.5
"2152","2015-07-21",68.099998
"2153","2015-07-22",68.900002
"2154","2015-07-23",67.800003
"2155","2015-07-24",80.699997
"2156","2015-07-27",84.699997
"2157","2015-07-28",84.5
"2158","2015-07-29",87.400002
"2159","2015-07-30",87.199997
"2160","2015-07-31",88
"2161","2015-08-03",88.800003
"2162","2015-08-04",87.300003
"2163","2015-08-05",87.699997
"2164","2015-08-06",84.300003
"2165","2015-08-07",81.300003
"2166","2015-08-10",84.900002
"2167","2015-08-11",80.400002
"2168","2015-08-12",83.400002
"2169","2015-08-13",81.800003
"2170","2015-08-14",79.5
"2171","2015-08-17",82.800003
"2172","2015-08-18",81.800003
"2173","2015-08-19",81
"2174","2015-08-20",77.5
"2175","2015-08-21",73.699997
"2176","2015-08-24",68.5
"2177","2015-08-25",70.099998
"2178","2015-08-26",72.900002
"2179","2015-08-27",76.5
"2180","2015-08-28",81
"2181","2015-08-31",78.300003
"2182","2015-09-01",80.300003
"2183","2015-09-02",82.599998
"2184","2015-09-03",82.199997
"2185","2015-09-04",80.800003
"2186","2015-09-08",83.900002
"2187","2015-09-09",80.300003
"2188","2015-09-10",82.099998
"2189","2015-09-11",86.5
"2190","2015-09-14",86.900002
"2191","2015-09-15",86.699997
"2192","2015-09-16",86.599998
"2193","2015-09-17",87.300003
"2194","2015-09-18",86.300003
"2195","2015-09-21",80.5
"2196","2015-09-22",79.900002
"2197","2015-09-23",80
"2198","2015-09-24",78.199997
"2199","2015-09-25",74.099998
"2200","2015-09-28",68.099998
"2201","2015-09-29",63.5
"2202","2015-09-30",65.400002
"2203","2015-10-01",67.699997
"2204","2015-10-02",69.699997
"2205","2015-10-05",74.199997
"2206","2015-10-06",72.400002
"2207","2015-10-07",75.800003
"2208","2015-10-08",75.699997
"2209","2015-10-09",75.699997
"2210","2015-10-12",75.199997
"2211","2015-10-13",78.199997
"2212","2015-10-14",78.400002
"2213","2015-10-15",79.599998
"2214","2015-10-16",79.400002
"2215","2015-10-19",79.099998
"2216","2015-10-20",73.699997
"2217","2015-10-21",67.099998
"2218","2015-10-22",62.700001
"2219","2015-10-23",76.800003
"2220","2015-10-26",77
"2221","2015-10-27",71.5
"2222","2015-10-28",75.099998
"2223","2015-10-29",73.400002
"2224","2015-10-30",72.699997
"2225","2015-11-02",76.699997
"2226","2015-11-03",77.199997
"2227","2015-11-04",78.099998
"2228","2015-11-05",79.300003
"2229","2015-11-06",82.5
"2230","2015-11-09",80.900002
"2231","2015-11-10",77.599998
"2232","2015-11-11",77.199997
"2233","2015-11-12",74.699997
"2234","2015-11-13",76.099998
"2235","2015-11-16",80.400002
"2236","2015-11-17",78.900002
"2237","2015-11-18",80.800003
"2238","2015-11-19",80.699997
"2239","2015-11-20",83.5
"2240","2015-11-23",83.800003
"2241","2015-11-24",84.699997
"2242","2015-11-25",87
"2243","2015-11-27",83.5
"2244","2015-11-30",84.800003
"2245","2015-12-01",87.199997
"2246","2015-12-02",88.300003
"2247","2015-12-03",83.800003
"2248","2015-12-04",84.900002
"2249","2015-12-07",81.199997
"2250","2015-12-08",83
"2251","2015-12-09",83.400002
"2252","2015-12-10",85
"2253","2015-12-11",83.900002
"2254","2015-12-14",85.900002
"2255","2015-12-15",89
"2256","2015-12-16",89.300003
"2257","2015-12-17",85.599998
"2258","2015-12-18",83.400002
"2259","2015-12-21",83.699997
"2260","2015-12-22",80.5
"2261","2015-12-23",85.800003
"2262","2015-12-24",87.699997
"2263","2015-12-28",88.400002
"2264","2015-12-29",90.099998
"2265","2015-12-30",87.800003
"2266","2015-12-31",89
"2267","2016-01-04",88.099998
"2268","2016-01-05",86.099998
"2269","2016-01-06",85.300003
"2270","2016-01-07",78.199997
"2271","2016-01-08",73.699997
"2272","2016-01-11",70.099998
"2273","2016-01-12",68.900002
"2274","2016-01-13",65.400002
"2275","2016-01-14",68.5
"2276","2016-01-15",64.5
"2277","2016-01-19",66
"2278","2016-01-20",70
"2279","2016-01-21",69.5
"2280","2016-01-22",72.699997
"2281","2016-01-25",72.900002
"2282","2016-01-26",75
"2283","2016-01-27",74.400002
"2284","2016-01-28",73.199997
"2285","2016-01-29",71.800003
"2286","2016-02-01",71.800003
"2287","2016-02-02",73.800003
"2288","2016-02-03",71
"2289","2016-02-04",70.699997
"2290","2016-02-05",67.099998
"2291","2016-02-08",61.700001
"2292","2016-02-09",59.700001
"2293","2016-02-10",60.700001
"2294","2016-02-11",59.799999
"2295","2016-02-12",61.200001
"2296","2016-02-16",62
"2297","2016-02-17",62.299999
"2298","2016-02-18",60.200001
"2299","2016-02-19",59.799999
"2300","2016-02-22",59.900002
"2301","2016-02-23",60
"2302","2016-02-24",59.299999
"2303","2016-02-25",59
"2304","2016-02-26",62.200001
"2305","2016-02-29",58.5
"2306","2016-03-01",61.599998
"2307","2016-03-02",63.099998
"2308","2016-03-03",60.5
"2309","2016-03-04",60.599998
"2310","2016-03-07",61
"2311","2016-03-08",57
"2312","2016-03-09",56.200001
"2313","2016-03-10",49
"2314","2016-03-11",49.200001
"2315","2016-03-14",53.700001
"2316","2016-03-15",50.900002
"2317","2016-03-16",48
"2318","2016-03-17",46.200001
"2319","2016-03-18",46
"2320","2016-03-21",48.599998
"2321","2016-03-22",50.400002
"2322","2016-03-23",48
"2323","2016-03-24",48
"2324","2016-03-28",48
"2325","2016-03-29",47.200001
"2326","2016-03-30",46.599998
"2327","2016-03-31",49
"2328","2016-04-01",50.5
"2329","2016-04-04",52.299999
"2330","2016-04-05",50.599998
"2331","2016-04-06",53.599998
"2332","2016-04-07",53.400002
"2333","2016-04-08",51.700001
"2334","2016-04-11",51.799999
"2335","2016-04-12",51.200001
"2336","2016-04-13",53
"2337","2016-04-14",53.900002
"2338","2016-04-15",56.5
"2339","2016-04-18",55.900002
"2340","2016-04-19",54.400002
"2341","2016-04-20",55.299999
"2342","2016-04-21",57.700001
"2343","2016-04-22",58
"2344","2016-04-25",56.400002
"2345","2016-04-26",53.799999
"2346","2016-04-27",51.5
"2347","2016-04-28",50.700001
"2348","2016-04-29",55.200001
"2349","2016-05-02",58.700001
"2350","2016-05-03",59
"2351","2016-05-04",56.799999
"2352","2016-05-05",55.900002
"2353","2016-05-06",52.799999
"2354","2016-05-09",54
"2355","2016-05-10",54.900002
"2356","2016-05-11",54
"2357","2016-05-12",51
"2358","2016-05-13",51.5
"2359","2016-05-16",53.200001
"2360","2016-05-17",52.200001
"2361","2016-05-18",53.5
"2362","2016-05-19",52.799999
"2363","2016-05-20",56.099998
"2364","2016-05-23",56.099998
"2365","2016-05-24",58.5
"2366","2016-05-25",58.599998
"2367","2016-05-26",58.299999
"2368","2016-05-27",58
"2369","2016-05-31",59.900002
"2370","2016-06-01",62.799999
"2371","2016-06-02",64.800003
"2372","2016-06-03",62.099998
"2373","2016-06-06",65.5
"2374","2016-06-07",63.799999
"2375","2016-06-08",66.199997
"2376","2016-06-09",64.599998
"2377","2016-06-10",63.099998
"2378","2016-06-13",63.299999
"2379","2016-06-14",64.300003
"2380","2016-06-15",64.599998
"2381","2016-06-16",65.400002
"2382","2016-06-17",61.700001
"2383","2016-06-20",62.599998
"2384","2016-06-21",61.299999
"2385","2016-06-22",60.700001
"2386","2016-06-23",66.400002
"2387","2016-06-24",67.400002
"2388","2016-06-27",66.199997
"2389","2016-06-28",71.5
"2390","2016-06-29",71.199997
"2391","2016-06-30",71.400002
"2392","2016-07-01",74.400002
"2393","2016-07-05",73.599998
"2394","2016-07-06",74.900002
"2395","2016-07-07",76.900002
"2396","2016-07-08",80.699997
"2397","2016-07-11",83.300003
"2398","2016-07-12",83.800003
"2399","2016-07-13",81.199997
"2400","2016-07-14",82.900002
"2401","2016-07-15",81.300003
"2402","2016-07-18",82.199997
"2403","2016-07-19",80.800003
"2404","2016-07-20",83.900002
"2405","2016-07-21",83.199997
"2406","2016-07-22",83.400002
"2407","2016-07-25",84.300003
"2408","2016-07-26",82.400002
"2409","2016-07-27",82.699997
"2410","2016-07-28",79.199997
"2411","2016-07-29",81.199997
"2412","2016-08-01",82.900002
"2413","2016-08-02",82.300003
"2414","2016-08-03",82.5
"2415","2016-08-04",83.5
"2416","2016-08-05",83.199997
"2417","2016-08-08",82.300003
"2418","2016-08-09",83.5
"2419","2016-08-10",82.900002
"2420","2016-08-11",81.900002
"2421","2016-08-12",80.900002
"2422","2016-08-15",82.199997
"2423","2016-08-16",83.099998
"2424","2016-08-17",79.699997
"2425","2016-08-18",79.099998
"2426","2016-08-19",79.800003
"2427","2016-08-22",80.099998
"2428","2016-08-23",80.300003
"2429","2016-08-24",76.300003
"2430","2016-08-25",78
"2431","2016-08-26",78
"2432","2016-08-29",77.199997
"2433","2016-08-30",76.300003
"2434","2016-08-31",74.199997
"2435","2016-09-01",75
"2436","2016-09-02",74.5
"2437","2016-09-06",75.5
"2438","2016-09-07",79.199997
"2439","2016-09-08",79
"2440","2016-09-09",75.099998
"2441","2016-09-12",77.599998
"2442","2016-09-13",76.5
"2443","2016-09-14",77.699997
"2444","2016-09-15",79.300003
"2445","2016-09-16",80.199997
"2446","2016-09-19",77.800003
"2447","2016-09-20",77.5
"2448","2016-09-21",78.199997
"2449","2016-09-22",78.300003
"2450","2016-09-23",77.5
"2451","2016-09-26",75.800003
"2452","2016-09-27",76.199997
"2453","2016-09-28",75.699997
"2454","2016-09-29",72.5
"2455","2016-09-30",76
"2456","2016-10-03",76.5
"2457","2016-10-04",75.400002
"2458","2016-10-05",76.199997
"2459","2016-10-06",75.699997
"2460","2016-10-07",76.800003
"2461","2016-10-10",79.199997
"2462","2016-10-11",77.599998
"2463","2016-10-12",75.099998
"2464","2016-10-13",72.300003
"2465","2016-10-14",71.5
"2466","2016-10-17",70.800003
"2467","2016-10-18",72.300003
"2468","2016-10-19",71.800003
"2469","2016-10-20",72.900002
"2470","2016-10-21",73.800003
"2471","2016-10-24",73.099998
"2472","2016-10-25",71.099998
"2473","2016-10-26",68.699997
"2474","2016-10-27",69
"2475","2016-10-28",68
"2476","2016-10-31",65.099998
"2477","2016-11-01",65
"2478","2016-11-02",63.299999
"2479","2016-11-03",58
"2480","2016-11-04",60.599998
"2481","2016-11-07",62.599998
"2482","2016-11-08",61.400002
"2483","2016-11-09",68.099998
"2484","2016-11-10",71.099998
"2485","2016-11-11",75.699997
"2486","2016-11-14",77.300003
"2487","2016-11-15",75
"2488","2016-11-16",73.599998
"2489","2016-11-17",74.900002
"2490","2016-11-18",73.400002
"2491","2016-11-21",74.599998
"2492","2016-11-22",72.5
"2493","2016-11-23",74.5
"2494","2016-11-25",75.099998
"2495","2016-11-28",73.599998
"2496","2016-11-29",72.199997
"2497","2016-11-30",71.900002
"2498","2016-12-01",69.099998
"2499","2016-12-02",72.199997
"2500","2016-12-05",72
"2501","2016-12-06",72.800003
"2502","2016-12-07",70.699997
"2503","2016-12-08",71.400002
"2504","2016-12-09",72.400002
"2505","2016-12-12",69.800003
"2506","2016-12-13",70.099998
"2507","2016-12-14",68.300003
"2508","2016-12-15",66.599998
"2509","2016-12-16",66
"2510","2016-12-19",66.5
"2511","2016-12-20",64.5
"2512","2016-12-21",64.699997
"2513","2016-12-22",63.900002
"2514","2016-12-23",67.300003
"2515","2016-12-27",65.199997
"2516","2016-12-28",62.900002
"2517","2016-12-29",63.900002
"2518","2016-12-30",66.099998
"2519","2017-01-03",70.5
"2520","2017-01-04",72.199997
"2521","2017-01-05",71.099998
"2522","2017-01-06",69
"2523","2017-01-09",69.099998
"2524","2017-01-10",70.199997
"2525","2017-01-11",70
"2526","2017-01-12",68.199997
"2527","2017-01-13",69.300003
"2528","2017-01-17",68.800003
"2529","2017-01-18",67.800003
"2530","2017-01-19",66.300003
"2531","2017-01-20",68
"2532","2017-01-23",70
"2533","2017-01-24",69.900002
"2534","2017-01-25",73
"2535","2017-01-26",71.199997
"2536","2017-01-27",70.099998
"2537","2017-01-30",68
"2538","2017-01-31",70
"2539","2017-02-01",70.5
"2540","2017-02-02",69.300003
"2541","2017-02-03",70.900002
"2542","2017-02-06",71
"2543","2017-02-07",69.699997
"2544","2017-02-08",70.5
"2545","2017-02-09",70.800003
"2546","2017-02-10",71.300003
"2547","2017-02-13",72.300003
"2548","2017-02-14",73.400002
"2549","2017-02-15",75.300003
"2550","2017-02-16",74.400002
"2551","2017-02-17",75.699997
"2552","2017-02-21",74
"2553","2017-02-22",72.300003
"2554","2017-02-23",72.699997
"2555","2017-02-24",74.099998
"2556","2017-02-27",74.900002
"2557","2017-02-28",71.5
"2558","2017-03-01",71.300003
"2559","2017-03-02",70.900002
"2560","2017-03-03",68.5
"2561","2017-03-06",66.5
"2562","2017-03-07",65.5
"2563","2017-03-08",71.199997
"2564","2017-03-09",71.400002
"2565","2017-03-10",72.699997
"2566","2017-03-13",75.900002
"2567","2017-03-14",73.800003
"2568","2017-03-15",77.099998
"2569","2017-03-16",76
"2570","2017-03-17",75.699997
"2571","2017-03-20",77.300003
"2572","2017-03-21",73.599998
"2573","2017-03-22",72.800003
"2574","2017-03-23",72.900002
"2575","2017-03-24",72.5
"2576","2017-03-27",76.800003
"2577","2017-03-28",79.699997
"2578","2017-03-29",80.400002
"2579","2017-03-30",79.199997
"2580","2017-03-31",78.099998
"2581","2017-04-03",77.400002
"2582","2017-04-04",78.900002
"2583","2017-04-05",77.699997
"2584","2017-04-06",79.099998
"2585","2017-04-07",80
"2586","2017-04-10",79.699997
"2587","2017-04-11",80.5
"2588","2017-04-12",79.900002
"2589","2017-04-13",79.199997
"2590","2017-04-17",79.199997
"2591","2017-04-18",78.400002
"2592","2017-04-19",78.5
"2593","2017-04-20",79.900002
"2594","2017-04-21",78.900002
"2595","2017-04-24",79.900002
"2596","2017-04-25",81.5
"2597","2017-04-26",80.699997
"2598","2017-04-27",79.699997
"2599","2017-04-28",78.900002
"2600","2017-05-01",81.599998
"2601","2017-05-02",81.300003
"2602","2017-05-03",84.699997
"2603","2017-05-04",82.599998
"2604","2017-05-05",82.5
"2605","2017-05-08",85.5
"2606","2017-05-09",88.5
"2607","2017-05-10",88.599998
"2608","2017-05-11",88.599998
"2609","2017-05-12",88.699997
"2610","2017-05-15",90.300003
"2611","2017-05-16",89.5
"2612","2017-05-17",88.5
"2613","2017-05-18",86.800003
"2614","2017-05-19",86.900002
"2615","2017-05-22",87
"2616","2017-05-23",86.699997
"2617","2017-05-24",86.400002
"2618","2017-05-25",86.199997
"2619","2017-05-26",86.199997
"2620","2017-05-30",82.900002
"2621","2017-05-31",82.800003
"2622","2017-06-01",84.699997
"2623","2017-06-02",86.599998
"2624","2017-06-05",86.300003
"2625","2017-06-06",88.599998
"2626","2017-06-07",88.800003
"2627","2017-06-08",88.599998
"2628","2017-06-09",88.5
"2629","2017-06-12",86.300003
"2630","2017-06-13",86.099998
"2631","2017-06-14",86.599998
"2632","2017-06-15",86.400002
"2633","2017-06-16",86.300003
"2634","2017-06-19",88.099998
"2635","2017-06-20",88
"2636","2017-06-21",92.599998
"2637","2017-06-22",92.5
"2638","2017-06-23",94.099998
"2639","2017-06-26",92.800003
"2640","2017-06-27",92.300003
"2641","2017-06-28",93
"2642","2017-06-29",92.400002
"2643","2017-06-30",91.5
"2644","2017-07-03",91.5
"2645","2017-07-05",90
"2646","2017-07-06",88.199997
"2647","2017-07-07",89.800003
"2648","2017-07-10",88.599998
"2649","2017-07-11",88.800003
"2650","2017-07-12",88.900002
"2651","2017-07-13",88.400002
"2652","2017-07-14",89.400002
"2653","2017-07-17",88.699997
"2654","2017-07-18",85.599998
"2655","2017-07-19",84
"2656","2017-07-20",85
"2657","2017-07-21",84.400002
"2658","2017-07-24",83.900002
"2659","2017-07-25",83.900002
"2660","2017-07-26",81.400002
"2661","2017-07-27",78.699997
"2662","2017-07-28",76.900002
"2663","2017-07-31",78.800003
"2664","2017-08-01",76
"2665","2017-08-02",74.300003
"2666","2017-08-03",70.5
"2667","2017-08-04",70.900002
"2668","2017-08-07",71.599998
"2669","2017-08-08",70.199997
"2670","2017-08-09",67.699997
"2671","2017-08-10",66.400002
"2672","2017-08-11",64.199997
"2673","2017-08-14",65
"2674","2017-08-15",62.700001
"2675","2017-08-16",63.200001
"2676","2017-08-17",61.799999
"2677","2017-08-18",61.5
"2678","2017-08-21",61
"2679","2017-08-22",64.900002
"2680","2017-08-23",63.799999
"2681","2017-08-24",64.800003
"2682","2017-08-25",64.800003
"2683","2017-08-28",66.400002
"2684","2017-08-29",66.199997
"2685","2017-08-30",67
"2686","2017-08-31",69.099998
"2687","2017-09-01",68.199997
"2688","2017-09-05",67.800003
"2689","2017-09-06",68.300003
"2690","2017-09-07",68.5
"2691","2017-09-08",68.300003
"2692","2017-09-11",68.199997
"2693","2017-09-12",68.599998
"2694","2017-09-13",68.599998
"2695","2017-09-14",68
"2696","2017-09-15",71.900002
"2697","2017-09-18",69
"2698","2017-09-19",66.5
"2699","2017-09-20",67.300003
"2700","2017-09-21",67.599998
"2701","2017-09-22",68.599998
"2702","2017-09-25",68.599998
"2703","2017-09-26",66.699997
"2704","2017-09-27",68.900002
"2705","2017-09-28",68.599998
"2706","2017-09-29",67.099998
"2707","2017-10-02",72.699997
"2708","2017-10-03",71.800003
"2709","2017-10-04",71
"2710","2017-10-05",71.199997
"2711","2017-10-06",71
"2712","2017-10-09",70.099998
"2713","2017-10-10",70
"2714","2017-10-11",70.099998
"2715","2017-10-12",68.800003
"2716","2017-10-13",67.800003
"2717","2017-10-16",66.900002
"2718","2017-10-17",64.599998
"2719","2017-10-18",64.5
"2720","2017-10-19",65.300003
"2721","2017-10-20",64.599998
"2722","2017-10-23",62.400002
"2723","2017-10-24",61.400002
"2724","2017-10-25",60
"2725","2017-10-26",60.099998
"2726","2017-10-27",59.299999
"2727","2017-10-30",58.099998
"2728","2017-10-31",56.799999
"2729","2017-11-01",55.299999
"2730","2017-11-02",54
"2731","2017-11-03",51.700001
"2732","2017-11-06",52.5
"2733","2017-11-07",29.6
"2734","2017-11-08",29.700001
"2735","2017-11-09",31.200001
"2736","2017-11-10",37.400002
"2737","2017-11-13",34.799999
"2738","2017-11-14",35.099998
"2739","2017-11-15",33.599998
"2740","2017-11-16",35.099998
"2741","2017-11-17",35.900002
"2742","2017-11-20",33.799999
"2743","2017-11-21",33.200001
"2744","2017-11-22",36.599998
"2745","2017-11-24",38.5
"2746","2017-11-27",37
"2747","2017-11-28",37.299999
"2748","2017-11-29",37.599998
"2749","2017-11-30",40.200001
"2750","2017-12-01",39.799999
"2751","2017-12-04",37.299999
"2752","2017-12-05",37.700001
"2753","2017-12-06",37.099998
"2754","2017-12-07",37.5
"2755","2017-12-08",38.200001
"2756","2017-12-11",40.700001
"2757","2017-12-12",39.400002
"2758","2017-12-13",38.900002
"2759","2017-12-14",38.5
"2760","2017-12-15",39.200001
"2761","2017-12-18",38.099998
"2762","2017-12-19",37.5
"2763","2017-12-20",37
"2764","2017-12-21",36.099998
"2765","2017-12-22",36.799999
"2766","2017-12-26",37.299999
"2767","2017-12-27",36
"2768","2017-12-28",35.900002
"2769","2017-12-29",36.299999
"2770","2018-01-02",38.5
"2771","2018-01-03",39.099998
"2772","2018-01-04",40.5
"2773","2018-01-05",38.700001
"2774","2018-01-08",38.5
"2775","2018-01-09",38.099998
"2776","2018-01-10",38
"2777","2018-01-11",37.700001
"2778","2018-01-12",35.799999
"2779","2018-01-16",34
"2780","2018-01-17",37.099998
"2781","2018-01-18",35.299999
"2782","2018-01-19",34.799999
"2783","2018-01-22",34
"2784","2018-01-23",33
"2785","2018-01-24",32.900002
"2786","2018-01-25",32.799999
"2787","2018-01-26",33.099998
"2788","2018-01-29",31.799999
"2789","2018-01-30",31.799999
"2790","2018-01-31",30.5
"2791","2018-02-01",30
"2792","2018-02-02",28.9
"2793","2018-02-05",28.5
"2794","2018-02-06",30.200001
"2795","2018-02-07",30.6
"2796","2018-02-08",30
"2797","2018-02-09",29.4
"2798","2018-02-12",30
"2799","2018-02-13",30.1
"2800","2018-02-14",30.799999
"2801","2018-02-15",31.299999
"2802","2018-02-16",31.4
"2803","2018-02-20",30.4
"2804","2018-02-21",30.299999
"2805","2018-02-22",30.200001
"2806","2018-02-23",30
"2807","2018-02-26",30
"2808","2018-02-27",29.6
"2809","2018-02-28",28
"2810","2018-03-01",27.1
"2811","2018-03-02",26.799999
"2812","2018-03-05",27
"2813","2018-03-06",28.5
"2814","2018-03-07",27.9
"2815","2018-03-08",26.6
"2816","2018-03-09",26.9
"2817","2018-03-12",27
"2818","2018-03-13",25.700001
"2819","2018-03-14",26.299999
"2820","2018-03-15",24.799999
"2821","2018-03-16",30
"2822","2018-03-19",31.6
"2823","2018-03-20",31
"2824","2018-03-21",32.099998
"2825","2018-03-22",35.299999
"2826","2018-03-23",33.599998
"2827","2018-03-26",35
"2828","2018-03-27",33.700001
"2829","2018-03-28",34.200001
"2830","2018-03-29",33.599998
"2831","2018-04-02",31.9
"2832","2018-04-03",32.599998
"2833","2018-04-04",32.200001
"2834","2018-04-05",31.700001
"2835","2018-04-06",29.700001
"2836","2018-04-09",26.9
"2837","2018-04-10",27.200001
"2838","2018-04-11",26.799999
"2839","2018-04-12",28.299999
"2840","2018-04-13",28.6
"2841","2018-04-16",30.4
"2842","2018-04-17",30.200001
"2843","2018-04-18",35.200001
"2844","2018-04-19",35.900002
"2845","2018-04-20",35.299999
"2846","2018-04-23",34.200001
"2847","2018-04-24",34.700001
"2848","2018-04-25",35
"2849","2018-04-26",35.599998
"2850","2018-04-27",31.1
"2851","2018-04-30",30
"2852","2018-05-01",29.5
"2853","2018-05-02",29.700001
"2854","2018-05-03",28.1
"2855","2018-05-04",29.6
"2856","2018-05-07",30.200001
"2857","2018-05-08",29.799999
"2858","2018-05-09",29
"2859","2018-05-10",29.1
"2860","2018-05-11",30
"2861","2018-05-14",29.700001
"2862","2018-05-15",28.799999
"2863","2018-05-16",28.700001
"2864","2018-05-17",28.5
"2865","2018-05-18",28.700001
"2866","2018-05-21",27.1
"2867","2018-05-22",27.1
