"","date","CBPO"
"1923","2015-09-16",94.470001
"1924","2015-09-17",95.970001
"1925","2015-09-18",93.169998
"1926","2015-09-21",89.690002
"1927","2015-09-22",90.18
"1928","2015-09-23",88.040001
"1929","2015-09-24",89.050003
"1930","2015-09-25",83.230003
"1931","2015-09-28",82.620003
"1932","2015-09-29",83.419998
"1933","2015-09-30",89.82
"1934","2015-10-01",89.129997
"1935","2015-10-02",92.669998
"1936","2015-10-05",91.989998
"1937","2015-10-06",92.529999
"1938","2015-10-07",91.830002
"1939","2015-10-08",94.720001
"1940","2015-10-09",97.220001
"1941","2015-10-12",98.830002
"1942","2015-10-13",100.230003
"1943","2015-10-14",100
"1944","2015-10-15",100.809998
"1945","2015-10-16",102.900002
"1946","2015-10-19",104.550003
"1947","2015-10-20",102.540001
"1948","2015-10-21",99.839996
"1949","2015-10-22",97.959999
"1950","2015-10-23",105.019997
"1951","2015-10-26",109.050003
"1952","2015-10-27",106.669998
"1953","2015-10-28",110.230003
"1954","2015-10-29",109.889999
"1955","2015-10-30",113.940002
"1956","2015-11-02",115.110001
"1957","2015-11-03",115.620003
"1958","2015-11-04",114.589996
"1959","2015-11-05",114.589996
"1960","2015-11-06",114.989998
"1961","2015-11-09",114.580002
"1962","2015-11-10",115.040001
"1963","2015-11-11",114.699997
"1964","2015-11-12",117.419998
"1965","2015-11-13",113.150002
"1966","2015-11-16",119.019997
"1967","2015-11-17",126.110001
"1968","2015-11-18",117.019997
"1969","2015-11-19",119.959999
"1970","2015-11-20",119.839996
"1971","2015-11-23",118.519997
"1972","2015-11-24",118.279999
"1973","2015-11-25",119.879997
"1974","2015-11-27",121.940002
"1975","2015-11-30",117.519997
"1976","2015-12-01",120.510002
"1977","2015-12-02",118.860001
"1978","2015-12-03",116.559998
"1979","2015-12-04",118.739998
"1980","2015-12-07",118.449997
"1981","2015-12-08",119.279999
"1982","2015-12-09",116.870003
"1983","2015-12-10",121.32
"1984","2015-12-11",121.379997
"1985","2015-12-14",122.82
"1986","2015-12-15",127.699997
"1987","2015-12-16",131.449997
"1988","2015-12-17",131.690002
"1989","2015-12-18",128.300003
"1990","2015-12-21",134.729996
"1991","2015-12-22",134.110001
"1992","2015-12-23",137.580002
"1993","2015-12-24",139.770004
"1994","2015-12-28",141.389999
"1995","2015-12-29",142.130005
"1996","2015-12-30",140.910004
"1997","2015-12-31",142.460007
"1998","2016-01-04",142.080002
"1999","2016-01-05",132.110001
"2000","2016-01-06",124.989998
"2001","2016-01-07",128.869995
"2002","2016-01-08",129.910004
"2003","2016-01-11",126.260002
"2004","2016-01-12",132.839996
"2005","2016-01-13",117.959999
"2006","2016-01-14",126.980003
"2007","2016-01-15",125.830002
"2008","2016-01-19",126.889999
"2009","2016-01-20",122.610001
"2010","2016-01-21",120.279999
"2011","2016-01-22",124.720001
"2012","2016-01-25",130.399994
"2013","2016-01-26",130.529999
"2014","2016-01-27",125.349998
"2015","2016-01-28",122.82
"2016","2016-01-29",128.270004
"2017","2016-02-01",126.449997
"2018","2016-02-02",122.410004
"2019","2016-02-03",120.400002
"2020","2016-02-04",121.610001
"2021","2016-02-05",117.190002
"2022","2016-02-08",105.519997
"2023","2016-02-09",106.839996
"2024","2016-02-10",107.580002
"2025","2016-02-11",106.480003
"2026","2016-02-12",106.769997
"2027","2016-02-16",111.330002
"2028","2016-02-17",119.260002
"2029","2016-02-18",114.510002
"2030","2016-02-19",116.669998
"2031","2016-02-22",116.589996
"2032","2016-02-23",116.709999
"2033","2016-02-24",111.760002
"2034","2016-02-25",113.019997
"2035","2016-02-26",116.18
"2036","2016-02-29",114
"2037","2016-03-01",117.639999
"2038","2016-03-02",111.110001
"2039","2016-03-03",110.699997
"2040","2016-03-04",110
"2041","2016-03-07",110.68
"2042","2016-03-08",109.279999
"2043","2016-03-09",105.559998
"2044","2016-03-10",106.120003
"2045","2016-03-11",108.25
"2046","2016-03-14",111.720001
"2047","2016-03-15",109.860001
"2048","2016-03-16",110.940002
"2049","2016-03-17",113.870003
"2050","2016-03-18",111.269997
"2051","2016-03-21",112.480003
"2052","2016-03-22",112.75
"2053","2016-03-23",110
"2054","2016-03-24",110.300003
"2055","2016-03-28",110.760002
"2056","2016-03-29",113.040001
"2057","2016-03-30",114.169998
"2058","2016-03-31",114.480003
"2059","2016-04-01",114.989998
"2060","2016-04-04",116.779999
"2061","2016-04-05",114.230003
"2062","2016-04-06",122.760002
"2063","2016-04-07",121.970001
"2064","2016-04-08",120.370003
"2065","2016-04-11",119.790001
"2066","2016-04-12",121.809998
"2067","2016-04-13",122.75
"2068","2016-04-14",122.5
"2069","2016-04-15",123.389999
"2070","2016-04-18",127.139999
"2071","2016-04-19",126.260002
"2072","2016-04-20",124.120003
"2073","2016-04-21",126.980003
"2074","2016-04-22",128.740005
"2075","2016-04-25",128.169998
"2076","2016-04-26",124.010002
"2077","2016-04-27",119.230003
"2078","2016-04-28",119.989998
"2079","2016-04-29",117
"2080","2016-05-02",120.43
"2081","2016-05-03",117.510002
"2082","2016-05-04",117.059998
"2083","2016-05-05",119.57
"2084","2016-05-06",119.029999
"2085","2016-05-09",115.529999
"2086","2016-05-10",118.610001
"2087","2016-05-11",118.440002
"2088","2016-05-12",116.489998
"2089","2016-05-13",115.010002
"2090","2016-05-16",115.330002
"2091","2016-05-17",113.400002
"2092","2016-05-18",115.190002
"2093","2016-05-19",112.669998
"2094","2016-05-20",113.75
"2095","2016-05-23",114.970001
"2096","2016-05-24",115.480003
"2097","2016-05-25",114.839996
"2098","2016-05-26",116.169998
"2099","2016-05-27",117.389999
"2100","2016-05-31",117.959999
"2101","2016-06-01",116.989998
"2102","2016-06-02",114.059998
"2103","2016-06-03",118.529999
"2104","2016-06-06",119.639999
"2105","2016-06-07",117.040001
"2106","2016-06-08",117.360001
"2107","2016-06-09",117.779999
"2108","2016-06-10",116.269997
"2109","2016-06-13",110.029999
"2110","2016-06-14",107.589996
"2111","2016-06-15",109.940002
"2112","2016-06-16",107.650002
"2113","2016-06-17",107.849998
"2114","2016-06-20",105.809998
"2115","2016-06-21",106.959999
"2116","2016-06-22",105.720001
"2117","2016-06-23",106.150002
"2118","2016-06-24",101.690002
"2119","2016-06-27",101.050003
"2120","2016-06-28",104.07
"2121","2016-06-29",105.75
"2122","2016-06-30",106.32
"2123","2016-07-01",107.18
"2124","2016-07-05",108.150002
"2125","2016-07-06",112.339996
"2126","2016-07-07",114.129997
"2127","2016-07-08",116.389999
"2128","2016-07-11",115.099998
"2129","2016-07-12",115.190002
"2130","2016-07-13",112.800003
"2131","2016-07-14",112.879997
"2132","2016-07-15",111.720001
"2133","2016-07-18",111.050003
"2134","2016-07-19",109.739998
"2135","2016-07-20",110.400002
"2136","2016-07-21",109.809998
"2137","2016-07-22",110.639999
"2138","2016-07-25",113.139999
"2139","2016-07-26",119.739998
"2140","2016-07-27",117.699997
"2141","2016-07-28",121.599998
"2142","2016-07-29",119.379997
"2143","2016-08-01",119.550003
"2144","2016-08-02",119.879997
"2145","2016-08-03",120.550003
"2146","2016-08-04",121.470001
"2147","2016-08-05",134.169998
"2148","2016-08-08",126.980003
"2149","2016-08-09",128.270004
"2150","2016-08-10",126.239998
"2151","2016-08-11",126.989998
"2152","2016-08-12",125.639999
"2153","2016-08-15",125.230003
"2154","2016-08-16",124.730003
"2155","2016-08-17",120.510002
"2156","2016-08-18",115.43
"2157","2016-08-19",115.980003
"2158","2016-08-22",114.809998
"2159","2016-08-23",114.43
"2160","2016-08-24",112.120003
"2161","2016-08-25",111.75
"2162","2016-08-26",112.019997
"2163","2016-08-29",112.080002
"2164","2016-08-30",111
"2165","2016-08-31",110.040001
"2166","2016-09-01",110.57
"2167","2016-09-02",112.129997
"2168","2016-09-06",120
"2169","2016-09-07",117.940002
"2170","2016-09-08",121.230003
"2171","2016-09-09",115.82
"2172","2016-09-12",119.849998
"2173","2016-09-13",118.360001
"2174","2016-09-14",120.190002
"2175","2016-09-15",122.160004
"2176","2016-09-16",122.349998
"2177","2016-09-19",121.230003
"2178","2016-09-20",122.279999
"2179","2016-09-21",123.75
"2180","2016-09-22",125.220001
"2181","2016-09-23",126.089996
"2182","2016-09-26",120.93
"2183","2016-09-27",122.139999
"2184","2016-09-28",125.669998
"2185","2016-09-29",123.730003
"2186","2016-09-30",124.480003
"2187","2016-10-03",121.779999
"2188","2016-10-04",123.349998
"2189","2016-10-05",125.43
"2190","2016-10-06",123.580002
"2191","2016-10-07",122.709999
"2192","2016-10-10",123.18
"2193","2016-10-11",120.089996
"2194","2016-10-12",120
"2195","2016-10-13",118.629997
"2196","2016-10-14",117.010002
"2197","2016-10-17",115.93
"2198","2016-10-18",116.519997
"2199","2016-10-19",115.510002
"2200","2016-10-20",115.370003
"2201","2016-10-21",114.019997
"2202","2016-10-24",113.209999
"2203","2016-10-25",114.919998
"2204","2016-10-26",119.279999
"2205","2016-10-27",121.830002
"2206","2016-10-28",120
"2207","2016-10-31",118.110001
"2208","2016-11-01",118.870003
"2209","2016-11-02",117.989998
"2210","2016-11-03",117.050003
"2211","2016-11-04",119.099998
"2212","2016-11-07",119.559998
"2213","2016-11-08",118.160004
"2214","2016-11-09",121.050003
"2215","2016-11-10",122.290001
"2216","2016-11-11",125.339996
"2217","2016-11-14",123.639999
"2218","2016-11-15",121.389999
"2219","2016-11-16",116.309998
"2220","2016-11-17",116.540001
"2221","2016-11-18",116.32
"2222","2016-11-21",118.370003
"2223","2016-11-22",115.980003
"2224","2016-11-23",117.900002
"2225","2016-11-25",119.919998
"2226","2016-11-28",118.910004
"2227","2016-11-29",120.279999
"2228","2016-11-30",119.720001
"2229","2016-12-01",113.589996
"2230","2016-12-02",114.800003
"2231","2016-12-05",115.089996
"2232","2016-12-06",116.790001
"2233","2016-12-07",115.059998
"2234","2016-12-08",118.419998
"2235","2016-12-09",116.330002
"2236","2016-12-12",113.550003
"2237","2016-12-13",113.129997
"2238","2016-12-14",114.290001
"2239","2016-12-15",111.370003
"2240","2016-12-16",111.260002
"2241","2016-12-19",109.769997
"2242","2016-12-20",109.449997
"2243","2016-12-21",110.150002
"2244","2016-12-22",110.349998
"2245","2016-12-23",111.279999
"2246","2016-12-27",110.959999
"2247","2016-12-28",109.300003
"2248","2016-12-29",107.870003
"2249","2016-12-30",107.519997
"2250","2017-01-03",108.139999
"2251","2017-01-04",111.900002
"2252","2017-01-05",112.5
"2253","2017-01-06",115.129997
"2254","2017-01-09",113.220001
"2255","2017-01-10",110.730003
"2256","2017-01-11",108.269997
"2257","2017-01-12",108.800003
"2258","2017-01-13",109.089996
"2259","2017-01-17",104.150002
"2260","2017-01-18",107.410004
"2261","2017-01-19",106.889999
"2262","2017-01-20",107.32
"2263","2017-01-23",111.209999
"2264","2017-01-24",112.279999
"2265","2017-01-25",114
"2266","2017-01-26",114.029999
"2267","2017-01-27",113.480003
"2268","2017-01-30",113.360001
"2269","2017-01-31",113.940002
"2270","2017-02-01",113.589996
"2271","2017-02-02",113.82
"2272","2017-02-03",113.940002
"2273","2017-02-06",114.07
"2274","2017-02-07",113.830002
"2275","2017-02-08",113.339996
"2276","2017-02-09",114.730003
"2277","2017-02-10",114.059998
"2278","2017-02-13",114.290001
"2279","2017-02-14",112.949997
"2280","2017-02-15",112.989998
"2281","2017-02-16",113.07
"2282","2017-02-17",110.139999
"2283","2017-02-21",108.910004
"2284","2017-02-22",107.18
"2285","2017-02-23",110.150002
"2286","2017-02-24",109.099998
"2287","2017-02-27",107.879997
"2288","2017-02-28",98.199997
"2289","2017-03-01",100
"2290","2017-03-02",99.989998
"2291","2017-03-03",100.32
"2292","2017-03-06",99.720001
"2293","2017-03-07",98.730003
"2294","2017-03-08",98.589996
"2295","2017-03-09",98.709999
"2296","2017-03-10",97.870003
"2297","2017-03-13",98.080002
"2298","2017-03-14",100.489998
"2299","2017-03-15",100.660004
"2300","2017-03-16",101.93
"2301","2017-03-17",100.809998
"2302","2017-03-20",99.879997
"2303","2017-03-21",99.050003
"2304","2017-03-22",99.82
"2305","2017-03-23",99.480003
"2306","2017-03-24",99.510002
"2307","2017-03-27",99.43
"2308","2017-03-28",99.629997
"2309","2017-03-29",100.410004
"2310","2017-03-30",100.059998
"2311","2017-03-31",100.129997
"2312","2017-04-03",100.330002
"2313","2017-04-04",99.419998
"2314","2017-04-05",100.550003
"2315","2017-04-06",102.019997
"2316","2017-04-07",103.730003
"2317","2017-04-10",105.339996
"2318","2017-04-11",106.010002
"2319","2017-04-12",107.809998
"2320","2017-04-13",108.339996
"2321","2017-04-17",109.959999
"2322","2017-04-18",111.209999
"2323","2017-04-19",114.260002
"2324","2017-04-20",115.139999
"2325","2017-04-21",114.080002
"2326","2017-04-24",116.540001
"2327","2017-04-25",118.709999
"2328","2017-04-26",119.150002
"2329","2017-04-27",118.220001
"2330","2017-04-28",118
"2331","2017-05-01",118.839996
"2332","2017-05-02",118.18
"2333","2017-05-03",119.029999
"2334","2017-05-04",116.940002
"2335","2017-05-05",117.050003
"2336","2017-05-08",116.25
"2337","2017-05-09",116.709999
"2338","2017-05-10",114.949997
"2339","2017-05-11",114.419998
"2340","2017-05-12",110.169998
"2341","2017-05-15",113.949997
"2342","2017-05-16",111.639999
"2343","2017-05-17",109
"2344","2017-05-18",109.059998
"2345","2017-05-19",111
"2346","2017-05-22",112.440002
"2347","2017-05-23",113.099998
"2348","2017-05-24",113.980003
"2349","2017-05-25",114.120003
"2350","2017-05-26",114.279999
"2351","2017-05-30",112.650002
"2352","2017-05-31",113.800003
"2353","2017-06-01",114.940002
"2354","2017-06-02",114.279999
"2355","2017-06-05",114.5
"2356","2017-06-06",113.769997
"2357","2017-06-07",111.559998
"2358","2017-06-08",105
"2359","2017-06-09",108.510002
"2360","2017-06-12",106.459999
"2361","2017-06-13",108.43
"2362","2017-06-14",109.07
"2363","2017-06-15",109.019997
"2364","2017-06-16",110.339996
"2365","2017-06-19",109.849998
"2366","2017-06-20",107.839996
"2367","2017-06-21",112.400002
"2368","2017-06-22",112.57
"2369","2017-06-23",111.839996
"2370","2017-06-26",112.620003
"2371","2017-06-27",109.910004
"2372","2017-06-28",112.330002
"2373","2017-06-29",111.709999
"2374","2017-06-30",113.099998
"2375","2017-07-03",111.889999
"2376","2017-07-05",104.970001
"2377","2017-07-06",102.779999
"2378","2017-07-07",103.389999
"2379","2017-07-10",105.120003
"2380","2017-07-11",103.730003
"2381","2017-07-12",102.889999
"2382","2017-07-13",102.769997
"2383","2017-07-14",101.860001
"2384","2017-07-17",102.510002
"2385","2017-07-18",103.010002
"2386","2017-07-19",106.360001
"2387","2017-07-20",104.290001
"2388","2017-07-21",102.800003
"2389","2017-07-24",103.370003
"2390","2017-07-25",98.32
"2391","2017-07-26",101.150002
"2392","2017-07-27",100.900002
"2393","2017-07-28",98.419998
"2394","2017-07-31",99.5
"2395","2017-08-01",97.32
"2396","2017-08-02",95.800003
"2397","2017-08-03",96.940002
"2398","2017-08-04",97.040001
"2399","2017-08-07",95.779999
"2400","2017-08-08",93.209999
"2401","2017-08-09",93.809998
"2402","2017-08-10",91.169998
"2403","2017-08-11",91.510002
"2404","2017-08-14",92.400002
"2405","2017-08-15",90.720001
"2406","2017-08-16",90
"2407","2017-08-17",89.300003
"2408","2017-08-18",89.970001
"2409","2017-08-21",91.239998
"2410","2017-08-22",91.660004
"2411","2017-08-23",93.199997
"2412","2017-08-24",92.230003
"2413","2017-08-25",91.57
"2414","2017-08-28",89.830002
"2415","2017-08-29",89.949997
"2416","2017-08-30",90.980003
"2417","2017-08-31",97.5
"2418","2017-09-01",95.620003
"2419","2017-09-05",94.669998
"2420","2017-09-06",94.970001
"2421","2017-09-07",93.370003
"2422","2017-09-08",94.989998
"2423","2017-09-11",95.190002
"2424","2017-09-12",95.75
"2425","2017-09-13",95.949997
"2426","2017-09-14",95.889999
"2427","2017-09-15",90.809998
"2428","2017-09-18",91.010002
"2429","2017-09-19",90.769997
"2430","2017-09-20",92.800003
"2431","2017-09-21",89.849998
"2432","2017-09-22",90.809998
"2433","2017-09-25",91.690002
"2434","2017-09-26",91.68
"2435","2017-09-27",91.489998
"2436","2017-09-28",91.330002
"2437","2017-09-29",92.269997
"2438","2017-10-02",95.620003
"2439","2017-10-03",95.690002
"2440","2017-10-04",97.029999
"2441","2017-10-05",96.050003
"2442","2017-10-06",96.18
"2443","2017-10-09",99.910004
"2444","2017-10-10",97.449997
"2445","2017-10-11",97.150002
"2446","2017-10-12",82.589996
"2447","2017-10-13",80.139999
"2448","2017-10-16",81.059998
"2449","2017-10-17",81.269997
"2450","2017-10-18",79.059998
"2451","2017-10-19",76.75
"2452","2017-10-20",80.059998
"2453","2017-10-23",81.220001
"2454","2017-10-24",83.75
"2455","2017-10-25",80.5
"2456","2017-10-26",81
"2457","2017-10-27",80.400002
"2458","2017-10-30",77.949997
"2459","2017-10-31",77.709999
"2460","2017-11-01",76.989998
"2461","2017-11-02",74.440002
"2462","2017-11-03",77.559998
"2463","2017-11-06",84.959999
"2464","2017-11-07",83.93
"2465","2017-11-08",87.419998
"2466","2017-11-09",86.279999
"2467","2017-11-10",87.309998
"2468","2017-11-13",87.68
"2469","2017-11-14",86.580002
"2470","2017-11-15",84.459999
"2471","2017-11-16",85.050003
"2472","2017-11-17",86.07
"2473","2017-11-20",84.940002
"2474","2017-11-21",85.089996
"2475","2017-11-22",84.900002
"2476","2017-11-24",84.760002
"2477","2017-11-27",82.970001
"2478","2017-11-28",82.830002
"2479","2017-11-29",83.309998
"2480","2017-11-30",83.589996
"2481","2017-12-01",80.93
"2482","2017-12-04",81.980003
"2483","2017-12-05",81.309998
"2484","2017-12-06",80.25
"2485","2017-12-07",78.43
"2486","2017-12-08",78.800003
"2487","2017-12-11",78.169998
"2488","2017-12-12",76.080002
"2489","2017-12-13",76.419998
"2490","2017-12-14",74.410004
"2491","2017-12-15",76.540001
"2492","2017-12-18",77.790001
"2493","2017-12-19",77.830002
"2494","2017-12-20",80.43
"2495","2017-12-21",79.809998
"2496","2017-12-22",79.620003
"2497","2017-12-26",81.919998
"2498","2017-12-27",79.099998
"2499","2017-12-28",79.089996
"2500","2017-12-29",78.769997
"2501","2018-01-02",81.279999
"2502","2018-01-03",79.07
"2503","2018-01-04",78.940002
"2504","2018-01-05",78.940002
"2505","2018-01-08",79.349998
"2506","2018-01-09",82.339996
"2507","2018-01-10",79.260002
"2508","2018-01-11",77.5
"2509","2018-01-12",81.370003
"2510","2018-01-16",80.449997
"2511","2018-01-17",81.910004
"2512","2018-01-18",80.510002
"2513","2018-01-19",81.43
"2514","2018-01-22",82.870003
"2515","2018-01-23",86.809998
"2516","2018-01-24",83.93
"2517","2018-01-25",82.050003
"2518","2018-01-26",81.029999
"2519","2018-01-29",82.410004
"2520","2018-01-30",81.290001
"2521","2018-01-31",80.93
"2522","2018-02-01",81.059998
"2523","2018-02-02",80.419998
"2524","2018-02-05",78.699997
"2525","2018-02-06",79.970001
"2526","2018-02-07",76.449997
"2527","2018-02-08",78.68
"2528","2018-02-09",79.099998
"2529","2018-02-12",79.949997
"2530","2018-02-13",79.730003
"2531","2018-02-14",82.440002
"2532","2018-02-15",83.18
"2533","2018-02-16",80.849998
"2534","2018-02-20",83.230003
"2535","2018-02-21",82.800003
"2536","2018-02-22",83.720001
"2537","2018-02-23",85.18
"2538","2018-02-26",82.900002
"2539","2018-02-27",82.769997
"2540","2018-02-28",80.839996
"2541","2018-03-01",73.010002
"2542","2018-03-02",75
"2543","2018-03-05",76.18
"2544","2018-03-06",76.480003
"2545","2018-03-07",78.32
"2546","2018-03-08",78.559998
"2547","2018-03-09",79.089996
"2548","2018-03-12",82.260002
"2549","2018-03-13",81.419998
"2550","2018-03-14",83.669998
"2551","2018-03-15",82.839996
"2552","2018-03-16",83
"2553","2018-03-19",81.68
"2554","2018-03-20",81.779999
"2555","2018-03-21",83.059998
"2556","2018-03-22",82.18
"2557","2018-03-23",81
"2558","2018-03-26",82.540001
"2559","2018-03-27",81
"2560","2018-03-28",81.010002
"2561","2018-03-29",81
"2562","2018-04-02",79.129997
"2563","2018-04-03",80.730003
"2564","2018-04-04",84.110001
"2565","2018-04-05",84.760002
"2566","2018-04-06",84.779999
"2567","2018-04-09",84.93
"2568","2018-04-10",86.839996
"2569","2018-04-11",85.839996
"2570","2018-04-12",85.610001
"2571","2018-04-13",85.839996
"2572","2018-04-16",86.400002
"2573","2018-04-17",87
"2574","2018-04-18",88
"2575","2018-04-19",87.120003
"2576","2018-04-20",85.730003
"2577","2018-04-23",87.849998
"2578","2018-04-24",83.879997
"2579","2018-04-25",84.739998
"2580","2018-04-26",85
"2581","2018-04-27",88.150002
"2582","2018-04-30",86.870003
"2583","2018-05-01",85.720001
"2584","2018-05-02",87.589996
"2585","2018-05-03",85.440002
"2586","2018-05-04",86.510002
"2587","2018-05-07",82.849998
"2588","2018-05-08",82.279999
"2589","2018-05-09",82.790001
"2590","2018-05-10",83.5
"2591","2018-05-11",84.519997
"2592","2018-05-14",83.370003
"2593","2018-05-15",80.059998
"2594","2018-05-16",79.150002
"2595","2018-05-17",78.709999
"2596","2018-05-18",78.839996
"2597","2018-05-21",78.870003
"2598","2018-05-22",81.690002
"2599","2018-05-23",80.870003
"2600","2018-05-24",79.120003
"2601","2018-05-25",79.529999
"2602","2018-05-29",80.989998
"2603","2018-05-30",85.139999
"2604","2018-05-31",87.059998
"2605","2018-06-01",87.379997
"2606","2018-06-04",88.93
"2607","2018-06-05",88.25
"2608","2018-06-06",86.860001
"2609","2018-06-07",82.050003
"2610","2018-06-08",84.360001
"2611","2018-06-11",82.550003
"2612","2018-06-12",84.029999
"2613","2018-06-13",82.190002
"2614","2018-06-14",82.75
"2615","2018-06-15",82.040001
"2616","2018-06-18",99.389999
"2617","2018-06-19",97.75
"2618","2018-06-20",101.110001
"2619","2018-06-21",101
"2620","2018-06-22",100.989998
"2621","2018-06-25",99.75
"2622","2018-06-26",98.839996
"2623","2018-06-27",95.720001
"2624","2018-06-28",96.580002
"2625","2018-06-29",99.330002
"2626","2018-07-02",96.5
"2627","2018-07-03",96.75
"2628","2018-07-05",96.529999
"2629","2018-07-06",97.290001
"2630","2018-07-09",100.139999
"2631","2018-07-10",106.720001
"2632","2018-07-11",105.809998
"2633","2018-07-12",100.459999
"2634","2018-07-13",100.889999
"2635","2018-07-16",101.400002
"2636","2018-07-17",101.260002
"2637","2018-07-18",101.089996
"2638","2018-07-19",101.779999
"2639","2018-07-20",102.459999
"2640","2018-07-23",102.800003
"2641","2018-07-24",102.489998
"2642","2018-07-25",103.019997
"2643","2018-07-26",102.410004
"2644","2018-07-27",102
"2645","2018-07-30",101.599998
"2646","2018-07-31",101.980003
"2647","2018-08-01",101.849998
"2648","2018-08-02",101.809998
"2649","2018-08-03",100.019997
"2650","2018-08-06",94.860001
"2651","2018-08-07",97.449997
"2652","2018-08-08",94.690002
"2653","2018-08-09",94.849998
"2654","2018-08-10",93.360001
"2655","2018-08-13",94.489998
"2656","2018-08-14",95.080002
"2657","2018-08-15",91.040001
"2658","2018-08-16",90.400002
"2659","2018-08-17",91.989998
"2660","2018-08-20",100
"2661","2018-08-21",101.720001
"2662","2018-08-22",100.019997
"2663","2018-08-23",100.900002
"2664","2018-08-24",84.910004
"2665","2018-08-27",89.970001
"2666","2018-08-28",90.050003
"2667","2018-08-29",89.400002
"2668","2018-08-30",89.459999
"2669","2018-08-31",89.660004
"2670","2018-09-04",89.480003
"2671","2018-09-05",88.910004
"2672","2018-09-06",85.440002
"2673","2018-09-07",82.339996
"2674","2018-09-10",82.18
"2675","2018-09-11",81.760002
"2676","2018-09-12",81.769997
"2677","2018-09-13",82.5
"2678","2018-09-14",82.650002
"2679","2018-09-17",82.330002
"2680","2018-09-18",82
"2681","2018-09-19",81.730003
"2682","2018-09-20",82
"2683","2018-09-21",81.529999
"2684","2018-09-24",80.75
"2685","2018-09-25",80
"2686","2018-09-26",79.239998
"2687","2018-09-27",79.870003
"2688","2018-09-28",80
"2689","2018-10-01",79.809998
"2690","2018-10-02",79.339996
"2691","2018-10-03",79.480003
"2692","2018-10-04",77.860001
"2693","2018-10-05",77.290001
"2694","2018-10-08",77.739998
"2695","2018-10-09",76.809998
"2696","2018-10-10",74.059998
"2697","2018-10-11",73.379997
"2698","2018-10-12",74.589996
"2699","2018-10-15",73.589996
"2700","2018-10-16",74.230003
"2701","2018-10-17",72.760002
"2702","2018-10-18",72.25
"2703","2018-10-19",71
"2704","2018-10-22",70.5
"2705","2018-10-23",67.959999
"2706","2018-10-24",64.120003
"2707","2018-10-25",62.84
"2708","2018-10-26",60.380001
"2709","2018-10-29",62.889999
"2710","2018-10-30",64.709999
"2711","2018-10-31",66.440002
"2712","2018-11-01",69.779999
"2713","2018-11-02",69.139999
"2714","2018-11-05",69.32
"2715","2018-11-06",67.75
"2716","2018-11-07",70.010002
"2717","2018-11-08",68.690002
"2718","2018-11-09",69.230003
"2719","2018-11-12",70.059998
"2720","2018-11-13",72.989998
"2721","2018-11-14",69.870003
"2722","2018-11-15",72.830002
"2723","2018-11-16",74.449997
"2724","2018-11-19",74.989998
"2725","2018-11-20",75.5
"2726","2018-11-21",73.580002
"2727","2018-11-23",76.309998
"2728","2018-11-26",77.139999
"2729","2018-11-27",76.510002
"2730","2018-11-28",77.029999
"2731","2018-11-29",78.809998
"2732","2018-11-30",82.040001
"2733","2018-12-03",82.940002
"2734","2018-12-04",80.889999
"2735","2018-12-06",81.559998
"2736","2018-12-07",76.769997
"2737","2018-12-10",76.209999
"2738","2018-12-11",74.68
"2739","2018-12-12",77.589996
"2740","2018-12-13",77.029999
"2741","2018-12-14",72.019997
"2742","2018-12-17",72.730003
"2743","2018-12-18",72.599998
"2744","2018-12-19",74.620003
"2745","2018-12-20",75.910004
"2746","2018-12-21",75.610001
"2747","2018-12-24",75.290001
"2748","2018-12-26",74.510002
"2749","2018-12-27",74.779999
"2750","2018-12-28",74.019997
"2751","2018-12-31",75.910004
"2752","2019-01-02",73.949997
"2753","2019-01-03",73.779999
"2754","2019-01-04",74.839996
"2755","2019-01-07",77.900002
"2756","2019-01-08",77.470001
"2757","2019-01-09",77.790001
"2758","2019-01-10",78.330002
"2759","2019-01-11",79.309998
"2760","2019-01-14",80.089996
"2761","2019-01-15",80.419998
"2762","2019-01-16",79.949997
"2763","2019-01-17",80.389999
"2764","2019-01-18",81.18
"2765","2019-01-22",80.419998
"2766","2019-01-23",79.349998
"2767","2019-01-24",80
"2768","2019-01-25",81.190002
"2769","2019-01-28",80.559998
"2770","2019-01-29",79.449997
"2771","2019-01-30",78.230003
"2772","2019-01-31",81.190002
"2773","2019-02-01",80.400002
"2774","2019-02-04",79.43
"2775","2019-02-05",79.860001
"2776","2019-02-06",79.650002
"2777","2019-02-07",78.120003
"2778","2019-02-08",79.739998
"2779","2019-02-11",79.459999
"2780","2019-02-12",81
"2781","2019-02-13",80.790001
"2782","2019-02-14",81.120003
"2783","2019-02-15",81.529999
"2784","2019-02-19",80.470001
"2785","2019-02-20",80.800003
"2786","2019-02-21",79.669998
"2787","2019-02-22",80.800003
"2788","2019-02-25",81.459999
"2789","2019-02-26",80.790001
"2790","2019-02-27",81
"2791","2019-02-28",80.360001
"2792","2019-03-01",81
"2793","2019-03-04",80.690002
"2794","2019-03-05",83.550003
"2795","2019-03-06",83.800003
"2796","2019-03-07",83.610001
"2797","2019-03-08",82.830002
"2798","2019-03-11",86.889999
"2799","2019-03-12",85.940002
"2800","2019-03-13",86.489998
"2801","2019-03-14",84.980003
"2802","2019-03-15",86.540001
"2803","2019-03-18",86.970001
"2804","2019-03-19",88.129997
"2805","2019-03-20",87.43
"2806","2019-03-21",88.419998
"2807","2019-03-22",87.230003
"2808","2019-03-25",87.830002
"2809","2019-03-26",87.989998
