"","date","ORMP"
"1944","2015-01-16",4.72
"1945","2015-01-20",4.82
"1946","2015-01-21",4.73
"1947","2015-01-22",4.76
"1948","2015-01-23",4.85
"1949","2015-01-26",4.92
"1950","2015-01-27",4.94
"1951","2015-01-28",5.1
"1952","2015-01-29",5.14
"1953","2015-01-30",5.04
"1954","2015-02-02",4.78
"1955","2015-02-03",4.77
"1956","2015-02-04",4.75
"1957","2015-02-05",4.79
"1958","2015-02-06",4.81
"1959","2015-02-09",4.77
"1960","2015-02-10",4.75
"1961","2015-02-11",4.51
"1962","2015-02-12",4.42
"1963","2015-02-13",4.58
"1964","2015-02-17",4.5
"1965","2015-02-18",4.39
"1966","2015-02-19",4.69
"1967","2015-02-20",4.7
"1968","2015-02-23",4.56
"1969","2015-02-24",4.52
"1970","2015-02-25",4.4
"1971","2015-02-26",4.49
"1972","2015-02-27",4.52
"1973","2015-03-02",4.42
"1974","2015-03-03",4.35
"1975","2015-03-04",4.38
"1976","2015-03-05",4.51
"1977","2015-03-06",4.47
"1978","2015-03-09",4.39
"1979","2015-03-10",4.36
"1980","2015-03-11",4.36
"1981","2015-03-12",4.35
"1982","2015-03-13",4.39
"1983","2015-03-16",4.18
"1984","2015-03-17",3.88
"1985","2015-03-18",3.73
"1986","2015-03-19",3.98
"1987","2015-03-20",3.93
"1988","2015-03-23",4.64
"1989","2015-03-24",7.97
"1990","2015-03-25",6.45
"1991","2015-03-26",7.02
"1992","2015-03-27",6.54
"1993","2015-03-30",6.38
"1994","2015-03-31",6.37
"1995","2015-04-01",6.39
"1996","2015-04-02",6.24
"1997","2015-04-06",6.34
"1998","2015-04-07",6.42
"1999","2015-04-08",6.16
"2000","2015-04-09",6.17
"2001","2015-04-10",6.23
"2002","2015-04-13",8.64
"2003","2015-04-14",8.2
"2004","2015-04-15",8.42
"2005","2015-04-16",8.41
"2006","2015-04-17",8.17
"2007","2015-04-20",7.78
"2008","2015-04-21",7.35
"2009","2015-04-22",7.25
"2010","2015-04-23",7.37
"2011","2015-04-24",7.45
"2012","2015-04-27",7.18
"2013","2015-04-28",7.18
"2014","2015-04-29",7.33
"2015","2015-04-30",7.21
"2016","2015-05-01",7.2
"2017","2015-05-04",7.05
"2018","2015-05-05",7.2
"2019","2015-05-06",6.5
"2020","2015-05-07",6.31
"2021","2015-05-08",6.39
"2022","2015-05-11",6.68
"2023","2015-05-12",6.5
"2024","2015-05-13",6.49
"2025","2015-05-14",6.44
"2026","2015-05-15",6.51
"2027","2015-05-18",7.24
"2028","2015-05-19",6.96
"2029","2015-05-20",6.95
"2030","2015-05-21",6.71
"2031","2015-05-22",6.82
"2032","2015-05-26",6.6
"2033","2015-05-27",6.76
"2034","2015-05-28",6.82
"2035","2015-05-29",6.66
"2036","2015-06-01",6.86
"2037","2015-06-02",7.16
"2038","2015-06-03",7.66
"2039","2015-06-04",7.86
"2040","2015-06-05",7.32
"2041","2015-06-08",7.29
"2042","2015-06-09",7.17
"2043","2015-06-10",7.26
"2044","2015-06-11",6.79
"2045","2015-06-12",6.9
"2046","2015-06-15",6.67
"2047","2015-06-16",6.73
"2048","2015-06-17",6.53
"2049","2015-06-18",6.25
"2050","2015-06-19",5.61
"2051","2015-06-22",5.84
"2052","2015-06-23",5.98
"2053","2015-06-24",5.81
"2054","2015-06-25",5.85
"2055","2015-06-26",5.81
"2056","2015-06-29",5.63
"2057","2015-06-30",5.68
"2058","2015-07-01",5.83
"2059","2015-07-02",6.95
"2060","2015-07-06",6.91
"2061","2015-07-07",7.19
"2062","2015-07-08",6.86
"2063","2015-07-09",7.01
"2064","2015-07-10",7.02
"2065","2015-07-13",7.24
"2066","2015-07-14",7.5
"2067","2015-07-15",7.43
"2068","2015-07-16",7.29
"2069","2015-07-17",7.12
"2070","2015-07-20",6.85
"2071","2015-07-21",7
"2072","2015-07-22",7
"2073","2015-07-23",6.98
"2074","2015-07-24",6.92
"2075","2015-07-27",6.93
"2076","2015-07-28",7.04
"2077","2015-07-29",6.65
"2078","2015-07-30",6.46
"2079","2015-07-31",6.59
"2080","2015-08-03",6.33
"2081","2015-08-04",6.17
"2082","2015-08-05",6.5
"2083","2015-08-06",6.2
"2084","2015-08-07",6.23
"2085","2015-08-10",6.67
"2086","2015-08-11",6.47
"2087","2015-08-12",6.63
"2088","2015-08-13",6.41
"2089","2015-08-14",6.22
"2090","2015-08-17",6.13
"2091","2015-08-18",6.06
"2092","2015-08-19",6.22
"2093","2015-08-20",5.89
"2094","2015-08-21",5.32
"2095","2015-08-24",5.66
"2096","2015-08-25",5.98
"2097","2015-08-26",5.68
"2098","2015-08-27",5.95
"2099","2015-08-28",5.85
"2100","2015-08-31",5.62
"2101","2015-09-01",5.55
"2102","2015-09-02",5.86
"2103","2015-09-03",5.49
"2104","2015-09-04",5.55
"2105","2015-09-08",5.73
"2106","2015-09-09",5.7
"2107","2015-09-10",5.68
"2108","2015-09-11",5.49
"2109","2015-09-14",5.53
"2110","2015-09-15",5.63
"2111","2015-09-16",5.56
"2112","2015-09-17",5.65
"2113","2015-09-18",5.97
"2114","2015-09-21",6.22
"2115","2015-09-22",5.87
"2116","2015-09-23",5.85
"2117","2015-09-24",6.7
"2118","2015-09-25",6.62
"2119","2015-09-28",5.88
"2120","2015-09-29",5.58
"2121","2015-09-30",5.47
"2122","2015-10-01",5.82
"2123","2015-10-02",6.21
"2124","2015-10-05",6.48
"2125","2015-10-06",6.18
"2126","2015-10-07",6.37
"2127","2015-10-08",6.53
"2128","2015-10-09",6.48
"2129","2015-10-12",6.52
"2130","2015-10-13",6.3
"2131","2015-10-14",6.23
"2132","2015-10-15",6.36
"2133","2015-10-16",6.61
"2134","2015-10-19",7.17
"2135","2015-10-20",7.14
"2136","2015-10-21",6.74
"2137","2015-10-22",6.34
"2138","2015-10-23",6.4
"2139","2015-10-26",6.82
"2140","2015-10-27",6.66
"2141","2015-10-28",6.68
"2142","2015-10-29",6.83
"2143","2015-10-30",6.6
"2144","2015-11-02",6.87
"2145","2015-11-03",6.96
"2146","2015-11-04",7.04
"2147","2015-11-05",6.81
"2148","2015-11-06",6.58
"2149","2015-11-09",6.68
"2150","2015-11-10",7.06
"2151","2015-11-11",7.22
"2152","2015-11-12",7.14
"2153","2015-11-13",7.1
"2154","2015-11-16",7
"2155","2015-11-17",6.82
"2156","2015-11-18",7.09
"2157","2015-11-19",7.36
"2158","2015-11-20",8.28
"2159","2015-11-23",8.01
"2160","2015-11-24",7.65
"2161","2015-11-25",7.63
"2162","2015-11-27",7.75
"2163","2015-11-30",9.1
"2164","2015-12-01",9.41
"2165","2015-12-02",9.08
"2166","2015-12-03",8.7
"2167","2015-12-04",8.64
"2168","2015-12-07",8.4
"2169","2015-12-08",9.44
"2170","2015-12-09",9.35
"2171","2015-12-10",9.25
"2172","2015-12-11",8.98
"2173","2015-12-14",8.54
"2174","2015-12-15",8.87
"2175","2015-12-16",8.76
"2176","2015-12-17",8.5
"2177","2015-12-18",8.6
"2178","2015-12-21",8.99
"2179","2015-12-22",8.76
"2180","2015-12-23",8.91
"2181","2015-12-24",8.92
"2182","2015-12-28",9.19
"2183","2015-12-29",8.94
"2184","2015-12-30",8.67
"2185","2015-12-31",8.55
"2186","2016-01-04",8.49
"2187","2016-01-05",8.53
"2188","2016-01-06",8.25
"2189","2016-01-07",7.56
"2190","2016-01-08",7.14
"2191","2016-01-11",7.19
"2192","2016-01-12",7.06
"2193","2016-01-13",6.77
"2194","2016-01-14",6.78
"2195","2016-01-15",6.61
"2196","2016-01-19",6.44
"2197","2016-01-20",6.2
"2198","2016-01-21",6.11
"2199","2016-01-22",6.44
"2200","2016-01-25",7.29
"2201","2016-01-26",7.06
"2202","2016-01-27",6.79
"2203","2016-01-28",6.29
"2204","2016-01-29",6.4
"2205","2016-02-01",6.29
"2206","2016-02-02",6.02
"2207","2016-02-03",5.78
"2208","2016-02-04",6.27
"2209","2016-02-05",6.09
"2210","2016-02-08",6.03
"2211","2016-02-09",5.93
"2212","2016-02-10",5.85
"2213","2016-02-11",5.95
"2214","2016-02-12",6.14
"2215","2016-02-16",6.58
"2216","2016-02-17",6.84
"2217","2016-02-18",6.85
"2218","2016-02-19",6.99
"2219","2016-02-22",7.4
"2220","2016-02-23",7.09
"2221","2016-02-24",7.09
"2222","2016-02-25",7.02
"2223","2016-02-26",7.1
"2224","2016-02-29",7.09
"2225","2016-03-01",6.79
"2226","2016-03-02",6.81
"2227","2016-03-03",6.61
"2228","2016-03-04",6.51
"2229","2016-03-07",6.67
"2230","2016-03-08",6.53
"2231","2016-03-09",6.61
"2232","2016-03-10",6.43
"2233","2016-03-11",6.6
"2234","2016-03-14",6.84
"2235","2016-03-15",6.66
"2236","2016-03-16",6.38
"2237","2016-03-17",6.21
"2238","2016-03-18",6.17
"2239","2016-03-21",6.62
"2240","2016-03-22",6.51
"2241","2016-03-23",6.42
"2242","2016-03-24",6.51
"2243","2016-03-28",6.47
"2244","2016-03-29",6.83
"2245","2016-03-30",6.8
"2246","2016-03-31",6.66
"2247","2016-04-01",7.24
"2248","2016-04-04",7.63
"2249","2016-04-05",7.95
"2250","2016-04-06",8.01
"2251","2016-04-07",8.41
"2252","2016-04-08",8.36
"2253","2016-04-11",8.35
"2254","2016-04-12",8.49
"2255","2016-04-13",8.75
"2256","2016-04-14",8.75
"2257","2016-04-15",9.3
"2258","2016-04-18",9.5
"2259","2016-04-19",9.53
"2260","2016-04-20",9.19
"2261","2016-04-21",8.85
"2262","2016-04-22",8.67
"2263","2016-04-25",8.73
"2264","2016-04-26",8.67
"2265","2016-04-27",9.07
"2266","2016-04-28",8.85
"2267","2016-04-29",8.67
"2268","2016-05-02",9.06
"2269","2016-05-03",8.95
"2270","2016-05-04",9.5
"2271","2016-05-05",9.12
"2272","2016-05-06",8.88
"2273","2016-05-09",9.29
"2274","2016-05-10",9.07
"2275","2016-05-11",8.67
"2276","2016-05-12",6.8
"2277","2016-05-13",7.5
"2278","2016-05-16",9.57
"2279","2016-05-17",9.03
"2280","2016-05-18",8.31
"2281","2016-05-19",8.25
"2282","2016-05-20",8.62
"2283","2016-05-23",8.8
"2284","2016-05-24",8.86
"2285","2016-05-25",8.92
"2286","2016-05-26",8.97
"2287","2016-05-27",8.9
"2288","2016-05-31",8.72
"2289","2016-06-01",8.15
"2290","2016-06-02",7.92
"2291","2016-06-03",8.14
"2292","2016-06-06",8.23
"2293","2016-06-07",8.21
"2294","2016-06-08",8.05
"2295","2016-06-09",8.55
"2296","2016-06-10",8.23
"2297","2016-06-13",8.23
"2298","2016-06-14",8.1
"2299","2016-06-15",8.28
"2300","2016-06-16",8.33
"2301","2016-06-17",8.47
"2302","2016-06-20",8.3
"2303","2016-06-21",8.26
"2304","2016-06-22",8.21
"2305","2016-06-23",8.15
"2306","2016-06-24",8.14
"2307","2016-06-27",7.97
"2308","2016-06-28",8.06
"2309","2016-06-29",8.1
"2310","2016-06-30",8.34
"2311","2016-07-01",8.18
"2312","2016-07-05",8.18
"2313","2016-07-06",8.24
"2314","2016-07-07",8.01
"2315","2016-07-08",8.01
"2316","2016-07-11",8.17
"2317","2016-07-12",8.29
"2318","2016-07-13",8.11
"2319","2016-07-14",8.19
"2320","2016-07-15",8.09
"2321","2016-07-18",8.2
"2322","2016-07-19",8.26
"2323","2016-07-20",8.23
"2324","2016-07-21",8.1
"2325","2016-07-22",8.06
"2326","2016-07-25",8.02
"2327","2016-07-26",7.98
"2328","2016-07-27",7.9
"2329","2016-07-28",8.04
"2330","2016-07-29",8.17
"2331","2016-08-01",8.15
"2332","2016-08-02",8.06
"2333","2016-08-03",8.15
"2334","2016-08-04",7.93
"2335","2016-08-05",8
"2336","2016-08-08",7.94
"2337","2016-08-09",7.88
"2338","2016-08-10",7.97
"2339","2016-08-11",7.9
"2340","2016-08-12",7.8
"2341","2016-08-15",7.63
"2342","2016-08-16",7.41
"2343","2016-08-17",7.49
"2344","2016-08-18",7.85
"2345","2016-08-19",7.69
"2346","2016-08-22",7.83
"2347","2016-08-23",7.75
"2348","2016-08-24",7.72
"2349","2016-08-25",7.6
"2350","2016-08-26",7.62
"2351","2016-08-29",7.33
"2352","2016-08-30",7.35
"2353","2016-08-31",7.21
"2354","2016-09-01",7.27
"2355","2016-09-02",7.27
"2356","2016-09-06",7.3
"2357","2016-09-07",7.34
"2358","2016-09-08",7.39
"2359","2016-09-09",7.44
"2360","2016-09-12",7.43
"2361","2016-09-13",7.31
"2362","2016-09-14",7.3
"2363","2016-09-15",7.42
"2364","2016-09-16",7.44
"2365","2016-09-19",7.42
"2366","2016-09-20",7.56
"2367","2016-09-21",7.69
"2368","2016-09-22",7.87
"2369","2016-09-23",7.84
"2370","2016-09-26",7.74
"2371","2016-09-27",7.67
"2372","2016-09-28",7.45
"2373","2016-09-29",7.3
"2374","2016-09-30",7.26
"2375","2016-10-03",7.27
"2376","2016-10-04",7.22
"2377","2016-10-05",7.2
"2378","2016-10-06",7.16
"2379","2016-10-07",7.28
"2380","2016-10-10",7.37
"2381","2016-10-11",7.29
"2382","2016-10-12",7.2
"2383","2016-10-13",7.16
"2384","2016-10-14",7.1
"2385","2016-10-17",7.08
"2386","2016-10-18",6.96
"2387","2016-10-19",6.85
"2388","2016-10-20",6.91
"2389","2016-10-21",6.91
"2390","2016-10-24",6.8
"2391","2016-10-25",6.65
"2392","2016-10-26",6.62
"2393","2016-10-27",6.74
"2394","2016-10-28",6.68
"2395","2016-10-31",6.64
"2396","2016-11-01",6.62
"2397","2016-11-02",6.34
"2398","2016-11-03",5.71
"2399","2016-11-04",6
"2400","2016-11-07",6.33
"2401","2016-11-08",6.1
"2402","2016-11-09",6.36
"2403","2016-11-10",6.35
"2404","2016-11-11",6.27
"2405","2016-11-14",6.57
"2406","2016-11-15",6.89
"2407","2016-11-16",6.77
"2408","2016-11-17",6.59
"2409","2016-11-18",6.49
"2410","2016-11-21",6.25
"2411","2016-11-22",6.09
"2412","2016-11-23",6.08
"2413","2016-11-25",6.07
"2414","2016-11-28",6.11
"2415","2016-11-29",6.33
"2416","2016-11-30",6.14
"2417","2016-12-01",6.1
"2418","2016-12-02",6.34
"2419","2016-12-05",6.39
"2420","2016-12-06",6.73
"2421","2016-12-07",6.4
"2422","2016-12-08",6.26
"2423","2016-12-09",6.41
"2424","2016-12-12",6.17
"2425","2016-12-13",6.32
"2426","2016-12-14",6.14
"2427","2016-12-15",5.99
"2428","2016-12-16",5.98
"2429","2016-12-19",6.05
"2430","2016-12-20",6.1
"2431","2016-12-21",6.02
"2432","2016-12-22",5.95
"2433","2016-12-23",6.04
"2434","2016-12-27",6.54
"2435","2016-12-28",6.4
"2436","2016-12-29",6.27
"2437","2016-12-30",6.12
"2438","2017-01-03",6.38
"2439","2017-01-04",6.46
"2440","2017-01-05",6.53
"2441","2017-01-06",6.23
"2442","2017-01-09",6.19
"2443","2017-01-10",6.36
"2444","2017-01-11",6.54
"2445","2017-01-12",6.35
"2446","2017-01-13",6.34
"2447","2017-01-17",6.25
"2448","2017-01-18",6.29
"2449","2017-01-19",6.15
"2450","2017-01-20",6.22
"2451","2017-01-23",6.36
"2452","2017-01-24",6.32
"2453","2017-01-25",6.34
"2454","2017-01-26",6.49
"2455","2017-01-27",6.65
"2456","2017-01-30",6.5
"2457","2017-01-31",6.55
"2458","2017-02-01",6.28
"2459","2017-02-02",6.14
"2460","2017-02-03",6.14
"2461","2017-02-06",6.18
"2462","2017-02-07",6.37
"2463","2017-02-08",6.4
"2464","2017-02-09",6.23
"2465","2017-02-10",6.34
"2466","2017-02-13",6.33
"2467","2017-02-14",6.44
"2468","2017-02-15",6.46
"2469","2017-02-16",6.41
"2470","2017-02-17",6.38
"2471","2017-02-21",6.4
"2472","2017-02-22",6.31
"2473","2017-02-23",6.18
"2474","2017-02-24",6.12
"2475","2017-02-27",6.1
"2476","2017-02-28",6.05
"2477","2017-03-01",6.12
"2478","2017-03-02",6.22
"2479","2017-03-03",6.11
"2480","2017-03-06",6.11
"2481","2017-03-07",6.06
"2482","2017-03-08",6.04
"2483","2017-03-09",6.02
"2484","2017-03-10",6.03
"2485","2017-03-13",6.09
"2486","2017-03-14",6.03
"2487","2017-03-15",6.1
"2488","2017-03-16",6.03
"2489","2017-03-17",6.03
"2490","2017-03-20",5.96
"2491","2017-03-21",5.91
"2492","2017-03-22",5.99
"2493","2017-03-23",5.93
"2494","2017-03-24",5.87
"2495","2017-03-27",6.01
"2496","2017-03-28",6.06
"2497","2017-03-29",6
"2498","2017-03-30",6.13
"2499","2017-03-31",6.15
"2500","2017-04-03",6.3
"2501","2017-04-04",6.43
"2502","2017-04-05",6.33
"2503","2017-04-06",6.34
"2504","2017-04-07",6.35
"2505","2017-04-10",6.3
"2506","2017-04-11",6.34
"2507","2017-04-12",6.29
"2508","2017-04-13",6.26
"2509","2017-04-17",6.34
"2510","2017-04-18",6.31
"2511","2017-04-19",6.33
"2512","2017-04-20",6.44
"2513","2017-04-21",6.56
"2514","2017-04-24",6.93
"2515","2017-04-25",7.68
"2516","2017-04-26",8.35
"2517","2017-04-27",7.95
"2518","2017-04-28",7.75
"2519","2017-05-01",7.61
"2520","2017-05-02",7.57
"2521","2017-05-03",7.46
"2522","2017-05-04",7.48
"2523","2017-05-05",7.59
"2524","2017-05-08",7.83
"2525","2017-05-09",7.79
"2526","2017-05-10",8.4
"2527","2017-05-11",8.2
"2528","2017-05-12",8.29
"2529","2017-05-15",8.19
"2530","2017-05-16",8.2
"2531","2017-05-17",7.89
"2532","2017-05-18",8.24
"2533","2017-05-19",8.48
"2534","2017-05-22",8.38
"2535","2017-05-23",8.58
"2536","2017-05-24",8.39
"2537","2017-05-25",8.15
"2538","2017-05-26",8.18
"2539","2017-05-30",8.1
"2540","2017-05-31",8.15
"2541","2017-06-01",8.58
"2542","2017-06-02",8.39
"2543","2017-06-05",8.03
"2544","2017-06-06",8.16
"2545","2017-06-07",8.16
"2546","2017-06-08",7.67
"2547","2017-06-09",7.77
"2548","2017-06-12",7.73
"2549","2017-06-13",7.55
"2550","2017-06-14",7.27
"2551","2017-06-15",7.45
"2552","2017-06-16",7.44
"2553","2017-06-19",7.63
"2554","2017-06-20",7.56
"2555","2017-06-21",7.51
"2556","2017-06-22",7.34
"2557","2017-06-23",7.44
"2558","2017-06-26",7.41
"2559","2017-06-27",7.93
"2560","2017-06-28",7.85
"2561","2017-06-29",7.63
"2562","2017-06-30",7.77
"2563","2017-07-03",7.68
"2564","2017-07-05",8.33
"2565","2017-07-06",8.06
"2566","2017-07-07",8.19
"2567","2017-07-10",8.29
"2568","2017-07-11",8.5
"2569","2017-07-12",8.35
"2570","2017-07-13",8.26
"2571","2017-07-14",8.4
"2572","2017-07-17",8.27
"2573","2017-07-18",8.53
"2574","2017-07-19",8.57
"2575","2017-07-20",8.58
"2576","2017-07-21",8.56
"2577","2017-07-24",8.58
"2578","2017-07-25",8.56
"2579","2017-07-26",8.27
"2580","2017-07-27",8.2
"2581","2017-07-28",8.16
"2582","2017-07-31",8.07
"2583","2017-08-01",8.16
"2584","2017-08-02",8.09
"2585","2017-08-03",8.03
"2586","2017-08-04",8.04
"2587","2017-08-07",8.06
"2588","2017-08-08",7.82
"2589","2017-08-09",7.81
"2590","2017-08-10",7.8
"2591","2017-08-11",7.74
"2592","2017-08-14",7.86
"2593","2017-08-15",8
"2594","2017-08-16",8.2
"2595","2017-08-17",8.16
"2596","2017-08-18",8.11
"2597","2017-08-21",8.22
"2598","2017-08-22",8.16
"2599","2017-08-23",8.06
"2600","2017-08-24",8.09
"2601","2017-08-25",7.96
"2602","2017-08-28",8.11
"2603","2017-08-29",8.07
"2604","2017-08-30",8.18
"2605","2017-08-31",8.65
"2606","2017-09-01",8.39
"2607","2017-09-05",8.87
"2608","2017-09-06",9.36
"2609","2017-09-07",9.4
"2610","2017-09-08",9.01
"2611","2017-09-11",8.95
"2612","2017-09-12",8.78
"2613","2017-09-13",8.94
"2614","2017-09-14",9.25
"2615","2017-09-15",9.37
"2616","2017-09-18",9.6
"2617","2017-09-19",9.61
"2618","2017-09-20",9.52
"2619","2017-09-21",9.5
"2620","2017-09-22",10.71
"2621","2017-09-25",10.78
"2622","2017-09-26",10.62
"2623","2017-09-27",10.53
"2624","2017-09-28",10.21
"2625","2017-09-29",9.93
"2626","2017-10-02",10.14
"2627","2017-10-03",10.08
"2628","2017-10-04",10.02
"2629","2017-10-05",11.11
"2630","2017-10-06",11.09
"2631","2017-10-09",10.94
"2632","2017-10-10",10.73
"2633","2017-10-11",11.15
"2634","2017-10-12",10.9
"2635","2017-10-13",10.79
"2636","2017-10-16",10.68
"2637","2017-10-17",10.86
"2638","2017-10-18",10.82
"2639","2017-10-19",10.62
"2640","2017-10-20",10.78
"2641","2017-10-23",10.6
"2642","2017-10-24",10.63
"2643","2017-10-25",10.2
"2644","2017-10-26",9.85
"2645","2017-10-27",9.62
"2646","2017-10-30",9.94
"2647","2017-10-31",9.92
"2648","2017-11-01",9.48
"2649","2017-11-02",9.39
"2650","2017-11-03",9.56
"2651","2017-11-06",9.47
"2652","2017-11-07",9.47
"2653","2017-11-08",9.36
"2654","2017-11-09",9.37
"2655","2017-11-10",9.05
"2656","2017-11-13",9.2
"2657","2017-11-14",9.36
"2658","2017-11-15",9.15
"2659","2017-11-16",9.31
"2660","2017-11-17",9.08
"2661","2017-11-20",9.11
"2662","2017-11-21",9.05
"2663","2017-11-22",9.41
"2664","2017-11-24",9.56
"2665","2017-11-27",9.51
"2666","2017-11-28",9.46
"2667","2017-11-29",9.11
"2668","2017-11-30",9.14
"2669","2017-12-01",9
"2670","2017-12-04",8.71
"2671","2017-12-05",7.95
"2672","2017-12-06",8.06
"2673","2017-12-07",8.82
"2674","2017-12-08",8.54
"2675","2017-12-11",8.92
"2676","2017-12-12",8.77
"2677","2017-12-13",8.61
"2678","2017-12-14",8.7
"2679","2017-12-15",8.62
"2680","2017-12-18",8.54
"2681","2017-12-19",8.72
"2682","2017-12-20",8.45
"2683","2017-12-21",9
"2684","2017-12-22",9.11
"2685","2017-12-26",9.28
"2686","2017-12-27",9.18
"2687","2017-12-28",9.29
"2688","2017-12-29",9
"2689","2018-01-02",9.14
"2690","2018-01-03",9.12
"2691","2018-01-04",9.03
"2692","2018-01-05",8.83
"2693","2018-01-08",8.9
"2694","2018-01-09",8.94
"2695","2018-01-10",8.7
"2696","2018-01-11",8.81
"2697","2018-01-12",8.7
"2698","2018-01-16",8.34
"2699","2018-01-17",8.42
"2700","2018-01-18",8.36
"2701","2018-01-19",8.38
"2702","2018-01-22",8.59
"2703","2018-01-23",8.15
"2704","2018-01-24",7.47
"2705","2018-01-25",8.33
"2706","2018-01-26",8.34
"2707","2018-01-29",8.16
"2708","2018-01-30",8.07
"2709","2018-01-31",8.14
"2710","2018-02-01",7.86
"2711","2018-02-02",7.98
"2712","2018-02-05",7.55
"2713","2018-02-06",7.9
"2714","2018-02-07",7.79
"2715","2018-02-08",7.84
"2716","2018-02-09",7.72
"2717","2018-02-12",7.64
"2718","2018-02-13",7.7
"2719","2018-02-14",7.61
"2720","2018-02-15",7.62
"2721","2018-02-16",7.54
"2722","2018-02-20",7.31
"2723","2018-02-21",7.38
"2724","2018-02-22",7.37
"2725","2018-02-23",7.4
"2726","2018-02-26",7.33
"2727","2018-02-27",7.25
"2728","2018-02-28",7.25
"2729","2018-03-01",7.13
"2730","2018-03-02",7.23
"2731","2018-03-05",7.23
"2732","2018-03-06",7.22
"2733","2018-03-07",7.1
"2734","2018-03-08",7.18
"2735","2018-03-09",7.19
"2736","2018-03-12",7.27
"2737","2018-03-13",7.25
"2738","2018-03-14",7.17
"2739","2018-03-15",7.19
"2740","2018-03-16",7.06
"2741","2018-03-19",7.02
"2742","2018-03-20",7.07
"2743","2018-03-21",7.03
"2744","2018-03-22",7.07
"2745","2018-03-23",6.82
"2746","2018-03-26",6.84
"2747","2018-03-27",6.73
"2748","2018-03-28",6.66
"2749","2018-03-29",6.51
"2750","2018-04-02",6.37
"2751","2018-04-03",6.38
"2752","2018-04-04",6.5
"2753","2018-04-05",7.15
"2754","2018-04-06",7.05
"2755","2018-04-09",7.56
"2756","2018-04-10",7.64
"2757","2018-04-11",7.56
"2758","2018-04-12",7.63
"2759","2018-04-13",7.27
"2760","2018-04-16",7.21
"2761","2018-04-17",7.26
"2762","2018-04-18",7.38
"2763","2018-04-19",7.04
"2764","2018-04-20",7.38
"2765","2018-04-23",7.55
"2766","2018-04-24",7.66
"2767","2018-04-25",7.51
"2768","2018-04-26",7.39
"2769","2018-04-27",7.32
"2770","2018-04-30",6.75
"2771","2018-05-01",6.89
"2772","2018-05-02",6.62
"2773","2018-05-03",6.7
"2774","2018-05-04",6.6
"2775","2018-05-07",6.48
"2776","2018-05-08",6.29
"2777","2018-05-09",6.42
"2778","2018-05-10",6.49
"2779","2018-05-11",6.98
"2780","2018-05-14",6.81
"2781","2018-05-15",6.74
"2782","2018-05-16",6.9
"2783","2018-05-17",7.08
"2784","2018-05-18",7.56
"2785","2018-05-21",7.39
"2786","2018-05-22",7.48
"2787","2018-05-23",7.43
"2788","2018-05-24",7.33
"2789","2018-05-25",7.31
"2790","2018-05-29",7.11
"2791","2018-05-30",8.22
"2792","2018-05-31",7.91
"2793","2018-06-01",7.99
"2794","2018-06-04",7.76
"2795","2018-06-05",7.78
"2796","2018-06-06",7.8
"2797","2018-06-07",7.6
"2798","2018-06-08",7.74
"2799","2018-06-11",7.51
"2800","2018-06-12",7.56
"2801","2018-06-13",7.2
"2802","2018-06-14",7.21
"2803","2018-06-15",7
"2804","2018-06-18",7.33
"2805","2018-06-19",7.69
"2806","2018-06-20",7.49
"2807","2018-06-21",7.57
"2808","2018-06-22",7.67
"2809","2018-06-25",7.49
"2810","2018-06-26",7.47
"2811","2018-06-27",7.34
"2812","2018-06-28",7.37
"2813","2018-06-29",7.43
"2814","2018-07-02",7.11
"2815","2018-07-03",6.48
"2816","2018-07-05",6.25
"2817","2018-07-06",6.26
"2818","2018-07-09",6.09
"2819","2018-07-10",6
"2820","2018-07-11",5.95
"2821","2018-07-12",5.99
"2822","2018-07-13",5.98
"2823","2018-07-16",5.68
"2824","2018-07-17",5.69
"2825","2018-07-18",5.67
"2826","2018-07-19",5.49
"2827","2018-07-20",5.62
"2828","2018-07-23",5.49
"2829","2018-07-24",5.44
"2830","2018-07-25",5.45
"2831","2018-07-26",5.38
"2832","2018-07-27",5.36
"2833","2018-07-30",5.56
"2834","2018-07-31",5.34
"2835","2018-08-01",5.3
"2836","2018-08-02",5.26
"2837","2018-08-03",5.11
"2838","2018-08-06",5
"2839","2018-08-07",4.94
"2840","2018-08-08",4.91
"2841","2018-08-09",4.89
"2842","2018-08-10",4.78
"2843","2018-08-13",4.9
"2844","2018-08-14",5
"2845","2018-08-15",4.76
"2846","2018-08-16",4.76
"2847","2018-08-17",4.73
"2848","2018-08-20",4.8
"2849","2018-08-21",4.68
"2850","2018-08-22",4.66
"2851","2018-08-23",4.64
"2852","2018-08-24",4.68
"2853","2018-08-27",4.8
"2854","2018-08-28",4.75
"2855","2018-08-29",4.71
"2856","2018-08-30",4.76
"2857","2018-08-31",4.95
"2858","2018-09-04",5.15
"2859","2018-09-05",5.12
"2860","2018-09-06",4.95
"2861","2018-09-07",4.98
"2862","2018-09-10",5.02
"2863","2018-09-11",4.95
"2864","2018-09-12",4.98
"2865","2018-09-13",4.95
"2866","2018-09-14",4.96
"2867","2018-09-17",4.84
"2868","2018-09-18",4.76
"2869","2018-09-19",4.74
"2870","2018-09-20",4.85
"2871","2018-09-21",4.89
"2872","2018-09-24",4.79
"2873","2018-09-25",4.69
"2874","2018-09-26",4.84
"2875","2018-09-27",4.77
"2876","2018-09-28",4.87
"2877","2018-10-01",4.85
