"","date","BITA"
"1893","2018-05-29",22.09
"1894","2018-05-30",24.549999
"1895","2018-05-31",24.93
"1896","2018-06-01",26.01
"1897","2018-06-04",24.99
"1898","2018-06-05",26.549999
"1899","2018-06-06",26.450001
"1900","2018-06-07",26.4
"1901","2018-06-08",25.66
"1902","2018-06-11",26.09
"1903","2018-06-12",26.82
"1904","2018-06-13",27.280001
"1905","2018-06-14",24.26
"1906","2018-06-15",24.66
"1907","2018-06-18",25.17
"1908","2018-06-19",24.780001
"1909","2018-06-20",24.450001
"1910","2018-06-21",24.27
"1911","2018-06-22",24.24
"1912","2018-06-25",23.459999
"1913","2018-06-26",23.98
"1914","2018-06-27",23.370001
"1915","2018-06-28",23.790001
"1916","2018-06-29",23.780001
"1917","2018-07-02",24.129999
"1918","2018-07-03",24.33
"1919","2018-07-05",23.15
"1920","2018-07-06",23.469999
"1921","2018-07-09",23.9
"1922","2018-07-10",23.23
"1923","2018-07-11",22.34
"1924","2018-07-12",23.16
"1925","2018-07-13",23.610001
"1926","2018-07-16",23.98
"1927","2018-07-17",24.42
"1928","2018-07-18",24.16
"1929","2018-07-19",23.290001
"1930","2018-07-20",23.85
"1931","2018-07-23",23.879999
"1932","2018-07-24",24.48
"1933","2018-07-25",25.27
"1934","2018-07-26",24.889999
"1935","2018-07-27",24.700001
"1936","2018-07-30",23.98
"1937","2018-07-31",24.32
"1938","2018-08-01",24.440001
"1939","2018-08-02",24.709999
"1940","2018-08-03",24.48
"1941","2018-08-06",24.049999
"1942","2018-08-07",23.610001
"1943","2018-08-08",22.559999
"1944","2018-08-09",22.67
"1945","2018-08-10",21.08
"1946","2018-08-13",20.91
"1947","2018-08-14",20.48
"1948","2018-08-15",20.120001
"1949","2018-08-16",20.209999
"1950","2018-08-17",20.09
"1951","2018-08-20",20.49
"1952","2018-08-21",20.860001
"1953","2018-08-22",21.950001
"1954","2018-08-23",22.23
"1955","2018-08-24",21.84
"1956","2018-08-27",22.58
"1957","2018-08-28",22.549999
"1958","2018-08-29",23.25
"1959","2018-08-30",23.040001
"1960","2018-08-31",23.709999
"1961","2018-09-04",22.059999
"1962","2018-09-05",21.379999
"1963","2018-09-06",21.440001
"1964","2018-09-07",21.360001
"1965","2018-09-10",21.18
"1966","2018-09-11",20.35
"1967","2018-09-12",21.24
"1968","2018-09-13",22.889999
"1969","2018-09-14",22.379999
"1970","2018-09-17",22.299999
"1971","2018-09-18",22.59
"1972","2018-09-19",23.709999
"1973","2018-09-20",23.889999
"1974","2018-09-21",23.620001
"1975","2018-09-24",22.299999
"1976","2018-09-25",22.360001
"1977","2018-09-26",22.9
"1978","2018-09-27",22.9
"1979","2018-09-28",23
"1980","2018-10-01",23.030001
"1981","2018-10-02",22.42
"1982","2018-10-03",22.57
"1983","2018-10-04",21.82
"1984","2018-10-05",20.870001
"1985","2018-10-08",20.5
"1986","2018-10-09",19.66
"1987","2018-10-10",18.75
"1988","2018-10-11",18.07
"1989","2018-10-12",20.5
"1990","2018-10-15",20.459999
"1991","2018-10-16",20.57
"1992","2018-10-17",20.049999
"1993","2018-10-18",19.6
"1994","2018-10-19",19.09
"1995","2018-10-22",20.49
"1996","2018-10-23",20.25
"1997","2018-10-24",19.190001
"1998","2018-10-25",20.26
"1999","2018-10-26",20.030001
"2000","2018-10-29",18.82
"2001","2018-10-30",17.620001
"2002","2018-10-31",19.1
"2003","2018-11-01",19.84
"2004","2018-11-02",18.9
"2005","2018-11-05",19.24
"2006","2018-11-06",18.83
"2007","2018-11-07",18.75
"2008","2018-11-08",17.83
"2009","2018-11-09",16.32
"2010","2018-11-12",16.059999
"2011","2018-11-13",16.799999
"2012","2018-11-14",17.68
"2013","2018-11-15",18.51
"2014","2018-11-16",18.01
"2015","2018-11-19",17.74
"2016","2018-11-20",17.440001
"2017","2018-11-21",18.799999
"2018","2018-11-23",18.280001
"2019","2018-11-26",18.540001
"2020","2018-11-27",18.709999
"2021","2018-11-28",19.98
"2022","2018-11-29",17.52
"2023","2018-11-30",18.459999
"2024","2018-12-03",18.82
"2025","2018-12-04",18.709999
"2026","2018-12-06",18.26
"2027","2018-12-07",19.08
"2028","2018-12-10",17.92
"2029","2018-12-11",19.4
"2030","2018-12-12",20.4
"2031","2018-12-13",20.549999
"2032","2018-12-14",19.549999
"2033","2018-12-17",19.73
"2034","2018-12-18",19.950001
"2035","2018-12-19",19.879999
"2036","2018-12-20",19.620001
"2037","2018-12-21",19.17
"2038","2018-12-24",19.9
"2039","2018-12-26",19.870001
"2040","2018-12-27",20.52
"2041","2018-12-28",22.709999
"2042","2018-12-31",24.77
"2043","2019-01-02",20.790001
"2044","2019-01-03",20
"2045","2019-01-04",20.610001
"2046","2019-01-07",20.799999
"2047","2019-01-08",20.1
"2048","2019-01-09",20.43
"2049","2019-01-10",20.219999
"2050","2019-01-11",19.9
"2051","2019-01-14",19.48
"2052","2019-01-15",19.5
"2053","2019-01-16",19.74
"2054","2019-01-17",19.040001
"2055","2019-01-18",19.02
"2056","2019-01-22",17.969999
"2057","2019-01-23",17.33
"2058","2019-01-24",17.25
"2059","2019-01-25",18.110001
"2060","2019-01-28",18
"2061","2019-01-29",18.6
"2062","2019-01-30",18.889999
"2063","2019-01-31",19.42
"2064","2019-02-01",19.440001
"2065","2019-02-04",19.65
"2066","2019-02-05",19.57
"2067","2019-02-06",19.120001
"2068","2019-02-07",18.780001
"2069","2019-02-08",18.6
"2070","2019-02-11",18.32
"2071","2019-02-12",18.17
"2072","2019-02-13",17.790001
"2073","2019-02-14",17.809999
"2074","2019-02-15",17.68
"2075","2019-02-19",18.16
"2076","2019-02-20",18.42
"2077","2019-02-21",18.1
"2078","2019-02-22",18.73
"2079","2019-02-25",18.549999
"2080","2019-02-26",18.469999
"2081","2019-02-27",19.190001
"2082","2019-02-28",19.559999
"2083","2019-03-01",19.08
"2084","2019-03-04",18.4
"2085","2019-03-05",19.030001
"2086","2019-03-06",18.77
"2087","2019-03-07",18.5
"2088","2019-03-08",18.049999
"2089","2019-03-11",18.360001
"2090","2019-03-12",18.02
"2091","2019-03-13",17.77
"2092","2019-03-14",17.799999
"2093","2019-03-15",17.190001
"2094","2019-03-18",17.469999
"2095","2019-03-19",17.540001
"2096","2019-03-20",17.16
"2097","2019-03-21",16.059999
"2098","2019-03-22",15.46
"2099","2019-03-25",15.46
"2100","2019-03-26",15.38
"2101","2019-03-27",15.18
"2102","2019-03-28",15.31
"2103","2019-03-29",15.92
"2104","2019-04-01",15.74
"2105","2019-04-02",15.53
"2106","2019-04-03",15.52
"2107","2019-04-04",15.71
"2108","2019-04-05",15.43
"2109","2019-04-08",15.15
"2110","2019-04-09",14.63
"2111","2019-04-10",14.33
"2112","2019-04-11",14.07
"2113","2019-04-12",14.43
"2114","2019-04-15",13.85
"2115","2019-04-16",14.33
"2116","2019-04-17",14.68
"2117","2019-04-18",14.44
"2118","2019-04-22",14.65
"2119","2019-04-23",14.79
"2120","2019-04-24",14.84
"2121","2019-04-25",14.65
"2122","2019-04-26",12.97
"2123","2019-04-29",13.25
"2124","2019-04-30",12.84
"2125","2019-05-01",12.26
"2126","2019-05-02",12.33
"2127","2019-05-03",12.98
"2128","2019-05-06",12.57
"2129","2019-05-07",12.02
"2130","2019-05-08",11.82
"2131","2019-05-09",11.34
"2132","2019-05-10",11.27
"2133","2019-05-13",10.77
"2134","2019-05-14",11.13
"2135","2019-05-15",11.36
"2136","2019-05-16",11.57
"2137","2019-05-17",11.1
"2138","2019-05-20",10.27
"2139","2019-05-21",10.56
"2140","2019-05-22",10.24
"2141","2019-05-23",9.72
"2142","2019-05-24",9.97
"2143","2019-05-28",10.27
"2144","2019-05-29",10.49
"2145","2019-05-30",10.64
"2146","2019-05-31",10.74
"2147","2019-06-03",10.81
"2148","2019-06-04",11.38
"2149","2019-06-05",10.83
"2150","2019-06-06",10.26
"2151","2019-06-07",10.04
"2152","2019-06-10",10.67
"2153","2019-06-11",10.7
"2154","2019-06-12",10.61
"2155","2019-06-13",10.42
"2156","2019-06-14",10.13
"2157","2019-06-17",10.26
"2158","2019-06-18",10.63
"2159","2019-06-19",10.58
"2160","2019-06-20",10.85
"2161","2019-06-21",10.57
"2162","2019-06-24",10.22
"2163","2019-06-25",10.06
"2164","2019-06-26",10.33
"2165","2019-06-27",10.56
"2166","2019-06-28",10.47
"2167","2019-07-01",10.77
"2168","2019-07-02",10.65
"2169","2019-07-03",10.59
"2170","2019-07-05",10.57
"2171","2019-07-08",10.37
"2172","2019-07-09",10.5
"2173","2019-07-10",11.45
"2174","2019-07-11",11.81
"2175","2019-07-12",11.16
"2176","2019-07-15",11.65
"2177","2019-07-16",11.96
"2178","2019-07-17",11.27
"2179","2019-07-18",11.13
"2180","2019-07-19",11.13
"2181","2019-07-22",11.1
"2182","2019-07-23",11.79
"2183","2019-07-24",11.93
"2184","2019-07-25",11.5
"2185","2019-07-26",11.31
"2186","2019-07-29",11.58
"2187","2019-07-30",11.55
"2188","2019-07-31",11.41
"2189","2019-08-01",11.2
"2190","2019-08-02",11.27
"2191","2019-08-05",11.02
"2192","2019-08-06",10.71
"2193","2019-08-07",11.64
"2194","2019-08-08",11.75
"2195","2019-08-09",11.43
"2196","2019-08-12",11.07
"2197","2019-08-13",11.31
"2198","2019-08-14",11.03
"2199","2019-08-15",11.16
"2200","2019-08-16",11.59
"2201","2019-08-19",11.76
"2202","2019-08-20",11.31
"2203","2019-08-21",11.4
"2204","2019-08-22",10.67
"2205","2019-08-23",11.16
"2206","2019-08-26",11.17
"2207","2019-08-27",12.56
"2208","2019-08-28",12.53
"2209","2019-08-29",12.61
"2210","2019-08-30",12.69
"2211","2019-09-03",12.05
"2212","2019-09-04",11.71
"2213","2019-09-05",13.04
"2214","2019-09-06",12.97
"2215","2019-09-09",12.64
"2216","2019-09-10",12.91
"2217","2019-09-11",13.27
"2218","2019-09-12",13.75
"2219","2019-09-13",14.95
"2220","2019-09-16",14.98
"2221","2019-09-17",14.99
"2222","2019-09-18",15.05
"2223","2019-09-19",15.01
"2224","2019-09-20",15.01
"2225","2019-09-23",15.14
"2226","2019-09-24",15.01
"2227","2019-09-25",15.3
"2228","2019-09-26",15.25
"2229","2019-09-27",15.02
"2230","2019-09-30",14.97
"2231","2019-10-01",15
"2232","2019-10-02",15.07
"2233","2019-10-03",15.19
"2234","2019-10-04",15.03
"2235","2019-10-07",15.16
"2236","2019-10-08",15.16
"2237","2019-10-09",15.24
"2238","2019-10-10",15.32
"2239","2019-10-11",15.31
"2240","2019-10-14",15.37
"2241","2019-10-15",15.35
"2242","2019-10-16",15.37
"2243","2019-10-17",15.3
"2244","2019-10-18",15.29
"2245","2019-10-21",15.29
"2246","2019-10-22",15.3
"2247","2019-10-23",15.21
"2248","2019-10-24",15.22
"2249","2019-10-25",15.2
"2250","2019-10-28",15.15
"2251","2019-10-29",15.11
"2252","2019-10-30",15.08
"2253","2019-10-31",15.13
"2254","2019-11-01",15.33
"2255","2019-11-04",15.36
"2256","2019-11-05",15.32
"2257","2019-11-06",15.27
"2258","2019-11-07",15.42
"2259","2019-11-08",15.36
"2260","2019-11-11",15.29
"2261","2019-11-12",15.26
"2262","2019-11-13",15.13
"2263","2019-11-14",15.13
"2264","2019-11-15",15.22
"2265","2019-11-18",15.05
"2266","2019-11-19",15.3
"2267","2019-11-20",15.02
"2268","2019-11-21",15.05
"2269","2019-11-22",15.07
"2270","2019-11-25",15.34
"2271","2019-11-26",15
"2272","2019-11-27",14.86
"2273","2019-11-29",14.86
"2274","2019-12-02",14.72
"2275","2019-12-03",14.71
"2276","2019-12-04",14.55
"2277","2019-12-05",14.82
"2278","2019-12-06",14.71
"2279","2019-12-09",14.86
"2280","2019-12-10",15.02
"2281","2019-12-11",15.28
"2282","2019-12-12",15.18
"2283","2019-12-13",15.18
"2284","2019-12-16",15.07
"2285","2019-12-17",15.1
"2286","2019-12-18",15.09
"2287","2019-12-19",15.07
"2288","2019-12-20",14.94
"2289","2019-12-23",14.91
"2290","2019-12-24",14.91
"2291","2019-12-26",14.8
"2292","2019-12-27",14.75
"2293","2019-12-30",14.74
"2294","2019-12-31",14.84
"2295","2020-01-02",15.2
"2296","2020-01-03",15.18
"2297","2020-01-06",15.22
"2298","2020-01-07",15.05
"2299","2020-01-08",15.18
"2300","2020-01-09",15.24
"2301","2020-01-10",15.19
"2302","2020-01-13",15.27
"2303","2020-01-14",15.25
"2304","2020-01-15",15.31
"2305","2020-01-16",15.22
"2306","2020-01-17",15.32
"2307","2020-01-21",15.09
"2308","2020-01-22",14.99
"2309","2020-01-23",14.94
"2310","2020-01-24",14.72
"2311","2020-01-27",14.65
"2312","2020-01-28",14.85
"2313","2020-01-29",15
"2314","2020-01-30",15.02
"2315","2020-01-31",15.1
"2316","2020-02-03",14.93
"2317","2020-02-04",15.05
"2318","2020-02-05",15.21
"2319","2020-02-06",15.17
"2320","2020-02-07",14.95
"2321","2020-02-10",14.94
"2322","2020-02-11",14.9
"2323","2020-02-12",14.87
"2324","2020-02-13",14.85
"2325","2020-02-14",14.86
"2326","2020-02-18",14.87
"2327","2020-02-19",14.86
"2328","2020-02-20",14.86
"2329","2020-02-21",14.9
"2330","2020-02-24",14.79
"2331","2020-02-25",14.69
"2332","2020-02-26",14.86
"2333","2020-02-27",14.77
"2334","2020-02-28",14.9
"2335","2020-03-02",14.86
"2336","2020-03-03",14.86
"2337","2020-03-04",14.88
"2338","2020-03-05",14.61
"2339","2020-03-06",14.28
"2340","2020-03-09",13.66
"2341","2020-03-10",13.87
"2342","2020-03-11",13.44
"2343","2020-03-12",11.69
"2344","2020-03-13",12.3
"2345","2020-03-16",11.69
"2346","2020-03-17",11
"2347","2020-03-18",10.45
"2348","2020-03-19",9.92
"2349","2020-03-20",9.9
"2350","2020-03-23",9.7
"2351","2020-03-24",10.94
"2352","2020-03-25",11.34
"2353","2020-03-26",10.67
"2354","2020-03-27",10.62
"2355","2020-03-30",10.15
"2356","2020-03-31",10.39
"2357","2020-04-01",10.28
"2358","2020-04-02",10.42
"2359","2020-04-03",10.07
"2360","2020-04-06",10.5
"2361","2020-04-07",10.84
"2362","2020-04-08",10.48
"2363","2020-04-09",10.51
"2364","2020-04-13",10.52
"2365","2020-04-14",10.95
"2366","2020-04-15",10.69
"2367","2020-04-16",10.72
"2368","2020-04-17",10.96
"2369","2020-04-20",11.1
"2370","2020-04-21",11.12
"2371","2020-04-22",11.51
"2372","2020-04-23",11.73
"2373","2020-04-24",11.79
"2374","2020-04-27",12.55
"2375","2020-04-28",12.18
"2376","2020-04-29",12.68
"2377","2020-04-30",12.16
"2378","2020-05-01",11.63
"2379","2020-05-04",10.99
"2380","2020-05-05",10.81
"2381","2020-05-06",11.01
"2382","2020-05-07",11.08
"2383","2020-05-08",11.47
"2384","2020-05-11",11.33
"2385","2020-05-12",11.01
"2386","2020-05-13",10.77
"2387","2020-05-14",10.66
"2388","2020-05-15",10.66
"2389","2020-05-18",11.23
"2390","2020-05-19",11.59
"2391","2020-05-20",11.81
"2392","2020-05-21",12.08
"2393","2020-05-22",11.59
"2394","2020-05-26",12.55
"2395","2020-05-27",13
"2396","2020-05-28",12.59
"2397","2020-05-29",12.88
"2398","2020-06-01",13.05
"2399","2020-06-02",13.2
"2400","2020-06-03",13.6
"2401","2020-06-04",13.67
"2402","2020-06-05",13.89
"2403","2020-06-08",14.34
"2404","2020-06-09",14.29
"2405","2020-06-10",14.36
"2406","2020-06-11",14.33
"2407","2020-06-12",15.7
"2408","2020-06-15",15.65
"2409","2020-06-16",15.84
"2410","2020-06-17",15.9
"2411","2020-06-18",15.9
"2412","2020-06-19",15.86
"2413","2020-06-22",15.86
"2414","2020-06-23",15.81
"2415","2020-06-24",15.78
"2416","2020-06-25",15.87
"2417","2020-06-26",15.81
"2418","2020-06-29",15.85
"2419","2020-06-30",15.85
"2420","2020-07-01",15.84
"2421","2020-07-02",15.84
"2422","2020-07-06",15.83
"2423","2020-07-07",15.83
"2424","2020-07-08",15.84
"2425","2020-07-09",15.9
"2426","2020-07-10",15.86
"2427","2020-07-13",15.81
"2428","2020-07-14",15.79
"2429","2020-07-15",15.77
"2430","2020-07-16",15.78
"2431","2020-07-17",15.82
"2432","2020-07-20",15.8
"2433","2020-07-21",15.87
"2434","2020-07-22",15.85
"2435","2020-07-23",15.88
"2436","2020-07-24",15.85
"2437","2020-07-27",15.84
"2438","2020-07-28",15.82
"2439","2020-07-29",15.83
"2440","2020-07-30",15.84
"2441","2020-07-31",15.88
"2442","2020-08-03",15.9
"2443","2020-08-04",15.9
"2444","2020-08-05",15.87
"2445","2020-08-06",15.84
"2446","2020-08-07",15.7
"2447","2020-08-10",15.78
"2448","2020-08-11",15.77
"2449","2020-08-12",15.83
"2450","2020-08-13",15.85
"2451","2020-08-14",15.74
"2452","2020-08-17",15.84
"2453","2020-08-18",15.8
"2454","2020-08-19",15.78
"2455","2020-08-20",15.83
"2456","2020-08-21",15.8
"2457","2020-08-24",15.79
"2458","2020-08-25",15.77
"2459","2020-08-26",15.8
"2460","2020-08-27",15.79
"2461","2020-08-28",15.8
"2462","2020-08-31",15.77
"2463","2020-09-01",15.81
"2464","2020-09-02",15.81
"2465","2020-09-03",15.81
"2466","2020-09-04",15.79
"2467","2020-09-08",15.79
"2468","2020-09-09",15.79
"2469","2020-09-10",15.77
"2470","2020-09-11",15.78
"2471","2020-09-14",15.76
"2472","2020-09-15",15.77
"2473","2020-09-16",15.77
"2474","2020-09-17",15.76
"2475","2020-09-18",15.75
"2476","2020-09-21",15.77
"2477","2020-09-22",15.76
"2478","2020-09-23",15.75
"2479","2020-09-24",15.74
"2480","2020-09-25",15.74
"2481","2020-09-28",15.76
"2482","2020-09-29",15.77
"2483","2020-09-30",15.75
"2484","2020-10-01",15.77
"2485","2020-10-02",15.76
"2486","2020-10-05",15.76
"2487","2020-10-06",15.76
"2488","2020-10-07",15.8
"2489","2020-10-08",15.81
"2490","2020-10-09",15.82
"2491","2020-10-12",15.87
"2492","2020-10-13",15.87
"2493","2020-10-14",15.88
"2494","2020-10-15",15.86
"2495","2020-10-16",15.84
"2496","2020-10-19",15.84
"2497","2020-10-20",15.84
"2498","2020-10-21",15.86
"2499","2020-10-22",15.87
"2500","2020-10-23",15.92
"2501","2020-10-26",15.92
"2502","2020-10-27",15.93
"2503","2020-10-28",15.94
"2504","2020-10-29",15.95
"2505","2020-10-30",15.94
"2506","2020-11-02",15.95
"2507","2020-11-03",15.93
"2508","2020-11-04",15.94
"2509","2020-11-05",15.94
"2510","2020-11-06",NA
"2511","2020-11-09",NA
"2512","2020-11-10",NA
"2513","2020-11-11",NA
"2514","2020-11-12",NA
"2515","2020-11-13",NA
"2516","2020-11-16",NA
"2517","2020-11-17",NA
"2518","2020-11-18",NA
"2519","2020-11-19",NA
"2520","2020-11-20",NA
"2521","2020-11-23",NA
"2522","2020-11-24",NA
"2523","2020-11-25",NA
