"","date","AQN"
"1935","2017-09-05",10.9
"1936","2017-09-06",10.99
"1937","2017-09-07",11.14
"1938","2017-09-08",11.03
"1939","2017-09-11",11.02
"1940","2017-09-12",10.79
"1941","2017-09-13",10.84
"1942","2017-09-14",10.87
"1943","2017-09-15",10.65
"1944","2017-09-18",10.57
"1945","2017-09-19",10.56
"1946","2017-09-20",10.64
"1947","2017-09-21",10.64
"1948","2017-09-22",10.56
"1949","2017-09-25",10.57
"1950","2017-09-26",10.62
"1951","2017-09-27",10.57
"1952","2017-09-28",10.55
"1953","2017-09-29",10.57
"1954","2017-10-02",10.66
"1955","2017-10-03",10.68
"1956","2017-10-04",10.75
"1957","2017-10-05",10.71
"1958","2017-10-06",10.7
"1959","2017-10-09",10.72
"1960","2017-10-10",10.77
"1961","2017-10-11",10.91
"1962","2017-10-12",10.86
"1963","2017-10-13",10.83
"1964","2017-10-16",10.91
"1965","2017-10-17",11.01
"1966","2017-10-18",11.14
"1967","2017-10-19",11.18
"1968","2017-10-20",11.01
"1969","2017-10-23",11.01
"1970","2017-10-24",10.83
"1971","2017-10-25",10.73
"1972","2017-10-26",10.71
"1973","2017-10-27",10.7
"1974","2017-10-30",10.78
"1975","2017-10-31",10.69
"1976","2017-11-01",10.7
"1977","2017-11-02",10.35
"1978","2017-11-03",10.55
"1979","2017-11-06",10.65
"1980","2017-11-07",10.54
"1981","2017-11-08",10.51
"1982","2017-11-09",10.52
"1983","2017-11-10",10.49
"1984","2017-11-13",10.63
"1985","2017-11-14",10.63
"1986","2017-11-15",10.81
"1987","2017-11-16",10.98
"1988","2017-11-17",11.08
"1989","2017-11-20",11
"1990","2017-11-21",11.04
"1991","2017-11-22",11.25
"1992","2017-11-24",11.28
"1993","2017-11-27",11.12
"1994","2017-11-28",11.14
"1995","2017-11-29",10.89
"1996","2017-11-30",10.99
"1997","2017-12-01",11.13
"1998","2017-12-04",10.98
"1999","2017-12-05",10.93
"2000","2017-12-06",11.01
"2001","2017-12-07",11.07
"2002","2017-12-08",11.08
"2003","2017-12-11",11.1
"2004","2017-12-12",10.98
"2005","2017-12-13",11.06
"2006","2017-12-14",11.1
"2007","2017-12-15",10.95
"2008","2017-12-18",10.99
"2009","2017-12-19",10.96
"2010","2017-12-20",11.02
"2011","2017-12-21",11.03
"2012","2017-12-22",11.05
"2013","2017-12-26",11.06
"2014","2017-12-27",11.18
"2015","2017-12-28",11.17
"2016","2017-12-29",11.16
"2017","2018-01-02",11.12
"2018","2018-01-03",10.78
"2019","2018-01-04",10.66
"2020","2018-01-05",10.87
"2021","2018-01-08",10.89
"2022","2018-01-09",10.76
"2023","2018-01-10",10.66
"2024","2018-01-11",10.6
"2025","2018-01-12",10.58
"2026","2018-01-16",10.66
"2027","2018-01-17",10.9
"2028","2018-01-18",11.06
"2029","2018-01-19",11.01
"2030","2018-01-22",11
"2031","2018-01-23",11.04
"2032","2018-01-24",11.04
"2033","2018-01-25",10.98
"2034","2018-01-26",11.01
"2035","2018-01-29",10.86
"2036","2018-01-30",10.78
"2037","2018-01-31",10.85
"2038","2018-02-01",10.66
"2039","2018-02-02",10.43
"2040","2018-02-05",10.25
"2041","2018-02-06",10.27
"2042","2018-02-07",10.27
"2043","2018-02-08",10.1
"2044","2018-02-09",10.22
"2045","2018-02-12",10.2
"2046","2018-02-13",10.06
"2047","2018-02-14",10.09
"2048","2018-02-15",10.23
"2049","2018-02-16",10.27
"2050","2018-02-20",10.1
"2051","2018-02-21",9.93
"2052","2018-02-22",9.92
"2053","2018-02-23",10.1
"2054","2018-02-26",10.12
"2055","2018-02-27",9.99
"2056","2018-02-28",9.87
"2057","2018-03-01",9.85
"2058","2018-03-02",9.91
"2059","2018-03-05",9.75
"2060","2018-03-06",9.85
"2061","2018-03-07",10.02
"2062","2018-03-08",10.05
"2063","2018-03-09",10.17
"2064","2018-03-12",10.15
"2065","2018-03-13",9.96
"2066","2018-03-14",9.95
"2067","2018-03-15",9.83
"2068","2018-03-16",9.89
"2069","2018-03-19",9.82
"2070","2018-03-20",9.94
"2071","2018-03-21",9.97
"2072","2018-03-22",10.05
"2073","2018-03-23",10.01
"2074","2018-03-26",9.91
"2075","2018-03-27",9.94
"2076","2018-03-28",9.9
"2077","2018-03-29",9.92
"2078","2018-04-02",9.93
"2079","2018-04-03",10.01
"2080","2018-04-04",10.03
"2081","2018-04-05",9.99
"2082","2018-04-06",9.91
"2083","2018-04-09",9.97
"2084","2018-04-10",9.93
"2085","2018-04-11",9.89
"2086","2018-04-12",9.75
"2087","2018-04-13",9.7
"2088","2018-04-16",9.81
"2089","2018-04-17",9.99
"2090","2018-04-18",10.03
"2091","2018-04-19",9.94
"2092","2018-04-20",9.86
"2093","2018-04-23",9.76
"2094","2018-04-24",9.75
"2095","2018-04-25",9.63
"2096","2018-04-26",9.67
"2097","2018-04-27",9.76
"2098","2018-04-30",9.74
"2099","2018-05-01",9.78
"2100","2018-05-02",9.87
"2101","2018-05-03",9.92
"2102","2018-05-04",9.95
"2103","2018-05-07",9.99
"2104","2018-05-08",9.89
"2105","2018-05-09",9.77
"2106","2018-05-10",9.87
"2107","2018-05-11",9.93
"2108","2018-05-14",9.8
"2109","2018-05-15",9.71
"2110","2018-05-16",9.71
"2111","2018-05-17",9.62
"2112","2018-05-18",9.68
"2113","2018-05-21",9.78
"2114","2018-05-22",9.66
"2115","2018-05-23",9.77
"2116","2018-05-24",9.9
"2117","2018-05-25",9.9
"2118","2018-05-29",9.85
"2119","2018-05-30",9.91
"2120","2018-05-31",9.75
"2121","2018-06-01",9.79
"2122","2018-06-04",9.83
"2123","2018-06-05",9.7
"2124","2018-06-06",9.63
"2125","2018-06-07",9.52
"2126","2018-06-08",9.58
"2127","2018-06-11",9.59
"2128","2018-06-12",9.57
"2129","2018-06-13",9.59
"2130","2018-06-14",9.59
"2131","2018-06-15",9.62
"2132","2018-06-18",9.57
"2133","2018-06-19",9.57
"2134","2018-06-20",9.5
"2135","2018-06-21",9.55
"2136","2018-06-22",9.62
"2137","2018-06-25",9.67
"2138","2018-06-26",9.67
"2139","2018-06-27",9.64
"2140","2018-06-28",9.55
"2141","2018-06-29",9.67
"2142","2018-07-02",9.62
"2143","2018-07-03",9.65
"2144","2018-07-05",9.64
"2145","2018-07-06",9.65
"2146","2018-07-09",9.57
"2147","2018-07-10",9.59
"2148","2018-07-11",9.51
"2149","2018-07-12",9.65
"2150","2018-07-13",9.57
"2151","2018-07-16",9.6
"2152","2018-07-17",9.57
"2153","2018-07-18",9.6
"2154","2018-07-19",9.86
"2155","2018-07-20",9.84
"2156","2018-07-23",9.79
"2157","2018-07-24",9.81
"2158","2018-07-25",9.82
"2159","2018-07-26",9.85
"2160","2018-07-27",9.78
"2161","2018-07-30",9.81
"2162","2018-07-31",9.82
"2163","2018-08-01",9.86
"2164","2018-08-02",9.94
"2165","2018-08-03",10.07
"2166","2018-08-06",10.01
"2167","2018-08-07",10.09
"2168","2018-08-08",10.07
"2169","2018-08-09",10.23
"2170","2018-08-10",9.94
"2171","2018-08-13",9.99
"2172","2018-08-14",10.24
"2173","2018-08-15",10.17
"2174","2018-08-16",10.18
"2175","2018-08-17",10.43
"2176","2018-08-20",10.3
"2177","2018-08-21",10.22
"2178","2018-08-22",10.23
"2179","2018-08-23",10.14
"2180","2018-08-24",10.21
"2181","2018-08-27",10.32
"2182","2018-08-28",10.36
"2183","2018-08-29",10.36
"2184","2018-08-30",10.39
"2185","2018-08-31",10.35
"2186","2018-09-04",10.16
"2187","2018-09-05",10.32
"2188","2018-09-06",10.58
"2189","2018-09-07",10.35
"2190","2018-09-10",10.43
"2191","2018-09-11",10.37
"2192","2018-09-12",10.54
"2193","2018-09-13",10.55
"2194","2018-09-14",10.45
"2195","2018-09-17",10.56
"2196","2018-09-18",10.6
"2197","2018-09-19",10.55
"2198","2018-09-20",10.56
"2199","2018-09-21",10.63
"2200","2018-09-24",10.55
"2201","2018-09-25",10.45
"2202","2018-09-26",10.36
"2203","2018-09-27",10.27
"2204","2018-09-28",10.36
"2205","2018-10-01",10.34
"2206","2018-10-02",10.35
"2207","2018-10-03",10.23
"2208","2018-10-04",10.08
"2209","2018-10-05",9.94
"2210","2018-10-08",10
"2211","2018-10-09",10
"2212","2018-10-10",9.84
"2213","2018-10-11",9.79
"2214","2018-10-12",9.82
"2215","2018-10-15",9.85
"2216","2018-10-16",10.01
"2217","2018-10-17",9.98
"2218","2018-10-18",10.09
"2219","2018-10-19",10.15
"2220","2018-10-22",10.12
"2221","2018-10-23",10.05
"2222","2018-10-24",10.27
"2223","2018-10-25",10.16
"2224","2018-10-26",10.22
"2225","2018-10-29",10.13
"2226","2018-10-30",10.08
"2227","2018-10-31",9.98
"2228","2018-11-01",10.04
"2229","2018-11-02",9.97
"2230","2018-11-05",10.2
"2231","2018-11-06",10.37
"2232","2018-11-07",10.54
"2233","2018-11-08",10.49
"2234","2018-11-09",10.32
"2235","2018-11-12",10.4
"2236","2018-11-13",10.54
"2237","2018-11-14",10.66
"2238","2018-11-15",10.67
"2239","2018-11-16",10.55
"2240","2018-11-19",10.52
"2241","2018-11-20",10.36
"2242","2018-11-21",10.5
"2243","2018-11-23",10.52
"2244","2018-11-26",10.45
"2245","2018-11-27",10.44
"2246","2018-11-28",10.45
"2247","2018-11-29",10.53
"2248","2018-11-30",10.59
"2249","2018-12-03",10.7
"2250","2018-12-04",10.59
"2251","2018-12-06",10.69
"2252","2018-12-07",10.86
"2253","2018-12-10",10.74
"2254","2018-12-11",10.84
"2255","2018-12-12",10.61
"2256","2018-12-13",10.85
"2257","2018-12-14",10.59
"2258","2018-12-17",10.48
"2259","2018-12-18",10.54
"2260","2018-12-19",10.34
"2261","2018-12-20",10.29
"2262","2018-12-21",10.1
"2263","2018-12-24",9.83
"2264","2018-12-26",9.93
"2265","2018-12-27",10.05
"2266","2018-12-28",9.91
"2267","2018-12-31",10.05
"2268","2019-01-02",9.96
"2269","2019-01-03",10.04
"2270","2019-01-04",10.1
"2271","2019-01-07",10.26
"2272","2019-01-08",10.38
"2273","2019-01-09",10.42
"2274","2019-01-10",10.46
"2275","2019-01-11",10.44
"2276","2019-01-14",10.32
"2277","2019-01-15",10.59
"2278","2019-01-16",10.55
"2279","2019-01-17",10.58
"2280","2019-01-18",10.66
"2281","2019-01-22",10.63
"2282","2019-01-23",10.64
"2283","2019-01-24",10.82
"2284","2019-01-25",10.93
"2285","2019-01-28",10.82
"2286","2019-01-29",10.86
"2287","2019-01-30",10.97
"2288","2019-01-31",11.04
"2289","2019-02-01",11.06
"2290","2019-02-04",11.06
"2291","2019-02-05",11.15
"2292","2019-02-06",11.1
"2293","2019-02-07",11.15
"2294","2019-02-08",11.08
"2295","2019-02-11",10.93
"2296","2019-02-12",10.92
"2297","2019-02-13",10.81
"2298","2019-02-14",10.8
"2299","2019-02-15",10.75
"2300","2019-02-19",10.93
"2301","2019-02-20",10.87
"2302","2019-02-21",11
"2303","2019-02-22",11.06
"2304","2019-02-25",10.97
"2305","2019-02-26",11.12
"2306","2019-02-27",11.03
"2307","2019-02-28",11.09
"2308","2019-03-01",11.04
"2309","2019-03-04",11.24
"2310","2019-03-05",11.23
"2311","2019-03-06",11.18
"2312","2019-03-07",11.19
"2313","2019-03-08",11.14
"2314","2019-03-11",11.16
"2315","2019-03-12",11.3
"2316","2019-03-13",11.25
"2317","2019-03-14",11.22
"2318","2019-03-15",11.23
"2319","2019-03-18",11.22
"2320","2019-03-19",11.08
"2321","2019-03-20",11.19
"2322","2019-03-21",11.19
"2323","2019-03-22",11.28
"2324","2019-03-25",11.29
"2325","2019-03-26",11.37
"2326","2019-03-27",11.38
"2327","2019-03-28",11.16
"2328","2019-03-29",11.27
"2329","2019-04-01",11.22
"2330","2019-04-02",11.29
"2331","2019-04-03",11.34
"2332","2019-04-04",11.31
"2333","2019-04-05",11.38
"2334","2019-04-08",11.4
"2335","2019-04-09",11.43
"2336","2019-04-10",11.48
"2337","2019-04-11",11.46
"2338","2019-04-12",11.48
"2339","2019-04-15",11.46
"2340","2019-04-16",11.4
"2341","2019-04-17",11.47
"2342","2019-04-18",11.46
"2343","2019-04-22",11.49
"2344","2019-04-23",11.42
"2345","2019-04-24",11.36
"2346","2019-04-25",11.4
"2347","2019-04-26",11.37
"2348","2019-04-29",11.29
"2349","2019-04-30",11.4
"2350","2019-05-01",11.28
"2351","2019-05-02",11.29
"2352","2019-05-03",11.32
"2353","2019-05-06",11.31
"2354","2019-05-07",11.25
"2355","2019-05-08",11.29
"2356","2019-05-09",11.34
"2357","2019-05-10",11.38
"2358","2019-05-13",11.38
"2359","2019-05-14",11.34
"2360","2019-05-15",11.52
"2361","2019-05-16",11.59
"2362","2019-05-17",11.66
"2363","2019-05-20",11.69
"2364","2019-05-21",11.65
"2365","2019-05-22",11.66
"2366","2019-05-23",11.72
"2367","2019-05-24",11.75
"2368","2019-05-28",11.79
"2369","2019-05-29",11.71
"2370","2019-05-30",11.69
"2371","2019-05-31",11.65
"2372","2019-06-03",11.75
"2373","2019-06-04",11.8
"2374","2019-06-05",11.95
"2375","2019-06-06",12.16
"2376","2019-06-07",12.27
"2377","2019-06-10",12.11
"2378","2019-06-11",12.13
"2379","2019-06-12",12.16
"2380","2019-06-13",12.16
"2381","2019-06-14",12.18
"2382","2019-06-17",12.22
"2383","2019-06-18",12.23
"2384","2019-06-19",12.36
"2385","2019-06-20",12.5
"2386","2019-06-21",12.47
"2387","2019-06-24",12.44
"2388","2019-06-25",12.39
"2389","2019-06-26",12.31
"2390","2019-06-27",12.09
"2391","2019-06-28",12.11
"2392","2019-07-01",12.04
"2393","2019-07-02",12.18
"2394","2019-07-03",12.37
"2395","2019-07-05",12.32
"2396","2019-07-08",12.34
"2397","2019-07-09",12.35
"2398","2019-07-10",12.41
"2399","2019-07-11",12.45
"2400","2019-07-12",12.46
"2401","2019-07-15",12.4
"2402","2019-07-16",12.43
"2403","2019-07-17",12.54
"2404","2019-07-18",12.64
"2405","2019-07-19",12.54
"2406","2019-07-22",12.5
"2407","2019-07-23",12.5
"2408","2019-07-24",12.43
"2409","2019-07-25",12.46
"2410","2019-07-26",12.51
"2411","2019-07-29",12.58
"2412","2019-07-30",12.54
"2413","2019-07-31",12.45
"2414","2019-08-01",12.63
"2415","2019-08-02",12.76
"2416","2019-08-05",12.61
"2417","2019-08-06",12.8
"2418","2019-08-07",12.88
"2419","2019-08-08",12.94
"2420","2019-08-09",12.97
"2421","2019-08-12",12.9
"2422","2019-08-13",12.98
"2423","2019-08-14",12.91
"2424","2019-08-15",12.9
"2425","2019-08-16",12.88
"2426","2019-08-19",12.93
"2427","2019-08-20",12.94
"2428","2019-08-21",12.98
"2429","2019-08-22",12.92
"2430","2019-08-23",12.81
"2431","2019-08-26",12.86
"2432","2019-08-27",12.91
"2433","2019-08-28",12.98
"2434","2019-08-29",13.01
"2435","2019-08-30",13.07
"2436","2019-09-03",13.17
"2437","2019-09-04",13.37
"2438","2019-09-05",13.3
"2439","2019-09-06",13.3
"2440","2019-09-09",13.26
"2441","2019-09-10",13.18
"2442","2019-09-11",13.15
"2443","2019-09-12",13.45
"2444","2019-09-13",13.34
"2445","2019-09-16",13.49
"2446","2019-09-17",13.54
"2447","2019-09-18",13.46
"2448","2019-09-19",13.52
"2449","2019-09-20",13.6
"2450","2019-09-23",13.58
"2451","2019-09-24",13.81
"2452","2019-09-25",13.76
"2453","2019-09-26",13.84
"2454","2019-09-27",13.65
"2455","2019-09-30",13.7
"2456","2019-10-01",13.65
"2457","2019-10-02",13.53
"2458","2019-10-03",13.74
"2459","2019-10-04",13.94
"2460","2019-10-07",14.06
"2461","2019-10-08",14.03
"2462","2019-10-09",13.81
"2463","2019-10-10",13.88
"2464","2019-10-11",13.63
"2465","2019-10-14",13.33
"2466","2019-10-15",13.52
"2467","2019-10-16",13.49
"2468","2019-10-17",13.55
"2469","2019-10-18",13.67
"2470","2019-10-21",13.88
"2471","2019-10-22",13.86
"2472","2019-10-23",13.91
"2473","2019-10-24",14.02
"2474","2019-10-25",13.7
"2475","2019-10-28",13.51
"2476","2019-10-29",13.45
"2477","2019-10-30",13.59
"2478","2019-10-31",13.72
"2479","2019-11-01",13.73
"2480","2019-11-04",13.61
"2481","2019-11-05",13.4
"2482","2019-11-06",13.54
"2483","2019-11-07",13.47
"2484","2019-11-08",13.46
"2485","2019-11-11",13.55
"2486","2019-11-12",13.5
"2487","2019-11-13",13.59
"2488","2019-11-14",13.77
"2489","2019-11-15",13.81
"2490","2019-11-18",13.92
"2491","2019-11-19",13.84
"2492","2019-11-20",13.86
"2493","2019-11-21",13.89
"2494","2019-11-22",13.92
"2495","2019-11-25",13.72
"2496","2019-11-26",13.78
"2497","2019-11-27",13.92
"2498","2019-11-29",13.96
"2499","2019-12-02",14.04
"2500","2019-12-03",14.2
"2501","2019-12-04",14.31
"2502","2019-12-05",14.34
"2503","2019-12-06",14.22
"2504","2019-12-09",14.28
"2505","2019-12-10",14.29
"2506","2019-12-11",14.27
"2507","2019-12-12",14.04
"2508","2019-12-13",14.07
"2509","2019-12-16",14.25
"2510","2019-12-17",14.11
"2511","2019-12-18",14.07
"2512","2019-12-19",14.08
"2513","2019-12-20",14.13
"2514","2019-12-23",14.09
"2515","2019-12-24",14.13
"2516","2019-12-26",14.17
"2517","2019-12-27",14.25
"2518","2019-12-30",14.07
"2519","2019-12-31",14.15
"2520","2020-01-02",14.04
"2521","2020-01-03",14.13
"2522","2020-01-06",14.16
"2523","2020-01-07",14.18
"2524","2020-01-08",14.04
"2525","2020-01-09",14.25
"2526","2020-01-10",14.31
"2527","2020-01-13",14.39
"2528","2020-01-14",14.35
"2529","2020-01-15",14.53
"2530","2020-01-16",14.62
"2531","2020-01-17",14.77
"2532","2020-01-21",14.95
"2533","2020-01-22",14.99
"2534","2020-01-23",15.1
"2535","2020-01-24",15.1
"2536","2020-01-27",15.11
"2537","2020-01-28",15.14
"2538","2020-01-29",15.22
"2539","2020-01-30",15.35
"2540","2020-01-31",15.31
"2541","2020-02-03",15.4
"2542","2020-02-04",15.36
"2543","2020-02-05",15.45
"2544","2020-02-06",15.07
"2545","2020-02-07",15.57
"2546","2020-02-10",15.78
"2547","2020-02-11",16.02
"2548","2020-02-12",16.120001
"2549","2020-02-13",16.280001
"2550","2020-02-14",16.469999
"2551","2020-02-18",16.49
"2552","2020-02-19",16.57
"2553","2020-02-20",16.559999
"2554","2020-02-21",16.780001
"2555","2020-02-24",16.549999
"2556","2020-02-25",16.27
"2557","2020-02-26",16.17
"2558","2020-02-27",15.25
"2559","2020-02-28",14.92
"2560","2020-03-02",15.62
"2561","2020-03-03",16.01
"2562","2020-03-04",16.610001
"2563","2020-03-05",16.57
"2564","2020-03-06",16.48
"2565","2020-03-09",14.91
"2566","2020-03-10",14.51
"2567","2020-03-11",13.65
"2568","2020-03-12",11.8
"2569","2020-03-13",13.08
"2570","2020-03-16",11.63
"2571","2020-03-17",12.54
"2572","2020-03-18",11.73
"2573","2020-03-19",11.98
"2574","2020-03-20",11.25
"2575","2020-03-23",9.59
"2576","2020-03-24",10.55
"2577","2020-03-25",12
"2578","2020-03-26",12.93
"2579","2020-03-27",12.52
"2580","2020-03-30",12.62
"2581","2020-03-31",13.4
"2582","2020-04-01",12.54
"2583","2020-04-02",12.61
"2584","2020-04-03",12.61
"2585","2020-04-06",13.67
"2586","2020-04-07",13.47
"2587","2020-04-08",13.7
"2588","2020-04-09",14.04
"2589","2020-04-13",14.11
"2590","2020-04-14",14.38
"2591","2020-04-15",13.62
"2592","2020-04-16",13.67
"2593","2020-04-17",14.1
"2594","2020-04-20",14.02
"2595","2020-04-21",13.58
"2596","2020-04-22",13.8
"2597","2020-04-23",13.46
"2598","2020-04-24",13.51
"2599","2020-04-27",13.84
"2600","2020-04-28",14.19
"2601","2020-04-29",14.43
"2602","2020-04-30",13.85
"2603","2020-05-01",13.37
"2604","2020-05-04",13.41
"2605","2020-05-05",13.74
"2606","2020-05-06",13.6
"2607","2020-05-07",13.67
"2608","2020-05-08",13.64
"2609","2020-05-11",13.83
"2610","2020-05-12",13.46
"2611","2020-05-13",13.19
"2612","2020-05-14",13.29
"2613","2020-05-15",13.31
"2614","2020-05-18",13.73
"2615","2020-05-19",13.76
"2616","2020-05-20",13.45
"2617","2020-05-21",13.29
"2618","2020-05-22",13.43
"2619","2020-05-26",13.75
"2620","2020-05-27",13.77
"2621","2020-05-28",14.08
"2622","2020-05-29",14
"2623","2020-06-01",14.22
"2624","2020-06-02",14.21
"2625","2020-06-03",14.64
"2626","2020-06-04",14.42
"2627","2020-06-05",14.42
"2628","2020-06-08",14.5
"2629","2020-06-09",14.32
"2630","2020-06-10",14.19
"2631","2020-06-11",13.34
"2632","2020-06-12",13.81
"2633","2020-06-15",14.15
"2634","2020-06-16",14.01
"2635","2020-06-17",13.87
"2636","2020-06-18",13.86
"2637","2020-06-19",13.43
"2638","2020-06-22",13.46
"2639","2020-06-23",13.4
"2640","2020-06-24",13.19
"2641","2020-06-25",13.06
"2642","2020-06-26",12.68
"2643","2020-06-29",12.83
"2644","2020-06-30",12.94
"2645","2020-07-01",13.07
"2646","2020-07-02",13.05
"2647","2020-07-06",13.22
"2648","2020-07-07",13.01
"2649","2020-07-08",12.97
"2650","2020-07-09",12.55
"2651","2020-07-10",12.96
"2652","2020-07-13",13.33
"2653","2020-07-14",13.6
"2654","2020-07-15",13.59
"2655","2020-07-16",13.67
"2656","2020-07-17",13.8
"2657","2020-07-20",13.5
"2658","2020-07-21",13.37
"2659","2020-07-22",13.48
"2660","2020-07-23",13.42
"2661","2020-07-24",13.25
"2662","2020-07-27",13.42
"2663","2020-07-28",13.46
"2664","2020-07-29",13.6
"2665","2020-07-30",13.79
"2666","2020-07-31",13.79
"2667","2020-08-03",13.75
"2668","2020-08-04",13.79
"2669","2020-08-05",13.69
"2670","2020-08-06",13.59
"2671","2020-08-07",13.73
"2672","2020-08-10",13.74
"2673","2020-08-11",13.59
"2674","2020-08-12",13.69
"2675","2020-08-13",13.79
"2676","2020-08-14",13.63
"2677","2020-08-17",13.64
"2678","2020-08-18",13.8
"2679","2020-08-19",13.9
"2680","2020-08-20",13.88
"2681","2020-08-21",13.98
"2682","2020-08-24",13.97
"2683","2020-08-25",13.88
"2684","2020-08-26",13.81
"2685","2020-08-27",13.84
"2686","2020-08-28",13.74
"2687","2020-08-31",13.83
"2688","2020-09-01",13.93
"2689","2020-09-02",14.19
"2690","2020-09-03",13.81
"2691","2020-09-04",13.72
"2692","2020-09-08",13.74
"2693","2020-09-09",14.03
"2694","2020-09-10",13.79
"2695","2020-09-11",13.92
"2696","2020-09-14",14.05
"2697","2020-09-15",14.23
"2698","2020-09-16",14.14
"2699","2020-09-17",14.2
"2700","2020-09-18",14.05
"2701","2020-09-21",13.99
"2702","2020-09-22",14.28
"2703","2020-09-23",13.95
"2704","2020-09-24",13.99
"2705","2020-09-25",14.2
"2706","2020-09-28",14.36
"2707","2020-09-29",14.29
"2708","2020-09-30",14.54
"2709","2020-10-01",14.66
"2710","2020-10-02",14.76
"2711","2020-10-05",15.31
"2712","2020-10-06",15.3
"2713","2020-10-07",15.41
"2714","2020-10-08",15.6
"2715","2020-10-09",15.65
"2716","2020-10-12",15.57
"2717","2020-10-13",15.59
"2718","2020-10-14",15.58
"2719","2020-10-15",15.6
"2720","2020-10-16",15.73
"2721","2020-10-19",15.46
"2722","2020-10-20",15.5
"2723","2020-10-21",15.75
"2724","2020-10-22",15.63
"2725","2020-10-23",15.72
"2726","2020-10-26",15.5
"2727","2020-10-27",15.49
"2728","2020-10-28",15.06
"2729","2020-10-29",15.36
"2730","2020-10-30",15.15
"2731","2020-11-02",15.48
"2732","2020-11-03",15.69
"2733","2020-11-04",15.66
"2734","2020-11-05",15.86
"2735","2020-11-06",15.97
"2736","2020-11-09",16.110001
"2737","2020-11-10",16.280001
"2738","2020-11-11",16.379999
"2739","2020-11-12",16.219999
"2740","2020-11-13",15.89
"2741","2020-11-16",15.73
"2742","2020-11-17",15.6
"2743","2020-11-18",15.41
"2744","2020-11-19",15.42
"2745","2020-11-20",15.44
"2746","2020-11-23",15.42
"2747","2020-11-24",15.43
"2748","2020-11-25",15.56
"2749","2020-11-27",15.71
