"","date","MODN"
"1917","2020-10-27",36.310001
"1918","2020-10-28",35
"1919","2020-10-29",35.169998
"1920","2020-10-30",35.23
"1921","2020-11-02",35.68
"1922","2020-11-03",35.25
"1923","2020-11-04",35.939999
"1924","2020-11-05",36.099998
"1925","2020-11-06",35.59
"1926","2020-11-09",35.459999
"1927","2020-11-10",35.470001
"1928","2020-11-11",32.16
"1929","2020-11-12",33.59
"1930","2020-11-13",32.619999
"1931","2020-11-16",31
"1932","2020-11-17",30.959999
"1933","2020-11-18",32.16
"1934","2020-11-19",32.029999
"1935","2020-11-20",31.83
"1936","2020-11-23",32.18
"1937","2020-11-24",32.009998
"1938","2020-11-25",33.360001
"1939","2020-11-27",33.82
