"","date","VTGN"
"2018","2019-06-27",0.71
"2019","2019-06-28",0.73
"2020","2019-07-01",0.72
"2021","2019-07-02",0.72
"2022","2019-07-03",0.7
"2023","2019-07-05",0.7
"2024","2019-07-08",0.68
"2025","2019-07-09",0.68
"2026","2019-07-10",0.67
"2027","2019-07-11",0.69
"2028","2019-07-12",0.67
"2029","2019-07-15",0.66
"2030","2019-07-16",0.66
"2031","2019-07-17",0.65
"2032","2019-07-18",0.63
"2033","2019-07-19",0.62
"2034","2019-07-22",0.56
"2035","2019-07-23",0.6
"2036","2019-07-24",0.53
"2037","2019-07-25",0.52
"2038","2019-07-26",0.51
"2039","2019-07-29",0.48
"2040","2019-07-30",0.46
"2041","2019-07-31",0.51
"2042","2019-08-01",0.58
"2043","2019-08-02",0.58
"2044","2019-08-05",0.57
"2045","2019-08-06",0.57
"2046","2019-08-07",0.47
"2047","2019-08-08",0.55
"2048","2019-08-09",0.51
"2049","2019-08-12",0.55
"2050","2019-08-13",0.53
"2051","2019-08-14",0.48
"2052","2019-08-15",0.5
"2053","2019-08-16",0.51
"2054","2019-08-19",0.61
"2055","2019-08-20",0.61
"2056","2019-08-21",0.6
"2057","2019-08-22",0.65
"2058","2019-08-23",0.59
"2059","2019-08-26",0.6
"2060","2019-08-27",0.64
"2061","2019-08-28",0.67
"2062","2019-08-29",0.68
"2063","2019-08-30",0.68
"2064","2019-09-03",0.7
"2065","2019-09-04",0.79
"2066","2019-09-05",0.84
"2067","2019-09-06",0.9
"2068","2019-09-09",0.92
"2069","2019-09-10",1
"2070","2019-09-11",1.03
"2071","2019-09-12",1.1
"2072","2019-09-13",1.04
"2073","2019-09-16",1.09
"2074","2019-09-17",1.2
"2075","2019-09-18",1.17
"2076","2019-09-19",1.19
"2077","2019-09-20",1.29
"2078","2019-09-23",1.24
"2079","2019-09-24",1.15
"2080","2019-09-25",1.19
"2081","2019-09-26",1.16
"2082","2019-09-27",1.14
"2083","2019-09-30",1.07
"2084","2019-10-01",1.06
"2085","2019-10-02",0.97
"2086","2019-10-03",1.06
"2087","2019-10-04",1.11
"2088","2019-10-07",1.05
"2089","2019-10-08",1.09
"2090","2019-10-09",1.02
"2091","2019-10-10",1.09
"2092","2019-10-11",1.06
"2093","2019-10-14",1.1
"2094","2019-10-15",1.19
"2095","2019-10-16",1.19
"2096","2019-10-17",1.18
"2097","2019-10-18",1.39
"2098","2019-10-21",1.41
"2099","2019-10-22",1.36
"2100","2019-10-23",1.28
"2101","2019-10-24",1.24
"2102","2019-10-25",1.12
"2103","2019-10-28",1.08
"2104","2019-10-29",1.11
"2105","2019-10-30",1.11
"2106","2019-10-31",1.13
"2107","2019-11-01",1.2
"2108","2019-11-04",1.22
"2109","2019-11-05",1.09
"2110","2019-11-06",1.07
"2111","2019-11-07",1.01
"2112","2019-11-08",1.08
"2113","2019-11-11",1.1
"2114","2019-11-12",1.07
"2115","2019-11-13",1.08
"2116","2019-11-14",0.3
"2117","2019-11-15",0.3
"2118","2019-11-18",0.35
"2119","2019-11-19",0.34
"2120","2019-11-20",0.34
"2121","2019-11-21",0.33
"2122","2019-11-22",0.34
"2123","2019-11-25",0.36
"2124","2019-11-26",0.39
"2125","2019-11-27",0.43
"2126","2019-11-29",0.48
"2127","2019-12-02",0.44
"2128","2019-12-03",0.42
"2129","2019-12-04",0.44
"2130","2019-12-05",0.43
"2131","2019-12-06",0.44
"2132","2019-12-09",0.43
"2133","2019-12-10",0.62
"2134","2019-12-11",0.54
"2135","2019-12-12",0.57
"2136","2019-12-13",0.7
"2137","2019-12-16",1.01
"2138","2019-12-17",0.91
"2139","2019-12-18",0.83
"2140","2019-12-19",0.81
"2141","2019-12-20",0.82
"2142","2019-12-23",0.75
"2143","2019-12-24",0.72
"2144","2019-12-26",0.68
"2145","2019-12-27",0.7
"2146","2019-12-30",0.7
"2147","2019-12-31",0.69
"2148","2020-01-02",0.75
"2149","2020-01-03",0.73
"2150","2020-01-06",0.73
"2151","2020-01-07",0.72
"2152","2020-01-08",0.7
"2153","2020-01-09",0.69
"2154","2020-01-10",0.65
"2155","2020-01-13",0.67
"2156","2020-01-14",0.66
"2157","2020-01-15",0.68
"2158","2020-01-16",0.69
"2159","2020-01-17",0.73
"2160","2020-01-21",0.71
"2161","2020-01-22",0.7
"2162","2020-01-23",0.73
"2163","2020-01-24",0.8
"2164","2020-01-27",0.73
"2165","2020-01-28",0.74
"2166","2020-01-29",0.75
"2167","2020-01-30",0.73
"2168","2020-01-31",0.74
"2169","2020-02-03",0.76
"2170","2020-02-04",0.75
"2171","2020-02-05",0.78
"2172","2020-02-06",0.78
"2173","2020-02-07",0.74
"2174","2020-02-10",0.75
"2175","2020-02-11",0.73
"2176","2020-02-12",0.74
"2177","2020-02-13",0.71
"2178","2020-02-14",0.65
"2179","2020-02-18",0.66
"2180","2020-02-19",0.69
"2181","2020-02-20",0.68
"2182","2020-02-21",0.7
"2183","2020-02-24",0.67
"2184","2020-02-25",0.63
"2185","2020-02-26",0.6
"2186","2020-02-27",0.51
"2187","2020-02-28",0.51
"2188","2020-03-02",0.52
"2189","2020-03-03",0.54
"2190","2020-03-04",0.57
"2191","2020-03-05",0.53
"2192","2020-03-06",0.47
"2193","2020-03-09",0.42
"2194","2020-03-10",0.55
"2195","2020-03-11",0.5
"2196","2020-03-12",0.45
"2197","2020-03-13",0.4
"2198","2020-03-16",0.33
"2199","2020-03-17",0.34
"2200","2020-03-18",0.32
"2201","2020-03-19",0.37
"2202","2020-03-20",0.4
"2203","2020-03-23",0.35
"2204","2020-03-24",0.38
"2205","2020-03-25",0.49
"2206","2020-03-26",0.5
"2207","2020-03-27",0.49
"2208","2020-03-30",0.46
"2209","2020-03-31",0.44
"2210","2020-04-01",0.42
"2211","2020-04-02",0.4
"2212","2020-04-03",0.39
"2213","2020-04-06",0.4
"2214","2020-04-07",0.39
"2215","2020-04-08",0.47
"2216","2020-04-09",0.46
"2217","2020-04-13",0.46
"2218","2020-04-14",0.48
"2219","2020-04-15",0.47
"2220","2020-04-16",0.41
"2221","2020-04-17",0.4
"2222","2020-04-20",0.42
"2223","2020-04-21",0.41
"2224","2020-04-22",0.4
"2225","2020-04-23",0.4
"2226","2020-04-24",0.4
"2227","2020-04-27",0.42
"2228","2020-04-28",0.46
"2229","2020-04-29",0.43
"2230","2020-04-30",0.44
"2231","2020-05-01",0.41
"2232","2020-05-04",0.4
"2233","2020-05-05",0.39
"2234","2020-05-06",0.4
"2235","2020-05-07",0.42
"2236","2020-05-08",0.42
"2237","2020-05-11",0.39
"2238","2020-05-12",0.4
"2239","2020-05-13",0.39
"2240","2020-05-14",0.37
"2241","2020-05-15",0.4
"2242","2020-05-18",0.47
"2243","2020-05-19",0.5
"2244","2020-05-20",0.48
"2245","2020-05-21",0.47
"2246","2020-05-22",0.47
"2247","2020-05-26",0.45
"2248","2020-05-27",0.43
"2249","2020-05-28",0.49
"2250","2020-05-29",0.44
"2251","2020-06-01",0.44
"2252","2020-06-02",0.45
"2253","2020-06-03",0.45
"2254","2020-06-04",0.45
"2255","2020-06-05",0.46
"2256","2020-06-08",0.52
"2257","2020-06-09",0.61
"2258","2020-06-10",0.56
"2259","2020-06-11",0.49
"2260","2020-06-12",0.54
"2261","2020-06-15",0.51
"2262","2020-06-16",0.51
"2263","2020-06-17",0.55
"2264","2020-06-18",0.51
"2265","2020-06-19",0.51
"2266","2020-06-22",0.52
"2267","2020-06-23",0.51
"2268","2020-06-24",0.54
"2269","2020-06-25",0.54
"2270","2020-06-26",0.52
"2271","2020-06-29",0.54
"2272","2020-06-30",0.53
"2273","2020-07-01",0.53
"2274","2020-07-02",0.53
"2275","2020-07-06",0.52
"2276","2020-07-07",0.53
"2277","2020-07-08",0.52
"2278","2020-07-09",0.49
"2279","2020-07-10",0.48
"2280","2020-07-13",0.56
"2281","2020-07-14",0.54
"2282","2020-07-15",0.58
"2283","2020-07-16",0.59
"2284","2020-07-17",0.59
"2285","2020-07-20",0.74
"2286","2020-07-21",0.76
"2287","2020-07-22",0.76
"2288","2020-07-23",0.8
"2289","2020-07-24",0.76
"2290","2020-07-27",0.75
"2291","2020-07-28",0.83
"2292","2020-07-29",0.92
"2293","2020-07-30",0.87
"2294","2020-07-31",0.93
"2295","2020-08-03",0.81
"2296","2020-08-04",0.81
"2297","2020-08-05",0.8
"2298","2020-08-06",0.81
"2299","2020-08-07",0.89
"2300","2020-08-10",1.03
"2301","2020-08-11",0.9
"2302","2020-08-12",0.82
"2303","2020-08-13",0.82
"2304","2020-08-14",0.76
"2305","2020-08-17",0.77
"2306","2020-08-18",0.7
"2307","2020-08-19",0.73
"2308","2020-08-20",0.73
"2309","2020-08-21",0.69
"2310","2020-08-24",0.64
"2311","2020-08-25",0.7
"2312","2020-08-26",0.76
"2313","2020-08-27",0.67
"2314","2020-08-28",0.69
"2315","2020-08-31",0.7
"2316","2020-09-01",0.68
"2317","2020-09-02",0.67
"2318","2020-09-03",0.64
"2319","2020-09-04",0.61
"2320","2020-09-08",0.61
"2321","2020-09-09",0.62
"2322","2020-09-10",0.61
"2323","2020-09-11",0.61
"2324","2020-09-14",0.67
"2325","2020-09-15",0.65
"2326","2020-09-16",0.66
"2327","2020-09-17",0.66
"2328","2020-09-18",0.64
"2329","2020-09-21",0.64
"2330","2020-09-22",0.61
"2331","2020-09-23",0.59
"2332","2020-09-24",0.59
"2333","2020-09-25",0.62
"2334","2020-09-28",0.63
"2335","2020-09-29",0.66
"2336","2020-09-30",0.7
"2337","2020-10-01",0.71
"2338","2020-10-02",0.73
"2339","2020-10-05",0.71
"2340","2020-10-06",0.7
"2341","2020-10-07",0.7
"2342","2020-10-08",0.74
"2343","2020-10-09",0.75
"2344","2020-10-12",0.75
"2345","2020-10-13",0.8
"2346","2020-10-14",0.76
"2347","2020-10-15",0.76
"2348","2020-10-16",0.82
"2349","2020-10-19",0.79
"2350","2020-10-20",0.82
"2351","2020-10-21",0.78
"2352","2020-10-22",0.82
"2353","2020-10-23",0.78
"2354","2020-10-26",0.71
"2355","2020-10-27",0.76
"2356","2020-10-28",0.74
"2357","2020-10-29",0.75
"2358","2020-10-30",0.72
"2359","2020-11-02",0.67
"2360","2020-11-03",0.68
"2361","2020-11-04",0.69
"2362","2020-11-05",0.68
"2363","2020-11-06",0.68
"2364","2020-11-09",0.69
"2365","2020-11-10",0.65
"2366","2020-11-11",0.68
"2367","2020-11-12",0.7
"2368","2020-11-13",0.7
"2369","2020-11-16",0.72
"2370","2020-11-17",0.72
"2371","2020-11-18",0.69
"2372","2020-11-19",0.7
"2373","2020-11-20",0.71
"2374","2020-11-23",0.7
"2375","2020-11-24",0.74
"2376","2020-11-25",0.8
"2377","2020-11-27",0.77
