"","date","GLOG"
"1912","2019-11-04",14.34
"1913","2019-11-05",14.36
"1914","2019-11-06",12.35
"1915","2019-11-07",11.27
"1916","2019-11-08",10.82
"1917","2019-11-11",10.45
"1918","2019-11-12",10.38
"1919","2019-11-13",9.79
"1920","2019-11-14",9.6
"1921","2019-11-15",9.64
"1922","2019-11-18",9.26
"1923","2019-11-19",8.92
"1924","2019-11-20",9.17
"1925","2019-11-21",9.34
"1926","2019-11-22",9.34
"1927","2019-11-25",9.35
"1928","2019-11-26",8.93
"1929","2019-11-27",9.39
"1930","2019-11-29",9.36
"1931","2019-12-02",9.16
"1932","2019-12-03",9.09
"1933","2019-12-04",9.27
"1934","2019-12-05",9.27
"1935","2019-12-06",9.31
"1936","2019-12-09",9.58
"1937","2019-12-10",10.08
"1938","2019-12-11",9.78
"1939","2019-12-12",9.82
"1940","2019-12-13",9.71
"1941","2019-12-16",9.74
"1942","2019-12-17",9.63
"1943","2019-12-18",10.1
"1944","2019-12-19",10.2
"1945","2019-12-20",10.14
"1946","2019-12-23",9.84
"1947","2019-12-24",9.77
"1948","2019-12-26",9.76
"1949","2019-12-27",9.54
"1950","2019-12-30",9.32
"1951","2019-12-31",9.79
"1952","2020-01-02",9.78
"1953","2020-01-03",9.49
"1954","2020-01-06",9.7
"1955","2020-01-07",9.78
"1956","2020-01-08",9.15
"1957","2020-01-09",9.23
"1958","2020-01-10",9.07
"1959","2020-01-13",9.23
"1960","2020-01-14",9.32
"1961","2020-01-15",9.41
"1962","2020-01-16",9.49
"1963","2020-01-17",9.17
"1964","2020-01-21",8.67
"1965","2020-01-22",8.12
"1966","2020-01-23",7.91
"1967","2020-01-24",7.33
"1968","2020-01-27",7.01
"1969","2020-01-28",7.08
"1970","2020-01-29",6.75
"1971","2020-01-30",6.66
"1972","2020-01-31",6.48
"1973","2020-02-03",6.5
"1974","2020-02-04",6.48
"1975","2020-02-05",6.59
"1976","2020-02-06",5.98
"1977","2020-02-07",5.76
"1978","2020-02-10",5.41
"1979","2020-02-11",5.27
"1980","2020-02-12",5.61
"1981","2020-02-13",6.19
"1982","2020-02-14",6.17
"1983","2020-02-18",6.07
"1984","2020-02-19",6.1
"1985","2020-02-20",6.35
"1986","2020-02-21",6.05
"1987","2020-02-24",5.65
"1988","2020-02-25",5.87
"1989","2020-02-26",5.74
"1990","2020-02-27",5.7
"1991","2020-02-28",5.61
"1992","2020-03-02",5.91
"1993","2020-03-03",5.7
"1994","2020-03-04",5.31
"1995","2020-03-05",4.86
"1996","2020-03-06",4.46
"1997","2020-03-09",3.49
"1998","2020-03-10",3.96
"1999","2020-03-11",3.86
"2000","2020-03-12",3.47
"2001","2020-03-13",4.04
"2002","2020-03-16",3.51
"2003","2020-03-17",3.6
"2004","2020-03-18",3.49
"2005","2020-03-19",3.17
"2006","2020-03-20",3.71
"2007","2020-03-23",3.2
"2008","2020-03-24",3.27
"2009","2020-03-25",3.02
"2010","2020-03-26",3.32
"2011","2020-03-27",3.67
"2012","2020-03-30",3.39
"2013","2020-03-31",3.62
"2014","2020-04-01",3.51
"2015","2020-04-02",3.23
"2016","2020-04-03",3.1
"2017","2020-04-06",3.22
"2018","2020-04-07",2.94
"2019","2020-04-08",3.35
"2020","2020-04-09",3.65
"2021","2020-04-13",3.76
"2022","2020-04-14",4.27
"2023","2020-04-15",3.66
"2024","2020-04-16",3.92
"2025","2020-04-17",3.85
"2026","2020-04-20",4.98
"2027","2020-04-21",3.98
"2028","2020-04-22",4.06
"2029","2020-04-23",3.9
"2030","2020-04-24",3.8
"2031","2020-04-27",3.59
"2032","2020-04-28",4.5
"2033","2020-04-29",5.21
"2034","2020-04-30",4.62
"2035","2020-05-01",4.26
"2036","2020-05-04",4.03
"2037","2020-05-05",4.11
"2038","2020-05-06",4.01
"2039","2020-05-07",4.05
"2040","2020-05-08",4.16
"2041","2020-05-11",4.1
"2042","2020-05-12",3.94
"2043","2020-05-13",3.7
"2044","2020-05-14",3.67
"2045","2020-05-15",3.51
"2046","2020-05-18",4.1
"2047","2020-05-19",3.7
"2048","2020-05-20",3.6
"2049","2020-05-21",3.53
"2050","2020-05-22",3.5
"2051","2020-05-26",3.55
"2052","2020-05-27",3.64
"2053","2020-05-28",3.37
"2054","2020-05-29",3.43
"2055","2020-06-01",3.27
"2056","2020-06-02",3.29
"2057","2020-06-03",3.45
"2058","2020-06-04",3.33
"2059","2020-06-05",3.9
"2060","2020-06-08",4.57
"2061","2020-06-09",4.01
"2062","2020-06-10",3.75
"2063","2020-06-11",3.35
"2064","2020-06-12",3.4
"2065","2020-06-15",3.4
"2066","2020-06-16",3.44
"2067","2020-06-17",3.26
"2068","2020-06-18",3.24
"2069","2020-06-19",3.19
"2070","2020-06-22",2.96
"2071","2020-06-23",2.85
"2072","2020-06-24",2.73
"2073","2020-06-25",2.73
"2074","2020-06-26",2.62
"2075","2020-06-29",2.94
"2076","2020-06-30",2.81
"2077","2020-07-01",3.01
"2078","2020-07-02",2.77
"2079","2020-07-06",2.86
"2080","2020-07-07",2.83
"2081","2020-07-08",2.79
"2082","2020-07-09",2.66
"2083","2020-07-10",2.75
"2084","2020-07-13",2.64
"2085","2020-07-14",2.75
"2086","2020-07-15",3.13
"2087","2020-07-16",3.06
"2088","2020-07-17",3.13
"2089","2020-07-20",2.97
"2090","2020-07-21",3.18
"2091","2020-07-22",3.15
"2092","2020-07-23",3.2
"2093","2020-07-24",3.1
"2094","2020-07-27",3.09
"2095","2020-07-28",3.06
"2096","2020-07-29",3.19
"2097","2020-07-30",3.05
"2098","2020-07-31",2.92
"2099","2020-08-03",3.03
"2100","2020-08-04",3.17
"2101","2020-08-05",3.3
"2102","2020-08-06",3.24
"2103","2020-08-07",3.19
"2104","2020-08-10",3.22
"2105","2020-08-11",3.36
"2106","2020-08-12",3.41
"2107","2020-08-13",3.3
"2108","2020-08-14",3.43
"2109","2020-08-17",3.35
"2110","2020-08-18",3.25
"2111","2020-08-19",3.12
"2112","2020-08-20",3.09
"2113","2020-08-21",3.05
"2114","2020-08-24",3.09
"2115","2020-08-25",3.17
"2116","2020-08-26",3.06
"2117","2020-08-27",2.96
"2118","2020-08-28",3.04
"2119","2020-08-31",2.95
"2120","2020-09-01",2.99
"2121","2020-09-02",2.98
"2122","2020-09-03",3.1
"2123","2020-09-04",3.22
"2124","2020-09-08",3.05
"2125","2020-09-09",3.04
"2126","2020-09-10",2.97
"2127","2020-09-11",3.04
"2128","2020-09-14",3.1
"2129","2020-09-15",3.12
"2130","2020-09-16",3.11
"2131","2020-09-17",3.07
"2132","2020-09-18",3.26
"2133","2020-09-21",3.24
"2134","2020-09-22",2.94
"2135","2020-09-23",2.79
"2136","2020-09-24",2.66
"2137","2020-09-25",2.63
"2138","2020-09-28",2.68
"2139","2020-09-29",2.62
"2140","2020-09-30",2.71
"2141","2020-10-01",2.84
"2142","2020-10-02",2.8
"2143","2020-10-05",2.93
"2144","2020-10-06",2.73
"2145","2020-10-07",2.76
"2146","2020-10-08",2.89
"2147","2020-10-09",2.78
"2148","2020-10-12",2.74
"2149","2020-10-13",2.68
"2150","2020-10-14",2.77
"2151","2020-10-15",2.8
"2152","2020-10-16",2.85
"2153","2020-10-19",2.76
"2154","2020-10-20",2.95
"2155","2020-10-21",2.99
"2156","2020-10-22",2.96
"2157","2020-10-23",2.89
"2158","2020-10-26",2.73
"2159","2020-10-27",2.6
"2160","2020-10-28",2.53
"2161","2020-10-29",2.5
"2162","2020-10-30",2.38
"2163","2020-11-02",2.39
"2164","2020-11-03",2.38
"2165","2020-11-04",2.26
"2166","2020-11-05",2.26
"2167","2020-11-06",2.26
"2168","2020-11-09",2.38
"2169","2020-11-10",2.56
"2170","2020-11-11",2.57
"2171","2020-11-12",2.47
"2172","2020-11-13",2.6
"2173","2020-11-16",2.89
"2174","2020-11-17",2.96
"2175","2020-11-18",2.93
"2176","2020-11-19",2.96
"2177","2020-11-20",3.05
"2178","2020-11-23",3.18
"2179","2020-11-24",3.16
"2180","2020-11-25",3.14
"2181","2020-11-27",3.25
