"","date","ECHO"
"1897","2017-04-17",19.25
"1898","2017-04-18",19.35
"1899","2017-04-19",19.85
"1900","2017-04-20",20.4
"1901","2017-04-21",20.450001
"1902","2017-04-24",20.450001
"1903","2017-04-25",20
"1904","2017-04-26",19.950001
"1905","2017-04-27",19.4
"1906","2017-04-28",18.75
"1907","2017-05-01",18.9
"1908","2017-05-02",20.049999
"1909","2017-05-03",19.65
"1910","2017-05-04",19.549999
"1911","2017-05-05",19.799999
"1912","2017-05-08",19.299999
"1913","2017-05-09",19.049999
"1914","2017-05-10",18.9
"1915","2017-05-11",18.75
"1916","2017-05-12",18.549999
"1917","2017-05-15",18.629999
"1918","2017-05-16",18.549999
"1919","2017-05-17",17.950001
"1920","2017-05-18",18.5
"1921","2017-05-19",18.299999
"1922","2017-05-22",18.9
"1923","2017-05-23",18.950001
"1924","2017-05-24",18.549999
"1925","2017-05-25",18.75
"1926","2017-05-26",18.549999
"1927","2017-05-30",18.85
"1928","2017-05-31",18.65
"1929","2017-06-01",19.35
"1930","2017-06-02",19.450001
"1931","2017-06-05",19.450001
"1932","2017-06-06",19.25
"1933","2017-06-07",19.35
"1934","2017-06-08",19.25
"1935","2017-06-09",19.75
"1936","2017-06-12",19.799999
"1937","2017-06-13",19.549999
"1938","2017-06-14",19.549999
"1939","2017-06-15",20
"1940","2017-06-16",20.4
"1941","2017-06-19",20.1
"1942","2017-06-20",19.4
"1943","2017-06-21",19.049999
"1944","2017-06-22",19.4
"1945","2017-06-23",20.1
"1946","2017-06-26",19.35
"1947","2017-06-27",19.450001
"1948","2017-06-28",19.75
"1949","2017-06-29",19.5
"1950","2017-06-30",19.9
"1951","2017-07-03",20.549999
"1952","2017-07-05",20.25
"1953","2017-07-06",19.549999
"1954","2017-07-07",20.1
"1955","2017-07-10",19.35
"1956","2017-07-11",19.1
"1957","2017-07-12",19.200001
"1958","2017-07-13",19
"1959","2017-07-14",19.299999
"1960","2017-07-17",19.15
"1961","2017-07-18",18.549999
"1962","2017-07-19",18.700001
"1963","2017-07-20",18.299999
"1964","2017-07-21",17.950001
"1965","2017-07-24",17.85
"1966","2017-07-25",18.25
"1967","2017-07-26",17.85
"1968","2017-07-27",17.35
"1969","2017-07-28",13.85
"1970","2017-07-31",13.65
"1971","2017-08-01",13.85
"1972","2017-08-02",14.2
"1973","2017-08-03",14.35
"1974","2017-08-04",14.8
"1975","2017-08-07",14.68
"1976","2017-08-08",14.83
"1977","2017-08-09",14.05
"1978","2017-08-10",14.05
"1979","2017-08-11",13.9
"1980","2017-08-14",14.15
"1981","2017-08-15",13.9
"1982","2017-08-16",13.95
"1983","2017-08-17",13.8
"1984","2017-08-18",14
"1985","2017-08-21",13.9
"1986","2017-08-22",14.1
"1987","2017-08-23",13.6
"1988","2017-08-24",13.45
"1989","2017-08-25",13.8
"1990","2017-08-28",13.95
"1991","2017-08-29",14.4
"1992","2017-08-30",15.15
"1993","2017-08-31",15.2
"1994","2017-09-01",15.25
"1995","2017-09-05",15.1
"1996","2017-09-06",15.15
"1997","2017-09-07",15.3
"1998","2017-09-08",15.5
"1999","2017-09-11",15.9
"2000","2017-09-12",16.049999
"2001","2017-09-13",15.9
"2002","2017-09-14",15.85
"2003","2017-09-15",16.75
"2004","2017-09-18",17.25
"2005","2017-09-19",17.35
"2006","2017-09-20",17.950001
"2007","2017-09-21",17.799999
"2008","2017-09-22",18.1
"2009","2017-09-25",17.75
"2010","2017-09-26",18.4
"2011","2017-09-27",18.75
"2012","2017-09-28",18.549999
"2013","2017-09-29",18.85
"2014","2017-10-02",19.35
"2015","2017-10-03",19.4
"2016","2017-10-04",19.049999
"2017","2017-10-05",19.4
"2018","2017-10-06",19.65
"2019","2017-10-09",19.65
"2020","2017-10-10",19.65
"2021","2017-10-11",19.299999
"2022","2017-10-12",19.65
"2023","2017-10-13",19.950001
"2024","2017-10-16",19.4
"2025","2017-10-17",18.799999
"2026","2017-10-18",19.1
"2027","2017-10-19",19.25
"2028","2017-10-20",19.35
"2029","2017-10-23",19.65
"2030","2017-10-24",19.65
"2031","2017-10-25",19.700001
"2032","2017-10-26",22.9
"2033","2017-10-27",23.85
"2034","2017-10-30",23.950001
"2035","2017-10-31",24.049999
"2036","2017-11-01",24.1
"2037","2017-11-02",23.799999
"2038","2017-11-03",23.200001
"2039","2017-11-06",23.4
"2040","2017-11-07",23.950001
"2041","2017-11-08",23.9
"2042","2017-11-09",23.799999
"2043","2017-11-10",23.85
"2044","2017-11-13",23.85
"2045","2017-11-14",24.1
"2046","2017-11-15",23.950001
"2047","2017-11-16",23.9
"2048","2017-11-17",24
"2049","2017-11-20",24.700001
"2050","2017-11-21",25.33
"2051","2017-11-22",25.450001
"2052","2017-11-24",25.049999
"2053","2017-11-27",24.9
"2054","2017-11-28",25.85
"2055","2017-11-29",26.549999
"2056","2017-11-30",27
"2057","2017-12-01",26.85
"2058","2017-12-04",27.4
"2059","2017-12-05",26.450001
"2060","2017-12-06",26.5
"2061","2017-12-07",27.200001
"2062","2017-12-08",27.450001
"2063","2017-12-11",27.85
"2064","2017-12-12",27.9
"2065","2017-12-13",28.1
"2066","2017-12-14",26.5
"2067","2017-12-15",26.950001
"2068","2017-12-18",27.799999
"2069","2017-12-19",27.6
"2070","2017-12-20",27.549999
"2071","2017-12-21",27.549999
"2072","2017-12-22",28.549999
"2073","2017-12-26",28.700001
"2074","2017-12-27",28.700001
"2075","2017-12-28",28.4
"2076","2017-12-29",28
"2077","2018-01-02",28.049999
"2078","2018-01-03",28.049999
"2079","2018-01-04",27.9
"2080","2018-01-05",27.65
"2081","2018-01-08",28.450001
"2082","2018-01-09",28.4
"2083","2018-01-10",28.25
"2084","2018-01-11",28.9
"2085","2018-01-12",29.049999
"2086","2018-01-16",28.75
"2087","2018-01-17",28.85
"2088","2018-01-18",29.1
"2089","2018-01-19",29.700001
"2090","2018-01-22",29.65
"2091","2018-01-23",29.700001
"2092","2018-01-24",29.549999
"2093","2018-01-25",30.15
"2094","2018-01-26",30.6
"2095","2018-01-29",30.35
"2096","2018-01-30",30.049999
"2097","2018-01-31",29.200001
"2098","2018-02-01",29.5
"2099","2018-02-02",29.049999
"2100","2018-02-05",28.15
"2101","2018-02-06",28.4
"2102","2018-02-07",29.25
"2103","2018-02-08",28.65
"2104","2018-02-09",28.450001
"2105","2018-02-12",29.450001
"2106","2018-02-13",29.35
"2107","2018-02-14",29.5
"2108","2018-02-15",28.799999
"2109","2018-02-16",27.85
"2110","2018-02-20",27.1
"2111","2018-02-21",26.75
"2112","2018-02-22",27.35
"2113","2018-02-23",26.950001
"2114","2018-02-26",27.75
"2115","2018-02-27",27.6
"2116","2018-02-28",26.450001
"2117","2018-03-01",26.25
"2118","2018-03-02",26.4
"2119","2018-03-05",25.799999
"2120","2018-03-06",25.9
"2121","2018-03-07",25.65
"2122","2018-03-08",25.950001
"2123","2018-03-09",26.9
"2124","2018-03-12",26.65
"2125","2018-03-13",27.1
"2126","2018-03-14",26.950001
"2127","2018-03-15",27.549999
"2128","2018-03-16",27.549999
"2129","2018-03-19",27.6
"2130","2018-03-20",27.65
"2131","2018-03-21",28.049999
"2132","2018-03-22",28.299999
"2133","2018-03-23",27.700001
"2134","2018-03-26",27.85
"2135","2018-03-27",26.299999
"2136","2018-03-28",26.299999
"2137","2018-03-29",27.6
"2138","2018-04-02",27.5
"2139","2018-04-03",29.1
"2140","2018-04-04",29.049999
"2141","2018-04-05",29.049999
"2142","2018-04-06",28
"2143","2018-04-09",27.85
"2144","2018-04-10",28.35
"2145","2018-04-11",28.5
"2146","2018-04-12",28.85
"2147","2018-04-13",28.799999
"2148","2018-04-16",30.1
"2149","2018-04-17",30.200001
"2150","2018-04-18",30.6
"2151","2018-04-19",29.950001
"2152","2018-04-20",29.9
"2153","2018-04-23",29.25
"2154","2018-04-24",27.700001
"2155","2018-04-25",27.9
"2156","2018-04-26",27.549999
"2157","2018-04-27",27.4
"2158","2018-04-30",27.299999
"2159","2018-05-01",26.450001
"2160","2018-05-02",26.049999
"2161","2018-05-03",25.950001
"2162","2018-05-04",26.15
"2163","2018-05-07",26.65
"2164","2018-05-08",27.5
"2165","2018-05-09",28
"2166","2018-05-10",27.950001
"2167","2018-05-11",28.1
"2168","2018-05-14",27.700001
"2169","2018-05-15",27.4
"2170","2018-05-16",27.200001
"2171","2018-05-17",27.35
"2172","2018-05-18",27.5
"2173","2018-05-21",28
"2174","2018-05-22",27.5
"2175","2018-05-23",27.65
"2176","2018-05-24",27.700001
"2177","2018-05-25",27.75
"2178","2018-05-29",27.549999
"2179","2018-05-30",27.85
"2180","2018-05-31",27.799999
"2181","2018-06-01",28.450001
"2182","2018-06-04",28.35
"2183","2018-06-05",28.35
"2184","2018-06-06",28.1
"2185","2018-06-07",27.85
"2186","2018-06-08",28.6
"2187","2018-06-11",29.700001
"2188","2018-06-12",30.200001
"2189","2018-06-13",30.799999
"2190","2018-06-14",30.450001
"2191","2018-06-15",30.549999
"2192","2018-06-18",30.4
"2193","2018-06-19",31.35
"2194","2018-06-20",31.950001
"2195","2018-06-21",31.799999
"2196","2018-06-22",31.200001
"2197","2018-06-25",30.15
"2198","2018-06-26",29.549999
"2199","2018-06-27",28.85
"2200","2018-06-28",28.700001
"2201","2018-06-29",29.25
"2202","2018-07-02",29.450001
"2203","2018-07-03",29.4
"2204","2018-07-05",29.1
"2205","2018-07-06",29.4
"2206","2018-07-09",29.799999
"2207","2018-07-10",29.450001
"2208","2018-07-11",29.1
"2209","2018-07-12",29.6
"2210","2018-07-13",29.75
"2211","2018-07-16",29.5
"2212","2018-07-17",28.950001
"2213","2018-07-18",29.35
"2214","2018-07-19",30.6
"2215","2018-07-20",31.450001
"2216","2018-07-23",31.35
"2217","2018-07-24",30.700001
"2218","2018-07-25",31.200001
"2219","2018-07-26",32
"2220","2018-07-27",32.400002
"2221","2018-07-30",32.349998
"2222","2018-07-31",34.450001
"2223","2018-08-01",33.950001
"2224","2018-08-02",34
"2225","2018-08-03",33.549999
"2226","2018-08-06",33
"2227","2018-08-07",33
"2228","2018-08-08",32.900002
"2229","2018-08-09",32.599998
"2230","2018-08-10",32.900002
"2231","2018-08-13",32.599998
"2232","2018-08-14",32.450001
"2233","2018-08-15",32.349998
"2234","2018-08-16",32.700001
"2235","2018-08-17",32.25
"2236","2018-08-20",32.900002
"2237","2018-08-21",33.400002
"2238","2018-08-22",33.299999
"2239","2018-08-23",33.049999
"2240","2018-08-24",33.400002
"2241","2018-08-27",33.549999
"2242","2018-08-28",33.150002
"2243","2018-08-29",32.75
"2244","2018-08-30",32.450001
"2245","2018-08-31",33.200001
"2246","2018-09-04",33.450001
"2247","2018-09-05",33.900002
"2248","2018-09-06",34.25
"2249","2018-09-07",34.200001
"2250","2018-09-10",36.650002
"2251","2018-09-11",36.25
"2252","2018-09-12",35.75
"2253","2018-09-13",34.849998
"2254","2018-09-14",35.099998
"2255","2018-09-17",34.400002
"2256","2018-09-18",34.849998
"2257","2018-09-19",35.349998
"2258","2018-09-20",36.049999
"2259","2018-09-21",35.599998
"2260","2018-09-24",33.150002
"2261","2018-09-25",32.950001
"2262","2018-09-26",33.150002
"2263","2018-09-27",31.75
"2264","2018-09-28",30.950001
"2265","2018-10-01",30.42
"2266","2018-10-02",29.719999
"2267","2018-10-03",30.57
"2268","2018-10-04",29.66
"2269","2018-10-05",29.389999
"2270","2018-10-08",29.41
"2271","2018-10-09",29.129999
"2272","2018-10-10",27.84
"2273","2018-10-11",27.34
"2274","2018-10-12",27.459999
"2275","2018-10-15",27.65
"2276","2018-10-16",28.059999
"2277","2018-10-17",26.610001
"2278","2018-10-18",25.24
"2279","2018-10-19",25.91
"2280","2018-10-22",25.879999
"2281","2018-10-23",25.549999
"2282","2018-10-24",24.25
"2283","2018-10-25",26.07
"2284","2018-10-26",25
"2285","2018-10-29",25.48
"2286","2018-10-30",26.09
"2287","2018-10-31",25.709999
"2288","2018-11-01",26.299999
"2289","2018-11-02",26.379999
"2290","2018-11-05",26.08
"2291","2018-11-06",26.040001
"2292","2018-11-07",26.709999
"2293","2018-11-08",26.389999
"2294","2018-11-09",25.25
"2295","2018-11-12",24.719999
"2296","2018-11-13",25.049999
"2297","2018-11-14",25.299999
"2298","2018-11-15",26.09
"2299","2018-11-16",25.92
"2300","2018-11-19",25.34
"2301","2018-11-20",24.92
"2302","2018-11-21",25.690001
"2303","2018-11-23",24.75
"2304","2018-11-26",25.02
"2305","2018-11-27",24.889999
"2306","2018-11-28",25.530001
"2307","2018-11-29",25.530001
"2308","2018-11-30",25.370001
"2309","2018-12-03",24.959999
"2310","2018-12-04",23.42
"2311","2018-12-06",23.110001
"2312","2018-12-07",22.559999
"2313","2018-12-10",22.790001
"2314","2018-12-11",22.209999
"2315","2018-12-12",21.75
"2316","2018-12-13",21.540001
"2317","2018-12-14",21.030001
"2318","2018-12-17",21.059999
"2319","2018-12-18",21.25
"2320","2018-12-19",20.25
"2321","2018-12-20",19.84
"2322","2018-12-21",19.76
"2323","2018-12-24",19.200001
"2324","2018-12-26",19.98
"2325","2018-12-27",20.040001
"2326","2018-12-28",20.16
"2327","2018-12-31",20.33
"2328","2019-01-02",20.459999
"2329","2019-01-03",20.17
"2330","2019-01-04",20.870001
"2331","2019-01-07",20.92
"2332","2019-01-08",21.809999
"2333","2019-01-09",22.4
"2334","2019-01-10",22.450001
"2335","2019-01-11",22.559999
"2336","2019-01-14",22.379999
"2337","2019-01-15",22.219999
"2338","2019-01-16",22.26
"2339","2019-01-17",22.91
"2340","2019-01-18",23.57
"2341","2019-01-22",23.34
"2342","2019-01-23",23.43
"2343","2019-01-24",23.15
"2344","2019-01-25",23.549999
"2345","2019-01-28",23.51
"2346","2019-01-29",23.700001
"2347","2019-01-30",24.07
"2348","2019-01-31",23.76
"2349","2019-02-01",23.790001
"2350","2019-02-04",24.030001
"2351","2019-02-05",24.190001
"2352","2019-02-06",24.24
"2353","2019-02-07",23.33
"2354","2019-02-08",23.91
"2355","2019-02-11",24.620001
"2356","2019-02-12",24.639999
"2357","2019-02-13",24.67
"2358","2019-02-14",25.18
"2359","2019-02-15",25.4
"2360","2019-02-19",25.25
"2361","2019-02-20",25.51
"2362","2019-02-21",25.6
"2363","2019-02-22",25.42
"2364","2019-02-25",24.98
"2365","2019-02-26",24.5
"2366","2019-02-27",23.969999
"2367","2019-02-28",24.02
"2368","2019-03-01",24.08
"2369","2019-03-04",23.34
"2370","2019-03-05",23.01
"2371","2019-03-06",23.290001
"2372","2019-03-07",23.120001
"2373","2019-03-08",23.379999
"2374","2019-03-11",23.719999
"2375","2019-03-12",23.75
"2376","2019-03-13",23.950001
"2377","2019-03-14",23.780001
"2378","2019-03-15",23.889999
"2379","2019-03-18",24.450001
"2380","2019-03-19",23.610001
"2381","2019-03-20",23.559999
"2382","2019-03-21",23.870001
"2383","2019-03-22",23.15
"2384","2019-03-25",23.58
"2385","2019-03-26",23.959999
"2386","2019-03-27",23.790001
"2387","2019-03-28",24.4
"2388","2019-03-29",24.780001
"2389","2019-04-01",25.48
"2390","2019-04-02",25.139999
"2391","2019-04-03",24.98
"2392","2019-04-04",25.389999
"2393","2019-04-05",25.52
"2394","2019-04-08",25.33
"2395","2019-04-09",25.01
"2396","2019-04-10",24.82
"2397","2019-04-11",25.15
"2398","2019-04-12",25.129999
"2399","2019-04-15",24.74
"2400","2019-04-16",24.09
"2401","2019-04-17",24.690001
"2402","2019-04-18",25.360001
"2403","2019-04-22",24.950001
"2404","2019-04-23",24.940001
"2405","2019-04-24",25.809999
"2406","2019-04-25",22.870001
"2407","2019-04-26",24.049999
"2408","2019-04-29",23.200001
"2409","2019-04-30",22.940001
"2410","2019-05-01",22.360001
"2411","2019-05-02",22.870001
"2412","2019-05-03",23.700001
"2413","2019-05-06",23.57
"2414","2019-05-07",22.82
"2415","2019-05-08",22.93
"2416","2019-05-09",22.6
"2417","2019-05-10",22.299999
"2418","2019-05-13",21.4
"2419","2019-05-14",21.799999
"2420","2019-05-15",21.709999
"2421","2019-05-16",21.98
"2422","2019-05-17",21.610001
"2423","2019-05-20",21.389999
"2424","2019-05-21",21.370001
"2425","2019-05-22",20.950001
"2426","2019-05-23",20.950001
"2427","2019-05-24",20.860001
"2428","2019-05-28",20.32
"2429","2019-05-29",20.110001
"2430","2019-05-30",19.83
"2431","2019-05-31",19.67
"2432","2019-06-03",19.51
"2433","2019-06-04",20.120001
"2434","2019-06-05",20.200001
"2435","2019-06-06",19.82
"2436","2019-06-07",19.76
"2437","2019-06-10",20.52
"2438","2019-06-11",20.41
"2439","2019-06-12",20.549999
"2440","2019-06-13",20.82
"2441","2019-06-14",20.530001
"2442","2019-06-17",19.639999
"2443","2019-06-18",19.639999
"2444","2019-06-19",19.639999
"2445","2019-06-20",20.15
"2446","2019-06-21",19.719999
"2447","2019-06-24",19.52
"2448","2019-06-25",19.190001
"2449","2019-06-26",19.85
"2450","2019-06-27",20.4
"2451","2019-06-28",20.870001
"2452","2019-07-01",19.799999
"2453","2019-07-02",19.469999
"2454","2019-07-03",19.48
"2455","2019-07-05",19.6
"2456","2019-07-08",19.280001
"2457","2019-07-09",19.379999
"2458","2019-07-10",19.25
"2459","2019-07-11",19.110001
"2460","2019-07-12",19.52
"2461","2019-07-15",19.35
"2462","2019-07-16",19.549999
"2463","2019-07-17",19.1
"2464","2019-07-18",19.09
"2465","2019-07-19",19.129999
"2466","2019-07-22",19.129999
"2467","2019-07-23",19.620001
"2468","2019-07-24",19.92
"2469","2019-07-25",21.33
"2470","2019-07-26",21.42
"2471","2019-07-29",21.219999
"2472","2019-07-30",21.41
"2473","2019-07-31",21.059999
"2474","2019-08-01",20.49
"2475","2019-08-02",20.889999
"2476","2019-08-05",20.129999
"2477","2019-08-06",20.629999
"2478","2019-08-07",20.52
"2479","2019-08-08",20.969999
"2480","2019-08-09",20.360001
"2481","2019-08-12",20.33
"2482","2019-08-13",20.35
"2483","2019-08-14",19.280001
"2484","2019-08-15",19.25
"2485","2019-08-16",19.74
"2486","2019-08-19",20
"2487","2019-08-20",19.59
"2488","2019-08-21",20.02
"2489","2019-08-22",19.700001
"2490","2019-08-23",19.09
"2491","2019-08-26",19.33
"2492","2019-08-27",19.23
"2493","2019-08-28",19.549999
"2494","2019-08-29",20.290001
"2495","2019-08-30",20.040001
"2496","2019-09-03",19.6
"2497","2019-09-04",19.440001
"2498","2019-09-05",20.200001
"2499","2019-09-06",20.690001
"2500","2019-09-09",21.09
"2501","2019-09-10",21.93
"2502","2019-09-11",22.790001
"2503","2019-09-12",22.74
"2504","2019-09-13",23.59
"2505","2019-09-16",23.23
"2506","2019-09-17",23.35
"2507","2019-09-18",23.139999
"2508","2019-09-19",22.92
"2509","2019-09-20",23.129999
"2510","2019-09-23",23.42
"2511","2019-09-24",23.190001
"2512","2019-09-25",23.360001
"2513","2019-09-26",22.690001
"2514","2019-09-27",22.639999
"2515","2019-09-30",22.65
"2516","2019-10-01",22.01
"2517","2019-10-02",21.76
"2518","2019-10-03",22.110001
"2519","2019-10-04",21.879999
"2520","2019-10-07",22.07
"2521","2019-10-08",21.780001
"2522","2019-10-09",21.75
"2523","2019-10-10",21.790001
"2524","2019-10-11",22.370001
"2525","2019-10-14",22.280001
"2526","2019-10-15",22.469999
"2527","2019-10-16",22.5
"2528","2019-10-17",22.879999
"2529","2019-10-18",22.969999
"2530","2019-10-21",23.440001
"2531","2019-10-22",23.59
"2532","2019-10-23",23.440001
"2533","2019-10-24",21.98
"2534","2019-10-25",22.809999
"2535","2019-10-28",22.690001
"2536","2019-10-29",22.059999
"2537","2019-10-30",20.809999
"2538","2019-10-31",19.91
"2539","2019-11-01",20.18
"2540","2019-11-04",20.48
"2541","2019-11-05",21.34
"2542","2019-11-06",21.799999
"2543","2019-11-07",21.969999
"2544","2019-11-08",21.969999
"2545","2019-11-11",21.66
"2546","2019-11-12",21.370001
"2547","2019-11-13",20.879999
"2548","2019-11-14",20.82
"2549","2019-11-15",20.629999
"2550","2019-11-18",20.299999
"2551","2019-11-19",20.08
"2552","2019-11-20",19.52
"2553","2019-11-21",19.110001
"2554","2019-11-22",19.120001
"2555","2019-11-25",19.969999
"2556","2019-11-26",20.299999
"2557","2019-11-27",20.15
"2558","2019-11-29",20.030001
"2559","2019-12-02",19.559999
"2560","2019-12-03",19.209999
"2561","2019-12-04",19.09
"2562","2019-12-05",18.91
"2563","2019-12-06",19.08
"2564","2019-12-09",19.440001
"2565","2019-12-10",19.48
"2566","2019-12-11",19.280001
"2567","2019-12-12",19.780001
"2568","2019-12-13",19.43
"2569","2019-12-16",19.299999
"2570","2019-12-17",19.6
"2571","2019-12-18",19.219999
"2572","2019-12-19",19.139999
"2573","2019-12-20",19.639999
"2574","2019-12-23",19.75
"2575","2019-12-24",20.16
"2576","2019-12-26",20.860001
"2577","2019-12-27",21.01
"2578","2019-12-30",20.93
"2579","2019-12-31",20.700001
"2580","2020-01-02",20.49
"2581","2020-01-03",20.4
"2582","2020-01-06",20.27
"2583","2020-01-07",20.4
"2584","2020-01-08",20.780001
"2585","2020-01-09",20.9
"2586","2020-01-10",20.940001
"2587","2020-01-13",21.549999
"2588","2020-01-14",21.76
"2589","2020-01-15",22.559999
"2590","2020-01-16",23.1
"2591","2020-01-17",23.280001
"2592","2020-01-21",22.6
"2593","2020-01-22",22.74
"2594","2020-01-23",22.219999
"2595","2020-01-24",21.450001
"2596","2020-01-27",21.01
"2597","2020-01-28",21.549999
"2598","2020-01-29",20.98
"2599","2020-01-30",20.379999
"2600","2020-01-31",19.379999
"2601","2020-02-03",19.549999
"2602","2020-02-04",20.09
"2603","2020-02-05",20.719999
"2604","2020-02-06",21.65
"2605","2020-02-07",21.68
"2606","2020-02-10",20.92
"2607","2020-02-11",21.16
"2608","2020-02-12",21.610001
"2609","2020-02-13",21.110001
"2610","2020-02-14",20.68
"2611","2020-02-18",20.950001
"2612","2020-02-19",20.780001
"2613","2020-02-20",21.700001
"2614","2020-02-21",21.799999
"2615","2020-02-24",20.889999
"2616","2020-02-25",20.25
"2617","2020-02-26",19.870001
"2618","2020-02-27",18.889999
"2619","2020-02-28",18.450001
"2620","2020-03-02",18.639999
"2621","2020-03-03",17.58
"2622","2020-03-04",18.049999
"2623","2020-03-05",17.24
"2624","2020-03-06",16.959999
"2625","2020-03-09",16.18
"2626","2020-03-10",16.690001
"2627","2020-03-11",15.52
"2628","2020-03-12",15.32
"2629","2020-03-13",16.879999
"2630","2020-03-16",14.79
"2631","2020-03-17",16.700001
"2632","2020-03-18",14.98
"2633","2020-03-19",16.65
"2634","2020-03-20",16.23
"2635","2020-03-23",16.799999
"2636","2020-03-24",17.77
"2637","2020-03-25",17.200001
"2638","2020-03-26",17.6
"2639","2020-03-27",15.66
"2640","2020-03-30",15.94
"2641","2020-03-31",17.08
"2642","2020-04-01",15.72
"2643","2020-04-02",16.25
"2644","2020-04-03",16.030001
"2645","2020-04-06",17.65
"2646","2020-04-07",17.389999
"2647","2020-04-08",18.17
"2648","2020-04-09",18.620001
"2649","2020-04-13",18.030001
"2650","2020-04-14",17.360001
"2651","2020-04-15",16.610001
"2652","2020-04-16",16.299999
"2653","2020-04-17",18.120001
"2654","2020-04-20",17.360001
"2655","2020-04-21",16.940001
"2656","2020-04-22",16.23
"2657","2020-04-23",14.95
"2658","2020-04-24",15.97
"2659","2020-04-27",16.559999
"2660","2020-04-28",17.190001
"2661","2020-04-29",18.040001
"2662","2020-04-30",17.530001
"2663","2020-05-01",17.120001
"2664","2020-05-04",16.299999
"2665","2020-05-05",16.219999
"2666","2020-05-06",16.75
"2667","2020-05-07",16.809999
"2668","2020-05-08",17.5
"2669","2020-05-11",17.469999
"2670","2020-05-12",16.700001
"2671","2020-05-13",15.36
"2672","2020-05-14",15.26
"2673","2020-05-15",15.37
"2674","2020-05-18",17.23
"2675","2020-05-19",17.75
"2676","2020-05-20",18.129999
"2677","2020-05-21",18.719999
"2678","2020-05-22",19.23
"2679","2020-05-26",19.85
"2680","2020-05-27",21.1
"2681","2020-05-28",21.24
"2682","2020-05-29",20.700001
"2683","2020-06-01",20.77
"2684","2020-06-02",21.16
"2685","2020-06-03",21.83
"2686","2020-06-04",21.85
"2687","2020-06-05",22.280001
"2688","2020-06-08",22.690001
"2689","2020-06-09",22.200001
"2690","2020-06-10",22.290001
"2691","2020-06-11",20.889999
"2692","2020-06-12",20.620001
"2693","2020-06-15",20.799999
"2694","2020-06-16",21.879999
"2695","2020-06-17",22.459999
"2696","2020-06-18",22.530001
"2697","2020-06-19",21.450001
"2698","2020-06-22",20.99
"2699","2020-06-23",20.959999
"2700","2020-06-24",21.15
"2701","2020-06-25",20.370001
"2702","2020-06-26",20.200001
"2703","2020-06-29",21.23
"2704","2020-06-30",21.620001
"2705","2020-07-01",21.360001
"2706","2020-07-02",21.75
"2707","2020-07-06",22.27
"2708","2020-07-07",22.459999
"2709","2020-07-08",21.9
"2710","2020-07-09",21.559999
"2711","2020-07-10",22.33
"2712","2020-07-13",22.049999
"2713","2020-07-14",22.610001
"2714","2020-07-15",23.41
"2715","2020-07-16",23.459999
"2716","2020-07-17",24.23
"2717","2020-07-20",23.809999
"2718","2020-07-21",24.23
"2719","2020-07-22",24.48
"2720","2020-07-23",26.110001
"2721","2020-07-24",26.4
"2722","2020-07-27",26.719999
"2723","2020-07-28",25.129999
"2724","2020-07-29",25.58
"2725","2020-07-30",25.639999
"2726","2020-07-31",25.07
"2727","2020-08-03",25.02
"2728","2020-08-04",25.690001
"2729","2020-08-05",25.68
"2730","2020-08-06",25.639999
"2731","2020-08-07",26.450001
"2732","2020-08-10",26.57
"2733","2020-08-11",27.110001
"2734","2020-08-12",27.040001
"2735","2020-08-13",27.18
"2736","2020-08-14",26.870001
"2737","2020-08-17",26.709999
"2738","2020-08-18",26.530001
"2739","2020-08-19",26.790001
"2740","2020-08-20",26.82
"2741","2020-08-21",26.75
"2742","2020-08-24",27.15
"2743","2020-08-25",27.34
"2744","2020-08-26",27.34
"2745","2020-08-27",27.42
"2746","2020-08-28",27.77
"2747","2020-08-31",27.32
"2748","2020-09-01",27.98
"2749","2020-09-02",27.709999
"2750","2020-09-03",27.1
"2751","2020-09-04",27.040001
"2752","2020-09-08",26.43
"2753","2020-09-09",27.290001
"2754","2020-09-10",27.77
"2755","2020-09-11",26.879999
"2756","2020-09-14",26.610001
"2757","2020-09-15",26.75
"2758","2020-09-16",27.030001
"2759","2020-09-17",26.51
"2760","2020-09-18",26.43
"2761","2020-09-21",25.52
"2762","2020-09-22",25.559999
"2763","2020-09-23",25.85
"2764","2020-09-24",25.879999
"2765","2020-09-25",25.860001
"2766","2020-09-28",26.809999
"2767","2020-09-29",26.26
"2768","2020-09-30",25.77
"2769","2020-10-01",25.540001
"2770","2020-10-02",26.299999
"2771","2020-10-05",27.43
"2772","2020-10-06",26.059999
"2773","2020-10-07",27.120001
"2774","2020-10-08",27.57
"2775","2020-10-09",27.52
"2776","2020-10-12",27.65
"2777","2020-10-13",27.6
"2778","2020-10-14",27.690001
"2779","2020-10-15",28.440001
"2780","2020-10-16",28.030001
"2781","2020-10-19",27.719999
"2782","2020-10-20",27.84
"2783","2020-10-21",27.620001
"2784","2020-10-22",27.290001
"2785","2020-10-23",27.93
"2786","2020-10-26",27.469999
"2787","2020-10-27",27.059999
"2788","2020-10-28",25.370001
"2789","2020-10-29",29.690001
"2790","2020-10-30",26.969999
"2791","2020-11-02",27.16
"2792","2020-11-03",28.389999
"2793","2020-11-04",28.360001
"2794","2020-11-05",28.57
"2795","2020-11-06",28.52
"2796","2020-11-09",29.280001
"2797","2020-11-10",29.59
"2798","2020-11-11",28.82
"2799","2020-11-12",29.48
"2800","2020-11-13",28.83
"2801","2020-11-16",29.41
