"","date","ENPH"
"1930","2019-11-29",21.870001
"1931","2019-12-02",22.07
"1932","2019-12-03",23.74
"1933","2019-12-04",24.27
"1934","2019-12-05",23.370001
"1935","2019-12-06",24.110001
"1936","2019-12-09",24.040001
"1937","2019-12-10",24.02
"1938","2019-12-11",24.209999
"1939","2019-12-12",23.68
"1940","2019-12-13",24.620001
"1941","2019-12-16",25.76
"1942","2019-12-17",25.85
"1943","2019-12-18",25.74
"1944","2019-12-19",25.959999
"1945","2019-12-20",25.940001
"1946","2019-12-23",26.809999
"1947","2019-12-24",27.02
"1948","2019-12-26",27.34
"1949","2019-12-27",26.76
"1950","2019-12-30",25.370001
"1951","2019-12-31",26.129999
"1952","2020-01-02",29.34
"1953","2020-01-03",29.290001
"1954","2020-01-06",29.66
"1955","2020-01-07",29.99
"1956","2020-01-08",31
"1957","2020-01-09",31.59
"1958","2020-01-10",30.67
"1959","2020-01-13",30.790001
"1960","2020-01-14",30.200001
"1961","2020-01-15",30.16
"1962","2020-01-16",30.83
"1963","2020-01-17",31.5
"1964","2020-01-21",31.26
"1965","2020-01-22",31.620001
"1966","2020-01-23",32.07
"1967","2020-01-24",32.700001
"1968","2020-01-27",29.950001
"1969","2020-01-28",32.240002
"1970","2020-01-29",32.560001
"1971","2020-01-30",33.490002
"1972","2020-01-31",31.52
"1973","2020-02-03",32.919998
"1974","2020-02-04",36.900002
"1975","2020-02-05",36.91
"1976","2020-02-06",38.389999
"1977","2020-02-07",38.049999
"1978","2020-02-10",38.610001
"1979","2020-02-11",39.66
"1980","2020-02-12",41.5
"1981","2020-02-13",41.34
"1982","2020-02-14",41.09
"1983","2020-02-18",40.169998
"1984","2020-02-19",57.220001
"1985","2020-02-20",58.740002
"1986","2020-02-21",59.09
"1987","2020-02-24",55.259998
"1988","2020-02-25",50.900002
"1989","2020-02-26",51.869999
"1990","2020-02-27",48.759998
"1991","2020-02-28",48.970001
"1992","2020-03-02",51.400002
"1993","2020-03-03",52.369999
"1994","2020-03-04",53.470001
"1995","2020-03-05",56.689999
"1996","2020-03-06",53.049999
"1997","2020-03-09",43.380001
"1998","2020-03-10",45.59
"1999","2020-03-11",41.73
"2000","2020-03-12",33.02
"2001","2020-03-13",32.860001
"2002","2020-03-16",27.450001
"2003","2020-03-17",29.280001
"2004","2020-03-18",23.99
"2005","2020-03-19",26.25
"2006","2020-03-20",26
"2007","2020-03-23",27.51
"2008","2020-03-24",34.34
"2009","2020-03-25",36.810001
"2010","2020-03-26",36.130001
"2011","2020-03-27",32.380001
"2012","2020-03-30",32
"2013","2020-03-31",32.290001
"2014","2020-04-01",29.77
"2015","2020-04-02",29.92
"2016","2020-04-03",28.690001
"2017","2020-04-06",34.049999
"2018","2020-04-07",35.040001
"2019","2020-04-08",37.93
"2020","2020-04-09",38.060001
"2021","2020-04-13",37.779999
"2022","2020-04-14",41.400002
"2023","2020-04-15",39.610001
"2024","2020-04-16",38.790001
"2025","2020-04-17",38.959999
"2026","2020-04-20",39.009998
"2027","2020-04-21",35.509998
"2028","2020-04-22",38.240002
"2029","2020-04-23",39.48
"2030","2020-04-24",37.73
"2031","2020-04-27",37.209999
"2032","2020-04-28",43
"2033","2020-04-29",48.990002
"2034","2020-04-30",46.830002
"2035","2020-05-01",43.25
"2036","2020-05-04",43.98
"2037","2020-05-05",44.369999
"2038","2020-05-06",52.68
"2039","2020-05-07",54.490002
"2040","2020-05-08",57.279999
"2041","2020-05-11",59.580002
"2042","2020-05-12",59.27
"2043","2020-05-13",57.470001
"2044","2020-05-14",56.98
"2045","2020-05-15",58.380001
"2046","2020-05-18",64.419998
"2047","2020-05-19",67.040001
"2048","2020-05-20",64.169998
"2049","2020-05-21",59.93
"2050","2020-05-22",56.419998
"2051","2020-05-26",58.43
"2052","2020-05-27",57.860001
"2053","2020-05-28",55.799999
"2054","2020-05-29",58.189999
"2055","2020-06-01",59.68
"2056","2020-06-02",56.950001
"2057","2020-06-03",53.32
"2058","2020-06-04",51.639999
"2059","2020-06-05",54.59
"2060","2020-06-08",52.900002
"2061","2020-06-09",51.580002
"2062","2020-06-10",49.349998
"2063","2020-06-11",47.66
"2064","2020-06-12",48.630001
"2065","2020-06-15",50.450001
"2066","2020-06-16",52.759998
"2067","2020-06-17",39.040001
"2068","2020-06-18",45.720001
"2069","2020-06-19",46.720001
"2070","2020-06-22",45.560001
"2071","2020-06-23",45.490002
"2072","2020-06-24",46.68
"2073","2020-06-25",45.799999
"2074","2020-06-26",45.299999
"2075","2020-06-29",47.450001
"2076","2020-06-30",47.57
"2077","2020-07-01",49.060001
"2078","2020-07-02",48.860001
"2079","2020-07-06",50.16
"2080","2020-07-07",50.639999
"2081","2020-07-08",54.93
"2082","2020-07-09",55.790001
"2083","2020-07-10",55.43
"2084","2020-07-13",52.32
"2085","2020-07-14",55.880001
"2086","2020-07-15",57.950001
"2087","2020-07-16",57.740002
"2088","2020-07-17",59.310001
"2089","2020-07-20",63.540001
"2090","2020-07-21",61.099998
"2091","2020-07-22",62.080002
"2092","2020-07-23",61.669998
"2093","2020-07-24",59.650002
"2094","2020-07-27",62.220001
"2095","2020-07-28",57.23
"2096","2020-07-29",59.119999
"2097","2020-07-30",59.139999
"2098","2020-07-31",60.360001
"2099","2020-08-03",61.209999
"2100","2020-08-04",68.949997
"2101","2020-08-05",74.989998
"2102","2020-08-06",71.370003
"2103","2020-08-07",72.839996
"2104","2020-08-10",71.839996
"2105","2020-08-11",67.300003
"2106","2020-08-12",71.190002
"2107","2020-08-13",74.879997
"2108","2020-08-14",73.160004
"2109","2020-08-17",75.059998
"2110","2020-08-18",75.160004
"2111","2020-08-19",75.489998
"2112","2020-08-20",73.089996
"2113","2020-08-21",73.139999
"2114","2020-08-24",73.360001
"2115","2020-08-25",75.93
"2116","2020-08-26",75.239998
"2117","2020-08-27",73.440002
"2118","2020-08-28",76.040001
"2119","2020-08-31",77.230003
"2120","2020-09-01",78.709999
"2121","2020-09-02",77.019997
"2122","2020-09-03",67.800003
"2123","2020-09-04",66.160004
"2124","2020-09-08",65.050003
"2125","2020-09-09",67.709999
"2126","2020-09-10",66.099998
"2127","2020-09-11",65.099998
"2128","2020-09-14",69.489998
"2129","2020-09-15",72.160004
"2130","2020-09-16",72.830002
"2131","2020-09-17",66.870003
"2132","2020-09-18",68.269997
"2133","2020-09-21",70.720001
"2134","2020-09-22",72.230003
"2135","2020-09-23",70.269997
"2136","2020-09-24",69.410004
"2137","2020-09-25",73.620003
"2138","2020-09-28",78.139999
"2139","2020-09-29",80.800003
"2140","2020-09-30",82.589996
"2141","2020-10-01",89.510002
"2142","2020-10-02",90.43
"2143","2020-10-05",98.050003
"2144","2020-10-06",98.57
"2145","2020-10-07",107.82
"2146","2020-10-08",105.5
"2147","2020-10-09",109.18
"2148","2020-10-12",104.43
"2149","2020-10-13",106.650002
"2150","2020-10-14",108.970001
"2151","2020-10-15",110.709999
"2152","2020-10-16",110.839996
"2153","2020-10-19",114.690002
"2154","2020-10-20",116.139999
"2155","2020-10-21",101.529999
"2156","2020-10-22",103.459999
"2157","2020-10-23",103.330002
"2158","2020-10-26",103.669998
"2159","2020-10-27",98.629997
"2160","2020-10-28",102.809998
"2161","2020-10-29",102.510002
"2162","2020-10-30",98.089996
"2163","2020-11-02",103.830002
"2164","2020-11-03",104.75
"2165","2020-11-04",106.190002
"2166","2020-11-05",120.260002
"2167","2020-11-06",122.529999
"2168","2020-11-09",117.080002
"2169","2020-11-10",109.389999
"2170","2020-11-11",120.43
"2171","2020-11-12",117.209999
"2172","2020-11-13",116.589996
"2173","2020-11-16",119.93
"2174","2020-11-17",125.120003
"2175","2020-11-18",124.919998
"2176","2020-11-19",128.889999
"2177","2020-11-20",129.589996
"2178","2020-11-23",134.429993
"2179","2020-11-24",136.020004
"2180","2020-11-25",139.070007
"2181","2020-11-27",140.559998
