"","date","SIRI"
"1934","2014-09-08",3.58
"1935","2014-09-09",3.57
"1936","2014-09-10",3.62
"1937","2014-09-11",3.62
"1938","2014-09-12",3.61
"1939","2014-09-15",3.59
"1940","2014-09-16",3.61
"1941","2014-09-17",3.63
"1942","2014-09-18",3.64
"1943","2014-09-19",3.57
"1944","2014-09-22",3.52
"1945","2014-09-23",3.48
"1946","2014-09-24",3.53
"1947","2014-09-25",3.48
"1948","2014-09-26",3.51
"1949","2014-09-29",3.5
"1950","2014-09-30",3.49
"1951","2014-10-01",3.42
"1952","2014-10-02",3.39
"1953","2014-10-03",3.42
"1954","2014-10-06",3.4
"1955","2014-10-07",3.36
"1956","2014-10-08",3.41
"1957","2014-10-09",3.28
"1958","2014-10-10",3.17
"1959","2014-10-13",3.19
"1960","2014-10-14",3.25
"1961","2014-10-15",3.26
"1962","2014-10-16",3.28
"1963","2014-10-17",3.27
"1964","2014-10-20",3.33
"1965","2014-10-21",3.38
"1966","2014-10-22",3.33
"1967","2014-10-23",3.37
"1968","2014-10-24",3.37
"1969","2014-10-27",3.35
"1970","2014-10-28",3.33
"1971","2014-10-29",3.35
"1972","2014-10-30",3.38
"1973","2014-10-31",3.43
"1974","2014-11-03",3.48
"1975","2014-11-04",3.48
"1976","2014-11-05",3.49
"1977","2014-11-06",3.45
"1978","2014-11-07",3.46
"1979","2014-11-10",3.49
"1980","2014-11-11",3.51
"1981","2014-11-12",3.49
"1982","2014-11-13",3.51
"1983","2014-11-14",3.53
"1984","2014-11-17",3.52
"1985","2014-11-18",3.56
"1986","2014-11-19",3.52
"1987","2014-11-20",3.55
"1988","2014-11-21",3.54
"1989","2014-11-24",3.57
"1990","2014-11-25",3.6
"1991","2014-11-26",3.6
"1992","2014-11-28",3.63
"1993","2014-12-01",3.61
"1994","2014-12-02",3.59
"1995","2014-12-03",3.6
"1996","2014-12-04",3.58
"1997","2014-12-05",3.49
"1998","2014-12-08",3.47
"1999","2014-12-09",3.49
"2000","2014-12-10",3.44
"2001","2014-12-11",3.46
"2002","2014-12-12",3.41
"2003","2014-12-15",3.34
"2004","2014-12-16",3.33
"2005","2014-12-17",3.41
"2006","2014-12-18",3.46
"2007","2014-12-19",3.47
"2008","2014-12-22",3.49
"2009","2014-12-23",3.48
"2010","2014-12-24",3.49
"2011","2014-12-26",3.49
"2012","2014-12-29",3.52
"2013","2014-12-30",3.51
"2014","2014-12-31",3.5
"2015","2015-01-02",3.48
"2016","2015-01-05",3.4
"2017","2015-01-06",3.35
"2018","2015-01-07",3.41
"2019","2015-01-08",3.54
"2020","2015-01-09",3.53
"2021","2015-01-12",3.57
"2022","2015-01-13",3.54
"2023","2015-01-14",3.51
"2024","2015-01-15",3.52
"2025","2015-01-16",3.53
"2026","2015-01-20",3.49
"2027","2015-01-21",3.57
"2028","2015-01-22",3.61
"2029","2015-01-23",3.57
"2030","2015-01-26",3.66
"2031","2015-01-27",3.64
"2032","2015-01-28",3.56
"2033","2015-01-29",3.59
"2034","2015-01-30",3.55
"2035","2015-02-02",3.61
"2036","2015-02-03",3.64
"2037","2015-02-04",3.61
"2038","2015-02-05",3.69
"2039","2015-02-06",3.72
"2040","2015-02-09",3.71
"2041","2015-02-10",3.75
"2042","2015-02-11",3.81
"2043","2015-02-12",3.9
"2044","2015-02-13",3.83
"2045","2015-02-17",3.89
"2046","2015-02-18",3.9
"2047","2015-02-19",3.87
"2048","2015-02-20",3.86
"2049","2015-02-23",3.83
"2050","2015-02-24",3.91
"2051","2015-02-25",3.88
"2052","2015-02-26",3.9
"2053","2015-02-27",3.89
"2054","2015-03-02",3.96
"2055","2015-03-03",4
"2056","2015-03-04",3.94
"2057","2015-03-05",3.93
"2058","2015-03-06",3.9
"2059","2015-03-09",3.93
"2060","2015-03-10",3.86
"2061","2015-03-11",3.89
"2062","2015-03-12",3.93
"2063","2015-03-13",3.91
"2064","2015-03-16",3.93
"2065","2015-03-17",3.95
"2066","2015-03-18",3.95
"2067","2015-03-19",3.96
"2068","2015-03-20",3.98
"2069","2015-03-23",3.91
"2070","2015-03-24",3.92
"2071","2015-03-25",3.83
"2072","2015-03-26",3.86
"2073","2015-03-27",3.85
"2074","2015-03-30",3.87
"2075","2015-03-31",3.82
"2076","2015-04-01",3.85
"2077","2015-04-02",3.92
"2078","2015-04-06",3.91
"2079","2015-04-07",3.91
"2080","2015-04-08",3.9
"2081","2015-04-09",3.93
"2082","2015-04-10",3.95
"2083","2015-04-13",3.92
"2084","2015-04-14",3.93
"2085","2015-04-15",3.95
"2086","2015-04-16",3.94
"2087","2015-04-17",3.88
"2088","2015-04-20",3.91
"2089","2015-04-21",3.94
"2090","2015-04-22",3.94
"2091","2015-04-23",3.93
"2092","2015-04-24",3.97
"2093","2015-04-27",3.95
"2094","2015-04-28",3.95
"2095","2015-04-29",3.98
"2096","2015-04-30",3.95
"2097","2015-05-01",3.93
"2098","2015-05-04",3.89
"2099","2015-05-05",3.84
"2100","2015-05-06",3.83
"2101","2015-05-07",3.85
"2102","2015-05-08",3.87
"2103","2015-05-11",3.83
"2104","2015-05-12",3.84
"2105","2015-05-13",3.86
"2106","2015-05-14",3.89
"2107","2015-05-15",3.91
"2108","2015-05-18",3.9
"2109","2015-05-19",3.9
"2110","2015-05-20",3.91
"2111","2015-05-21",3.93
"2112","2015-05-22",3.91
"2113","2015-05-26",3.87
"2114","2015-05-27",3.9
"2115","2015-05-28",3.8
"2116","2015-05-29",3.86
"2117","2015-06-01",3.88
"2118","2015-06-02",3.87
"2119","2015-06-03",3.91
"2120","2015-06-04",3.9
"2121","2015-06-05",3.88
"2122","2015-06-08",3.81
"2123","2015-06-09",3.78
"2124","2015-06-10",3.83
"2125","2015-06-11",3.82
"2126","2015-06-12",3.81
"2127","2015-06-15",3.77
"2128","2015-06-16",3.76
"2129","2015-06-17",3.77
"2130","2015-06-18",3.87
"2131","2015-06-19",3.87
"2132","2015-06-22",3.88
"2133","2015-06-23",3.86
"2134","2015-06-24",3.81
"2135","2015-06-25",3.82
"2136","2015-06-26",3.86
"2137","2015-06-29",3.71
"2138","2015-06-30",3.73
"2139","2015-07-01",3.75
"2140","2015-07-02",3.73
"2141","2015-07-06",3.68
"2142","2015-07-07",3.71
"2143","2015-07-08",3.64
"2144","2015-07-09",3.71
"2145","2015-07-10",3.73
"2146","2015-07-13",3.82
"2147","2015-07-14",3.83
"2148","2015-07-15",3.84
"2149","2015-07-16",3.88
"2150","2015-07-17",3.86
"2151","2015-07-20",3.83
"2152","2015-07-21",3.85
"2153","2015-07-22",3.85
"2154","2015-07-23",3.89
"2155","2015-07-24",3.88
"2156","2015-07-27",3.84
"2157","2015-07-28",3.96
"2158","2015-07-29",3.95
"2159","2015-07-30",3.97
"2160","2015-07-31",3.96
"2161","2015-08-03",3.96
"2162","2015-08-04",3.95
"2163","2015-08-05",3.92
"2164","2015-08-06",3.91
"2165","2015-08-07",3.94
"2166","2015-08-10",3.95
"2167","2015-08-11",3.9
"2168","2015-08-12",3.96
"2169","2015-08-13",3.99
"2170","2015-08-14",3.94
"2171","2015-08-17",3.95
"2172","2015-08-18",3.94
"2173","2015-08-19",3.9
"2174","2015-08-20",3.8
"2175","2015-08-21",3.72
"2176","2015-08-24",3.6
"2177","2015-08-25",3.63
"2178","2015-08-26",3.72
"2179","2015-08-27",3.79
"2180","2015-08-28",3.83
"2181","2015-08-31",3.82
"2182","2015-09-01",3.76
"2183","2015-09-02",3.82
"2184","2015-09-03",3.8
"2185","2015-09-04",3.78
"2186","2015-09-08",3.85
"2187","2015-09-09",3.84
"2188","2015-09-10",3.86
"2189","2015-09-11",3.81
"2190","2015-09-14",3.83
"2191","2015-09-15",3.86
"2192","2015-09-16",3.87
"2193","2015-09-17",3.86
"2194","2015-09-18",3.82
"2195","2015-09-21",3.85
"2196","2015-09-22",3.85
"2197","2015-09-23",3.83
"2198","2015-09-24",3.78
"2199","2015-09-25",3.8
"2200","2015-09-28",3.72
"2201","2015-09-29",3.65
"2202","2015-09-30",3.74
"2203","2015-10-01",3.79
"2204","2015-10-02",3.83
"2205","2015-10-05",3.87
"2206","2015-10-06",3.91
"2207","2015-10-07",3.89
"2208","2015-10-08",3.89
"2209","2015-10-09",3.85
"2210","2015-10-12",3.92
"2211","2015-10-13",3.91
"2212","2015-10-14",3.93
"2213","2015-10-15",3.96
"2214","2015-10-16",3.96
"2215","2015-10-19",3.94
"2216","2015-10-20",4.01
"2217","2015-10-21",3.91
"2218","2015-10-22",3.97
"2219","2015-10-23",4.02
"2220","2015-10-26",4.08
"2221","2015-10-27",4.08
"2222","2015-10-28",4.11
"2223","2015-10-29",4.13
"2224","2015-10-30",4.08
"2225","2015-11-02",4.13
"2226","2015-11-03",4.13
"2227","2015-11-04",4.16
"2228","2015-11-05",4.12
"2229","2015-11-06",4.1
"2230","2015-11-09",4.11
"2231","2015-11-10",4.14
"2232","2015-11-11",4.13
"2233","2015-11-12",4.11
"2234","2015-11-13",4.08
"2235","2015-11-16",4.1
"2236","2015-11-17",4.08
"2237","2015-11-18",4.14
"2238","2015-11-19",4.15
"2239","2015-11-20",4.19
"2240","2015-11-23",4.14
"2241","2015-11-24",4.11
"2242","2015-11-25",4.12
"2243","2015-11-27",4.14
"2244","2015-11-30",4.11
"2245","2015-12-01",4.16
"2246","2015-12-02",4.11
"2247","2015-12-03",4.06
"2248","2015-12-04",4.09
"2249","2015-12-07",4.04
"2250","2015-12-08",4
"2251","2015-12-09",4.01
"2252","2015-12-10",4.06
"2253","2015-12-11",4.01
"2254","2015-12-14",4
"2255","2015-12-15",4.07
"2256","2015-12-16",4.09
"2257","2015-12-17",4.02
"2258","2015-12-18",3.99
"2259","2015-12-21",4
"2260","2015-12-22",4.02
"2261","2015-12-23",4.07
"2262","2015-12-24",4.09
"2263","2015-12-28",4.07
"2264","2015-12-29",4.09
"2265","2015-12-30",4.07
"2266","2015-12-31",4.07
"2267","2016-01-04",3.95
"2268","2016-01-05",3.91
"2269","2016-01-06",3.89
"2270","2016-01-07",3.84
"2271","2016-01-08",3.81
"2272","2016-01-11",3.82
"2273","2016-01-12",3.79
"2274","2016-01-13",3.71
"2275","2016-01-14",3.72
"2276","2016-01-15",3.63
"2277","2016-01-19",3.66
"2278","2016-01-20",3.6
"2279","2016-01-21",3.66
"2280","2016-01-22",3.73
"2281","2016-01-25",3.65
"2282","2016-01-26",3.73
"2283","2016-01-27",3.63
"2284","2016-01-28",3.64
"2285","2016-01-29",3.7
"2286","2016-02-01",3.72
"2287","2016-02-02",3.57
"2288","2016-02-03",3.5
"2289","2016-02-04",3.51
"2290","2016-02-05",3.42
"2291","2016-02-08",3.36
"2292","2016-02-09",3.35
"2293","2016-02-10",3.4
"2294","2016-02-11",3.38
"2295","2016-02-12",3.46
"2296","2016-02-16",3.49
"2297","2016-02-17",3.57
"2298","2016-02-18",3.58
"2299","2016-02-19",3.62
"2300","2016-02-22",3.7
"2301","2016-02-23",3.61
"2302","2016-02-24",3.6
"2303","2016-02-25",3.69
"2304","2016-02-26",3.69
"2305","2016-02-29",3.72
"2306","2016-03-01",3.76
"2307","2016-03-02",3.82
"2308","2016-03-03",3.87
"2309","2016-03-04",3.91
"2310","2016-03-07",3.9
"2311","2016-03-08",3.88
"2312","2016-03-09",3.95
"2313","2016-03-10",3.88
"2314","2016-03-11",3.91
"2315","2016-03-14",3.92
"2316","2016-03-15",3.9
"2317","2016-03-16",3.95
"2318","2016-03-17",3.94
"2319","2016-03-18",3.95
"2320","2016-03-21",3.91
"2321","2016-03-22",3.92
"2322","2016-03-23",3.86
"2323","2016-03-24",3.87
"2324","2016-03-28",3.91
"2325","2016-03-29",3.94
"2326","2016-03-30",3.96
"2327","2016-03-31",3.95
"2328","2016-04-01",3.96
"2329","2016-04-04",3.9
"2330","2016-04-05",3.87
"2331","2016-04-06",3.93
"2332","2016-04-07",3.82
"2333","2016-04-08",3.85
"2334","2016-04-11",3.81
"2335","2016-04-12",3.86
"2336","2016-04-13",3.92
"2337","2016-04-14",3.89
"2338","2016-04-15",3.9
"2339","2016-04-18",3.85
"2340","2016-04-19",3.93
"2341","2016-04-20",3.93
"2342","2016-04-21",3.94
"2343","2016-04-22",3.96
"2344","2016-04-25",3.97
"2345","2016-04-26",3.97
"2346","2016-04-27",3.98
"2347","2016-04-28",3.92
"2348","2016-04-29",3.95
"2349","2016-05-02",3.97
"2350","2016-05-03",3.95
"2351","2016-05-04",3.88
"2352","2016-05-05",3.88
"2353","2016-05-06",3.93
"2354","2016-05-09",3.93
"2355","2016-05-10",3.98
"2356","2016-05-11",3.93
"2357","2016-05-12",3.91
"2358","2016-05-13",3.89
"2359","2016-05-16",3.91
"2360","2016-05-17",3.89
"2361","2016-05-18",3.89
"2362","2016-05-19",3.91
"2363","2016-05-20",3.94
"2364","2016-05-23",3.91
"2365","2016-05-24",3.96
"2366","2016-05-25",4
"2367","2016-05-26",3.98
"2368","2016-05-27",3.96
"2369","2016-05-31",4.02
"2370","2016-06-01",4.02
"2371","2016-06-02",4.01
"2372","2016-06-03",4
"2373","2016-06-06",3.99
"2374","2016-06-07",3.99
"2375","2016-06-08",3.98
"2376","2016-06-09",3.99
"2377","2016-06-10",3.92
"2378","2016-06-13",3.9
"2379","2016-06-14",3.91
"2380","2016-06-15",3.91
"2381","2016-06-16",3.94
"2382","2016-06-17",3.92
"2383","2016-06-20",3.98
"2384","2016-06-21",3.98
"2385","2016-06-22",3.96
"2386","2016-06-23",4
"2387","2016-06-24",3.88
"2388","2016-06-27",3.76
"2389","2016-06-28",3.83
"2390","2016-06-29",3.92
"2391","2016-06-30",3.95
"2392","2016-07-01",3.97
"2393","2016-07-05",3.94
"2394","2016-07-06",3.99
"2395","2016-07-07",4.03
"2396","2016-07-08",4.12
"2397","2016-07-11",4.14
"2398","2016-07-12",4.1
"2399","2016-07-13",4.09
"2400","2016-07-14",4.14
"2401","2016-07-15",4.16
"2402","2016-07-18",4.17
"2403","2016-07-19",4.17
"2404","2016-07-20",4.18
"2405","2016-07-21",4.16
"2406","2016-07-22",4.21
"2407","2016-07-25",4.15
"2408","2016-07-26",4.35
"2409","2016-07-27",4.4
"2410","2016-07-28",4.36
"2411","2016-07-29",4.39
"2412","2016-08-01",4.34
"2413","2016-08-02",4.23
"2414","2016-08-03",4.23
"2415","2016-08-04",4.23
"2416","2016-08-05",4.24
"2417","2016-08-08",4.22
"2418","2016-08-09",4.19
"2419","2016-08-10",4.21
"2420","2016-08-11",4.23
"2421","2016-08-12",4.21
"2422","2016-08-15",4.24
"2423","2016-08-16",4.2
"2424","2016-08-17",4.24
"2425","2016-08-18",4.19
"2426","2016-08-19",4.19
"2427","2016-08-22",4.17
"2428","2016-08-23",4.19
"2429","2016-08-24",4.14
"2430","2016-08-25",4.15
"2431","2016-08-26",4.16
"2432","2016-08-29",4.16
"2433","2016-08-30",4.16
"2434","2016-08-31",4.14
"2435","2016-09-01",4.15
"2436","2016-09-02",4.18
"2437","2016-09-06",4.16
"2438","2016-09-07",4.18
"2439","2016-09-08",4.2
"2440","2016-09-09",4.1
"2441","2016-09-12",4.14
"2442","2016-09-13",4.09
"2443","2016-09-14",4.09
"2444","2016-09-15",4.17
"2445","2016-09-16",4.11
"2446","2016-09-19",4.14
"2447","2016-09-20",4.13
"2448","2016-09-21",4.18
"2449","2016-09-22",4.21
"2450","2016-09-23",4.21
"2451","2016-09-26",4.17
"2452","2016-09-27",4.16
"2453","2016-09-28",4.17
"2454","2016-09-29",4.14
"2455","2016-09-30",4.17
"2456","2016-10-03",4.19
"2457","2016-10-04",4.18
"2458","2016-10-05",4.16
"2459","2016-10-06",4.16
"2460","2016-10-07",4.16
"2461","2016-10-10",4.14
"2462","2016-10-11",4.08
"2463","2016-10-12",4.1
"2464","2016-10-13",4.1
"2465","2016-10-14",4.11
"2466","2016-10-17",4.11
"2467","2016-10-18",4.1
"2468","2016-10-19",4.14
"2469","2016-10-20",4.13
"2470","2016-10-21",4.15
"2471","2016-10-24",4.18
"2472","2016-10-25",4.19
"2473","2016-10-26",4.24
"2474","2016-10-27",4.11
"2475","2016-10-28",4.11
"2476","2016-10-31",4.17
"2477","2016-11-01",4.16
"2478","2016-11-02",4.13
"2479","2016-11-03",4.13
"2480","2016-11-04",4.14
"2481","2016-11-07",4.22
"2482","2016-11-08",4.27
"2483","2016-11-09",4.29
"2484","2016-11-10",4.31
"2485","2016-11-11",4.36
"2486","2016-11-14",4.49
"2487","2016-11-15",4.58
"2488","2016-11-16",4.52
"2489","2016-11-17",4.58
"2490","2016-11-18",4.56
"2491","2016-11-21",4.57
"2492","2016-11-22",4.61
"2493","2016-11-23",4.59
"2494","2016-11-25",4.61
"2495","2016-11-28",4.54
"2496","2016-11-29",4.61
"2497","2016-11-30",4.57
"2498","2016-12-01",4.56
"2499","2016-12-02",4.3
"2500","2016-12-05",4.33
"2501","2016-12-06",4.41
"2502","2016-12-07",4.5
"2503","2016-12-08",4.54
"2504","2016-12-09",4.54
"2505","2016-12-12",4.45
"2506","2016-12-13",4.54
"2507","2016-12-14",4.51
"2508","2016-12-15",4.49
"2509","2016-12-16",4.52
"2510","2016-12-19",4.53
"2511","2016-12-20",4.53
"2512","2016-12-21",4.53
"2513","2016-12-22",4.51
"2514","2016-12-23",4.51
"2515","2016-12-27",4.53
"2516","2016-12-28",4.5
"2517","2016-12-29",4.47
"2518","2016-12-30",4.45
"2519","2017-01-03",4.44
"2520","2017-01-04",4.53
"2521","2017-01-05",4.64
"2522","2017-01-06",4.56
"2523","2017-01-09",4.6
"2524","2017-01-10",4.63
"2525","2017-01-11",4.59
"2526","2017-01-12",4.58
"2527","2017-01-13",4.61
"2528","2017-01-17",4.57
"2529","2017-01-18",4.6
"2530","2017-01-19",4.59
"2531","2017-01-20",4.59
"2532","2017-01-23",4.59
"2533","2017-01-24",4.63
"2534","2017-01-25",4.68
"2535","2017-01-26",4.75
"2536","2017-01-27",4.75
"2537","2017-01-30",4.76
"2538","2017-01-31",4.72
"2539","2017-02-01",4.77
"2540","2017-02-02",4.75
"2541","2017-02-03",4.8
"2542","2017-02-06",4.78
"2543","2017-02-07",4.72
"2544","2017-02-08",4.7
"2545","2017-02-09",4.71
"2546","2017-02-10",4.73
"2547","2017-02-13",4.76
"2548","2017-02-14",4.74
"2549","2017-02-15",4.88
"2550","2017-02-16",4.91
"2551","2017-02-17",4.94
"2552","2017-02-21",5.04
"2553","2017-02-22",5.15
"2554","2017-02-23",5.07
"2555","2017-02-24",5.12
"2556","2017-02-27",5.18
"2557","2017-02-28",5.09
"2558","2017-03-01",5.17
"2559","2017-03-02",5.13
"2560","2017-03-03",5.11
"2561","2017-03-06",5.09
"2562","2017-03-07",5.12
"2563","2017-03-08",5.16
"2564","2017-03-09",5.15
"2565","2017-03-10",5.19
"2566","2017-03-13",5.44
"2567","2017-03-14",5.39
"2568","2017-03-15",5.3
"2569","2017-03-16",5.33
"2570","2017-03-17",5.36
"2571","2017-03-20",5.31
"2572","2017-03-21",5.19
"2573","2017-03-22",5.1
"2574","2017-03-23",5.13
"2575","2017-03-24",5.1
"2576","2017-03-27",5.1
"2577","2017-03-28",5.11
"2578","2017-03-29",5.14
"2579","2017-03-30",5.21
"2580","2017-03-31",5.15
"2581","2017-04-03",5.1
"2582","2017-04-04",5.12
"2583","2017-04-05",5.11
"2584","2017-04-06",5.13
"2585","2017-04-07",5.16
"2586","2017-04-10",5.1
"2587","2017-04-11",5.06
"2588","2017-04-12",5.09
"2589","2017-04-13",5.1
"2590","2017-04-17",5.05
"2591","2017-04-18",5.06
"2592","2017-04-19",5.07
"2593","2017-04-20",5.07
"2594","2017-04-21",5.07
"2595","2017-04-24",5.13
"2596","2017-04-25",5.21
"2597","2017-04-26",5.11
"2598","2017-04-27",5.02
"2599","2017-04-28",4.95
"2600","2017-05-01",4.96
"2601","2017-05-02",4.84
"2602","2017-05-03",4.85
"2603","2017-05-04",4.84
"2604","2017-05-05",4.89
"2605","2017-05-08",4.9
"2606","2017-05-09",4.87
"2607","2017-05-10",4.85
"2608","2017-05-11",4.83
"2609","2017-05-12",4.81
"2610","2017-05-15",4.78
"2611","2017-05-16",4.79
"2612","2017-05-17",4.73
"2613","2017-05-18",4.86
"2614","2017-05-19",4.91
"2615","2017-05-22",4.94
"2616","2017-05-23",4.97
"2617","2017-05-24",5.11
"2618","2017-05-25",5.12
"2619","2017-05-26",5.29
"2620","2017-05-30",5.23
"2621","2017-05-31",5.25
"2622","2017-06-01",5.46
"2623","2017-06-02",5.49
"2624","2017-06-05",5.38
"2625","2017-06-06",5.29
"2626","2017-06-07",5.32
"2627","2017-06-08",5.4
"2628","2017-06-09",5.2
"2629","2017-06-12",5.2
"2630","2017-06-13",5.24
"2631","2017-06-14",5.16
"2632","2017-06-15",5.18
"2633","2017-06-16",5.18
"2634","2017-06-19",5.24
"2635","2017-06-20",5.18
"2636","2017-06-21",5.24
"2637","2017-06-22",5.24
"2638","2017-06-23",5.35
"2639","2017-06-26",5.3
"2640","2017-06-27",5.26
"2641","2017-06-28",5.4
"2642","2017-06-29",5.36
"2643","2017-06-30",5.47
"2644","2017-07-03",5.38
"2645","2017-07-05",5.42
"2646","2017-07-06",5.35
"2647","2017-07-07",5.37
"2648","2017-07-10",5.34
"2649","2017-07-11",5.39
"2650","2017-07-12",5.41
"2651","2017-07-13",5.43
"2652","2017-07-14",5.48
"2653","2017-07-17",5.46
"2654","2017-07-18",5.41
"2655","2017-07-19",5.44
"2656","2017-07-20",5.47
"2657","2017-07-21",5.47
"2658","2017-07-24",5.38
"2659","2017-07-25",5.39
"2660","2017-07-26",5.39
"2661","2017-07-27",5.83
"2662","2017-07-28",5.81
"2663","2017-07-31",5.86
"2664","2017-08-01",5.79
"2665","2017-08-02",5.68
"2666","2017-08-03",5.64
"2667","2017-08-04",5.56
"2668","2017-08-07",5.6
"2669","2017-08-08",5.55
"2670","2017-08-09",5.55
"2671","2017-08-10",5.5
"2672","2017-08-11",5.57
"2673","2017-08-14",5.63
"2674","2017-08-15",5.6
"2675","2017-08-16",5.59
"2676","2017-08-17",5.48
"2677","2017-08-18",5.49
"2678","2017-08-21",5.52
"2679","2017-08-22",5.67
"2680","2017-08-23",5.56
"2681","2017-08-24",5.58
"2682","2017-08-25",5.58
"2683","2017-08-28",5.58
"2684","2017-08-29",5.63
"2685","2017-08-30",5.7
"2686","2017-08-31",5.75
"2687","2017-09-01",5.69
"2688","2017-09-05",5.59
"2689","2017-09-06",5.6
"2690","2017-09-07",5.55
"2691","2017-09-08",5.48
"2692","2017-09-11",5.53
"2693","2017-09-12",5.59
"2694","2017-09-13",5.42
"2695","2017-09-14",5.44
"2696","2017-09-15",5.51
"2697","2017-09-18",5.48
"2698","2017-09-19",5.47
"2699","2017-09-20",5.5
"2700","2017-09-21",5.49
"2701","2017-09-22",5.54
"2702","2017-09-25",5.5
"2703","2017-09-26",5.44
"2704","2017-09-27",5.53
"2705","2017-09-28",5.44
"2706","2017-09-29",5.52
"2707","2017-10-02",5.5
"2708","2017-10-03",5.6
"2709","2017-10-04",5.73
"2710","2017-10-05",5.74
"2711","2017-10-06",5.73
"2712","2017-10-09",5.72
"2713","2017-10-10",5.65
"2714","2017-10-11",5.72
"2715","2017-10-12",5.71
"2716","2017-10-13",5.71
"2717","2017-10-16",5.7
"2718","2017-10-17",5.71
"2719","2017-10-18",5.75
"2720","2017-10-19",5.74
"2721","2017-10-20",5.76
"2722","2017-10-23",5.7
"2723","2017-10-24",5.72
"2724","2017-10-25",5.56
"2725","2017-10-26",5.58
"2726","2017-10-27",5.54
"2727","2017-10-30",5.51
"2728","2017-10-31",5.44
"2729","2017-11-01",5.44
"2730","2017-11-02",5.34
"2731","2017-11-03",5.3
"2732","2017-11-06",5.35
"2733","2017-11-07",5.34
"2734","2017-11-08",5.36
"2735","2017-11-09",5.31
"2736","2017-11-10",5.34
"2737","2017-11-13",5.5
"2738","2017-11-14",5.35
"2739","2017-11-15",5.38
"2740","2017-11-16",5.4
"2741","2017-11-17",5.46
"2742","2017-11-20",5.43
"2743","2017-11-21",5.46
"2744","2017-11-22",5.44
"2745","2017-11-24",5.44
"2746","2017-11-27",5.44
"2747","2017-11-28",5.43
"2748","2017-11-29",5.48
"2749","2017-11-30",5.5
"2750","2017-12-01",5.54
"2751","2017-12-04",5.61
"2752","2017-12-05",5.74
"2753","2017-12-06",5.6
"2754","2017-12-07",5.63
"2755","2017-12-08",5.64
"2756","2017-12-11",5.64
"2757","2017-12-12",5.69
"2758","2017-12-13",5.69
"2759","2017-12-14",5.66
"2760","2017-12-15",5.37
"2761","2017-12-18",5.43
"2762","2017-12-19",5.32
"2763","2017-12-20",5.26
"2764","2017-12-21",5.27
"2765","2017-12-22",5.37
"2766","2017-12-26",5.42
"2767","2017-12-27",5.39
"2768","2017-12-28",5.38
"2769","2017-12-29",5.36
"2770","2018-01-02",5.21
"2771","2018-01-03",5.21
"2772","2018-01-04",5.31
"2773","2018-01-05",5.33
"2774","2018-01-08",5.31
"2775","2018-01-09",5.31
"2776","2018-01-10",5.56
"2777","2018-01-11",5.5
"2778","2018-01-12",5.48
"2779","2018-01-16",5.38
"2780","2018-01-17",5.44
"2781","2018-01-18",5.47
"2782","2018-01-19",5.6
"2783","2018-01-22",5.65
"2784","2018-01-23",5.68
"2785","2018-01-24",5.73
"2786","2018-01-25",5.77
"2787","2018-01-26",5.98
"2788","2018-01-29",5.98
"2789","2018-01-30",5.95
"2790","2018-01-31",6.11
"2791","2018-02-01",6.11
"2792","2018-02-02",6.11
"2793","2018-02-05",6.02
"2794","2018-02-06",6.05
"2795","2018-02-07",6
"2796","2018-02-08",5.85
"2797","2018-02-09",5.82
"2798","2018-02-12",5.85
"2799","2018-02-13",5.96
"2800","2018-02-14",6.09
"2801","2018-02-15",6.15
"2802","2018-02-16",6.11
"2803","2018-02-20",6.11
"2804","2018-02-21",6.13
"2805","2018-02-22",6.15
"2806","2018-02-23",6.27
"2807","2018-02-26",6.33
"2808","2018-02-27",6.29
"2809","2018-02-28",6.28
"2810","2018-03-01",6.29
"2811","2018-03-02",6.3
"2812","2018-03-05",6.32
"2813","2018-03-06",6.36
"2814","2018-03-07",6.47
"2815","2018-03-08",6.48
"2816","2018-03-09",6.54
"2817","2018-03-12",6.6
"2818","2018-03-13",6.53
"2819","2018-03-14",6.48
"2820","2018-03-15",6.4
"2821","2018-03-16",6.48
"2822","2018-03-19",6.34
"2823","2018-03-20",6.32
"2824","2018-03-21",6.37
"2825","2018-03-22",6.26
"2826","2018-03-23",6.17
"2827","2018-03-26",6.32
"2828","2018-03-27",6.2
"2829","2018-03-28",6.18
"2830","2018-03-29",6.24
"2831","2018-04-02",6.11
"2832","2018-04-03",6.16
"2833","2018-04-04",6.29
"2834","2018-04-05",6.31
"2835","2018-04-06",6.26
"2836","2018-04-09",6.26
"2837","2018-04-10",6.27
"2838","2018-04-11",6.25
"2839","2018-04-12",6.23
"2840","2018-04-13",6.19
"2841","2018-04-16",6.17
"2842","2018-04-17",6.25
"2843","2018-04-18",6.36
"2844","2018-04-19",6.34
"2845","2018-04-20",6.31
"2846","2018-04-23",6.33
"2847","2018-04-24",6.27
"2848","2018-04-25",6.25
"2849","2018-04-26",6.31
"2850","2018-04-27",6.3
"2851","2018-04-30",6.33
"2852","2018-05-01",6.32
"2853","2018-05-02",6.32
"2854","2018-05-03",6.5
"2855","2018-05-04",6.67
"2856","2018-05-07",6.71
"2857","2018-05-08",6.63
"2858","2018-05-09",6.77
"2859","2018-05-10",6.82
"2860","2018-05-11",6.79
"2861","2018-05-14",6.85
"2862","2018-05-15",6.87
"2863","2018-05-16",6.93
"2864","2018-05-17",6.89
"2865","2018-05-18",6.97
"2866","2018-05-21",7
