"","date","BBGI"
"1942","2014-09-18",5.51
"1943","2014-09-19",5.27
"1944","2014-09-22",5.3
"1945","2014-09-23",5.42
"1946","2014-09-24",5.43
"1947","2014-09-25",5.48
"1948","2014-09-26",5.32
"1949","2014-09-29",5.43
"1950","2014-09-30",5.36
"1951","2014-10-01",5.33
"1952","2014-10-02",5.41
"1953","2014-10-03",5.42
"1954","2014-10-06",5.43
"1955","2014-10-07",5.4
"1956","2014-10-08",5.43
"1957","2014-10-09",5.43
"1958","2014-10-10",5.54
"1959","2014-10-13",5.46
"1960","2014-10-14",5.42
"1961","2014-10-15",5.34
"1962","2014-10-16",5.46
"1963","2014-10-17",5.54
"1964","2014-10-20",5.47
"1965","2014-10-21",5.51
"1966","2014-10-22",5.5
"1967","2014-10-23",5.31
"1968","2014-10-24",5.15
"1969","2014-10-27",4.95
"1970","2014-10-28",4.98
"1971","2014-10-29",4.9
"1972","2014-10-30",4.9
"1973","2014-10-31",4.78
"1974","2014-11-03",4.7
"1975","2014-11-04",4.71
"1976","2014-11-05",4.68
"1977","2014-11-06",4.69
"1978","2014-11-07",4.75
"1979","2014-11-10",4.58
"1980","2014-11-11",4.78
"1981","2014-11-12",4.8
"1982","2014-11-13",4.82
"1983","2014-11-14",4.82
"1984","2014-11-17",5.03
"1985","2014-11-18",5.46
"1986","2014-11-19",5.6
"1987","2014-11-20",5.48
"1988","2014-11-21",5.35
"1989","2014-11-24",5.67
"1990","2014-11-25",5.59
"1991","2014-11-26",5.51
"1992","2014-11-28",5.31
"1993","2014-12-01",5.52
"1994","2014-12-02",5.2
"1995","2014-12-03",5.35
"1996","2014-12-04",5.52
"1997","2014-12-05",5.53
"1998","2014-12-08",5.38
"1999","2014-12-09",5.38
"2000","2014-12-10",5.33
"2001","2014-12-11",5.3
"2002","2014-12-12",5.18
"2003","2014-12-15",5.06
"2004","2014-12-16",5.31
"2005","2014-12-17",4.84
"2006","2014-12-18",4.97
"2007","2014-12-19",5.08
"2008","2014-12-22",5.3
"2009","2014-12-23",5.28
"2010","2014-12-24",5.22
"2011","2014-12-26",5.22
"2012","2014-12-29",5.36
"2013","2014-12-30",5.36
"2014","2014-12-31",5.11
"2015","2015-01-02",5.02
"2016","2015-01-05",5.29
"2017","2015-01-06",5.29
"2018","2015-01-07",5.19
"2019","2015-01-08",5.24
"2020","2015-01-09",5.15
"2021","2015-01-12",5.52
"2022","2015-01-13",5.44
"2023","2015-01-14",5.15
"2024","2015-01-15",5.1
"2025","2015-01-16",5.25
"2026","2015-01-20",5.1
"2027","2015-01-21",5.14
"2028","2015-01-22",5.14
"2029","2015-01-23",5.14
"2030","2015-01-26",5.28
"2031","2015-01-27",5.24
"2032","2015-01-28",5.32
"2033","2015-01-29",5.53
"2034","2015-01-30",5.24
"2035","2015-02-02",5.35
"2036","2015-02-03",5.24
"2037","2015-02-04",5.28
"2038","2015-02-05",5.26
"2039","2015-02-06",5.14
"2040","2015-02-09",5.19
"2041","2015-02-10",5.17
"2042","2015-02-11",5.07
"2043","2015-02-12",5.08
"2044","2015-02-13",5.08
"2045","2015-02-17",5.12
"2046","2015-02-18",5.07
"2047","2015-02-19",5.11
"2048","2015-02-20",5.02
"2049","2015-02-23",4.98
"2050","2015-02-24",5.12
"2051","2015-02-25",5.13
"2052","2015-02-26",5.09
"2053","2015-02-27",5.02
"2054","2015-03-02",5.02
"2055","2015-03-03",5.07
"2056","2015-03-04",5.07
"2057","2015-03-05",5.06
"2058","2015-03-06",5.2
"2059","2015-03-09",5.3
"2060","2015-03-10",5.12
"2061","2015-03-11",5.23
"2062","2015-03-12",5.12
"2063","2015-03-13",5.21
"2064","2015-03-16",5.15
"2065","2015-03-17",5.12
"2066","2015-03-18",5.16
"2067","2015-03-19",5.05
"2068","2015-03-20",4.95
"2069","2015-03-23",4.91
"2070","2015-03-24",4.86
"2071","2015-03-25",4.98
"2072","2015-03-26",4.98
"2073","2015-03-27",5
"2074","2015-03-30",5
"2075","2015-03-31",5.02
"2076","2015-04-01",5.03
"2077","2015-04-02",5.03
"2078","2015-04-06",5.02
"2079","2015-04-07",5.03
"2080","2015-04-08",5.03
"2081","2015-04-09",5.03
"2082","2015-04-10",5.03
"2083","2015-04-13",4.93
"2084","2015-04-14",4.93
"2085","2015-04-15",5.18
"2086","2015-04-16",5
"2087","2015-04-17",5
"2088","2015-04-20",5
"2089","2015-04-21",4.95
"2090","2015-04-22",4.9
"2091","2015-04-23",5
"2092","2015-04-24",5.04
"2093","2015-04-27",4.95
"2094","2015-04-28",4.95
"2095","2015-04-29",4.89
"2096","2015-04-30",4.85
"2097","2015-05-01",4.85
"2098","2015-05-04",4.85
"2099","2015-05-05",5.04
"2100","2015-05-06",4.9
"2101","2015-05-07",4.87
"2102","2015-05-08",5.05
"2103","2015-05-11",4.98
"2104","2015-05-12",4.98
"2105","2015-05-13",4.98
"2106","2015-05-14",5
"2107","2015-05-15",5.04
"2108","2015-05-18",4.9
"2109","2015-05-19",4.91
"2110","2015-05-20",4.9
"2111","2015-05-21",4.9
"2112","2015-05-22",4.9
"2113","2015-05-26",4.9
"2114","2015-05-27",4.9
"2115","2015-05-28",4.61
"2116","2015-05-29",4.51
"2117","2015-06-01",4.55
"2118","2015-06-02",4.57
"2119","2015-06-03",4.57
"2120","2015-06-04",4.62
"2121","2015-06-05",4.58
"2122","2015-06-08",4.74
"2123","2015-06-09",4.99
"2124","2015-06-10",5
"2125","2015-06-11",4.73
"2126","2015-06-12",4.82
"2127","2015-06-15",4.75
"2128","2015-06-16",4.86
"2129","2015-06-17",4.85
"2130","2015-06-18",4.66
"2131","2015-06-19",4.69
"2132","2015-06-22",4.68
"2133","2015-06-23",4.68
"2134","2015-06-24",4.8
"2135","2015-06-25",4.88
"2136","2015-06-26",4.44
"2137","2015-06-29",4.44
"2138","2015-06-30",4.63
"2139","2015-07-01",4.62
"2140","2015-07-02",4.62
"2141","2015-07-06",4.62
"2142","2015-07-07",4.49
"2143","2015-07-08",4.39
"2144","2015-07-09",4.35
"2145","2015-07-10",4.38
"2146","2015-07-13",4.36
"2147","2015-07-14",4.36
"2148","2015-07-15",4.36
"2149","2015-07-16",4.42
"2150","2015-07-17",4.42
"2151","2015-07-20",4.37
"2152","2015-07-21",4.37
"2153","2015-07-22",4.37
"2154","2015-07-23",4.37
"2155","2015-07-24",4.37
"2156","2015-07-27",4.37
"2157","2015-07-28",4.36
"2158","2015-07-29",4.37
"2159","2015-07-30",4.36
"2160","2015-07-31",4.36
"2161","2015-08-03",4.36
"2162","2015-08-04",4.36
"2163","2015-08-05",4.21
"2164","2015-08-06",4.21
"2165","2015-08-07",4.21
"2166","2015-08-10",4.22
"2167","2015-08-11",4.37
"2168","2015-08-12",4.37
"2169","2015-08-13",4.71
"2170","2015-08-14",5
"2171","2015-08-17",4.85
"2172","2015-08-18",4.59
"2173","2015-08-19",4.85
"2174","2015-08-20",4.85
"2175","2015-08-21",4.85
"2176","2015-08-24",4.25
"2177","2015-08-25",4.25
"2178","2015-08-26",4.11
"2179","2015-08-27",4.16
"2180","2015-08-28",4.07
"2181","2015-08-31",4
"2182","2015-09-01",4.24
"2183","2015-09-02",4
"2184","2015-09-03",4
"2185","2015-09-04",4
"2186","2015-09-08",4.2
"2187","2015-09-09",3.81
"2188","2015-09-10",4.14
"2189","2015-09-11",3.82
"2190","2015-09-14",3.8
"2191","2015-09-15",4.17
"2192","2015-09-16",3.95
"2193","2015-09-17",3.9
"2194","2015-09-18",4.08
"2195","2015-09-21",4.05
"2196","2015-09-22",4.06
"2197","2015-09-23",3.85
"2198","2015-09-24",4.1
"2199","2015-09-25",4.09
"2200","2015-09-28",4.09
"2201","2015-09-29",4.09
"2202","2015-09-30",4.09
"2203","2015-10-01",3.79
"2204","2015-10-02",3.84
"2205","2015-10-05",4.1
"2206","2015-10-06",4.09
"2207","2015-10-07",4
"2208","2015-10-08",4.09
"2209","2015-10-09",4.12
"2210","2015-10-12",4.42
"2211","2015-10-13",4.05
"2212","2015-10-14",4.27
"2213","2015-10-15",4.33
"2214","2015-10-16",4.28
"2215","2015-10-19",4.32
"2216","2015-10-20",4.2
"2217","2015-10-21",4.35
"2218","2015-10-22",4.3
"2219","2015-10-23",4.38
"2220","2015-10-26",4.38
"2221","2015-10-27",4.35
"2222","2015-10-28",4.15
"2223","2015-10-29",4.15
"2224","2015-10-30",4.15
"2225","2015-11-02",4.08
"2226","2015-11-03",3.89
"2227","2015-11-04",3.91
"2228","2015-11-05",3.91
"2229","2015-11-06",3.48
"2230","2015-11-09",3.92
"2231","2015-11-10",3.96
"2232","2015-11-11",3.96
"2233","2015-11-12",3.79
"2234","2015-11-13",3.79
"2235","2015-11-16",3.87
"2236","2015-11-17",3.75
"2237","2015-11-18",3.8
"2238","2015-11-19",3.75
"2239","2015-11-20",3.8
"2240","2015-11-23",3.76
"2241","2015-11-24",3.76
"2242","2015-11-25",3.53
"2243","2015-11-27",3.86
"2244","2015-11-30",3.95
"2245","2015-12-01",3.95
"2246","2015-12-02",3.9
"2247","2015-12-03",3.83
"2248","2015-12-04",3.9
"2249","2015-12-07",3.61
"2250","2015-12-08",3.6
"2251","2015-12-09",3.51
"2252","2015-12-10",3.56
"2253","2015-12-11",3.36
"2254","2015-12-14",3.03
"2255","2015-12-15",3.06
"2256","2015-12-16",3.04
"2257","2015-12-17",3.39
"2258","2015-12-18",3.61
"2259","2015-12-21",3.6
"2260","2015-12-22",3.71
"2261","2015-12-23",3.55
"2262","2015-12-24",3.57
"2263","2015-12-28",3.59
"2264","2015-12-29",3.7
"2265","2015-12-30",3.68
"2266","2015-12-31",3.59
"2267","2016-01-04",3.45
"2268","2016-01-05",3.58
"2269","2016-01-06",3.6
"2270","2016-01-07",3.59
"2271","2016-01-08",3.36
"2272","2016-01-11",3.66
"2273","2016-01-12",3.36
"2274","2016-01-13",3.65
"2275","2016-01-14",3.55
"2276","2016-01-15",3.56
"2277","2016-01-19",3.63
"2278","2016-01-20",3.2
"2279","2016-01-21",3.27
"2280","2016-01-22",3.27
"2281","2016-01-25",3.51
"2282","2016-01-26",3.3
"2283","2016-01-27",3.3
"2284","2016-01-28",3.3
"2285","2016-01-29",3.47
"2286","2016-02-01",3.47
"2287","2016-02-02",3.22
"2288","2016-02-03",3.2
"2289","2016-02-04",3.2
"2290","2016-02-05",3.2
"2291","2016-02-08",3.08
"2292","2016-02-09",3.08
"2293","2016-02-10",3.08
"2294","2016-02-11",3.09
"2295","2016-02-12",3.48
"2296","2016-02-16",3.35
"2297","2016-02-17",3.22
"2298","2016-02-18",3.28
"2299","2016-02-19",3.21
"2300","2016-02-22",3.33
"2301","2016-02-23",3.36
"2302","2016-02-24",3.49
"2303","2016-02-25",3.29
"2304","2016-02-26",3.68
"2305","2016-02-29",3.68
"2306","2016-03-01",3.68
"2307","2016-03-02",3.56
"2308","2016-03-03",3.7
"2309","2016-03-04",3.54
"2310","2016-03-07",3.54
"2311","2016-03-08",3.79
"2312","2016-03-09",3.69
"2313","2016-03-10",3.67
"2314","2016-03-11",3.67
"2315","2016-03-14",3.61
"2316","2016-03-15",3.61
"2317","2016-03-16",3.61
"2318","2016-03-17",3.6
"2319","2016-03-18",3.52
"2320","2016-03-21",3.58
"2321","2016-03-22",3.82
"2322","2016-03-23",3.82
"2323","2016-03-24",3.82
"2324","2016-03-28",3.8
"2325","2016-03-29",3.53
"2326","2016-03-30",3.53
"2327","2016-03-31",3.51
"2328","2016-04-01",3.66
"2329","2016-04-04",3.64
"2330","2016-04-05",3.79
"2331","2016-04-06",3.78
"2332","2016-04-07",3.64
"2333","2016-04-08",3.64
"2334","2016-04-11",3.7
"2335","2016-04-12",3.78
"2336","2016-04-13",3.79
"2337","2016-04-14",3.65
"2338","2016-04-15",3.66
"2339","2016-04-18",3.64
"2340","2016-04-19",3.7
"2341","2016-04-20",3.65
"2342","2016-04-21",3.65
"2343","2016-04-22",3.72
"2344","2016-04-25",3.71
"2345","2016-04-26",3.75
"2346","2016-04-27",3.82
"2347","2016-04-28",3.82
"2348","2016-04-29",3.84
"2349","2016-05-02",3.69
"2350","2016-05-03",3.65
"2351","2016-05-04",4.17
"2352","2016-05-05",4.03
"2353","2016-05-06",4.1
"2354","2016-05-09",4.25
"2355","2016-05-10",4.25
"2356","2016-05-11",4.29
"2357","2016-05-12",4.22
"2358","2016-05-13",4.22
"2359","2016-05-16",4.22
"2360","2016-05-17",4.25
"2361","2016-05-18",4.25
"2362","2016-05-19",4.28
"2363","2016-05-20",4.45
"2364","2016-05-23",4.49
"2365","2016-05-24",4.8
"2366","2016-05-25",4.9
"2367","2016-05-26",4.85
"2368","2016-05-27",4.79
"2369","2016-05-31",4.7
"2370","2016-06-01",4.77
"2371","2016-06-02",4.63
"2372","2016-06-03",4.71
"2373","2016-06-06",4.89
"2374","2016-06-07",4.78
"2375","2016-06-08",4.78
"2376","2016-06-09",4.57
"2377","2016-06-10",4.63
"2378","2016-06-13",4.8
"2379","2016-06-14",4.8
"2380","2016-06-15",4.7
"2381","2016-06-16",4.65
"2382","2016-06-17",4.57
"2383","2016-06-20",4.65
"2384","2016-06-21",4.65
"2385","2016-06-22",4.79
"2386","2016-06-23",4.56
"2387","2016-06-24",4.88
"2388","2016-06-27",4.51
"2389","2016-06-28",4.64
"2390","2016-06-29",4.69
"2391","2016-06-30",4.21
"2392","2016-07-01",4.2
"2393","2016-07-05",4.36
"2394","2016-07-06",4.35
"2395","2016-07-07",4.44
"2396","2016-07-08",4.46
"2397","2016-07-11",4.6
"2398","2016-07-12",4.5
"2399","2016-07-13",4.72
"2400","2016-07-14",4.56
"2401","2016-07-15",4.74
"2402","2016-07-18",4.42
"2403","2016-07-19",4.62
"2404","2016-07-20",4.89
"2405","2016-07-21",5.09
"2406","2016-07-22",5.21
"2407","2016-07-25",5.18
"2408","2016-07-26",5.04
"2409","2016-07-27",5
"2410","2016-07-28",5
"2411","2016-07-29",5.31
"2412","2016-08-01",5.61
"2413","2016-08-02",5.47
"2414","2016-08-03",5.31
"2415","2016-08-04",5.56
"2416","2016-08-05",5.33
"2417","2016-08-08",5.38
"2418","2016-08-09",5.15
"2419","2016-08-10",5.25
"2420","2016-08-11",5.24
"2421","2016-08-12",5.23
"2422","2016-08-15",5.23
"2423","2016-08-16",5.22
"2424","2016-08-17",5.06
"2425","2016-08-18",5.04
"2426","2016-08-19",5.04
"2427","2016-08-22",4.98
"2428","2016-08-23",4.92
"2429","2016-08-24",4.91
"2430","2016-08-25",4.91
"2431","2016-08-26",4.9
"2432","2016-08-29",4.9
"2433","2016-08-30",4.85
"2434","2016-08-31",4.9
"2435","2016-09-01",5.07
"2436","2016-09-02",5.26
"2437","2016-09-06",4.88
"2438","2016-09-07",4.93
"2439","2016-09-08",5.14
"2440","2016-09-09",5.37
"2441","2016-09-12",5.35
"2442","2016-09-13",5.49
"2443","2016-09-14",5.42
"2444","2016-09-15",5.42
"2445","2016-09-16",5.48
"2446","2016-09-19",5.46
"2447","2016-09-20",5.28
"2448","2016-09-21",5.31
"2449","2016-09-22",5.41
"2450","2016-09-23",5.45
"2451","2016-09-26",5.46
"2452","2016-09-27",5.46
"2453","2016-09-28",5.08
"2454","2016-09-29",5.36
"2455","2016-09-30",5.8
"2456","2016-10-03",5.6
"2457","2016-10-04",5.31
"2458","2016-10-05",5.31
"2459","2016-10-06",5.55
"2460","2016-10-07",5.4
"2461","2016-10-10",5.2
"2462","2016-10-11",5.39
"2463","2016-10-12",5.3
"2464","2016-10-13",5.2
"2465","2016-10-14",5.23
"2466","2016-10-17",5.1
"2467","2016-10-18",5.08
"2468","2016-10-19",4.9
"2469","2016-10-20",4.81
"2470","2016-10-21",4.85
"2471","2016-10-24",4.81
"2472","2016-10-25",5
"2473","2016-10-26",5.05
"2474","2016-10-27",4.77
"2475","2016-10-28",4.9
"2476","2016-10-31",5.05
"2477","2016-11-01",4.75
"2478","2016-11-02",5
"2479","2016-11-03",4.96
"2480","2016-11-04",4.95
"2481","2016-11-07",4.95
"2482","2016-11-08",4.95
"2483","2016-11-09",5.3
"2484","2016-11-10",5.3
"2485","2016-11-11",5.25
"2486","2016-11-14",5.05
"2487","2016-11-15",4.75
"2488","2016-11-16",5.02
"2489","2016-11-17",5.19
"2490","2016-11-18",5.35
"2491","2016-11-21",5.1
"2492","2016-11-22",5.5
"2493","2016-11-23",5.45
"2494","2016-11-25",5.6
"2495","2016-11-28",6
"2496","2016-11-29",6.35
"2497","2016-11-30",6.35
"2498","2016-12-01",6.3
"2499","2016-12-02",6.5
"2500","2016-12-05",6.55
"2501","2016-12-06",6.8
"2502","2016-12-07",7.15
"2503","2016-12-08",7
"2504","2016-12-09",6.6
"2505","2016-12-12",6.4
"2506","2016-12-13",6.3
"2507","2016-12-14",6.05
"2508","2016-12-15",6.2
"2509","2016-12-16",5.95
"2510","2016-12-19",6.25
"2511","2016-12-20",6.4
"2512","2016-12-21",6.3
"2513","2016-12-22",6.2
"2514","2016-12-23",6.25
"2515","2016-12-27",6.3
"2516","2016-12-28",6.6
"2517","2016-12-29",5.85
"2518","2016-12-30",6.15
"2519","2017-01-03",6.3
"2520","2017-01-04",6.5
"2521","2017-01-05",6.75
"2522","2017-01-06",6.78
"2523","2017-01-09",6.7
"2524","2017-01-10",6.72
"2525","2017-01-11",6.9
"2526","2017-01-12",6.8
"2527","2017-01-13",6.8
"2528","2017-01-17",6
"2529","2017-01-18",6.15
"2530","2017-01-19",7.15
"2531","2017-01-20",7.1
"2532","2017-01-23",7.08
"2533","2017-01-24",7.1
"2534","2017-01-25",7.2
"2535","2017-01-26",7.43
"2536","2017-01-27",7.4
"2537","2017-01-30",7.4
"2538","2017-01-31",7.5
"2539","2017-02-01",7.25
"2540","2017-02-02",7.45
"2541","2017-02-03",8.4
"2542","2017-02-06",8.8
"2543","2017-02-07",9.05
"2544","2017-02-08",9.2
"2545","2017-02-09",9.35
"2546","2017-02-10",9.9
"2547","2017-02-13",10.65
"2548","2017-02-14",10.35
"2549","2017-02-15",9.35
"2550","2017-02-16",9.3
"2551","2017-02-17",9.5
"2552","2017-02-21",10
"2553","2017-02-22",9.8
"2554","2017-02-23",8.85
"2555","2017-02-24",8.9
"2556","2017-02-27",9.2
"2557","2017-02-28",8.8
"2558","2017-03-01",9.25
"2559","2017-03-02",9.1
"2560","2017-03-03",8.8
"2561","2017-03-06",8.95
"2562","2017-03-07",9.55
"2563","2017-03-08",10.35
"2564","2017-03-09",10.4
"2565","2017-03-10",10.15
"2566","2017-03-13",10.3
"2567","2017-03-14",10.35
"2568","2017-03-15",10.55
"2569","2017-03-16",10.7
"2570","2017-03-17",10.3
"2571","2017-03-20",10.07
"2572","2017-03-21",11.5
"2573","2017-03-22",12.35
"2574","2017-03-23",12.1
"2575","2017-03-24",12.3
"2576","2017-03-27",13.6
"2577","2017-03-28",13.3
"2578","2017-03-29",13.1
"2579","2017-03-30",12.45
"2580","2017-03-31",11.6
"2581","2017-04-03",11.65
"2582","2017-04-04",11.8
"2583","2017-04-05",12
"2584","2017-04-06",12.05
"2585","2017-04-07",12.05
"2586","2017-04-10",12.25
"2587","2017-04-11",12.3
"2588","2017-04-12",12.7
"2589","2017-04-13",12.9
"2590","2017-04-17",12.9
"2591","2017-04-18",12.85
"2592","2017-04-19",12.9
"2593","2017-04-20",13.3
"2594","2017-04-21",13.95
"2595","2017-04-24",14.95
"2596","2017-04-25",16.549999
"2597","2017-04-26",14.65
"2598","2017-04-27",14.35
"2599","2017-04-28",13.15
"2600","2017-05-01",11.65
"2601","2017-05-02",11.35
"2602","2017-05-03",11.15
"2603","2017-05-04",9.45
"2604","2017-05-05",9.7
"2605","2017-05-08",9.05
"2606","2017-05-09",8.6
"2607","2017-05-10",9.25
"2608","2017-05-11",9
"2609","2017-05-12",8.75
"2610","2017-05-15",8.75
"2611","2017-05-16",8.75
"2612","2017-05-17",8.55
"2613","2017-05-18",8.4
"2614","2017-05-19",8.4
"2615","2017-05-22",8.8
"2616","2017-05-23",8.45
"2617","2017-05-24",8.45
"2618","2017-05-25",9.35
"2619","2017-05-26",9.25
"2620","2017-05-30",9.15
"2621","2017-05-31",9.15
"2622","2017-06-01",9.35
"2623","2017-06-02",10.2
"2624","2017-06-05",10.45
"2625","2017-06-06",10.45
"2626","2017-06-07",10.7
"2627","2017-06-08",10.65
"2628","2017-06-09",10.45
"2629","2017-06-12",10.7
"2630","2017-06-13",10.95
"2631","2017-06-14",11
"2632","2017-06-15",10.95
"2633","2017-06-16",10.95
"2634","2017-06-19",11
"2635","2017-06-20",10.45
"2636","2017-06-21",9.68
"2637","2017-06-22",9.4
"2638","2017-06-23",9.25
"2639","2017-06-26",9.4
"2640","2017-06-27",10
"2641","2017-06-28",9.95
"2642","2017-06-29",9.75
"2643","2017-06-30",9.8
"2644","2017-07-03",9.25
"2645","2017-07-05",9.1
"2646","2017-07-06",9.9
"2647","2017-07-07",10.05
"2648","2017-07-10",9.85
"2649","2017-07-11",9.65
"2650","2017-07-12",9.65
"2651","2017-07-13",9.85
"2652","2017-07-14",10.05
"2653","2017-07-17",10.1
"2654","2017-07-18",10.25
"2655","2017-07-19",10.6
"2656","2017-07-20",11
"2657","2017-07-21",10.85
"2658","2017-07-24",11
"2659","2017-07-25",11
"2660","2017-07-26",10.95
"2661","2017-07-27",10.55
"2662","2017-07-28",10.3
"2663","2017-07-31",10.5
"2664","2017-08-01",11.1
"2665","2017-08-02",10.7
"2666","2017-08-03",10.75
"2667","2017-08-04",10.8
"2668","2017-08-07",10.9
"2669","2017-08-08",10.9
"2670","2017-08-09",10.5
"2671","2017-08-10",9.95
"2672","2017-08-11",9.35
"2673","2017-08-14",9.4
"2674","2017-08-15",9.3
"2675","2017-08-16",9.2
"2676","2017-08-17",9.05
"2677","2017-08-18",9
"2678","2017-08-21",8.85
"2679","2017-08-22",8.85
"2680","2017-08-23",8.65
"2681","2017-08-24",9.1
"2682","2017-08-25",9.15
"2683","2017-08-28",9.15
"2684","2017-08-29",9.3
"2685","2017-08-30",9.8
"2686","2017-08-31",9.95
"2687","2017-09-01",10.35
"2688","2017-09-05",10.45
"2689","2017-09-06",11
"2690","2017-09-07",10.8
"2691","2017-09-08",11.05
"2692","2017-09-11",11.6
"2693","2017-09-12",11.1
"2694","2017-09-13",11.65
"2695","2017-09-14",12
"2696","2017-09-15",11.5
"2697","2017-09-18",10.9
"2698","2017-09-19",10.7
"2699","2017-09-20",10.75
"2700","2017-09-21",10.95
"2701","2017-09-22",11.1
"2702","2017-09-25",11.4
"2703","2017-09-26",11.7
"2704","2017-09-27",12.2
"2705","2017-09-28",12.05
"2706","2017-09-29",11.7
"2707","2017-10-02",11.65
"2708","2017-10-03",11.2
"2709","2017-10-04",11.3
"2710","2017-10-05",11.75
"2711","2017-10-06",12.05
"2712","2017-10-09",12
"2713","2017-10-10",12.4
"2714","2017-10-11",12.4
"2715","2017-10-12",12.2
"2716","2017-10-13",12.25
"2717","2017-10-16",12.3
"2718","2017-10-17",12.2
"2719","2017-10-18",11.95
"2720","2017-10-19",11.2
"2721","2017-10-20",11.3
"2722","2017-10-23",10.45
"2723","2017-10-24",10.7
"2724","2017-10-25",10.45
"2725","2017-10-26",10.6
"2726","2017-10-27",10.7
"2727","2017-10-30",10.5
"2728","2017-10-31",9.45
"2729","2017-11-01",9.5
"2730","2017-11-02",9.8
"2731","2017-11-03",9.75
"2732","2017-11-06",9.75
"2733","2017-11-07",9.5
"2734","2017-11-08",9.45
"2735","2017-11-09",9.9
"2736","2017-11-10",9.9
"2737","2017-11-13",9.7
"2738","2017-11-14",9.6
"2739","2017-11-15",9.6
"2740","2017-11-16",9.8
"2741","2017-11-17",10.1
"2742","2017-11-20",10.6
"2743","2017-11-21",10.35
"2744","2017-11-22",10.55
"2745","2017-11-24",10.55
"2746","2017-11-27",10.8
"2747","2017-11-28",11.1
"2748","2017-11-29",11.5
"2749","2017-11-30",11.35
"2750","2017-12-01",11.05
"2751","2017-12-04",11.15
"2752","2017-12-05",11.1
"2753","2017-12-06",10.9
"2754","2017-12-07",11.35
"2755","2017-12-08",11.3
"2756","2017-12-11",11.7
"2757","2017-12-12",11.9
"2758","2017-12-13",12.05
"2759","2017-12-14",12.45
"2760","2017-12-15",12.9
"2761","2017-12-18",13
"2762","2017-12-19",13.4
"2763","2017-12-20",13.85
"2764","2017-12-21",14.05
"2765","2017-12-22",13.55
"2766","2017-12-26",13.9
"2767","2017-12-27",13.85
"2768","2017-12-28",13.55
"2769","2017-12-29",13.4
"2770","2018-01-02",13.35
"2771","2018-01-03",13.2
"2772","2018-01-04",13.85
"2773","2018-01-05",13.95
"2774","2018-01-08",13.3
"2775","2018-01-09",13.2
"2776","2018-01-10",12.8
"2777","2018-01-11",13.3
"2778","2018-01-12",12.8
"2779","2018-01-16",12.65
"2780","2018-01-17",11.5
"2781","2018-01-18",11.35
"2782","2018-01-19",11.65
"2783","2018-01-22",12.2
"2784","2018-01-23",11.85
"2785","2018-01-24",12.5
"2786","2018-01-25",12.78
"2787","2018-01-26",12.75
"2788","2018-01-29",13.15
"2789","2018-01-30",12.7
"2790","2018-01-31",12.55
"2791","2018-02-01",13
"2792","2018-02-02",12.55
"2793","2018-02-05",12.7
"2794","2018-02-06",12.45
"2795","2018-02-07",12.45
"2796","2018-02-08",12.35
"2797","2018-02-09",12
"2798","2018-02-12",12.65
"2799","2018-02-13",12.35
"2800","2018-02-14",12.05
"2801","2018-02-15",12.25
"2802","2018-02-16",12.1
"2803","2018-02-20",11.7
"2804","2018-02-21",11.25
"2805","2018-02-22",11.45
"2806","2018-02-23",11.25
"2807","2018-02-26",11.5
"2808","2018-02-27",10.7
"2809","2018-02-28",10.5
"2810","2018-03-01",10.5
"2811","2018-03-02",10.6
"2812","2018-03-05",10.5
"2813","2018-03-06",11.2
"2814","2018-03-07",10.85
"2815","2018-03-08",10.65
"2816","2018-03-09",11.15
"2817","2018-03-12",10.95
"2818","2018-03-13",10.35
"2819","2018-03-14",10.4
"2820","2018-03-15",10.1
"2821","2018-03-16",10.5
"2822","2018-03-19",10.45
"2823","2018-03-20",10.05
"2824","2018-03-21",10.1
"2825","2018-03-22",10
"2826","2018-03-23",9.9
"2827","2018-03-26",10.3
"2828","2018-03-27",10.95
"2829","2018-03-28",11.15
"2830","2018-03-29",11.3
"2831","2018-04-02",10.3
"2832","2018-04-03",10.53
"2833","2018-04-04",10.15
"2834","2018-04-05",10.45
"2835","2018-04-06",10.4
"2836","2018-04-09",10.25
"2837","2018-04-10",10.35
"2838","2018-04-11",10.25
"2839","2018-04-12",10.25
"2840","2018-04-13",10.25
"2841","2018-04-16",10.65
"2842","2018-04-17",11
"2843","2018-04-18",11.15
"2844","2018-04-19",11.4
"2845","2018-04-20",11.3
"2846","2018-04-23",11.45
"2847","2018-04-24",11.65
"2848","2018-04-25",11.75
"2849","2018-04-26",11.75
"2850","2018-04-27",11.8
"2851","2018-04-30",11.35
"2852","2018-05-01",11.6
"2853","2018-05-02",11.45
"2854","2018-05-03",11.35
"2855","2018-05-04",11.75
"2856","2018-05-07",11.2
"2857","2018-05-08",11.25
"2858","2018-05-09",10.6
"2859","2018-05-10",10.75
"2860","2018-05-11",10.2
"2861","2018-05-14",10.2
"2862","2018-05-15",10.45
"2863","2018-05-16",10.95
"2864","2018-05-17",10.85
"2865","2018-05-18",11.1
"2866","2018-05-21",11.15
"2867","2018-05-22",10.7
"2868","2018-05-23",10.65
"2869","2018-05-24",10.65
"2870","2018-05-25",10.6
"2871","2018-05-29",12.1
"2872","2018-05-30",11.45
"2873","2018-05-31",11.3
"2874","2018-06-01",11.45
"2875","2018-06-04",11.4
"2876","2018-06-05",11.55
"2877","2018-06-06",11.6
"2878","2018-06-07",11.7
