"","date","RC"
"1913","2020-09-14",10.97
"1914","2020-09-15",11.63
"1915","2020-09-16",11.97
"1916","2020-09-17",12.14
"1917","2020-09-18",12.04
"1918","2020-09-21",11.36
"1919","2020-09-22",11.46
"1920","2020-09-23",10.98
"1921","2020-09-24",10.48
"1922","2020-09-25",11.12
"1923","2020-09-28",11.09
"1924","2020-09-29",10.94
"1925","2020-09-30",11.2
"1926","2020-10-01",11.09
"1927","2020-10-02",11.52
"1928","2020-10-05",11.38
"1929","2020-10-06",11.35
"1930","2020-10-07",11.33
"1931","2020-10-08",11.76
"1932","2020-10-09",11.53
"1933","2020-10-12",11.61
"1934","2020-10-13",11.63
"1935","2020-10-14",11.73
"1936","2020-10-15",11.94
"1937","2020-10-16",11.83
"1938","2020-10-19",11.55
"1939","2020-10-20",11.55
"1940","2020-10-21",11.35
"1941","2020-10-22",11.67
"1942","2020-10-23",11.96
"1943","2020-10-26",11.62
"1944","2020-10-27",11.7
"1945","2020-10-28",11.1
"1946","2020-10-29",11.42
"1947","2020-10-30",11.24
"1948","2020-11-02",11.7
"1949","2020-11-03",12.24
"1950","2020-11-04",12.22
"1951","2020-11-05",11.75
"1952","2020-11-06",11.32
"1953","2020-11-09",11.67
"1954","2020-11-10",12.77
"1955","2020-11-11",12.44
"1956","2020-11-12",12.06
"1957","2020-11-13",12.61
"1958","2020-11-16",13.42
"1959","2020-11-17",13.51
"1960","2020-11-18",13.32
"1961","2020-11-19",13.26
"1962","2020-11-20",13.47
"1963","2020-11-23",13.85
"1964","2020-11-24",13.68
"1965","2020-11-25",13.55
"1966","2020-11-27",13.63
