"","date","ONCS"
"2069","2019-06-28",2.53
"2070","2019-07-01",2.5
"2071","2019-07-02",2.43
"2072","2019-07-03",2.26
"2073","2019-07-05",2.48
"2074","2019-07-08",2.44
"2075","2019-07-09",2.11
"2076","2019-07-10",2.24
"2077","2019-07-11",2.24
"2078","2019-07-12",2.2
"2079","2019-07-15",2.23
"2080","2019-07-16",2.42
"2081","2019-07-17",2.63
"2082","2019-07-18",2.5
"2083","2019-07-19",2.44
"2084","2019-07-22",2.37
"2085","2019-07-23",2.25
"2086","2019-07-24",2.2
"2087","2019-07-25",2.16
"2088","2019-07-26",2.23
"2089","2019-07-29",2.15
"2090","2019-07-30",2.23
"2091","2019-07-31",2.23
"2092","2019-08-01",2.17
"2093","2019-08-02",2.11
"2094","2019-08-05",2.07
"2095","2019-08-06",2.02
"2096","2019-08-07",2.03
"2097","2019-08-08",2.17
"2098","2019-08-09",2.11
"2099","2019-08-12",2.19
"2100","2019-08-13",2.21
"2101","2019-08-14",2.14
"2102","2019-08-15",2.01
"2103","2019-08-16",1.94
"2104","2019-08-19",2
"2105","2019-08-20",1.94
"2106","2019-08-21",1.91
"2107","2019-08-22",1.9
"2108","2019-08-23",1.84
"2109","2019-08-26",1.89
"2110","2019-08-27",2.04
"2111","2019-08-28",2.02
"2112","2019-08-29",2
"2113","2019-08-30",2.04
"2114","2019-09-03",1.91
"2115","2019-09-04",1.89
"2116","2019-09-05",1.95
"2117","2019-09-06",2.02
"2118","2019-09-09",2.07
"2119","2019-09-10",2.01
"2120","2019-09-11",2.01
"2121","2019-09-12",1.94
"2122","2019-09-13",1.99
"2123","2019-09-16",2.11
"2124","2019-09-17",2.29
"2125","2019-09-18",2.21
"2126","2019-09-19",2.15
"2127","2019-09-20",2.2
"2128","2019-09-23",2.09
"2129","2019-09-24",2.06
"2130","2019-09-25",2
"2131","2019-09-26",2.03
"2132","2019-09-27",1.97
"2133","2019-09-30",1.97
"2134","2019-10-01",1.92
"2135","2019-10-02",1.84
"2136","2019-10-03",1.85
"2137","2019-10-04",1.84
"2138","2019-10-07",1.75
"2139","2019-10-08",1.7
"2140","2019-10-09",1.64
"2141","2019-10-10",2.21
"2142","2019-10-11",2.12
"2143","2019-10-14",2.13
"2144","2019-10-15",2.06
"2145","2019-10-16",2.01
"2146","2019-10-17",2.12
"2147","2019-10-18",2.24
"2148","2019-10-21",2.45
"2149","2019-10-22",2.47
"2150","2019-10-23",2.29
"2151","2019-10-24",2.26
"2152","2019-10-25",2.29
"2153","2019-10-28",2.3
"2154","2019-10-29",2.16
"2155","2019-10-30",2.14
"2156","2019-10-31",2.16
"2157","2019-11-01",2.14
"2158","2019-11-04",2.25
"2159","2019-11-05",2.14
"2160","2019-11-06",2.1
"2161","2019-11-07",2.16
"2162","2019-11-08",2.2
"2163","2019-11-11",2.16
"2164","2019-11-12",2.08
"2165","2019-11-13",1.94
"2166","2019-11-14",1.93
"2167","2019-11-15",1.88
"2168","2019-11-18",1.93
"2169","2019-11-19",2.06
"2170","2019-11-20",1.99
"2171","2019-11-21",2.05
"2172","2019-11-22",2.05
"2173","2019-11-25",1.94
"2174","2019-11-26",1.91
"2175","2019-11-27",2.08
"2176","2019-11-29",2.08
"2177","2019-12-02",2.14
"2178","2019-12-03",2.15
"2179","2019-12-04",2.14
"2180","2019-12-05",2.21
"2181","2019-12-06",2.24
"2182","2019-12-09",2.37
"2183","2019-12-10",2.46
"2184","2019-12-11",2.43
"2185","2019-12-12",2.41
"2186","2019-12-13",2.02
"2187","2019-12-16",1.86
"2188","2019-12-17",1.86
"2189","2019-12-18",1.87
"2190","2019-12-19",1.85
"2191","2019-12-20",1.74
"2192","2019-12-23",1.74
"2193","2019-12-24",1.79
"2194","2019-12-26",1.79
"2195","2019-12-27",1.83
"2196","2019-12-30",1.79
"2197","2019-12-31",1.81
"2198","2020-01-02",1.88
"2199","2020-01-03",1.85
"2200","2020-01-06",1.87
"2201","2020-01-07",1.89
"2202","2020-01-08",1.87
"2203","2020-01-09",1.92
"2204","2020-01-10",1.98
"2205","2020-01-13",1.89
"2206","2020-01-14",1.96
"2207","2020-01-15",2
"2208","2020-01-16",2.08
"2209","2020-01-17",2.09
"2210","2020-01-21",2.06
"2211","2020-01-22",2.01
"2212","2020-01-23",1.88
"2213","2020-01-24",1.85
"2214","2020-01-27",2.09
"2215","2020-01-28",2.07
"2216","2020-01-29",2.01
"2217","2020-01-30",1.94
"2218","2020-01-31",1.96
"2219","2020-02-03",1.99
"2220","2020-02-04",2.15
"2221","2020-02-05",2.18
"2222","2020-02-06",2.15
"2223","2020-02-07",1.86
"2224","2020-02-10",1.99
"2225","2020-02-11",1.92
"2226","2020-02-12",1.87
"2227","2020-02-13",1.81
"2228","2020-02-14",1.82
"2229","2020-02-18",1.75
"2230","2020-02-19",1.77
"2231","2020-02-20",1.82
"2232","2020-02-21",1.75
"2233","2020-02-24",1.61
"2234","2020-02-25",1.57
"2235","2020-02-26",1.47
"2236","2020-02-27",1.42
"2237","2020-02-28",1.4
"2238","2020-03-02",1.52
"2239","2020-03-03",1.54
"2240","2020-03-04",1.51
"2241","2020-03-05",1.53
"2242","2020-03-06",1.59
"2243","2020-03-09",1.58
"2244","2020-03-10",1.51
"2245","2020-03-11",1.38
"2246","2020-03-12",1.32
"2247","2020-03-13",1.31
"2248","2020-03-16",1.23
"2249","2020-03-17",1.18
"2250","2020-03-18",1.17
"2251","2020-03-19",1.28
"2252","2020-03-20",1.31
"2253","2020-03-23",1.25
"2254","2020-03-24",1.2
"2255","2020-03-25",1.24
"2256","2020-03-26",1.25
"2257","2020-03-27",1.35
"2258","2020-03-30",1.25
"2259","2020-03-31",1.27
"2260","2020-04-01",1.66
"2261","2020-04-02",2.2
"2262","2020-04-03",2.02
"2263","2020-04-06",1.68
"2264","2020-04-07",1.49
"2265","2020-04-08",1.51
"2266","2020-04-09",1.48
"2267","2020-04-13",1.48
"2268","2020-04-14",1.56
"2269","2020-04-15",1.53
"2270","2020-04-16",1.54
"2271","2020-04-17",1.55
"2272","2020-04-20",1.56
"2273","2020-04-21",1.61
"2274","2020-04-22",1.61
"2275","2020-04-23",1.62
"2276","2020-04-24",1.68
"2277","2020-04-27",1.66
"2278","2020-04-28",1.78
"2279","2020-04-29",1.83
"2280","2020-04-30",1.79
"2281","2020-05-01",1.63
"2282","2020-05-04",1.65
"2283","2020-05-05",1.68
"2284","2020-05-06",1.68
"2285","2020-05-07",1.68
"2286","2020-05-08",1.68
"2287","2020-05-11",1.61
"2288","2020-05-12",1.68
"2289","2020-05-13",2.03
"2290","2020-05-14",1.92
"2291","2020-05-15",1.86
"2292","2020-05-18",1.95
"2293","2020-05-19",2.31
"2294","2020-05-20",2.2
"2295","2020-05-21",2.43
"2296","2020-05-22",2.39
"2297","2020-05-26",2.49
"2298","2020-05-27",2.34
"2299","2020-05-28",2.36
"2300","2020-05-29",2.23
"2301","2020-06-01",2.22
"2302","2020-06-02",2.39
"2303","2020-06-03",2.33
"2304","2020-06-04",2.25
"2305","2020-06-05",2.19
"2306","2020-06-08",2.22
"2307","2020-06-09",2.37
"2308","2020-06-10",2.27
"2309","2020-06-11",1.95
"2310","2020-06-12",2.08
"2311","2020-06-15",2.07
"2312","2020-06-16",2.14
"2313","2020-06-17",2.17
"2314","2020-06-18",2.24
"2315","2020-06-19",2.14
"2316","2020-06-22",2.07
"2317","2020-06-23",1.97
"2318","2020-06-24",2.02
"2319","2020-06-25",1.98
"2320","2020-06-26",2.01
"2321","2020-06-29",2.07
"2322","2020-06-30",2.05
"2323","2020-07-01",2
"2324","2020-07-02",1.97
"2325","2020-07-06",1.97
"2326","2020-07-07",1.98
"2327","2020-07-08",1.97
"2328","2020-07-09",1.96
"2329","2020-07-10",1.95
"2330","2020-07-13",2.78
"2331","2020-07-14",3.23
"2332","2020-07-15",3.05
"2333","2020-07-16",2.89
"2334","2020-07-17",3.36
"2335","2020-07-20",3.57
"2336","2020-07-21",3.33
"2337","2020-07-22",3.48
"2338","2020-07-23",3.25
"2339","2020-07-24",3.19
"2340","2020-07-27",3.3
"2341","2020-07-28",3.83
"2342","2020-07-29",4.7
"2343","2020-07-30",4.36
"2344","2020-07-31",4.2
"2345","2020-08-03",4.43
"2346","2020-08-04",4.35
"2347","2020-08-05",4.23
"2348","2020-08-06",4.2
"2349","2020-08-07",4.01
"2350","2020-08-10",4.23
"2351","2020-08-11",4.17
"2352","2020-08-12",4.07
"2353","2020-08-13",4.14
"2354","2020-08-14",3.9
"2355","2020-08-17",3.85
"2356","2020-08-18",4.14
"2357","2020-08-19",3.98
"2358","2020-08-20",3.87
"2359","2020-08-21",4.06
"2360","2020-08-24",3.82
"2361","2020-08-25",3.81
"2362","2020-08-26",3.71
"2363","2020-08-27",3.43
"2364","2020-08-28",3.38
"2365","2020-08-31",3.53
"2366","2020-09-01",3.51
"2367","2020-09-02",3.57
"2368","2020-09-03",3.4
"2369","2020-09-04",3.47
"2370","2020-09-08",3.41
"2371","2020-09-09",3.42
"2372","2020-09-10",3.37
"2373","2020-09-11",3.27
"2374","2020-09-14",3.43
"2375","2020-09-15",3.41
"2376","2020-09-16",3.93
"2377","2020-09-17",4.31
"2378","2020-09-18",4.5
"2379","2020-09-21",4.13
"2380","2020-09-22",4.25
"2381","2020-09-23",3.87
"2382","2020-09-24",3.67
"2383","2020-09-25",3.82
"2384","2020-09-28",3.67
"2385","2020-09-29",3.37
"2386","2020-09-30",3.38
"2387","2020-10-01",3.39
"2388","2020-10-02",3.42
"2389","2020-10-05",3.71
"2390","2020-10-06",3.56
"2391","2020-10-07",3.71
"2392","2020-10-08",3.7
"2393","2020-10-09",3.56
"2394","2020-10-12",3.66
"2395","2020-10-13",3.9
"2396","2020-10-14",4.02
"2397","2020-10-15",3.96
"2398","2020-10-16",4
"2399","2020-10-19",4.16
"2400","2020-10-20",4.04
"2401","2020-10-21",3.76
"2402","2020-10-22",3.68
"2403","2020-10-23",3.69
"2404","2020-10-26",3.43
"2405","2020-10-27",3.58
"2406","2020-10-28",3.66
"2407","2020-10-29",3.83
"2408","2020-10-30",3.79
"2409","2020-11-02",3.77
"2410","2020-11-03",3.91
"2411","2020-11-04",4.02
"2412","2020-11-05",4.08
"2413","2020-11-06",5.11
"2414","2020-11-09",4.85
"2415","2020-11-10",5.18
"2416","2020-11-11",5.74
"2417","2020-11-12",5.58
"2418","2020-11-13",5.7
"2419","2020-11-16",5.29
"2420","2020-11-17",5.21
"2421","2020-11-18",5.2
"2422","2020-11-19",5.08
"2423","2020-11-20",4.96
"2424","2020-11-23",5.22
"2425","2020-11-24",4.96
"2426","2020-11-25",4.91
"2427","2020-11-27",5.19
