"","date","EBS"
"1912","2014-08-06",23.08
"1913","2014-08-07",22.860001
"1914","2014-08-08",22.469999
"1915","2014-08-11",23.35
"1916","2014-08-12",22.9
"1917","2014-08-13",23.459999
"1918","2014-08-14",23.190001
"1919","2014-08-15",22.969999
"1920","2014-08-18",23.120001
"1921","2014-08-19",23.440001
"1922","2014-08-20",23.43
"1923","2014-08-21",23.719999
"1924","2014-08-22",23.75
"1925","2014-08-25",24.16
"1926","2014-08-26",24.82
"1927","2014-08-27",24.9
"1928","2014-08-28",24.870001
"1929","2014-08-29",24.9
"1930","2014-09-02",24.74
"1931","2014-09-03",24.5
"1932","2014-09-04",23.809999
"1933","2014-09-05",22.93
"1934","2014-09-08",22.66
"1935","2014-09-09",22.48
"1936","2014-09-10",22.639999
"1937","2014-09-11",22.530001
"1938","2014-09-12",22.25
"1939","2014-09-15",22.02
"1940","2014-09-16",22.33
"1941","2014-09-17",22.17
"1942","2014-09-18",22.200001
"1943","2014-09-19",21.799999
"1944","2014-09-22",21.690001
"1945","2014-09-23",21.309999
"1946","2014-09-24",21.450001
"1947","2014-09-25",21.450001
"1948","2014-09-26",21.83
"1949","2014-09-29",21.690001
"1950","2014-09-30",21.309999
"1951","2014-10-01",20.73
"1952","2014-10-02",21.139999
"1953","2014-10-03",21.65
"1954","2014-10-06",21.27
"1955","2014-10-07",20.5
"1956","2014-10-08",20.780001
"1957","2014-10-09",20.389999
"1958","2014-10-10",19.950001
"1959","2014-10-13",20
"1960","2014-10-14",19.92
"1961","2014-10-15",20.889999
"1962","2014-10-16",21.24
"1963","2014-10-17",22.48
"1964","2014-10-20",21.610001
"1965","2014-10-21",21.209999
"1966","2014-10-22",21.309999
"1967","2014-10-23",21.6
"1968","2014-10-24",21.450001
"1969","2014-10-27",21.700001
"1970","2014-10-28",21.940001
"1971","2014-10-29",21.91
"1972","2014-10-30",22.35
"1973","2014-10-31",22.620001
"1974","2014-11-03",22.309999
"1975","2014-11-04",22.370001
"1976","2014-11-05",22.26
"1977","2014-11-06",22.49
"1978","2014-11-07",23.950001
"1979","2014-11-10",23.950001
"1980","2014-11-11",24.41
"1981","2014-11-12",24.92
"1982","2014-11-13",24.32
"1983","2014-11-14",24.219999
"1984","2014-11-17",24.07
"1985","2014-11-18",24.25
"1986","2014-11-19",23.99
"1987","2014-11-20",24.26
"1988","2014-11-21",24.559999
"1989","2014-11-24",25
"1990","2014-11-25",24.85
"1991","2014-11-26",24.959999
"1992","2014-11-28",24.860001
"1993","2014-12-01",25.58
"1994","2014-12-02",25.67
"1995","2014-12-03",25.66
"1996","2014-12-04",25.07
"1997","2014-12-05",25.809999
"1998","2014-12-08",25.85
"1999","2014-12-09",26
"2000","2014-12-10",25.799999
"2001","2014-12-11",26.370001
"2002","2014-12-12",26.040001
"2003","2014-12-15",25.15
"2004","2014-12-16",25.91
"2005","2014-12-17",27.110001
"2006","2014-12-18",26.98
"2007","2014-12-19",27.049999
"2008","2014-12-22",26.83
"2009","2014-12-23",26.360001
"2010","2014-12-24",27.639999
"2011","2014-12-26",27.93
"2012","2014-12-29",27.440001
"2013","2014-12-30",27.129999
"2014","2014-12-31",27.23
"2015","2015-01-02",26.9
"2016","2015-01-05",26.719999
"2017","2015-01-06",26.23
"2018","2015-01-07",26.690001
"2019","2015-01-08",27.26
"2020","2015-01-09",27.6
"2021","2015-01-12",27.84
"2022","2015-01-13",27.889999
"2023","2015-01-14",28.48
"2024","2015-01-15",27.459999
"2025","2015-01-16",28.17
"2026","2015-01-20",28.01
"2027","2015-01-21",27.93
"2028","2015-01-22",28.91
"2029","2015-01-23",28.389999
"2030","2015-01-26",28.549999
"2031","2015-01-27",28.799999
"2032","2015-01-28",28.780001
"2033","2015-01-29",28.799999
"2034","2015-01-30",28.030001
"2035","2015-02-02",28.26
"2036","2015-02-03",28.35
"2037","2015-02-04",27.879999
"2038","2015-02-05",28.48
"2039","2015-02-06",27.77
"2040","2015-02-09",27.48
"2041","2015-02-10",27.84
"2042","2015-02-11",28.35
"2043","2015-02-12",28.879999
"2044","2015-02-13",28.76
"2045","2015-02-17",29.02
"2046","2015-02-18",29.41
"2047","2015-02-19",30.030001
"2048","2015-02-20",29.98
"2049","2015-02-23",30.360001
"2050","2015-02-24",29.790001
"2051","2015-02-25",30.370001
"2052","2015-02-26",30.370001
"2053","2015-02-27",29.969999
"2054","2015-03-02",30.1
"2055","2015-03-03",28.870001
"2056","2015-03-04",29.48
"2057","2015-03-05",29.24
"2058","2015-03-06",28.42
"2059","2015-03-09",29
"2060","2015-03-10",28.99
"2061","2015-03-11",28.67
"2062","2015-03-12",29.15
"2063","2015-03-13",29.209999
"2064","2015-03-16",29.65
"2065","2015-03-17",29.540001
"2066","2015-03-18",29.75
"2067","2015-03-19",30.469999
"2068","2015-03-20",29.700001
"2069","2015-03-23",29.26
"2070","2015-03-24",29.299999
"2071","2015-03-25",27.610001
"2072","2015-03-26",27.85
"2073","2015-03-27",28.52
"2074","2015-03-30",29.18
"2075","2015-03-31",28.76
"2076","2015-04-01",29.459999
"2077","2015-04-02",29.32
"2078","2015-04-06",29.049999
"2079","2015-04-07",28.82
"2080","2015-04-08",28.799999
"2081","2015-04-09",29.049999
"2082","2015-04-10",29.27
"2083","2015-04-13",30.25
"2084","2015-04-14",29.99
"2085","2015-04-15",30.15
"2086","2015-04-16",30.16
"2087","2015-04-17",29.49
"2088","2015-04-20",29.83
"2089","2015-04-21",29.969999
"2090","2015-04-22",29.84
"2091","2015-04-23",30.83
"2092","2015-04-24",30.610001
"2093","2015-04-27",30.360001
"2094","2015-04-28",30.530001
"2095","2015-04-29",30.290001
"2096","2015-04-30",29.690001
"2097","2015-05-01",30.74
"2098","2015-05-04",31.08
"2099","2015-05-05",30.629999
"2100","2015-05-06",30.9
"2101","2015-05-07",30.809999
"2102","2015-05-08",30.290001
"2103","2015-05-11",31.110001
"2104","2015-05-12",30.299999
"2105","2015-05-13",29.92
"2106","2015-05-14",30.25
"2107","2015-05-15",30.719999
"2108","2015-05-18",30.91
"2109","2015-05-19",31.440001
"2110","2015-05-20",31.389999
"2111","2015-05-21",31.08
"2112","2015-05-22",30.799999
"2113","2015-05-26",30.43
"2114","2015-05-27",31.02
"2115","2015-05-28",31.75
"2116","2015-05-29",31.860001
"2117","2015-06-01",31.370001
"2118","2015-06-02",31.459999
"2119","2015-06-03",32.040001
"2120","2015-06-04",32.23
"2121","2015-06-05",32.16
"2122","2015-06-08",32.029999
"2123","2015-06-09",31.799999
"2124","2015-06-10",32.380001
"2125","2015-06-11",32.360001
"2126","2015-06-12",31.84
"2127","2015-06-15",31.93
"2128","2015-06-16",31.110001
"2129","2015-06-17",31.25
"2130","2015-06-18",32.040001
"2131","2015-06-19",32.77
"2132","2015-06-22",33.240002
"2133","2015-06-23",33.689999
"2134","2015-06-24",32.639999
"2135","2015-06-25",32.91
"2136","2015-06-26",33.59
"2137","2015-06-29",32.080002
"2138","2015-06-30",32.950001
"2139","2015-07-01",33.32
"2140","2015-07-02",32.360001
"2141","2015-07-06",32.849998
"2142","2015-07-07",33.09
"2143","2015-07-08",32.419998
"2144","2015-07-09",32.75
"2145","2015-07-10",33.849998
"2146","2015-07-13",33.43
"2147","2015-07-14",33.919998
"2148","2015-07-15",33.389999
"2149","2015-07-16",33.93
"2150","2015-07-17",34.439999
"2151","2015-07-20",34.25
"2152","2015-07-21",33.700001
"2153","2015-07-22",34.09
"2154","2015-07-23",33.43
"2155","2015-07-24",32.810001
"2156","2015-07-27",32.790001
"2157","2015-07-28",33.599998
"2158","2015-07-29",32.400002
"2159","2015-07-30",32.759998
"2160","2015-07-31",32.830002
"2161","2015-08-03",32.93
"2162","2015-08-04",33
"2163","2015-08-05",32.73
"2164","2015-08-06",34.599998
"2165","2015-08-07",34.43
"2166","2015-08-10",35.290001
"2167","2015-08-11",35.630001
"2168","2015-08-12",35.27
"2169","2015-08-13",34.77
"2170","2015-08-14",34.16
"2171","2015-08-17",34.73
"2172","2015-08-18",33.93
"2173","2015-08-19",33.849998
"2174","2015-08-20",32.75
"2175","2015-08-21",33.48
"2176","2015-08-24",32.650002
"2177","2015-08-25",33.240002
"2178","2015-08-26",34.139999
"2179","2015-08-27",34.279999
"2180","2015-08-28",34.639999
"2181","2015-08-31",33.290001
"2182","2015-09-01",32.669998
"2183","2015-09-02",33.57
"2184","2015-09-03",32.66
"2185","2015-09-04",32.490002
"2186","2015-09-08",32.91
"2187","2015-09-09",32.290001
"2188","2015-09-10",32.189999
"2189","2015-09-11",32.580002
"2190","2015-09-14",32.419998
"2191","2015-09-15",32.490002
"2192","2015-09-16",32.009998
"2193","2015-09-17",32.5
"2194","2015-09-18",32.169998
"2195","2015-09-21",31.299999
"2196","2015-09-22",30.43
"2197","2015-09-23",31.17
"2198","2015-09-24",30.9
"2199","2015-09-25",29.43
"2200","2015-09-28",29.48
"2201","2015-09-29",28.549999
"2202","2015-09-30",28.49
"2203","2015-10-01",28.25
"2204","2015-10-02",28.860001
"2205","2015-10-05",29.08
"2206","2015-10-06",28.34
"2207","2015-10-07",29.440001
"2208","2015-10-08",29.719999
"2209","2015-10-09",30.49
"2210","2015-10-12",30.58
"2211","2015-10-13",29.92
"2212","2015-10-14",29.98
"2213","2015-10-15",31.200001
"2214","2015-10-16",30.959999
"2215","2015-10-19",31.58
"2216","2015-10-20",31.34
"2217","2015-10-21",30.67
"2218","2015-10-22",30.059999
"2219","2015-10-23",30.139999
"2220","2015-10-26",31.27
"2221","2015-10-27",32.07
"2222","2015-10-28",32.98
"2223","2015-10-29",32.349998
"2224","2015-10-30",32.150002
"2225","2015-11-02",33.200001
"2226","2015-11-03",33.529999
"2227","2015-11-04",34.009998
"2228","2015-11-05",33.779999
"2229","2015-11-06",34.849998
"2230","2015-11-09",35.799999
"2231","2015-11-10",35.779999
"2232","2015-11-11",35.880001
"2233","2015-11-12",36.25
"2234","2015-11-13",36.549999
"2235","2015-11-16",35.970001
"2236","2015-11-17",36.349998
"2237","2015-11-18",37.009998
"2238","2015-11-19",36.919998
"2239","2015-11-20",37.369999
"2240","2015-11-23",37.740002
"2241","2015-11-24",38.619999
"2242","2015-11-25",38.310001
"2243","2015-11-27",38.619999
"2244","2015-11-30",37.669998
"2245","2015-12-01",37.950001
"2246","2015-12-02",37.709999
"2247","2015-12-03",36.610001
"2248","2015-12-04",37.740002
"2249","2015-12-07",37.049999
"2250","2015-12-08",36.880001
"2251","2015-12-09",36.5
"2252","2015-12-10",36.68
"2253","2015-12-11",36
"2254","2015-12-14",36.279999
"2255","2015-12-15",37.869999
"2256","2015-12-16",38.110001
"2257","2015-12-17",37.529999
"2258","2015-12-18",38.299999
"2259","2015-12-21",38.369999
"2260","2015-12-22",38.459999
"2261","2015-12-23",38.990002
"2262","2015-12-24",39.330002
"2263","2015-12-28",39.360001
"2264","2015-12-29",39.84
"2265","2015-12-30",40.279999
"2266","2015-12-31",40.009998
"2267","2016-01-04",38.09
"2268","2016-01-05",38.59
"2269","2016-01-06",38.23
"2270","2016-01-07",36.400002
"2271","2016-01-08",35.259998
"2272","2016-01-11",34.369999
"2273","2016-01-12",36.16
"2274","2016-01-13",34.240002
"2275","2016-01-14",34.939999
"2276","2016-01-15",34.630001
"2277","2016-01-19",33
"2278","2016-01-20",34.860001
"2279","2016-01-21",34.939999
"2280","2016-01-22",36.16
"2281","2016-01-25",36.060001
"2282","2016-01-26",36.360001
"2283","2016-01-27",35.400002
"2284","2016-01-28",35.130001
"2285","2016-01-29",36.599998
"2286","2016-02-01",36.48
"2287","2016-02-02",37.389999
"2288","2016-02-03",37.400002
"2289","2016-02-04",36.869999
"2290","2016-02-05",35.779999
"2291","2016-02-08",33.080002
"2292","2016-02-09",33.630001
"2293","2016-02-10",34.599998
"2294","2016-02-11",35.200001
"2295","2016-02-12",35.880001
"2296","2016-02-16",36.959999
"2297","2016-02-17",37.220001
"2298","2016-02-18",36.310001
"2299","2016-02-19",37.689999
"2300","2016-02-22",38.07
"2301","2016-02-23",37.07
"2302","2016-02-24",37.369999
"2303","2016-02-25",37.18
"2304","2016-02-26",35.939999
"2305","2016-02-29",33.830002
"2306","2016-03-01",35.119999
"2307","2016-03-02",35.549999
"2308","2016-03-03",34.84
"2309","2016-03-04",35.41
"2310","2016-03-07",35.580002
"2311","2016-03-08",34.599998
"2312","2016-03-09",34.380001
"2313","2016-03-10",34.220001
"2314","2016-03-11",34
"2315","2016-03-14",33.77
"2316","2016-03-15",33.040001
"2317","2016-03-16",32.869999
"2318","2016-03-17",31.639999
"2319","2016-03-18",32.18
"2320","2016-03-21",32.259998
"2321","2016-03-22",34.400002
"2322","2016-03-23",33.150002
"2323","2016-03-24",33.75
"2324","2016-03-28",33.57
"2325","2016-03-29",35.52
"2326","2016-03-30",35.220001
"2327","2016-03-31",36.349998
"2328","2016-04-01",36.549999
"2329","2016-04-04",37.209999
"2330","2016-04-05",37.580002
"2331","2016-04-06",39.540001
"2332","2016-04-07",38.849998
"2333","2016-04-08",38.950001
"2334","2016-04-11",38.41
"2335","2016-04-12",38.700001
"2336","2016-04-13",39.639999
"2337","2016-04-14",38.700001
"2338","2016-04-15",39.599998
"2339","2016-04-18",40.110001
"2340","2016-04-19",39.360001
"2341","2016-04-20",39
"2342","2016-04-21",39.439999
"2343","2016-04-22",40.580002
"2344","2016-04-25",40.709999
"2345","2016-04-26",40.25
"2346","2016-04-27",39.639999
"2347","2016-04-28",39.200001
"2348","2016-04-29",38.52
"2349","2016-05-02",39.77
"2350","2016-05-03",39.25
"2351","2016-05-04",37.950001
"2352","2016-05-05",37.849998
"2353","2016-05-06",38.299999
"2354","2016-05-09",39.07
"2355","2016-05-10",39.43
"2356","2016-05-11",38.77
"2357","2016-05-12",38.880001
"2358","2016-05-13",39.470001
"2359","2016-05-16",40.84
"2360","2016-05-17",41.150002
"2361","2016-05-18",41.77
"2362","2016-05-19",41.240002
"2363","2016-05-20",42.07
"2364","2016-05-23",41.889999
"2365","2016-05-24",42.330002
"2366","2016-05-25",42.970001
"2367","2016-05-26",43.150002
"2368","2016-05-27",43.700001
"2369","2016-05-31",43.880001
"2370","2016-06-01",43.490002
"2371","2016-06-02",43.639999
"2372","2016-06-03",43.709999
"2373","2016-06-06",44.220001
"2374","2016-06-07",43.849998
"2375","2016-06-08",43.950001
"2376","2016-06-09",43.490002
"2377","2016-06-10",42.299999
"2378","2016-06-13",41.27
"2379","2016-06-14",41.799999
"2380","2016-06-15",41.16
"2381","2016-06-16",41.080002
"2382","2016-06-17",38.970001
"2383","2016-06-20",39.32
"2384","2016-06-21",39.32
"2385","2016-06-22",31.33
"2386","2016-06-23",30.65
"2387","2016-06-24",29.34
"2388","2016-06-27",27.24
"2389","2016-06-28",28.32
"2390","2016-06-29",28.17
"2391","2016-06-30",28.120001
"2392","2016-07-01",28.709999
"2393","2016-07-05",28.780001
"2394","2016-07-06",29.299999
"2395","2016-07-07",29.58
"2396","2016-07-08",30.040001
"2397","2016-07-11",30.469999
"2398","2016-07-12",31.51
"2399","2016-07-13",30.74
"2400","2016-07-14",30.790001
"2401","2016-07-15",31.18
"2402","2016-07-18",31.27
"2403","2016-07-19",30.299999
"2404","2016-07-20",31.799999
"2405","2016-07-21",32.299999
"2406","2016-07-22",32.34
"2407","2016-07-25",33.240002
"2408","2016-07-26",33.439999
"2409","2016-07-27",33.779999
"2410","2016-07-28",32.849998
"2411","2016-07-29",33.389999
"2412","2016-08-01",30.969999
"2413","2016-08-02",30.469999
"2414","2016-08-03",30.42
"2415","2016-08-04",30.690001
"2416","2016-08-05",29.780001
"2417","2016-08-08",29.77
"2418","2016-08-09",29.629999
"2419","2016-08-10",27.440001
"2420","2016-08-11",27.6
"2421","2016-08-12",26.870001
"2422","2016-08-15",27.42
"2423","2016-08-16",26.559999
"2424","2016-08-17",26.9
"2425","2016-08-18",27.92
"2426","2016-08-19",28.01
"2427","2016-08-22",27.77
"2428","2016-08-23",27.629999
"2429","2016-08-24",27.059999
"2430","2016-08-25",27.25
"2431","2016-08-26",27.59
"2432","2016-08-29",27.459999
"2433","2016-08-30",27.059999
"2434","2016-08-31",26.65
"2435","2016-09-01",26.41
"2436","2016-09-02",26.9
"2437","2016-09-06",27.35
"2438","2016-09-07",27.690001
"2439","2016-09-08",27.860001
"2440","2016-09-09",26.709999
"2441","2016-09-12",27.549999
"2442","2016-09-13",26.809999
"2443","2016-09-14",26.950001
"2444","2016-09-15",27.450001
"2445","2016-09-16",27.49
"2446","2016-09-19",26.99
"2447","2016-09-20",28
"2448","2016-09-21",28.59
"2449","2016-09-22",28.74
"2450","2016-09-23",28.360001
"2451","2016-09-26",28.1
"2452","2016-09-27",28.5
"2453","2016-09-28",29.16
"2454","2016-09-29",27.76
"2455","2016-09-30",31.530001
"2456","2016-10-03",31.620001
"2457","2016-10-04",31.549999
"2458","2016-10-05",32.23
"2459","2016-10-06",31.9
"2460","2016-10-07",31.190001
"2461","2016-10-10",32.080002
"2462","2016-10-11",31.85
"2463","2016-10-12",31
"2464","2016-10-13",30.190001
"2465","2016-10-14",29.24
"2466","2016-10-17",28.639999
"2467","2016-10-18",28.700001
"2468","2016-10-19",28.51
"2469","2016-10-20",28.389999
"2470","2016-10-21",28.139999
"2471","2016-10-24",28.290001
"2472","2016-10-25",27.85
"2473","2016-10-26",27.77
"2474","2016-10-27",27.469999
"2475","2016-10-28",26.9
"2476","2016-10-31",26.719999
"2477","2016-11-01",27.129999
"2478","2016-11-02",25.43
"2479","2016-11-03",24.6
"2480","2016-11-04",25.32
"2481","2016-11-07",26.360001
"2482","2016-11-08",27.799999
"2483","2016-11-09",28.9
"2484","2016-11-10",30.6
"2485","2016-11-11",30.9
"2486","2016-11-14",31.4
"2487","2016-11-15",30.4
"2488","2016-11-16",29.469999
"2489","2016-11-17",29.860001
"2490","2016-11-18",29.42
"2491","2016-11-21",29.43
"2492","2016-11-22",28.809999
"2493","2016-11-23",29.540001
"2494","2016-11-25",30.139999
"2495","2016-11-28",28.309999
"2496","2016-11-29",28.299999
"2497","2016-11-30",26.76
"2498","2016-12-01",26.290001
"2499","2016-12-02",26.27
"2500","2016-12-05",27.5
"2501","2016-12-06",27.77
"2502","2016-12-07",26.52
"2503","2016-12-08",27.219999
"2504","2016-12-09",32.369999
"2505","2016-12-12",33.470001
"2506","2016-12-13",34.209999
"2507","2016-12-14",34.57
"2508","2016-12-15",35.830002
"2509","2016-12-16",35.880001
"2510","2016-12-19",34.119999
"2511","2016-12-20",35.07
"2512","2016-12-21",34.150002
"2513","2016-12-22",33.5
"2514","2016-12-23",33.59
"2515","2016-12-27",32.540001
"2516","2016-12-28",32.689999
"2517","2016-12-29",33.240002
"2518","2016-12-30",32.84
"2519","2017-01-03",33.23
"2520","2017-01-04",33.880001
"2521","2017-01-05",33.310001
"2522","2017-01-06",34.66
"2523","2017-01-09",32.040001
"2524","2017-01-10",31.09
"2525","2017-01-11",30.4
"2526","2017-01-12",30.190001
"2527","2017-01-13",30.66
"2528","2017-01-17",30
"2529","2017-01-18",29.92
"2530","2017-01-19",29.34
"2531","2017-01-20",29.440001
"2532","2017-01-23",29.9
"2533","2017-01-24",29.969999
"2534","2017-01-25",30.24
"2535","2017-01-26",30.370001
"2536","2017-01-27",30.15
"2537","2017-01-30",29.719999
"2538","2017-01-31",30.27
"2539","2017-02-01",30.209999
"2540","2017-02-02",30.35
"2541","2017-02-03",30.290001
"2542","2017-02-06",30.41
"2543","2017-02-07",29.35
"2544","2017-02-08",29.76
"2545","2017-02-09",30.139999
"2546","2017-02-10",29.709999
"2547","2017-02-13",29.9
"2548","2017-02-14",30.200001
"2549","2017-02-15",30.940001
"2550","2017-02-16",30.93
"2551","2017-02-17",30.389999
"2552","2017-02-21",29.98
"2553","2017-02-22",29.92
"2554","2017-02-23",29.780001
"2555","2017-02-24",29.950001
"2556","2017-02-27",30.629999
"2557","2017-02-28",31.379999
"2558","2017-03-01",31.73
"2559","2017-03-02",31.559999
"2560","2017-03-03",31.43
"2561","2017-03-06",31.629999
"2562","2017-03-07",30.74
"2563","2017-03-08",30.98
"2564","2017-03-09",31.049999
"2565","2017-03-10",31.049999
"2566","2017-03-13",30.889999
"2567","2017-03-14",30.33
"2568","2017-03-15",30.559999
"2569","2017-03-16",30.889999
"2570","2017-03-17",30.469999
"2571","2017-03-20",30.370001
"2572","2017-03-21",28.889999
"2573","2017-03-22",29.370001
"2574","2017-03-23",28.360001
"2575","2017-03-24",28.82
"2576","2017-03-27",29.1
"2577","2017-03-28",28.84
"2578","2017-03-29",29.379999
"2579","2017-03-30",28.870001
"2580","2017-03-31",29.040001
"2581","2017-04-03",28.309999
"2582","2017-04-04",28.43
"2583","2017-04-05",28.299999
"2584","2017-04-06",28.540001
"2585","2017-04-07",28.5
"2586","2017-04-10",28.73
"2587","2017-04-11",28.639999
"2588","2017-04-12",28.790001
"2589","2017-04-13",29.16
"2590","2017-04-17",28.41
"2591","2017-04-18",28.48
"2592","2017-04-19",28.74
"2593","2017-04-20",29.1
"2594","2017-04-21",28.57
"2595","2017-04-24",28.99
"2596","2017-04-25",29.84
"2597","2017-04-26",30.360001
"2598","2017-04-27",30.309999
"2599","2017-04-28",29.91
"2600","2017-05-01",30.629999
"2601","2017-05-02",30.35
"2602","2017-05-03",30.57
"2603","2017-05-04",30.76
"2604","2017-05-05",29.51
"2605","2017-05-08",29.879999
"2606","2017-05-09",31.540001
"2607","2017-05-10",31.02
"2608","2017-05-11",31.139999
"2609","2017-05-12",31.43
"2610","2017-05-15",31.530001
"2611","2017-05-16",31.18
"2612","2017-05-17",30.1
"2613","2017-05-18",30.440001
"2614","2017-05-19",29.74
"2615","2017-05-22",29.52
"2616","2017-05-23",29.75
"2617","2017-05-24",30.27
"2618","2017-05-25",30.200001
"2619","2017-05-26",32.110001
"2620","2017-05-30",32.400002
"2621","2017-05-31",31.93
"2622","2017-06-01",31.959999
"2623","2017-06-02",32.290001
"2624","2017-06-05",31.83
"2625","2017-06-06",31.77
"2626","2017-06-07",31.35
"2627","2017-06-08",31.76
"2628","2017-06-09",31.91
"2629","2017-06-12",32.119999
"2630","2017-06-13",32.57
"2631","2017-06-14",32.119999
"2632","2017-06-15",31.49
"2633","2017-06-16",31.450001
"2634","2017-06-19",32.080002
"2635","2017-06-20",32.299999
"2636","2017-06-21",33.580002
"2637","2017-06-22",33.939999
"2638","2017-06-23",34.650002
"2639","2017-06-26",34.41
"2640","2017-06-27",33.200001
"2641","2017-06-28",34.369999
"2642","2017-06-29",33.59
"2643","2017-06-30",33.91
"2644","2017-07-03",34.240002
"2645","2017-07-05",33.93
"2646","2017-07-06",33.669998
"2647","2017-07-07",33.990002
"2648","2017-07-10",33.849998
"2649","2017-07-11",34.209999
"2650","2017-07-12",34.360001
"2651","2017-07-13",34.41
"2652","2017-07-14",34.5
"2653","2017-07-17",34.099998
"2654","2017-07-18",34.029999
"2655","2017-07-19",34.889999
"2656","2017-07-20",36.040001
"2657","2017-07-21",35.91
"2658","2017-07-24",35.939999
"2659","2017-07-25",35.82
"2660","2017-07-26",36.049999
"2661","2017-07-27",36.049999
"2662","2017-07-28",36.41
"2663","2017-07-31",36.369999
"2664","2017-08-01",35.869999
"2665","2017-08-02",35.57
"2666","2017-08-03",35.220001
"2667","2017-08-04",35.18
"2668","2017-08-07",36.09
"2669","2017-08-08",35.16
"2670","2017-08-09",35.23
"2671","2017-08-10",34.139999
"2672","2017-08-11",34.509998
"2673","2017-08-14",34.970001
"2674","2017-08-15",36.099998
"2675","2017-08-16",36.209999
"2676","2017-08-17",35.490002
"2677","2017-08-18",34.82
"2678","2017-08-21",34.889999
"2679","2017-08-22",35.860001
"2680","2017-08-23",35.549999
"2681","2017-08-24",36.09
"2682","2017-08-25",35.810001
"2683","2017-08-28",36.18
"2684","2017-08-29",36.080002
"2685","2017-08-30",36.099998
"2686","2017-08-31",37.330002
"2687","2017-09-01",37.049999
"2688","2017-09-05",36.389999
"2689","2017-09-06",36.470001
"2690","2017-09-07",37.580002
"2691","2017-09-08",37.639999
"2692","2017-09-11",37.639999
"2693","2017-09-12",38.48
"2694","2017-09-13",38.150002
"2695","2017-09-14",38.110001
"2696","2017-09-15",38.060001
"2697","2017-09-18",37.869999
"2698","2017-09-19",37.48
"2699","2017-09-20",37.619999
"2700","2017-09-21",37.669998
"2701","2017-09-22",38.34
"2702","2017-09-25",38.549999
"2703","2017-09-26",38.77
"2704","2017-09-27",39.970001
"2705","2017-09-28",39.869999
"2706","2017-09-29",40.450001
"2707","2017-10-02",41.310001
"2708","2017-10-03",40.950001
"2709","2017-10-04",40.560001
"2710","2017-10-05",40.48
"2711","2017-10-06",40.5
"2712","2017-10-09",40.310001
"2713","2017-10-10",40.32
"2714","2017-10-11",40.48
"2715","2017-10-12",39.880001
"2716","2017-10-13",40.310001
"2717","2017-10-16",40.57
"2718","2017-10-17",40.080002
"2719","2017-10-18",40.259998
"2720","2017-10-19",40.299999
"2721","2017-10-20",40.580002
"2722","2017-10-23",40.049999
"2723","2017-10-24",40.080002
"2724","2017-10-25",40.09
"2725","2017-10-26",39.98
"2726","2017-10-27",40.599998
"2727","2017-10-30",41.009998
"2728","2017-10-31",40.990002
"2729","2017-11-01",40.200001
"2730","2017-11-02",40.049999
"2731","2017-11-03",43.029999
"2732","2017-11-06",43.259998
"2733","2017-11-07",38.740002
"2734","2017-11-08",40.959999
"2735","2017-11-09",40.57
"2736","2017-11-10",40.860001
"2737","2017-11-13",40.869999
"2738","2017-11-14",40.439999
"2739","2017-11-15",38.360001
"2740","2017-11-16",38.34
"2741","2017-11-17",37.77
"2742","2017-11-20",38.259998
"2743","2017-11-21",39.32
"2744","2017-11-22",40.869999
"2745","2017-11-24",41.68
"2746","2017-11-27",41.52
"2747","2017-11-28",42.009998
"2748","2017-11-29",42.369999
"2749","2017-11-30",43.93
"2750","2017-12-01",43.849998
"2751","2017-12-04",43.860001
"2752","2017-12-05",42.360001
"2753","2017-12-06",42.16
"2754","2017-12-07",42.419998
"2755","2017-12-08",43.549999
"2756","2017-12-11",44.119999
"2757","2017-12-12",45.48
"2758","2017-12-13",46.080002
"2759","2017-12-14",46.290001
"2760","2017-12-15",46.799999
"2761","2017-12-18",46.16
"2762","2017-12-19",46.720001
"2763","2017-12-20",46.939999
"2764","2017-12-21",46.650002
"2765","2017-12-22",46.59
"2766","2017-12-26",46.77
"2767","2017-12-27",47.75
"2768","2017-12-28",47.720001
"2769","2017-12-29",46.470001
"2770","2018-01-02",47.970001
"2771","2018-01-03",47.82
"2772","2018-01-04",47.779999
"2773","2018-01-05",49.080002
"2774","2018-01-08",47.630001
"2775","2018-01-09",47.450001
"2776","2018-01-10",46.799999
"2777","2018-01-11",46.98
"2778","2018-01-12",47.540001
"2779","2018-01-16",48.82
"2780","2018-01-17",49.830002
"2781","2018-01-18",49.599998
"2782","2018-01-19",51.189999
"2783","2018-01-22",50.41
"2784","2018-01-23",50.82
"2785","2018-01-24",50.470001
"2786","2018-01-25",50.77
"2787","2018-01-26",50.779999
"2788","2018-01-29",50.73
"2789","2018-01-30",49.860001
"2790","2018-01-31",48.790001
"2791","2018-02-01",49.09
"2792","2018-02-02",47.799999
"2793","2018-02-05",45.639999
"2794","2018-02-06",46.439999
"2795","2018-02-07",47.279999
"2796","2018-02-08",45.02
"2797","2018-02-09",44.439999
"2798","2018-02-12",47.02
"2799","2018-02-13",47.200001
"2800","2018-02-14",48.560001
"2801","2018-02-15",49.169998
"2802","2018-02-16",49.959999
"2803","2018-02-20",48.619999
"2804","2018-02-21",49.66
"2805","2018-02-22",49.389999
"2806","2018-02-23",48.169998
"2807","2018-02-26",49.639999
"2808","2018-02-27",49.970001
"2809","2018-02-28",49.700001
"2810","2018-03-01",49.25
